model,task,fold,seed,layer_name,C_donor_label_transfer,C_donor_margin_effect,C_effect_context_cosine,C_effect_magnitude_ratio,C_effect_norm,C_margin_sign_flip,C_prediction_flip,C_recipient_margin_effect,P_donor_label_transfer,P_donor_margin_effect,P_effect_context_cosine,P_effect_magnitude_ratio,P_effect_norm,P_margin_sign_flip,P_prediction_flip,P_recipient_margin_effect,pairs,subject_id
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.0,1.3695122599601746,1.0000000596046448,1.0000000596046448,0.9683913886547089,0.0,0.0,-1.3695122599601746,1.0,6.2571210861206055,0.9999999403953552,0.9999999403953552,4.424452781677246,0.0,1.0,-6.2571210861206055,2,3
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.0,-0.9063869416713715,1.0000000596046448,1.0000001788139343,0.6409123316407204,0.0,0.0,0.9063869416713715,1.0,3.059667944908142,0.9999999701976776,0.9999999403953552,2.1635119915008545,0.0,1.0,-3.059667944908142,2,5
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.5,1.3656586408615112,1.0000001192092896,0.9999999105930328,0.9656664431095123,0.0,0.5,-1.3656586408615112,1.0,3.6706835329532623,1.0,0.9999998807907104,2.5955652594566345,0.0,1.0,-3.6706835329532623,2,6
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.0,-0.8512839674949646,0.9999999403953552,1.0000000596046448,0.6019486784934998,0.0,0.0,0.8512839674949646,1.0,5.002543687820435,1.0000000298023224,0.9999999701976776,3.537332534790039,0.0,1.0,-5.002543687820435,2,15
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.5,0.19401815533638,1.0,0.9999983012676239,0.24067723006010056,0.0,0.0,-0.19401815533638,1.0,2.0664944648742676,1.0000001192092896,1.0000014305114746,1.461232203990221,0.0,0.5,-2.0664944648742676,2,32
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.0,0.40164148807525635,1.0000000596046448,1.0000003576278687,0.28400340862572193,0.0,0.0,-0.40164148807525635,1.0,4.981267929077148,1.0000001192092896,1.0000000596046448,3.5222882628440857,0.0,1.0,-4.981267929077148,2,33
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.5,-0.4661586284637451,1.0000000596046448,1.0000001192092896,0.8334692716598511,0.0,0.0,0.4661586284637451,0.5,0.3166862726211548,1.0000000596046448,0.9999998807907104,0.6111457347869873,0.0,0.0,-0.3166862726211548,2,38
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.5,0.42014938592910767,1.0,0.9999998807907104,0.8331415057182312,0.0,0.0,-0.42014938592910767,1.0,1.234020173549652,1.0,1.0000001192092896,1.4368703961372375,0.0,0.5,-1.234020173549652,2,47
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,0.5,0.1322880983352661,1.0,0.7084449231624603,0.09354181215167046,0.0,0.0,-0.1322880983352661,0.0,-0.607654333114624,1.0,1.2333905696868896,0.42967648804187775,0.0,0.5,0.607654333114624,2,2
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,0.5,-1.6660775542259216,-1.1920928955078125e-07,1.0240532755851746,1.3202191069722176,0.5,0.5,1.6660775542259216,1.0,-0.08997893333435059,0.9999999403953552,2.148106575012207,0.7823207080364227,0.0,0.0,0.08997893333435059,2,14
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,0.5,0.7432325482368469,1.0000001192092896,0.8048548400402069,1.6290799379348755,0.0,0.5,-0.7432325482368469,0.0,0.5504547208547592,1.0000000596046448,5.997238248586655,0.38923025876283646,0.0,0.0,-0.5504547208547592,2,26
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,0.5,-0.03572797775268555,1.0,1.2743299901485443,1.5976700186729431,0.0,0.5,0.03572797775268555,0.5,1.2574979662895203,1.0,1.7292637825012207,0.8891853392124176,0.0,0.5,-1.2574979662895203,2,28
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,0.5,0.7043420672416687,0.9999999403953552,1.235856533050537,0.9697466194629669,0.0,0.0,-0.7043420672416687,0.5,0.929155021905899,1.0000000298023224,1.6892676949501038,0.6570118218660355,0.0,0.0,-0.929155021905899,2,31
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,1.0,5.07609760761261,1.0000000596046448,0.9099374115467072,3.589342951774597,0.0,1.0,-5.07609760761261,0.0,2.2679686546325684,1.0,1.2168889492750168,1.6036959886550903,0.0,0.0,-2.2679686546325684,2,35
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,0.5,1.735085129737854,0.9999999403953552,1.3888963460922241,1.226890504360199,0.0,0.0,-1.735085129737854,0.5,0.9235257506370544,1.0,2.3138833045959473,0.6530313491821289,0.0,0.0,-0.9235257506370544,2,40
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,0.5,2.033522605895996,1.0,0.6049943268299103,1.4379175901412964,0.0,0.5,-2.033522605895996,0.0,-0.16776156425476074,1.0,2.3597871214151382,0.6559959650039673,0.0,0.0,0.16776156425476074,2,43
EEGConformer,OpenBMI_MI,1,0,conformer_block2,1.0,4.467101097106934,1.0000000596046448,0.9230199754238129,3.1587172746658325,0.0,1.0,-4.467101097106934,0.0,1.5655490159988403,1.0,0.8234800696372986,1.107010304927826,0.0,0.0,-1.5655490159988403,2,2
EEGConformer,OpenBMI_MI,1,0,conformer_block2,0.0,-0.1003420352935791,1.0000000596046448,0.6282304227352142,0.9943120777606964,0.0,0.5,0.1003420352935791,0.5,0.09578362107276917,1.0,0.38676950335502625,0.3551400750875473,0.0,0.0,-0.09578362107276917,2,14
EEGConformer,OpenBMI_MI,1,0,conformer_block2,0.5,1.8192390203475952,0.9999999403953552,0.787930965423584,1.286396324634552,0.0,0.5,-1.8192390203475952,0.0,-0.6181713044643402,1.0000001192092896,0.8763175308704376,1.0517374575138092,0.0,0.0,0.6181713044643402,2,26
EEGConformer,OpenBMI_MI,1,0,conformer_block2,0.5,-0.6963798999786377,1.0,1.8460653424263,0.6573781073093414,0.0,0.0,0.6963798999786377,0.0,-0.8704798221588135,0.9999999403953552,2.919896960258484,0.6576208434998989,0.0,0.5,0.8704798221588135,2,28
EEGConformer,OpenBMI_MI,1,0,conformer_block2,1.0,2.9402787685394287,1.0,0.9995414912700653,2.0790910720825195,0.0,1.0,-2.9402787685394287,0.0,1.730445146560669,0.9999999701976776,0.9988909959793091,1.2236095070838928,0.0,0.0,-1.730445146560669,2,31
EEGConformer,OpenBMI_MI,1,0,conformer_block2,0.5,2.847391963005066,1.0,0.9426304697990417,2.0134102255105972,0.0,0.5,-2.847391963005066,0.0,0.9311037063598633,1.0000000596046448,1.0025452673435211,0.7072623204439878,0.0,0.0,-0.9311037063598633,2,35
EEGConformer,OpenBMI_MI,1,0,conformer_block2,0.5,-0.2568776607513428,1.0000000596046448,1.0725858211517334,0.8707512021064758,0.0,0.0,0.2568776607513428,0.5,0.6870854794979095,-2.9802322387695312e-08,0.6104595251381397,0.4858428002335131,0.5,0.0,-0.6870854794979095,2,40
EEGConformer,OpenBMI_MI,1,0,conformer_block2,1.0,1.9769801497459412,1.0,0.8646640777587891,1.3979360461235046,0.0,1.0,-1.9769801497459412,0.0,0.3674822449684143,0.9999999403953552,0.48977993428707123,0.2598491907119751,0.0,0.0,-0.3674822449684143,2,43
EEGConformer,OpenBMI_MI,1,0,conformer_block4,0.5,1.5203415751457214,1.0000000298023224,0.6131479889154434,1.0750438421964645,0.0,0.0,-1.5203415751457214,0.5,-0.17547932267189026,1.0000000596046448,1.0800207555294037,0.8149707317352295,0.0,0.0,0.17547932267189026,2,2
EEGConformer,OpenBMI_MI,1,0,conformer_block4,1.0,1.796976923942566,1.0000000596046448,1.0282111167907715,1.270654559135437,0.0,0.5,-1.796976923942566,0.0,-1.051407516002655,0.9999999403953552,0.9723010957241058,0.7434574067592621,0.0,0.5,1.051407516002655,2,14
EEGConformer,OpenBMI_MI,1,0,conformer_block4,1.0,3.4228053092956543,1.0000000596046448,0.9170859456062317,2.4202888011932373,0.0,0.5,-3.4228053092956543,0.5,1.578758180141449,0.9999999701976776,0.8402954638004303,1.1163506209850311,0.0,0.0,-1.578758180141449,2,26
EEGConformer,OpenBMI_MI,1,0,conformer_block4,0.5,3.4110121726989746,0.9999999403953552,1.0424498319625854,2.411949872970581,0.0,0.5,-3.4110121726989746,0.0,1.212515950202942,0.9999999403953552,1.1425834596157074,0.8573782444000244,0.0,0.0,-1.212515950202942,2,28
EEGConformer,OpenBMI_MI,1,0,conformer_block4,1.0,2.7215086817741394,0.9999999403953552,1.4735559225082397,1.9243972897529602,0.0,1.0,-2.7215086817741394,0.5,2.51956045627594,1.0,1.2487159371376038,1.7815982699394226,0.0,0.5,-2.51956045627594,2,31
EEGConformer,OpenBMI_MI,1,0,conformer_block4,0.5,3.389309525489807,1.0000001192092896,0.9429970681667328,2.3966037034988403,0.0,0.5,-3.389309525489807,0.0,1.297188401222229,-5.960464477539063e-08,0.5510784834623337,0.9304114924743772,0.5,0.0,-1.297188401222229,2,35
EEGConformer,OpenBMI_MI,1,0,conformer_block4,0.5,0.31584545969963074,1.0000000596046448,0.2833188883960247,0.24160286411643028,0.0,0.0,-0.31584545969963074,1.0,1.2711873650550842,1.0,0.9185943007469177,0.8988651931285858,0.0,0.5,-1.2711873650550842,2,40
EEGConformer,OpenBMI_MI,1,0,conformer_block4,0.0,0.675864540040493,0.0,2.1099013686180115,0.4779083952307701,0.5,0.0,-0.675864540040493,0.5,1.9700594395399094,1.0,1.331583857536316,1.3930424004793167,0.0,0.5,-1.9700594395399094,2,43
EEGConformer,OpenBMI_MI,1,0,conformer_block6,0.5,2.7993979454040527,1.0,1.0280824303627014,1.9794732928276062,0.0,0.5,-2.7993979454040527,0.5,1.8775690793991089,1.1920928955078125e-07,5.687794327735901,1.3276418298482895,0.5,0.5,-1.8775690793991089,2,2
EEGConformer,OpenBMI_MI,1,0,conformer_block6,0.5,-1.1945558786392212,1.0,1.0005348026752472,0.8446785509586334,0.0,0.0,1.1945558786392212,0.5,-0.25001010298728943,0.9999998807907104,1.0122811794281006,0.17678384482860565,0.0,0.0,0.25001010298728943,2,14
EEGConformer,OpenBMI_MI,1,0,conformer_block6,0.0,2.1991078853607178,1.0000000298023224,1.020707756280899,1.5550040304660797,0.0,0.0,-2.1991078853607178,0.0,2.078765630722046,1.0000001192092896,1.1595781445503235,1.469909280538559,0.0,0.0,-2.078765630722046,2,26
EEGConformer,OpenBMI_MI,1,0,conformer_block6,1.0,2.1139848232269287,0.9999999701976776,0.858640193939209,1.4948130249977112,0.0,1.0,-2.1139848232269287,0.5,1.155083179473877,1.0,0.7644708156585693,0.816767156124115,0.0,0.5,-1.155083179473877,2,28
EEGConformer,OpenBMI_MI,1,0,conformer_block6,0.0,0.6967440247535706,0.9999998807907104,0.9298372864723206,0.4926724433898926,0.0,0.0,-0.6967440247535706,0.0,0.8107922375202179,1.0000000596046448,0.9371350109577179,0.5733166933059692,0.0,0.0,-0.8107922375202179,2,31
EEGConformer,OpenBMI_MI,1,0,conformer_block6,1.0,3.4411145448684692,0.9999999403953552,1.0702087879180908,2.4332355260849,0.0,1.0,-3.4411145448684692,0.5,1.5652662515640259,1.0000000596046448,1.1588665544986725,1.1068103611469269,0.0,0.5,-1.5652662515640259,2,35
EEGConformer,OpenBMI_MI,1,0,conformer_block6,0.5,0.5376788973808289,0.0,0.715491533279419,0.3801963906735182,0.5,0.0,-0.5376788973808289,0.5,0.7026735246181488,1.0,0.9225399792194366,0.4968652129173279,0.0,0.0,-0.7026735246181488,2,40
EEGConformer,OpenBMI_MI,1,0,conformer_block6,0.5,1.7067007422447205,1.0000000596046448,1.0320294797420502,1.2068196535110474,0.0,0.5,-1.7067007422447205,0.5,1.8474435210227966,1.0,1.0305449962615967,1.3063398599624634,0.0,0.5,-1.8474435210227966,2,43
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,0.5,-0.5209092497825623,1.0,0.9357313513755798,0.3683384656906128,0.0,0.0,0.5209092497825623,0.5,-0.1915135681629181,0.9999999403953552,1.1226578652858734,0.23713644221425056,0.0,0.0,0.1915135681629181,2,2
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,0.5,-0.8752132058143616,0.9999999701976776,0.9911507964134216,1.6040042042732239,0.0,0.5,0.8752132058143616,1.0,-0.17864295840263367,0.9999999701976776,0.9813412129878998,0.5747875422239304,0.0,0.0,0.17864295840263367,2,14
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,0.5,2.1994015276432037,1.0000001192092896,0.5044351294636726,1.564033341128379,0.0,0.5,-2.1994015276432037,0.0,1.0670857429504395,0.9999999701976776,0.8926648199558258,0.7545435875654221,0.0,0.0,-1.0670857429504395,2,26
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,0.5,0.4881727173924446,-8.940696716308594e-08,0.6910923570394516,0.34519025310873985,0.5,0.5,-0.4881727173924446,0.0,-0.415495827794075,0.0,388.80616730451584,0.29379991069436073,0.5,0.0,0.415495827794075,2,28
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,0.5,-0.21733790636062622,0.9999999105930328,0.9657754898071289,1.240885317325592,0.0,1.0,0.21733790636062622,0.5,0.3079313635826111,1.0,0.9787025451660156,0.756550669670105,0.0,1.0,-0.3079313635826111,2,31
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,0.5,3.145134001970291,0.9999999403953552,1.0814141631126404,2.230436257785186,0.0,0.5,-3.145134001970291,0.0,1.0482990145683289,0.9999999701976776,1.0729024112224579,0.7412593625485897,0.0,0.0,-1.0482990145683289,2,35
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,0.5,-0.01985771954059601,0.0,0.5922435820102692,0.014041527640074492,0.5,0.0,0.01985771954059601,0.5,0.2194487452507019,1.0000000298023224,0.8887099027633667,0.15517369285225868,0.0,0.0,-0.2194487452507019,2,40
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,0.5,1.1973462253808975,1.0000000596046448,1.0125475525856018,0.9979435950517654,0.0,0.5,-1.1973462253808975,0.0,0.44710373878479004,1.0,1.022487461566925,0.4399465098977089,0.0,0.0,-0.44710373878479004,2,43
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,1.0,3.425857424736023,1.0,1.0000000596046448,2.4224469661712646,0.0,1.0,-3.425857424736023,0.0,1.9176482558250427,0.9999999701976776,1.0,1.3559820652008057,0.0,0.0,-1.9176482558250427,2,2
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,1.0,1.193251132965088,0.9999999701976776,1.0,0.8437559604644775,0.0,0.0,-1.193251132965088,0.5,-0.4331691712141037,0.9999999701976776,1.0,0.30629685521125793,0.0,0.5,0.4331691712141037,2,14
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,1.0,2.1588019728660583,1.0,1.0000000596046448,1.5265035033226013,0.0,1.0,-2.1588019728660583,0.0,1.0887500941753387,1.0000000596046448,1.0,0.7698625773191452,0.0,0.0,-1.0887500941753387,2,26
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,0.5,-0.21582821756601334,1.0,0.9999999701976776,0.1526135951280594,0.0,0.0,0.21582821756601334,0.5,0.4846283495426178,1.0000001192092896,1.0000000298023224,0.34268398582935333,0.0,0.0,-0.4846283495426178,2,28
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,0.5,2.1135842502117157,1.0000000596046448,1.0000001788139343,1.695682518184185,0.0,0.5,-2.1135842502117157,0.5,1.4649130702018738,0.9999999105930328,0.9999999105930328,1.0358500182628632,0.0,0.5,-1.4649130702018738,2,31
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,1.0,2.661582261323929,1.0,1.0000001788139343,1.8820229321718216,0.0,0.5,-2.661582261323929,0.5,1.313314437866211,0.9999999701976776,1.0000001788139343,0.9286535531282425,0.0,0.0,-1.313314437866211,2,35
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,0.5,0.49937811493873596,1.0000000596046448,0.9999997913837433,0.35311365127563477,0.0,0.0,-0.49937811493873596,0.5,-0.19078302383422852,1.0,1.0000004768371582,0.13490397110581398,0.0,0.0,0.19078302383422852,2,40
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,0.5,1.8456199169158936,1.0,0.9999999403953552,1.3050503730773926,0.0,0.5,-1.8456199169158936,0.0,0.5813417732715607,1.0,0.9999998509883881,0.41107070446014404,0.0,0.0,-0.5813417732715607,2,43
EEGConformer,OpenBMI_MI,1,0,classifier_input,0.0,-0.4259336292743683,1.0000000596046448,1.0000001192092896,0.30118055641651154,0.0,0.5,0.4259336292743683,0.5,0.11802166700363159,1.0,1.0000004172325134,0.13795574195683002,0.0,0.0,-0.11802166700363159,2,2
EEGConformer,OpenBMI_MI,1,0,classifier_input,1.0,1.2189747393131256,0.9999999403953552,1.0,1.2622002214193344,0.0,0.5,-1.2189747393131256,0.5,0.8385011106729507,1.0000000298023224,1.0000000596046448,0.7044800259172916,0.0,0.0,-0.8385011106729507,2,14
EEGConformer,OpenBMI_MI,1,0,classifier_input,0.0,0.9523469805717468,0.9999999403953552,1.0000001192092896,0.6734110116958618,0.0,0.0,-0.9523469805717468,1.0,3.356672525405884,1.0,1.0000000596046448,2.3735259771347046,0.0,1.0,-3.356672525405884,2,26
EEGConformer,OpenBMI_MI,1,0,classifier_input,0.0,2.7652945518493652,0.9999999701976776,0.9999999701976776,1.955358624458313,0.0,0.0,-2.7652945518493652,0.5,2.8185293674468994,0.9999999105930328,1.0,1.9930012822151184,0.0,0.5,-2.8185293674468994,2,28
EEGConformer,OpenBMI_MI,1,0,classifier_input,0.0,-0.15139833092689514,1.0000000596046448,1.0,0.4019952714443207,0.0,0.0,0.15139833092689514,1.0,2.817955434322357,1.0000000596046448,0.9999999403953552,1.9925954341888428,0.0,1.0,-2.817955434322357,2,31
EEGConformer,OpenBMI_MI,1,0,classifier_input,0.5,2.7291446328163147,0.9999999701976776,1.0000000596046448,1.9297966361045837,0.0,0.5,-2.7291446328163147,0.0,0.564387321472168,1.0,1.0,1.2141492068767548,0.0,0.0,-0.564387321472168,2,35
EEGConformer,OpenBMI_MI,1,0,classifier_input,0.0,-0.7078252136707306,0.9999999701976776,1.0000000894069672,1.1722319722175598,0.0,0.0,0.7078252136707306,1.0,3.5428547859191895,0.9999999701976776,0.9999999403953552,2.5051766633987427,0.0,1.0,-3.5428547859191895,2,40
EEGConformer,OpenBMI_MI,1,0,classifier_input,0.5,2.0042498111724854,0.9999999701976776,1.0000000298023224,1.4172186851501465,0.0,0.5,-2.0042498111724854,0.5,2.304614245891571,1.0000000298023224,0.9999998807907104,2.0327696949243546,0.0,0.5,-2.304614245891571,2,43
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,0.5,2.259212851524353,5.960464477539063e-08,2.8700567483901978,1.597504734992981,0.5,0.5,-2.259212851524353,0.5,1.767492651939392,1.0000000596046448,1.1875842213630676,1.2498060502111912,0.0,0.5,-1.767492651939392,2,1
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,0.5,1.1083253622055054,1.0000000596046448,1.036442220211029,1.7281071543693542,0.0,1.0,-1.1083253622055054,0.5,0.07244573533535004,0.9999999105930328,4.593266844749451,0.12338904663920403,0.0,0.0,-0.07244573533535004,2,8
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,0.5,1.1553141474723816,2.9802322387695312e-08,0.7659088373184204,0.9509133696556091,0.5,0.0,-1.1553141474723816,0.5,-0.05357992649078369,-1.0000000596046448,0.15145136788487434,0.037886728532612324,1.0,0.0,0.05357992649078369,2,11
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,1.0,0.25995707511901855,0.9999999403953552,0.9938630163669586,2.223626136779785,0.0,0.5,-0.25995707511901855,0.5,0.1145426332950592,5.960464477539063e-08,1.6106553673744202,0.08099386747926474,0.5,0.0,-0.1145426332950592,2,23
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,0.0,-1.118480920791626,1.0,1.1004211008548737,1.9117953777313232,0.0,0.5,1.118480920791626,0.5,0.5570178031921387,1.0,0.897641509771347,0.521040253341198,0.0,0.0,-0.5570178031921387,2,30
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,0.0,-0.24439018964767456,0.9999999701976776,0.9270767569541931,1.1555376946926117,0.0,0.5,0.24439018964767456,0.5,0.2840781509876251,1.0,2.59736368060112,0.37729621678590775,0.0,0.0,-0.2840781509876251,2,48
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,0.5,2.366785943508148,1.0,1.395035296678543,2.290640115737915,0.0,1.0,-2.366785943508148,0.0,-0.26786309480667114,0.9999999701976776,1.1882852613925934,0.3745371773838997,0.0,0.5,0.26786309480667114,2,50
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,0.5,1.9815807342529297,0.9999999701976776,0.8321637511253357,1.4011892080307007,0.0,0.5,-1.9815807342529297,0.5,1.1821082830429077,1.0,0.7686662077903748,0.8358767926692963,0.0,0.5,-1.1821082830429077,2,52
EEGConformer,OpenBMI_MI,2,0,conformer_block2,1.0,1.1540446877479553,1.0,0.875653088092804,1.494844764471054,0.0,0.5,-1.1540446877479553,0.5,0.4696160554885864,0.9999999701976776,0.7968116104602814,0.7956907749176025,0.0,0.0,-0.4696160554885864,2,1
EEGConformer,OpenBMI_MI,2,0,conformer_block2,0.5,1.6937439441680908,1.0,1.034330427646637,1.1976578533649445,0.0,0.5,-1.6937439441680908,0.0,0.6711326539516449,1.0000000298023224,0.9142770767211914,0.4745624512434006,0.0,0.0,-0.6711326539516449,2,8
EEGConformer,OpenBMI_MI,2,0,conformer_block2,0.5,1.7842881977558136,1.0,0.8456297516822815,1.2616823613643646,0.0,0.0,-1.7842881977558136,0.5,1.2187153697013855,1.0000000596046448,0.8045862019062042,0.8617618978023529,0.0,0.0,-1.2187153697013855,2,11
EEGConformer,OpenBMI_MI,2,0,conformer_block2,0.5,1.7885542511940002,1.0,0.8773221075534821,1.2646988481283188,0.0,0.5,-1.7885542511940002,0.0,-0.059702068567276,0.0,0.36157405376434326,0.042215737514197826,0.5,0.0,0.059702068567276,2,23
EEGConformer,OpenBMI_MI,2,0,conformer_block2,1.0,3.4384589195251465,1.0000000596046448,1.041760265827179,2.431357502937317,0.0,1.0,-3.4384589195251465,0.0,1.5134027004241943,1.0000000596046448,1.0820850729942322,1.0701373219490051,0.0,0.0,-1.5134027004241943,2,30
EEGConformer,OpenBMI_MI,2,0,conformer_block2,0.5,-1.4471494555473328,1.0,0.9610286951065063,1.3176348060369492,0.0,0.5,1.4471494555473328,1.0,0.002345055341720581,0.9999999701976776,1.01911661028862,0.42261718213558197,0.0,0.0,-0.002345055341720581,2,48
EEGConformer,OpenBMI_MI,2,0,conformer_block2,0.5,0.8098409175872803,0.9999999105930328,1.2110728025436401,1.4084522724151611,0.0,1.0,-0.8098409175872803,1.0,0.5048099160194397,1.0000000596046448,4.893144428730011,0.4943641275167465,0.0,0.5,-0.5048099160194397,2,50
EEGConformer,OpenBMI_MI,2,0,conformer_block2,1.0,2.0659446716308594,1.0000000596046448,1.0874026119709015,1.4608434438705444,0.0,0.5,-2.0659446716308594,1.0,1.133401244878769,1.0,1.1628255546092987,0.8014356791973114,0.0,0.5,-1.133401244878769,2,52
EEGConformer,OpenBMI_MI,2,0,conformer_block4,0.5,1.408005803823471,1.0000000596046448,0.6020302623510361,1.0704250410199165,0.0,0.5,-1.408005803823471,0.0,0.5020329356193542,1.0000000298023224,0.6979432702064514,0.6471593677997589,0.0,0.0,-0.5020329356193542,2,1
EEGConformer,OpenBMI_MI,2,0,conformer_block4,1.0,0.9604637622833252,0.9999999403953552,1.0688024759292603,0.6791504696011543,0.0,0.0,-0.9604637622833252,1.0,0.30340006947517395,1.0,1.5816569328308105,0.2145362440496683,0.0,0.0,-0.30340006947517395,2,8
EEGConformer,OpenBMI_MI,2,0,conformer_block4,1.0,0.981282651424408,0.9999999701976776,0.8135722279548645,0.6938716024160385,0.0,0.0,-0.981282651424408,0.5,-0.51520636677742,1.0000000596046448,1.1839364767074585,1.0344377160072327,0.0,0.5,0.51520636677742,2,11
EEGConformer,OpenBMI_MI,2,0,conformer_block4,1.0,0.4587557464838028,1.0000000596046448,0.6704770922660828,0.556685209274292,0.0,0.5,-0.4587557464838028,0.5,0.9454795867204666,1.0,1.1703640520572662,0.6685550361871719,0.0,0.0,-0.9454795867204666,2,23
EEGConformer,OpenBMI_MI,2,0,conformer_block4,0.0,0.9123930037021637,0.9999999701976776,1.319913625717163,1.0908309817314148,0.0,0.0,-0.9123930037021637,0.0,-0.699439287185669,1.0,0.9973813593387604,0.4945782572031021,0.0,0.0,0.699439287185669,2,30
EEGConformer,OpenBMI_MI,2,0,conformer_block4,0.5,-0.6001724004745483,0.9999999701976776,1.0723292827606201,1.7654348015785217,0.0,0.5,0.6001724004745483,1.0,-0.4049210548400879,1.0,1.473365604877472,0.44411180913448334,0.0,0.0,0.4049210548400879,2,48
EEGConformer,OpenBMI_MI,2,0,conformer_block4,0.5,1.5601195693016052,0.9999999701976776,1.066998839378357,1.1031711399555206,0.0,0.0,-1.5601195693016052,0.5,0.8185204565525055,1.0000000298023224,1.9466193914413452,0.647580049932003,0.0,0.0,-0.8185204565525055,2,50
EEGConformer,OpenBMI_MI,2,0,conformer_block4,1.0,2.3825215101242065,1.0000000596046448,0.8102691769599915,1.6846970915794373,0.0,1.0,-2.3825215101242065,0.5,1.2133883833885193,1.0,0.8421262204647064,0.8579951524734497,0.0,0.5,-1.2133883833885193,2,52
EEGConformer,OpenBMI_MI,2,0,conformer_block6,0.0,-0.23585808277130127,1.0000000596046448,1.0866994857788086,1.3237941265106201,0.0,0.5,0.23585808277130127,0.5,0.33247867226600647,1.0000000596046448,1.3779391646385193,0.3575357422232628,0.0,0.0,-0.33247867226600647,2,1
EEGConformer,OpenBMI_MI,2,0,conformer_block6,0.5,2.1651235818862915,1.0000000596046448,1.272213637828827,1.5309735238552094,0.0,0.5,-2.1651235818862915,0.5,1.9349185228347778,1.0,1.3250812888145447,1.3681940138339996,0.0,0.5,-1.9349185228347778,2,8
EEGConformer,OpenBMI_MI,2,0,conformer_block6,0.5,1.7412648797035217,1.0000000596046448,0.8451423346996307,1.2312602549791336,0.0,0.5,-1.7412648797035217,0.0,0.2164781093597412,0.9999999701976776,0.9916113018989563,0.6053342670202255,0.0,0.0,-0.2164781093597412,2,11
EEGConformer,OpenBMI_MI,2,0,conformer_block6,0.5,0.8176312632858753,0.9999999701976776,1.1025905013084412,0.6567894853651524,0.0,0.5,-0.8176312632858753,1.0,0.6051040813326836,1.0000000596046448,1.1286331713199615,0.4278731942176819,0.0,0.0,-0.6051040813326836,2,23
EEGConformer,OpenBMI_MI,2,0,conformer_block6,0.5,0.16773778200149536,0.9999999105930328,1.2222856283187866,0.7722868323326111,0.0,0.5,-0.16773778200149536,0.5,0.29980528354644775,0.9999999701976776,1.4533907175064087,0.5055641978979111,0.0,0.5,-0.29980528354644775,2,30
EEGConformer,OpenBMI_MI,2,0,conformer_block6,0.5,-0.6759275197982788,1.0,0.9826320111751556,0.47795291244983673,0.0,0.0,0.6759275197982788,0.5,0.39480099081993103,1.0000000298023224,1.1110207438468933,0.34569281339645386,0.0,0.0,-0.39480099081993103,2,48
EEGConformer,OpenBMI_MI,2,0,conformer_block6,0.5,0.18974100053310394,-2.9802322387695312e-08,2.214686840772629,0.16796167194843292,0.5,0.5,-0.18974100053310394,0.5,0.16002234816551208,1.0000000596046448,0.7654022574424744,0.1131528876721859,0.0,0.5,-0.16002234816551208,2,50
EEGConformer,OpenBMI_MI,2,0,conformer_block6,0.5,-1.7680000066757202,0.9999999403953552,1.0936809182167053,1.4047788679599762,0.0,1.0,1.7680000066757202,0.5,-0.6230567544698715,1.0000000298023224,1.2907594740390778,0.44056764245033264,0.0,0.0,0.6230567544698715,2,52
