task,fold,population,group_type,group_id,trials,alpha15_mean,alpha15_std,alpha63_mean,alpha63_std,alpha127_mean,alpha127_std,scale15_mean,scale15_std,scale63_mean,scale63_std,scale127_mean,scale127_std,scale_min,scale_max,dominant15_percent,dominant63_percent,dominant127_percent
OpenBMI_MI,1,outer,class,0,50,0.4227597415447235,0.010278493165969849,0.3272479176521301,0.01794293336570263,0.24999232590198517,0.014878688380122185,1.013348937034607,0.001534309471026063,0.999091625213623,0.0026784040965139866,0.9875593781471252,0.002220989903435111,0.9812155961990356,1.0167030096054077,100.0,0.0,0.0
OpenBMI_MI,1,outer,class,1,50,0.417693167924881,0.03209129720926285,0.33427539467811584,0.0624447762966156,0.24803142249584198,0.034663327038288116,1.0125926733016968,0.004790376406162977,1.00014066696167,0.009321339428424835,0.9872666001319885,0.005174312740564346,0.9594631791114807,1.0551108121871948,96.0,4.0,0.0
OpenBMI_MI,1,outer,subject,31,100,0.4268811345100403,0.01085225772112608,0.30636733770370483,0.006382047198712826,0.26675155758857727,0.015576105564832687,1.013964056968689,0.0016199584351852536,0.9959746599197388,0.0009526730864308774,0.9900611639022827,0.002325099892914295,0.977668821811676,1.024374008178711,100.0,0.0,0.0
OpenBMI_MI,1,outer,class,0,50,0.42805901169776917,0.009971424005925655,0.3068244457244873,0.007386102806776762,0.2651165723800659,0.01595652475953102,1.014140009880066,0.0014884778065606952,0.9960429668426514,0.0011025528656318784,0.9898170232772827,0.0023818856570869684,0.9813472628593445,1.0194905996322632,100.0,0.0,0.0
OpenBMI_MI,1,outer,class,1,50,0.4257031977176666,0.011547240428626537,0.3059101998806,0.005146709270775318,0.2683866024017334,0.015009096823632717,1.0137883424758911,0.0017236968269571662,0.9959065318107605,0.0007682684808969498,0.9903051853179932,0.002240460366010666,0.977668821811676,1.024374008178711,100.0,0.0,0.0
OpenBMI_MI,1,outer,subject,28,100,0.43502381443977356,0.007412961218506098,0.30692949891090393,0.006861079949885607,0.2580466568470001,0.009918912313878536,1.0151797533035278,0.0011065551079809666,0.9960585236549377,0.001024182653054595,0.9887616038322449,0.0014806329272687435,0.9825608730316162,1.0186982154846191,100.0,0.0,0.0
OpenBMI_MI,1,outer,class,0,50,0.43329745531082153,0.005962454713881016,0.306965708732605,0.008017357438802719,0.2597368359565735,0.009868740104138851,1.014922022819519,0.0008900298271328211,0.9960640668869019,0.0011967874597758055,0.9890140295028687,0.001473141717724502,0.9825608730316162,1.0170809030532837,100.0,0.0,0.0
OpenBMI_MI,1,outer,class,1,50,0.43675023317337036,0.008269980549812317,0.30689331889152527,0.005465179681777954,0.25635647773742676,0.009678037837147713,1.015437364578247,0.0012344891438260674,0.996053159236908,0.0008158070268109441,0.9885093569755554,0.001444678520783782,0.9854322075843811,1.0186982154846191,100.0,0.0,0.0
OpenBMI_MI,1,outer,subject,35,100,0.4347938895225525,0.04057961329817772,0.3222406506538391,0.021222686395049095,0.242965430021286,0.02266492322087288,1.0151454210281372,0.006057466380298138,0.9983442425727844,0.0031679836101830006,0.9865104556083679,0.0033832713961601257,0.9770524501800537,1.032300353050232,100.0,0.0,0.0
OpenBMI_MI,1,outer,class,0,50,0.4259677231311798,0.03698015213012695,0.3259236216545105,0.01968090981245041,0.2481086552143097,0.019971178844571114,1.0138278007507324,0.00552016356959939,0.9988939166069031,0.002937836805358529,0.9872782826423645,0.002981165423989296,0.9784996509552002,1.027132511138916,100.0,0.0,0.0
OpenBMI_MI,1,outer,class,1,50,0.44362011551856995,0.04207225888967514,0.31855762004852295,0.022053061053156853,0.2378222495317459,0.023992590606212616,1.016462802886963,0.006280275993049145,0.9977943301200867,0.0032919368240982294,0.9857427477836609,0.0035814575385302305,0.9770524501800537,1.032300353050232,100.0,0.0,0.0
OpenBMI_MI,1,outer,subject,40,100,0.43637993931770325,0.014257879927754402,0.3116476535797119,0.01218104362487793,0.2519724369049072,0.022232556715607643,1.0153820514678955,0.0021283235400915146,0.9967628717422485,0.0018183119827881455,0.9878548979759216,0.0033187302760779858,0.9761437177658081,1.0211975574493408,100.0,0.0,0.0
OpenBMI_MI,1,outer,class,0,50,0.43577250838279724,0.01328121218830347,0.31315383315086365,0.01458305586129427,0.2510736584663391,0.023797184228897095,1.015291452407837,0.0019825331401079893,0.9969877004623413,0.0021768712904304266,0.9877208471298218,0.003552287584170699,0.9761437177658081,1.0198622941970825,100.0,0.0,0.0
OpenBMI_MI,1,outer,class,1,50,0.43698737025260925,0.015147468075156212,0.3101414740085602,0.008919253014028072,0.25287115573883057,0.02050979807972908,1.0154727697372437,0.002261115936562419,0.9965381026268005,0.0013314085081219673,0.9879891276359558,0.0030615683645009995,0.9795852899551392,1.0211975574493408,100.0,0.0,0.0
OpenBMI_MI,1,outer,subject,43,100,0.4197674095630646,0.0057716770097613335,0.32923775911331177,0.008100349456071854,0.25099486112594604,0.010644312016665936,1.0129022598266602,0.000861563254147768,0.999388575553894,0.00120916694868356,0.9877090454101562,0.0015889129135757685,0.9797080755233765,1.0170350074768066,100.0,0.0,0.0
OpenBMI_MI,1,outer,class,0,50,0.41816821694374084,0.004174849949777126,0.32790684700012207,0.007624195422977209,0.2539249658584595,0.009245768189430237,1.0126636028289795,0.0006231956067495048,0.9991899132728577,0.0011380920186638832,0.9881464242935181,0.0013801505556330085,0.9834527373313904,1.014817476272583,100.0,0.0,0.0
OpenBMI_MI,1,outer,class,1,50,0.4213665723800659,0.006639314349740744,0.33056870102882385,0.008340275846421719,0.2480647712945938,0.011133179068565369,1.0131409168243408,0.0009910776279866695,0.9995872974395752,0.0012449794448912144,0.9872716665267944,0.0016618845984339714,0.9797080755233765,1.0170350074768066,100.0,0.0,0.0
OpenBMI_MI,1,heldout,subject,4,100,0.42414531111717224,0.008079390972852707,0.297095388174057,0.003546070773154497,0.278759241104126,0.008791116997599602,1.013555884361267,0.0012060374720022082,0.9945905804634094,0.0005293356953188777,0.9918534755706787,0.00131228007376194,0.9868366122245789,1.0193655490875244,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,0,50,0.42529022693634033,0.005372557323426008,0.29720669984817505,0.003297559218481183,0.27750304341316223,0.006520925555378199,1.0137267112731934,0.0008019768283702433,0.9946072101593018,0.0004922384978272021,0.9916659593582153,0.0009734000777825713,0.9889349937438965,1.015992522239685,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,1,50,0.42300036549568176,0.009953243657946587,0.2969840466976166,0.0037749905604869127,0.2800155282020569,0.01043497584760189,1.0133849382400513,0.0014857558999210596,0.9945740699768066,0.0005635082488879561,0.9920411109924316,0.0015576648293063045,0.9868366122245789,1.0193655490875244,100.0,0.0,0.0
OpenBMI_MI,1,heldout,subject,12,100,0.4206669330596924,0.0084451325237751,0.3349611759185791,0.027349645271897316,0.2443719357252121,0.02378874458372593,1.0130366086959839,0.001260640798136592,1.000243067741394,0.004082567989826202,0.9867205023765564,0.0035510275047272444,0.9710580706596375,1.0210516452789307,96.0,4.0,0.0
OpenBMI_MI,1,heldout,class,0,50,0.421891987323761,0.007259120233356953,0.3353177309036255,0.019856221973896027,0.24279023706912994,0.019131360575556755,1.0132194757461548,0.001083603361621499,1.0002961158752441,0.0029640020802617073,0.9864843487739563,0.0028558019548654556,0.9770110249519348,1.0152000188827515,98.0,2.0,0.0
OpenBMI_MI,1,heldout,class,1,50,0.419441819190979,0.009324377402663231,0.33460456132888794,0.0331885889172554,0.24595360457897186,0.02758253738284111,1.012853741645813,0.0013918877812102437,1.0001897811889648,0.004954164382070303,0.9869565367698669,0.004117341712117195,0.9710580706596375,1.0210516452789307,94.0,6.0,0.0
OpenBMI_MI,1,heldout,subject,13,100,0.42080071568489075,0.014103581197559834,0.3930900990962982,0.0205713901668787,0.18610918521881104,0.01623707078397274,1.0130565166473389,0.0021052886731922626,1.0089201927185059,0.0030707651749253273,0.9780233502388,0.002423764206469059,0.9716290831565857,1.018664836883545,82.0,18.0,0.0
OpenBMI_MI,1,heldout,class,0,50,0.4205204248428345,0.014604941941797733,0.38984817266464233,0.019289053976535797,0.189631387591362,0.01537091564387083,1.013014793395996,0.002180122770369053,1.0084362030029297,0.0028793467208743095,0.9785491228103638,0.002294469391927123,0.9740204811096191,1.0180261135101318,80.0,20.0,0.0
OpenBMI_MI,1,heldout,class,1,50,0.421081006526947,0.013577943667769432,0.3963320851325989,0.021290279924869537,0.1825869381427765,0.016315879300236702,1.0130984783172607,0.002026831265538931,1.0094040632247925,0.0031780742574483156,0.9774975776672363,0.002435527741909027,0.9716290831565857,1.018664836883545,84.0,16.0,0.0
OpenBMI_MI,1,heldout,subject,17,100,0.5457723140716553,0.11393193900585175,0.326635479927063,0.06454817950725555,0.12759234011173248,0.06151680275797844,1.031711459159851,0.017007015645503998,0.9990002512931824,0.009635334834456444,0.9692882299423218,0.009182823821902275,0.9520612955093384,1.0705556869506836,95.0,5.0,0.0
OpenBMI_MI,1,heldout,class,0,50,0.565615713596344,0.11314080655574799,0.3142312169075012,0.05953620746731758,0.12015308439731598,0.061240535229444504,1.0346735715866089,0.016888922080397606,0.9971485733985901,0.008887182921171188,0.9681777954101562,0.009141581133008003,0.9520612955093384,1.0668631792068481,98.0,2.0,0.0
OpenBMI_MI,1,heldout,class,1,50,0.5259287357330322,0.11123219132423401,0.33903968334198,0.06693762540817261,0.1350315809249878,0.06088962405920029,1.0287493467330933,0.016604013741016388,1.0008518695831299,0.00999201275408268,0.9703988432884216,0.009089205414056778,0.9543687701225281,1.0705556869506836,92.0,8.0,0.0
OpenBMI_MI,1,heldout,subject,18,100,0.41972026228904724,0.004934707656502724,0.3019440174102783,0.004487467464059591,0.27833569049835205,0.006463522557169199,1.0128952264785767,0.0007366215577349067,0.9953144788742065,0.0006698594661429524,0.9917902946472168,0.0009648329578340054,0.9885004758834839,1.0166127681732178,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,0,50,0.4192599058151245,0.004450964741408825,0.3022872507572174,0.005076931789517403,0.27845287322998047,0.006565707270056009,1.0128265619277954,0.0006644116947427392,0.9953656196594238,0.0007578504737466574,0.9918078780174255,0.0009800874395295978,0.9891714453697205,1.0152771472930908,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,1,50,0.42018070816993713,0.0053355079144239426,0.30160078406333923,0.003776752855628729,0.27821850776672363,0.006357536651194096,1.0129640102386475,0.0007964498363435268,0.9952631592750549,0.000563769368454814,0.9917728304862976,0.0009490111842751503,0.9885004758834839,1.0166127681732178,100.0,0.0,0.0
OpenBMI_MI,1,heldout,subject,24,100,0.42721912264823914,0.020764047279953957,0.30300506949424744,0.007039292249828577,0.2697758078575134,0.019500574097037315,1.0140146017074585,0.003099522553384304,0.99547278881073,0.0010507764527574182,0.9905125498771667,0.0029109176248311996,0.9689494371414185,1.0401767492294312,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,0,50,0.4283742904663086,0.027992047369480133,0.3033977448940277,0.007977352477610111,0.2682279348373413,0.025631103664636612,1.0141870975494385,0.004178471397608519,0.9955315589904785,0.0011908027809113264,0.9902814626693726,0.003826043102890253,0.9689494371414185,1.0401767492294312,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,1,50,0.42606398463249207,0.008721699938178062,0.3026123344898224,0.005929308012127876,0.27132365107536316,0.009939806535840034,1.013842225074768,0.0013019187608733773,0.995414137840271,0.0008850863669067621,0.9907435774803162,0.0014837476192042232,0.9845958352088928,1.0188418626785278,100.0,0.0,0.0
OpenBMI_MI,1,heldout,subject,25,100,0.4719175398349762,0.0255227480083704,0.31384363770484924,0.015842359513044357,0.21423879265785217,0.021282391622662544,1.0206869840621948,0.0038098664954304695,0.997090756893158,0.00236484594643116,0.982222318649292,0.0031768956687301397,0.9704055786132812,1.0360323190689087,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,0,50,0.46424296498298645,0.023027755320072174,0.3210807740688324,0.0159765537828207,0.21467623114585876,0.02177734673023224,1.0195412635803223,0.0034374280367046595,0.9981710314750671,0.0023848803248256445,0.9822876453399658,0.003250780748203397,0.9725717306137085,1.0327718257904053,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,1,50,0.4795921742916107,0.02558800019323826,0.3066065013408661,0.01191464439034462,0.2138013243675232,0.020766431465744972,1.0218325853347778,0.003819606965407729,0.996010422706604,0.001778539502993226,0.9821571111679077,0.0030998755246400833,0.9704055786132812,1.0360323190689087,100.0,0.0,0.0
OpenBMI_MI,1,heldout,subject,29,100,0.412863165140152,0.017698099836707115,0.3583383858203888,0.04793636128306389,0.228798508644104,0.035533659160137177,1.0118716955184937,0.0026418636552989483,1.0037325620651245,0.007155619096010923,0.9843957424163818,0.005304230377078056,0.9629085063934326,1.0409709215164185,83.0,17.0,0.0
OpenBMI_MI,1,heldout,class,0,50,0.40549007058143616,0.019358398392796516,0.3848514258861542,0.0548240952193737,0.20965854823589325,0.0387529581785202,1.0107710361480713,0.0028896986041218042,1.0076903104782104,0.008183774538338184,0.9815385937690735,0.005784783978015184,0.9629085063934326,1.0409709215164185,66.0,34.0,0.0
OpenBMI_MI,1,heldout,class,1,50,0.420236200094223,0.011957144364714622,0.33182528614997864,0.01357290055602789,0.24793845415115356,0.017053263261914253,1.0129722356796265,0.0017848896095529199,0.9997748732566833,0.0020260659512132406,0.9872528910636902,0.0025456019211560488,0.9772076606750488,1.0241281986236572,100.0,0.0,0.0
OpenBMI_MI,1,heldout,subject,36,100,0.4391078054904938,0.0193391852080822,0.3295552134513855,0.010399959050118923,0.23133695125579834,0.02320043183863163,1.0157893896102905,0.0028868289664387703,0.9994360208511353,0.0015524369664490223,0.984774649143219,0.0034632079768925905,0.9696134924888611,1.0290707349777222,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,0,50,0.43495625257492065,0.01989617384970188,0.32842522859573364,0.009674951434135437,0.2366185337305069,0.02455182746052742,1.015169620513916,0.002969976281747222,0.9992673397064209,0.0014442149549722672,0.9855630397796631,0.003664931980893016,0.9696134924888611,1.0290707349777222,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,1,50,0.44325941801071167,0.01782354526221752,0.33068516850471497,0.010961750522255898,0.22605541348457336,0.02044353075325489,1.0164090394973755,0.002660578116774559,0.9996046423912048,0.0016362955793738365,0.9839861989021301,0.0030516786500811577,0.9718983769416809,1.0263079404830933,100.0,0.0,0.0
OpenBMI_MI,1,heldout,subject,37,100,0.42539408802986145,0.007040960248559713,0.3127501308917999,0.007714502979069948,0.26185575127601624,0.011726499535143375,1.0137423276901245,0.001051027444191277,0.9969274997711182,0.0011515712831169367,0.9893303513526917,0.0017504544230177999,0.9833108186721802,1.0191901922225952,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,0,50,0.4231993854045868,0.007248015142977238,0.3120095431804657,0.006380458828061819,0.2647910714149475,0.010610030964016914,1.013414740562439,0.0010819371091201901,0.9968169331550598,0.0009524337365292013,0.9897684454917908,0.0015837959945201874,0.9833108186721802,1.0191901922225952,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,1,50,0.4275888204574585,0.0060813757590949535,0.31349074840545654,0.008787483908236027,0.25892043113708496,0.012050596997141838,1.0140697956085205,0.0009077880531549454,0.997037947177887,0.0013117388589307666,0.988892138004303,0.0017988341860473156,0.983835756778717,1.0170893669128418,100.0,0.0,0.0
OpenBMI_MI,1,heldout,subject,39,100,0.433532178401947,0.010949328541755676,0.3449247479438782,0.028244104236364365,0.2215431034564972,0.028043312951922417,1.014957070350647,0.001634445390664041,1.00173020362854,0.0042160917073488235,0.9833127856254578,0.004186122212558985,0.966257631778717,1.0223037004470825,98.0,2.0,0.0
OpenBMI_MI,1,heldout,class,0,50,0.4333663880825043,0.011569993570446968,0.3460996747016907,0.0240999273955822,0.22053396701812744,0.024984750896692276,1.0149322748184204,0.0017270921962335706,1.0019056797027588,0.0035974790807813406,0.9831621050834656,0.003729558316990733,0.9739248752593994,1.0223037004470825,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,1,50,0.43369796872138977,0.010288628749549389,0.3437497615814209,0.03181024268269539,0.22255222499370575,0.030766546726226807,1.014981746673584,0.001535822288133204,1.0015548467636108,0.004748418927192688,0.9834632873535156,0.004592630080878735,0.966257631778717,1.022143840789795,96.0,4.0,0.0
OpenBMI_MI,1,heldout,subject,42,100,0.48482441902160645,0.042607661336660385,0.29670077562332153,0.012755651958286762,0.21847482025623322,0.03632462024688721,1.022613525390625,0.006360189523547888,0.9945316910743713,0.0019040845800191164,0.9828546047210693,0.005422302987426519,0.964352011680603,1.048931360244751,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,0,50,0.47390761971473694,0.03370991721749306,0.2991923391819,0.011231658048927784,0.22690002620220184,0.03205959126353264,1.0209839344024658,0.005031992215663195,0.9949036240577698,0.0016765921609476209,0.9841123223304749,0.00478564715012908,0.97339928150177,1.033205509185791,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,1,50,0.495741069316864,0.04749860242009163,0.29420924186706543,0.013669216074049473,0.21004967391490936,0.03832976520061493,1.0242431163787842,0.007090276572853327,0.9941597580909729,0.0020404569804668427,0.9815970659255981,0.0057216184213757515,0.964352011680603,1.048931360244751,100.0,0.0,0.0
OpenBMI_MI,1,heldout,subject,51,100,0.4274419844150543,0.016310594975948334,0.32251107692718506,0.01852205954492092,0.250046968460083,0.026769526302814484,1.0140479803085327,0.002434732159599662,0.9983846545219421,0.0027648480609059334,0.9875675439834595,0.003995983395725489,0.9708138704299927,1.022820234298706,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,0,50,0.4270128905773163,0.016599325463175774,0.3246338963508606,0.02082463912665844,0.24835318326950073,0.029632827267050743,1.013983964920044,0.0024778300430625677,0.9987013936042786,0.003108561271801591,0.987314760684967,0.004423399921506643,0.9708138704299927,1.0217666625976562,100.0,0.0,0.0
OpenBMI_MI,1,heldout,class,1,50,0.42787104845046997,0.01600516214966774,0.32038822770118713,0.015603035688400269,0.2517407536506653,0.02343871258199215,1.0141119956970215,0.002389141358435154,0.9980676174163818,0.0023291162215173244,0.9878204464912415,0.003498777514323592,0.97884202003479,1.022820234298706,100.0,0.0,0.0
OpenBMI_MI,1,heldout,subject,54,100,0.4273661673069,0.021870829164981842,0.3348141014575958,0.05141681060194969,0.23781971633434296,0.04140184447169304,1.0140365362167358,0.0032647314947098494,1.0002210140228271,0.007675169501453638,0.9857425093650818,0.00618019700050354,0.9551588296890259,1.053682565689087,97.0,3.0,0.0
OpenBMI_MI,1,heldout,class,0,50,0.42396897077560425,0.026485972106456757,0.34009602665901184,0.06436625123023987,0.2359350621700287,0.04549513757228851,1.0135295391082764,0.003953651990741491,1.001009464263916,0.009608178399503231,0.9854610562324524,0.006791216786950827,0.9551588296890259,1.053682565689087,96.0,4.0,0.0
OpenBMI_MI,1,heldout,class,1,50,0.43076351284980774,0.015234067104756832,0.3295321762561798,0.032993413507938385,0.23970435559749603,0.03676022216677666,1.0145437717437744,0.0022740326821804047,0.9994326829910278,0.004925043322145939,0.9860237240791321,0.0054873269982635975,0.9551953673362732,1.029590129852295,98.0,2.0,0.0
OpenBMI_MI,2,outer,subject,50,100,0.3964426815509796,0.004928273614495993,0.3212181329727173,0.009996015578508377,0.2823392152786255,0.006206038407981396,1.0067564249038696,0.0005276186857372522,0.9987030029296875,0.0010701584396883845,0.994540810585022,0.0006644101231358945,0.9916569590568542,1.0078227519989014,100.0,0.0,0.0
OpenBMI_MI,2,outer,class,0,50,0.39591923356056213,0.005643910262733698,0.3216046988964081,0.011612714268267155,0.2824760675430298,0.007159865461289883,1.0067002773284912,0.0006042348104529083,0.9987444281578064,0.0012432396179065108,0.9945552945137024,0.000766524113714695,0.9916569590568542,1.0076261758804321,100.0,0.0,0.0
OpenBMI_MI,2,outer,class,1,50,0.3969660699367523,0.0040217116475105286,0.32083165645599365,0.008042805828154087,0.2822023332118988,0.005072345491498709,1.0068124532699585,0.0004305619513615966,0.9986616373062134,0.0008610510849393904,0.9945259094238281,0.000543040398042649,0.9928184747695923,1.0078227519989014,100.0,0.0,0.0
OpenBMI_MI,2,outer,subject,52,100,0.4109105169773102,0.006942175328731537,0.3105725347995758,0.0073975492268800735,0.27851688861846924,0.006932022515684366,1.008305311203003,0.0007432099664583802,0.9975633025169373,0.0007919693016447127,0.994131326675415,0.0007421320769935846,0.991270899772644,1.0109070539474487,100.0,0.0,0.0
OpenBMI_MI,2,outer,class,0,50,0.40961527824401855,0.005275045521557331,0.3095637857913971,0.006893105339258909,0.28082093596458435,0.00569450156763196,1.0081666707992554,0.0005647322395816445,0.9974551200866699,0.0007379642920568585,0.9943781495094299,0.0006096456199884415,0.9924644231796265,1.00956392288208,100.0,0.0,0.0
OpenBMI_MI,2,outer,class,1,50,0.4122057855129242,0.00807503517717123,0.3115813136100769,0.007739336229860783,0.2762129008769989,0.007284334395080805,1.0084439516067505,0.0008644926128908992,0.997671365737915,0.0008285616640932858,0.9938847422599792,0.0007798482547514141,0.991270899772644,1.0109070539474487,100.0,0.0,0.0
OpenBMI_MI,2,outer,subject,23,100,0.41564542055130005,0.005440369714051485,0.29930636286735535,0.004782917443662882,0.2850482165813446,0.006835042964667082,1.0088123083114624,0.0005824402906000614,0.9963571429252625,0.0005120509304106236,0.9948307275772095,0.0007317487034015357,0.9927375912666321,1.0101988315582275,100.0,0.0,0.0
OpenBMI_MI,2,outer,class,0,50,0.4147992730140686,0.0057449862360954285,0.29942941665649414,0.00454961322247982,0.28577134013175964,0.007264390587806702,1.0087215900421143,0.0006150587578304112,0.9963703155517578,0.00048707143287174404,0.9949081540107727,0.0007777128485031426,0.9927375912666321,1.0101988315582275,100.0,0.0,0.0
OpenBMI_MI,2,outer,class,1,50,0.41649147868156433,0.004975792020559311,0.2991833984851837,0.005002335179597139,0.28432509303092957,0.00629431800916791,1.0089027881622314,0.0005326971295289695,0.9963439106941223,0.0005355436005629599,0.994753360748291,0.0006738615338690579,0.9927569031715393,1.0100374221801758,100.0,0.0,0.0
OpenBMI_MI,2,outer,subject,1,100,0.41861194372177124,0.015353837050497532,0.3114897608757019,0.020611166954040527,0.26989832520484924,0.022704385221004486,1.0091297626495361,0.0016437539597973228,0.9976614117622375,0.002206604927778244,0.9932087063789368,0.0024306969717144966,0.9820530414581299,1.015895128250122,100.0,0.0,0.0
OpenBMI_MI,2,outer,class,0,50,0.4148162007331848,0.013594331219792366,0.31290867924690247,0.020022926852107048,0.2722751498222351,0.02016698569059372,1.008723497390747,0.001455384772270918,0.99781334400177,0.002143625868484378,0.9934632182121277,0.0021590464748442173,0.9878653287887573,1.012498378753662,100.0,0.0,0.0
OpenBMI_MI,2,outer,class,1,50,0.42240768671035767,0.016057997941970825,0.31007087230682373,0.021087823435664177,0.2675214409828186,0.024758268147706985,1.0095361471176147,0.0017191413789987564,0.9975095987319946,0.0022576376795768738,0.9929543137550354,0.0026505833957344294,0.9820530414581299,1.015895128250122,100.0,0.0,0.0
OpenBMI_MI,2,outer,subject,30,100,0.40440237522125244,0.00943067204207182,0.30543822050094604,0.00919632613658905,0.29015931487083435,0.0069158342666924,1.0076085329055786,0.001009638304822147,0.9970136284828186,0.0009845445165410638,0.995377779006958,0.0007403986528515816,0.9928236603736877,1.0131120681762695,100.0,0.0,0.0
OpenBMI_MI,2,outer,class,0,50,0.4024358093738556,0.007865249179303646,0.30678874254226685,0.008948598057031631,0.29077547788619995,0.0066481404937803745,1.0073978900909424,0.0008420440717600286,0.9971582293510437,0.0009580206242389977,0.9954438209533691,0.0007117388886399567,0.9929525256156921,1.0093413591384888,100.0,0.0,0.0
OpenBMI_MI,2,outer,class,1,50,0.40636909008026123,0.010405645705759525,0.30408772826194763,0.009242274798452854,0.28954318165779114,0.007120427209883928,1.0078190565109253,0.0011140198912471533,0.9968690276145935,0.0009894660906866193,0.9953119158744812,0.0007623028941452503,0.9928236603736877,1.0131120681762695,100.0,0.0,0.0
OpenBMI_MI,2,outer,subject,48,100,0.42203429341316223,0.025810914114117622,0.2982863187789917,0.01299838162958622,0.27967938780784607,0.015542705543339252,1.0094962120056152,0.0027632752899080515,0.9962479472160339,0.0013915846357122064,0.9942559003829956,0.0016639759996905923,0.9824695587158203,1.0319476127624512,100.0,0.0,0.0
OpenBMI_MI,2,outer,class,0,50,0.41888177394866943,0.01696624606847763,0.297559916973114,0.009475521743297577,0.28355830907821655,0.010704419575631618,1.009158730506897,0.001816372387111187,0.9961702227592468,0.0010144334519281983,0.9946711659431458,0.001145995338447392,0.9899202585220337,1.0178812742233276,100.0,0.0,0.0
OpenBMI_MI,2,outer,class,1,50,0.4251868426799774,0.03201055899262428,0.299012690782547,0.015718623995780945,0.2758004665374756,0.018397679552435875,1.009833812713623,0.003427002113312483,0.9963256120681763,0.0016828089719638228,0.9938406348228455,0.0019696259405463934,0.9824695587158203,1.0319476127624512,100.0,0.0,0.0
OpenBMI_MI,2,outer,subject,11,100,0.4036836326122284,0.0062095848843455315,0.29927176237106323,0.006011228077113628,0.29704463481903076,0.003780582919716835,1.0075316429138184,0.0006647980771958828,0.9963534474372864,0.0006435540853999555,0.9961150288581848,0.00040474123670719564,0.9946168065071106,1.009128212928772,100.0,0.0,0.0
OpenBMI_MI,2,outer,class,0,50,0.4030146896839142,0.005739470943808556,0.2996002733707428,0.005940004251897335,0.2973850667476654,0.0035692648962140083,1.0074599981307983,0.0006144730723462999,0.9963886141777039,0.0006359302205964923,0.9961514472961426,0.00038211667560972273,0.9951091408729553,1.0088226795196533,100.0,0.0,0.0
OpenBMI_MI,2,outer,class,1,50,0.4043525457382202,0.006578854750841856,0.29894325137138367,0.006063845474272966,0.29670417308807373,0.003951474092900753,1.0076031684875488,0.0007043271907605231,0.9963182806968689,0.0006491857930086553,0.9960785508155823,0.0004230377671774477,0.9946168065071106,1.009128212928772,100.0,0.0,0.0
OpenBMI_MI,2,outer,subject,8,100,0.41166818141937256,0.015129407867789268,0.3122299015522003,0.020181383937597275,0.2761019468307495,0.014599490910768509,1.008386254310608,0.0016197334043681622,0.9977406859397888,0.0021605847869068384,0.993872880935669,0.001562996651045978,0.9855031371116638,1.0158716440200806,98.0,2.0,0.0
OpenBMI_MI,2,outer,class,0,50,0.4084053337574005,0.012482034973800182,0.3138733208179474,0.019169796258211136,0.2777213156223297,0.014601963572204113,1.0080370903015137,0.0013363040052354336,0.9979166388511658,0.002052279654890299,0.9940462708473206,0.001563263707794249,0.9855031371116638,1.0131522417068481,98.0,2.0,0.0
OpenBMI_MI,2,outer,class,1,50,0.4149309992790222,0.016754252836108208,0.31058642268180847,0.021016506478190422,0.2744825780391693,0.014416249468922615,1.0087356567382812,0.0017936899093911052,0.9975647926330566,0.0022499975748360157,0.9936995506286621,0.001543376944027841,0.9859315752983093,1.0158716440200806,98.0,2.0,0.0
OpenBMI_MI,2,heldout,subject,4,100,0.4141671359539032,0.007910648360848427,0.2891881763935089,0.004590881057083607,0.2966446578502655,0.005038629751652479,1.008653998374939,0.0008469034219160676,0.9952738881111145,0.0004914916935376823,0.9960721731185913,0.0005394284962676466,0.9934989213943481,1.0121302604675293,100.0,0.0,0.0
OpenBMI_MI,2,heldout,class,0,50,0.415767103433609,0.005326250102370977,0.2887008786201477,0.0030262169893831015,0.2955320477485657,0.004091193899512291,1.0088251829147339,0.0005702157504856586,0.995221734046936,0.00032398028997704387,0.9959530830383301,0.00043799460399895906,0.9942710995674133,1.01033616065979,100.0,0.0,0.0
OpenBMI_MI,2,heldout,class,1,50,0.41256722807884216,0.009574358351528645,0.2896754741668701,0.005702588707208633,0.2977573275566101,0.005617989692837,1.0084826946258545,0.0010250204941257834,0.9953259825706482,0.0006105094798840582,0.9961913228034973,0.0006014552782289684,0.9934989213943481,1.0121302604675293,100.0,0.0,0.0
