version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds,fold,seed
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8157142857142857,0.8278571428571428,-0.0121428571428571,3,7,31.700176000595093,2,0
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7714285714285714,0.7749999999999999,-0.0035714285714285,2,2,19.437934398651123,2,0
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7885714285714286,0.7878571428571428,0.0007142857142857,1,1,16.95771884918213,2,0
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8685714285714285,0.8707142857142858,-0.0021428571428572,2,2,19.1810405254364,2,0
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8008333333333333,0.8008333333333333,0.0,0,0,15.3241548538208,2,0
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8164285714285715,0.8221428571428571,-0.0057142857142855,4,4,24.44184756278992,2,0
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7692857142857142,0.7685714285714286,0.0007142857142856,5,5,27.13727855682373,2,0
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7857142857142858,0.7864285714285715,-0.0007142857142856,2,6,29.26319360733032,2,0
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8692857142857142,0.87,-0.0007142857142857,0,0,14.704846143722534,2,0
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8016666666666666,0.8025,-0.0008333333333333,0,0,15.001976013183594,2,0
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8142857142857143,0.8285714285714285,-0.0142857142857142,6,7,31.59355401992798,2,0
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7692857142857144,0.7749999999999999,-0.0057142857142855,2,2,19.782419681549072,2,0
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7878571428571428,0.7878571428571428,0.0,1,1,17.156620979309082,2,0
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8692857142857142,0.8707142857142858,-0.0014285714285715,7,2,31.84967827796936,2,0
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8008333333333333,0.8008333333333333,0.0,0,0,15.376595258712769,2,0
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8164285714285715,0.8221428571428572,-0.0057142857142856,4,8,34.17933893203735,2,0
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7692857142857142,0.7685714285714286,0.0007142857142856,5,5,26.868881940841675,2,0
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7857142857142858,0.7864285714285715,-0.0007142857142856,2,6,32.458168268203735,2,0
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8692857142857142,0.87,-0.0007142857142857,0,0,16.115845203399658,2,0
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8016666666666666,0.8025,-0.0008333333333333,0,0,15.716556310653688,2,0
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8142857142857143,0.8278571428571428,-0.0135714285714285,6,7,32.25963068008423,2,0
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7692857142857144,0.7749999999999999,-0.0057142857142855,2,2,20.74917244911194,2,0
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7878571428571428,0.7878571428571428,0.0,1,1,17.451323986053467,2,0
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8685714285714285,0.8707142857142858,-0.0021428571428572,7,2,32.05371570587158,2,0
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8008333333333333,0.8008333333333333,0.0,0,0,14.273037433624268,2,0
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.805,0.8035714285714286,0.0014285714285714,2,2,4.048266649246216,2,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8728571428571429,0.8742857142857143,-0.0014285714285714,0,0,2.7102768421173096,2,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.8,0.7992857142857143,0.0007142857142857,1,1,3.210877656936645,2,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.9,0.905,-0.005,4,4,4.678456544876099,2,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7966666666666666,0.7975000000000001,-0.0008333333333334,6,1,5.9720635414123535,2,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8049999999999999,0.8035714285714286,0.0014285714285713,2,2,4.209858179092407,2,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8742857142857143,0.8742857142857143,0.0,0,0,3.3472039699554443,2,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7985714285714286,0.7992857142857143,-0.0007142857142856,1,1,3.51026463508606,2,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8992857142857142,0.905,-0.0057142857142857,7,4,6.57865834236145,2,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7933333333333333,0.7975000000000001,-0.0041666666666667,1,1,3.612551212310791,2,1
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8028571428571429,0.8035714285714286,-0.0007142857142856,2,2,4.105981588363648,2,1
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8735714285714287,0.8742857142857143,-0.0007142857142856,0,0,2.9812710285186768,2,1
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7978571428571428,0.7992857142857143,-0.0014285714285714,0,1,3.302610397338867,2,1
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8985714285714286,0.905,-0.0064285714285714,4,4,4.518345355987549,2,1
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7916666666666667,0.7975000000000001,-0.0058333333333333,1,1,3.3054494857788086,2,1
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.7992857142857144,0.8035714285714286,-0.0042857142857142,2,2,3.6366007328033447,2,1
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8742857142857143,0.8742857142857143,0.0,0,0,2.6956918239593506,2,1
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7985714285714285,0.7992857142857143,-0.0007142857142857,0,1,3.17163348197937,2,1
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8985714285714286,0.905,-0.0064285714285714,4,4,4.545179605484009,2,1
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7925,0.7975000000000001,-0.0050000000000001,1,1,3.223209857940674,2,1
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8028571428571429,0.8028571428571429,0.0,1,1,3.143958330154419,2,1
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8728571428571428,0.8742857142857143,-0.0014285714285715,2,2,3.555407285690308,2,1
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7971428571428572,0.7964285714285715,0.0007142857142856,0,0,2.706545114517212,2,1
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8978571428571429,0.8985714285714286,-0.0007142857142856,3,3,4.05861496925354,2,1
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7983333333333333,0.8,-0.0016666666666667,0,0,2.764836549758911,2,1
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.805,0.8035714285714286,0.0014285714285714,2,2,3.612114429473877,2,1
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8728571428571429,0.8742857142857143,-0.0014285714285714,0,0,2.7028968334198,2,1
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.8,0.7992857142857143,0.0007142857142857,1,1,3.124765157699585,2,1
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.9,0.905,-0.005,4,4,4.554717302322388,2,1
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7958333333333334,0.7983333333333333,-0.0024999999999999,6,1,5.609454154968262,2,1
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8028571428571429,0.8028571428571429,0.0,1,1,3.1201484203338623,2,1
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8728571428571428,0.8742857142857143,-0.0014285714285715,2,2,3.6574137210845943,2,1
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7971428571428572,0.7964285714285715,0.0007142857142856,0,0,2.700147151947021,2,1
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8978571428571429,0.8985714285714286,-0.0007142857142856,3,3,4.039734601974487,2,1
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7991666666666667,0.8,-0.0008333333333333,0,0,2.768036127090454,2,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.805,0.8035714285714286,0.0014285714285714,2,2,3.62583065032959,2,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8728571428571429,0.8742857142857143,-0.0014285714285714,0,0,2.711932897567749,2,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.8,0.7992857142857143,0.0007142857142857,1,1,3.155436515808105,2,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.9,0.905,-0.005,4,4,4.4788126945495605,2,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7966666666666666,0.7975000000000001,-0.0008333333333334,6,1,5.556108236312866,2,1
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8057142857142857,0.8028571428571429,0.0028571428571427,6,1,5.370352268218994,2,1
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8735714285714286,0.8742857142857143,-0.0007142857142857,2,2,3.616116762161255,2,1
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7971428571428572,0.7964285714285715,0.0007142857142856,0,0,2.740381956100464,2,1
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8978571428571429,0.8985714285714286,-0.0007142857142856,5,3,4.999410152435303,2,1
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7991666666666667,0.8,-0.0008333333333333,0,0,2.752572059631348,2,1
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8049999999999999,0.8035714285714286,0.0014285714285713,2,2,3.591843366622925,2,1
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8742857142857143,0.8742857142857143,0.0,0,0,2.679183959960937,2,1
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7985714285714286,0.7992857142857143,-0.0007142857142856,1,1,3.175179004669189,2,1
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8985714285714286,0.905,-0.0064285714285714,7,4,5.796735286712647,2,1
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7933333333333333,0.7983333333333333,-0.005,1,1,3.2306950092315674,2,1
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8057142857142857,0.8057142857142857,0.0,6,21,10.831616640090942,2,1
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8735714285714286,0.8742857142857143,-0.0007142857142857,2,2,3.655962467193604,2,1
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7964285714285715,0.7964285714285715,0.0,0,0,2.7111527919769287,2,1
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8978571428571429,0.8985714285714286,-0.0007142857142856,5,3,4.973588705062866,2,1
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7991666666666667,0.8,-0.0008333333333333,0,0,2.3857617378234863,2,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8049999999999999,0.8035714285714286,0.0014285714285713,2,2,2.771775960922241,2,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8742857142857143,0.8742857142857143,0.0,0,0,2.0423808097839355,2,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7985714285714286,0.7992857142857143,-0.0007142857142856,1,1,2.4389142990112305,2,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8992857142857142,0.905,-0.0057142857142857,7,4,4.5755908489227295,2,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7933333333333333,0.7975000000000001,-0.0041666666666667,1,1,2.547924757003784,2,1
