dataset,fold,seed,method,q,lambda_T,subject_id,BA,macro_F1,trials
WBCIC,3,1,ERM,0.5,0.5,32,0.6430808080808081,0.6428914444584861,199
WBCIC,3,1,ERM,0.5,0.5,47,0.8200000000000001,0.81998199819982,200
WBCIC,3,1,ERM,0.5,0.5,48,0.815,0.8149583656322672,200
WBCIC,3,1,ERM,0.5,0.5,50,0.965,0.9649991249781243,200
WBCIC,3,1,Mixup,0.5,0.5,7,0.77,0.7699769976997699,200
WBCIC,3,1,Mixup,0.5,0.5,12,0.52,0.5151515151515151,200
WBCIC,3,1,Mixup,0.5,0.5,14,0.5349999999999999,0.5335891070488227,200
WBCIC,3,1,Mixup,0.5,0.5,17,0.8400000000000001,0.8389694041867954,200
WBCIC,3,1,Mixup,0.5,0.5,32,0.6430808080808081,0.6428914444584861,199
WBCIC,3,1,Mixup,0.5,0.5,47,0.8200000000000001,0.81998199819982,200
WBCIC,3,1,Mixup,0.5,0.5,48,0.815,0.8149583656322672,200
WBCIC,3,1,Mixup,0.5,0.5,50,0.965,0.9649991249781243,200
WBCIC,3,1,V3-Bures-HardSCST,0.5,0.5,7,0.8,0.7999199679871949,200
WBCIC,3,1,V3-Bures-HardSCST,0.5,0.5,12,0.5,0.4900040799673603,200
WBCIC,3,1,V3-Bures-HardSCST,0.5,0.5,14,0.5549999999999999,0.551761476668933,200
WBCIC,3,1,V3-Bures-HardSCST,0.5,0.5,17,0.825,0.823406241327985,200
WBCIC,3,1,V3-Bures-HardSCST,0.5,0.5,32,0.6429292929292929,0.6419139823098563,199
WBCIC,3,1,V3-Bures-HardSCST,0.5,0.5,47,0.8200000000000001,0.8198378540686617,200
WBCIC,3,1,V3-Bures-HardSCST,0.5,0.5,48,0.825,0.8247853620685339,200
WBCIC,3,1,V3-Bures-HardSCST,0.5,0.5,50,0.965,0.9649991249781243,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.25,7,0.775,0.7749943748593715,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.25,12,0.525,0.5186339337741633,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.25,14,0.54,0.5377349010149733,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.25,17,0.8300000000000001,0.8286117552172598,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.25,32,0.6430808080808081,0.6428914444584861,199
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.25,47,0.8300000000000001,0.8299319727891157,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.25,48,0.8200000000000001,0.8199279711884754,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.25,50,0.965,0.9649991249781243,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.25,7,0.775,0.7749943748593715,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.25,12,0.525,0.5186339337741633,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.25,14,0.54,0.5377349010149733,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.25,17,0.8300000000000001,0.8286117552172598,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.25,32,0.6430808080808081,0.6428914444584861,199
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.25,47,0.8300000000000001,0.8299319727891157,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.25,48,0.8200000000000001,0.8199279711884754,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.25,50,0.965,0.9649991249781243,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.5,7,0.8,0.7999199679871949,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.5,12,0.5,0.4900040799673603,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.5,14,0.5549999999999999,0.551761476668933,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.5,17,0.825,0.823406241327985,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.5,32,0.6429292929292929,0.6419139823098563,199
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.5,47,0.8200000000000001,0.8198378540686617,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.5,48,0.825,0.8247853620685339,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,0.5,50,0.965,0.9649991249781243,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.5,7,0.8,0.7999199679871949,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.5,12,0.5,0.4900040799673603,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.5,14,0.5549999999999999,0.551761476668933,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.5,17,0.825,0.823406241327985,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.5,32,0.6429292929292929,0.6419139823098563,199
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.5,47,0.8200000000000001,0.8198378540686617,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.5,48,0.825,0.8247853620685339,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,0.5,50,0.965,0.9649991249781243,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,1.0,7,0.7949999999999999,0.7948717948717949,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,1.0,12,0.5,0.4884910485933503,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,1.0,14,0.56,0.5564068958564372,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,1.0,17,0.8200000000000001,0.8181818181818181,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,1.0,32,0.6327777777777778,0.6307790062269666,199
WBCIC,3,1,R1-TaskProtected-Bures,0.25,1.0,47,0.8400000000000001,0.8397435897435898,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,1.0,48,0.825,0.8247853620685339,200
WBCIC,3,1,R1-TaskProtected-Bures,0.25,1.0,50,0.965,0.9649991249781243,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,1.0,7,0.7949999999999999,0.7948717948717949,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,1.0,12,0.5,0.4884910485933503,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,1.0,14,0.56,0.5564068958564372,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,1.0,17,0.8200000000000001,0.8181818181818181,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,1.0,32,0.6327777777777778,0.6307790062269666,199
WBCIC,3,1,R1-TaskProtected-Random,0.25,1.0,47,0.8400000000000001,0.8397435897435898,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,1.0,48,0.825,0.8247853620685339,200
WBCIC,3,1,R1-TaskProtected-Random,0.25,1.0,50,0.965,0.9649991249781243,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.25,7,0.775,0.7749943748593715,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.25,12,0.525,0.5186339337741633,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.25,14,0.54,0.5377349010149733,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.25,17,0.8300000000000001,0.8286117552172598,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.25,32,0.6430808080808081,0.6428914444584861,199
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.25,47,0.8300000000000001,0.8299319727891157,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.25,48,0.8200000000000001,0.8199279711884754,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.25,50,0.965,0.9649991249781243,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.25,7,0.775,0.7749943748593715,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.25,12,0.525,0.5186339337741633,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.25,14,0.54,0.5377349010149733,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.25,17,0.8300000000000001,0.8286117552172598,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.25,32,0.6430808080808081,0.6428914444584861,199
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.25,47,0.8300000000000001,0.8299319727891157,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.25,48,0.8200000000000001,0.8199279711884754,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.25,50,0.965,0.9649991249781243,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.5,7,0.8,0.7999199679871949,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.5,12,0.5,0.4900040799673603,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.5,14,0.5549999999999999,0.551761476668933,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.5,17,0.825,0.823406241327985,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.5,32,0.6378787878787879,0.6366402921485088,199
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.5,47,0.8200000000000001,0.8198378540686617,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.5,48,0.825,0.8247853620685339,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,0.5,50,0.965,0.9649991249781243,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.5,7,0.8,0.7999199679871949,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.5,12,0.5,0.4900040799673603,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.5,14,0.5549999999999999,0.551761476668933,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.5,17,0.825,0.823406241327985,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.5,32,0.6378787878787879,0.6366402921485088,199
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.5,47,0.8200000000000001,0.8198378540686617,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.5,48,0.825,0.8247853620685339,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,0.5,50,0.965,0.9649991249781243,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,1.0,7,0.7949999999999999,0.7948717948717949,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,1.0,12,0.5,0.4884910485933503,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,1.0,14,0.56,0.5564068958564372,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,1.0,17,0.8200000000000001,0.8181818181818181,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,1.0,32,0.6327777777777778,0.6307790062269666,199
WBCIC,3,1,R1-TaskProtected-Bures,0.5,1.0,47,0.835,0.8346651970239736,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,1.0,48,0.825,0.8247853620685339,200
WBCIC,3,1,R1-TaskProtected-Bures,0.5,1.0,50,0.965,0.9649991249781243,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,1.0,7,0.7949999999999999,0.7948717948717949,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,1.0,12,0.5,0.4884910485933503,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,1.0,14,0.56,0.5564068958564372,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,1.0,17,0.8200000000000001,0.8181818181818181,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,1.0,32,0.6327777777777778,0.6307790062269666,199
WBCIC,3,1,R1-TaskProtected-Random,0.5,1.0,47,0.835,0.8346651970239736,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,1.0,48,0.825,0.8247853620685339,200
WBCIC,3,1,R1-TaskProtected-Random,0.5,1.0,50,0.965,0.9649991249781243,200
WBCIC,3,2,ERM,0.5,0.5,7,0.755,0.748143198581378,200
WBCIC,3,2,ERM,0.5,0.5,12,0.53,0.5191815856777494,200
WBCIC,3,2,ERM,0.5,0.5,14,0.54,0.5398159263705482,200
WBCIC,3,2,ERM,0.5,0.5,17,0.8400000000000001,0.839421918908069,200
WBCIC,3,2,ERM,0.5,0.5,32,0.5824747474747475,0.5794739924128625,199
WBCIC,3,2,ERM,0.5,0.5,47,0.825,0.8246449059345173,200
WBCIC,3,2,ERM,0.5,0.5,48,0.88,0.8798076923076923,200
WBCIC,3,2,ERM,0.5,0.5,50,0.965,0.9649921232277264,200
WBCIC,3,2,Mixup,0.5,0.5,7,0.76,0.7536945812807883,200
WBCIC,3,2,Mixup,0.5,0.5,12,0.53,0.5206038351693186,200
WBCIC,3,2,Mixup,0.5,0.5,14,0.535,0.5347091932457786,200
WBCIC,3,2,Mixup,0.5,0.5,17,0.8400000000000001,0.839421918908069,200
WBCIC,3,2,Mixup,0.5,0.5,32,0.5875252525252526,0.58491045991046,199
WBCIC,3,2,Mixup,0.5,0.5,47,0.825,0.8246449059345173,200
WBCIC,3,2,Mixup,0.5,0.5,48,0.88,0.8798076923076923,200
WBCIC,3,2,Mixup,0.5,0.5,50,0.965,0.9649921232277264,200
WBCIC,3,2,V3-Bures-HardSCST,0.5,0.5,7,0.74,0.7291666666666667,200
WBCIC,3,2,V3-Bures-HardSCST,0.5,0.5,12,0.535,0.5053059921806431,200
WBCIC,3,2,V3-Bures-HardSCST,0.5,0.5,14,0.53,0.5276856597326902,200
WBCIC,3,2,V3-Bures-HardSCST,0.5,0.5,17,0.8200000000000001,0.8181818181818181,200
WBCIC,3,2,V3-Bures-HardSCST,0.5,0.5,32,0.5971212121212122,0.5851573900354388,199
WBCIC,3,2,V3-Bures-HardSCST,0.5,0.5,47,0.81,0.8084484323016433,200
WBCIC,3,2,V3-Bures-HardSCST,0.5,0.5,48,0.87,0.8691626409017714,200
WBCIC,3,2,V3-Bures-HardSCST,0.5,0.5,50,0.965,0.9649921232277264,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.25,7,0.73,0.7198879551820728,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.25,12,0.525,0.5062241742249018,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.25,14,0.525,0.5244174113288779,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.25,17,0.8300000000000001,0.8286117552172598,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.25,32,0.6023232323232324,0.5949970373805291,199
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.25,47,0.825,0.8242574878863197,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.25,48,0.8799999999999999,0.8795664391810518,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.25,50,0.965,0.9649921232277264,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.25,7,0.73,0.7198879551820728,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.25,12,0.525,0.5062241742249018,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.25,14,0.525,0.5244174113288779,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.25,17,0.8300000000000001,0.8286117552172598,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.25,32,0.6023232323232324,0.5949970373805291,199
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.25,47,0.825,0.8242574878863197,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.25,48,0.8799999999999999,0.8795664391810518,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.25,50,0.965,0.9649921232277264,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.5,7,0.74,0.7291666666666667,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.5,12,0.535,0.5053059921806431,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.5,14,0.53,0.5276856597326902,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.5,17,0.8200000000000001,0.8181818181818181,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.5,32,0.5971212121212122,0.5851573900354388,199
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.5,47,0.81,0.8084484323016433,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.5,48,0.87,0.8691626409017714,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,0.5,50,0.965,0.9649921232277264,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.5,7,0.74,0.7291666666666667,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.5,12,0.535,0.5053059921806431,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.5,14,0.53,0.5276856597326902,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.5,17,0.8200000000000001,0.8181818181818181,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.5,32,0.5971212121212122,0.5851573900354388,199
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.5,47,0.81,0.8084484323016433,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.5,48,0.87,0.8691626409017714,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,0.5,50,0.965,0.9649921232277264,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,1.0,7,0.735,0.7221566931404158,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,1.0,12,0.515,0.4753211629479378,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,1.0,14,0.545,0.5416887008637405,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,1.0,17,0.815,0.8125205847330952,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,1.0,32,0.5817171717171716,0.5571493685819235,199
WBCIC,3,2,R1-TaskProtected-Bures,0.25,1.0,47,0.8200000000000001,0.8181818181818181,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,1.0,48,0.86,0.8588567395906845,200
WBCIC,3,2,R1-TaskProtected-Bures,0.25,1.0,50,0.955,0.954971857410882,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,1.0,7,0.735,0.7221566931404158,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,1.0,12,0.515,0.4753211629479378,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,1.0,14,0.545,0.5416887008637405,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,1.0,17,0.815,0.8125205847330952,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,1.0,32,0.5817171717171716,0.5571493685819235,199
WBCIC,3,2,R1-TaskProtected-Random,0.25,1.0,47,0.8200000000000001,0.8181818181818181,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,1.0,48,0.86,0.8588567395906845,200
WBCIC,3,2,R1-TaskProtected-Random,0.25,1.0,50,0.955,0.954971857410882,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.25,7,0.73,0.7198879551820728,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.25,12,0.525,0.5062241742249018,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.25,14,0.525,0.5244174113288779,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.25,17,0.8300000000000001,0.8286117552172598,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.25,32,0.5973232323232323,0.5904507100226384,199
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.25,47,0.825,0.8242574878863197,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.25,48,0.8799999999999999,0.8795664391810518,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.25,50,0.965,0.9649921232277264,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.25,7,0.73,0.7198879551820728,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.25,12,0.525,0.5062241742249018,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.25,14,0.525,0.5244174113288779,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.25,17,0.8300000000000001,0.8286117552172598,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.25,32,0.5973232323232323,0.5904507100226384,199
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.25,47,0.825,0.8242574878863197,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.25,48,0.8799999999999999,0.8795664391810518,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.25,50,0.965,0.9649921232277264,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.5,7,0.74,0.7291666666666667,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.5,12,0.535,0.5053059921806431,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.5,14,0.5349999999999999,0.5330270392407923,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.5,17,0.8200000000000001,0.8181818181818181,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.5,32,0.5971212121212122,0.5851573900354388,199
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.5,47,0.81,0.8084484323016433,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.5,48,0.87,0.8691626409017714,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,0.5,50,0.965,0.9649921232277264,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.5,7,0.74,0.7291666666666667,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.5,12,0.535,0.5053059921806431,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.5,14,0.5349999999999999,0.5330270392407923,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.5,17,0.8200000000000001,0.8181818181818181,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.5,32,0.5971212121212122,0.5851573900354388,199
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.5,47,0.81,0.8084484323016433,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.5,48,0.87,0.8691626409017714,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,0.5,50,0.965,0.9649921232277264,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,1.0,7,0.735,0.7221566931404158,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,1.0,12,0.515,0.4753211629479378,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,1.0,14,0.545,0.5416887008637405,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,1.0,17,0.815,0.8125205847330952,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,1.0,32,0.5766666666666667,0.5506451612903226,199
WBCIC,3,2,R1-TaskProtected-Bures,0.5,1.0,47,0.8200000000000001,0.8181818181818181,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,1.0,48,0.86,0.8588567395906845,200
WBCIC,3,2,R1-TaskProtected-Bures,0.5,1.0,50,0.96,0.9599639675708138,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,1.0,7,0.735,0.7221566931404158,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,1.0,12,0.515,0.4753211629479378,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,1.0,14,0.545,0.5416887008637405,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,1.0,17,0.815,0.8125205847330952,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,1.0,32,0.5766666666666667,0.5506451612903226,199
WBCIC,3,2,R1-TaskProtected-Random,0.5,1.0,47,0.8200000000000001,0.8181818181818181,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,1.0,48,0.86,0.8588567395906845,200
WBCIC,3,2,R1-TaskProtected-Random,0.5,1.0,50,0.96,0.9599639675708138,200
WBCIC,4,0,ERM,0.5,0.5,1,0.885,0.8847666524712543,200
WBCIC,4,0,ERM,0.5,0.5,3,0.8500000000000001,0.8494580489763148,200
WBCIC,4,0,ERM,0.5,0.5,5,0.855,0.854967367657723,200
WBCIC,4,0,ERM,0.5,0.5,16,0.635,0.6316758747697975,200
WBCIC,4,0,ERM,0.5,0.5,19,0.965,0.9649991249781243,200
WBCIC,4,0,ERM,0.5,0.5,21,0.855,0.853056674520534,200
WBCIC,4,0,ERM,0.5,0.5,28,0.72,0.7095134350036311,200
WBCIC,4,0,ERM,0.5,0.5,33,0.945,0.9449656035021888,200
WBCIC,4,0,ERM,0.5,0.5,37,0.79,0.7851662404092072,200
WBCIC,4,0,Mixup,0.5,0.5,1,0.885,0.8847666524712543,200
WBCIC,4,0,Mixup,0.5,0.5,3,0.855,0.8545600441335038,200
WBCIC,4,0,Mixup,0.5,0.5,5,0.855,0.854967367657723,200
WBCIC,4,0,Mixup,0.5,0.5,16,0.63,0.6262626262626263,200
WBCIC,4,0,Mixup,0.5,0.5,19,0.965,0.9649991249781243,200
WBCIC,4,0,Mixup,0.5,0.5,21,0.855,0.853056674520534,200
WBCIC,4,0,Mixup,0.5,0.5,28,0.7250000000000001,0.7152545882840206,200
WBCIC,4,0,Mixup,0.5,0.5,33,0.945,0.9449656035021888,200
WBCIC,4,0,Mixup,0.5,0.5,37,0.79,0.7858017135862914,200
WBCIC,4,0,V3-Bures-HardSCST,0.5,0.5,1,0.8700000000000001,0.8695303091128062,200
WBCIC,4,0,V3-Bures-HardSCST,0.5,0.5,3,0.8400000000000001,0.8392121394834691,200
WBCIC,4,0,V3-Bures-HardSCST,0.5,0.5,5,0.865,0.8648344221671547,200
WBCIC,4,0,V3-Bures-HardSCST,0.5,0.5,16,0.645,0.6393650793650794,200
WBCIC,4,0,V3-Bures-HardSCST,0.5,0.5,19,0.965,0.9649991249781243,200
WBCIC,4,0,V3-Bures-HardSCST,0.5,0.5,21,0.845,0.8425396825396825,200
WBCIC,4,0,V3-Bures-HardSCST,0.5,0.5,28,0.7,0.6816638370118846,200
WBCIC,4,0,V3-Bures-HardSCST,0.5,0.5,33,0.935,0.934998374959374,200
WBCIC,4,0,V3-Bures-HardSCST,0.5,0.5,37,0.76,0.7519636213311285,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.25,1,0.875,0.8746207277012964,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.25,3,0.8400000000000001,0.8392121394834691,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.25,5,0.855,0.8549093183239524,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.25,16,0.635,0.6301081806896203,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.25,19,0.965,0.9649991249781243,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.25,21,0.85,0.8478084415584416,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.25,28,0.7,0.6847414880201765,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.25,33,0.945,0.9449876222149984,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.25,37,0.7749999999999999,0.7687029374726941,200
WBCIC,4,0,R1-TaskProtected-Random,0.25,0.25,1,0.875,0.8746207277012964,200
WBCIC,4,0,R1-TaskProtected-Random,0.25,0.25,3,0.8400000000000001,0.8392121394834691,200
WBCIC,4,0,R1-TaskProtected-Random,0.25,0.25,5,0.855,0.8549093183239524,200
WBCIC,4,0,R1-TaskProtected-Random,0.25,0.25,16,0.635,0.6301081806896203,200
WBCIC,4,0,R1-TaskProtected-Random,0.25,0.25,19,0.965,0.9649991249781243,200
WBCIC,4,0,R1-TaskProtected-Random,0.25,0.25,21,0.85,0.8478084415584416,200
WBCIC,4,0,R1-TaskProtected-Random,0.25,0.25,28,0.7,0.6847414880201765,200
WBCIC,4,0,R1-TaskProtected-Random,0.25,0.25,33,0.945,0.9449876222149984,200
WBCIC,4,0,R1-TaskProtected-Random,0.25,0.25,37,0.7749999999999999,0.7687029374726941,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.5,1,0.8700000000000001,0.8695303091128062,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.5,3,0.8400000000000001,0.8392121394834691,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.5,5,0.865,0.8648344221671547,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.5,16,0.645,0.6393650793650794,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.5,19,0.965,0.9649991249781243,200
WBCIC,4,0,R1-TaskProtected-Bures,0.25,0.5,21,0.845,0.8425396825396825,200
