dataset,opt_seed,phase,epoch,step,pair_hash,delta_JS_TSEG_minus_2TR,delta_risk_dispersion_TSEG_minus_2TR
WBCIC,2,refit,1,43,c7b9f997e5429e6f792a40bcdbe7a6926853b6c5b609980381c6f8bf536099c4,-0.0017643226310610771,-0.0006201863288879395
WBCIC,2,refit,1,44,cc27bd527e0d4d699f3d90b86f6da8b73629eecee682e4ac1e2b32af63f9f36b,-0.005982020869851112,0.009729921817779541
WBCIC,2,refit,1,45,5bb4fdaf15233a6bb5dc574bffb4a70b57efd6658a40c077935448a284caa929,-0.000739390030503273,0.00019073486328125
WBCIC,2,refit,1,46,e03a318be6a3405822bdda74c44dde0abd1b350a394549903638445d41e73c41,-0.004218855872750282,-0.009380310773849487
WBCIC,2,refit,1,47,f89ca8826e383a884cc3b3e2ec594d7a2fb79a8e44bfdbde50f2fce26d8304fd,-0.000584527850151062,0.001023411750793457
WBCIC,2,refit,1,48,9a4b6a6517bfb0846ce41ade1496024c1776f51350c2a410e58e74f7cbc78d80,-0.0035600997507572174,-0.0104256272315979
WBCIC,2,refit,1,49,91bbd6bd45488474b16e19f6c4dbe31318159c28d78974cb64ad92113a37013e,-0.004143284633755684,8.475780487060547e-05
WBCIC,2,refit,1,50,c3c4ed6e7e24967f6f0831bdc273260a5b92d8f93b5da5aecb278c0b88ebeac9,-0.001911647617816925,0.009515345096588135
WBCIC,2,refit,1,51,4bd372fc5f30f0a11513f9270f1bea36a288806c65062dca974f67737903cbd3,-0.002707330510020256,-0.008466094732284546
WBCIC,2,refit,1,52,4567c9b6a74ac89b9702f98b4bf1dc0055b4e91cb9feae1a28e1ed9292febb56,-0.002147229388356209,-0.0005804300308227539
WBCIC,2,refit,1,53,c8a31551697b98963f182acc1f0ff971ad930f8704c444ee9c2e8c05ad1cda74,-0.002088334411382675,0.0006023645401000977
WBCIC,2,refit,1,54,e7bc633dc0b7b7ccb304d6cd05b2c532220080db01e530a279cfc6e2391df1e2,-0.0017948020249605179,-0.013132214546203613
WBCIC,2,refit,1,55,4fb73126aa8157e03f7c2f8431410ced6610e4c45e47fbc9db97bd37c309e825,-0.0030776076018810272,3.8743019104003906e-05
WBCIC,2,refit,1,56,0c8f594e6c7dcd1a43ed734ab99ce7241fc676ab3580d8d3ed3ab05c02e316ba,-0.003514787182211876,-0.001684427261352539
WBCIC,2,refit,2,0,d8a911ebe92afeec80490c357c7235237ff4edddc149e10d4f9d4e326cc9aa70,-0.004620451480150223,-0.0016031265258789062
WBCIC,2,refit,2,1,fd82dcc2f38f27d361213bc75dcb30b5ae7ed88317bcdb48b818d1275a701aa5,-0.0025878455489873886,-0.0016671419143676758
WBCIC,2,refit,2,2,ee786ce63d59a6ef6a9bb961f5d836caedc8156f3bdf1a82dac83c32990fd057,-0.001838967204093933,-0.028671562671661377
WBCIC,2,refit,2,3,ceb45fffd36b6a3651a81d3354aa3f795e6e371c9df9ed8fd00d3c97e6a95a0b,-0.003516128286719322,-0.004438996315002441
WBCIC,2,refit,2,4,316e9db00e2ee768f86d87349773a9e32fe7022f45a22d8b06fe30ffb6ce0591,-0.002224941737949848,-0.0026001930236816406
WBCIC,2,refit,2,5,ee60b91d9f6b43b9bfa9c2be37d0f81c61e60a36e3c0c09a35da628d5a04d982,-0.002974173054099083,-0.003311753273010254
WBCIC,2,refit,2,6,2f7d16ec9e24fe7d18ec42836291c657661e26e4d47c52868a8ad97d44810054,-0.0015652850270271301,-0.008934080600738525
WBCIC,2,refit,2,7,30e8af0a55069b3226a11b0ab917a9da5dd5835ad157c5d7f5f83d8086f5fdae,-0.0017706025391817093,-0.005671143531799316
WBCIC,2,refit,2,8,2658353fbc685b9ac6854405b4c252e1915d3881d6bfb78524467ad8e5790d1b,-0.007929254323244095,-0.03201305866241455
WBCIC,2,refit,2,9,921a2556845845002d35b562e56ec8d4dfa8007b1105e17445c36805eba61547,-0.0029915496706962585,-0.009027421474456787
WBCIC,2,refit,2,10,d87d0e5cd87eaf3f1ca22f3e286bd0a91dc54a4217965040bf6fe825ae80ea79,-0.0013730628415942192,-0.0035312771797180176
WBCIC,2,refit,2,11,4a41c3a65c3ecb793e9d15fc546440b6a5807905068a8ebe69878ccb0e3c7bee,-0.004781147465109825,-0.001518338918685913
WBCIC,2,refit,2,12,a383b004b5e46b07b2274019581feacc77ce0f8a5d23a425bff5b33f609cf89c,-0.004555258899927139,-0.013803213834762573
WBCIC,2,refit,2,13,58a10ac3c39aee6ef95ad198fd4f34b0511e854488cea90b0da68fbfc7819daf,-0.0026595033705234528,-0.005091488361358643
WBCIC,2,refit,2,14,4226297f647f28f21bbeb31e7feb16ed5e54fb9f7f467d9ffee63cca845e5499,-0.002433493733406067,-0.010543674230575562
WBCIC,2,refit,2,15,90cbb38bf624a8b75b70f114d458ffec97c50e49c21c754cc7a2eacfa3229fd9,-0.00380515493452549,-0.002986609935760498
WBCIC,2,refit,2,16,e17fb7e354e36bd48fc4033de5dd0aa77a73a74e55b6dd353c3198809a126514,-0.0011129053309559822,-0.004191368818283081
WBCIC,2,refit,2,17,b09d01a370a74b455e86dd66088568eb1cc7147a83a3c309deb164ad04894b3f,-0.0032015349715948105,-0.002034127712249756
WBCIC,2,refit,2,18,453c0e1dce74e447cb80fcd502182b02dc84b798b8708123d7a2fc969f66ad79,-0.001939479261636734,-0.002482593059539795
WBCIC,2,refit,2,19,be469115a265874fb06752a5e77cea2649539e2946e68d5acae6c3e15cca6783,-0.004109015688300133,-0.014465630054473877
WBCIC,2,refit,2,20,c46464bca231b2478e05007d0ef02ec1a22ee743e062681bc63d06198a4117fd,-0.003007248044013977,0.006390094757080078
WBCIC,2,refit,2,21,95da963ced21b3b9e8245d8e84eeaf5d89d0afaff38c7a1921a9c3e4601682af,-0.002609929069876671,-0.007810443639755249
WBCIC,2,refit,2,22,7edcc81788795d9250819fdbf3476688b9474652b2d7384e69d10d63ad422da6,-0.0020730458199977875,-0.0027624964714050293
WBCIC,2,refit,2,23,38689b3082a2ed430b8cb14025f97e19c78f8a78fb51dfb665495adfeb1c044a,-0.002505812793970108,-0.004543304443359375
WBCIC,2,refit,2,24,025f683b2746c7f54d5f16416199c9dc24e7f6f25aa09f7d9a36118e00a8ac71,-0.003628430888056755,-0.006961166858673096
WBCIC,2,refit,2,25,c93729d488c14f3a1b8cb5ccd65b825db1a037df1596d452dc7a15e36f879915,-0.0025189314037561417,-0.013139307498931885
WBCIC,2,refit,2,26,df6c5d05e5b90e3bb372670d0ea53b56b437c4f5fc7d8fa572910ec3e8bbf30b,-0.0016206279397010803,0.0020003318786621094
WBCIC,2,refit,2,27,55f58a549fc1255ab039bd139222569c3e5c9c80fc9a9b513e0f88b49508c872,-0.00427742674946785,-0.023617208003997803
WBCIC,2,refit,2,28,a688899dad7bccc363a24281eaf6abf14c59be7ef1ed2f76bf8287af4f6282f6,-0.009785637259483337,-0.008889555931091309
WBCIC,2,refit,2,29,b4502ae7ff6e80a84031a28ee8fa2c438bd5c1c11eff807ad2018a20f3030aba,-0.004493178799748421,-0.009329438209533691
WBCIC,2,refit,2,30,4e83cc22cac7bf304d7ad9df5c5e5a229c357e1eb0fc76619702cfbb145a7336,-0.0030781757086515427,-0.004404932260513306
WBCIC,2,refit,2,31,ec5b16f1549229219ab0d0887e5197db6690cc170c202455e8ab9075451380dc,-0.004320718348026276,0.00021350383758544922
WBCIC,2,refit,2,32,86992530e0da3dc3639925916cba933d638cbfd9d95c696b591c802f73df93e1,-0.006465049460530281,-0.035752058029174805
WBCIC,2,refit,2,33,db78008bcfd165ca164f7d49a87fbe38385aae8d9bd064e14327db60a0b0ac9f,-0.0029066354036331177,-0.005767703056335449
WBCIC,2,refit,2,34,9ec3810ff5acd75b66f2fb47470c5e3271d662d12496c7f9c84384b2a9917f16,-0.0027927570044994354,-0.002750873565673828
WBCIC,2,refit,2,35,4ff245b9465c5197fab31ce695605c0eb2e7d02b0c04075a843fd4bdc5ef35f3,-0.0014348048716783524,0.0014348924160003662
WBCIC,2,refit,2,36,ccbda8571b940724a3788b81a54034fffcd9394d7471d88c96943f1408eda7ac,-0.005020372569561005,0.000807344913482666
WBCIC,2,refit,2,37,6634b8054de95e046d5a4bbecefda0cda4f4e7beff14771b160b0ecbf36d7ea5,-0.0020338650792837143,0.001992464065551758
WBCIC,2,refit,2,38,2c9e8e4b3d5f492ef2964c91c1e69caddbb124f3792ed9bb9581b9bae699ecc5,-0.0026691220700740814,-0.003986716270446777
WBCIC,2,refit,2,39,adaa13c3fc126c145b70bbe3b948aae78ac443caf84d9eba01e4702b17e82f54,-0.0018283156678080559,0.0003032386302947998
WBCIC,2,refit,2,40,0139140828d08d85e9c64e1d659b057abcd884e8fdee72f056d6ce79cdeab99a,-0.0022442853078246117,0.0021892786026000977
WBCIC,2,refit,2,41,d750cf75f8db649ef8e439f441513cd16439c121006e0393bf4dcabd833bd267,-0.0033883433789014816,-0.0031615793704986572
WBCIC,2,refit,2,42,5fdae18689010c7c9b3183e60f204dc4f6610e90a2998846f5673e5a5c4b32ef,-0.004319503903388977,-0.0011451244354248047
WBCIC,2,refit,2,43,2641bcbfa9f1df57670262a8986f1b581074eb63901cf0bb5d972535817f23cf,-0.003123681992292404,-0.007799327373504639
WBCIC,2,refit,2,44,9cb190e322a2f55e3cd699d0e6238b7f65aeff03c216ca4bb1e92c8e853b60c1,-0.0058365389704704285,0.0038854479789733887
WBCIC,2,refit,2,45,71a171f420523d74ed5fbee51227abd1739702e2daf553b59246095d1d43c3d0,-0.0020292680710554123,-0.0022205710411071777
WBCIC,2,refit,2,46,8c26e5e8562586442712e4ff82d053a42ecaf011a699d7a6be0601e5e737b504,-0.0030488520860671997,-0.010867834091186523
WBCIC,2,refit,2,47,849a032ea8082741c48a52c4f73da53e941df1d22f6d660d977889a02d5b8c35,-0.0020032860338687897,0.0009064674377441406
WBCIC,2,refit,2,48,8c8ebc6de0709d305bc9b2fe08226d8d823fbab61d7a3f854058246eb1562636,-0.0015993770211935043,-0.0013012886047363281
WBCIC,2,refit,2,49,8b15e3b14240a9f992e253719a7dbd11dbb7c7c1eb076727527b233d25fb4ee5,-0.0019984999671578407,-0.0008701682090759277
WBCIC,2,refit,2,50,88fc4399cdf4d96ccb9061cf008c78a0d20169c08c3525cc79d26ccd3570a1b0,-0.0034724343568086624,-0.018849194049835205
WBCIC,2,refit,2,51,33ea830fd254c50f51c821f7118bc2492c72b03e2c84c8d9342b082b6f1e5ca6,-0.0013009579852223396,-0.008773237466812134
WBCIC,2,refit,2,52,f7f8af42398e238ad0aacb5282a5c7aa416f7ba1fe999fdd3a18e053d300d156,-0.0018597953021526337,0.001498103141784668
WBCIC,2,refit,2,53,495248135092cc6435ab7cd69b96747f150c9014e4d70903ca9985f136689f17,-0.0010508336126804352,0.0008400082588195801
WBCIC,2,refit,2,54,a4f899e225e50bedaf623d479e6439a60a0fc40ea9adf235189e1c3b052dd917,-0.00029372714925557375,-0.012154936790466309
WBCIC,2,refit,2,55,5f900685992caca867cc24c63d23fbd0f77d56703904688c0eadb6b70210da45,-0.0013689827173948288,0.0002288818359375
WBCIC,2,refit,2,56,0c177cce1398642618e8eb0bd22e56f448d0d32ad78fea330c46aba9d8cf7b6d,-0.003982609137892723,-0.005658268928527832
WBCIC,2,refit,3,0,6f7d18b263e8c5c88d5c568c18c85ec80467ee4035aa220838fb700bfc88b267,-0.0006057210266590118,-0.000603020191192627
WBCIC,2,refit,3,1,1e75d13f22aebc110c837b695d6f4a7e6308e6608b4810026341c4643fde50ff,-0.0010768137872219086,-0.004231274127960205
WBCIC,2,refit,3,2,d1f62dc1726c870d6c3a78c97ea2c6f4b2a01b9ba18e98d75717996347b2df51,-0.005750089883804321,-0.014777600765228271
WBCIC,2,refit,3,3,07c14676d3ee7000397c6010da51fda9a90dd9e21f6f0c675c66c9528f65ed2f,-0.002805005759000778,-0.007720768451690674
WBCIC,2,refit,3,4,0df22f47650438c2be27de91eac7b5dbb8e94cb672c61e0fef36f8d9d5cf63a2,-0.003597518429160118,-0.0035836100578308105
WBCIC,2,refit,3,5,73de6ce305eb8d213e8fc2feddffdd1500c6d846b0818f5a1747bce3fe4f0f34,-0.0036850962787866592,-0.0011224746704101562
WBCIC,2,refit,3,6,6aaf8faded2c21e0b1ba7f5358a20412ac299b0bc6ac8de19c978133cd2092c3,-0.0017093587666749954,-0.0017273426055908203
WBCIC,2,refit,3,7,fdfa7d39ef40593e698fa34c413590e690cde5948efb7d06e0393030073b9ebf,-0.0018071476370096207,-0.010307550430297852
WBCIC,2,refit,3,8,aa92899dfb74f8fa0f1ab024c2bed37944787bd85afabf23d045c111679b4440,-0.0020993463695049286,-0.01215904951095581
WBCIC,2,refit,3,9,491ae7fc4031050921e41123a1ab4ba25b74dd78996f3fad45a79ca6c5d74e10,-0.004877448081970215,0.0013247132301330566
WBCIC,2,refit,3,10,0f409aa65141bd09a72e7425df8f68fc1a11c8a386b553f4b45cd47157555669,-0.0018849819898605347,-0.0032859444618225098
WBCIC,2,refit,3,11,0da2918d4fd12907910fd322bbc1b398c81ab32a9e799ba9b51b98c6382758b2,-0.0023094061762094498,-0.006824374198913574
WBCIC,2,refit,3,12,0302f09a0b23253d50933a1dba43e40b2a2776dc8eb72f4637841b1031d0e987,-0.001809651032090187,-0.009243547916412354
WBCIC,2,refit,3,13,ded7f650a8321955283d80c5f515d2a5885aeb90000daf144e9182c3e535fdd4,-0.0012951679527759552,-0.00367853045463562
WBCIC,2,refit,3,14,d3763d4054cc8851fc0cb646303e3e9dafb3e227c2fe49bdea50247a58e6767b,-0.0007753269746899605,0.005449354648590088
WBCIC,2,refit,3,15,467004941a60dcfa45e6de24ea1882060f2f7396cbf07beed81498224698da7c,-0.001232050359249115,-0.008572876453399658
WBCIC,2,refit,3,16,caf1fe288f3558c0f7de0fada4c08f8cb397b812f67131f4dece89b30426850b,-0.003528498113155365,-0.01931220293045044
WBCIC,2,refit,3,17,ce3843aa5f639fdac250caef63b514196cc58304c73d6d1ca68100a9a3b1ce47,-0.006399095058441162,-0.01149141788482666
WBCIC,2,refit,3,18,84b109547fa215d8f3c1f986d9919ffc91529f28571cc5859c41fd83b51cb689,-0.0016259578987956047,-0.0006433725357055664
WBCIC,2,refit,3,19,78a806e93044a355edd8451faa43ba18a5a7389b828dea9c60c3ba7840666622,-0.0018913168460130692,0.005404531955718994
WBCIC,2,refit,3,20,8ec0e914b61819fdaa44b4939d0fe1769c40b7e06050306ef0eb3fdc44a8a8a5,-0.002688187174499035,-0.0033190548419952393
WBCIC,2,refit,3,21,7619b9d8eca830578fc8002b94ae7b775ef9b174504bde1b7e0f3a587ed167f6,-0.0013542501255869865,0.00010788440704345703
WBCIC,2,refit,3,22,d064456cf25af08273511827f6d7adc860ffd36ab68736fd55715f7bcc6e4555,-0.0027588866651058197,-0.003685086965560913
WBCIC,2,refit,3,23,6dfe987a090a3950f7ac8bfbc091502f909cf358c8775c7eb020776b0ea0bc65,-0.0022376924753189087,0.02092719078063965
WBCIC,2,refit,3,24,8299999e9dc5dcac8e11081ffcfa4294ad21713c6eb4dc99b84c316cbcf5daec,-0.002492310479283333,-0.004890948534011841
WBCIC,2,refit,3,25,26254025cc9971cf7b4e757303f0501764dd99a8a70c6222cb44c5be59ef4f6f,-0.0040342193096876144,-0.00884920358657837
WBCIC,2,refit,3,26,6df5556ce92f82437e87827ff8b4ae7b6b9fb3fd1bbf89697159db052021e1cd,-0.001981126144528389,-0.003073453903198242
WBCIC,2,refit,3,27,74739559ac86b4fc2c4efcbdce85a72f747f8724f8a23bdb9b09d008e7c5634b,-0.003016836941242218,-0.006066024303436279
WBCIC,2,refit,3,28,458622c74150a79e75a2fbe3ea96bfc517430c3f0ce3c7edbaefe6bfc8d5efb3,-0.002677733078598976,-0.012915194034576416
WBCIC,2,refit,3,29,127caf72403bd615f7a12090169a5f1fd506062abf852c777d698b300a9c7cc6,-0.005734797567129135,-0.005832672119140625
WBCIC,2,refit,3,30,a2849bbebe961734c9a9b5919909e1fcd2faec60996b38fc2a98326c643fed4f,-0.004249200224876404,-0.004589051008224487
WBCIC,2,refit,3,31,f30ccf6c4db2eb587e256f88264b8a935c65d82801c9f5eb821ad077ed597644,-0.0017525432631373405,-0.004758477210998535
WBCIC,2,refit,3,32,56cde1982a9e277ca75369552973ce0d40df659c5f8204e49ebf9afee6060265,-0.0024439115077257156,-0.001743018627166748
WBCIC,2,refit,3,33,98d4a836691ffdfce9427cac869d04a29f6b3d8718b534e56b14038174b6d8ce,-0.0017519854009151459,0.009020447731018066
WBCIC,2,refit,3,34,5c889d9ef26444772477695ab5cf56dafc512d6474403566515da088c09ae826,-0.002782023511826992,0.0012004375457763672
WBCIC,2,refit,3,35,2881f1aaa1afa29791d357f8c993a1485f01c60deba16206230acacea8a85c6f,-0.0020523574203252792,0.006982773542404175
WBCIC,2,refit,3,36,e79a9694a85130d1080ac8bba8b769b4b40d7511bc872f3cbb4509ccc22460f6,-0.0056952256709337234,0.001958787441253662
WBCIC,2,refit,3,37,00c05c51d5646fae3fca921315dc85d9c68d9a0e0d27f1d086801d8415457916,-0.0010034739971160889,0.0012821555137634277
WBCIC,2,refit,3,38,3051bef717efc30af9836b74dc0de5cfa3e0bdbbaae1e4f8933288174d42f74e,-0.002361573278903961,-0.002276986837387085
WBCIC,2,refit,3,39,14d15285338a87d33a73ec9a62b99d332720033397335a7f9ac89b4f7c54f841,-0.0027840714901685715,-0.01389610767364502
WBCIC,2,refit,3,40,d055c24ffe2e59746c4af67d9a7b347d28685bb822001ea157c2ca76240bf232,-0.001940825954079628,-0.007655590772628784
WBCIC,2,refit,3,41,615985fc16761883e435b89d6c269a0798485b87c00c4bae944caf40a2061759,-0.0013276180252432823,-0.00840100646018982
WBCIC,2,refit,3,42,f72d729f63eb8fe72b9881b27f2acc03666577f3de045ef82b6fde33f29ed18f,-0.0017446819692850113,-0.008894145488739014
WBCIC,2,refit,3,43,c0f7243bede15966db1f25b2c7b1228c26f510094d5f339068c8ea749e1a1d91,-0.001943022944033146,-0.00026619434356689453
WBCIC,2,refit,3,44,c4560dfff27f9339a52152ad1f727431900168e05ed9966ecebc3611afa38468,-0.0015812478959560394,-0.00586777925491333
WBCIC,2,refit,3,45,2d0e5e3fffcff9510c8359bee6bdd020e3b5f029fa68f3e96705c08381d75852,-0.002275768667459488,-0.0020444393157958984
WBCIC,2,refit,3,46,f292e0d997dc268dee7e0aad5180c4eeadd8bfb28b9562179dd5381f726abc57,-0.0019870931282639503,-0.00852954387664795
WBCIC,2,refit,3,47,7b45ae11c5d89b4a37230ef60519de0c328afc77eacb4e904242549d4e4d0533,-0.0024315807968378067,-0.004919648170471191
WBCIC,2,refit,3,48,5030a268bc470ba34991dcf8b658b3bf11cc0254c2f39d305de90506424f556c,-0.0012728013098239899,-0.003912597894668579
WBCIC,2,refit,3,49,4cc00fef9889fde47f19ff46fcb823c6a6cf66062e6db22a7c64ff05d4629df8,-0.0020529888570308685,0.002032071352005005
WBCIC,2,refit,3,50,8791e8d9c54c29f36ee74edd78fd7c51515f3757a23f2c61168a9d9bdb7b4d8a,-0.004948310554027557,-0.022242337465286255
WBCIC,2,refit,3,51,3d93908a176b3b59c243ba69ecfd3c11e109a4e3037e70c0fd78f41fb6ea91e0,-0.0022323112934827805,-0.006240665912628174
WBCIC,2,refit,3,52,15eaf54e53592c1fc8ba7d782afb9dca5e5f073e3e115e0dc276884ab0d9fc85,-0.0021323394030332565,0.004678666591644287
WBCIC,2,refit,3,53,f70dd97c94d02ff51a763600e4d37abe772dfbf348e1c396e05910084cd186b5,-0.005142945796251297,-0.017096608877182007
WBCIC,2,refit,3,54,acfebbd7d7724d63d3c99aa227ed1465a7d2bfe7ec04ae4357fa08d6486fb02c,-0.0039730798453092575,-0.007125377655029297
WBCIC,2,refit,3,55,9ee9f756e51cc0658428a6ecf6e4b4923d380071562c178806ee2f6e8a95ef2c,-0.004113407805562019,-0.007767915725708008
WBCIC,2,refit,3,56,a607464bece9d471a7b209badd64f4d64ab9d3b6deed1bd9433ac6a2197ea6fa,-0.0021582795307040215,-0.008765637874603271
WBCIC,2,refit,4,0,f1bcbb96b56246a69fa6e4757425bfffa3c26949f9dcbf9bc3273607b2b3560f,-0.0036863423883914948,-0.011144876480102539
WBCIC,2,refit,4,1,60d8ace9088a9cb483f99dcfc674d01c989d2dc0dabc5a2518ffadcb0c9f2864,-0.0024076588451862335,-0.012904852628707886
WBCIC,2,refit,4,2,b2345b9c448e2b171226fde0fc6f61b1cb7bf5b95e54bf393501ec17cf99cf30,-0.001508559100329876,-0.005988776683807373
WBCIC,2,refit,4,3,40702e9e8c9fc4c563f6a0376ed8a54705f7b2b988c12881d5c5107585961969,-0.001999136060476303,0.0011596083641052246
WBCIC,2,refit,4,4,98ab9507609ddf96fe812f675b9caba3b03cc96bd7fc9dec0b5fb58ea7fdee93,-0.003166619688272476,-0.014922171831130981
WBCIC,2,refit,4,5,907721cb45a021a84117c491abe2c19c14cee326bc9e189f2c8aba50faed0a55,-0.0004938682541251183,-0.008787930011749268
WBCIC,2,refit,4,6,19cbeb17406e10243763b40d67580d18a64cad43cbf711fb6d43164e356dc87c,-0.001349024474620819,-0.006104022264480591
WBCIC,2,refit,4,7,9c7704538a412ddbcab2bf9a5041a77dfdb959aace980aa48cab5c7bf0993bbb,-0.001722194254398346,-0.007494181394577026
WBCIC,2,refit,4,8,516155092fb41e2965e814f40befdf7fc0f2aacbf1056b109d4714170c02920f,-0.0025497479364275932,-0.010725915431976318
WBCIC,2,refit,4,9,15286534e9849efa415129aa815f75774147c1f97c1e2f7b01ce392091bfd626,-0.002763930708169937,-0.0094565749168396
WBCIC,2,refit,4,10,afdc124739542fc3d87fc2e326df153ee9be0aaa96debe72e5cd1904ebf709ff,-0.002893224358558655,0.005100607872009277
WBCIC,2,refit,4,11,dd12a81c447182662d8d2505999fd8c578bbee59cb3337074548923f63c766ae,-0.002577083185315132,-0.005433797836303711
WBCIC,2,refit,4,12,4fccef15e5954d43e5b41e8b6d686f7620333ad108683894adb761b9d3db9d46,-0.0019117407500743866,-0.0059822797775268555
WBCIC,2,refit,4,13,95f584da10912f0b7f51528ad124a47b6ae9db97d572eaa101f0d391172b0d77,-0.0016392720863223076,-0.0017144978046417236
WBCIC,2,refit,4,14,88347bfc0c2bbd045aa0cf092b9a96269b8a352bc6d57ad057b5823cf3bbac88,-0.0016176896169781685,-0.010703623294830322
WBCIC,2,refit,4,15,8b7276d35064856dd3728405b91be61bc070c49892ac4192dc91ef0d30ef5051,-0.004097508266568184,0.002614438533782959
WBCIC,2,refit,4,16,94e54b7994f5e843c36de18bfa60c02609c2d958c17044675bbf5082c74fe476,-0.002399895340204239,-0.00791388750076294
WBCIC,2,refit,4,17,efa74d25992d566af395fa6bef017bcc7c266ebb8391e4ce7df4e726caa07caf,0.0004331422969698906,0.01195383071899414
WBCIC,2,refit,4,18,5efbca18416dae72e808a8f1d8eb1cb6aaf6481de9a26f440a54711c212d90c5,-0.0024606911465525627,0.0004132986068725586
WBCIC,2,refit,4,19,100f7c8dde6631937708e69c528ab431d8f98eee5427948a32af91698fe8ad77,-0.002416502684354782,0.005819857120513916
WBCIC,2,refit,4,20,4a7992bee43a87a8e6a092f55b1f70b53af049b38d2c37d5bc5f9793a9fd1f6f,-0.004077142104506493,-0.007189035415649414
WBCIC,2,refit,4,21,553569a7f29e5a1159dbd308b94c6f16710f4598b770a201df743a6e4d75716f,-0.0011826744303107262,-0.0021943747997283936
WBCIC,2,refit,4,22,b091f8326b144ee7d18d4733088eaf877c78fc6c57044f028b89b3f9c7e9a719,-0.003354150801897049,-0.002241849899291992
WBCIC,2,refit,4,23,6d5817dc2384f37346f4596978c097f744524eac9e47372ff6e2272ebef40306,-0.00475119985640049,-0.005854308605194092
WBCIC,2,refit,4,24,34cd57016a2f1b3b9da74507b81ce3d4e71ac76d95e15578331dcb7c0f898ebe,-0.0019672540947794914,-6.112456321716309e-05
WBCIC,2,refit,4,25,0a5ef0df4f141998aee6dd5821dff650e08a0ce889b931cd6f067a86fa07f2c7,-0.0021706977859139442,-0.00841301679611206
WBCIC,2,refit,4,26,44271a3ff8da35b6e61df25c7834bbfdaef220ebaaf1d1d622f05671abaa4eda,-0.002505587413907051,-0.0036197304725646973
WBCIC,2,refit,4,27,e115766d17a1721d62f489f0119e2c26610c5da95faa0ceeefe9d07e3bc8abc2,-0.0017444407567381859,-0.004655718803405762
WBCIC,2,refit,4,28,4464c3ccc2094629b1074a84ad1bfb1b1eaf1fa2c30f766b7332568b594b7c53,-0.0015897583216428757,-0.0034071803092956543
WBCIC,2,refit,4,29,a80b57819c02a2226118d42d992e1f89fafaf853635745712f11a98ef34f8b7e,-0.0040224287658929825,-0.015288293361663818
WBCIC,2,refit,4,30,3e14775998e91c94ee5dfc5d25004c45de2bac9d29dcbe67ced8453302868589,-0.0028199777007102966,0.001170814037322998
WBCIC,2,refit,4,31,3f3c5532b273dd20e58cbd8b638f17999448d092c6189452b15cde6a6376b702,-0.003206111490726471,-0.009427517652511597
WBCIC,2,refit,4,32,1ae0e204c17072c73273582859bddbcfa672432d7da911a4bf7ca1802bc715b9,-0.002245466224849224,-0.005675673484802246
WBCIC,2,refit,4,33,9fed0fa6fb5d8f17ff22cf923f8dbc65fec59278fc1b1c1791504abde9a39af8,-0.004433952271938324,-0.012049973011016846
WBCIC,2,refit,4,34,334018b85798da262b95d906f050eb3ce8a0c662deceba2c8ce9155733173f9e,-0.0010452871210873127,0.001645207405090332
WBCIC,2,refit,4,35,44a5cb56dccf4216d498a64a6b1ddc1e02463374570ce8bf477399f269552595,-0.0019870419055223465,-0.007641851902008057
WBCIC,2,refit,4,36,0b6fe5293888a910b862e6c63898fe15450f15defa2dd959cee7a4debbf47b12,-0.0029874276369810104,-0.010092705488204956
WBCIC,2,refit,4,37,5bd8896da5adf98ea970735c24d6438ab9d2c468d37019a79880df134c7fef99,-0.0042522624135017395,-0.014954090118408203
WBCIC,2,refit,4,38,02e62ddc4d145ba9a1eff7433864cc11f3301bbb2c913ab0fbb5dc5a98b81931,-0.0013869870454072952,-0.004787564277648926
WBCIC,2,refit,4,39,226c4c5454be2820c4a4b5d22b78e3a50332f8fdffceb7509b96bd34110dbf73,-0.005907507613301277,-0.006393879652023315
WBCIC,2,refit,4,40,27e58a66c454819c1cc101ac9c15652d7cf0c3ba7958bfdf5105c0ef37793fc9,-0.0031709354370832443,-0.005461543798446655
WBCIC,2,refit,4,41,cf323103b85201cf0cb97528fbc131dfb521ab17c7ca2077915f69d189bf99c9,-0.00148761086165905,0.006099879741668701
WBCIC,2,refit,4,42,1c146969ea88fbc5f3724f07e5596254abc806f5c1e175ffc2c4cf842afcf702,-0.0034145452082157135,0.0007538199424743652
WBCIC,2,refit,4,43,1453a1f6301aec4c9d258b029c2c03bd7e316d7209f36960e75d199cdc8cefc9,-0.002372933551669121,-0.0030145347118377686
WBCIC,2,refit,4,44,53b9679af18030efb81b3f1d1465bf2ff7ad9e4520e4cc967eb015b023cf9b69,-0.001626383513212204,-0.005208730697631836
WBCIC,2,refit,4,45,e7e260eb4dacc87f3ee887a4557c40eea089c3ada37d0c578f2f38f9625cae92,-0.004321634769439697,-0.009197592735290527
WBCIC,2,refit,4,46,5e9f7202d66f1a83a6fea4848951785c2a53adffc6486f5085c7cb357f380708,-0.0035271979868412018,0.0004016757011413574
WBCIC,2,refit,4,47,bac275bd22c71c3ff7c01ac339845264b2202900aacbaa057df2f8800a21da6e,-0.001195431686937809,0.005264729261398315
WBCIC,2,refit,4,48,cb45fd00d9fd21dcd5ac05461631074f2d56a58d4f72a0f14e6e40fd2ac5bfe6,-0.0023485813289880753,0.00016298890113830566
