model,method,fold,seed,subject_id,BA,macro_F1,CE,trials,future_session,coverage_ge2,median_valid_candidates,semantic_pass_rate,bank_stability
ATCNet-CleanRoom,ME-HardSCST,0,1,28,0.6599999999999999,0.6510673234811166,0.7088684995393691,200,2,0.961961961961962,24.0,0.9585105939272608,1.0
ATCNet-CleanRoom,ME-HardSCST,0,1,33,0.965,0.9649991249781243,0.0897806505711146,200,2,0.961961961961962,24.0,0.9585105939272608,1.0
ATCNet-CleanRoom,ME-HardSCST,0,1,37,0.735,0.7330714411623983,0.4967718042398196,200,2,0.961961961961962,24.0,0.9585105939272608,1.0
ATCNet-CleanRoom,ME-HardSCST,0,2,1,0.955,0.9549988749718744,0.1593854286732802,200,2,0.9618453865336658,24.0,0.9593516209476308,1.0
ATCNet-CleanRoom,ME-HardSCST,0,2,3,0.835,0.8340666247642992,0.3121907823538725,200,2,0.9618453865336658,24.0,0.9593516209476308,1.0
ATCNet-CleanRoom,ME-HardSCST,0,2,5,0.81,0.8099239695878351,0.4846918711771807,200,2,0.9618453865336658,24.0,0.9593516209476308,1.0
ATCNet-CleanRoom,ME-HardSCST,0,2,16,0.5349999999999999,0.5340564643402891,0.8565150103785584,200,2,0.9618453865336658,24.0,0.9593516209476308,1.0
ATCNet-CleanRoom,ME-HardSCST,0,2,19,0.96,0.959983993597439,0.0801307667878787,200,2,0.9618453865336658,24.0,0.9593516209476308,1.0
ATCNet-CleanRoom,ME-HardSCST,0,2,21,0.86,0.859775641025641,0.273350865928688,200,2,0.9618453865336658,24.0,0.9593516209476308,1.0
ATCNet-CleanRoom,ME-HardSCST,0,2,28,0.625,0.6169462958706811,0.5926866366806381,200,2,0.9618453865336658,24.0,0.9593516209476308,1.0
ATCNet-CleanRoom,ME-HardSCST,0,2,33,0.97,0.96999699969997,0.1014481670385276,200,2,0.9618453865336658,24.0,0.9593516209476308,1.0
ATCNet-CleanRoom,ME-HardSCST,0,2,37,0.8200000000000001,0.8199279711884754,0.4117406639442418,200,2,0.9618453865336658,24.0,0.9593516209476308,1.0
ATCNet-CleanRoom,ME-HardSCST,1,0,2,0.705,0.7049926248156204,0.6659418947475629,200,2,0.9638637943015984,24.0,0.9590379121303372,1.0
ATCNet-CleanRoom,ME-HardSCST,1,0,11,0.8600000000000001,0.8594941790445605,0.3440659026234959,200,2,0.9638637943015984,24.0,0.9590379121303372,1.0
ATCNet-CleanRoom,ME-HardSCST,1,0,13,0.86,0.859873886497848,0.2531831215952925,200,2,0.9638637943015984,24.0,0.9590379121303372,1.0
ATCNet-CleanRoom,ME-HardSCST,1,0,18,0.6100000000000001,0.6085909273384182,0.7206004893428798,200,2,0.9638637943015984,24.0,0.9590379121303372,1.0
ATCNet-CleanRoom,ME-HardSCST,1,0,27,0.6399999999999999,0.6382273138378052,0.7659899015056146,200,2,0.9638637943015984,24.0,0.9590379121303372,1.0
ATCNet-CleanRoom,ME-HardSCST,1,0,36,0.995,0.9949998749968748,0.0384454357170317,200,2,0.9638637943015984,24.0,0.9590379121303372,1.0
ATCNet-CleanRoom,ME-HardSCST,1,0,44,0.8400000000000001,0.8397435897435898,0.339329927432953,200,2,0.9638637943015984,24.0,0.9590379121303372,1.0
ATCNet-CleanRoom,ME-HardSCST,1,0,45,0.915,0.914519170333124,0.1963652574957753,200,2,0.9638637943015984,24.0,0.9590379121303372,1.0
ATCNet-CleanRoom,ME-HardSCST,1,1,2,0.71,0.7092731829573935,0.6642601389437732,200,2,0.9730769230769232,24.0,0.96848604826546,1.0
ATCNet-CleanRoom,ME-HardSCST,1,1,11,0.845,0.8446854881134297,0.3278069555146192,200,2,0.9730769230769232,24.0,0.96848604826546,1.0
ATCNet-CleanRoom,ME-HardSCST,1,1,13,0.905,0.9049786201895428,0.2028079112182845,200,2,0.9730769230769232,24.0,0.96848604826546,1.0
ATCNet-CleanRoom,ME-HardSCST,1,1,18,0.69,0.6892230576441103,0.6659442140322216,200,2,0.9730769230769232,24.0,0.96848604826546,1.0
ATCNet-CleanRoom,ME-HardSCST,1,1,27,0.625,0.5943204868154158,0.85852840179111,200,2,0.9730769230769232,24.0,0.96848604826546,1.0
ATCNet-CleanRoom,ME-HardSCST,1,1,36,0.985,0.984996624240454,0.0725853283108025,200,2,0.9730769230769232,24.0,0.96848604826546,1.0
ATCNet-CleanRoom,ME-HardSCST,1,1,44,0.845,0.8449961249031226,0.3596499837747432,200,2,0.9730769230769232,24.0,0.96848604826546,1.0
ATCNet-CleanRoom,ME-HardSCST,1,1,45,0.8899999999999999,0.8896025692492975,0.2102189891176342,200,2,0.9730769230769232,24.0,0.96848604826546,1.0
ATCNet-CleanRoom,ME-HardSCST,1,2,2,0.765,0.7647117719206027,0.6452767957977139,200,2,0.9680998613037448,24.0,0.9647191400832178,1.0
ATCNet-CleanRoom,ME-HardSCST,1,2,11,0.835,0.8349628666449951,0.3408524433357821,200,2,0.9680998613037448,24.0,0.9647191400832178,1.0
ATCNet-CleanRoom,ME-HardSCST,1,2,13,0.89,0.8899889988998899,0.2326413350121511,200,2,0.9680998613037448,24.0,0.9647191400832178,1.0
ATCNet-CleanRoom,ME-HardSCST,1,2,18,0.61,0.61,0.7167935067610817,200,2,0.9680998613037448,24.0,0.9647191400832178,1.0
ATCNet-CleanRoom,ME-HardSCST,1,2,27,0.6699999999999999,0.6694711538461539,0.6685704770617149,200,2,0.9680998613037448,24.0,0.9647191400832178,1.0
ATCNet-CleanRoom,ME-HardSCST,1,2,36,0.99,0.99,0.0328827484689619,200,2,0.9680998613037448,24.0,0.9647191400832178,1.0
ATCNet-CleanRoom,ME-HardSCST,1,2,44,0.825,0.8249956248906223,0.392001577649919,200,2,0.9680998613037448,24.0,0.9647191400832178,1.0
ATCNet-CleanRoom,ME-HardSCST,1,2,45,0.92,0.9198717948717948,0.2040205085975798,200,2,0.9680998613037448,24.0,0.9647191400832178,1.0
ATCNet-CleanRoom,ME-HardSCST,2,0,9,0.6,0.5951007186962243,0.8568143649473743,200,2,0.956648098813272,24.0,0.9533987244692016,1.0
ATCNet-CleanRoom,ME-HardSCST,2,0,22,0.76,0.7596153846153846,0.5480114872256712,200,2,0.956648098813272,24.0,0.9533987244692016,1.0
ATCNet-CleanRoom,ME-HardSCST,2,0,25,0.975,0.9749943737340904,0.0640568854582216,200,2,0.956648098813272,24.0,0.9533987244692016,1.0
ATCNet-CleanRoom,ME-HardSCST,2,0,26,0.765,0.7649941248531213,0.458299796862944,200,2,0.956648098813272,24.0,0.9533987244692016,1.0
ATCNet-CleanRoom,ME-HardSCST,2,0,29,0.81,0.81,0.4315441502134864,200,2,0.956648098813272,24.0,0.9533987244692016,1.0
ATCNet-CleanRoom,ME-HardSCST,2,0,34,0.5449999999999999,0.5444419413781882,1.0183749641090196,200,2,0.956648098813272,24.0,0.9533987244692016,1.0
ATCNet-CleanRoom,ME-HardSCST,2,0,35,0.945,0.9449656035021888,0.1172300478354443,200,2,0.956648098813272,24.0,0.9533987244692016,1.0
ATCNet-CleanRoom,ME-HardSCST,2,0,49,0.815,0.8136536476039384,0.3883246106448276,200,2,0.956648098813272,24.0,0.9533987244692016,1.0
ATCNet-CleanRoom,ME-HardSCST,2,1,9,0.61,0.6096486838154338,0.772468474596574,200,2,0.9608790147307412,24.0,0.9576491185703936,1.0
ATCNet-CleanRoom,ME-HardSCST,2,1,22,0.7749999999999999,0.7740453415681253,0.4923291606799481,200,2,0.9608790147307412,24.0,0.9576491185703936,1.0
ATCNet-CleanRoom,ME-HardSCST,2,1,25,0.97,0.96999699969997,0.0959399176764412,200,2,0.9608790147307412,24.0,0.9576491185703936,1.0
ATCNet-CleanRoom,ME-HardSCST,2,1,26,0.8200000000000001,0.8199279711884754,0.438512332071383,200,2,0.9608790147307412,24.0,0.9576491185703936,1.0
ATCNet-CleanRoom,ME-HardSCST,2,1,29,0.865,0.8631906969673937,0.3232613195381389,200,2,0.9608790147307412,24.0,0.9576491185703936,1.0
ATCNet-CleanRoom,ME-HardSCST,2,1,34,0.5800000000000001,0.5796216594935442,1.1221856512378128,200,2,0.9608790147307412,24.0,0.9576491185703936,1.0
ATCNet-CleanRoom,ME-HardSCST,2,1,35,0.96,0.96,0.133714845455873,200,2,0.9608790147307412,24.0,0.9576491185703936,1.0
ATCNet-CleanRoom,ME-HardSCST,2,1,49,0.8,0.7940479868190712,0.4448792132657027,200,2,0.9608790147307412,24.0,0.9576491185703936,1.0
ATCNet-CleanRoom,ME-HardSCST,2,2,9,0.5800000000000001,0.5772946859903382,0.8201252433320312,200,2,0.9557291666666666,24.0,0.9517834595959596,1.0
ATCNet-CleanRoom,ME-HardSCST,2,2,22,0.78,0.7777777777777778,0.5240344802659916,200,2,0.9557291666666666,24.0,0.9517834595959596,1.0
ATCNet-CleanRoom,ME-HardSCST,2,2,25,0.97,0.97,0.0779304782759707,200,2,0.9557291666666666,24.0,0.9517834595959596,1.0
ATCNet-CleanRoom,ME-HardSCST,2,2,26,0.78,0.7785829307568438,0.460794028010388,200,2,0.9557291666666666,24.0,0.9517834595959596,1.0
ATCNet-CleanRoom,ME-HardSCST,2,2,29,0.925,0.924908012315086,0.20793685720336,200,2,0.9557291666666666,24.0,0.9517834595959596,1.0
ATCNet-CleanRoom,ME-HardSCST,2,2,34,0.575,0.5741376286981137,1.1479315105320098,200,2,0.9557291666666666,24.0,0.9517834595959596,1.0
ATCNet-CleanRoom,ME-HardSCST,2,2,35,0.955,0.9549898727213624,0.1255536232721927,200,2,0.9557291666666666,24.0,0.9517834595959596,1.0
ATCNet-CleanRoom,ME-HardSCST,2,2,49,0.855,0.8543847756772364,0.2715884595177135,200,2,0.9557291666666666,24.0,0.9517834595959596,1.0
ATCNet-CleanRoom,ME-HardSCST,3,0,6,0.915,0.9149808706959066,0.2226329486867386,200,2,0.9762344254730042,24.0,0.97278303337948,1.0
ATCNet-CleanRoom,ME-HardSCST,3,0,23,0.985,0.984996624240454,0.0516468104383842,200,2,0.9762344254730042,24.0,0.97278303337948,1.0
ATCNet-CleanRoom,ME-HardSCST,3,0,24,0.912405303030303,0.9126735333631886,0.2321332619537792,195,2,0.9762344254730042,24.0,0.97278303337948,1.0
ATCNet-CleanRoom,ME-HardSCST,3,0,30,0.855,0.8548221571424997,0.3280487552370054,200,2,0.9762344254730042,24.0,0.97278303337948,1.0
ATCNet-CleanRoom,ME-HardSCST,3,0,31,0.61,0.5768229166666666,0.9287304376233572,200,2,0.9762344254730042,24.0,0.97278303337948,1.0
ATCNet-CleanRoom,ME-HardSCST,3,0,38,0.5,0.4995495946351717,1.0603755425387933,200,2,0.9762344254730042,24.0,0.97278303337948,1.0
ATCNet-CleanRoom,ME-HardSCST,3,0,41,0.85,0.8487750781328763,0.3203349775734601,200,2,0.9762344254730042,24.0,0.97278303337948,1.0
ATCNet-CleanRoom,ME-HardSCST,3,0,42,0.725,0.7224955220868337,0.645833176052707,200,2,0.9762344254730042,24.0,0.97278303337948,1.0
ATCNet-CleanRoom,ME-HardSCST,3,1,6,0.905,0.9049786201895428,0.2697111264449162,200,2,0.9576617753187396,24.0,0.9548753107208724,1.0
ATCNet-CleanRoom,ME-HardSCST,3,1,23,0.98,0.9799919967987194,0.0430871487711785,200,2,0.9576617753187396,24.0,0.9548753107208724,1.0
ATCNet-CleanRoom,ME-HardSCST,3,1,24,0.9537563131313131,0.9538267252492832,0.1392942083269493,195,2,0.9576617753187396,24.0,0.9548753107208724,1.0
ATCNet-CleanRoom,ME-HardSCST,3,1,30,0.8,0.7992773986350863,0.4324030618221648,200,2,0.9576617753187396,24.0,0.9548753107208724,1.0
ATCNet-CleanRoom,ME-HardSCST,3,1,31,0.625,0.5989197572127597,0.8917185868871319,200,2,0.9576617753187396,24.0,0.9548753107208724,1.0
ATCNet-CleanRoom,ME-HardSCST,3,1,38,0.5449999999999999,0.5440767554297452,0.9125253903915692,200,2,0.9576617753187396,24.0,0.9548753107208724,1.0
ATCNet-CleanRoom,ME-HardSCST,3,1,41,0.845,0.844965117151359,0.3354878376892968,200,2,0.9576617753187396,24.0,0.9548753107208724,1.0
ATCNet-CleanRoom,ME-HardSCST,3,1,42,0.705,0.7049926248156204,0.6024493627919986,200,2,0.9576617753187396,24.0,0.9548753107208724,1.0
ATCNet-CleanRoom,ME-HardSCST,3,2,6,0.895,0.8949343339587242,0.2217130847276825,200,2,0.9591149591149593,24.0,0.9550464967131634,1.0
ATCNet-CleanRoom,ME-HardSCST,3,2,23,0.96,0.9599358974358976,0.0867246065407722,200,2,0.9591149591149593,24.0,0.9550464967131634,1.0
ATCNet-CleanRoom,ME-HardSCST,3,2,24,0.8923611111111112,0.892296362536493,0.2141130507747193,195,2,0.9591149591149593,24.0,0.9550464967131634,1.0
ATCNet-CleanRoom,ME-HardSCST,3,2,30,0.815,0.8147730970438787,0.3844218266017765,200,2,0.9591149591149593,24.0,0.9550464967131634,1.0
ATCNet-CleanRoom,ME-HardSCST,3,2,31,0.61,0.6096486838154338,0.8002133085067349,200,2,0.9591149591149593,24.0,0.9550464967131634,1.0
ATCNet-CleanRoom,ME-HardSCST,3,2,38,0.545,0.5389019786678828,0.908972601010836,200,2,0.9591149591149593,24.0,0.9550464967131634,1.0
ATCNet-CleanRoom,ME-HardSCST,3,2,41,0.8200000000000001,0.8197115384615384,0.4036236397539429,200,2,0.9591149591149593,24.0,0.9550464967131634,1.0
ATCNet-CleanRoom,ME-HardSCST,3,2,42,0.7,0.6989160979526294,0.572588674239091,200,2,0.9591149591149593,24.0,0.9550464967131634,1.0
ATCNet-CleanRoom,ME-HardSCST,4,0,7,0.8400000000000001,0.8389694041867954,0.345135616932741,200,2,0.9634477648802172,24.0,0.9599592491973328,1.0
ATCNet-CleanRoom,ME-HardSCST,4,0,12,0.765,0.7645231593977806,0.5261350144902157,200,2,0.9634477648802172,24.0,0.9599592491973328,1.0
ATCNet-CleanRoom,ME-HardSCST,4,0,14,0.53,0.529811924769908,1.050449895070592,200,2,0.9634477648802172,24.0,0.9599592491973328,1.0
ATCNet-CleanRoom,ME-HardSCST,4,0,17,0.8400000000000001,0.839421918908069,0.382135057119087,200,2,0.9634477648802172,24.0,0.9599592491973328,1.0
ATCNet-CleanRoom,ME-HardSCST,4,0,32,0.64,0.633811412877632,0.676830948172967,200,2,0.9634477648802172,24.0,0.9599592491973328,1.0
ATCNet-CleanRoom,ME-HardSCST,4,0,47,0.95,0.94999499949995,0.1360206139998516,200,2,0.9634477648802172,24.0,0.9599592491973328,1.0
ATCNet-CleanRoom,ME-HardSCST,4,0,48,0.86,0.859775641025641,0.3588986340225484,200,2,0.9634477648802172,24.0,0.9599592491973328,1.0
ATCNet-CleanRoom,ME-HardSCST,4,0,50,0.92,0.919967987194878,0.1556890855527595,200,2,0.9634477648802172,24.0,0.9599592491973328,1.0
ATCNet-CleanRoom,ME-HardSCST,4,1,7,0.8200000000000001,0.8199279711884754,0.3642693929514171,200,2,0.9624658215262242,24.0,0.9569454801557712,1.0
ATCNet-CleanRoom,ME-HardSCST,4,1,12,0.735,0.7349403615813558,0.5304557535630852,200,2,0.9624658215262242,24.0,0.9569454801557712,1.0
ATCNet-CleanRoom,ME-HardSCST,4,1,14,0.5349999999999999,0.534429676353533,1.0264681117071588,200,2,0.9624658215262242,24.0,0.9569454801557712,1.0
ATCNet-CleanRoom,ME-HardSCST,4,1,17,0.85,0.84998499849985,0.3632912756585048,200,2,0.9624658215262242,24.0,0.9569454801557712,1.0
ATCNet-CleanRoom,ME-HardSCST,4,1,32,0.6200000000000001,0.6186270574066639,0.7056995229628675,200,2,0.9624658215262242,24.0,0.9569454801557712,1.0
ATCNet-CleanRoom,ME-HardSCST,4,1,47,0.935,0.9348027784046742,0.1614853238763831,200,2,0.9624658215262242,24.0,0.9569454801557712,1.0
ATCNet-CleanRoom,ME-HardSCST,4,1,48,0.855,0.8548221571424997,0.3805810907308991,200,2,0.9624658215262242,24.0,0.9569454801557712,1.0
ATCNet-CleanRoom,ME-HardSCST,4,1,50,0.955,0.954971857410882,0.0900561069204085,200,2,0.9624658215262242,24.0,0.9569454801557712,1.0
ATCNet-CleanRoom,ME-HardSCST,4,2,7,0.8400000000000001,0.8398558702832549,0.3491213379243721,200,2,0.9592337917485264,24.0,0.955386378519974,1.0
ATCNet-CleanRoom,ME-HardSCST,4,2,12,0.71,0.7098839535814325,0.5129884510773698,200,2,0.9592337917485264,24.0,0.955386378519974,1.0
ATCNet-CleanRoom,ME-HardSCST,4,2,14,0.575,0.5737104741844078,0.9212387482544868,200,2,0.9592337917485264,24.0,0.955386378519974,1.0
ATCNet-CleanRoom,ME-HardSCST,4,2,17,0.8400000000000001,0.839421918908069,0.4282288348920923,200,2,0.9592337917485264,24.0,0.955386378519974,1.0
ATCNet-CleanRoom,ME-HardSCST,4,2,32,0.655,0.6547842401500938,0.7260344436186494,200,2,0.9592337917485264,24.0,0.955386378519974,1.0
ATCNet-CleanRoom,ME-HardSCST,4,2,47,0.945,0.944998624965624,0.1494844084091992,200,2,0.9592337917485264,24.0,0.955386378519974,1.0
ATCNet-CleanRoom,ME-HardSCST,4,2,48,0.87,0.87,0.3482982592246886,200,2,0.9592337917485264,24.0,0.955386378519974,1.0
ATCNet-CleanRoom,ME-HardSCST,4,2,50,0.955,0.9549988749718744,0.0896895028379008,200,2,0.9592337917485264,24.0,0.955386378519974,1.0
ATCNet-CleanRoom,Mixup,0,0,1,0.95,0.9499799919967988,0.1902766949881171,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,0,3,0.8200000000000001,0.8195488721804511,0.3674373160881212,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,0,5,0.8200000000000001,0.8199279711884754,0.3884445541981834,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,0,16,0.5800000000000001,0.5779318661441061,0.785580346195938,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,0,19,0.94,0.93999399939994,0.1602239702211434,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,0,21,0.895,0.8949973749343734,0.2502158549056982,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,0,28,0.595,0.5789911380233373,0.6567016010042395,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,0,33,0.985,0.9849996249906248,0.1112832674459842,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,0,37,0.815,0.8149583656322672,0.4059686092984101,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,1,1,0.925,0.9249831212022706,0.1900407068573957,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,1,3,0.81,0.8099239695878351,0.406050388618233,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,1,5,0.81,0.81,0.3998499729380327,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,1,16,0.59,0.5899589958995899,0.7741411549501295,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,1,19,0.955,0.9549988749718744,0.1354245832509308,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,1,21,0.87,0.8699479791916767,0.2840745451212835,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,1,28,0.635,0.6220651808133364,0.6497919769779575,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,1,33,0.965,0.9649991249781243,0.119289144577506,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,1,37,0.745,0.742677665935064,0.487095907017473,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,2,1,0.955,0.9549988749718744,0.1708888537269981,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,2,3,0.835,0.8340666247642992,0.3119875701284163,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,2,5,0.815,0.8149583656322672,0.4180241958843427,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,2,16,0.54,0.539585627064358,0.7686489280137997,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,2,19,0.96,0.959983993597439,0.0921662775353789,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,2,21,0.87,0.8698828946051447,0.2832163129937076,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,2,28,0.605,0.5858562029828838,0.5873309742620729,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,2,33,0.97,0.96999699969997,0.1289145232585423,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,0,2,37,0.81,0.81,0.4174473156640988,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,0,2,0.705,0.7049926248156204,0.5696088914603599,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,0,11,0.8600000000000001,0.8594941790445605,0.320942754704835,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,0,13,0.86,0.859873886497848,0.2486957123745999,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,0,18,0.62,0.6175523349436394,0.6614755605152963,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,0,27,0.6499999999999999,0.6477455716586151,0.6755918145365619,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,0,36,0.995,0.9949998749968748,0.0439274644799776,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,0,44,0.8400000000000001,0.8397435897435898,0.3301297027817685,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,0,45,0.915,0.9146393512590696,0.2108189860552014,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,1,2,0.71,0.7092731829573935,0.561131881967249,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,1,11,0.845,0.8446854881134297,0.3161261696106031,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,1,13,0.905,0.9049786201895428,0.2013254403988782,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,1,18,0.7,0.6997297567811029,0.6146675344823246,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,1,27,0.625,0.5943204868154158,0.7428627902670702,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,1,36,0.985,0.984996624240454,0.0669005338012767,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,1,44,0.845,0.8449961249031226,0.3281668908254819,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,1,45,0.8899999999999999,0.8896025692492975,0.2186236945546441,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,2,2,0.77,0.7696314102564102,0.5602322074791993,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,2,11,0.84,0.8399359743897559,0.3373301300673046,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,2,13,0.885,0.8849741191768148,0.2334172873183167,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,2,18,0.615,0.614990374759369,0.6667177311830342,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,2,27,0.655,0.6547842401500938,0.6310333533164463,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,2,36,0.99,0.99,0.0405160994833869,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,2,44,0.825,0.8249956248906223,0.3648555270541754,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,1,2,45,0.915,0.9148957472904308,0.2107648429062096,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,0,9,0.61,0.6060606060606061,0.7540562151335334,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,0,22,0.765,0.7647117719206027,0.5197777397924337,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,0,25,0.975,0.9749943737340904,0.0763227874928855,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,0,26,0.755,0.7549938748468712,0.4788394497881054,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,0,29,0.81,0.8099809980998101,0.4313862175449971,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,0,34,0.53,0.529811924769908,0.8913438314944229,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,0,35,0.945,0.9449656035021888,0.1190499183671986,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,0,49,0.81,0.8084484323016433,0.3798421532656634,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,1,9,0.6,0.5998399359743898,0.7045004828219027,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,1,22,0.7749999999999999,0.7737272155876807,0.4968368128080637,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,1,25,0.97,0.96999699969997,0.103451053824217,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,1,26,0.8200000000000001,0.81998199819982,0.4535214306655687,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,1,29,0.88,0.8787878787878788,0.3206840656463152,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,1,34,0.575,0.5741376286981137,0.9813952374707484,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,1,35,0.96,0.96,0.1399459725820045,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,1,49,0.815,0.8104459642921181,0.4224521517234575,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,2,9,0.575,0.5711294432251066,0.7351223197412284,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,2,22,0.77,0.7681217864704104,0.494736734885029,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,2,25,0.975,0.9749993749843746,0.0880379216934142,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,2,26,0.76,0.7575757575757576,0.4748521328532388,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,2,29,0.925,0.9248478168290788,0.2257754277653062,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,2,34,0.575,0.5744787364521539,0.954793233102005,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,2,35,0.955,0.9549898727213624,0.1371405262070254,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,2,2,49,0.865,0.8642363293526085,0.2834508454100601,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,0,6,0.915,0.9149808706959066,0.2039646158914948,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,0,23,0.985,0.984996624240454,0.0544060831951557,200,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,0,24,0.912405303030303,0.9126735333631886,0.2077275429513484,195,2,1.0,0.0,1.0,1.0
ATCNet-CleanRoom,Mixup,3,0,30,0.86,0.859873886497848,0.3213307904053191,200,2,1.0,0.0,1.0,1.0
