dataset,sample_id,subject,label,s_vote,p_final,prediction,w_keep,w_amplify,w_geometry,nonkeep_mass,stable_high_conf,rescue,harm
OpenBMI,230883,8,1,0.0,0.6835354708197482,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230884,8,1,1.0,0.47393880685957696,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230885,8,0,0.0,0.1598796069018993,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230886,8,1,0.0,0.9790797842005657,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230887,8,0,0.0,0.2084099764540989,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230888,8,0,0.0,0.03189425214766909,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230889,8,1,0.0,0.9572869006587275,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230890,8,1,0.0,0.739921342611119,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230891,8,0,1.0,0.40475165041216027,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230892,8,0,0.0,0.10728329186335561,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230893,8,1,0.0,0.9715800881829705,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230894,8,0,1.0,0.5517020749068076,1,0.3264935612678528,0.3453620672225952,0.328144371509552,0.6735064387321472,False,False,False
OpenBMI,230895,8,0,0.0,0.13403750926294042,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230896,8,0,1.0,0.4270744300200967,0,0.5382002126927323,0.4617997873072677,0.0,0.4617997873072677,False,False,False
OpenBMI,230897,8,0,0.0,0.013737140180662945,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230898,8,1,0.0,0.8906180922289386,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230899,8,1,0.0,0.9587098509191997,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230900,8,0,0.33333333333333326,0.3940033655700728,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230901,8,1,0.0,0.8131741373618827,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230902,8,1,0.0,0.9184962008644364,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230903,8,1,0.0,0.7928944859552524,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230904,8,0,0.0,0.033759149088057515,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230905,8,1,1.0,0.6036897297127963,1,0.3277780213289863,0.3368865351941149,0.33533544347689875,0.6722219786710136,False,False,False
OpenBMI,230906,8,0,0.0,0.14421172976459073,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230907,8,0,0.6666666666666666,0.32923806474610706,0,0.6233119077169808,0.37668809228301925,0.0,0.37668809228301925,False,False,False
OpenBMI,230908,8,1,0.0,0.853600624181717,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230909,8,0,0.6666666666666667,0.5383006714286868,1,0.6325034710214742,0.3674965289785258,0.0,0.3674965289785258,False,False,False
OpenBMI,230910,8,1,0.0,0.9240835717436204,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230911,8,0,0.0,0.16485615073990564,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230912,8,1,0.0,0.979469922822076,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230913,8,1,0.6666666666666667,0.5966971249353178,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230914,8,0,0.6666666666666667,0.6274761552302297,1,0.6332826800973367,0.36671731990266326,0.0,0.36671731990266326,False,False,False
OpenBMI,230915,8,0,0.0,0.17725894072573398,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230916,8,1,0.0,0.9917435364497336,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230917,8,0,0.0,0.12437428066423291,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230918,8,0,0.0,0.08012535278517163,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230919,8,0,0.0,0.037767630844846044,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230920,8,0,0.0,0.9487304734748946,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230921,8,1,0.0,0.8759569059421445,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230922,8,0,0.0,0.09039744647987136,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230923,8,1,0.0,0.9346473263529077,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230924,8,0,0.0,0.19564942902441598,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230925,8,0,0.0,0.02455852532493966,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230926,8,0,0.0,0.29925970927334117,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230927,8,1,0.6666666666666667,0.7054248743455181,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230928,8,0,0.0,0.9068859694267725,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230929,8,0,0.0,0.24139795712435289,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230930,8,0,0.0,0.16341185643064052,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230931,8,0,0.0,0.07764456719754155,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230932,8,1,0.0,0.9632188704245309,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230933,8,0,1.0,0.3991860459638358,0,0.4974320582639108,0.5025679417360892,0.0,0.5025679417360892,False,False,False
OpenBMI,230934,8,0,0.0,0.07109834836171963,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230935,8,1,0.0,0.7166943696783458,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230936,8,1,0.0,0.784532232177935,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230937,8,0,0.0,0.1573898812177464,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230938,8,0,0.33333333333333326,0.6502863173346808,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230939,8,1,0.0,0.9851288867255144,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230940,8,1,0.0,0.7215115335793497,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230941,8,0,0.0,0.13360495158849486,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230942,8,1,0.0,0.8137989641745995,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230943,8,1,0.0,0.9396356973569514,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230944,8,1,0.6666666666666667,0.6173522094150846,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230945,8,1,0.0,0.758237236856024,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230946,8,0,0.0,0.07324614030771061,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230947,8,0,0.0,0.10784755428814696,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230948,8,1,0.0,0.9479520926548973,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230949,8,0,0.33333333333333326,0.4050442354942521,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230950,8,1,0.33333333333333326,0.7424963494063582,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230951,8,1,0.0,0.9905688438578982,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230952,8,1,0.0,0.8621438202776354,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230953,8,0,0.0,0.08790595163917875,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230954,8,1,0.33333333333333326,0.7502288240123978,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230955,8,0,0.0,0.14035607669221992,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230956,8,0,0.0,0.09044253968907379,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230957,8,1,0.0,0.9055143641455731,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230958,8,1,0.33333333333333326,0.568763566858096,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230959,8,1,0.0,0.9535513573543931,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230960,8,0,0.0,0.08595206691377454,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230961,8,1,0.0,0.9946722151409103,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230962,8,1,0.0,0.935699508084062,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230963,8,0,0.0,0.12868211091740397,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230964,8,1,0.0,0.9787637999641717,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230965,8,0,0.0,0.010426270307447713,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230966,8,1,0.0,0.14035710970555876,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230967,8,1,0.6666666666666667,0.532920333860591,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230968,8,1,0.0,0.8074899870951007,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230969,8,1,0.0,0.9897506283685625,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230970,8,1,0.0,0.9971518493566371,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230971,8,0,0.0,0.9163062296436234,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230972,8,1,0.0,0.8174147985130625,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230973,8,0,0.0,0.3909689746735991,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230974,8,0,0.0,0.09336180883963324,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230975,8,1,1.0,0.528140884592656,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,230976,8,0,0.0,0.03690742900839061,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230977,8,1,0.0,0.17782571798110167,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,230978,8,1,0.0,0.9261780800261356,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28140,15,0,0.0,0.16230447786145347,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28141,15,1,0.33333333333333326,0.6215885628272927,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28142,15,0,0.0,0.09711902644059005,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28143,15,0,0.0,0.22184092578836975,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28144,15,1,0.0,0.7216139515142711,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28145,15,1,0.33333333333333326,0.7076888515276987,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28146,15,0,0.6666666666666666,0.41560715392300285,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28147,15,1,0.0,0.7701222304790907,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28148,15,0,0.6666666666666666,0.45911296887625475,0,0.6478267728227964,0.3521732271772037,0.0,0.3521732271772037,False,False,False
OpenBMI,28149,15,0,0.33333333333333326,0.3013999988156219,0,0.7719309414761287,0.22806905852387124,0.0,0.22806905852387124,False,False,False
OpenBMI,28150,15,1,0.33333333333333326,0.7957583053426491,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28151,15,1,0.0,0.8418045831342628,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28152,15,0,1.0,0.3981453955247043,0,0.5300349060867681,0.46996509391323193,0.0,0.46996509391323193,False,False,False
OpenBMI,28153,15,0,0.0,0.22068387429482017,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28154,15,1,0.0,0.8927687753026438,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28155,15,0,0.33333333333333326,0.27606049055015147,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28156,15,0,0.33333333333333326,0.2254598855566788,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28157,15,0,0.0,0.282734886317756,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28158,15,0,0.0,0.23894348083192007,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28159,15,1,0.0,0.7846212528516568,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28160,15,1,0.0,0.8656685023081868,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28161,15,0,0.0,0.26495730197062395,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28162,15,1,0.0,0.8862368382042036,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28163,15,1,0.0,0.8544522809042188,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28164,15,1,0.0,0.8299438782439754,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28165,15,0,0.0,0.2685469561376053,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28166,15,1,0.0,0.8821024504471278,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28167,15,0,0.0,0.6650952770629517,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28168,15,0,0.0,0.06492022918277528,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28169,15,1,0.0,0.864147630112309,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28170,15,0,0.0,0.6411512961956876,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28171,15,1,0.0,0.9471487331688637,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28172,15,0,0.0,0.12442094480893695,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28173,15,1,0.0,0.8341097332107191,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28174,15,1,0.0,0.9550790582989279,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28175,15,0,0.0,0.20192350354573074,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28176,15,0,0.0,0.12605687425638842,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28177,15,1,0.0,0.9065391549605916,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28178,15,0,0.33333333333333326,0.23873203325466644,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28179,15,0,0.33333333333333326,0.3021543791081555,0,0.775757726273048,0.22424227372695205,0.0,0.22424227372695205,False,False,False
OpenBMI,28180,15,0,0.0,0.10994427455533907,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28181,15,0,0.0,0.14903256233093518,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28182,15,1,0.33333333333333326,0.7861510910136514,1,0.7719300093957375,0.2280699906042625,0.0,0.2280699906042625,False,False,False
OpenBMI,28183,15,0,0.0,0.13186694568327503,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28184,15,1,0.0,0.7465684877139241,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28185,15,0,0.6666666666666667,0.6637452722266268,1,0.6204356114692827,0.3795643885307174,0.0,0.3795643885307174,False,False,False
OpenBMI,28186,15,0,0.0,0.20006632916395775,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28187,15,0,0.0,0.19291825702471269,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28188,15,1,0.0,0.8256968193079612,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28189,15,0,0.6666666666666666,0.28878424790310475,0,0.6421441596951241,0.35785584030487594,0.0,0.35785584030487594,False,False,False
OpenBMI,28190,15,0,0.6666666666666667,0.4942204308706397,0,0.6325868531234418,0.0,0.3674131468765582,0.3674131468765582,False,False,False
OpenBMI,28191,15,0,1.0,0.43453414963945913,0,0.513309693568462,0.486690306431538,0.0,0.486690306431538,False,False,False
OpenBMI,28192,15,0,0.6666666666666666,0.3914237824031943,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28193,15,1,0.0,0.8939908651468865,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28194,15,0,0.33333333333333326,0.2654903652070604,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28195,15,0,1.0,0.5055503412071576,1,0.4991325531216228,0.5008674468783771,0.0,0.5008674468783771,False,False,True
OpenBMI,28196,15,1,0.0,0.7856801761777863,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28197,15,1,0.0,0.7922489419012685,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28198,15,0,0.0,0.1771227800286843,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28199,15,0,0.6666666666666667,0.5788720642966728,1,0.6313685564696824,0.0,0.36863144353031774,0.36863144353031774,False,False,False
OpenBMI,28200,15,1,0.0,0.7988096093169653,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28201,15,1,0.33333333333333326,0.751116773482559,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28202,15,0,0.33333333333333326,0.19309356624776472,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28203,15,1,0.33333333333333326,0.7904882500665171,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28204,15,1,0.0,0.9394561303161693,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28205,15,1,0.0,0.9067183989930484,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28206,15,1,0.0,0.8794451225076373,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28207,15,0,0.6666666666666666,0.42187669021763,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28208,15,0,0.0,0.2995901222257531,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28209,15,1,0.0,0.741907914989176,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28210,15,0,0.33333333333333326,0.30959029735958793,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28211,15,1,0.33333333333333326,0.7736012771581284,1,0.7653894779138705,0.2346105220861295,0.0,0.2346105220861295,False,False,False
OpenBMI,28212,15,1,0.0,0.6764558352162888,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28213,15,1,0.0,0.8649397553634297,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28214,15,0,0.0,0.22761563636976653,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28215,15,1,0.0,0.8856882011457712,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28216,15,0,0.0,0.3532846679270352,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28217,15,0,1.0,0.40705721500245406,0,0.5252883007859197,0.47471169921408024,0.0,0.47471169921408024,False,False,False
OpenBMI,28218,15,1,0.33333333333333326,0.7310886765244892,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28219,15,1,0.0,0.8667293790697815,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28220,15,1,0.0,0.9170356918306326,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28221,15,0,0.33333333333333326,0.38206670963632183,0,0.7710237105370116,0.22897628946298845,0.0,0.22897628946298845,False,False,False
OpenBMI,28222,15,1,0.0,0.8757333415686602,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28223,15,1,0.0,0.7067744594484852,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28224,15,0,0.0,0.8745819198364928,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28225,15,1,0.0,0.9039397508408324,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28226,15,0,0.0,0.15627308866460454,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28227,15,1,0.0,0.9308909424967625,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28228,15,1,0.0,0.8903193059688029,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28229,15,1,0.0,0.9446424425996264,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28230,15,1,0.0,0.8980457243773815,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28231,15,1,0.0,0.889468586268301,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28232,15,0,0.33333333333333326,0.2349460482609577,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28233,15,1,0.33333333333333326,0.7856567795720512,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,28234,15,0,0.0,0.1209825340362975,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28235,15,0,0.0,0.21257193388009343,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28236,15,1,0.0,0.8771548801576804,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28237,15,0,0.0,0.16588679683822471,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28238,15,1,0.0,0.9190722419183862,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,28239,15,1,0.0,0.8420016138678644,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30320,15,0,0.0,0.7265313842732609,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30321,15,1,0.0,0.7823616431979007,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30322,15,0,0.0,0.26230942264709867,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30323,15,0,0.0,0.18986846395675958,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30324,15,1,1.0,0.509514969054075,1,0.5040586578794205,0.49594134212057944,0.0,0.49594134212057944,False,False,False
OpenBMI,30325,15,1,0.0,0.9100221034540202,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30326,15,0,0.0,0.21020674387064406,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30327,15,1,0.33333333333333326,0.5647479850599169,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30328,15,0,0.0,0.262662766909919,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30329,15,0,0.33333333333333326,0.6295238832366622,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30330,15,1,0.0,0.9295727792499541,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30331,15,1,0.0,0.6600481216365333,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30332,15,0,0.0,0.08010179438401584,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30333,15,0,0.0,0.15244834139255073,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30334,15,1,0.0,0.7743017835109168,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30335,15,0,0.0,0.16718887282197217,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30336,15,0,0.33333333333333326,0.23371028317512732,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30337,15,0,0.0,0.7135902476007786,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30338,15,0,0.33333333333333326,0.304713095130003,0,0.7737979435908778,0.22620205640912228,0.0,0.22620205640912228,False,False,False
OpenBMI,30339,15,1,0.0,0.8511601860710244,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30340,15,1,0.0,0.4327018412034416,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30341,15,0,0.0,0.7451916549447507,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30342,15,1,0.6666666666666667,0.5864149119167134,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30343,15,1,0.0,0.7065884780941594,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30344,15,1,0.0,0.8674019028418952,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30345,15,0,0.0,0.16500435301019956,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30346,15,1,0.0,0.7002000776754991,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30347,15,0,0.0,0.248987224816729,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30348,15,0,0.33333333333333326,0.3416231794939355,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30349,15,1,1.0,0.5114259730787009,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30350,15,0,0.0,0.23181120123417934,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30351,15,1,0.0,0.7672417558462854,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30352,15,0,0.33333333333333326,0.36017644341778915,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30353,15,1,0.6666666666666666,0.4515969135409681,0,0.46946264024326,0.26103066137756387,0.2695066983791761,0.53053735975674,False,False,False
OpenBMI,30354,15,1,0.33333333333333326,0.36082102720302034,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30355,15,0,0.33333333333333326,0.3518276090120211,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30356,15,0,0.0,0.300314771386172,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30357,15,1,0.33333333333333326,0.6101994066491222,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30358,15,0,0.6666666666666667,0.5252226799126738,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30359,15,0,0.0,0.3144632142599149,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30360,15,0,0.0,0.130938891958787,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30361,15,0,0.0,0.1759762235626675,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30362,15,1,0.33333333333333326,0.6649233550366214,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30363,15,0,0.6666666666666667,0.5647024886666411,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30364,15,1,0.6666666666666667,0.4837619571842542,0,0.6388919718090919,0.0,0.36110802819090815,0.36110802819090815,False,False,False
OpenBMI,30365,15,0,0.33333333333333326,0.2647166739659999,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30366,15,0,0.0,0.17942456345102478,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30367,15,0,0.0,0.29037622763526344,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30368,15,1,0.0,0.6396804773456349,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30369,15,0,0.0,0.271737668038961,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30370,15,0,0.0,0.1705106253333076,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30371,15,0,0.0,0.6557949909348867,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30372,15,0,0.0,0.20319089472833232,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30373,15,1,0.0,0.6521434614174927,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30374,15,0,0.33333333333333326,0.1565603001040043,0,0.7794461670668028,0.22055383293319725,0.0,0.22055383293319725,False,False,False
OpenBMI,30375,15,0,0.0,0.26571758769044496,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30376,15,1,0.0,0.6307216379943577,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30377,15,1,0.0,0.8048106478739117,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30378,15,0,0.33333333333333326,0.44762688440272447,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,30379,15,0,0.0,0.15397879658248495,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30380,15,1,0.0,0.8160691824525185,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30381,15,1,0.0,0.8421579372054957,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30382,15,0,0.0,0.2679164450235277,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,30383,15,1,0.0,0.7684559470940174,1,1.0,0.0,0.0,0.0,True,False,False
