task,model,fold,seed,subject_id,active_rank,protected_rank,protected_only_WSBA,random_only_WSBA,PSWA_pp,PEEH_pp,complement_retained_WSBA,random_complement_WSBA,intact_probe_WSBA,full_model_WSBA
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,sub-15,20,3,0.68,0.50795,17.205000000000005,9.09500000000002,0.5549999999999999,0.6986000000000001,0.735,0.7350000000000001
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,sub-20,20,3,0.5549999999999999,0.4988499999999999,5.615000000000004,4.7800000000000065,0.495,0.5497000000000001,0.56,0.56
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,sub-39,20,3,0.54,0.4968999999999999,4.310000000000014,19.169999999999977,0.515,0.5829500000000001,0.59,0.61
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,sub-40,20,3,0.665,0.52275,14.224999999999998,25.140000000000008,0.525,0.7156499999999998,0.74,0.73
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,sub-43,20,3,0.975,0.6196499999999999,35.535000000000004,29.25499999999999,0.665,0.9707999999999999,0.995,0.995
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,sub-46,20,3,0.975,0.6006000000000001,37.43999999999998,21.644999999999992,0.665,0.9454499999999999,0.965,0.97
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,sub-51,20,3,0.71,0.5390999999999999,17.090000000000003,16.909999999999993,0.6,0.7345999999999998,0.755,0.76
WBCIC_MI,B1_SAME_SCALE_63,0,0,sub-4,20,2,0.51,0.48505,2.4950000000000028,6.325000000000003,0.535,0.5571,0.575,0.56
WBCIC_MI,B1_SAME_SCALE_63,0,0,sub-8,20,2,0.7949999999999999,0.55195,24.30499999999999,18.819999999999983,0.665,0.8385999999999999,0.85,0.845
WBCIC_MI,B1_SAME_SCALE_63,0,0,sub-10,20,2,0.6,0.50715,9.284999999999998,10.849999999999993,0.5650000000000001,0.63345,0.6499999999999999,0.625
WBCIC_MI,B1_SAME_SCALE_63,0,0,sub-15,20,2,0.5549999999999999,0.5002,5.479999999999996,10.08,0.54,0.64385,0.675,0.6599999999999999
WBCIC_MI,B1_SAME_SCALE_63,0,0,sub-20,20,2,0.46499999999999997,0.48339999999999994,-1.8399999999999972,-4.19500000000001,0.52,0.48095,0.49,0.495
WBCIC_MI,B1_SAME_SCALE_63,0,0,sub-39,20,2,0.55,0.46870000000000006,8.129999999999999,3.8250000000000006,0.475,0.46985,0.46,0.455
WBCIC_MI,B1_SAME_SCALE_63,0,0,sub-40,20,2,0.715,0.51455,20.045,20.15999999999998,0.565,0.7253500000000002,0.73,0.745
WBCIC_MI,B1_SAME_SCALE_63,0,0,sub-43,20,2,0.975,0.6263,34.870000000000005,10.09,0.885,0.9823999999999998,0.99,0.99
WBCIC_MI,B1_SAME_SCALE_63,0,0,sub-46,20,2,0.94,0.6073,33.269999999999996,18.810000000000006,0.77,0.95825,0.975,0.965
WBCIC_MI,B1_SAME_SCALE_63,0,0,sub-51,20,2,0.735,0.5429999999999999,19.200000000000006,12.475000000000003,0.625,0.736,0.755,0.76
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,sub-4,20,4,0.605,0.5010499999999999,10.39500000000001,2.829999999999999,0.44,0.54255,0.575,0.5800000000000001
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,sub-8,20,4,0.875,0.62295,25.205,27.995000000000015,0.54,0.80235,0.86,0.88
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,sub-10,20,4,0.605,0.5218,8.319999999999993,17.979999999999997,0.525,0.5948,0.635,0.62
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,sub-15,20,4,0.73,0.5582,17.179999999999996,14.99499999999998,0.57,0.6786000000000001,0.7250000000000001,0.74
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,sub-20,20,4,0.46499999999999997,0.4811999999999999,-1.6199999999999937,0.13999999999999568,0.46,0.5065500000000001,0.5,0.495
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,sub-39,20,4,0.555,0.505,5.000000000000004,27.880000000000006,0.515,0.5590999999999999,0.5900000000000001,0.5900000000000001
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,sub-40,20,4,0.765,0.57805,18.695000000000007,27.385000000000016,0.52,0.7173999999999998,0.79,0.79
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,sub-43,20,4,0.99,0.6271499999999999,36.28500000000001,30.165,0.565,0.85285,0.985,0.99
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,sub-46,20,4,0.97,0.6536500000000001,31.63499999999999,19.889999999999986,0.565,0.8642499999999999,0.9650000000000001,0.97
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,sub-51,20,4,0.775,0.5819,19.310000000000006,21.47,0.52,0.70585,0.765,0.765
WBCIC_MI,B1_SAME_SCALE_63,1,0,sub-4,20,1,0.53,0.4736,5.640000000000001,9.40000000000001,0.47,0.54095,0.5449999999999999,0.545
WBCIC_MI,B1_SAME_SCALE_63,1,0,sub-8,20,1,0.88,0.5151499999999999,36.485000000000014,26.165000000000017,0.585,0.9054000000000001,0.915,0.91
WBCIC_MI,B1_SAME_SCALE_63,1,0,sub-10,20,1,0.655,0.4753,17.970000000000002,25.865000000000016,0.49,0.6396000000000001,0.645,0.6100000000000001
WBCIC_MI,B1_SAME_SCALE_63,1,0,sub-15,20,1,0.7,0.49729999999999985,20.27000000000001,13.8,0.565,0.72615,0.7350000000000001,0.73
WBCIC_MI,B1_SAME_SCALE_63,1,0,sub-20,20,1,0.49,0.4734000000000001,1.6599999999999893,9.340000000000009,0.39,0.48965,0.495,0.505
WBCIC_MI,B1_SAME_SCALE_63,1,0,sub-39,20,1,0.455,0.4508499999999999,0.4150000000000098,37.31999999999996,0.445,0.49715000000000004,0.495,0.475
WBCIC_MI,B1_SAME_SCALE_63,1,0,sub-40,20,1,0.765,0.48855,27.645000000000003,29.709999999999994,0.51,0.7499000000000001,0.76,0.76
WBCIC_MI,B1_SAME_SCALE_63,1,0,sub-43,20,1,0.99,0.4955,49.45,35.88,0.605,0.9773999999999998,0.985,0.99
WBCIC_MI,B1_SAME_SCALE_63,1,0,sub-46,20,1,0.97,0.5079,46.209999999999994,34.88500000000001,0.54,0.9693000000000004,0.98,0.99
WBCIC_MI,B1_SAME_SCALE_63,1,0,sub-51,20,1,0.745,0.5003,24.470000000000002,17.45500000000002,0.54,0.73835,0.74,0.75
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,sub-4,20,4,0.5549999999999999,0.49554999999999993,5.945,11.150000000000004,0.495,0.5509,0.5449999999999999,0.535
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,sub-8,20,4,0.8600000000000001,0.6219,23.81000000000001,19.95499999999999,0.615,0.8408000000000001,0.88,0.875
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,sub-10,20,4,0.6000000000000001,0.54435,5.565000000000008,19.85,0.525,0.6097499999999999,0.605,0.615
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,sub-15,20,4,0.735,0.5471499999999999,18.785000000000007,14.054999999999996,0.54,0.6871999999999998,0.745,0.755
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,sub-20,20,4,0.5,0.4905,0.9500000000000008,3.234999999999999,0.465,0.51005,0.515,0.5
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,sub-39,20,4,0.54,0.49474999999999997,4.525000000000007,26.62000000000001,0.48,0.54205,0.55,0.5449999999999999
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,sub-40,20,4,0.72,0.54865,17.135,26.754999999999995,0.515,0.7209000000000002,0.74,0.77
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,sub-43,20,4,0.985,0.6958500000000001,28.914999999999992,36.050000000000004,0.515,0.9551,0.975,0.98
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,sub-46,20,4,0.96,0.66435,29.564999999999998,28.81999999999999,0.5449999999999999,0.9007999999999998,0.9299999999999999,0.94
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,sub-51,20,4,0.725,0.5562,16.879999999999995,25.795000000000012,0.505,0.71815,0.745,0.73
WBCIC_MI,B1_SAME_SCALE_63,2,0,sub-4,20,2,0.55,0.47734999999999994,7.26500000000001,15.230000000000011,0.475,0.5470499999999998,0.55,0.525
WBCIC_MI,B1_SAME_SCALE_63,2,0,sub-8,20,2,0.865,0.5255000000000001,33.94999999999999,33.39500000000002,0.505,0.8240500000000002,0.865,0.88
WBCIC_MI,B1_SAME_SCALE_63,2,0,sub-10,20,2,0.615,0.50325,11.175,18.325000000000003,0.53,0.6159,0.635,0.605
WBCIC_MI,B1_SAME_SCALE_63,2,0,sub-15,20,2,0.71,0.5026,20.73999999999999,22.48000000000002,0.49,0.6681000000000001,0.69,0.685
WBCIC_MI,B1_SAME_SCALE_63,2,0,sub-20,20,2,0.475,0.48800000000000004,-1.3000000000000067,-0.5199999999999927,0.475,0.4697000000000001,0.47000000000000003,0.47
WBCIC_MI,B1_SAME_SCALE_63,2,0,sub-39,20,2,0.525,0.4438499999999999,8.11500000000001,6.570000000000009,0.46499999999999997,0.5135000000000001,0.54,0.515
WBCIC_MI,B1_SAME_SCALE_63,2,0,sub-40,20,2,0.735,0.5449499999999999,19.005000000000006,13.199999999999978,0.625,0.7175999999999999,0.725,0.74
WBCIC_MI,B1_SAME_SCALE_63,2,0,sub-43,20,2,0.985,0.53845,44.655,39.660000000000004,0.54,0.9314000000000001,0.98,0.985
WBCIC_MI,B1_SAME_SCALE_63,2,0,sub-46,20,2,0.95,0.5524,39.76,28.664999999999996,0.615,0.90295,0.94,0.945
WBCIC_MI,B1_SAME_SCALE_63,2,0,sub-51,20,2,0.75,0.53305,21.694999999999997,16.36000000000002,0.5900000000000001,0.7247499999999999,0.735,0.74
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,sub-4,20,4,0.5449999999999999,0.4986999999999999,4.630000000000001,13.100000000000012,0.505,0.55295,0.55,0.55
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,sub-8,20,4,0.845,0.59565,24.934999999999995,29.785000000000018,0.575,0.82,0.885,0.875
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,sub-10,20,4,0.6699999999999999,0.52485,14.51499999999999,19.035000000000004,0.565,0.6416,0.6699999999999999,0.645
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,sub-15,20,4,0.705,0.5333,17.169999999999995,7.9050000000000065,0.565,0.6256,0.665,0.6950000000000001
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,sub-20,20,4,0.43,0.5055000000000001,-7.550000000000007,-7.080000000000009,0.53,0.5134,0.515,0.53
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,sub-39,20,4,0.515,0.46989999999999993,4.510000000000009,-0.4249999999999865,0.41000000000000003,0.4991,0.51,0.54
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,sub-40,20,4,0.725,0.5396500000000001,18.53499999999999,20.93499999999999,0.505,0.69805,0.755,0.78
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,sub-43,20,4,0.99,0.6927499999999999,29.725000000000012,36.009999999999984,0.595,0.9441499999999999,0.995,0.99
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,sub-46,20,4,0.96,0.66305,29.694999999999993,38.77499999999999,0.51,0.9079499999999997,0.975,0.98
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,sub-51,20,4,0.73,0.5811,14.890000000000004,22.604999999999997,0.545,0.701,0.72,0.755
WBCIC_MI,B1_SAME_SCALE_63,3,0,sub-4,20,4,0.5449999999999999,0.4882,5.679999999999991,6.7299999999999915,0.49,0.5344500000000001,0.56,0.565
WBCIC_MI,B1_SAME_SCALE_63,3,0,sub-8,20,4,0.825,0.58705,23.794999999999998,21.409999999999997,0.605,0.8179999999999998,0.87,0.86
WBCIC_MI,B1_SAME_SCALE_63,3,0,sub-10,20,4,0.6,0.5314,6.859999999999999,26.129999999999974,0.5,0.6143,0.62,0.6
WBCIC_MI,B1_SAME_SCALE_63,3,0,sub-15,20,4,0.69,0.5209999999999999,16.900000000000006,8.414999999999983,0.51,0.65195,0.71,0.7150000000000001
WBCIC_MI,B1_SAME_SCALE_63,3,0,sub-20,20,4,0.475,0.5015,-2.649999999999997,-2.3150000000000057,0.505,0.47449999999999987,0.44,0.47
WBCIC_MI,B1_SAME_SCALE_63,3,0,sub-39,20,4,0.535,0.47454999999999997,6.045000000000006,10.87999999999999,0.45,0.5027,0.515,0.505
WBCIC_MI,B1_SAME_SCALE_63,3,0,sub-40,20,4,0.72,0.50735,21.265,31.664999999999992,0.455,0.6748999999999999,0.7,0.715
WBCIC_MI,B1_SAME_SCALE_63,3,0,sub-43,20,4,0.99,0.6960999999999998,29.390000000000015,31.605000000000004,0.655,0.9656,0.995,0.995
WBCIC_MI,B1_SAME_SCALE_63,3,0,sub-46,20,4,0.975,0.6546500000000001,32.03499999999999,42.38999999999999,0.515,0.9375500000000001,0.98,0.975
WBCIC_MI,B1_SAME_SCALE_63,3,0,sub-51,20,4,0.755,0.5662,18.879999999999995,21.57,0.535,0.7269500000000002,0.74,0.75
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,sub-4,20,4,0.53,0.50305,2.695000000000003,8.940000000000015,0.51,0.5423499999999999,0.565,0.5549999999999999
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,sub-8,20,4,0.855,0.59545,25.954999999999995,27.024999999999988,0.565,0.8362000000000002,0.905,0.895
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,sub-10,20,4,0.59,0.52925,6.0749999999999975,15.290000000000003,0.5549999999999999,0.624,0.635,0.595
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,sub-15,20,4,0.7150000000000001,0.51955,19.545000000000012,19.34999999999999,0.49,0.68605,0.73,0.73
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,sub-20,20,4,0.5,0.4925,0.7500000000000007,4.154999999999998,0.48,0.52565,0.54,0.53
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,sub-39,20,4,0.49,0.47995,1.0050000000000003,22.09500000000001,0.535,0.5209,0.5349999999999999,0.52
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,sub-40,20,4,0.7250000000000001,0.5688000000000001,15.620000000000001,17.500000000000014,0.61,0.7365,0.8049999999999999,0.815
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,sub-43,20,4,0.995,0.7108500000000001,28.414999999999992,26.074999999999992,0.625,0.9653999999999999,0.995,0.995
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,sub-46,20,4,0.975,0.6882500000000001,28.674999999999983,31.13499999999999,0.625,0.9431999999999999,0.98,0.975
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,sub-51,20,4,0.7050000000000001,0.55925,14.575000000000005,16.249999999999996,0.59,0.6945,0.725,0.715
WBCIC_MI,B1_SAME_SCALE_63,4,0,sub-4,20,3,0.55,0.49324999999999997,5.675000000000008,8.774999999999999,0.53,0.5473,0.565,0.545
WBCIC_MI,B1_SAME_SCALE_63,4,0,sub-8,20,3,0.88,0.5651,31.489999999999995,30.57500000000003,0.495,0.8504999999999999,0.9,0.9
WBCIC_MI,B1_SAME_SCALE_63,4,0,sub-10,20,3,0.635,0.51895,11.604999999999999,20.52499999999998,0.535,0.61275,0.63,0.63
WBCIC_MI,B1_SAME_SCALE_63,4,0,sub-15,20,3,0.6799999999999999,0.52135,15.864999999999995,10.15499999999998,0.45999999999999996,0.6617999999999999,0.7,0.6699999999999999
WBCIC_MI,B1_SAME_SCALE_63,4,0,sub-20,20,3,0.48,0.4789000000000001,0.10999999999998789,-2.029999999999993,0.45999999999999996,0.4872000000000001,0.48,0.48
WBCIC_MI,B1_SAME_SCALE_63,4,0,sub-39,20,3,0.485,0.45165,3.334999999999999,37.34499999999999,0.395,0.50255,0.52,0.5
WBCIC_MI,B1_SAME_SCALE_63,4,0,sub-40,20,3,0.755,0.5182999999999999,23.670000000000012,36.08499999999999,0.42000000000000004,0.7283499999999998,0.765,0.755
WBCIC_MI,B1_SAME_SCALE_63,4,0,sub-43,20,3,0.985,0.6286999999999999,35.63000000000001,40.59500000000003,0.53,0.9501000000000004,0.98,0.98
WBCIC_MI,B1_SAME_SCALE_63,4,0,sub-46,20,3,0.9650000000000001,0.56175,40.32500000000001,42.464999999999996,0.41500000000000004,0.9038499999999999,0.9650000000000001,0.97
WBCIC_MI,B1_SAME_SCALE_63,4,0,sub-51,20,3,0.77,0.518,25.2,27.84000000000002,0.43500000000000005,0.7153,0.755,0.735
