model,variant,task,seed,fold,subject_id,BA,macro_F1,accuracy,trials,evaluation_scope,normalizer_sha256,checkpoint_sha256
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,4,54,0.85,0.8516225625467109,0.85,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,540695384803a30b346ab640a014c7b1f390718270212e8486d9588dd7b9820e
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,4,4,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,b5f282dc8785123163700aafba37e440bebf55eced25d0df86874b006b0f78b2
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,4,12,0.94,0.9401059016077791,0.94,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,b5f282dc8785123163700aafba37e440bebf55eced25d0df86874b006b0f78b2
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,4,13,0.75,0.7234869909502263,0.75,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,b5f282dc8785123163700aafba37e440bebf55eced25d0df86874b006b0f78b2
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,4,17,0.97,0.9701805337519623,0.97,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,b5f282dc8785123163700aafba37e440bebf55eced25d0df86874b006b0f78b2
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,4,18,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,b5f282dc8785123163700aafba37e440bebf55eced25d0df86874b006b0f78b2
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,4,24,0.8300000000000001,0.8285134508348794,0.83,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,b5f282dc8785123163700aafba37e440bebf55eced25d0df86874b006b0f78b2
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,4,25,0.97,0.9697879151660664,0.97,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,b5f282dc8785123163700aafba37e440bebf55eced25d0df86874b006b0f78b2
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,4,29,0.9299999999999999,0.9304315560216181,0.93,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,b5f282dc8785123163700aafba37e440bebf55eced25d0df86874b006b0f78b2
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,4,36,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,b5f282dc8785123163700aafba37e440bebf55eced25d0df86874b006b0f78b2
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,4,37,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,b5f282dc8785123163700aafba37e440bebf55eced25d0df86874b006b0f78b2
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,4,39,0.99,0.9899959983993598,0.99,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,b5f282dc8785123163700aafba37e440bebf55eced25d0df86874b006b0f78b2
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,4,42,0.6,0.5962722462722463,0.6,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,b5f282dc8785123163700aafba37e440bebf55eced25d0df86874b006b0f78b2
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,4,51,0.73,0.712187641855161,0.73,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,b5f282dc8785123163700aafba37e440bebf55eced25d0df86874b006b0f78b2
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,4,54,0.8699999999999999,0.8722325984403582,0.87,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,b5f282dc8785123163700aafba37e440bebf55eced25d0df86874b006b0f78b2
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_SSVEP,0,4,4,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0549819e2e759b5a78b3d433dc799b759e24979aa8142c2e0eb8c034c524f53b
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_SSVEP,0,4,12,0.97,0.9703303491207804,0.97,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0549819e2e759b5a78b3d433dc799b759e24979aa8142c2e0eb8c034c524f53b
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_SSVEP,0,4,13,0.77,0.744724025974026,0.77,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0549819e2e759b5a78b3d433dc799b759e24979aa8142c2e0eb8c034c524f53b
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_SSVEP,0,4,17,0.92,0.9203139589169,0.92,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0549819e2e759b5a78b3d433dc799b759e24979aa8142c2e0eb8c034c524f53b
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_SSVEP,0,4,18,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0549819e2e759b5a78b3d433dc799b759e24979aa8142c2e0eb8c034c524f53b
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_SSVEP,0,4,24,0.8099999999999999,0.8075422787922044,0.81,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0549819e2e759b5a78b3d433dc799b759e24979aa8142c2e0eb8c034c524f53b
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_SSVEP,0,4,25,0.9099999999999999,0.9090516709828586,0.91,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0549819e2e759b5a78b3d433dc799b759e24979aa8142c2e0eb8c034c524f53b
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_SSVEP,0,4,29,0.96,0.9601137624861265,0.96,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0549819e2e759b5a78b3d433dc799b759e24979aa8142c2e0eb8c034c524f53b
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_SSVEP,0,4,36,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0549819e2e759b5a78b3d433dc799b759e24979aa8142c2e0eb8c034c524f53b
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_SSVEP,0,4,37,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0549819e2e759b5a78b3d433dc799b759e24979aa8142c2e0eb8c034c524f53b
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_SSVEP,0,4,39,0.98,0.98,0.98,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0549819e2e759b5a78b3d433dc799b759e24979aa8142c2e0eb8c034c524f53b
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_SSVEP,0,4,42,0.61,0.6006944444444444,0.61,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0549819e2e759b5a78b3d433dc799b759e24979aa8142c2e0eb8c034c524f53b
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_SSVEP,0,4,51,0.66,0.641631178216544,0.66,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0549819e2e759b5a78b3d433dc799b759e24979aa8142c2e0eb8c034c524f53b
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_SSVEP,0,4,54,0.8799999999999999,0.8805001397290159,0.88,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,0549819e2e759b5a78b3d433dc799b759e24979aa8142c2e0eb8c034c524f53b
LiteBN,B4_BN_TO_GN,OpenBMI_SSVEP,0,4,4,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,4ac17bf80429659ed08ff805ac0e77593074048ba2fccb7575b43fdb37c575fa
LiteBN,B4_BN_TO_GN,OpenBMI_SSVEP,0,4,12,0.96,0.9599764521193093,0.96,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,4ac17bf80429659ed08ff805ac0e77593074048ba2fccb7575b43fdb37c575fa
LiteBN,B4_BN_TO_GN,OpenBMI_SSVEP,0,4,13,0.77,0.7599680506801229,0.77,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,4ac17bf80429659ed08ff805ac0e77593074048ba2fccb7575b43fdb37c575fa
LiteBN,B4_BN_TO_GN,OpenBMI_SSVEP,0,4,17,0.96,0.9601920768307323,0.96,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,4ac17bf80429659ed08ff805ac0e77593074048ba2fccb7575b43fdb37c575fa
LiteBN,B4_BN_TO_GN,OpenBMI_SSVEP,0,4,18,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,4ac17bf80429659ed08ff805ac0e77593074048ba2fccb7575b43fdb37c575fa
LiteBN,B4_BN_TO_GN,OpenBMI_SSVEP,0,4,24,0.86,0.8604390733839646,0.86,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,4ac17bf80429659ed08ff805ac0e77593074048ba2fccb7575b43fdb37c575fa
LiteBN,B4_BN_TO_GN,OpenBMI_SSVEP,0,4,25,0.94,0.940239984882842,0.94,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,4ac17bf80429659ed08ff805ac0e77593074048ba2fccb7575b43fdb37c575fa
LiteBN,B4_BN_TO_GN,OpenBMI_SSVEP,0,4,29,0.91,0.9125145416870375,0.91,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,4ac17bf80429659ed08ff805ac0e77593074048ba2fccb7575b43fdb37c575fa
LiteBN,B4_BN_TO_GN,OpenBMI_SSVEP,0,4,36,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,4ac17bf80429659ed08ff805ac0e77593074048ba2fccb7575b43fdb37c575fa
LiteBN,B4_BN_TO_GN,OpenBMI_SSVEP,0,4,37,0.99,0.9899959983993598,0.99,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,4ac17bf80429659ed08ff805ac0e77593074048ba2fccb7575b43fdb37c575fa
LiteBN,B4_BN_TO_GN,OpenBMI_SSVEP,0,4,39,0.99,0.9899959983993598,0.99,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,4ac17bf80429659ed08ff805ac0e77593074048ba2fccb7575b43fdb37c575fa
LiteBN,B4_BN_TO_GN,OpenBMI_SSVEP,0,4,42,0.53,0.535883860051082,0.53,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,4ac17bf80429659ed08ff805ac0e77593074048ba2fccb7575b43fdb37c575fa
LiteBN,B4_BN_TO_GN,OpenBMI_SSVEP,0,4,51,0.63,0.6257493707655972,0.63,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,4ac17bf80429659ed08ff805ac0e77593074048ba2fccb7575b43fdb37c575fa
LiteBN,B4_BN_TO_GN,OpenBMI_SSVEP,0,4,54,0.84,0.8385424055421573,0.84,100,OpenBMI V8 internal future-session S2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,4ac17bf80429659ed08ff805ac0e77593074048ba2fccb7575b43fdb37c575fa
LiteBN,B0_FULL,WBCIC_MI,0,0,sub-4,0.625,0.6199741582427605,0.625,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267
LiteBN,B0_FULL,WBCIC_MI,0,0,sub-8,0.87,0.8693598633303186,0.87,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267
LiteBN,B0_FULL,WBCIC_MI,0,0,sub-10,0.765,0.7628598097832942,0.765,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267
LiteBN,B0_FULL,WBCIC_MI,0,0,sub-15,0.745,0.7421572840567254,0.745,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267
LiteBN,B0_FULL,WBCIC_MI,0,0,sub-20,0.56,0.5555555555555556,0.56,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267
LiteBN,B0_FULL,WBCIC_MI,0,0,sub-39,0.8300000000000001,0.8282828282828283,0.83,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267
LiteBN,B0_FULL,WBCIC_MI,0,0,sub-40,0.86,0.859775641025641,0.86,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267
LiteBN,B0_FULL,WBCIC_MI,0,0,sub-43,0.995,0.9949998749968749,0.995,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267
LiteBN,B0_FULL,WBCIC_MI,0,0,sub-46,0.97,0.96999699969997,0.97,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267
LiteBN,B0_FULL,WBCIC_MI,0,0,sub-51,0.815,0.8149953748843721,0.815,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267
LiteBN,B1_SINGLE_SCALE_TEMPORAL,WBCIC_MI,0,0,sub-4,0.6699999999999999,0.6688077077478924,0.67,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,44006c64f81371c2b34e32960aa4e7c2e1f00d0bf54b1badb5c26a745ac81535
LiteBN,B1_SINGLE_SCALE_TEMPORAL,WBCIC_MI,0,0,sub-8,0.925,0.9249831212022706,0.925,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,44006c64f81371c2b34e32960aa4e7c2e1f00d0bf54b1badb5c26a745ac81535
LiteBN,B1_SINGLE_SCALE_TEMPORAL,WBCIC_MI,0,0,sub-10,0.78,0.7789166917897699,0.78,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,44006c64f81371c2b34e32960aa4e7c2e1f00d0bf54b1badb5c26a745ac81535
LiteBN,B1_SINGLE_SCALE_TEMPORAL,WBCIC_MI,0,0,sub-15,0.735,0.7346749768466372,0.735,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,44006c64f81371c2b34e32960aa4e7c2e1f00d0bf54b1badb5c26a745ac81535
LiteBN,B1_SINGLE_SCALE_TEMPORAL,WBCIC_MI,0,0,sub-20,0.49,0.48484848484848486,0.49,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,44006c64f81371c2b34e32960aa4e7c2e1f00d0bf54b1badb5c26a745ac81535
LiteBN,B1_SINGLE_SCALE_TEMPORAL,WBCIC_MI,0,0,sub-39,0.8200000000000001,0.81998199819982,0.82,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,44006c64f81371c2b34e32960aa4e7c2e1f00d0bf54b1badb5c26a745ac81535
LiteBN,B1_SINGLE_SCALE_TEMPORAL,WBCIC_MI,0,0,sub-40,0.87,0.8699479791916767,0.87,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,44006c64f81371c2b34e32960aa4e7c2e1f00d0bf54b1badb5c26a745ac81535
LiteBN,B1_SINGLE_SCALE_TEMPORAL,WBCIC_MI,0,0,sub-43,0.98,0.98,0.98,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,44006c64f81371c2b34e32960aa4e7c2e1f00d0bf54b1badb5c26a745ac81535
LiteBN,B1_SINGLE_SCALE_TEMPORAL,WBCIC_MI,0,0,sub-46,0.97,0.9699879951980792,0.97,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,44006c64f81371c2b34e32960aa4e7c2e1f00d0bf54b1badb5c26a745ac81535
LiteBN,B1_SINGLE_SCALE_TEMPORAL,WBCIC_MI,0,0,sub-51,0.79,0.788647342995169,0.79,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,44006c64f81371c2b34e32960aa4e7c2e1f00d0bf54b1badb5c26a745ac81535
LiteBN,B2_SPATIAL_D1,WBCIC_MI,0,0,sub-4,0.635,0.6349178565177165,0.635,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,6b80fde08115d480e5f9ab8cb2a8269d8d05cbb781caf992a9859e55ae1deee8
LiteBN,B2_SPATIAL_D1,WBCIC_MI,0,0,sub-8,0.91,0.90999099909991,0.91,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,6b80fde08115d480e5f9ab8cb2a8269d8d05cbb781caf992a9859e55ae1deee8
LiteBN,B2_SPATIAL_D1,WBCIC_MI,0,0,sub-10,0.8,0.7998198378540686,0.8,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,6b80fde08115d480e5f9ab8cb2a8269d8d05cbb781caf992a9859e55ae1deee8
LiteBN,B2_SPATIAL_D1,WBCIC_MI,0,0,sub-15,0.7250000000000001,0.7229986653572058,0.725,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,6b80fde08115d480e5f9ab8cb2a8269d8d05cbb781caf992a9859e55ae1deee8
LiteBN,B2_SPATIAL_D1,WBCIC_MI,0,0,sub-20,0.515,0.5146966854283928,0.515,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,6b80fde08115d480e5f9ab8cb2a8269d8d05cbb781caf992a9859e55ae1deee8
LiteBN,B2_SPATIAL_D1,WBCIC_MI,0,0,sub-39,0.835,0.8348968105065666,0.835,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,6b80fde08115d480e5f9ab8cb2a8269d8d05cbb781caf992a9859e55ae1deee8
LiteBN,B2_SPATIAL_D1,WBCIC_MI,0,0,sub-40,0.86,0.859873886497848,0.86,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,6b80fde08115d480e5f9ab8cb2a8269d8d05cbb781caf992a9859e55ae1deee8
LiteBN,B2_SPATIAL_D1,WBCIC_MI,0,0,sub-43,0.995,0.9949998749968749,0.995,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,6b80fde08115d480e5f9ab8cb2a8269d8d05cbb781caf992a9859e55ae1deee8
LiteBN,B2_SPATIAL_D1,WBCIC_MI,0,0,sub-46,0.97,0.96999699969997,0.97,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,6b80fde08115d480e5f9ab8cb2a8269d8d05cbb781caf992a9859e55ae1deee8
LiteBN,B2_SPATIAL_D1,WBCIC_MI,0,0,sub-51,0.8200000000000001,0.81998199819982,0.82,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,6b80fde08115d480e5f9ab8cb2a8269d8d05cbb781caf992a9859e55ae1deee8
LiteBN,B3_ONE_STAGE_BACKEND,WBCIC_MI,0,0,sub-4,0.71,0.7089522280208751,0.71,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,fbfe404cd36a3da2b613f81141be043107ef2736ff0a2edd63584857c731c3e8
LiteBN,B3_ONE_STAGE_BACKEND,WBCIC_MI,0,0,sub-8,0.9,0.9,0.9,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,fbfe404cd36a3da2b613f81141be043107ef2736ff0a2edd63584857c731c3e8
LiteBN,B3_ONE_STAGE_BACKEND,WBCIC_MI,0,0,sub-10,0.81,0.809313528703332,0.81,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,fbfe404cd36a3da2b613f81141be043107ef2736ff0a2edd63584857c731c3e8
LiteBN,B3_ONE_STAGE_BACKEND,WBCIC_MI,0,0,sub-15,0.7,0.6989160979526294,0.7,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,fbfe404cd36a3da2b613f81141be043107ef2736ff0a2edd63584857c731c3e8
LiteBN,B3_ONE_STAGE_BACKEND,WBCIC_MI,0,0,sub-20,0.45,0.41927990708478513,0.45,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,fbfe404cd36a3da2b613f81141be043107ef2736ff0a2edd63584857c731c3e8
LiteBN,B3_ONE_STAGE_BACKEND,WBCIC_MI,0,0,sub-39,0.785,0.7826032002831214,0.785,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,fbfe404cd36a3da2b613f81141be043107ef2736ff0a2edd63584857c731c3e8
LiteBN,B3_ONE_STAGE_BACKEND,WBCIC_MI,0,0,sub-40,0.755,0.7504519874716712,0.755,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,fbfe404cd36a3da2b613f81141be043107ef2736ff0a2edd63584857c731c3e8
LiteBN,B3_ONE_STAGE_BACKEND,WBCIC_MI,0,0,sub-43,0.9550000000000001,0.9549448073890516,0.955,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,fbfe404cd36a3da2b613f81141be043107ef2736ff0a2edd63584857c731c3e8
LiteBN,B3_ONE_STAGE_BACKEND,WBCIC_MI,0,0,sub-46,0.88,0.8787878787878788,0.88,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,fbfe404cd36a3da2b613f81141be043107ef2736ff0a2edd63584857c731c3e8
LiteBN,B3_ONE_STAGE_BACKEND,WBCIC_MI,0,0,sub-51,0.76,0.7564935064935066,0.76,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,fbfe404cd36a3da2b613f81141be043107ef2736ff0a2edd63584857c731c3e8
LiteBN,B4_BN_TO_GN,WBCIC_MI,0,0,sub-4,0.655,0.6549913747843696,0.655,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,56b639a8d970efbb135d3d45143657243a5fa7c8d441b3ab4a6a005d64705d6c
LiteBN,B4_BN_TO_GN,WBCIC_MI,0,0,sub-8,0.925,0.9249530956848031,0.925,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,56b639a8d970efbb135d3d45143657243a5fa7c8d441b3ab4a6a005d64705d6c
LiteBN,B4_BN_TO_GN,WBCIC_MI,0,0,sub-10,0.79,0.7889659330720531,0.79,200,already-accessed WBCIC true-outer future-session S2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,56b639a8d970efbb135d3d45143657243a5fa7c8d441b3ab4a6a005d64705d6c
