pool,policy_family,method_id,subject_id,available_runs,balanced_accuracy,accuracy,macro_f1,OUTER_TEST_USED,delta_balanced_accuracy_vs_target_keep,delta_balanced_accuracy_vs_best_ensemble,delta_accuracy_vs_target_keep,delta_accuracy_vs_best_ensemble,delta_macro_f1_vs_target_keep,delta_macro_f1_vs_best_ensemble,analysis_role
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,15,6,0.8941666666666666,0.8941666666666667,0.8937660832598016,False,0.03499999999999981,-0.015833333333333255,0.03499999999999992,-0.015833333333333366,0.035824971020659624,-0.0160083528304239,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,16,2,0.8925000000000001,0.8925000000000001,0.8924988124703117,False,0.0050000000000001155,0.007500000000000062,0.0050000000000001155,0.007500000000000062,0.005104166666666576,0.00752469329349692,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,18,4,0.89375,0.89375,0.8928863767477463,False,0.003750000000000031,-0.016249999999999876,0.003750000000000031,-0.016249999999999987,0.0036095751837251777,-0.016533913107326215,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,19,2,0.84,0.84,0.8394268972295256,False,0.012499999999999956,-0.010000000000000009,0.012499999999999956,-0.010000000000000009,0.012784948231161497,-0.009348180903350767,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,2,4,0.7887500000000001,0.7887500000000001,0.7887021392597878,False,0.022500000000000075,-0.03624999999999989,0.022500000000000075,-0.03624999999999989,0.023446954047026125,-0.036293485630834454,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,20,6,0.895,0.895,0.8946253279160589,False,0.02833333333333332,-0.004999999999999893,0.02833333333333332,-0.0050000000000000044,0.028729034166890433,-0.0051240455175251,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,21,6,0.9700000000000001,0.9700000000000001,0.9699692138721353,False,0.0008333333333334636,0.004999999999999893,0.0008333333333334636,0.0050000000000001155,0.0008422260117471048,0.005012141458428543,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,22,2,0.7949999999999999,0.795,0.7946518833860665,False,0.014999999999999902,-0.03500000000000014,0.015000000000000013,-0.03499999999999992,0.015116039090322664,-0.035280089403049164,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,23,6,0.8983333333333333,0.8983333333333334,0.8982429424117514,False,0.02083333333333326,-0.011666666666666714,0.02083333333333348,-0.011666666666666603,0.021038824167780135,-0.011721043182486235,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,24,6,0.6916666666666668,0.6916666666666668,0.6816201003738614,False,0.009166666666666767,0.0016666666666668162,0.009166666666666767,0.0016666666666668162,0.010329813018924328,0.00084572080430112,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,25,2,0.8775,0.8775,0.8770243659061425,False,-0.007500000000000062,0.0024999999999999467,-0.007500000000000062,0.0024999999999999467,-0.007494582238844583,0.0025547317016284543,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,26,4,0.84125,0.8412499999999999,0.8411691759236571,False,0.010000000000000009,-0.008749999999999925,0.010000000000000009,-0.008750000000000036,0.01049700816369703,-0.008830824076342836,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,27,6,0.8933333333333334,0.8933333333333334,0.8932850920787905,False,0.02416666666666678,-0.0016666666666665941,0.02416666666666678,-0.0016666666666665941,0.024324618261691966,-0.0016492418799337605,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,28,4,0.9824999999999999,0.9824999999999999,0.9824980621327363,False,0.007499999999999951,-0.0025000000000000577,0.007499999999999951,-0.0025000000000000577,0.0075013758410291675,-0.002501562857888495,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,29,4,0.89375,0.89375,0.8930712479812589,False,0.007500000000000062,-0.02124999999999999,0.007500000000000062,-0.02124999999999999,0.007408312656046134,-0.02144792235186499,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,3,2,0.9225000000000001,0.9225000000000001,0.9224734208880551,False,0.010000000000000009,-0.0024999999999999467,0.010000000000000009,-0.0024999999999999467,0.01000099274298294,-0.0024796747967480437,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,30,4,0.8300000000000001,0.83,0.8299316419748828,False,0.0050000000000001155,1.1102230246251565e-16,0.0050000000000000044,0.0,0.005398855183371687,-5.135632494712716e-05,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,31,6,0.86,0.86,0.8595712672704509,False,0.022499999999999964,0.0,0.022499999999999964,0.0,0.0227345099173224,0.0002606452224154232,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,32,4,0.9612499999999999,0.9612499999999999,0.9612493437335934,False,0.02124999999999988,-0.003750000000000031,0.02124999999999999,-0.003750000000000031,0.021292166003424873,-0.0037497812445310696,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,33,4,0.97875,0.97875,0.9787495937398435,False,0.0025000000000000577,-0.0012499999999999734,0.0025000000000000577,-0.0012499999999999734,0.002500062501562539,-0.0012504062601564891,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,34,4,0.7025,0.7024999999999999,0.7001007444184796,False,0.016249999999999987,-0.012500000000000067,0.016249999999999876,-0.012500000000000067,0.018170276472421754,-0.013287061992582672,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,35,4,0.9724999999999999,0.9724999999999999,0.9724968744530152,False,0.011249999999999982,-0.0025000000000000577,0.011249999999999982,-0.0025000000000000577,0.011251969118044935,-0.002502500531359364,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,36,4,0.97375,0.97375,0.973728510422314,False,-0.0012499999999999734,-0.006249999999999978,-0.0012499999999999734,-0.006249999999999978,-0.0012574174374829772,-0.006263486376405392,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,37,6,0.9841666666666667,0.9841666666666667,0.9841652705858867,False,0.012500000000000067,-0.01083333333333325,0.012500000000000067,-0.01083333333333325,0.012503980491625044,-0.010834604410988269,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,38,4,0.76125,0.76125,0.7582621495236529,False,0.028749999999999942,-0.03875000000000006,0.028749999999999942,-0.03875000000000006,0.03285849652980366,-0.03881577255426916,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,39,6,0.8808333333333334,0.8808333333333334,0.8808099625306801,False,0.026666666666666727,-0.019166666666666665,0.026666666666666727,-0.019166666666666665,0.026823281682678335,-0.01915002146291722,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,4,4,0.73125,0.73125,0.7297378065793549,False,0.0024999999999999467,0.0012499999999999734,0.0024999999999999467,0.0012499999999999734,0.003315356096223465,0.00017049888704723237,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,40,2,0.7925,0.7925,0.79209756659319,False,0.010000000000000009,-0.0025000000000000577,0.010000000000000009,-0.0025000000000000577,0.009826696904953525,-0.0028973082786818427,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,41,6,0.73,0.73,0.7297235009077578,False,0.026666666666666727,-0.030000000000000138,0.026666666666666727,-0.030000000000000138,0.026550384881308897,-0.030060304517124603,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,42,4,0.7825,0.7825,0.7816576319771654,False,0.020000000000000018,0.022499999999999964,0.020000000000000018,0.022499999999999964,0.02028684100961964,0.022524753615061788,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,43,4,0.86125,0.86125,0.8611019443146308,False,0.016249999999999987,-0.008750000000000036,0.016249999999999987,-0.008750000000000036,0.016386075330033778,-0.008689722352035911,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,44,4,0.92375,0.9237500000000001,0.9234901143088824,False,-0.0050000000000000044,-0.0012500000000000844,-0.0050000000000000044,-0.0012499999999999734,-0.005099965847597976,-0.0012823223118955118,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,45,2,0.8625,0.8625,0.86138887301678,False,0.0025000000000000577,-0.012499999999999956,0.0025000000000000577,-0.012499999999999956,0.0022332416755418416,-0.012701429418313537,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,46,6,0.71,0.71,0.6926534791799698,False,0.00666666666666671,0.0,0.00666666666666671,0.0,0.008206136181988066,-0.001148653646553477,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,47,4,0.9099999999999999,0.91,0.9098725251368456,False,0.028749999999999942,-0.020000000000000018,0.028750000000000053,-0.020000000000000018,0.029346809123723117,-0.020099463658672656,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,48,2,0.7400000000000001,0.74,0.7388968391453893,False,0.0050000000000001155,-0.014999999999999902,0.0050000000000000044,-0.015000000000000013,0.004704074890231391,-0.015802667750558164,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,49,4,0.83125,0.83125,0.8292581877551196,False,0.015000000000000013,-0.018749999999999933,0.015000000000000013,-0.018749999999999933,0.01634764513477771,-0.019226660729728895,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,5,2,0.9325,0.9325,0.9324990624765619,False,0.012499999999999956,-0.022499999999999964,0.012499999999999956,-0.022499999999999964,0.012523577160723498,-0.02249981249531241,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,50,2,0.6425000000000001,0.6425000000000001,0.6179455539793528,False,-0.004999999999999893,0.0025000000000000577,-0.004999999999999893,0.0025000000000000577,-0.00950357423733661,0.008570553979352802,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,51,4,0.7424999999999999,0.7424999999999999,0.7423210138160372,False,0.004999999999999893,-0.022500000000000075,0.004999999999999893,-0.022500000000000075,0.005760782661646591,-0.022626099284410284,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,52,4,0.79125,0.79125,0.7912202129229742,False,0.016249999999999987,-0.003750000000000031,0.016249999999999987,-0.003750000000000031,0.016717177362590707,-0.0037336516965652544,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,53,4,0.7949999999999999,0.795,0.7948305113046862,False,0.022499999999999964,-0.0050000000000001155,0.022500000000000075,-0.0050000000000000044,0.024283051897814878,-0.005169488695313862,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,54,2,0.675,0.675,0.6724009653702616,False,-0.004999999999999893,-0.020000000000000018,-0.004999999999999893,-0.019999999999999907,-0.004393174951276224,-0.021304942088752776,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,7,2,0.8225,0.8225,0.8220052018424423,False,-0.007500000000000062,-0.03249999999999997,-0.007499999999999951,-0.03249999999999997,-0.007343023154257611,-0.03270057736044352,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,8,6,0.8233333333333334,0.8233333333333333,0.8221617809483588,False,0.01666666666666672,-0.00666666666666671,0.016666666666666607,-0.00666666666666671,0.016414568912804905,-0.0064499742689010375,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,9,4,0.87375,0.87375,0.8734134525680348,False,0.006250000000000089,-0.006249999999999978,0.006250000000000089,-0.006249999999999978,0.006387497987634494,-0.006285795552265938,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,1,2,0.78,0.78,0.7759029253994087,False,-0.0050000000000000044,-0.020000000000000018,-0.0050000000000000044,-0.020000000000000018,-0.005417695788868526,-0.02009870658753532,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,10,2,0.7825,0.7825,0.7823938442020254,False,0.010000000000000009,-0.01750000000000007,0.010000000000000009,-0.01750000000000007,0.009980955633618893,-0.017606155797974643,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,11,4,0.705,0.705,0.7040912824170581,False,0.011249999999999871,-0.05500000000000005,0.011249999999999982,-0.05500000000000005,0.011083047936722878,-0.055692523007824346,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,12,6,0.8141666666666666,0.8141666666666666,0.8134705791267828,False,0.022499999999999964,-0.02083333333333337,0.022499999999999964,-0.02083333333333337,0.023519047305652574,-0.021492287518212416,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,13,4,0.6937500000000001,0.69375,0.6876942962111254,False,0.007500000000000062,-0.016249999999999876,0.007499999999999951,-0.016249999999999987,0.006357053731164575,-0.018068690801861576,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,14,2,0.7949999999999999,0.7949999999999999,0.7948837359516251,False,0.019999999999999907,-0.020000000000000018,0.019999999999999907,-0.020000000000000018,0.019927753558667938,-0.02007462968064211,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,15,6,0.8616666666666667,0.8616666666666667,0.8608218091599315,False,0.0024999999999999467,-0.04833333333333312,0.0024999999999999467,-0.04833333333333334,0.002880696920789516,-0.04895262693029401,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,16,2,0.8875,0.8875,0.8874025336210328,False,0.0,0.0024999999999999467,0.0,0.0024999999999999467,7.887817387697282e-06,0.002428414444218041,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,18,4,0.8975,0.8975,0.8967474160119885,False,0.007499999999999951,-0.012499999999999956,0.007499999999999951,-0.012500000000000067,0.007470614447967372,-0.01267287384308402,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,19,2,0.8275,0.8274999999999999,0.827113944169217,False,0.0,-0.022499999999999964,-1.1102230246251565e-16,-0.022500000000000075,0.00047199517085294573,-0.021661133963659318,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,4,0.77375,0.77375,0.7735113337959558,False,0.007500000000000062,-0.05124999999999991,0.007500000000000062,-0.05124999999999991,0.008256148583194123,-0.05148429109466646,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,20,6,0.8733333333333334,0.8733333333333334,0.8725872119116013,False,0.00666666666666671,-0.026666666666666505,0.00666666666666671,-0.026666666666666616,0.006690918162432835,-0.027162161521982697,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,21,6,0.9708333333333333,0.9708333333333333,0.9707979549303122,False,0.0016666666666667052,0.005833333333333135,0.0016666666666667052,0.005833333333333357,0.0016709670699239787,0.005840882516605417,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,22,2,0.79,0.79,0.7895685728744939,False,0.010000000000000009,-0.040000000000000036,0.010000000000000009,-0.039999999999999925,0.010032728578750039,-0.04036339991462179,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,23,6,0.8908333333333333,0.8908333333333333,0.8906306928674242,False,0.013333333333333197,-0.019166666666666776,0.013333333333333308,-0.019166666666666776,0.01342657462345298,-0.01933329272681339,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,24,6,0.6841666666666667,0.6841666666666667,0.6729629133281853,False,0.0016666666666667052,-0.005833333333333246,0.0016666666666667052,-0.005833333333333246,0.001672625973248132,-0.007811466241375076,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,25,2,0.8799999999999999,0.88,0.8790726072908768,False,-0.0050000000000001155,0.004999999999999893,-0.0050000000000000044,0.0050000000000000044,-0.005446340854110332,0.004602973086362705,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,26,4,0.84,0.84,0.8397588945755106,False,0.008749999999999925,-0.010000000000000009,0.008750000000000036,-0.010000000000000009,0.00908672681555045,-0.010241105424489416,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,27,6,0.8841666666666667,0.8841666666666667,0.8840748363119606,False,0.015000000000000013,-0.010833333333333361,0.015000000000000013,-0.010833333333333361,0.015114362494862088,-0.010859497646763638,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,28,4,0.9775,0.9775,0.9774964987495147,False,0.0025000000000000577,-0.007499999999999951,0.0025000000000000577,-0.007499999999999951,0.0024998124578076153,-0.0075031262411100474,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,29,4,0.89,0.89,0.8895567699426156,False,0.003750000000000031,-0.025000000000000022,0.003750000000000031,-0.025000000000000022,0.0038938346174027805,-0.024962400390508344,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,3,2,0.9225000000000001,0.9225000000000001,0.9224725474423616,False,0.010000000000000009,-0.0024999999999999467,0.010000000000000009,-0.0024999999999999467,0.0100001192972895,-0.0024805482424414826,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,30,4,0.8275,0.8275,0.8272029544707551,False,0.0025000000000000577,-0.0024999999999999467,0.0025000000000000577,-0.0024999999999999467,0.0026701676792439955,-0.0027800438290748186,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,31,6,0.8516666666666666,0.8516666666666666,0.8509548708636033,False,0.01416666666666655,-0.008333333333333415,0.01416666666666655,-0.008333333333333415,0.014118113510474872,-0.008355751184432103,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,32,4,0.95,0.95,0.9499858628234298,False,0.009999999999999898,-0.015000000000000013,0.010000000000000009,-0.015000000000000013,0.01002868509326127,-0.015013262154694673,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,33,4,0.97625,0.97625,0.9762475933335125,False,0.0,-0.003750000000000031,0.0,-0.003750000000000031,-1.937904768434251e-06,-0.0037524066664874622,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,34,4,0.69,0.6900000000000001,0.6846499246529862,False,0.00374999999999992,-0.025000000000000133,0.003750000000000031,-0.02499999999999991,0.0027194567069284137,-0.02873788175807601,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,35,4,0.9675,0.9675,0.967495060838417,False,0.006250000000000089,-0.007499999999999951,0.006250000000000089,-0.007499999999999951,0.006250155503446653,-0.007504314145957647,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,36,4,0.97375,0.97375,0.9737326426986885,False,-0.0012499999999999734,-0.006249999999999978,-0.0012499999999999734,-0.006249999999999978,-0.0012532851611084528,-0.006259354100030867,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,37,6,0.9758333333333332,0.9758333333333332,0.9758303532293385,False,0.004166666666666541,-0.019166666666666776,0.004166666666666541,-0.019166666666666776,0.0041690631350769225,-0.01916952176753639,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,38,4,0.765,0.765,0.7620561477791739,False,0.03249999999999997,-0.03500000000000003,0.03249999999999997,-0.03500000000000003,0.03665249478532462,-0.0350217742987482,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,39,6,0.8683333333333333,0.8683333333333333,0.8681875124063936,False,0.01416666666666666,-0.03166666666666673,0.01416666666666666,-0.03166666666666673,0.014200831558391802,-0.031772471587203754,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,4,4,0.73,0.73,0.7278443832167627,False,0.0012499999999999734,0.0,0.0012499999999999734,0.0,0.001421932733631226,-0.0017229244755450068,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,40,2,0.8,0.8,0.7992380944782671,False,0.01750000000000007,0.0050000000000000044,0.01750000000000007,0.0050000000000000044,0.016967224790030655,0.004243219606395288,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,41,6,0.7133333333333334,0.7133333333333334,0.7122698079102402,False,0.01000000000000012,-0.046666666666666745,0.01000000000000012,-0.046666666666666745,0.009096691883791252,-0.04751399751464225,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,42,4,0.76625,0.76625,0.7646399137727374,False,0.003750000000000031,0.006249999999999978,0.003750000000000031,0.006249999999999978,0.0032691228051916488,0.005507035410633798,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,43,4,0.8612500000000001,0.86125,0.8608885209883463,False,0.016250000000000098,-0.008749999999999925,0.016249999999999987,-0.008750000000000036,0.016172652003749288,-0.008903145678320401,DESCRIPTIVE_ONLY
