task,fold,role,session,subject,variant,BA,macro_F1,NLL,rescued_errors,damaged_correct,trials,oracle_status,label,baseline_BA,static_V3_BA,oracle_1dir_BA,oracle_top3_BA,oracle_headroom_source,oracle_BA_used_for_headroom,router_BA_gain,oracle_BA_headroom,fraction_oracle_headroom_recovered,label_scope
WBCIC_MI,3,discovery,0,sub-14,ROUTER,0.535,0.46352859738686514,0.6833077241480351,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,3,discovery,1,sub-14,ROUTER,0.51,0.4050509956289461,0.6914900875091553,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,3,discovery,2,sub-14,ROUTER,0.535,0.45890909090909093,0.688446095585823,0,2,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,3,discovery,0,sub-18,ROUTER,0.575,0.5248078266946191,0.6830536337196826,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,3,discovery,1,sub-18,ROUTER,0.6499999999999999,0.6178622120318812,0.6677490089833736,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,3,discovery,2,sub-18,ROUTER,0.585,0.545442098633588,0.681020181775093,0,1,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,3,discovery,0,sub-50,ROUTER,0.88,0.879020062506301,0.6170431345701217,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,3,discovery,1,sub-50,ROUTER,0.895,0.8942358540454786,0.6156500886380672,1,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,3,discovery,2,sub-50,ROUTER,0.915,0.9145191703331239,0.6067282308638096,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,0,sub-13,ROUTER,0.5,0.3333333333333333,0.6973541598021984,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,1,sub-13,ROUTER,0.5,0.3333333333333333,0.7104306703805924,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,2,sub-13,ROUTER,0.5,0.3333333333333333,0.6995923905074597,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,0,sub-18,ROUTER,0.5,0.3333333333333333,0.7088395097851753,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,1,sub-18,ROUTER,0.5,0.3333333333333333,0.7046790584921837,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,2,sub-18,ROUTER,0.5,0.3333333333333333,0.7066801217198372,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,0,sub-30,ROUTER,0.5,0.34201868666929863,0.6977772283554077,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,1,sub-30,ROUTER,0.5,0.3333333333333333,0.6903671441972256,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,2,sub-30,ROUTER,0.5,0.3333333333333333,0.6943642522394657,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,0,sub-34,ROUTER,0.5,0.3333333333333333,0.706336646527052,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,1,sub-34,ROUTER,0.5,0.3333333333333333,0.7103502334654331,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,2,sub-34,ROUTER,0.5,0.3333333333333333,0.7079266783595085,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,0,sub-44,ROUTER,0.5,0.3333333333333333,0.7070007985830307,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,1,sub-44,ROUTER,0.5,0.3333333333333333,0.6991487111151219,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,4,discovery,2,sub-44,ROUTER,0.5,0.3333333333333333,0.6984940350055695,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_ERP,ALL_FOLDS,discovery,ALL,SUBJECT_EQUAL_AGGREGATE,ROUTER_SUMMARY,0.8863598484848485,,,,,,,,0.8866969696969698,0.886080808080808,0.9119810606060603,0.9119621212121214,ORACLE_1DIR,0.9119810606060603,-0.0003371212121212608,0.025284090909090562,-0.01333333333333544,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,ALL_FOLDS,discovery,ALL,SUBJECT_EQUAL_AGGREGATE,ROUTER_SUMMARY,0.8018750000000001,,,,,,,,0.8013333333333333,0.7977916666666667,0.8411666666666667,0.8539583333333333,ORACLE_TOP3,0.8539583333333333,0.0005416666666667735,0.05262499999999992,0.01029295328582944,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,ALL_FOLDS,discovery,ALL,SUBJECT_EQUAL_AGGREGATE,ROUTER_SUMMARY,0.9640416666666667,,,,,,,,0.9646249999999998,0.965625,0.9742500000000002,0.9760416666666668,ORACLE_TOP3,0.9760416666666668,-0.0005833333333331581,0.011416666666666964,-0.051094890510932224,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
WBCIC_MI,ALL_FOLDS,discovery,ALL,SUBJECT_EQUAL_AGGREGATE,ROUTER_SUMMARY,0.6957717145412458,,,,,,,,0.6957391624579125,0.697333096590909,0.7095818865740741,0.7131820812289562,ORACLE_TOP3,0.7131820812289562,3.255208333330373e-05,0.01744291877104376,0.0018662062101293532,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
