task,fold,role,direction,classification,group_argmax_alpha,peak_near_native_significant,peak_minus_alpha0_ci95_low,peak_minus_alpha2_ci95_low,subject_argmax_alpha_distribution,mean_margin_curve,biological_subjects,label_scope
OpenBMI_MI,1,discovery,10,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 4, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 2}","[1.8864341974258423, 1.8859354257583618, 1.8853000402450562, 1.8845371007919312, 1.883655071258545, 1.882654070854187, 1.881529450416565, 1.8789108991622925]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,discovery,11,FLAT,1.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 3}","[1.8829001188278198, 1.8832303285598755, 1.8834666013717651, 1.883608341217041, 1.883655071258545, 1.8836078643798828, 1.8834689855575562, 1.8829282522201538]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,discovery,12,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 2}","[1.884564757347107, 1.8844043016433716, 1.8841990232467651, 1.883949875831604, 1.883655071258545, 1.883316993713379, 1.882933259010315, 1.8820323944091797]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,discovery,13,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[1.8759011030197144, 1.8779239654541016, 1.8798881769180298, 1.8817983865737915, 1.883655071258545, 1.885459542274475, 1.8872133493423462, 1.8905693292617798]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,discovery,14,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[1.875044345855713, 1.8774513006210327, 1.8796879053115845, 1.8817554712295532, 1.883655071258545, 1.8853893280029297, 1.8869539499282837, 1.8895734548568726]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,discovery,15,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 4, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 1}","[1.8850277662277222, 1.8847845792770386, 1.8844741582870483, 1.884096622467041, 1.883655071258545, 1.883151888847351, 1.8825896978378296, 1.88127863407135]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,0,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 16, ""0.25"": 3, ""0.5"": 1, ""0.75"": 2, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 3}","[1.7573912143707275, 1.7571133375167847, 1.7566839456558228, 1.7560956478118896, 1.7553389072418213, 1.7544023990631104, 1.7532932758331299, 1.750598430633545]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,1,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 11, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 1, ""2.0"": 13}","[1.74335777759552, 1.7468581199645996, 1.7500216960906982, 1.7528533935546875, 1.7553389072418213, 1.7574681043624878, 1.7592871189117432, 1.7621198892593384]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,2,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 4, ""0.25"": 1, ""0.5"": 0, ""0.75"": 1, ""1.0"": 2, ""1.25"": 0, ""1.5"": 1, ""2.0"": 17}","[1.7460811138153076, 1.7487008571624756, 1.7511284351348877, 1.7533475160598755, 1.7553389072418213, 1.7570927143096924, 1.758615493774414, 1.7610204219818115]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,3,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 6, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 2, ""1.25"": 0, ""1.5"": 2, ""2.0"": 15}","[1.7453662157058716, 1.7482891082763672, 1.750929355621338, 1.7532784938812256, 1.7553389072418213, 1.7571237087249756, 1.7586569786071777, 1.7610650062561035]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,4,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 9, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 0, ""2.0"": 15}","[1.751075267791748, 1.752457857131958, 1.7536309957504272, 1.7545922994613647, 1.7553389072418213, 1.7558671236038208, 1.7561800479888916, 1.7561999559402466]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,5,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 17, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 0, ""2.0"": 7}","[1.75858736038208, 1.7579007148742676, 1.7571337223052979, 1.7562817335128784, 1.7553389072418213, 1.7542974948883057, 1.753157377243042, 1.7506006956100464]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,6,MONOTONIC_DECREASING,0.25,False,nan,nan,"{""0.0"": 12, ""0.25"": 1, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 3, ""1.5"": 0, ""2.0"": 9}","[1.7556705474853516, 1.7557203769683838, 1.7556819915771484, 1.7555559873580933, 1.7553389072418213, 1.7550315856933594, 1.7546426057815552, 1.7536412477493286]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,7,NONMONOTONIC,0.5,False,nan,nan,"{""0.0"": 16, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 9}","[1.7553369998931885, 1.755440354347229, 1.7554762363433838, 1.7554435729980469, 1.7553389072418213, 1.755164623260498, 1.754922866821289, 1.7542624473571777]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,8,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 4, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 0, ""2.0"": 20}","[1.745736002922058, 1.7485663890838623, 1.7511188983917236, 1.7533787488937378, 1.7553389072418213, 1.7570055723190308, 1.7583906650543213, 1.7603776454925537]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,9,MONOTONIC_DECREASING,0.25,False,nan,nan,"{""0.0"": 12, ""0.25"": 0, ""0.5"": 1, ""0.75"": 1, ""1.0"": 1, ""1.25"": 2, ""1.5"": 3, ""2.0"": 6}","[1.7555972337722778, 1.7556313276290894, 1.7556005716323853, 1.7555029392242432, 1.7553389072418213, 1.7551095485687256, 1.754815936088562, 1.7540435791015625]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,10,MONOTONIC_INCREASING,1.5,False,nan,nan,"{""0.0"": 5, ""0.25"": 1, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 1, ""1.5"": 2, ""2.0"": 16}","[1.7526971101760864, 1.7535582780838013, 1.7542849779129028, 1.7548789978027344, 1.7553389072418213, 1.7556631565093994, 1.7558481693267822, 1.7558040618896484]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,11,NONMONOTONIC,1.25,False,-0.002586482558399439,-0.0023185235913842916,"{""0.0"": 9, ""0.25"": 2, ""0.5"": 0, ""0.75"": 2, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 12}","[1.7528061866760254, 1.7537683248519897, 1.7545088529586792, 1.7550302743911743, 1.7553389072418213, 1.7554411888122559, 1.75535249710083, 1.7546577453613281]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,12,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 6, ""0.25"": 1, ""0.5"": 1, ""0.75"": 1, ""1.0"": 2, ""1.25"": 0, ""1.5"": 0, ""2.0"": 15}","[1.7409056425094604, 1.7451363801956177, 1.7489656209945679, 1.752370834350586, 1.7553389072418213, 1.7578692436218262, 1.759975552558899, 1.7630054950714111]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,13,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 9, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 1, ""2.0"": 15}","[1.7527315616607666, 1.7535661458969116, 1.7542762756347656, 1.754866123199463, 1.7553389072418213, 1.7556973695755005, 1.75594162940979, 1.75609290599823]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,14,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 4, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 21}","[1.7413978576660156, 1.745315432548523, 1.748950719833374, 1.752294659614563, 1.7553389072418213, 1.7580790519714355, 1.7605178356170654, 1.7645334005355835]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,inner_train,15,NONMONOTONIC,0.5,False,nan,nan,"{""0.0"": 12, ""0.25"": 3, ""0.5"": 0, ""0.75"": 3, ""1.0"": 2, ""1.25"": 3, ""1.5"": 2, ""2.0"": 1}","[1.755491852760315, 1.7556082010269165, 1.755627155303955, 1.7555408477783203, 1.7553389072418213, 1.7550126314163208, 1.7545663118362427, 1.7533618211746216]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,0,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 5, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 1}","[2.173147439956665, 2.17238450050354, 2.171487331390381, 2.170456647872925, 2.169292449951172, 2.16799259185791, 2.1665496826171875, 2.1632192134857178]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,1,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[2.139099597930908, 2.147139072418213, 2.1548478603363037, 2.1622307300567627, 2.169292449951172, 2.1760475635528564, 2.1825153827667236, 2.194593906402588]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,2,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[2.1615703105926514, 2.163832187652588, 2.1658754348754883, 2.1676971912384033, 2.169292449951172, 2.170663595199585, 2.17181658744812, 2.173503875732422]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,3,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[2.1517956256866455, 2.1566572189331055, 2.16119122505188, 2.1654021739959717, 2.169292449951172, 2.1728756427764893, 2.1761677265167236, 2.181929588317871]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,4,MONOTONIC_DECREASING,0.25,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 2}","[2.1700098514556885, 2.1700518131256104, 2.1699440479278564, 2.169689416885376, 2.169292449951172, 2.1687614917755127, 2.1681015491485596, 2.1664116382598877]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,5,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 1, ""1.25"": 0, ""1.5"": 0, ""2.0"": 1}","[2.173381805419922, 2.172543525695801, 2.171581745147705, 2.170497179031372, 2.169292449951172, 2.1679651737213135, 2.166510820388794, 2.163217782974243]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,6,NONMONOTONIC,0.5,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 3}","[2.1692893505096436, 2.1693975925445557, 2.169433116912842, 2.1693973541259766, 2.169292449951172, 2.1691200733184814, 2.1688833236694336, 2.168217420578003]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,7,MONOTONIC_INCREASING,1.5,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 2, ""1.25"": 1, ""1.5"": 1, ""2.0"": 2}","[2.1679000854492188, 2.1683578491210938, 2.1687421798706055, 2.1690540313720703, 2.169292449951172, 2.1694576740264893, 2.1695477962493896, 2.169508218765259]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,8,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[2.1609251499176025, 2.1633408069610596, 2.1655385494232178, 2.16752028465271, 2.169292449951172, 2.1708624362945557, 2.172236919403076, 2.174428701400757]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,9,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 2}","[2.1699650287628174, 2.169872522354126, 2.1697311401367188, 2.169538736343384, 2.169292449951172, 2.168994665145874, 2.168652296066284, 2.1678659915924072]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,10,NONMONOTONIC,1.25,False,-0.007766505237668753,-0.004836678504943848,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[2.167316436767578, 2.168039083480835, 2.168611526489258, 2.1690304279327393, 2.169292449951172, 2.169398546218872, 2.1693527698516846, 2.1688177585601807]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,11,NONMONOTONIC,0.5,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 3}","[2.1691389083862305, 2.1694142818450928, 2.169529914855957, 2.169487953186035, 2.169292449951172, 2.168943405151367, 2.1684415340423584, 2.167005777359009]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,12,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[2.1481399536132812, 2.153959035873413, 2.1594207286834717, 2.164530038833618, 2.169292449951172, 2.173712730407715, 2.177800178527832, 2.185023069381714]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,13,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[2.157944917678833, 2.1609344482421875, 2.163820266723633, 2.16660475730896, 2.169292449951172, 2.1718881130218506, 2.1743953227996826, 2.179138422012329]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,14,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 5}","[2.1465537548065186, 2.1525790691375732, 2.158381700515747, 2.1639556884765625, 2.169292449951172, 2.1743862628936768, 2.1792306900024414, 2.1881773471832275]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,15,FLAT,1.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 0, ""2.0"": 2}","[2.168745756149292, 2.168987512588501, 2.1691603660583496, 2.169262647628784, 2.169292449951172, 2.169248342514038, 2.169130325317383, 2.1686625480651855]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,0,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 1, ""2.0"": 21}","[1.6441816091537476, 1.645714521408081, 1.64711332321167, 1.6483628749847412, 1.6494593620300293, 1.650402307510376, 1.6511929035186768, 1.6523653268814087]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 22}","[1.6293123960494995, 1.6348111629486084, 1.6400059461593628, 1.6448895931243896, 1.6494593620300293, 1.653716802597046, 1.6576650142669678, 1.6646569967269897]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 6, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 1, ""1.5"": 1, ""2.0"": 17}","[1.635669469833374, 1.6394215822219849, 1.6429729461669922, 1.6463173627853394, 1.6494593620300293, 1.6524107456207275, 1.6551824808120728, 1.660238265991211]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,3,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 9, ""0.25"": 0, ""0.5"": 1, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 14}","[1.6478691101074219, 1.6483222246170044, 1.6487388610839844, 1.649117350578308, 1.6494593620300293, 1.649765133857727, 1.6500375270843506, 1.6504817008972168]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,4,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 12, ""0.25"": 0, ""0.5"": 2, ""0.75"": 1, ""1.0"": 3, ""1.25"": 4, ""1.5"": 1, ""2.0"": 3}","[1.6500072479248047, 1.6499987840652466, 1.6499087810516357, 1.6497313976287842, 1.6494593620300293, 1.6490846872329712, 1.6486128568649292, 1.647420883178711]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,5,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 7, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 4, ""1.5"": 0, ""2.0"": 15}","[1.6403864622116089, 1.643034815788269, 1.6454277038574219, 1.6475677490234375, 1.6494593620300293, 1.6511069536209106, 1.6525146961212158, 1.6546366214752197]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,6,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 1, ""1.25"": 1, ""1.5"": 2, ""2.0"": 20}","[1.633727788925171, 1.6381380558013916, 1.642235279083252, 1.6460106372833252, 1.6494593620300293, 1.6525790691375732, 1.655369520187378, 1.6599934101104736]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,7,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 17, ""0.25"": 0, ""0.5"": 1, ""0.75"": 1, ""1.0"": 1, ""1.25"": 1, ""1.5"": 1, ""2.0"": 4}","[1.6516222953796387, 1.6512901782989502, 1.6508225202560425, 1.6502134799957275, 1.6494593620300293, 1.648561716079712, 1.6475284099578857, 1.6450810432434082]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,8,NONMONOTONIC,1.0,False,-0.0019085579551756382,-0.0024191918782889843,"{""0.0"": 11, ""0.25"": 0, ""0.5"": 2, ""0.75"": 1, ""1.0"": 1, ""1.25"": 2, ""1.5"": 0, ""2.0"": 9}","[1.6483290195465088, 1.6487987041473389, 1.6491433382034302, 1.6493637561798096, 1.6494593620300293, 1.6494309902191162, 1.649279236793518, 1.6486070156097412]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,9,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 8, ""0.25"": 2, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 14}","[1.6466448307037354, 1.6475335359573364, 1.64830482006073, 1.648949384689331, 1.6494593620300293, 1.6498335599899292, 1.6500766277313232, 1.6501896381378174]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,10,FLAT,0.5,False,nan,nan,"{""0.0"": 8, ""0.25"": 3, ""0.5"": 1, ""0.75"": 1, ""1.0"": 1, ""1.25"": 1, ""1.5"": 1, ""2.0"": 10}","[1.6494901180267334, 1.6495263576507568, 1.6495329141616821, 1.6495105028152466, 1.6494593620300293, 1.6493794918060303, 1.649269700050354, 1.648972749710083]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,11,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 14, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 11}","[1.6501802206039429, 1.650099277496338, 1.6499526500701904, 1.649739146232605, 1.6494593620300293, 1.649112582206726, 1.6486989259719849, 1.647673487663269]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,12,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 7, ""0.25"": 2, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 1, ""2.0"": 15}","[1.6464519500732422, 1.6473623514175415, 1.6481668949127197, 1.64886474609375, 1.6494593620300293, 1.6499524116516113, 1.6503454446792603, 1.6508355140686035]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,13,FLAT,0.0,False,nan,nan,"{""0.0"": 13, ""0.25"": 0, ""0.5"": 0, ""0.75"": 2, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 11}","[1.6495448350906372, 1.6495388746261597, 1.6495227813720703, 1.64949631690979, 1.6494593620300293, 1.649411916732788, 1.649354338645935, 1.6492159366607666]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,14,FLAT,0.5,False,nan,nan,"{""0.0"": 13, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 11}","[1.6495130062103271, 1.6495417356491089, 1.6495423316955566, 1.64951491355896, 1.6494593620300293, 1.6493752002716064, 1.6492613554000854, 1.6489441394805908]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,15,MONOTONIC_DECREASING,0.25,False,nan,nan,"{""0.0"": 13, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 2, ""1.25"": 0, ""1.5"": 0, ""2.0"": 10}","[1.649733304977417, 1.6497626304626465, 1.649727702140808, 1.6496264934539795, 1.6494593620300293, 1.6492283344268799, 1.6489346027374268, 1.6481598615646362]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,0,NONMONOTONIC,1.0,False,-0.00250311684794724,-0.0021733443718403578,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 0, ""2.0"": 3}","[1.7167882919311523, 1.7172406911849976, 1.7175959348678589, 1.7178531885147095, 1.7179619073867798, 1.7179007530212402, 1.7177239656448364, 1.717193603515625]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,1,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[1.6999837160110474, 1.7050442695617676, 1.7097549438476562, 1.7140687704086304, 1.7179619073867798, 1.7214595079421997, 1.7246235609054565, 1.730122447013855]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,2,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 3}","[1.713034987449646, 1.7145532369613647, 1.7158974409103394, 1.7170376777648926, 1.7179619073867798, 1.7186789512634277, 1.7192007303237915, 1.7197009325027466]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,3,NONMONOTONIC,1.25,False,-0.0021684765815734863,-0.002976020099595189,"{""0.0"": 2, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 3}","[1.7166370153427124, 1.7170826196670532, 1.717448353767395, 1.7177543640136719, 1.7179619073867798, 1.7179685831069946, 1.7177921533584595, 1.7171231508255005]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
