task,fold,role,variant,BA_subject_equal_mean,BA_CI95_low,BA_CI95_high,BA_subject_median,MacroF1_subject_equal_mean,NLL_subject_equal_mean,positive_subject_fraction,rescued_errors_total,correct_predictions_damaged_total,biological_subjects,label_scope
OpenBMI_ERP,4,discovery,RANDOM_ALPHA_DRAW_13,0.8879040404040405,nan,nan,0.8878030303030303,0.8505714914188456,0.23501635464648007,nan,30,27,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,discovery,RANDOM_ALPHA_DRAW_14,0.8881818181818182,nan,nan,0.8883333333333334,0.8507033840109751,0.2353840453187818,nan,28,26,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,discovery,RANDOM_ALPHA_DRAW_15,0.8882575757575758,nan,nan,0.8884848484848484,0.850686203116379,0.23516886996067451,nan,26,25,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,discovery,RANDOM_ALPHA_DRAW_16,0.8884848484848485,nan,nan,0.888560606060606,0.8508963754036946,0.23516129396432328,nan,30,24,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,discovery,RANDOM_ALPHA_DRAW_17,0.8887878787878787,nan,nan,0.8886363636363636,0.8513134059275167,0.23511197090186828,nan,29,15,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,discovery,RANDOM_ALPHA_DRAW_18,0.8881060606060607,nan,nan,0.8876515151515151,0.8509080350420702,0.23498169092002752,nan,34,27,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,discovery,RANDOM_ALPHA_DRAW_19,0.8875505050505049,nan,nan,0.8882575757575757,0.8501331135181104,0.23522546830930366,nan,23,30,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,BASELINE,0.9740384615384615,0.9511538743972778,0.9894230961799622,0.99,0.9735061451679266,0.09427158490770336,1.0,0,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,STATIC_V3,0.971923076923077,0.9453846216201782,0.9890384674072266,0.9924999999999999,0.9712141572827555,0.09674701343293027,1.0,11,22,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,ORACLE_1DIR,0.9851923076923076,0.9738461375236511,0.993461549282074,0.995,0.9850397750750159,0.0537838827311106,1.0,58,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,CE_ORACLE_1DIR,0.9851923076923076,0.9738461375236511,0.993461549282074,0.995,0.9850397750750159,0.05359021895616584,1.0,58,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,ORACLE_TOP3,0.986923076923077,0.9769230484962463,0.994615375995636,0.995,0.9866540137587554,0.047909518358708464,1.0,67,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,ORACLE_UPPER,0.9940384615384615,0.9890384674072266,0.9978846311569214,1.0,0.994010542338552,0.02217918268814873,1.0,104,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_DIRECTION_ORACLE,0.9748076923076923,0.9532692432403564,0.9896153807640076,0.9924999999999999,0.9743086370899239,0.09228020236637696,1.0,4,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_00,0.9728846153846155,nan,nan,0.99,0.9723735102281208,0.09648557887825378,nan,1,7,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_01,0.9736538461538461,nan,nan,0.99,0.9732003381487941,0.09557596154758077,nan,4,6,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_02,0.9730769230769231,nan,nan,0.99,0.9724990211607007,0.09475173242863374,nan,2,7,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_03,0.9732692307692308,nan,nan,0.99,0.9727155062643652,0.09707996068682966,nan,3,7,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_04,0.9740384615384615,nan,nan,0.99,0.9734038184405424,0.09446386500556402,nan,5,5,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_05,0.9744230769230768,nan,nan,0.9924999999999999,0.9739501571258485,0.09500394786632219,nan,5,3,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_06,0.9748076923076923,nan,nan,0.99,0.9744046089641961,0.09526592983256985,nan,7,3,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_07,0.9732692307692308,nan,nan,0.99,0.9727734231904126,0.09618040549902408,nan,4,8,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_08,0.9723076923076923,nan,nan,0.99,0.971819157638718,0.09567603336157146,nan,2,11,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_09,0.974423076923077,nan,nan,0.99,0.9739052467089865,0.0949155142908617,nan,3,1,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_10,0.9740384615384615,nan,nan,0.99,0.9735283243625339,0.09511763176897288,nan,4,4,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_11,0.9734615384615384,nan,nan,0.99,0.9729636418580095,0.09474057854133067,nan,3,6,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_12,0.9738461538461538,nan,nan,0.99,0.9733605231908069,0.09545828844555496,nan,2,3,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_13,0.9742307692307691,nan,nan,0.9924999999999999,0.9737847803676125,0.09597802229439714,nan,4,3,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_14,0.9730769230769231,nan,nan,0.99,0.9725260846317533,0.09521516602170428,nan,1,6,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_15,0.9742307692307693,nan,nan,0.99,0.9736918524674025,0.09497681366598462,nan,3,2,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_16,0.9730769230769231,nan,nan,0.99,0.9725844786886461,0.09532315654434989,nan,4,9,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_17,0.9738461538461538,nan,nan,0.99,0.9733112246918166,0.09574594160579951,nan,3,4,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_18,0.9738461538461538,nan,nan,0.99,0.9733771096423051,0.09398322994584585,nan,5,6,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,RANDOM_ALPHA_DRAW_19,0.9734615384615386,nan,nan,0.9924999999999999,0.9729645121708809,0.0957404316893791,nan,3,6,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,BASELINE,0.9791666666666666,0.9549999833106995,0.996666669845581,0.995,0.9787442766539405,0.06680080438674244,1.0,0,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,STATIC_V3,0.9808333333333333,0.9583333134651184,0.9983333349227905,0.995,0.9804293496730471,0.06266421875290688,1.0,2,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,ORACLE_1DIR,0.9866666666666667,0.9683333039283752,1.0,1.0,0.9863351572407849,0.04053783738774654,1.0,9,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,CE_ORACLE_1DIR,0.9866666666666667,0.9683333039283752,1.0,1.0,0.9863351572407849,0.040028593824584575,1.0,9,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,ORACLE_TOP3,0.9858333333333333,0.9683333039283752,0.9991666674613953,0.9975,0.9855589963595993,0.039199383848924,1.0,8,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,ORACLE_UPPER,0.9933333333333333,0.9833333492279053,1.0,1.0,0.9932399088931808,0.013936075991684142,1.0,17,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_DIRECTION_ORACLE,0.9791666666666666,0.9549999833106995,0.996666669845581,0.995,0.9787442766539405,0.06526470190832091,1.0,0,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_00,0.9783333333333334,nan,nan,0.995,0.9778396178955081,0.06815396360508506,nan,0,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_01,0.9783333333333334,nan,nan,0.995,0.9779290162063271,0.0674568501439838,nan,0,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_02,0.9783333333333334,nan,nan,0.995,0.9777883052807326,0.06668707981196349,nan,0,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_03,0.9791666666666666,nan,nan,0.9924999999999999,0.9787602830565015,0.0687568912686523,nan,1,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_04,0.9791666666666666,nan,nan,0.995,0.9787436754033393,0.06900079349897473,nan,0,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_05,0.9791666666666666,nan,nan,0.995,0.9787196144969253,0.06606881686047321,nan,1,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_06,0.9775,nan,nan,0.995,0.9770953494062738,0.06952500198214694,nan,0,2,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_07,0.9808333333333333,nan,nan,0.9975,0.9804116102540471,0.06744934629913284,nan,2,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_08,0.9783333333333334,nan,nan,0.995,0.9779290162063271,0.06799867599049321,nan,0,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_09,0.9791666666666666,nan,nan,0.995,0.9787442766539405,0.07009189709241279,nan,0,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_10,0.9783333333333334,nan,nan,0.995,0.9779106098538871,0.06685815970270294,nan,0,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_11,0.9775,nan,nan,0.9924999999999999,0.9769553054141192,0.06881091119093373,nan,0,2,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_12,0.9783333333333334,nan,nan,0.9924999999999999,0.9779109433206071,0.06865075637423919,nan,0,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_13,0.9766666666666667,nan,nan,0.995,0.976208708554647,0.06687547323135126,nan,0,3,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_14,0.9783333333333334,nan,nan,0.995,0.9779290162063271,0.06799967934003993,nan,0,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_15,0.9791666666666666,nan,nan,0.995,0.9787436754033393,0.06762200417862914,nan,0,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_16,0.9791666666666666,nan,nan,0.995,0.9787442766539405,0.06954554867888267,nan,0,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_17,0.98,nan,nan,0.995,0.9795772765205538,0.06691201248985938,nan,1,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_18,0.9775,nan,nan,0.99,0.9770529478302588,0.06772158732277603,nan,0,2,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,RANDOM_ALPHA_DRAW_19,0.9791666666666666,nan,nan,0.995,0.9787442766539405,0.06681435248506508,nan,0,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,BASELINE,0.9607692307692308,0.933269202709198,0.9821153879165649,0.9875,0.9604567275615927,0.12446713995100603,1.0,0,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,STATIC_V3,0.9603846153846154,0.9305769205093384,0.9825000166893005,0.985,0.95986659835459,0.12801551416315937,1.0,18,20,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,ORACLE_1DIR,0.9738461538461538,0.9540384411811829,0.989230751991272,0.995,0.9733969282693553,0.08233251014720457,1.0,68,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,CE_ORACLE_1DIR,0.9738461538461538,0.9534615278244019,0.9890384674072266,0.995,0.9733855309978962,0.081757821317442,1.0,68,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,ORACLE_TOP3,0.9751923076923077,0.9569230675697327,0.9896153807640076,0.9924999999999999,0.9748651828943942,0.07858132661784811,1.0,75,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,ORACLE_UPPER,0.9896153846153847,0.9805769324302673,0.9965384602546692,1.0,0.989473247550783,0.03842959097531164,1.0,150,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_DIRECTION_ORACLE,0.9621153846153845,0.935769259929657,0.9823076725006104,0.9875,0.9617404446006805,0.12185198306379719,1.0,7,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_00,0.9601923076923077,nan,nan,0.985,0.9597363846363476,0.12691950227739512,nan,5,8,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_01,0.9599999999999999,nan,nan,0.9875,0.9596079368084024,0.12515021571811163,nan,10,14,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_02,0.9615384615384616,nan,nan,0.9875,0.9612438707903768,0.12505777625852296,nan,8,4,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_03,0.9600000000000001,nan,nan,0.985,0.9597081294194113,0.12515982053020427,nan,5,9,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_04,0.9598076923076923,nan,nan,0.9875,0.9594207574711926,0.12668373941582664,nan,4,9,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_05,0.9599999999999999,nan,nan,0.99,0.9596357929977147,0.12559894774777394,nan,5,9,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_06,0.9609615384615384,nan,nan,0.9875,0.9606199293243639,0.1256862383112009,nan,5,4,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_07,0.9603846153846154,nan,nan,0.9875,0.9600000333031644,0.12584533408828205,nan,5,7,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_08,0.9609615384615383,nan,nan,0.9875,0.9605754328822081,0.1251948025569548,nan,7,6,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_09,0.9609615384615385,nan,nan,0.985,0.9605648783735438,0.12578937202887924,nan,6,5,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_10,0.9601923076923077,nan,nan,0.9875,0.9598981931149381,0.12499668480122637,nan,4,7,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_11,0.9615384615384615,nan,nan,0.99,0.9612236279487826,0.12565756224227909,nan,10,6,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_12,0.9607692307692306,nan,nan,0.9875,0.9603957270537132,0.1250490446895184,nan,5,5,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_13,0.9599999999999999,nan,nan,0.9875,0.9596623197300498,0.12616916347332546,nan,3,7,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_14,0.9617307692307692,nan,nan,0.9875,0.961314748289519,0.1248655560471917,nan,9,4,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_15,0.9596153846153845,nan,nan,0.9875,0.9591661473125719,0.12673935377124088,nan,6,12,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_16,0.9605769230769231,nan,nan,0.9875,0.9602516329737569,0.12575474890447647,nan,5,6,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_17,0.960576923076923,nan,nan,0.9875,0.9602970715247545,0.12529315500048913,nan,4,5,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_18,0.9599999999999999,nan,nan,0.9875,0.9596417376679381,0.12604188453302553,nan,3,7,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,inner_train,RANDOM_ALPHA_DRAW_19,0.960576923076923,nan,nan,0.985,0.9602781487505554,0.12493435674611716,nan,5,6,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,BASELINE,0.9441666666666667,0.8974999785423279,0.9833333492279053,0.955,0.9434017210294394,0.1867483341349483,1.0,0,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,STATIC_V3,0.9491666666666667,0.9075000286102295,0.9850000143051147,0.96,0.9475595714112172,0.18225220751487847,1.0,8,2,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,ORACLE_1DIR,0.9583333333333335,0.9191666841506958,0.9883333444595337,0.9675,0.9575089545870271,0.13493005593709917,1.0,17,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,CE_ORACLE_1DIR,0.9583333333333335,0.9191666841506958,0.987500011920929,0.9675,0.9575792478558497,0.13416968576462143,1.0,17,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,ORACLE_TOP3,0.9600000000000001,0.92166668176651,0.9891666769981384,0.97,0.9592473598979733,0.12926376750716978,1.0,19,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,ORACLE_UPPER,0.9758333333333334,0.9524999856948853,0.9950000047683716,0.985,0.9756265874140707,0.0711267850467751,1.0,38,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_DIRECTION_ORACLE,0.945,0.8958333134651184,0.9850000143051147,0.9575,0.9440739693312575,0.1839846992156284,1.0,1,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_00,0.945,nan,nan,0.955,0.9444171309961206,0.18827377940479587,nan,1,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_01,0.9433333333333334,nan,nan,0.9575,0.9423512722138235,0.1892909967074714,nan,1,2,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_02,0.9458333333333333,nan,nan,0.955,0.94538007657764,0.18677457772372386,nan,3,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_03,0.9433333333333334,nan,nan,0.955,0.9425423077462457,0.18722663879394533,nan,0,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_04,0.9433333333333334,nan,nan,0.9575,0.942428339942778,0.18725496719261478,nan,1,2,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_05,0.9458333333333333,nan,nan,0.96,0.9450289428401496,0.18505152467972943,nan,2,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_06,0.945,nan,nan,0.955,0.9442353878294929,0.1860041781312369,nan,1,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_07,0.9441666666666667,nan,nan,0.9575,0.9429056329662887,0.18804219309138717,nan,2,2,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_08,0.945,nan,nan,0.9575,0.9438167664620551,0.18700880186266053,nan,3,2,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_09,0.9433333333333334,nan,nan,0.9524999999999999,0.9424047602169175,0.18831307061196031,nan,1,2,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_10,0.9416666666666668,nan,nan,0.9524999999999999,0.9406948400490466,0.18521122151243619,nan,0,3,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_11,0.9433333333333334,nan,nan,0.955,0.9425244578011566,0.18870127022198477,nan,1,2,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_12,0.9458333333333333,nan,nan,0.9575,0.9448839411650537,0.18754157069030045,nan,2,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_13,0.9433333333333334,nan,nan,0.955,0.9424328165646214,0.18524357075269413,nan,1,2,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_14,0.945,nan,nan,0.96,0.9441160468196496,0.18772383550756785,nan,2,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_15,0.9433333333333334,nan,nan,0.955,0.9426236918690574,0.18916384817135015,nan,0,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_16,0.9441666666666667,nan,nan,0.955,0.9435877376819072,0.18822237451403148,nan,2,2,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_17,0.945,nan,nan,0.96,0.9438395565410023,0.18837513912238743,nan,2,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_18,0.9458333333333333,nan,nan,0.9575,0.9449769967375775,0.18688985330908814,nan,2,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,RANDOM_ALPHA_DRAW_19,0.9449999999999998,nan,nan,0.955,0.9442947624717108,0.18521715050813026,nan,2,1,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,BASELINE,0.9750000000000001,0.9563461542129517,0.9900000095367432,0.995,0.9746823258419371,0.08629077100043175,1.0,0,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,STATIC_V3,0.9740384615384615,0.9549999833106995,0.9890384674072266,0.995,0.9736537278417606,0.08691449104517794,1.0,11,16,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,ORACLE_1DIR,0.9840384615384615,0.9707692265510559,0.9944230914115906,0.995,0.9838136860478742,0.05289476457342971,1.0,47,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,inner_train,CE_ORACLE_1DIR,0.9840384615384615,0.9705769419670105,0.9944230914115906,0.995,0.9838136860478742,0.05278683845146589,1.0,47,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
