task,fold,role,session,subject,variant,BA,macro_F1,NLL,rescued_errors,damaged_correct,trials,oracle_status,label,row_type,delta_BA_mean,delta_BA_ci95_low,delta_BA_ci95_high,delta_BA_median,delta_BA_positive_subject_fraction,delta_BA_biological_subjects,label_scope
OpenBMI_ERP,3,inner_train,2,52,RANDOM_ALPHA_DRAW_07,0.8924242424242425,0.8368022055951367,0.2585675805988792,1,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,52,RANDOM_ALPHA_DRAW_08,0.8930303030303031,0.8380726052278732,0.25802347148827987,3,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,52,RANDOM_ALPHA_DRAW_09,0.8933333333333333,0.8364769485861672,0.2581852395129519,1,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,52,RANDOM_ALPHA_DRAW_10,0.8945454545454545,0.8367836098785864,0.2580319434879736,2,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,52,RANDOM_ALPHA_DRAW_11,0.8933333333333333,0.8387094197979474,0.2583504987597487,5,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,52,RANDOM_ALPHA_DRAW_12,0.8921212121212121,0.8361686113953196,0.25863366410173855,0,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,52,RANDOM_ALPHA_DRAW_13,0.8936363636363636,0.8371098989537691,0.2585162394769158,0,0,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,52,RANDOM_ALPHA_DRAW_14,0.8924242424242425,0.8368022055951367,0.25839047731718195,4,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,52,RANDOM_ALPHA_DRAW_15,0.8921212121212121,0.8361686113953196,0.2583400074283491,0,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,52,RANDOM_ALPHA_DRAW_16,0.8918181818181818,0.8355360815523563,0.2588100792488525,0,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,52,RANDOM_ALPHA_DRAW_17,0.8942424242424243,0.8383789958792418,0.2582104505493066,3,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,52,RANDOM_ALPHA_DRAW_18,0.8948484848484848,0.8374159182930297,0.25841484145353066,3,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,52,RANDOM_ALPHA_DRAW_19,0.896060606060606,0.8399557861633467,0.2578833124612992,6,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_DIRECTION_ORACLE,0.8733333333333333,0.8300501429736893,0.2625235945411142,5,0,1980,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_00,0.8690909090909091,0.8255404135338346,0.26861630591251967,3,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_01,0.8687878787878788,0.8249057920133797,0.2694604675728396,2,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_02,0.8703030303030304,0.8280900864300271,0.26753193345200155,6,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_03,0.8709090909090909,0.827155780075188,0.26868925095564333,4,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_04,0.87,0.8274509803921568,0.26782590747736523,4,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_05,0.8724242424242424,0.8281333350177413,0.2682739054349826,4,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_06,0.8718181818181818,0.8290711589800239,0.26796862131051985,4,0,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_07,0.8703030303030304,0.8258844603672191,0.2690220036274475,1,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_08,0.8684848484848484,0.8242722794446933,0.26862331760589814,2,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_09,0.8706060606060606,0.8265195635155604,0.26834866760656967,2,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_10,0.87,0.8274509803921568,0.26815046160777317,5,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_11,0.8706060606060606,0.8265195635155604,0.26898026916473594,3,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_12,0.8712121212121212,0.8277931149095294,0.26832247661355224,3,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_13,0.8687878787878789,0.8271069166662226,0.2689984444572474,5,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_14,0.8727272727272728,0.8287711466165414,0.26800821506760186,4,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_15,0.8721212121212121,0.8274966412897448,0.2682474340293368,4,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_16,0.8706060606060606,0.8265195635155604,0.2683205345032015,6,6,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_17,0.8712121212121212,0.8277931149095294,0.2672916059097542,3,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_18,0.8715151515151516,0.8262265880471458,0.2677270775944414,1,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,1,53,RANDOM_ALPHA_DRAW_19,0.8718181818181818,0.8290711589800239,0.2681895323500897,7,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_DIRECTION_ORACLE,0.8272727272727273,0.7903709503479044,0.3065173579427541,6,0,1980,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_00,0.8236363636363637,0.78515625,0.3124874289332468,1,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_01,0.8233333333333333,0.7865216858366973,0.3126125398613783,3,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_02,0.8218181818181818,0.7854958561699488,0.31260794309906265,4,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_03,0.8242424242424242,0.7863487511669236,0.31298588065452865,3,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_04,0.8245454545454545,0.78694651569548,0.31267099212120153,3,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_05,0.8242424242424242,0.7863487511669236,0.311822519446147,4,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_06,0.823030303030303,0.7859235038562601,0.31226711245632915,2,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_07,0.823939393939394,0.7857519974226541,0.31163212013747804,2,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_08,0.8227272727272728,0.785326337107613,0.31241403754116764,2,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_09,0.8203030303030303,0.782518065308279,0.3130141044960703,2,7,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_10,0.8233333333333333,0.7865216858366973,0.3124307666584788,2,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_11,0.8203030303030303,0.7844677973036087,0.31176853148602396,2,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_12,0.823939393939394,0.7857519974226541,0.31232386734768763,1,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_13,0.8215151515151515,0.7848982766035163,0.31173999333989955,2,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_14,0.8178787878787879,0.7816514581371543,0.3120239493505608,3,8,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_15,0.823030303030303,0.7859235038562601,0.31272497185913967,3,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_16,0.8233333333333333,0.7865216858366973,0.3120173198413198,2,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_17,0.8245454545454545,0.78694651569548,0.31153689202475665,4,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_18,0.8221212121212121,0.7841350313654666,0.3126995897965066,0,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,inner_train,2,53,RANDOM_ALPHA_DRAW_19,0.823939393939394,0.7857519974226541,0.31210356698021047,2,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_DIRECTION_ORACLE,0.8521212121212122,0.8035475384231313,0.3075700262621412,6,0,1980,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_00,0.8509090909090908,0.7991182890813371,0.3143159152216142,2,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_01,0.850909090909091,0.8011363636363635,0.31543180643259827,2,0,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_02,0.853030303030303,0.8033174570816606,0.31487738821858946,5,0,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_03,0.8512121212121213,0.8017376776204692,0.3147872343696148,3,0,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_04,0.8521212121212121,0.8015119714981758,0.31513517218309156,5,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_05,0.8542424242424242,0.8036896096289327,0.3149184580585999,6,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_06,0.8524242424242424,0.8021128193448277,0.31465383038551525,4,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_07,0.8512121212121213,0.8017376776204692,0.31515184400563195,4,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_08,0.8484848484848485,0.7983613678711625,0.31555785212969767,1,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_09,0.8487878787878789,0.7989592387766178,0.3145967840269088,3,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_10,0.8500000000000001,0.8013604756988535,0.3142565840316379,4,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_11,0.8506060606060606,0.8005360290607227,0.3153120156416359,4,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_12,0.8493939393939394,0.7981444009725056,0.31406627035234713,1,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_13,0.8496969696969697,0.8007586950445233,0.3149693301349709,4,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_14,0.8548484848484849,0.8048972365428522,0.3145815008032404,7,0,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_15,0.8518181818181818,0.8009120987212733,0.3145545095625696,2,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_16,0.8490909090909091,0.7995580808080809,0.3145255779227797,5,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_17,0.8521212121212121,0.8015119714981758,0.3142937601383745,5,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_18,0.8518181818181818,0.8009120987212733,0.3148039785559193,4,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,8,RANDOM_ALPHA_DRAW_19,0.8490909090909091,0.7995580808080809,0.3148906356212918,2,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_DIRECTION_ORACLE,0.7921212121212121,0.7713269878639905,0.3251442963605061,5,0,1980,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_00,0.7915151515151515,0.7701275020658476,0.3329936826993497,4,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_01,0.7878787878787878,0.7667470241550512,0.33280586053576433,3,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_02,0.7890909090909091,0.7672457412717153,0.3334111201559838,2,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_03,0.7884848484848486,0.7679392395360496,0.3323641372505179,4,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_04,0.7921212121212121,0.7694245729518007,0.33147220958034257,5,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_05,0.7878787878787878,0.768635544275259,0.33301113139969685,6,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_06,0.79,0.7690346448032794,0.33307295810081994,6,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_07,0.7893939393939393,0.7678409635985717,0.33219999565869024,4,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_08,0.7884848484848486,0.7679392395360496,0.3333733622026465,2,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_09,0.7875757575757576,0.766152534242925,0.33194172243805803,3,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_10,0.7875757575757576,0.766152534242925,0.3320670362617356,3,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_11,0.7887878787878788,0.7666515911607898,0.33315100948318355,1,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_12,0.7893939393939393,0.7678409635985717,0.33179017885172424,1,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_13,0.7875757575757576,0.766152534242925,0.33228163535124916,2,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_14,0.7890909090909091,0.7672457412717153,0.3321084210604007,3,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_15,0.7881818181818182,0.7673425909190544,0.33229657498999254,2,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_16,0.7863636363636364,0.7656505370348294,0.3322932387192556,2,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_17,0.7884848484848485,0.7660585083233598,0.33248997771916405,2,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_18,0.7884848484848486,0.7679392395360496,0.33253899776786,4,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,2,8,RANDOM_ALPHA_DRAW_19,0.7896969696969697,0.7684372631104495,0.33249840252642343,3,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,14,RANDOM_DIRECTION_ORACLE,0.8724242424242424,0.848951048951049,0.21431167811712995,5,0,1980,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,14,RANDOM_ALPHA_DRAW_00,0.8663636363636363,0.8424672645427487,0.22181188840171526,0,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,14,RANDOM_ALPHA_DRAW_01,0.8693939393939394,0.8445078893986514,0.22143657702492253,2,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,3,discovery,1,14,RANDOM_ALPHA_DRAW_02,0.8687878787878788,0.8455375133341235,0.22123445422571467,3,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
