task,fold,role,session,subject,direction,train_U_P,D_margin,D_CE,local_actionability,utility_action_quadrant,label_scope
OpenBMI_ERP,4,inner_train,2,32,15,0.038709387792131074,0.029452800750732422,-0.004641056060791016,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,0,0.04054855013740822,0.072998046875,-0.00422021746635437,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,1,-0.0005790619220533699,-0.0013265609741210938,-0.00020304322242736816,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,2,0.015663412871967573,0.023858070373535156,-0.0022800564765930176,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,3,0.0267974017187953,0.029394149780273438,-0.0010558664798736572,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,4,0.008722331871887526,0.0108795166015625,-0.0006576478481292725,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,5,0.022028701975404356,0.02213764190673828,-0.002111464738845825,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,6,0.040611483255186334,0.06197214126586914,-0.003930211067199707,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,7,0.04561161825236363,0.04458951950073242,-0.0030059218406677246,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,8,0.014378447586680592,0.025845050811767578,-0.0021473169326782227,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,9,0.023982179772037152,0.028946876525878906,-0.0015424489974975586,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,10,0.018497423076321587,0.011727333068847656,-0.0010332763195037842,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,11,0.007482811142556154,0.0052471160888671875,-0.0013228058815002441,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,12,0.02467423938931181,0.01908397674560547,0.0002918839454650879,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,13,-0.00019333675076128342,-0.010327816009521484,0.00026795268058776855,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,14,0.01890737222185215,0.02224874496459961,-0.0015634000301361084,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,33,15,0.038709387792131074,0.06883621215820312,-0.0030835866928100586,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,0,0.04054855013740822,0.0337214469909668,-0.0013301968574523926,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,1,-0.0005790619220533699,0.0023393630981445312,-0.00017499923706054688,AMPLIFY,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,2,0.015663412871967573,0.008495330810546875,-0.0015059709548950195,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,3,0.0267974017187953,0.02995157241821289,-0.002508699893951416,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,4,0.008722331871887526,0.00865316390991211,-0.0005254745483398438,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,5,0.022028701975404356,0.01475667953491211,-0.0013040900230407715,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,6,0.040611483255186334,0.04906129837036133,-0.0030101537704467773,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,7,0.04561161825236363,0.04145956039428711,-0.0025800466537475586,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,8,0.014378447586680592,0.021757125854492188,-0.0021750330924987793,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,9,0.023982179772037152,0.027698516845703125,-0.0012065768241882324,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,10,0.018497423076321587,0.014142513275146484,-0.000990152359008789,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,11,0.007482811142556154,0.009451866149902344,-0.00043529272079467773,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,12,0.02467423938931181,0.02531290054321289,-0.0018044114112854004,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,13,-0.00019333675076128342,-0.002167224884033203,-0.0001373887062072754,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,14,0.01890737222185215,0.017547607421875,-0.0006539225578308105,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,15,0.038709387792131074,0.05941629409790039,-0.0026533007621765137,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,0,0.04054855013740822,0.13361358642578125,-0.010933265089988708,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,1,-0.0005790619220533699,-0.005317211151123047,-0.00010216236114501953,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,2,0.015663412871967573,0.0724020004272461,-0.004416614770889282,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,3,0.0267974017187953,0.06107473373413086,-0.0034871846437454224,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,4,0.008722331871887526,0.007851123809814453,-0.0006680190563201904,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,5,0.022028701975404356,0.05681324005126953,-0.002080962061882019,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,6,0.040611483255186334,0.0965266227722168,-0.003571733832359314,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,7,0.04561161825236363,0.0884866714477539,-0.0044171810150146484,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,8,0.014378447586680592,0.027561664581298828,-0.002724975347518921,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,9,0.023982179772037152,0.030332565307617188,-0.001586228609085083,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,10,0.018497423076321587,0.027281761169433594,-0.00024199485778808594,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,11,0.007482811142556154,-0.012718677520751953,0.0008407682180404663,SUPPRESS,C_USEFUL_AMPLIFY_HARM,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,12,0.02467423938931181,0.01073312759399414,0.0017431676387786865,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,13,-0.00019333675076128342,-0.01205587387084961,-7.450580596923828e-05,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,14,0.01890737222185215,0.021756649017333984,-0.0013275295495986938,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,15,0.038709387792131074,0.07953119277954102,-0.006794065237045288,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,0,0.04054855013740822,0.017259597778320312,0.00169295072555542,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,1,-0.0005790619220533699,0.006693840026855469,-0.0020852088928222656,AMPLIFY,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,2,0.015663412871967573,0.009049654006958008,-0.0011550188064575195,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,3,0.0267974017187953,0.026943445205688477,-0.004082143306732178,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,4,0.008722331871887526,-0.0016446113586425781,0.0005841255187988281,SUPPRESS,C_USEFUL_AMPLIFY_HARM,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,5,0.022028701975404356,0.02975320816040039,-0.003927707672119141,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,6,0.040611483255186334,0.06615114212036133,-0.009170293807983398,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,7,0.04561161825236363,0.05186915397644043,-0.005823314189910889,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,8,0.014378447586680592,0.038130760192871094,-0.010130465030670166,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,9,0.023982179772037152,0.021422386169433594,-0.0052721500396728516,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,10,0.018497423076321587,0.02069091796875,-0.004026234149932861,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,11,0.007482811142556154,0.0061798095703125,-0.0012177228927612305,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,12,0.02467423938931181,0.022870779037475586,-0.0050095319747924805,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,13,-0.00019333675076128342,0.003572702407836914,-0.0017958283424377441,AMPLIFY,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,14,0.01890737222185215,0.021204471588134766,-0.008287131786346436,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,15,0.038709387792131074,0.032440185546875,-0.010229051113128662,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,0,0.04054855013740822,0.03611612319946289,-0.0036930441856384277,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,1,-0.0005790619220533699,0.003367900848388672,-0.00044468045234680176,AMPLIFY,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,2,0.015663412871967573,-0.0018820762634277344,0.0011119842529296875,SUPPRESS,C_USEFUL_AMPLIFY_HARM,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,3,0.0267974017187953,0.01157236099243164,-0.0006541907787322998,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,4,0.008722331871887526,0.0030832290649414062,9.489059448242188e-05,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,5,0.022028701975404356,0.040164947509765625,-0.005086958408355713,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,6,0.040611483255186334,0.06160306930541992,-0.008211344480514526,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,7,0.04561161825236363,0.0458674430847168,-0.0026880204677581787,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,8,0.014378447586680592,0.029454708099365234,-0.005623370409011841,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,9,0.023982179772037152,0.03090047836303711,-0.005086123943328857,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,10,0.018497423076321587,0.012412548065185547,-0.0015638768672943115,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,11,0.007482811142556154,0.012189865112304688,-0.003710806369781494,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,12,0.02467423938931181,0.013207435607910156,-0.0007214248180389404,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,13,-0.00019333675076128342,0.013316154479980469,-0.0030653178691864014,AMPLIFY,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,14,0.01890737222185215,0.01922607421875,-0.00392758846282959,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,15,0.038709387792131074,0.05607891082763672,-0.007360279560089111,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,0,0.04054855013740822,0.03983116149902344,-0.010516703128814697,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,1,-0.0005790619220533699,0.0004715919494628906,-0.0010358691215515137,PLATEAU,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,2,0.015663412871967573,0.019086122512817383,-0.006091594696044922,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,3,0.0267974017187953,0.007898807525634766,-0.0009591579437255859,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,4,0.008722331871887526,0.01186513900756836,-0.0024861693382263184,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,5,0.022028701975404356,0.02833414077758789,-0.008086562156677246,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,6,0.040611483255186334,0.034760475158691406,-0.007110893726348877,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,7,0.04561161825236363,0.02008342742919922,-0.004529714584350586,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,8,0.014378447586680592,0.015502214431762695,-0.004668831825256348,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,9,0.023982179772037152,0.0300600528717041,-0.006688356399536133,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,10,0.018497423076321587,0.015587568283081055,-0.004760861396789551,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,11,0.007482811142556154,0.02777838706970215,-0.007128417491912842,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,12,0.02467423938931181,0.03374814987182617,-0.0072075724601745605,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,13,-0.00019333675076128342,-0.00536036491394043,0.0005972385406494141,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,14,0.01890737222185215,0.012473821640014648,-0.0026659369468688965,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,40,15,0.038709387792131074,0.057692527770996094,-0.01691138744354248,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,0,0.04054855013740822,0.008182048797607422,-0.001237720251083374,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,1,-0.0005790619220533699,0.0026993751525878906,-0.0008183717727661133,AMPLIFY,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,2,0.015663412871967573,0.028160572052001953,-0.0047737956047058105,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,3,0.0267974017187953,-0.009373664855957031,0.0006290674209594727,SUPPRESS,C_USEFUL_AMPLIFY_HARM,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,4,0.008722331871887526,0.029451847076416016,-0.004981100559234619,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,5,0.022028701975404356,0.04029703140258789,-0.00724908709526062,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,6,0.040611483255186334,0.06803274154663086,-0.007773071527481079,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,7,0.04561161825236363,0.013969898223876953,-0.001156538724899292,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,8,0.014378447586680592,0.0045833587646484375,-0.0019306540489196777,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,9,0.023982179772037152,0.041656494140625,-0.006013005971908569,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,10,0.018497423076321587,0.029222965240478516,-0.003344923257827759,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,11,0.007482811142556154,0.05553007125854492,-0.0060180723667144775,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,12,0.02467423938931181,0.06020164489746094,-0.006978809833526611,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,13,-0.00019333675076128342,-0.016460418701171875,-0.0028177499771118164,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,14,0.01890737222185215,0.016021251678466797,-0.0025149881839752197,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,43,15,0.038709387792131074,0.04587364196777344,-0.007727235555648804,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,0,0.04054855013740822,0.01778888702392578,-0.0037034451961517334,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,1,-0.0005790619220533699,0.0032176971435546875,-0.0008348226547241211,AMPLIFY,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,2,0.015663412871967573,0.03400611877441406,-0.00416526198387146,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,3,0.0267974017187953,-0.016166210174560547,0.001399397850036621,SUPPRESS,C_USEFUL_AMPLIFY_HARM,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,4,0.008722331871887526,0.026950359344482422,-0.005323678255081177,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,5,0.022028701975404356,0.04650545120239258,-0.007628768682479858,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,6,0.040611483255186334,0.07599401473999023,-0.009237170219421387,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,7,0.04561161825236363,0.024228572845458984,-0.0027587711811065674,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,8,0.014378447586680592,0.0003123283386230469,-0.002261936664581299,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,9,0.023982179772037152,0.050627708435058594,-0.006178110837936401,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,10,0.018497423076321587,0.036749839782714844,-0.005725860595703125,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,11,0.007482811142556154,0.05922842025756836,-0.003732740879058838,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,12,0.02467423938931181,0.06476020812988281,-0.00573614239692688,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,13,-0.00019333675076128342,-0.01998281478881836,-0.0015546083450317383,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,14,0.01890737222185215,0.024568557739257812,-0.0037022829055786133,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,43,15,0.038709387792131074,0.044686317443847656,-0.006646662950515747,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,45,0,0.04054855013740822,0.1340503692626953,-0.019543945789337158,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
