fold,seed,run,audit_fold,block,rank,assignment,role,subject,n_trials,decision_logit_rms,decision_margin_displacement,decision_flip_rate,decision_total_variation,outcome_ce_effect,outcome_ba_change
2,1,2_1,0,1,1,neutral,outcome,10,200,,,,,0.0006095445626628543,0.0
2,1,2_1,0,1,1,neutral,outcome,33,200,,,,,-0.0017832165119718172,0.0
2,1,2_1,0,1,1,neutral,outcome,35,200,,,,,-0.005271818421019087,-0.010000000000000009
2,1,2_1,0,1,1,neutral,outcome,41,200,,,,,-0.0009688286668908743,0.004999999999999893
2,1,2_1,0,1,1,neutral,outcome,47,200,,,,,-5.6376274864662345e-05,-0.0050000000000000044
2,1,2_1,0,1,1,neutral,outcome,50,200,,,,,-0.0024473207562168663,-0.0050000000000000044
2,1,2_1,0,2,1,neutral,decision,3,200,0.06154498334944063,0.07979247351897553,0.0,0.006322542396955016,,
2,1,2_1,0,2,1,neutral,decision,12,200,0.06927364098169538,0.0918593506972675,0.02,0.013415949995218682,,
2,1,2_1,0,2,1,neutral,decision,31,200,0.03014112899593372,0.039878774369119054,0.02,0.0066641236982417015,,
2,1,2_1,0,2,1,neutral,decision,42,200,0.016168692831093276,0.018687259938716408,0.0,0.0030826331802282824,,
2,1,2_1,0,2,1,neutral,decision,43,200,0.029957182409166297,0.034783260362045924,0.01,0.0040731437636367124,,
2,1,2_1,0,2,1,neutral,decision,45,200,0.01984221423784843,0.022505209488292943,0.005,0.0036147126654591318,,
2,1,2_1,0,2,1,neutral,decision,53,200,0.04009393400768528,0.05161222005115421,0.005,0.008966930917824354,,
2,1,2_1,0,2,1,neutral,outcome,8,200,,,,,-0.002335909472094535,-0.004999999999999893
2,1,2_1,0,2,1,neutral,outcome,10,200,,,,,0.00031605500554199984,0.0
2,1,2_1,0,2,1,neutral,outcome,33,200,,,,,-0.0004996274440534021,-0.0050000000000000044
2,1,2_1,0,2,1,neutral,outcome,35,200,,,,,-0.0016691311953628452,0.0
2,1,2_1,0,2,1,neutral,outcome,41,200,,,,,-0.0007560672072121389,0.010000000000000009
2,1,2_1,0,2,1,neutral,outcome,47,200,,,,,-0.002057309015515096,-0.0050000000000000044
2,1,2_1,0,2,1,neutral,outcome,50,200,,,,,-0.0022065309513913433,-0.0050000000000000044
2,1,2_1,0,3,1,neutral,decision,3,200,0.13241117566376442,0.1655828172403345,0.01,0.015116381489701103,,
2,1,2_1,0,3,1,neutral,decision,12,200,0.21467838049957597,0.29486610293368004,0.075,0.04336594469212034,,
2,1,2_1,0,3,1,neutral,decision,31,200,0.05384988649036442,0.06187236784503139,0.015,0.010127105124325736,,
2,1,2_1,0,3,1,neutral,decision,42,200,0.08119313444770679,0.0983097210393363,0.02,0.015767615052460684,,
2,1,2_1,0,3,1,neutral,decision,43,200,0.1505737488433122,0.20052974804836182,0.015,0.025510522989799656,,
2,1,2_1,0,3,1,neutral,decision,45,200,0.03626486140973779,0.04165844558514646,0.02,0.006636777982274017,,
2,1,2_1,0,3,1,neutral,decision,53,200,0.1487157241118678,0.19825406982906912,0.025,0.03335304993035387,,
2,1,2_1,0,3,1,neutral,outcome,8,200,,,,,0.005073039684764246,0.0050000000000001155
2,1,2_1,0,3,1,neutral,outcome,10,200,,,,,0.006573958268277872,-0.0050000000000001155
2,1,2_1,0,3,1,neutral,outcome,33,200,,,,,0.00041208871468989105,0.0
2,1,2_1,0,3,1,neutral,outcome,35,200,,,,,0.006250103223382584,-0.0050000000000000044
2,1,2_1,0,3,1,neutral,outcome,41,200,,,,,0.007207877894423027,-0.010000000000000009
2,1,2_1,0,3,1,neutral,outcome,47,200,,,,,0.005807872078841476,-0.015000000000000013
2,1,2_1,0,3,1,neutral,outcome,50,200,,,,,0.010220116196259257,-0.020000000000000018
2,1,2_1,0,4,4,uncertain,decision,3,200,0.595214770931059,0.6739760985542111,0.05,0.05398868966793417,,
2,1,2_1,0,4,4,uncertain,decision,12,200,0.6173367438152212,0.7379878594283474,0.13,0.10792745399173112,,
2,1,2_1,0,4,4,uncertain,decision,31,200,0.7926090484723534,0.8535446327359952,0.175,0.13075806999789388,,
2,1,2_1,0,4,4,uncertain,decision,42,200,0.5291241462981371,0.6579730820054219,0.13,0.0998248302447356,,
2,1,2_1,0,4,4,uncertain,decision,43,200,0.45017273720762796,0.5177600651031566,0.08,0.06936289135156348,,
2,1,2_1,0,4,4,uncertain,decision,45,200,0.33719040264350336,0.40067198670557075,0.08,0.06887957798862189,,
2,1,2_1,0,4,4,uncertain,decision,53,200,0.5389812002385217,0.606343524975729,0.12,0.10056145352192676,,
2,1,2_1,0,4,4,uncertain,outcome,8,200,,,,,0.07344496427691263,-0.030000000000000027
2,1,2_1,0,4,4,uncertain,outcome,10,200,,,,,0.05507488881131189,-0.04500000000000004
2,1,2_1,0,4,4,uncertain,outcome,33,200,,,,,0.08476047212933192,-0.04500000000000004
2,1,2_1,0,4,4,uncertain,outcome,35,200,,,,,0.03568473219633903,-0.039999999999999925
2,1,2_1,0,4,4,uncertain,outcome,41,200,,,,,0.08433463369939291,-0.04500000000000004
2,1,2_1,0,4,4,uncertain,outcome,47,200,,,,,0.030819354777037823,-0.06999999999999995
2,1,2_1,0,4,4,uncertain,outcome,50,200,,,,,-0.042791013035496456,0.03500000000000003
2,1,2_1,0,5,4,protected,decision,3,200,1.159380822762218,1.3186881471516607,0.14,0.11543208262518384,,
2,1,2_1,0,5,4,protected,decision,12,200,0.7237146874332446,0.8255676298564671,0.175,0.12699684707998316,,
2,1,2_1,0,5,4,protected,decision,31,200,1.2853407284027298,1.4815995590211697,0.315,0.2404924233419321,,
2,1,2_1,0,5,4,protected,decision,42,200,0.7503240143380153,0.806140396369042,0.185,0.12833967544037655,,
2,1,2_1,0,5,4,protected,decision,43,200,0.9732943069429099,1.1129856532130689,0.175,0.14439623771078244,,
2,1,2_1,0,5,4,protected,decision,45,200,0.6037301666343274,0.685902925109977,0.145,0.10832693956129015,,
2,1,2_1,0,5,4,protected,decision,53,200,0.9195432659288091,1.0448487859791222,0.235,0.1827718559349725,,
2,1,2_1,0,5,4,protected,outcome,8,200,,,,,0.0064511789013049145,-0.020000000000000018
2,1,2_1,0,5,4,protected,outcome,10,200,,,,,0.17509530469987808,-0.13
2,1,2_1,0,5,4,protected,outcome,33,200,,,,,0.21250356489381314,-0.1050000000000001
2,1,2_1,0,5,4,protected,outcome,35,200,,,,,0.13762414932676748,-0.07499999999999996
2,1,2_1,0,5,4,protected,outcome,41,200,,,,,0.07596235518180414,-0.050000000000000044
2,1,2_1,0,5,4,protected,outcome,47,200,,,,,0.1296604281511233,-0.14500000000000002
2,1,2_1,0,5,4,protected,outcome,50,200,,,,,0.11419981087711255,-0.06500000000000006
2,1,2_1,0,6,4,protected,decision,3,200,1.6323840179135842,1.8989215166715925,0.205,0.1895929013489215,,
2,1,2_1,0,6,4,protected,decision,12,200,0.8028945490429301,0.9112658974873955,0.175,0.14056312181263594,,
2,1,2_1,0,6,4,protected,decision,31,200,0.711903328757408,0.7747590282532396,0.15,0.12239479207210512,,
2,1,2_1,0,6,4,protected,decision,42,200,1.398711622070781,1.6549952523880613,0.46,0.2897473258565688,,
2,1,2_1,0,6,4,protected,decision,43,200,1.0878668422010394,1.243614584181445,0.195,0.15974137976236163,,
2,1,2_1,0,6,4,protected,decision,45,200,0.8814271178129184,0.9686951408738177,0.22,0.16246096754358347,,
2,1,2_1,0,6,4,protected,decision,53,200,1.084122108959813,1.285203412152835,0.36,0.22410306568293642,,
2,1,2_1,0,6,4,protected,outcome,8,200,,,,,0.08345395519235205,-0.10499999999999998
2,1,2_1,0,6,4,protected,outcome,10,200,,,,,0.10125868455327765,-0.06499999999999995
2,1,2_1,0,6,4,protected,outcome,33,200,,,,,0.17261266938893827,-0.09500000000000008
2,1,2_1,0,6,4,protected,outcome,35,200,,,,,0.3124006658153849,-0.22999999999999998
2,1,2_1,0,6,4,protected,outcome,41,200,,,,,0.1685078468646099,-0.1150000000000001
2,1,2_1,0,6,4,protected,outcome,47,200,,,,,0.16863125528044484,-0.16500000000000004
2,1,2_1,0,6,4,protected,outcome,50,200,,,,,0.035383889184041346,-0.0050000000000000044
2,1,2_1,0,7,4,uncertain,decision,3,200,0.8643891334587578,0.9157997072168714,0.06,0.06940653526733623,,
2,1,2_1,0,7,4,uncertain,decision,12,200,0.7094664199781301,0.808908328714802,0.185,0.1256145573517237,,
2,1,2_1,0,7,4,uncertain,decision,31,200,0.6343679446248385,0.7161145065344497,0.185,0.12302963351087648,,
2,1,2_1,0,7,4,uncertain,decision,42,200,0.6220202836535375,0.6836617524936135,0.135,0.10965384136267703,,
2,1,2_1,0,7,4,uncertain,decision,43,200,0.7534159607254858,0.881270324687946,0.155,0.11871056184775358,,
2,1,2_1,0,7,4,uncertain,decision,45,200,0.6089322471219376,0.6552239205992682,0.125,0.1067927947667746,,
2,1,2_1,0,7,4,uncertain,decision,53,200,0.6824589942797629,0.7792236549436313,0.195,0.1423859601216683,,
2,1,2_1,0,7,4,uncertain,outcome,8,200,,,,,0.05751980023487189,-0.04499999999999993
2,1,2_1,0,7,4,uncertain,outcome,10,200,,,,,0.04263273892354793,-0.020000000000000018
2,1,2_1,0,7,4,uncertain,outcome,33,200,,,,,0.041406399899125076,-0.04999999999999993
2,1,2_1,0,7,4,uncertain,outcome,35,200,,,,,0.3985589229563962,-0.2599999999999999
2,1,2_1,0,7,4,uncertain,outcome,41,200,,,,,0.2680929970331949,-0.16000000000000003
2,1,2_1,0,7,4,uncertain,outcome,47,200,,,,,0.17914874243236834,-0.13
2,1,2_1,0,7,4,uncertain,outcome,50,200,,,,,0.11502292661247379,-0.07500000000000007
2,1,2_1,1,0,1,neutral,decision,8,200,0.039879833714276045,0.05208574679307667,0.005,0.005403107261267117,,
2,1,2_1,1,0,1,neutral,decision,10,200,0.06622189708475686,0.09065157420095214,0.005,0.013688914196687949,,
2,1,2_1,1,0,1,neutral,decision,33,200,0.04251022708760488,0.05204391883034911,0.0,0.0024949959960821346,,
2,1,2_1,1,0,1,neutral,decision,35,200,0.025559240542112505,0.031966635362498594,0.0,0.0030562800530356004,,
2,1,2_1,1,0,1,neutral,decision,41,200,0.020776173998560635,0.026430212571863024,0.0,0.0055168788034018965,,
2,1,2_1,1,0,1,neutral,decision,47,200,0.04256866854160525,0.056770186516238864,0.005,0.008789802803234971,,
2,1,2_1,1,0,1,neutral,decision,50,200,0.02883505763541122,0.03688502586593342,0.015,0.006800721028267944,,
2,1,2_1,1,0,1,neutral,outcome,23,200,,,,,-0.0009692808937006439,0.0050000000000001155
2,1,2_1,1,0,1,neutral,outcome,27,200,,,,,-0.0010675137370901753,0.0
2,1,2_1,1,0,1,neutral,outcome,28,200,,,,,0.00038300772462206145,0.0
2,1,2_1,1,0,1,neutral,outcome,32,200,,,,,0.0015136547475761235,0.0
2,1,2_1,1,0,1,neutral,outcome,38,200,,,,,-0.001286577563984399,0.0
2,1,2_1,1,0,1,neutral,outcome,40,200,,,,,0.0006974338043583009,0.0
2,1,2_1,1,0,1,neutral,outcome,46,200,,,,,-0.009835374817244686,0.0
2,1,2_1,1,1,1,neutral,decision,8,200,0.07766825345327269,0.09152668574802895,0.015,0.009303950381365549,,
2,1,2_1,1,1,1,neutral,decision,10,200,0.0842840627319315,0.10967541142291244,0.02,0.016780642679068928,,
2,1,2_1,1,1,1,neutral,decision,33,200,0.05758783664872083,0.0651421733956036,0.0,0.0032563812169902613,,
2,1,2_1,1,1,1,neutral,decision,35,200,0.056506697523564714,0.06505475301610836,0.0,0.006577506221953883,,
2,1,2_1,1,1,1,neutral,decision,41,200,0.031340386914864134,0.03767033046254129,0.005,0.007859591345353568,,
2,1,2_1,1,1,1,neutral,decision,47,200,0.04943842953876905,0.055850202141343626,0.0,0.008196500268405054,,
2,1,2_1,1,1,1,neutral,decision,50,200,0.03379722774583038,0.036829445311664995,0.01,0.005806850035345654,,
2,1,2_1,1,1,1,neutral,outcome,23,200,,,,,-0.001307769457692453,1.1102230246251565e-16
2,1,2_1,1,1,1,neutral,outcome,27,200,,,,,0.0008530740442446886,0.004999999999999893
2,1,2_1,1,1,1,neutral,outcome,28,200,,,,,0.003968767120088669,0.0
2,1,2_1,1,1,1,neutral,outcome,32,200,,,,,0.0018862752309246856,0.0
2,1,2_1,1,1,1,neutral,outcome,38,200,,,,,-0.0012821572670718778,0.0050000000000000044
2,1,2_1,1,1,1,neutral,outcome,40,200,,,,,-0.0016854096455949778,0.0050000000000000044
2,1,2_1,1,1,1,neutral,outcome,46,200,,,,,0.007859244774015114,0.0
2,1,2_1,1,2,1,neutral,decision,8,200,0.06693449950030406,0.07490891754317845,0.005,0.00812954260344387,,
2,1,2_1,1,2,1,neutral,decision,10,200,0.06514036913364821,0.08292484202370509,0.025,0.01324981788478935,,
2,1,2_1,1,2,1,neutral,decision,33,200,0.10731479448192892,0.12661503859891055,0.0,0.006648655091849403,,
2,1,2_1,1,2,1,neutral,decision,35,200,0.08419267629346398,0.09171231524316774,0.0,0.009070437033452578,,
2,1,2_1,1,2,1,neutral,decision,41,200,0.04831768859275258,0.05454518466610561,0.01,0.01130002926842275,,
2,1,2_1,1,2,1,neutral,decision,47,200,0.09494423231159539,0.12153781526983855,0.015,0.018232253356777892,,
2,1,2_1,1,2,1,neutral,decision,50,200,0.08746296626392518,0.10682504408512702,0.01,0.01741405369650731,,
2,1,2_1,1,2,1,neutral,outcome,23,200,,,,,-0.00017747223170771562,0.0050000000000001155
2,1,2_1,1,2,1,neutral,outcome,27,200,,,,,-0.0037966738767071405,0.0
2,1,2_1,1,2,1,neutral,outcome,28,200,,,,,0.004298309581014681,0.0
2,1,2_1,1,2,1,neutral,outcome,32,200,,,,,-0.0015069758888157626,0.0050000000000000044
2,1,2_1,1,2,1,neutral,outcome,38,200,,,,,-0.0036532238540347606,0.0050000000000000044
2,1,2_1,1,2,1,neutral,outcome,40,200,,,,,-0.001756492090571442,0.0
2,1,2_1,1,2,1,neutral,outcome,46,200,,,,,0.0023217215882560395,-0.0050000000000000044
2,1,2_1,1,3,1,neutral,decision,8,200,0.08045921289826219,0.09049245458682273,0.01,0.008622500945549479,,
2,1,2_1,1,3,1,neutral,decision,10,200,0.19768654184350176,0.27046673703470253,0.04,0.04016431056233122,,
2,1,2_1,1,3,1,neutral,decision,33,200,0.06860593587934431,0.07790983330732194,0.005,0.004295108113254328,,
2,1,2_1,1,3,1,neutral,decision,35,200,0.12281389058578393,0.165474139921374,0.005,0.014844957236249479,,
2,1,2_1,1,3,1,neutral,decision,41,200,0.11574743258421784,0.14767470669137756,0.035,0.03007033202053029,,
2,1,2_1,1,3,1,neutral,decision,47,200,0.09801552376652906,0.12039414186880239,0.015,0.017511396011923516,,
2,1,2_1,1,3,1,neutral,decision,50,200,0.08219552258465418,0.09581322584548715,0.02,0.015488929991310659,,
2,1,2_1,1,3,1,neutral,outcome,23,200,,,,,0.0059528426050355935,-0.004999999999999893
2,1,2_1,1,3,1,neutral,outcome,27,200,,,,,0.004477091709838466,0.014999999999999902
2,1,2_1,1,3,1,neutral,outcome,28,200,,,,,-0.005526214820456059,-0.010000000000000009
2,1,2_1,1,3,1,neutral,outcome,32,200,,,,,-0.0031449358432689865,0.0
2,1,2_1,1,3,1,neutral,outcome,38,200,,,,,0.010963697618074648,-0.020000000000000018
2,1,2_1,1,3,1,neutral,outcome,40,200,,,,,0.004324451025256367,0.0
2,1,2_1,1,3,1,neutral,outcome,46,200,,,,,-0.017140777863521833,0.0050000000000001155
2,1,2_1,1,4,4,uncertain,decision,8,200,0.6778835194913563,0.7758062279083389,0.07,0.07696646887857944,,
2,1,2_1,1,4,4,uncertain,decision,10,200,0.5535897113423212,0.6282620036434342,0.135,0.09583577482554688,,
2,1,2_1,1,4,4,uncertain,decision,33,200,1.1748728147320677,1.4692936086517483,0.045,0.0950245375129211,,
2,1,2_1,1,4,4,uncertain,decision,35,200,0.8758633317718227,1.1897806003090934,0.085,0.09675298521199435,,
2,1,2_1,1,4,4,uncertain,decision,41,200,0.4200437392878095,0.4847538254913475,0.2,0.09922566350413431,,
2,1,2_1,1,4,4,uncertain,decision,47,200,0.3177192521749482,0.33009375946671893,0.065,0.048910406651106506,,
2,1,2_1,1,4,4,uncertain,decision,50,200,0.6410265032922693,0.7267966571229598,0.2,0.12166489301031447,,
2,1,2_1,1,4,4,uncertain,outcome,23,200,,,,,0.025141524088741284,0.0050000000000001155
2,1,2_1,1,4,4,uncertain,outcome,27,200,,,,,0.005952613746957066,-0.010000000000000009
2,1,2_1,1,4,4,uncertain,outcome,28,200,,,,,0.03066954440923948,-0.0050000000000000044
2,1,2_1,1,4,4,uncertain,outcome,32,200,,,,,0.02817660029334864,-0.02499999999999991
2,1,2_1,1,4,4,uncertain,outcome,38,200,,,,,0.01353829802438457,0.010000000000000009
2,1,2_1,1,4,4,uncertain,outcome,40,200,,,,,0.04015185671220846,-0.015000000000000013
2,1,2_1,1,4,4,uncertain,outcome,46,200,,,,,0.043823148115930737,-0.08999999999999997
2,1,2_1,1,5,4,protected,decision,8,200,0.9623095371403825,1.0765786696878377,0.09,0.10358012270473893,,
2,1,2_1,1,5,4,protected,decision,10,200,1.0376886357007429,1.2313008198426063,0.27,0.19319118320641424,,
2,1,2_1,1,5,4,protected,decision,33,200,1.6825259844198952,1.9950701347344892,0.115,0.14910684923313158,,
2,1,2_1,1,5,4,protected,decision,35,200,0.8954467473710751,1.008237275323275,0.105,0.10107539868772751,,
2,1,2_1,1,5,4,protected,decision,41,200,0.5260404943607006,0.5567333889981233,0.175,0.11073622183896231,,
2,1,2_1,1,5,4,protected,decision,47,200,0.7584608772924083,0.8155717719567406,0.185,0.13074337532016672,,
2,1,2_1,1,5,4,protected,decision,50,200,0.7635116504067124,0.8602182011329391,0.235,0.1489846916915611,,
2,1,2_1,1,5,4,protected,outcome,23,200,,,,,0.09349345533702341,-0.03499999999999992
2,1,2_1,1,5,4,protected,outcome,27,200,,,,,0.03392621324603825,-0.010000000000000009
2,1,2_1,1,5,4,protected,outcome,28,200,,,,,0.15255959250669346,-0.06499999999999995
2,1,2_1,1,5,4,protected,outcome,32,200,,,,,0.1792580467679235,-0.07499999999999996
2,1,2_1,1,5,4,protected,outcome,38,200,,,,,0.08824689274911664,-0.05500000000000005
2,1,2_1,1,5,4,protected,outcome,40,200,,,,,0.1442502848090639,-0.08000000000000007
2,1,2_1,1,5,4,protected,outcome,46,200,,,,,0.06617350357361641,-0.10999999999999999
2,1,2_1,1,6,4,protected,decision,8,200,1.4557803723450484,1.6478156000778126,0.17,0.1950079011694176,,
2,1,2_1,1,6,4,protected,decision,10,200,0.6879683262188957,0.7792635243692786,0.15,0.12199543897128912,,
2,1,2_1,1,6,4,protected,decision,33,200,1.4979035848239386,1.768768447379681,0.09,0.1283086372316385,,
2,1,2_1,1,6,4,protected,decision,35,200,1.2702275172944038,1.4722097302159318,0.235,0.1935521705916367,,
2,1,2_1,1,6,4,protected,decision,41,200,0.8523066879315104,1.0189100811716565,0.32,0.1952687300665421,,
2,1,2_1,1,6,4,protected,decision,47,200,0.6958472052912441,0.8090378438877126,0.185,0.1327410959987152,,
2,1,2_1,1,6,4,protected,decision,50,200,0.5919517974131655,0.6676682913706656,0.175,0.11350313060904062,,
2,1,2_1,1,6,4,protected,outcome,23,200,,,,,0.150323800482561,-0.08499999999999985
2,1,2_1,1,6,4,protected,outcome,27,200,,,,,0.202392051363127,-0.17000000000000004
2,1,2_1,1,6,4,protected,outcome,28,200,,,,,0.17253186557042988,-0.08499999999999996
2,1,2_1,1,6,4,protected,outcome,32,200,,,,,0.14565845172963254,-0.06999999999999995
2,1,2_1,1,6,4,protected,outcome,38,200,,,,,0.17107699516481795,-0.11499999999999999
2,1,2_1,1,6,4,protected,outcome,40,200,,,,,0.08889669186225709,-0.07000000000000006
2,1,2_1,1,6,4,protected,outcome,46,200,,,,,0.1760876694797851,-0.1299999999999999
2,1,2_1,1,7,4,uncertain,decision,8,200,0.7705547616792043,0.8890641362646108,0.14,0.10014152342535775,,
2,1,2_1,1,7,4,uncertain,decision,10,200,0.7326801674827128,0.8326030222030684,0.15,0.12517635756208054,,
2,1,2_1,1,7,4,uncertain,decision,33,200,0.8082974904355572,0.938398007839131,0.055,0.05646191643916003,,
2,1,2_1,1,7,4,uncertain,decision,35,200,1.9964510168255798,2.393914807640834,0.35,0.29742352160450247,,
2,1,2_1,1,7,4,uncertain,decision,41,200,1.1793505143561127,1.4778228098556858,0.5,0.2913984942257564,,
2,1,2_1,1,7,4,uncertain,decision,47,200,1.142378776877251,1.3841567483891748,0.335,0.24005132366916831,,
2,1,2_1,1,7,4,uncertain,decision,50,200,0.7653402792819871,0.8954429516425586,0.18,0.14527276248908533,,
2,1,2_1,1,7,4,uncertain,outcome,23,200,,,,,0.040374459278026444,0.0050000000000001155
2,1,2_1,1,7,4,uncertain,outcome,27,200,,,,,0.09278473728246887,-0.040000000000000036
2,1,2_1,1,7,4,uncertain,outcome,28,200,,,,,0.0645697005117189,-0.040000000000000036
2,1,2_1,1,7,4,uncertain,outcome,32,200,,,,,0.004166997635551709,0.0
2,1,2_1,1,7,4,uncertain,outcome,38,200,,,,,0.04793227363245008,-0.015000000000000013
2,1,2_1,1,7,4,uncertain,outcome,40,200,,,,,0.07904165418804285,-0.07000000000000006
2,1,2_1,1,7,4,uncertain,outcome,46,200,,,,,-0.026760274239487746,-0.03499999999999992
2,1,2_1,2,0,1,neutral,decision,23,200,0.027875859853313426,0.03828591401508351,0.01,0.004857271880381373,,
2,1,2_1,2,0,1,neutral,decision,27,200,0.020002717372808943,0.02677222698432383,0.01,0.004461595840169634,,
2,1,2_1,2,0,1,neutral,decision,28,200,0.009712836481634384,0.010912447830811441,0.0,0.0008475553639359434,,
2,1,2_1,2,0,1,neutral,decision,32,200,0.015727659869524704,0.018641795812437367,0.01,0.0013275365597740587,,
2,1,2_1,2,0,1,neutral,decision,38,200,0.01871935101542861,0.02482356390966067,0.01,0.004617335499664883,,
2,1,2_1,2,0,1,neutral,decision,40,200,0.018063971429821003,0.023607149405180425,0.01,0.004048538366012626,,
2,1,2_1,2,0,1,neutral,decision,46,200,0.05419325990289624,0.07130214617442823,0.02,0.012145614641728902,,
2,1,2_1,2,0,1,neutral,outcome,1,200,,,,,-0.0013178174948804756,0.0050000000000000044
2,1,2_1,2,0,1,neutral,outcome,2,200,,,,,0.0019396771587841554,0.0
2,1,2_1,2,0,1,neutral,outcome,13,200,,,,,0.0058132262394974855,0.004999999999999893
2,1,2_1,2,0,1,neutral,outcome,20,200,,,,,-0.0006426669215339253,0.0
2,1,2_1,2,0,1,neutral,outcome,36,200,,,,,0.00038721727282455486,0.0
2,1,2_1,2,0,1,neutral,outcome,39,200,,,,,-0.0014417032859833953,0.0
2,1,2_1,2,0,1,neutral,outcome,48,200,,,,,0.0005397009723354167,-0.010000000000000009
2,1,2_1,2,1,1,neutral,decision,23,200,0.03950336018521572,0.0449584521689427,0.015,0.005466169496543419,,
2,1,2_1,2,1,1,neutral,decision,27,200,0.02057991781292481,0.023487730805212683,0.0,0.003970617039949978,,
2,1,2_1,2,1,1,neutral,decision,28,200,0.04482521740144797,0.057609120222952885,0.015,0.0043214228102562546,,
2,1,2_1,2,1,1,neutral,decision,32,200,0.021254882506614288,0.0243662168893025,0.01,0.0015233746997901953,,
2,1,2_1,2,1,1,neutral,decision,38,200,0.011908528063928807,0.013522841987877883,0.01,0.0023987597507150165,,
2,1,2_1,2,1,1,neutral,decision,40,200,0.017293022500311502,0.01966277511697172,0.005,0.003329718396783049,,
2,1,2_1,2,1,1,neutral,decision,46,200,0.03424611126935452,0.03576712261364714,0.02,0.005143084226329939,,
2,1,2_1,2,1,1,neutral,outcome,1,200,,,,,0.008682808536516621,-0.0050000000000000044
2,1,2_1,2,1,1,neutral,outcome,2,200,,,,,7.827404719649816e-05,0.0
2,1,2_1,2,1,1,neutral,outcome,13,200,,,,,0.00039711796218751207,0.014999999999999902
2,1,2_1,2,1,1,neutral,outcome,20,200,,,,,0.004276974417887543,1.1102230246251565e-16
2,1,2_1,2,1,1,neutral,outcome,36,200,,,,,0.001729072822007716,0.0
2,1,2_1,2,1,1,neutral,outcome,39,200,,,,,0.005067402182526052,0.004999999999999893
2,1,2_1,2,1,1,neutral,outcome,48,200,,,,,0.0017314755562385016,0.0050000000000000044
2,1,2_1,2,2,1,neutral,decision,23,200,0.04033744888821145,0.04609246634693475,0.015,0.005579346575087145,,
2,1,2_1,2,2,1,neutral,decision,27,200,0.053437160271901485,0.06443322762684447,0.01,0.010830988129351427,,
2,1,2_1,2,2,1,neutral,decision,28,200,0.08119021364527554,0.10536485366257642,0.015,0.008365296051754392,,
2,1,2_1,2,2,1,neutral,decision,32,200,0.05687322757629924,0.06619014119045862,0.005,0.0037235045246617926,,
2,1,2_1,2,2,1,neutral,decision,38,200,0.04047989075562514,0.04804863856561093,0.015,0.008667627661284632,,
2,1,2_1,2,2,1,neutral,decision,40,200,0.046006140578737614,0.054241701261161485,0.0,0.008925568737588582,,
2,1,2_1,2,2,1,neutral,decision,46,200,0.0525501459280507,0.06231419303268747,0.015,0.01069623893962867,,
2,1,2_1,2,2,1,neutral,outcome,1,200,,,,,-0.002211441193507021,0.010000000000000009
2,1,2_1,2,2,1,neutral,outcome,2,200,,,,,0.0009114900787423599,0.0
2,1,2_1,2,2,1,neutral,outcome,13,200,,,,,-0.0036958977692784917,0.014999999999999902
2,1,2_1,2,2,1,neutral,outcome,20,200,,,,,0.008156035565105352,0.0
2,1,2_1,2,2,1,neutral,outcome,36,200,,,,,-0.007860674353548208,0.0050000000000000044
2,1,2_1,2,2,1,neutral,outcome,39,200,,,,,-0.004606516014491499,-0.0050000000000001155
2,1,2_1,2,2,1,neutral,outcome,48,200,,,,,0.0021779211022398106,1.1102230246251565e-16
2,1,2_1,2,3,1,neutral,decision,23,200,0.08750107897442568,0.10522649520311156,0.015,0.013492020269024595,,
2,1,2_1,2,3,1,neutral,decision,27,200,0.05390360192978149,0.06341058796440896,0.015,0.010131041349816896,,
2,1,2_1,2,3,1,neutral,decision,28,200,0.09174255772250468,0.11278693680838085,0.0,0.009652667728324769,,
2,1,2_1,2,3,1,neutral,decision,32,200,0.07209913830619172,0.08386115908004683,0.01,0.0057372733840920734,,
2,1,2_1,2,3,1,neutral,decision,38,200,0.0853055508547856,0.11226537482651988,0.025,0.020208357292865707,,
2,1,2_1,2,3,1,neutral,decision,40,200,0.10980022779503414,0.14300216716387268,0.04,0.023724369856302153,,
2,1,2_1,2,3,1,neutral,decision,46,200,0.08977360447123137,0.10995927434463408,0.03,0.017640281021376217,,
2,1,2_1,2,3,1,neutral,outcome,1,200,,,,,-0.013584939537335545,0.009999999999999898
2,1,2_1,2,3,1,neutral,outcome,2,200,,,,,-0.002673697844247704,0.0
2,1,2_1,2,3,1,neutral,outcome,13,200,,,,,0.006719338166778756,0.004999999999999893
2,1,2_1,2,3,1,neutral,outcome,20,200,,,,,-0.008528573824680929,0.030000000000000027
2,1,2_1,2,3,1,neutral,outcome,36,200,,,,,-0.009139075697405323,0.010000000000000009
2,1,2_1,2,3,1,neutral,outcome,39,200,,,,,-0.01146602081700462,-0.0050000000000001155
2,1,2_1,2,3,1,neutral,outcome,48,200,,,,,-0.0010300086379616807,-0.020000000000000018
2,1,2_1,2,4,4,uncertain,decision,23,200,0.3915710670489788,0.42353851256087083,0.055,0.05298055422262081,,
2,1,2_1,2,4,4,uncertain,decision,27,200,0.2822507171316266,0.29222689234620197,0.05,0.043110424020001564,,
2,1,2_1,2,4,4,uncertain,decision,28,200,0.49630523763126666,0.5543619690357047,0.045,0.04801379054396886,,
