fold,seed,run,audit_fold,block,rank,assignment,n_fit_subjects,n_decision_subjects,n_outcome_subjects,persistence_strength,geometry_strength,jacobian_energy,jacobian_random_mean,jacobian_ratio,decision_logit_rms,decision_random_logit_mean,decision_logit_ratio,decision_margin_displacement,decision_flip_rate,decision_total_variation,outcome_ce_effect,outcome_ba_change,signed_u_abs,signed_u_spec,outer_test_used
0,1,0_1,4,0,1,neutral,21,6,7,0.7346823215484619,-0.2857142857142857,0.0,4.639303746639865e-06,0.0,0.001282898976984452,0.6638885868185497,0.0019324010119413106,0.001566798583621529,0.0,0.0002354790767641758,-4.324268665009851e-05,0.0,0.0002427036871483,-0.005708358892845,False
0,1,0_1,4,1,1,neutral,21,6,7,0.5277566909790039,0.23809523809523808,0.0,5.0680603706063086e-06,0.0,0.05911029914301195,0.3430529509045704,0.17230663367607965,0.07313246461054475,0.014166666666666668,0.009971963602392483,0.0008520239235182353,0.0,-0.0001555864460791,-0.0052454708113239,False
0,1,0_1,4,2,3,neutral,21,6,7,0.3647518455982208,0.22033708807290925,0.0,5.812551678203502e-06,0.0,0.11089397264196794,0.48889153727573725,0.22682735164512205,0.12742087592457635,0.021666666666666667,0.018618630744509115,0.0013884279518988963,-0.0028571428571428914,0.0002692312650248,-0.0185777817966453,False
0,1,0_1,4,3,4,uncertain,21,6,7,0.17282742261886597,0.2762066848140514,0.0,5.084703490122794e-06,0.0,0.4789225262560944,0.6372332148370127,0.7515655416339057,0.5580779105062371,0.10083333333333333,0.07785435405466637,0.030765789755539338,-0.018571428571428572,0.009588236675898,-0.0166964965195769,False
0,1,0_1,4,4,4,uncertain,21,6,7,0.09578520059585571,0.4825050538816568,0.0,5.1518155482187645e-06,0.0,0.450496493585881,0.48164928197793627,0.935320596214483,0.5189590795888481,0.09666666666666668,0.07006010379138312,0.006766475484730032,-0.0050000000000000365,0.0101625081363779,-0.0154678426870905,False
0,1,0_1,4,5,4,protected,21,6,7,0.0507485494017601,0.8458862334780731,3.6469417697715987e-06,4.692723984105697e-06,0.7771481515051444,0.9727051041552289,0.552776976767162,1.759670074980252,1.118478341650795,0.20083333333333334,0.16323010197386348,0.1190090181691422,-0.0642857142857143,0.0534102817218596,0.0370664101421188,False
0,1,0_1,4,6,3,protected,21,6,7,0.019971266388893127,0.9152234636719935,2.8324929337143114e-05,4.654252745127244e-06,6.0858167547514075,0.9322669527481916,0.46809290271951853,1.9916280450567019,1.068195820614443,0.19833333333333333,0.1580247660891546,0.06618180983475629,-0.043571428571428594,0.0546913236641818,0.0426277036888903,False
1,0,1_0,0,0,1,neutral,20,7,7,0.8630815148353577,0.25,0.0,2.7207242972979684e-06,0.0,0.04826695515931217,0.9534503001892493,0.05062346212459288,0.06314169447006665,0.014285714285714287,0.008660409852343823,-0.0006064670388345253,0.0028571428571428437,-0.000226456607707,-0.0048692861410102,False
1,0,1_0,0,1,2,neutral,20,7,7,0.45861607789993286,0.5745348527279214,0.0,3.074050435835362e-06,0.0,0.1438696664913542,0.542125037512085,0.2653809666338221,0.1771294198267198,0.03357142857142857,0.021675061165131692,-0.0003526728061782383,0.002142857142857113,0.0002744320992532,-0.0091350212921521,False
1,0,1_0,0,2,2,neutral,20,7,7,0.31589430570602417,0.2975625066492512,0.0,2.5132483600427633e-06,0.0,0.10473589537766674,0.46420410238215815,0.22562466561625177,0.12443496922618477,0.012857142857142859,0.010457584448585884,0.0028789169132603792,-0.00642857142857145,-0.0009952624387691,-0.0116488685314539,False
1,0,1_0,0,3,4,uncertain,20,7,7,0.18042540550231934,0.3177516247341865,0.0,2.736717301388665e-06,0.0,0.49985511294650226,0.7519794544372087,0.6647191090089029,0.5958041847881675,0.06285714285714286,0.05850771048276344,0.041004012860325574,-0.025714285714285738,0.0033513976386874,-0.0193862154318661,False
1,0,1_0,0,4,4,protected,20,7,7,0.10123814642429352,0.8274115369626799,9.560203754440354e-06,2.9517811756288604e-06,3.2387914908372593,1.3507530570483013,0.9312590292965903,1.4504590179045762,1.64018079134018,0.15857142857142859,0.1505292921646555,0.16468610540015408,-0.1035714285714286,0.0469776456030352,0.0348200209210342,False
1,0,1_0,0,5,4,uncertain,20,7,7,0.041226983070373535,0.7885578564449075,0.0,2.8370370976680057e-06,0.0,0.7005730385669123,0.4507980264682622,1.5540729937428757,0.8146799383693812,0.09142857142857144,0.07735193784924041,0.08359972129405871,-0.05142857142857144,0.0189721142496775,-0.0003351863808987,False
1,0,1_0,0,6,3,protected,20,7,7,0.016438927501440048,0.8964058087338426,6.407626264552238e-06,3.0251835262098846e-06,2.1180950540809214,0.7655436485403991,0.4202256936108566,1.8217440298862801,0.8609053025286316,0.12714285714285714,0.09311710963013654,0.06928672449362897,-0.0485714285714286,0.028868198707177,0.0188657019045008,False
1,0,1_0,1,0,1,neutral,20,7,7,0.8630815148353577,0.05,0.0,2.2292189122042787e-06,0.0,0.010878485240948307,1.185917605959643,0.009173053158398345,0.014178191111041422,0.005,0.002133049344757686,6.704140503574497e-05,0.0007142857142857308,-0.000226456607707,-0.0048692861410102,False
1,0,1_0,1,1,2,neutral,20,7,7,0.45861607789993286,0.14152041808560356,0.0,1.6404173334502608e-06,0.0,0.12229322916607151,0.5575490255347973,0.2193407638884646,0.14144300941692659,0.022857142857142854,0.018705088893185284,0.0024381564901588015,-0.0007142857142857149,0.0002744320992532,-0.0091350212921521,False
1,0,1_0,1,2,2,neutral,20,7,7,0.31589430570602417,0.2782679747711148,0.0,1.6913703850749153e-06,0.0,0.09546163074477218,0.4525820487288491,0.21092668393033223,0.11265952192093269,0.017857142857142856,0.014097484761666824,0.004033703699563478,-0.0057142857142857195,-0.0009952624387691,-0.0116488685314539,False
1,0,1_0,1,3,4,uncertain,20,7,7,0.18042540550231934,0.4282345805980121,0.0,1.7542671146489225e-06,0.0,0.4862211785228127,0.7858091585954385,0.6187522418189784,0.5621169622817087,0.08714285714285715,0.07024226051996392,0.020148589554637837,-0.020714285714285748,0.0033513976386874,-0.0193862154318661,False
1,0,1_0,1,4,4,protected,20,7,7,0.10123814642429352,0.8442073686086186,5.571414089264985e-06,1.5039129115788958e-06,3.704612179581455,1.164255490349266,0.7938251217875331,1.466639765352347,1.3250370590451137,0.1985714285714286,0.1700066254671424,0.14695987106437075,-0.08928571428571433,0.0469776456030352,0.0348200209210342,False
1,0,1_0,1,5,4,uncertain,20,7,7,0.041226983070373535,0.7702949845759186,0.0,1.7661897843214297e-06,0.0,0.6999117071114423,0.428972097052374,1.6316019431585287,0.815701606379874,0.13714285714285715,0.10601889316623483,0.07602018468653667,-0.04714285714285712,0.0189721142496775,-0.0003351863808987,False
1,0,1_0,1,6,3,protected,20,7,7,0.016438927501440048,0.8946993249159272,3.6959650447820847e-06,1.6126944171658232e-06,2.291795026659444,0.6816964588898917,0.38941893957106066,1.7505477767485333,0.7808926536833602,0.13357142857142856,0.10679771546169124,0.07348666972082306,-0.027857142857142896,0.028868198707177,0.0188657019045008,False
1,0,1_0,2,0,1,neutral,20,7,7,0.8630815148353577,-0.3,0.0,8.837452970180777e-06,0.0,0.010431744090852622,0.7635316994839534,0.013662489845415854,0.012898910368182807,0.0035714285714285718,0.0017511382502482607,-0.00014222455723752504,-0.0007142857142856832,-0.000226456607707,-0.0048692861410102,False
1,0,1_0,2,1,2,neutral,20,7,7,0.45861607789993286,-0.3504511798359859,0.0,7.879358825898716e-06,0.0,0.11756528805649573,0.5615618885414506,0.20935410763335283,0.14340670605138098,0.04,0.02165028733427254,0.0034342630700554305,-0.003571428571428575,0.0002744320992532,-0.0091350212921521,False
