fold,seed,inner_fold,run,kind,draw,subject,n_trials,logit_rms,logit_rms_over_train_margin,margin_displacement,flip_rate,total_variation,js_divergence,q_movement_relative
0,0,0,0_0,matched_random,20,24,200,0.018136675963741702,0.012169029064093187,0.01970328757772222,0.00875,0.0035582072076810432,1.4899439026874062e-05,0.1652483195066452
0,0,0,0_0,matched_random,20,37,200,0.018687528088371052,0.012538630171155647,0.02020414990450566,0.0008333333333333334,0.0012072031670479523,5.149867797701962e-06,0.1652483195066452
0,0,0,0_0,matched_random,20,41,200,0.018629630599895183,0.012499783128764342,0.020241214246489107,0.015,0.0043500780673304965,1.8607755722615197e-05,0.1652483195066452
0,0,0,0_0,matched_random,20,42,200,0.01831400584058511,0.01228801075784752,0.019843514980748295,0.0033333333333333335,0.0031399944388010286,1.3296537695587661e-05,0.1652483195066452
0,0,0,0_0,matched_random,20,43,200,0.018817056246672327,0.012625538705340071,0.02045982442252959,0.005416666666666667,0.0029083364026434495,1.247034521421915e-05,0.1652483195066452
0,0,0,0_0,matched_random,21,7,200,0.01274807718480013,0.008553481469441848,0.013859292536508291,0.005416666666666667,0.0024880543563954847,7.241597191415796e-06,0.1652483195066452
0,0,0,0_0,matched_random,21,16,200,0.013338806738652868,0.008949838835269192,0.014601981959616145,0.0004166666666666667,0.0016322163952858359,4.966806406875687e-06,0.1652483195066452
0,0,0,0_0,matched_random,21,24,200,0.012622142259619332,0.008468983859859296,0.013751589032666137,0.005,0.002486546442809667,7.243422117772847e-06,0.1652483195066452
0,0,0,0_0,matched_random,21,37,200,0.012899762209920338,0.008655256429912318,0.014035563212819397,0.0,0.0008418784831890571,2.485852155096999e-06,0.1652483195066452
0,0,0,0_0,matched_random,21,41,200,0.012975015270880783,0.008705748410241038,0.014204838841687889,0.007916666666666667,0.003052208869331726,9.025156973292562e-06,0.1652483195066452
0,0,0,0_0,matched_random,21,42,200,0.01265058229825424,0.008488066058682497,0.013772598517437775,0.0008333333333333334,0.002179235514736822,6.350281371487393e-06,0.1652483195066452
0,0,0,0_0,matched_random,21,43,200,0.013173794225512047,0.008839121630398569,0.014450141633084664,0.004166666666666667,0.002056674113625162,6.12699693366815e-06,0.1652483195066452
0,0,0,0_0,matched_random,22,7,200,0.02207552230900493,0.014811847172016024,0.02739478905995687,0.01,0.00490350576344599,2.1642236583199958e-05,0.1652483195066452
0,0,0,0_0,matched_random,22,16,200,0.023102875690330968,0.015501162743482613,0.028710282957181334,0.0020833333333333333,0.003205337565366011,1.4868593033521444e-05,0.1652483195066452
0,0,0,0_0,matched_random,22,24,200,0.02191194664443662,0.014702094038625452,0.027238334305584432,0.011666666666666667,0.004925982239535353,2.182409007058814e-05,0.1652483195066452
