dataset,model,fold,seed,source_subject,stability_effect,affinity_improvement,advantage_over_random,class_accuracy_change,class_true_log_probability_change
WBCIC,CBraMod,1,0,1,0.07282572106774315,0.05770005987477466,0.0940933136990998,-0.0035416666666666535,0.004340817458065571
WBCIC,CBraMod,1,0,3,0.7935880196612455,0.13444991929485636,0.16106573468771182,-0.0014583333333333323,-0.0030683072252962944
WBCIC,CBraMod,1,0,5,0.6119700446164684,0.09657474222037536,0.13291155340630037,-0.0016666666666666542,-0.0037997213388279876
WBCIC,CBraMod,1,0,6,0.6199213840982489,0.12400630993565294,0.19060625912044435,-0.0064583333333332995,-0.01834499327509015
WBCIC,CBraMod,1,0,7,0.41374999258612305,0.09636502058015656,0.13879436644277257,-0.005416666666666649,-0.0034958008188341427
WBCIC,CBraMod,1,0,12,1.1531793905941468,0.09306734043873971,0.10667846258036535,0.0,0.0022267665149120638
WBCIC,CBraMod,1,0,14,0.7240737647203782,0.0,0.0,0.0,0.0
WBCIC,CBraMod,1,0,16,1.0227262066351814,0.19067719010093387,0.22711687323439667,0.023541666666666645,0.020532992608278396
WBCIC,CBraMod,1,0,17,0.21779151098775468,0.08482821575628618,0.12919708578213238,0.001250000000000008,0.0018542180415319885
WBCIC,CBraMod,1,0,19,-0.3444554933864232,-0.05689882782952042,0.03340906330839061,-0.0002083333333333335,0.004487895493134627
WBCIC,CBraMod,1,0,21,0.32963877987395906,0.06408627436250482,0.08341288760576138,-0.001666666666666668,-0.0008707605581180206
WBCIC,CBraMod,1,0,23,0.5359670476157652,0.10496112092618859,0.16377525856562014,-0.005833333333333339,-0.008707678183664766
WBCIC,CBraMod,1,0,24,0.6424950397725135,0.15383511794380325,0.20720848519630697,-0.010521885521885495,-0.014945395636298322
WBCIC,CBraMod,1,0,28,0.40595844437075984,0.03831716870843483,0.04534015680657926,-0.005,-0.006367954700979331
WBCIC,CBraMod,1,0,30,0.7954390458698473,0.17003536452536908,0.20576016323822985,-0.011041666666666677,-0.017467680231393123
WBCIC,CBraMod,1,0,31,0.27840409342021105,0.0,0.0,0.003958333333333337,-0.0012313521707602376
WBCIC,CBraMod,1,0,32,0.642095901451873,0.0,0.0,0.012415824915824915,0.009685725047887514
WBCIC,CBraMod,1,0,33,0.38153799306167113,0.0,0.0,-0.0027083333333333356,-0.001485237225951063
WBCIC,CBraMod,1,0,37,0.7088557392671848,0.12015745338687916,0.15398057168178356,0.0020833333333333376,0.0006700576215801099
WBCIC,CBraMod,1,0,38,0.10685309163892487,0.04163137113238328,0.10546044431444439,0.002291666666666655,0.004622853472437838
WBCIC,CBraMod,1,0,41,0.30706136260266775,0.08681852295533371,0.11387984040784005,-0.005208333333333343,-0.0031452912151068596
WBCIC,CBraMod,1,0,42,0.3396112209045931,0.09833919180259837,0.13172033954364756,-0.0018750000000000017,-0.0017579218055728421
WBCIC,CBraMod,1,0,47,0.8080609348235012,0.13325500310091953,0.16482187450297628,-0.003125000000000005,-0.009675560530890833
WBCIC,CBraMod,1,0,48,0.796109613308887,0.15541504377968868,0.19676229158251615,-0.008750000000000006,-0.009961945752438401
WBCIC,CBraMod,1,0,50,0.7070239026027068,0.1263089594748894,0.16083599314996613,-0.006458333333333305,-0.008450284333087844
WBCIC,CBraMod,1,1,1,0.3726752425098948,0.06369644741777618,0.09243571288690809,0.0,-0.002636555843285166
WBCIC,CBraMod,1,1,3,0.8181822618931358,0.13975312330078107,0.17679000896302713,-0.0037499999999999777,-0.004872246269094799
WBCIC,CBraMod,1,1,5,0.7360643977723301,0.08452927388598468,0.13850956983411836,-0.002083333333333328,-0.007759241008778062
WBCIC,CBraMod,1,1,6,0.6782802510475521,0.09456650893830369,0.15536990621315763,-0.005000000000000007,-0.005766625973286865
WBCIC,CBraMod,1,1,7,0.4328198909937292,0.1005181108498613,0.13771508772157245,-0.0016666666666666611,0.005905627422576789
WBCIC,CBraMod,1,1,12,1.0880525469760967,0.17183302492675714,0.19917217738175486,0.020416666666666656,0.0164053065318457
WBCIC,CBraMod,1,1,14,0.8587832666705386,0.0,0.0,0.0018749999999999808,0.0016363085956458475
WBCIC,CBraMod,1,1,16,0.8737964336828483,0.10282213579045585,0.12134622598084244,0.024791666666666646,0.04103331408009713
WBCIC,CBraMod,1,1,17,-0.14035044123966423,0.046479968424606645,0.07903009140182353,-0.0002083333333333335,0.005329923120826728
WBCIC,CBraMod,1,1,19,-0.5086893048038607,-0.16848539435617546,-0.008617965921251657,-0.0027083333333333356,-0.0014581445793494215
WBCIC,CBraMod,1,1,21,0.3691311594354873,0.08431537855983427,0.11500672929581375,0.008749999999999975,0.006508786145421788
WBCIC,CBraMod,1,1,23,0.6458490223217088,0.10925523001077643,0.1428160215585948,-0.000833333333333334,-0.00614288990234062
WBCIC,CBraMod,1,1,24,0.5865899224097023,0.12332894882760144,0.18836031630220199,-0.009006734006734,-0.01770893469047839
WBCIC,CBraMod,1,1,28,0.2131803773482055,0.07200781640868135,0.11054640058208016,-0.043125000000000024,-0.01763991549993282
WBCIC,CBraMod,1,1,30,0.8172673417048578,0.188499055892237,0.23386944738449977,-0.021458333333333347,-0.0460441206509653
WBCIC,CBraMod,1,1,31,0.05374300306939518,0.035334826917639256,0.0643831976399915,0.01791666666666664,0.003587369783716213
WBCIC,CBraMod,1,1,32,0.8966332061046536,0.1262975987661528,0.15197686891983364,0.044090909090909125,0.0368602254333886
WBCIC,CBraMod,1,1,33,0.3532441794510665,0.0,0.0,0.0,-0.00039056068295556285
WBCIC,CBraMod,1,1,37,0.7567787827178114,0.13069941139281246,0.17287676628692172,-0.005208333333333336,0.012728074486841328
WBCIC,CBraMod,1,1,38,-0.08668152905723556,-0.007883095791619223,0.043999279512651285,0.012291666666666678,0.01277874820631445
WBCIC,CBraMod,1,1,41,0.4223091216553877,0.10853687664406803,0.14546939166985295,-0.03833333333333334,-0.03749225664000995
WBCIC,CBraMod,1,1,42,0.19640878276992813,0.09848632730637281,0.15869123500059945,-0.010833333333333306,-0.022337470950067648
WBCIC,CBraMod,1,1,47,0.8192267230263341,0.13523933214456357,0.1696239825302309,-0.0037500000000000033,-0.0012301571496447772
WBCIC,CBraMod,1,1,48,0.7511805821631204,0.13086636300835297,0.18066892223557354,-0.011458333333333343,-0.007503808387671423
WBCIC,CBraMod,1,1,50,0.7379413167707941,0.10283888742758635,0.1332820569694265,-0.003958333333333323,-0.010167385510663056
WBCIC,CBraMod,1,2,1,0.25588916158975683,0.07096939925493324,0.10654278807389785,-0.00041666666666666474,-0.0013933975579406375
WBCIC,CBraMod,1,2,3,0.5886067867130707,0.13508459608599277,0.17120015159411026,-0.010208333333333328,0.01122856896446195
WBCIC,CBraMod,1,2,5,0.5053960788028806,0.10041835276480332,0.14629263059282147,-0.0018749999999999902,-0.00048408495307641794
WBCIC,CBraMod,1,2,6,0.5158198699312502,0.13133855319948903,0.19641203384783826,-0.008125000000000007,-0.003237669251330873
WBCIC,CBraMod,1,2,7,0.30224762447283926,0.1055429316221778,0.1384795496019221,0.0010416666666666723,0.010574832338664976
WBCIC,CBraMod,1,2,12,0.9456735341803797,0.21198170769389504,0.2491741537898545,-0.005833333333333322,0.002935373883031242
WBCIC,CBraMod,1,2,14,0.5093433019904539,0.0,0.0,0.0,0.0
WBCIC,CBraMod,1,2,16,0.9053189392268635,0.20281246605084355,0.23877006785223828,0.04999999999999997,0.04229611352052843
WBCIC,CBraMod,1,2,17,0.1681884973891497,0.07889649122569874,0.11728878175256767,-0.006041666666666665,0.005693426380020951
WBCIC,CBraMod,1,2,19,-0.34408365233257426,-0.13104004038327463,-0.00020334119881539972,0.0024999999999999883,-0.0002629697491631064
WBCIC,CBraMod,1,2,21,0.15937036636187055,0.03469347017841086,0.04781559998478536,0.0010416666666666675,0.005775148249947067
WBCIC,CBraMod,1,2,23,0.4708201076245004,0.13747210040484764,0.2027425223726553,-0.012083333333333305,-0.011456625897733714
WBCIC,CBraMod,1,2,24,0.402704670916469,0.12767642905959237,0.2032952586684619,-0.054328703703703705,-0.07788908232796303
WBCIC,CBraMod,1,2,28,0.27570794480904903,0.09109795926305654,0.12425732439768263,-0.007291666666666642,-0.004368448564302651
WBCIC,CBraMod,1,2,30,0.6923465945536846,0.17533090012510977,0.22438177567584203,-0.009791666666666676,-0.028074874263048596
WBCIC,CBraMod,1,2,31,-0.01874766226460424,0.03321523124187017,0.06300744255577746,-0.035208333333333335,-0.043996701264216814
WBCIC,CBraMod,1,2,32,0.7797519954901254,0.14427963978522904,0.1741968418507723,0.05763678451178452,0.0679000325153188
WBCIC,CBraMod,1,2,33,0.6494521539266392,0.03251249063776381,0.03949285167246303,0.0,-0.0009446047339937714
WBCIC,CBraMod,1,2,37,0.5701825176482025,0.12371670891741805,0.159896513080658,-0.003958333333333348,-0.001826501108659978
WBCIC,CBraMod,1,2,38,-0.007634912138550012,-0.004652995786823384,0.06736274645577534,0.004583333333333338,0.00894000791699662
WBCIC,CBraMod,1,2,41,0.22171200858020665,0.09891750562932237,0.13799881862407556,-0.02979166666666669,-0.031483590594039275
WBCIC,CBraMod,1,2,42,0.17663215327622767,0.09606550659642422,0.1542482172880534,-0.021249999999999974,-0.023826427027891863
WBCIC,CBraMod,1,2,47,0.7064584006795752,0.12096034519777481,0.14987729017190185,-0.015625000000000014,-0.01431890554378847
WBCIC,CBraMod,1,2,48,0.4852350249212276,0.13136369687108582,0.16790596742562477,-0.0006249999999999983,0.00955354699756778
WBCIC,CBraMod,1,2,50,0.7136844463720329,0.133898349145667,0.16551366415895372,-0.02458333333333333,-0.02589964465004584
WBCIC,CBraMod,2,0,1,0.2738154274530794,0.0743767004742335,0.0999203129323774,0.0,-2.578090985949572e-05
WBCIC,CBraMod,2,0,2,0.6744341125326416,0.056999260404831664,0.06992712474542088,0.025000000000000012,0.03538623258662408
WBCIC,CBraMod,2,0,3,0.8248389489433765,0.13767817782278843,0.1601522034697802,-0.000833333333333334,-0.0032173653983506045
WBCIC,CBraMod,2,0,5,0.7798425050846227,0.1275075861262401,0.1525186918732511,0.0002083333333333335,-0.005834205679482794
WBCIC,CBraMod,2,0,7,0.4087595125207215,0.1015598252273341,0.13531310320275547,-0.004166666666666675,-0.007734466428066207
WBCIC,CBraMod,2,0,11,0.4048292837620723,0.09569959577963433,0.13580339285711795,-0.0006250000000000006,-0.004699348020886715
WBCIC,CBraMod,2,0,12,1.0530362759615255,0.1931876275957302,0.2235409046078447,0.002291666666666669,0.010432664479654156
WBCIC,CBraMod,2,0,13,-0.17707211027199293,0.007741843967895695,0.013878903193958694,-0.0006250000000000006,0.0008484378235561018
WBCIC,CBraMod,2,0,14,0.4754429537696502,0.0,0.0,0.0,0.0
WBCIC,CBraMod,2,0,16,1.0106831095663809,0.1848959108889512,0.21445087202975358,0.008750000000000006,0.02491137824143678
WBCIC,CBraMod,2,0,17,-0.021591078451335483,0.06467337135306139,0.09944087839351166,0.0035416666666666674,0.0012292485973377017
WBCIC,CBraMod,2,0,18,0.6229049115522649,0.11830695817050074,0.14631643031085964,0.012708333333333344,0.013046872295851364
WBCIC,CBraMod,2,0,19,-0.5321576760322283,-0.05052403831953289,-0.010294736082731876,0.0010416666666666675,0.0024824894839447797
WBCIC,CBraMod,2,0,21,0.5298297041364102,0.09935862649744681,0.12150990942612756,-0.0025000000000000022,-0.0013396990648705074
WBCIC,CBraMod,2,0,27,0.7680027864316173,0.07262266692666978,0.08935706118518742,-0.0004166666666666717,0.005319801379954233
WBCIC,CBraMod,2,0,28,0.5529677424585451,0.12955678874776622,0.15725704137963167,-0.00833333333333331,-0.02831003508115941
WBCIC,CBraMod,2,0,32,0.9035285695642359,0.12605516883978632,0.14860516050904496,0.051936026936026926,0.044803116214860834
WBCIC,CBraMod,2,0,33,0.5590563804825299,0.0,0.0,0.0004166666666666578,-0.0017857367374665431
WBCIC,CBraMod,2,0,36,0.8852324319946651,0.10230052104774352,0.12090132800922153,0.0,-0.0001449676622045212
WBCIC,CBraMod,2,0,37,0.728700634692574,0.11542094619998562,0.13825389831564674,0.0024999999999999974,-0.005609075966948007
WBCIC,CBraMod,2,0,44,0.5386434310048139,0.13380200776045245,0.18111990794458377,0.027500000000000035,0.02698444173848526
WBCIC,CBraMod,2,0,45,0.3171360770227327,0.04943991972581228,0.06956495445069077,-0.0077083333333333144,-0.00555204922634131
WBCIC,CBraMod,2,0,47,0.8814314229356761,0.13530097599423954,0.15817078810020557,-0.003750000000000008,-0.0055315871850718625
WBCIC,CBraMod,2,0,48,0.8036812702918683,0.13457081433829984,0.16254817222625026,-0.004791666666666671,-0.010050564633062727
WBCIC,CBraMod,2,0,50,0.8013761765887992,0.1376835945950299,0.17091444921243495,0.0,-0.005974539307585183
WBCIC,CBraMod,2,1,1,0.4946031962235569,0.07536047360813904,0.09112457189705547,-0.0006250000000000006,-0.00020879402866536638
WBCIC,CBraMod,2,1,2,0.6251076118068484,0.09506462618306154,0.11787492253963718,0.018333333333333344,0.01442291770330019
WBCIC,CBraMod,2,1,3,0.7494796386969117,0.12784348055647254,0.1548226282021675,-0.006875000000000024,-0.0068001058609324155
WBCIC,CBraMod,2,1,5,0.7341189371088797,0.09894362327946843,0.13537916024871813,-0.0010416666666666675,-0.005838217597470055
WBCIC,CBraMod,2,1,7,0.33873809845958425,0.07720315227172013,0.12100323456990346,0.0037499999999999734,0.0019490189129983293
WBCIC,CBraMod,2,1,11,0.3272091730745597,0.08302245467162887,0.13298311220165984,-0.0027083333333333356,-0.002723615094686506
WBCIC,CBraMod,2,1,12,1.007488425322724,0.1616518156140872,0.1877510494151929,0.018958333333333324,0.015877721850098645
WBCIC,CBraMod,2,1,13,-0.1505241928066506,0.0,0.0,0.0,0.0
WBCIC,CBraMod,2,1,14,0.7571370723224901,0.0,0.0,0.0,0.0
WBCIC,CBraMod,2,1,16,0.9915502489295134,0.17210197771670602,0.19935107326559143,0.021041666666666643,0.027298181117047737
WBCIC,CBraMod,2,1,17,-0.2413423265723717,0.03548820641988229,0.06851910531625514,0.0037500000000000033,0.004333534956606809
WBCIC,CBraMod,2,1,18,0.667558297697944,0.12390830766388687,0.162452946918936,-0.000416666666666667,0.001552085012308242
WBCIC,CBraMod,2,1,19,-0.5623234912598277,-0.07749387201172005,-0.029891692951838456,0.0006250000000000006,0.004350954642368304
WBCIC,CBraMod,2,1,21,0.19311131586888708,0.06936882385623883,0.0933734879754745,0.0,-0.0003459987728440524
WBCIC,CBraMod,2,1,27,0.7399213453011995,0.0,0.0,0.0,0.0
WBCIC,CBraMod,2,1,28,0.29028325147690837,0.07798076233309244,0.11192046796968406,-0.01499999999999999,-0.009885234400178994
WBCIC,CBraMod,2,1,32,0.5836209248153905,0.0334821510507417,0.0395043899701816,0.005656565656565662,0.0044201903636166846
WBCIC,CBraMod,2,1,33,0.6639869396453191,0.006581481301873767,0.00686156775554717,0.0,-0.0002029720002970615
WBCIC,CBraMod,2,1,36,0.9540487005303193,0.09571707925731536,0.11309022995348016,0.0,-4.425802553088723e-05
WBCIC,CBraMod,2,1,37,0.7080974029154399,0.09582415280054185,0.12142468584472542,0.007291666666666673,0.002996108692633066
WBCIC,CBraMod,2,1,44,0.5242115216743085,0.10710778100552998,0.16376341701290448,0.0006250000000000006,0.007132358318607005
WBCIC,CBraMod,2,1,45,0.17235562359689677,0.02969127499861989,0.04474448517765445,-0.003958333333333337,-0.002776210732007211
WBCIC,CBraMod,2,1,47,0.7511191036181589,0.12193853178635213,0.1485762209946011,0.0,-0.0010750931140741298
WBCIC,CBraMod,2,1,48,0.7212114063295203,0.12110084728996473,0.15653278149882924,-0.003541666666666649,-0.006013429038984234
WBCIC,CBraMod,2,1,50,0.8759234712748478,0.1253014732186105,0.14709870841938286,-0.00708333333333334,-0.006042471533934497
WBCIC,CBraMod,2,2,1,0.4238014484632475,0.0633208406554435,0.0804355426384869,0.0,-5.519592556131123e-05
WBCIC,CBraMod,2,2,2,0.7232592063830945,0.08964172885098742,0.10651910551533343,0.004791666666666687,0.007569887138220262
WBCIC,CBraMod,2,2,3,0.8789646728937159,0.13755227733708295,0.1611593032989264,0.005833333333333327,0.005591915492465904
WBCIC,CBraMod,2,2,5,0.8406433524410598,0.1123470578610943,0.14503344832399612,-0.008125000000000007,-0.00938158262318145
WBCIC,CBraMod,2,2,7,0.48514321086839246,0.1000739806915892,0.13617420076068584,-0.00833333333333334,-0.0025975396936787688
WBCIC,CBraMod,2,2,11,0.1941679444471221,0.08161012507659539,0.12099277725735814,-0.00354166666666667,-0.006036575511102205
WBCIC,CBraMod,2,2,12,1.0347003593298199,0.16717178054334345,0.19130149828264417,0.004583333333333338,0.0033073652348205207
WBCIC,CBraMod,2,2,13,-0.15357518252478736,0.0,0.0,0.0,8.352741049692217e-05
WBCIC,CBraMod,2,2,14,0.5149292097339034,0.0,0.0,0.0,0.0
WBCIC,CBraMod,2,2,16,0.9971973641720494,0.1622898918520219,0.18637027571988415,0.010416666666666673,0.011727115996830968
WBCIC,CBraMod,2,2,17,-0.23503983828694303,0.048601425624903806,0.08864540609476616,0.001666666666666668,0.003630436565142691
WBCIC,CBraMod,2,2,18,0.7301271362357938,0.12952909356308076,0.1695108175671961,0.0,0.0027973429270808756
WBCIC,CBraMod,2,2,19,-0.5679379192781495,-0.037673542899979415,-0.0008001750159944721,0.0018750000000000017,0.0010207016765173098
WBCIC,CBraMod,2,2,21,0.254132737671909,0.0,0.0,-0.0012500000000000011,-0.00111122515986489
WBCIC,CBraMod,2,2,27,0.870877954511848,0.0,0.0,0.0,0.0002573268165623075
WBCIC,CBraMod,2,2,28,0.1642074608986646,0.029429334918360656,0.04025135964207307,0.0,-0.0015983412928784878
WBCIC,CBraMod,2,2,32,0.7094729411368748,0.07493591818227864,0.08653802072573126,0.005635521885521896,0.007201542886453212
WBCIC,CBraMod,2,2,33,0.6103571555223173,0.0,0.0,0.0,0.0
WBCIC,CBraMod,2,2,36,0.9182924232208146,0.1322151316532715,0.1566497543887068,-0.002083333333333335,-0.00524163522513478
WBCIC,CBraMod,2,2,37,0.8062126656871254,0.10692947559124479,0.1287678069672148,0.0014583333333333347,0.001295076304951533
WBCIC,CBraMod,2,2,44,0.5593159116215164,0.1144001107035198,0.15669367110685617,0.0025000000000000022,0.006260730076336617
WBCIC,CBraMod,2,2,45,0.3983274447987424,0.09621480242135971,0.12947425168249171,-0.0016666666666666542,-0.004319436172365782
WBCIC,CBraMod,2,2,47,0.8135769140772962,0.12976106504819898,0.1599798786016152,0.002083333333333335,-0.0030547658055719556
WBCIC,CBraMod,2,2,48,0.8527463284318951,0.13174312545732927,0.15734621398149265,0.0014583333333333347,0.0016177838853069736
WBCIC,CBraMod,2,2,50,0.9380173093782154,0.13896715603236995,0.15786756263046522,0.0,-0.00795911894701313
WBCIC,CBraMod,3,0,1,0.25534894326235613,0.07239426114378639,0.10701927827185602,-0.000833333333333334,-0.0012918254416758148
WBCIC,CBraMod,3,0,2,0.848304722231567,0.10996278228636074,0.13268303022049474,0.04187499999999999,0.036227436029063
WBCIC,CBraMod,3,0,3,0.8710644882810457,0.14334566020388947,0.17414555413792798,-0.016250000000000018,-0.028029110230818822
WBCIC,CBraMod,3,0,5,0.8496390554500878,0.11286816316133498,0.1556047208244906,-0.007291666666666673,-0.02019012821345133
WBCIC,CBraMod,3,0,9,0.7125258851995424,0.10979668092324009,0.1437639971999263,0.014791666666666694,0.019799950396789348
WBCIC,CBraMod,3,0,11,0.13600005977981938,0.08276252656420376,0.12671353833899132,-0.0029166666666666694,-0.01558878326201991
WBCIC,CBraMod,3,0,13,0.042750066365845156,0.012372462389081573,0.017928741463261403,0.003958333333333351,0.01007821271744578
WBCIC,CBraMod,3,0,16,0.9389214386690847,0.170751804802425,0.20242025740806183,0.06104166666666669,0.08905115290874517
WBCIC,CBraMod,3,0,18,0.7530020749564739,0.12314568327903448,0.15372766097598203,0.04374999999999999,0.0553766130534444
WBCIC,CBraMod,3,0,19,-0.42046272264332807,-0.08805268404879617,-0.0031349118241891204,-0.004375000000000004,-0.01363179689791986
WBCIC,CBraMod,3,0,21,0.5090350072770198,0.09784272296489394,0.12774315096425667,-0.01875000000000001,-0.018971111922945854
WBCIC,CBraMod,3,0,22,0.5982480169717757,0.09930491259242569,0.1323700274497904,0.024374999999999994,0.052523981691269046
WBCIC,CBraMod,3,0,25,0.628299628693884,0.09823065305101113,0.13559876621179304,-0.00562499999999997,-0.02512086361198439
WBCIC,CBraMod,3,0,26,-0.011995855130908367,0.032819128161315346,0.06984662039820229,-0.005416666666666656,-0.006994910779331789
WBCIC,CBraMod,3,0,27,0.5196428854961292,0.0,0.0,0.004791666666666671,0.010061124165579315
WBCIC,CBraMod,3,0,28,0.21846480934995288,0.0691679604854404,0.09945953526699018,-0.006249999999999996,-0.02239642108591532
WBCIC,CBraMod,3,0,29,-0.2424856664341681,-0.020225914502022543,0.006177851467170497,0.00958333333333329,0.027159955689558615
WBCIC,CBraMod,3,0,33,0.5732700503097654,0.0,0.0,0.0,-0.0004718762163942846
WBCIC,CBraMod,3,0,34,0.6386795082947325,0.09031658322509177,0.110772833028055,0.0316666666666667,0.02840593827844622
WBCIC,CBraMod,3,0,35,1.0269717931372169,0.1729350803943698,0.20590171167895852,-0.025416666666666653,-0.04198030356469463
WBCIC,CBraMod,3,0,36,1.0025389980729613,0.12824135815529417,0.1520877052077611,-0.004375000000000013,-0.010693952044855298
WBCIC,CBraMod,3,0,37,0.6856586875218065,0.10354723880794625,0.13886281301249573,0.009583333333333338,0.005709795481561909
WBCIC,CBraMod,3,0,44,0.7249937759388512,0.11245656810067328,0.1583108569054141,0.06125,0.06285560918561439
WBCIC,CBraMod,3,0,45,0.5981931299380588,0.09033088631140114,0.11802523360077218,-0.01895833333333333,-0.017768503664522255
WBCIC,CBraMod,3,0,49,0.9415180039925761,0.20819316832992066,0.2598202844879802,-0.009375000000000008,-0.06263548004602067
WBCIC,CBraMod,3,1,1,0.33634717229965944,0.06742056400963072,0.08911812744315306,-0.004583333333333356,-0.00227258311524796
WBCIC,CBraMod,3,1,2,0.8296177181486326,0.0996691948443429,0.11781178338012703,0.034791666666666644,0.02786804035918367
WBCIC,CBraMod,3,1,3,0.8384788482871537,0.10701910515373103,0.14053961502314194,-0.0347916666666667,-0.03259489212181238
WBCIC,CBraMod,3,1,5,0.7990887292796266,0.09476555865883708,0.1310367974054734,-0.01916666666666667,-0.015616076215635016
WBCIC,CBraMod,3,1,9,0.5195119033727449,0.08025871832570229,0.10748859459450007,0.006041666666666658,0.004938749172154949
WBCIC,CBraMod,3,1,11,-0.0075408110834460085,0.05868881884939383,0.1025115600646506,-0.005000000000000007,-0.00892776206051714
WBCIC,CBraMod,3,1,13,0.10026152312336103,0.01583179835069381,0.02367875057544196,0.002916666666666659,0.0019541939022626673
WBCIC,CBraMod,3,1,16,0.9854528244789336,0.17349461217930973,0.20169346028768623,0.01729166666666664,0.045777554520101855
WBCIC,CBraMod,3,1,18,0.6320322224552299,0.10479415087577694,0.14032220945470084,0.01687500000000002,0.0201367079824218
WBCIC,CBraMod,3,1,19,-0.4698267584591128,-0.06400246831854635,-0.00911682451731447,0.0010416666666666515,0.01054836981020752
WBCIC,CBraMod,3,1,21,0.44790108362390874,0.08524710953217125,0.11231123103204782,-0.00729166666666671,-0.00758926561928028
WBCIC,CBraMod,3,1,22,0.22300130231078197,0.05459105045695812,0.08588374759660551,0.015625000000000003,0.016291709308292875
WBCIC,CBraMod,3,1,25,0.20110391220654275,0.0,0.0,-0.010416666666666649,-0.0343368721595761
WBCIC,CBraMod,3,1,26,-0.1901654032441384,-0.037487840076157714,0.018932982247317365,-0.04124999999999999,-0.04036567490034867
WBCIC,CBraMod,3,1,27,0.45469640884273677,0.0,0.0,0.0027083333333333356,0.006643807369148325
WBCIC,CBraMod,3,1,28,0.017346749851719946,0.037248785659002505,0.06961906407380955,-0.014583333333333321,-0.01956653008768156
WBCIC,CBraMod,3,1,29,-0.31968451158435107,-0.040347147766692674,-0.00894228823400365,0.006875000000000006,0.012821083167078908
WBCIC,CBraMod,3,1,33,0.5762117150109611,0.0,0.0,-0.005833333333333297,-0.00306355727414771
WBCIC,CBraMod,3,1,34,0.5098478021732669,0.0,0.0,0.024583333333333332,0.02238491621251537
WBCIC,CBraMod,3,1,35,0.9749079036854801,0.18456200183369376,0.22592393249790574,-0.010416666666666637,-0.023777484060013575
WBCIC,CBraMod,3,1,36,0.910898065952082,0.11503511487357987,0.13631514401835845,-0.0035416666666666305,-0.007416053147077328
WBCIC,CBraMod,3,1,37,0.6853626666227493,0.09856103315150884,0.12657165250936447,0.03291666666666665,0.010968110716575838
WBCIC,CBraMod,3,1,44,0.6499299352062994,0.10082751868775815,0.14826273625296904,0.02687499999999998,0.04580883894170052
WBCIC,CBraMod,3,1,45,0.3531807857996263,0.0671604682592254,0.09418984301159734,-0.022291666666666664,-0.022842419958340254
WBCIC,CBraMod,3,1,49,0.933036198121255,0.1865300890914956,0.2330438848493591,-0.029374999999999946,-0.034543440018096755
WBCIC,CBraMod,3,2,1,0.41198960649698224,0.08648967924070537,0.12106971403720253,-0.0012500000000000011,-0.0013433495173879632
WBCIC,CBraMod,3,2,2,0.8174121139585244,0.12438914975761368,0.1506501525634908,0.023541666666666666,0.02426979481335984
WBCIC,CBraMod,3,2,3,0.807267928289359,0.14285737711454496,0.18544803693792614,-0.006041666666666674,-0.013891088374655932
WBCIC,CBraMod,3,2,5,0.7907704059574171,0.11356706700047148,0.14787578041713415,-0.00020833333333335896,-0.008207391270934374
WBCIC,CBraMod,3,2,9,0.3755235521648014,0.08694178995660566,0.12103796723211958,-0.005833333333333339,0.00566426869122517
WBCIC,CBraMod,3,2,11,-0.05025632445136262,0.07225474584121294,0.12970480572160292,-0.0060416666666666926,-0.00935201969576239
WBCIC,CBraMod,3,2,13,0.26623007327636006,0.0,0.0,-0.003333333333333336,-0.002673476819764158
WBCIC,CBraMod,3,2,16,0.9419835734001843,0.17122708319399363,0.20384068361515886,0.06520833333333333,0.046126879562678164
WBCIC,CBraMod,3,2,18,0.6853104896509425,0.12477510497757664,0.1621286015665565,0.02749999999999997,0.031147947431313355
WBCIC,CBraMod,3,2,19,-0.3229483343589088,-0.01500513182882183,0.0341045251403519,-0.0020833333333333376,0.0021394384243482536
WBCIC,CBraMod,3,2,21,0.38793655162065677,0.0,0.0,0.004375000000000001,-0.003163372892843288
WBCIC,CBraMod,3,2,22,0.3292231725028826,0.07705438615829903,0.1274122434533095,0.003750000000000022,0.006834639310152498
WBCIC,CBraMod,3,2,25,0.5500576464941074,0.11253044379358375,0.16594142845353596,-0.007708333333333338,-0.021524737127538385
WBCIC,CBraMod,3,2,26,0.13662129379262059,0.05388680366091419,0.09868161289215109,-0.018333333333333344,-0.020139423429332896
WBCIC,CBraMod,3,2,27,0.7080156916683207,0.10638116528886421,0.1267693451731633,0.011041666666666672,0.007570778385242755
WBCIC,CBraMod,3,2,28,0.4206779421591077,0.1042415117659,0.16373885211422534,-0.00145833333333336,0.003034607770718978
WBCIC,CBraMod,3,2,29,-0.324884211523925,-0.04751560023235793,-0.0063928710457969,0.0,0.0014687817837907933
WBCIC,CBraMod,3,2,33,0.5111036454278437,0.027552818643791045,0.030753432862633084,0.0,-9.183226347861066e-05
WBCIC,CBraMod,3,2,34,0.6721714649255537,0.050551873318717334,0.0578206056982741,0.05124999999999996,0.043544419519603215
WBCIC,CBraMod,3,2,35,0.9821358695614035,0.19771288095611195,0.24821078750814543,0.0,-0.0015187203359982799
WBCIC,CBraMod,3,2,36,0.9324624521298781,0.1270455163536929,0.14618801130046438,-0.004999999999999949,-0.004058470452365414
WBCIC,CBraMod,3,2,37,0.8389231478855719,0.11581667496223554,0.14367202727271564,0.012083333333333347,0.004997762087389015
