model,task,dataset,subject_id,session,fold,seed,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
EEGConformer,OpenBMI_MI,OpenBMI,12,S2,1,0,0.6499999999999999,0.6482765551200884,0.65,100,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,13,S2,1,0,0.6699999999999999,0.6697027324592133,0.67,100,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,17,S2,1,0,0.61,0.6068152031454783,0.61,100,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,18,S2,1,0,0.62,0.614448051948052,0.62,100,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,24,S2,1,0,0.5,0.4949494949494949,0.5,100,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,25,S2,1,0,0.96,0.96,0.96,100,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,29,S2,1,0,0.78,0.7777777777777778,0.78,100,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,36,S2,1,0,0.76,0.7575757575757576,0.76,100,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,37,S2,1,0,0.67,0.6643271284711627,0.67,100,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,39,S2,1,0,0.65,0.6368917937545389,0.65,100,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,42,S2,1,0,0.71,0.7050147492625369,0.71,100,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,51,S2,1,0,0.66,0.6532027743778049,0.66,100,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,54,S2,1,0,0.69,0.6892230576441103,0.69,100,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,4,S1,1,1,0.61,0.5741893219783819,0.61,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,12,S1,1,1,0.77,0.7660461804495982,0.77,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,13,S1,1,1,0.72,0.7083333333333334,0.72,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,17,S1,1,1,0.71,0.69662098545873,0.71,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,18,S1,1,1,0.6799999999999999,0.6666666666666666,0.68,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,24,S1,1,1,0.65,0.64996499649965,0.65,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,25,S1,1,1,0.75,0.7384663667747673,0.75,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,29,S1,1,1,0.79,0.7894736842105263,0.79,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,36,S1,1,1,0.9,0.898989898989899,0.9,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,37,S1,1,1,0.73,0.7266929851199515,0.73,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,39,S1,1,1,0.84,0.8399359743897559,0.84,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,42,S1,1,1,0.73,0.7297567811029927,0.73,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,51,S1,1,1,0.65,0.6338529134846741,0.65,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,54,S1,1,1,0.64,0.6398559423769508,0.64,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,4,S2,1,1,0.71,0.6938021328265231,0.71,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,12,S2,1,1,0.72,0.7126436781609196,0.72,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,13,S2,1,1,0.73,0.7297567811029927,0.73,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,17,S2,1,1,0.54,0.5208333333333334,0.54,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,18,S2,1,1,0.68,0.6637242538881883,0.68,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,24,S2,1,1,0.5700000000000001,0.5696126513862476,0.57,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,25,S2,1,1,0.96,0.959983993597439,0.96,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,29,S2,1,1,0.82,0.8173701298701299,0.82,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,36,S2,1,1,0.95,0.9499549594635172,0.95,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,37,S2,1,1,0.8200000000000001,0.8152709359605912,0.82,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,39,S2,1,1,0.8200000000000001,0.8199279711884754,0.82,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,42,S2,1,1,0.7,0.7,0.7,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,51,S2,1,1,0.63,0.6214833759590792,0.63,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,54,S2,1,1,0.66,0.66,0.66,100,8534f42a9dab12dbfcce9d7623c172096b0921d1c9e8bb52cdec8a93a2e18af7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,4,S1,1,2,0.6,0.5659722222222222,0.6,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,12,S1,1,2,0.81,0.8076728413807066,0.81,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,13,S1,1,2,0.7,0.6995192307692308,0.7,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,17,S1,1,2,0.72,0.7144022847817217,0.72,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,18,S1,1,2,0.64,0.6305418719211823,0.64,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,24,S1,1,2,0.6799999999999999,0.6794871794871795,0.68,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,25,S1,1,2,0.73,0.7253585596582239,0.73,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,29,S1,1,2,0.69,0.6884735202492211,0.69,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,36,S1,1,2,0.8400000000000001,0.8357963875205254,0.84,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,37,S1,1,2,0.7,0.6989160979526294,0.7,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,39,S1,1,2,0.83,0.8299829982998299,0.83,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,42,S1,1,2,0.69,0.6884735202492211,0.69,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,51,S1,1,2,0.69,0.6807743795695603,0.69,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,54,S1,1,2,0.63,0.6290726817042607,0.63,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,4,S2,1,2,0.68,0.6604414261460102,0.68,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,12,S2,1,2,0.72,0.72,0.72,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,13,S2,1,2,0.69,0.6828644501278772,0.69,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,17,S2,1,2,0.52,0.5,0.52,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,18,S2,1,2,0.63,0.6236395076797885,0.63,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,24,S2,1,2,0.55,0.5444883085332524,0.55,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,25,S2,1,2,0.95,0.9499949994999499,0.95,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,29,S2,1,2,0.8400000000000001,0.8397435897435898,0.84,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,36,S2,1,2,0.85,0.8481627695110842,0.85,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,37,S2,1,2,0.74,0.7331691297208538,0.74,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,39,S2,1,2,0.78,0.7785829307568438,0.78,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,42,S2,1,2,0.6699999999999999,0.6683750376846548,0.67,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,51,S2,1,2,0.65,0.6439833180754755,0.65,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,54,S2,1,2,0.6799999999999999,0.6798719487795117,0.68,100,60d6d9cc84504beb6f92a582d53f8b6311657b94683c0e6c6584a8ea8c8ba441,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGConformer,OpenBMI_MI,OpenBMI,4,S1,2,0,0.5700000000000001,0.5459824728117411,0.57,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,12,S1,2,0,0.73,0.721964782205746,0.73,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,13,S1,2,0,0.67,0.6643271284711627,0.67,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,17,S1,2,0,0.6699999999999999,0.6440513428972063,0.67,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,18,S1,2,0,0.62,0.6124031007751938,0.62,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,24,S1,2,0,0.61,0.6052232007288187,0.61,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,25,S1,2,0,0.75,0.7442455242966752,0.75,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,29,S1,2,0,0.5700000000000001,0.567882624861823,0.57,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,36,S1,2,0,0.61,0.5741893219783819,0.61,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,37,S1,2,0,0.48,0.4797919167667067,0.48,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,39,S1,2,0,0.75,0.7487689679429204,0.75,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,42,S1,2,0,0.68,0.6753246753246753,0.68,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,51,S1,2,0,0.68,0.6753246753246753,0.68,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,54,S1,2,0,0.63,0.62996299629963,0.63,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,4,S2,2,0,0.68,0.6604414261460102,0.68,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,12,S2,2,0,0.6399999999999999,0.6386993175431553,0.64,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,13,S2,2,0,0.7,0.6989160979526294,0.7,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,17,S2,2,0,0.59,0.5805626598465473,0.59,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,18,S2,2,0,0.6,0.5998399359743898,0.6,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,24,S2,2,0,0.55,0.529239460194581,0.55,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,25,S2,2,0,0.95,0.9499949994999499,0.95,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,29,S2,2,0,0.71,0.7097387648883995,0.71,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,36,S2,2,0,0.69,0.6783898744683059,0.69,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,37,S2,2,0,0.56,0.5598239295718287,0.56,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,39,S2,2,0,0.62,0.5967741935483871,0.62,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,42,S2,2,0,0.64,0.6398559423769508,0.64,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,51,S2,2,0,0.6499999999999999,0.6482765551200884,0.65,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,54,S2,2,0,0.68,0.68,0.68,100,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,4,S1,2,1,0.66,0.6532027743778049,0.66,100,6d9cb3d84121ebf3c50362ac461c6a6f5d5f5b45083f1cb46973d7ac81f54dbc,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGConformer,OpenBMI_MI,OpenBMI,12,S1,2,1,0.8,0.7947454844006567,0.8,100,6d9cb3d84121ebf3c50362ac461c6a6f5d5f5b45083f1cb46973d7ac81f54dbc,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
