artifact_type,task,model,fold,seed,path,sha256,status
frozen_train_only_normalizer,WBCIC_MI,LiteBN,0,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold0.npz,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,LiteBN,0,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",74e43f29a0a1f93e23833d599b3042b6fe769e0f5e783b2fbdd9d936c7faba71,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,LiteBN,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/WBCIC_MI/LiteBN/fold1_seed0.npz,579720f81a9b13d7ee85a887338ad97b88cb98300ad2de16dfb7032737f6d10e,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,LiteBN,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/LiteBN/fold1_seed0.json,8110ae61943aef37c65ba4fd95cc6488cecb899d1cafccde1ed5c629f4e9ae20,REUSED_EXACT
protected_union,WBCIC_MI,LiteBN,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/LiteBN/fold1_seed0.json#protected_coordinates,cd809d1a8a2fb823d1220ed670b5a30befc54a43488afe17ef0a94c5c47d71e7,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,LiteBN,1,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold1_seed0_litebn/selected_best.pt,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,LiteBN,1,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold1.npz,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,LiteBN,1,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",102e65f537c1da4ab014e2db70d7c215f5785d19ec5dcb711c6f471f7b9da6a6,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,LiteBN,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/WBCIC_MI/LiteBN/fold2_seed0.npz,b309fea08fa885a0de73e9308650cd93052d93bfc1e80e356a029eebacf2654c,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,LiteBN,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/LiteBN/fold2_seed0.json,3ed1a50bf5e6b9817021b91a26e4b0431637965679ad1d57b0912c5057b587ba,REUSED_EXACT
protected_union,WBCIC_MI,LiteBN,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/LiteBN/fold2_seed0.json#protected_coordinates,dd5bfce513568c0f56f81d54628d06c8d0004525d638a989498068fc0478b3df,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,LiteBN,2,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold2_seed0_litebn/selected_best.pt,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,LiteBN,2,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold2.npz,c50ff7eae26bf6476c9f6b57134891adc485451ff17b5105ae756c337e1c3a5b,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,LiteBN,2,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",86231a0cfb9d7b677280b38386e6739a1d2e55191e5e3e65449a4d7df0adc0f1,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,LiteBN,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/WBCIC_MI/LiteBN/fold3_seed0.npz,d507062d59dff2106c47a0bbe465eeee38a335bd7060c66ef86319f2b1f59a97,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,LiteBN,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/LiteBN/fold3_seed0.json,8a6a88396217cece10897afffb3efb83f69ee8e8948a033ac5b61499feb6fe4f,REUSED_EXACT
protected_union,WBCIC_MI,LiteBN,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/LiteBN/fold3_seed0.json#protected_coordinates,dd5bfce513568c0f56f81d54628d06c8d0004525d638a989498068fc0478b3df,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,LiteBN,3,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold3_seed0_litebn/selected_best.pt,9d4e6a2babb8d1b0febca64f5944319c3612f2c442c3580084d43f33c600f614,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,LiteBN,3,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold3.npz,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,LiteBN,3,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",89f3cf168c74369dabf80d062847f25d589cd04482e7cd27acbd1d5ba900a154,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,LiteBN,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/WBCIC_MI/LiteBN/fold4_seed0.npz,574beb9bcb6662c057a2986b27a0927c966dcb715798ff44a5b48a324461d971,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,LiteBN,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/LiteBN/fold4_seed0.json,3680277bc72ac843983ee6287ec951fca583a1b20be2fb0e58eee7feb3abdf04,REUSED_EXACT
protected_union,WBCIC_MI,LiteBN,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/LiteBN/fold4_seed0.json#protected_coordinates,cd809d1a8a2fb823d1220ed670b5a30befc54a43488afe17ef0a94c5c47d71e7,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,LiteBN,4,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold4_seed0_litebn/selected_best.pt,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,LiteBN,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold4.npz,6fa138b8416b6a2609eab8a668a705cd913cf5694bbd5e5eb648bbe2e87c010d,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,LiteBN,4,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",6e13c3a4ca47f0342fe83e1352de40f0613d15ba4fce13d6a93f63b7852485c5,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,TFFormer,0,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/WBCIC_MI/TFFormer/fold0_seed0.npz,6d83d52fffa85a6f246f6a274d27539f52ecdea7ab45ef739ce433b7f6884ec8,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,TFFormer,0,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/TFFormer/fold0_seed0.json,2e2770fbc27041d2be2b2888aa872b831d5e2950ebcf3f636160c90283668b7d,REUSED_EXACT
protected_union,WBCIC_MI,TFFormer,0,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/TFFormer/fold0_seed0.json#protected_coordinates,8be6d66e9099c68d8feb52ce42478d2153cac2763b784174ae6ae96cd636b596,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,TFFormer,0,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_remaining_tasks_seed0_v1/runtime/checkpoints/WBCIC_MI/fold0/selected.pt,10f38b272e2bb26b3274dc27cc2b9d828f9408a867f38e6ef54fb09affbd5ade,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,TFFormer,0,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold0.npz,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,TFFormer,0,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",25b639b7169bc8b458bc2d35147931cee074b111dcad0484252c62e15fef70f2,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,TFFormer,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/WBCIC_MI/TFFormer/fold1_seed0.npz,6c32cfed2f77496435f5140db0de9549394ad6fd71183cf21d1d7320f6523437,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,TFFormer,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/TFFormer/fold1_seed0.json,f893864f9e79b9ba5928b9ce8dddb27cb97d393850fdecf46e1812202b21fb53,REUSED_EXACT
protected_union,WBCIC_MI,TFFormer,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/TFFormer/fold1_seed0.json#protected_coordinates,cd809d1a8a2fb823d1220ed670b5a30befc54a43488afe17ef0a94c5c47d71e7,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,TFFormer,1,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_remaining_tasks_seed0_v1/runtime/checkpoints/WBCIC_MI/fold1/selected.pt,dfa58ac5f4b1641727679abfa2c17b52db46fae453a12a47d0ac6aa267bf6f2e,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,TFFormer,1,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold1.npz,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,TFFormer,1,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",6d805d8a26cc64dd466cc239a97db2ed08c563244580fe45fb169ec777d9836b,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,TFFormer,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/WBCIC_MI/TFFormer/fold2_seed0.npz,a4d53f1ff4c10e760355b45a78aa706f9fc54434e8899fab0ce6cc8eda7fd616,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,TFFormer,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/TFFormer/fold2_seed0.json,532cb8dd6fcc33d2df675a7f6edf21bffaa5c5682ca2adbb76431a8d0264c7cf,REUSED_EXACT
protected_union,WBCIC_MI,TFFormer,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/TFFormer/fold2_seed0.json#protected_coordinates,cd809d1a8a2fb823d1220ed670b5a30befc54a43488afe17ef0a94c5c47d71e7,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,TFFormer,2,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_remaining_tasks_seed0_v1/runtime/checkpoints/WBCIC_MI/fold2/selected.pt,359ff31c0f01e269a6bd9cf18f4287ea100ad4325533083c4e0ba7b58c55827a,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,TFFormer,2,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold2.npz,c50ff7eae26bf6476c9f6b57134891adc485451ff17b5105ae756c337e1c3a5b,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,TFFormer,2,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",7d0e505a2eafcc7d64cf6d830b3ed7204202588f34c0c6d7c9eb4ccb84afdf5f,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,TFFormer,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/WBCIC_MI/TFFormer/fold3_seed0.npz,a1d012c1fe5c33f03c975e3d38546fde6aa2713b068774fbbabcd83f544695e8,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,TFFormer,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/TFFormer/fold3_seed0.json,fad5999e9b103bb0a1b1ab158d01a8ac069d4c1870b2d7b2b043596a9dc338be,REUSED_EXACT
protected_union,WBCIC_MI,TFFormer,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/TFFormer/fold3_seed0.json#protected_coordinates,dd5bfce513568c0f56f81d54628d06c8d0004525d638a989498068fc0478b3df,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,TFFormer,3,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_remaining_tasks_seed0_v1/runtime/checkpoints/WBCIC_MI/fold3/selected.pt,7254245d182c15e9b9d80468dbc10373c7942d25d4e63fa48955c8ede611ecce,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,TFFormer,3,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold3.npz,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,TFFormer,3,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",1bc44368384eb1edcde52b86652631bc634b462c3b8ffdc381b418784e74b2f7,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,TFFormer,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/WBCIC_MI/TFFormer/fold4_seed0.npz,b6aaeaa954af0e0bebaf0a135d56922949ae19af1ae2196cf44cc02714c2f6cc,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,TFFormer,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/TFFormer/fold4_seed0.json,673fceb47498421e35f6f7e753863864c284562dcfce2e7a46ef3c2ba62627fa,REUSED_EXACT
protected_union,WBCIC_MI,TFFormer,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/TFFormer/fold4_seed0.json#protected_coordinates,cd809d1a8a2fb823d1220ed670b5a30befc54a43488afe17ef0a94c5c47d71e7,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,TFFormer,4,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_remaining_tasks_seed0_v1/runtime/checkpoints/WBCIC_MI/fold4/selected.pt,eb9b3ed3ca514f1a01100d317ac47aeed242023d766d1e22c712bf3e28494d8b,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,TFFormer,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold4.npz,6fa138b8416b6a2609eab8a668a705cd913cf5694bbd5e5eb648bbe2e87c010d,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,TFFormer,4,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",69b82427302b1ab2b4f0855fa7d8cd2192676b3bc59f96faa5d10dd6fdfa10ba,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
