BA,active_rank,basis_sha256,fold,model,protected_coordinates,protected_rank,random_sets_sha256,recovery_status,seed,session,status,subject_id,task,trials
0.9099999999999999,20,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,0,LiteBN,"[9, 10, 11, 12]",4,cd2d0a967c27e918ddeb721732a8ee8ca4badef4c9b26c2a49f17e2c0841ae6e,PASS,0,S2,VALID,37,OpenBMI_SSVEP,100
0.67,20,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,0,LiteBN,"[9, 10, 11, 12]",4,cd2d0a967c27e918ddeb721732a8ee8ca4badef4c9b26c2a49f17e2c0841ae6e,PASS,0,S1,VALID,39,OpenBMI_SSVEP,100
0.76,20,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,0,LiteBN,"[9, 10, 11, 12]",4,cd2d0a967c27e918ddeb721732a8ee8ca4badef4c9b26c2a49f17e2c0841ae6e,PASS,0,S2,VALID,39,OpenBMI_SSVEP,100
0.85,20,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,0,LiteBN,"[9, 10, 11, 12]",4,cd2d0a967c27e918ddeb721732a8ee8ca4badef4c9b26c2a49f17e2c0841ae6e,PASS,0,S1,VALID,42,OpenBMI_SSVEP,100
0.51,20,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,0,LiteBN,"[9, 10, 11, 12]",4,cd2d0a967c27e918ddeb721732a8ee8ca4badef4c9b26c2a49f17e2c0841ae6e,PASS,0,S2,VALID,42,OpenBMI_SSVEP,100
0.56,20,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,0,LiteBN,"[9, 10, 11, 12]",4,cd2d0a967c27e918ddeb721732a8ee8ca4badef4c9b26c2a49f17e2c0841ae6e,PASS,0,S1,VALID,51,OpenBMI_SSVEP,100
0.33,20,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,0,LiteBN,"[9, 10, 11, 12]",4,cd2d0a967c27e918ddeb721732a8ee8ca4badef4c9b26c2a49f17e2c0841ae6e,PASS,0,S2,VALID,51,OpenBMI_SSVEP,100
0.68,20,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,0,LiteBN,"[9, 10, 11, 12]",4,cd2d0a967c27e918ddeb721732a8ee8ca4badef4c9b26c2a49f17e2c0841ae6e,PASS,0,S1,VALID,54,OpenBMI_SSVEP,100
0.6799999999999999,20,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,0,LiteBN,"[9, 10, 11, 12]",4,cd2d0a967c27e918ddeb721732a8ee8ca4badef4c9b26c2a49f17e2c0841ae6e,PASS,0,S2,VALID,54,OpenBMI_SSVEP,100
0.99,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S1,VALID,4,OpenBMI_SSVEP,100
1.0,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S2,VALID,4,OpenBMI_SSVEP,100
0.92,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S1,VALID,12,OpenBMI_SSVEP,100
0.85,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S2,VALID,12,OpenBMI_SSVEP,100
0.83,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S1,VALID,13,OpenBMI_SSVEP,100
0.58,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S2,VALID,13,OpenBMI_SSVEP,100
0.71,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S1,VALID,17,OpenBMI_SSVEP,100
0.78,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S2,VALID,17,OpenBMI_SSVEP,100
0.95,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S1,VALID,18,OpenBMI_SSVEP,100
1.0,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S2,VALID,18,OpenBMI_SSVEP,100
0.76,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S1,VALID,24,OpenBMI_SSVEP,100
0.6599999999999999,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S2,VALID,24,OpenBMI_SSVEP,100
0.91,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S1,VALID,25,OpenBMI_SSVEP,100
0.8300000000000001,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S2,VALID,25,OpenBMI_SSVEP,100
0.8200000000000001,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S1,VALID,29,OpenBMI_SSVEP,100
0.79,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S2,VALID,29,OpenBMI_SSVEP,100
0.91,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S1,VALID,36,OpenBMI_SSVEP,100
0.88,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S2,VALID,36,OpenBMI_SSVEP,100
0.9099999999999999,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S1,VALID,37,OpenBMI_SSVEP,100
0.96,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S2,VALID,37,OpenBMI_SSVEP,100
0.86,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S1,VALID,39,OpenBMI_SSVEP,100
0.9,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S2,VALID,39,OpenBMI_SSVEP,100
0.92,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S1,VALID,42,OpenBMI_SSVEP,100
0.52,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S2,VALID,42,OpenBMI_SSVEP,100
0.74,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S1,VALID,51,OpenBMI_SSVEP,100
0.64,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S2,VALID,51,OpenBMI_SSVEP,100
0.55,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S1,VALID,54,OpenBMI_SSVEP,100
0.7,20,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,1,LiteBN,"[8, 9, 10, 11]",4,1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,PASS,0,S2,VALID,54,OpenBMI_SSVEP,100
0.83,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S1,VALID,4,OpenBMI_SSVEP,100
0.79,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S2,VALID,4,OpenBMI_SSVEP,100
0.85,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S1,VALID,12,OpenBMI_SSVEP,100
0.74,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S2,VALID,12,OpenBMI_SSVEP,100
0.6,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S1,VALID,13,OpenBMI_SSVEP,100
0.45,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S2,VALID,13,OpenBMI_SSVEP,100
0.6500000000000001,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S1,VALID,17,OpenBMI_SSVEP,100
0.67,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S2,VALID,17,OpenBMI_SSVEP,100
0.86,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S1,VALID,18,OpenBMI_SSVEP,100
0.86,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S2,VALID,18,OpenBMI_SSVEP,100
0.6500000000000001,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S1,VALID,24,OpenBMI_SSVEP,100
0.53,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S2,VALID,24,OpenBMI_SSVEP,100
0.8099999999999999,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S1,VALID,25,OpenBMI_SSVEP,100
0.67,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S2,VALID,25,OpenBMI_SSVEP,100
0.62,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S1,VALID,29,OpenBMI_SSVEP,100
0.7,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S2,VALID,29,OpenBMI_SSVEP,100
0.88,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S1,VALID,36,OpenBMI_SSVEP,100
0.95,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S2,VALID,36,OpenBMI_SSVEP,100
0.73,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S1,VALID,37,OpenBMI_SSVEP,100
0.75,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S2,VALID,37,OpenBMI_SSVEP,100
0.75,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S1,VALID,39,OpenBMI_SSVEP,100
0.74,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S2,VALID,39,OpenBMI_SSVEP,100
0.77,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S1,VALID,42,OpenBMI_SSVEP,100
0.56,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S2,VALID,42,OpenBMI_SSVEP,100
0.54,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S1,VALID,51,OpenBMI_SSVEP,100
0.52,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S2,VALID,51,OpenBMI_SSVEP,100
0.49,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S1,VALID,54,OpenBMI_SSVEP,100
0.65,20,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,2,LiteBN,"[10, 11, 12, 13]",4,e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,PASS,0,S2,VALID,54,OpenBMI_SSVEP,100
1.0,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S1,VALID,4,OpenBMI_SSVEP,100
1.0,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S2,VALID,4,OpenBMI_SSVEP,100
0.97,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S1,VALID,12,OpenBMI_SSVEP,100
0.9299999999999999,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S2,VALID,12,OpenBMI_SSVEP,100
0.86,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S1,VALID,13,OpenBMI_SSVEP,100
0.6300000000000001,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S2,VALID,13,OpenBMI_SSVEP,100
0.86,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S1,VALID,17,OpenBMI_SSVEP,100
0.9099999999999999,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S2,VALID,17,OpenBMI_SSVEP,100
0.94,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S1,VALID,18,OpenBMI_SSVEP,100
0.99,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S2,VALID,18,OpenBMI_SSVEP,100
0.79,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S1,VALID,24,OpenBMI_SSVEP,100
0.77,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S2,VALID,24,OpenBMI_SSVEP,100
0.96,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S1,VALID,25,OpenBMI_SSVEP,100
0.8799999999999999,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S2,VALID,25,OpenBMI_SSVEP,100
0.87,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S1,VALID,29,OpenBMI_SSVEP,100
0.83,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S2,VALID,29,OpenBMI_SSVEP,100
0.98,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S1,VALID,36,OpenBMI_SSVEP,100
1.0,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S2,VALID,36,OpenBMI_SSVEP,100
0.8999999999999999,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S1,VALID,37,OpenBMI_SSVEP,100
0.99,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S2,VALID,37,OpenBMI_SSVEP,100
0.91,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S1,VALID,39,OpenBMI_SSVEP,100
0.97,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S2,VALID,39,OpenBMI_SSVEP,100
0.99,20,267da6006d106a3cbf8ed862cbaa5de337b376abc298c2a0ada745925e9b131a,3,LiteBN,"[7, 8, 9, 10, 11, 12, 13, 14]",8,8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,PASS,0,S1,VALID,42,OpenBMI_SSVEP,100
