comparison,task,target,feature_set,heldout_fold,training_scope,feature,standardized_coefficient,mean_coefficient,mean_absolute_coefficient,sign_consistency
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,3,seed0,scale_alpha_entropy,0.01462858103346757,-0.2224091893797259,0.2282606217931129,0.8
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,3,seed0,scale_alpha_range,-0.016430834464848137,-0.03145655230178638,0.03573965528723312,0.8
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,3,seed0,b0_embedding_l2_norm,0.19208229650857045,0.21064067538713563,0.21064067538713563,1.0
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,3,seed0,b0_final_temporal_feature_l2_norm,0.1966743784618353,-0.03076852428761932,0.10943827567235345,0.8
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,b0_top1_probability,-0.030732490035585883,-0.015457575808668694,0.025841335329528904,0.6
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,b0_margin,-0.03073260870783748,-0.015457775840169182,0.02584129845519345,0.6
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,b0_entropy,0.09688995131148714,0.17165200034687805,0.17165200034687803,1.0
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,b0_logit_l2_norm,-0.1855299537113278,-0.04561221788133331,0.11354676340819267,0.6
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,candidate_top1_probability,-0.009709884135525416,-0.03295321795940519,0.032953217959405194,1.0
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,candidate_margin,-0.009710070782364643,-0.032953538804818605,0.032953538804818605,1.0
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,candidate_entropy,-0.10875281808511746,-0.26336231022727963,0.26336231022727963,1.0
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,candidate_logit_l2_norm,0.36175150678439966,0.12000029635743532,0.15514512455048446,0.8
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,top1_probability_difference,0.012793427284479308,-0.013023035902060465,0.01814040681585219,0.8
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,margin_difference,0.012793371740423337,-0.01302313256518092,0.018140481261350254,0.8
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,entropy_difference,-0.1377279888116434,-0.2952312646057969,0.29523126460579696,1.0
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,probability_L1_distance,-0.029481618627126147,-0.03723628011886835,0.03723628011886835,1.0
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,JS_divergence,-0.0270323448739064,-0.015243321858734171,0.09670730708715339,0.6
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,candidate_embedding_l2_norm,0.020950113701527016,0.02482528226793577,0.0500662194148182,0.6
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,candidate_prehead_feature_l2_norm,0.020950113701527016,0.02482528226793577,0.0500662194148182,0.6
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,mixer_block1_relative_update_norm,-0.1578795981149863,-0.12062329623052648,0.12062329623052648,1.0
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,mixer_block2_relative_update_norm,-0.16585193723049707,0.0005679126677841761,0.12929574309135983,0.6
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,mixer_block3_relative_update_norm,0.20369119711743622,0.1415715268187198,0.14643008141251732,0.8
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,scale_alpha_max,-0.022549489600362262,-0.009033167237907985,0.031232446400372066,0.6
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,scale_alpha_min,0.03852485880567969,0.0700925898638218,0.07009258986382179,1.0
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,scale_alpha_entropy,-0.27226616582529617,-0.2224091893797259,0.2282606217931129,0.8
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,scale_alpha_range,-0.028926995154470846,-0.03145655230178638,0.03573965528723312,0.8
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,b0_embedding_l2_norm,0.2978311403700082,0.21064067538713563,0.21064067538713563,1.0
X,OpenBMI_ERP,CLEAN_RESCUE_VS_HARM,MECH,4,seed0,b0_final_temporal_feature_l2_norm,-0.07594909225511698,-0.03076852428761932,0.10943827567235345,0.8
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,0,seed0,b0_top1_probability,-0.05624187546603059,-0.023644510901151515,0.026327291658923058,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,0,seed0,b0_margin,-0.056242108249237595,-0.02364481924390036,0.026327249219033417,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,0,seed0,b0_entropy,0.15134620129146104,0.27318096168432865,0.2731809616843287,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,0,seed0,b0_logit_l2_norm,0.07035105956310782,0.11746560653731095,0.11746560653731097,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,0,seed0,candidate_top1_probability,-0.09478890136355354,-0.04345557699325962,0.04345557699325962,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,0,seed0,candidate_margin,-0.09478943152888746,-0.04345594616761863,0.043455946167618636,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,0,seed0,candidate_entropy,-0.41192504246012135,-0.251865265858246,0.25186526585824603,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,0,seed0,candidate_logit_l2_norm,0.08263216591848507,0.09181163475892748,0.11674012721491185,0.8
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,0,seed0,top1_probability_difference,-0.029704921212156135,-0.015254342757960282,0.020848882243399893,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,0,seed0,margin_difference,-0.029705139412476662,-0.015254403786295587,0.020848831397523266,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,0,seed0,entropy_difference,-0.3902527662642159,-0.345646893642128,0.34564689364212803,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,0,seed0,probability_L1_distance,-0.11587269300442073,-0.05126821347492273,0.05126821347492273,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,0,seed0,JS_divergence,0.07348683156829511,0.03360321352834735,0.09502602128327886,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,1,seed0,b0_top1_probability,0.0008341786390651568,-0.023644510901151515,0.026327291658923058,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,1,seed0,b0_margin,0.0008334244960719322,-0.02364481924390036,0.026327249219033417,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,1,seed0,b0_entropy,0.21004723187338523,0.27318096168432865,0.2731809616843287,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,1,seed0,b0_logit_l2_norm,0.08035756858097415,0.11746560653731095,0.11746560653731097,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,1,seed0,candidate_top1_probability,-0.04666350386108372,-0.04345557699325962,0.04345557699325962,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,1,seed0,candidate_margin,-0.04666375328500472,-0.04345594616761863,0.043455946167618636,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,1,seed0,candidate_entropy,-0.3988577448553944,-0.251865265858246,0.25186526585824603,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,1,seed0,candidate_logit_l2_norm,-0.06232123113996093,0.09181163475892748,0.11674012721491185,0.8
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,1,seed0,top1_probability_difference,-0.03334711074165279,-0.015254342757960282,0.020848882243399893,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,1,seed0,margin_difference,-0.03334680187854401,-0.015254403786295587,0.020848831397523266,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,1,seed0,entropy_difference,-0.4207725420517032,-0.345646893642128,0.34564689364212803,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,1,seed0,probability_L1_distance,-0.03578629403302633,-0.05126821347492273,0.05126821347492273,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,1,seed0,JS_divergence,-0.0014085907621459765,0.03360321352834735,0.09502602128327886,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,2,seed0,b0_top1_probability,0.005872773255363698,-0.023644510901151515,0.026327291658923058,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,2,seed0,b0_margin,0.00587265044176071,-0.02364481924390036,0.026327249219033417,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,2,seed0,b0_entropy,0.31405301561137156,0.27318096168432865,0.2731809616843287,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,2,seed0,b0_logit_l2_norm,0.21479690259976683,0.11746560653731095,0.11746560653731097,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,2,seed0,candidate_top1_probability,-0.032956843576224415,-0.04345557699325962,0.04345557699325962,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,2,seed0,candidate_margin,-0.03295711464671985,-0.04345594616761863,0.043455946167618636,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,2,seed0,candidate_entropy,-0.302445871673665,-0.251865265858246,0.25186526585824603,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,2,seed0,candidate_logit_l2_norm,0.06021328468218941,0.09181163475892748,0.11674012721491185,0.8
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,2,seed0,top1_probability_difference,-0.02720603054959152,-0.015254342757960282,0.020848882243399893,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,2,seed0,margin_difference,-0.027206146668526457,-0.015254403786295587,0.020848831397523266,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,2,seed0,entropy_difference,-0.4055071041851237,-0.345646893642128,0.34564689364212803,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,2,seed0,probability_L1_distance,-0.022027185072769694,-0.05126821347492273,0.05126821347492273,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,2,seed0,JS_divergence,-0.1521484286251828,0.03360321352834735,0.09502602128327886,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,3,seed0,b0_top1_probability,-0.02852547780154933,-0.023644510901151515,0.026327291658923058,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,3,seed0,b0_margin,-0.028525679713352646,-0.02364481924390036,0.026327249219033417,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,3,seed0,b0_entropy,0.3701004324032145,0.27318096168432865,0.2731809616843287,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,3,seed0,b0_logit_l2_norm,0.07739932670716851,0.11746560653731095,0.11746560653731097,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,3,seed0,candidate_top1_probability,-0.02462693456381096,-0.04345557699325962,0.04345557699325962,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,3,seed0,candidate_margin,-0.024627384031834686,-0.04345594616761863,0.043455946167618636,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,3,seed0,candidate_entropy,-0.09263868518679892,-0.251865265858246,0.25186526585824603,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,3,seed0,candidate_logit_l2_norm,0.06373051531068395,0.09181163475892748,0.11674012721491185,0.8
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,3,seed0,top1_probability_difference,0.0011735283514893913,-0.015254342757960282,0.020848882243399893,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,3,seed0,margin_difference,0.0011733450107706542,-0.015254403786295587,0.020848831397523266,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,3,seed0,entropy_difference,-0.2864281069273652,-0.345646893642128,0.34564689364212803,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,3,seed0,probability_L1_distance,-0.03977435905388197,-0.05126821347492273,0.05126821347492273,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,3,seed0,JS_divergence,0.22531629592379396,0.03360321352834735,0.09502602128327886,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,4,seed0,b0_top1_probability,-0.040162153132606515,-0.023644510901151515,0.026327291658923058,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,4,seed0,b0_margin,-0.040162383194744196,-0.02364481924390036,0.026327249219033417,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,4,seed0,b0_entropy,0.3203579272422109,0.27318096168432865,0.2731809616843287,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,4,seed0,b0_logit_l2_norm,0.14442317523553747,0.11746560653731095,0.11746560653731097,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,4,seed0,candidate_top1_probability,-0.018241701601625467,-0.04345557699325962,0.04345557699325962,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,4,seed0,candidate_margin,-0.01824204734564646,-0.04345594616761863,0.043455946167618636,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,4,seed0,candidate_entropy,-0.05345898511525043,-0.251865265858246,0.25186526585824603,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,4,seed0,candidate_logit_l2_norm,0.3148034390232399,0.09181163475892748,0.11674012721491185,0.8
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,4,seed0,top1_probability_difference,0.012812820362109642,-0.015254342757960282,0.020848882243399893,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,4,seed0,margin_difference,0.012812724017298537,-0.015254403786295587,0.020848831397523266,0.6
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,4,seed0,entropy_difference,-0.22527394878223184,-0.345646893642128,0.34564689364212803,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,4,seed0,probability_L1_distance,-0.04288053621051493,-0.05126821347492273,0.05126821347492273,1.0
X,OpenBMI_ERP,SAFE_SWITCH,CONF_ONLY,4,seed0,JS_divergence,0.02276995953697647,0.03360321352834735,0.09502602128327886,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,b0_top1_probability,-0.05401064480305486,-0.015457575808668694,0.025841335329528904,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,b0_margin,-0.054010826948410806,-0.015457775840169182,0.02584129845519345,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,b0_entropy,0.06876081175480353,0.17165200034687805,0.17165200034687803,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,b0_logit_l2_norm,-0.09119392289964535,-0.04561221788133331,0.11354676340819267,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,candidate_top1_probability,-0.10857074584722808,-0.03295321795940519,0.032953217959405194,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,candidate_margin,-0.1085712457321274,-0.032953538804818605,0.032953538804818605,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,candidate_entropy,-0.48224273241984356,-0.26336231022727963,0.26336231022727963,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,candidate_logit_l2_norm,0.0940667838510818,0.12000029635743532,0.15514512455048446,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,top1_probability_difference,-0.0406445976711276,-0.013023035902060465,0.01814040681585219,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,margin_difference,-0.040644827169191676,-0.01302313256518092,0.018140481261350254,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,entropy_difference,-0.39453674711799636,-0.2952312646057969,0.29523126460579696,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,probability_L1_distance,-0.12514333395812643,-0.03723628011886835,0.03723628011886835,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,JS_divergence,0.04815002759040141,-0.015243321858734171,0.09670730708715339,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,candidate_embedding_l2_norm,-0.04463258648780789,0.02482528226793577,0.0500662194148182,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,candidate_prehead_feature_l2_norm,-0.04463258648780789,0.02482528226793577,0.0500662194148182,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,mixer_block1_relative_update_norm,-0.08812459712562028,-0.12062329623052648,0.12062329623052648,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,mixer_block2_relative_update_norm,0.10651538636342768,0.0005679126677841761,0.12929574309135983,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,mixer_block3_relative_update_norm,0.017416412699818747,0.1415715268187198,0.14643008141251732,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,scale_alpha_max,-0.046434243539665,-0.009033167237907985,0.031232446400372066,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,scale_alpha_min,0.16420555236880852,0.0700925898638218,0.07009258986382179,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,scale_alpha_entropy,-0.4840476384574784,-0.2224091893797259,0.2282606217931129,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,scale_alpha_range,-0.08912870658135359,-0.03145655230178638,0.03573965528723312,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,b0_embedding_l2_norm,0.24900761226150264,0.21064067538713563,0.21064067538713563,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,0,seed0,b0_final_temporal_feature_l2_norm,-0.12782574738769964,-0.03076852428761932,0.10943827567235345,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,b0_top1_probability,0.007824872530444936,-0.015457575808668694,0.025841335329528904,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,b0_margin,0.00782439594106711,-0.015457775840169182,0.02584129845519345,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,b0_entropy,0.2140930687335117,0.17165200034687805,0.17165200034687803,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,b0_logit_l2_norm,0.02516614937294749,-0.04561221788133331,0.11354676340819267,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,candidate_top1_probability,-0.010506672850586578,-0.03295321795940519,0.032953217959405194,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,candidate_margin,-0.010506860473327054,-0.032953538804818605,0.032953538804818605,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,candidate_entropy,-0.2605434268742501,-0.26336231022727963,0.26336231022727963,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,candidate_logit_l2_norm,-0.0878620704826228,0.12000029635743532,0.15514512455048446,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,top1_probability_difference,-0.012412243747159367,-0.013023035902060465,0.01814040681585219,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,margin_difference,-0.012412069651015455,-0.01302313256518092,0.018140481261350254,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,entropy_difference,-0.31927725843623395,-0.2952312646057969,0.29523126460579696,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,probability_L1_distance,-0.0026207786659479286,-0.03723628011886835,0.03723628011886835,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,JS_divergence,-0.031004736509303313,-0.015243321858734171,0.09670730708715339,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,candidate_embedding_l2_norm,0.14784377837317406,0.02482528226793577,0.0500662194148182,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,candidate_prehead_feature_l2_norm,0.14784377837317406,0.02482528226793577,0.0500662194148182,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,mixer_block1_relative_update_norm,-0.053360137658255875,-0.12062329623052648,0.12062329623052648,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,mixer_block2_relative_update_norm,-0.011778669434998855,0.0005679126677841761,0.12929574309135983,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,mixer_block3_relative_update_norm,-0.01214638648449385,0.1415715268187198,0.14643008141251732,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,scale_alpha_max,-0.03168030095567286,-0.009033167237907985,0.031232446400372066,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,scale_alpha_min,0.03412965397964242,0.0700925898638218,0.07009258986382179,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,scale_alpha_entropy,-0.22885136374071377,-0.2224091893797259,0.2282606217931129,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,scale_alpha_range,-0.03350398277187617,-0.03145655230178638,0.03573965528723312,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,b0_embedding_l2_norm,0.15219642740478564,0.21064067538713563,0.21064067538713563,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,1,seed0,b0_final_temporal_feature_l2_norm,-0.12164653917668011,-0.03076852428761932,0.10943827567235345,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,b0_top1_probability,0.01813452627170559,-0.015457575808668694,0.025841335329528904,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,b0_margin,0.018134410596493556,-0.015457775840169182,0.02584129845519345,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,b0_entropy,0.2646976805234158,0.17165200034687805,0.17165200034687803,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,b0_logit_l2_norm,0.14467021444420095,-0.04561221788133331,0.11354676340819267,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,candidate_top1_probability,-0.016104108562769937,-0.03295321795940519,0.032953217959405194,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,candidate_margin,-0.016104430991440623,-0.032953538804818605,0.032953538804818605,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,candidate_entropy,-0.29944673452959536,-0.26336231022727963,0.26336231022727963,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,candidate_logit_l2_norm,0.10436314292392158,0.12000029635743532,0.15514512455048446,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,top1_probability_difference,-0.022897061597650564,-0.013023035902060465,0.01814040681585219,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,margin_difference,-0.022897218830996373,-0.01302313256518092,0.018140481261350254,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,entropy_difference,-0.37597642920747454,-0.2952312646057969,0.29523126460579696,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,probability_L1_distance,-8.965955170919163e-05,-0.03723628011886835,0.03723628011886835,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,JS_divergence,-0.22183949098150918,-0.015243321858734171,0.09670730708715339,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,candidate_embedding_l2_norm,0.018434862132183847,0.02482528226793577,0.0500662194148182,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,candidate_prehead_feature_l2_norm,0.018434862132183847,0.02482528226793577,0.0500662194148182,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,mixer_block1_relative_update_norm,-0.1925478843646459,-0.12062329623052648,0.12062329623052648,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,mixer_block2_relative_update_norm,0.21814375303443231,0.0005679126677841761,0.12929574309135983,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,mixer_block3_relative_update_norm,0.4041089283866142,0.1415715268187198,0.14643008141251732,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,scale_alpha_max,0.04089468607411808,-0.009033167237907985,0.031232446400372066,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,scale_alpha_min,0.04579103290886796,0.0700925898638218,0.07009258986382179,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,scale_alpha_entropy,-0.14150935990860866,-0.2224091893797259,0.2282606217931129,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,scale_alpha_range,0.010707757463616848,-0.03145655230178638,0.03573965528723312,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,b0_embedding_l2_norm,0.1620859003908112,0.21064067538713563,0.21064067538713563,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,2,seed0,b0_final_temporal_feature_l2_norm,-0.02509562108043518,-0.03076852428761932,0.10943827567235345,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,3,seed0,b0_top1_probability,-0.01850414300685325,-0.015457575808668694,0.025841335329528904,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,3,seed0,b0_margin,-0.01850425008215829,-0.015457775840169182,0.02584129845519345,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,3,seed0,b0_entropy,0.21381848941117199,0.17165200034687805,0.17165200034687803,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,3,seed0,b0_logit_l2_norm,-0.12117357661284184,-0.04561221788133331,0.11354676340819267,0.6
X,OpenBMI_ERP,SAFE_SWITCH,MECH,3,seed0,candidate_top1_probability,-0.019874678400915943,-0.03295321795940519,0.032953217959405194,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,3,seed0,candidate_margin,-0.019875086044833307,-0.032953538804818605,0.032953538804818605,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,3,seed0,candidate_entropy,-0.16582583922759173,-0.26336231022727963,0.26336231022727963,1.0
X,OpenBMI_ERP,SAFE_SWITCH,MECH,3,seed0,candidate_logit_l2_norm,0.12768211871039642,0.12000029635743532,0.15514512455048446,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,3,seed0,top1_probability_difference,-0.001954703778844097,-0.013023035902060465,0.01814040681585219,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,3,seed0,margin_difference,-0.001954918915124435,-0.01302313256518092,0.018140481261350254,0.8
X,OpenBMI_ERP,SAFE_SWITCH,MECH,3,seed0,entropy_difference,-0.2486378994556363,-0.2952312646057969,0.29523126460579696,1.0
