task,seed,fold,subject_id,B0_BA,candidate_BA,policy_BA,oracle_BA,policy_delta_vs_B0_pp,policy_delta_vs_candidate_pp,oracle_headroom_pp,trials,disagreement_trials,switched_trials,realized_rescue_count,realized_harm_count,switched_both_wrong_count,intervention_precision,comparison,feature_set,selected_threshold
OpenBMI_ERP,1,4,7,0.8815151515151516,0.8727272727272728,0.8912121212121212,0.9227272727272727,0.9696969696969648,1.8484848484848437,4.121212121212114,1980,173,56,44,12,0,0.7857142857142857,XS,MECH,0.52
OpenBMI_ERP,1,4,9,0.8333333333333334,0.8248484848484848,0.833030303030303,0.8893939393939394,-0.03030303030303605,0.8181818181818179,5.606060606060604,1980,210,57,38,19,0,0.6666666666666666,XS,MECH,0.52
OpenBMI_ERP,2,4,20,0.8845454545454545,0.8784848484848484,0.8857575757575757,0.9227272727272727,0.12121212121212199,0.727272727272732,3.8181818181818206,1980,160,56,44,12,0,0.7857142857142857,XS,MECH,0.52
OpenBMI_ERP,2,4,21,0.8636363636363636,0.8581818181818182,0.8693939393939394,0.9127272727272727,0.5757575757575739,1.1212121212121229,4.909090909090907,1980,194,93,70,23,0,0.7526881720430108,XS,MECH,0.52
OpenBMI_ERP,2,4,41,0.8906060606060606,0.8327272727272728,0.8754545454545455,0.9287878787878787,-1.5151515151515138,4.2727272727272725,3.8181818181818095,1980,199,84,57,27,0,0.6785714285714286,XS,MECH,0.52
OpenBMI_ERP,2,4,44,0.8993939393939394,0.9278787878787879,0.9175757575757575,0.9515151515151515,1.8181818181818077,-1.030303030303037,5.212121212121213,1980,210,88,80,8,0,0.9090909090909091,XS,MECH,0.52
OpenBMI_ERP,2,4,46,0.7048484848484848,0.7096969696969697,0.7075757575757575,0.7903030303030303,0.27272727272726893,-0.21212121212121904,8.545454545454545,1980,304,131,94,37,0,0.7175572519083969,XS,MECH,0.52
OpenBMI_ERP,2,4,53,0.6563636363636364,0.6596969696969697,0.6612121212121211,0.7318181818181818,0.48484848484847687,0.15151515151514694,7.545454545454544,1980,227,106,79,27,0,0.7452830188679245,XS,MECH,0.52
OpenBMI_ERP,2,4,7,0.8815151515151516,0.8763636363636363,0.8857575757575757,0.9257575757575758,0.42424242424241587,0.9393939393939399,4.424242424242419,1980,185,62,46,16,0,0.7419354838709677,XS,MECH,0.52
OpenBMI_ERP,2,4,9,0.8333333333333334,0.7612121212121212,0.8151515151515152,0.8724242424242424,-1.8181818181818188,5.393939393939395,3.9090909090909065,1980,224,72,40,32,0,0.5555555555555556,XS,MECH,0.52
OpenBMI_MI,0,0,15,0.87,0.88,0.9099999999999999,0.9299999999999999,3.9999999999999925,2.9999999999999916,5.999999999999995,100,11,4,4,0,0,1.0,XS,CONF_ONLY,0.55
OpenBMI_MI,0,0,3,0.87,0.9299999999999999,0.9299999999999999,0.96,5.999999999999995,0.0,8.999999999999996,100,12,8,7,1,0,0.875,XS,CONF_ONLY,0.55
OpenBMI_MI,0,0,32,0.7,0.73,0.73,0.85,3.0000000000000027,0.0,15.000000000000002,100,27,21,12,9,0,0.5714285714285714,XS,CONF_ONLY,0.55
OpenBMI_MI,0,0,33,0.88,0.94,0.9299999999999999,0.97,4.999999999999993,-1.0000000000000009,8.999999999999996,100,12,9,7,2,0,0.7777777777777778,XS,CONF_ONLY,0.55
OpenBMI_MI,0,0,38,0.77,0.77,0.75,0.87,-2.0000000000000018,-2.0000000000000018,9.999999999999998,100,20,8,3,5,0,0.375,XS,CONF_ONLY,0.55
OpenBMI_MI,0,0,47,0.86,0.8600000000000001,0.85,0.9099999999999999,-1.0000000000000009,-1.000000000000012,4.999999999999993,100,10,7,3,4,0,0.42857142857142855,XS,CONF_ONLY,0.55
OpenBMI_MI,0,0,5,0.75,0.75,0.79,0.86,4.0000000000000036,4.0000000000000036,10.999999999999998,100,22,10,7,3,0,0.7,XS,CONF_ONLY,0.55
OpenBMI_MI,0,0,6,0.9099999999999999,0.96,0.97,0.97,6.000000000000005,1.0000000000000009,6.000000000000005,100,7,6,6,0,0,1.0,XS,CONF_ONLY,0.55
OpenBMI_MI,1,0,15,0.87,0.89,0.87,0.92,0.0,-2.0000000000000018,5.000000000000004,100,8,0,0,0,0,,XS,CONF_ONLY,0.55
OpenBMI_MI,1,0,3,0.87,0.8500000000000001,0.91,0.9299999999999999,4.0000000000000036,5.999999999999995,5.999999999999995,100,14,4,4,0,0,1.0,XS,CONF_ONLY,0.55
OpenBMI_MI,1,0,32,0.7,0.75,0.76,0.85,6.000000000000005,1.0000000000000009,15.000000000000002,100,25,14,10,4,0,0.7142857142857143,XS,CONF_ONLY,0.55
OpenBMI_MI,1,0,33,0.88,0.86,0.89,0.9299999999999999,1.0000000000000009,3.0000000000000027,4.999999999999993,100,12,5,3,2,0,0.6,XS,CONF_ONLY,0.55
OpenBMI_MI,1,0,38,0.77,0.75,0.77,0.78,0.0,2.0000000000000018,1.0000000000000009,100,4,2,1,1,0,0.5,XS,CONF_ONLY,0.55
OpenBMI_MI,1,0,47,0.86,0.76,0.8,0.87,-5.999999999999995,4.0000000000000036,1.0000000000000009,100,12,6,0,6,0,0.0,XS,CONF_ONLY,0.55
OpenBMI_MI,1,0,5,0.75,0.77,0.75,0.87,0.0,-2.0000000000000018,12.0,100,22,8,4,4,0,0.5,XS,CONF_ONLY,0.55
OpenBMI_MI,1,0,6,0.9099999999999999,0.8799999999999999,0.9199999999999999,0.95,1.0000000000000009,4.0000000000000036,4.0000000000000036,100,11,5,3,2,0,0.6,XS,CONF_ONLY,0.55
OpenBMI_MI,2,0,15,0.87,0.85,0.9099999999999999,0.9199999999999999,3.9999999999999925,5.999999999999995,4.999999999999993,100,12,6,5,1,0,0.8333333333333334,XS,CONF_ONLY,0.55
OpenBMI_MI,2,0,3,0.87,0.91,0.9,0.95,3.0000000000000027,-1.0000000000000009,7.9999999999999964,100,12,7,5,2,0,0.7142857142857143,XS,CONF_ONLY,0.55
OpenBMI_MI,2,0,32,0.7,0.71,0.72,0.84,2.0000000000000018,1.0000000000000009,14.000000000000002,100,27,22,12,10,0,0.5454545454545454,XS,CONF_ONLY,0.55
OpenBMI_MI,2,0,33,0.88,0.8999999999999999,0.9199999999999999,0.95,3.9999999999999925,2.0000000000000018,6.999999999999995,100,12,8,6,2,0,0.75,XS,CONF_ONLY,0.55
OpenBMI_MI,2,0,38,0.77,0.6,0.6799999999999999,0.78,-9.000000000000007,7.9999999999999964,1.0000000000000009,100,19,11,1,10,0,0.09090909090909091,XS,CONF_ONLY,0.55
OpenBMI_MI,2,0,47,0.86,0.74,0.81,0.89,-4.999999999999993,7.000000000000006,3.0000000000000027,100,18,9,2,7,0,0.2222222222222222,XS,CONF_ONLY,0.55
OpenBMI_MI,2,0,5,0.75,0.72,0.71,0.8300000000000001,-4.0000000000000036,-1.0000000000000009,8.000000000000007,100,19,6,1,5,0,0.16666666666666666,XS,CONF_ONLY,0.55
OpenBMI_MI,2,0,6,0.9099999999999999,0.9299999999999999,0.94,0.96,3.0000000000000027,1.0000000000000009,5.000000000000004,100,8,3,3,0,0,1.0,XS,CONF_ONLY,0.55
OpenBMI_MI,0,1,14,0.75,0.84,0.76,0.9,1.0000000000000009,-7.9999999999999964,15.000000000000002,100,21,7,4,3,0,0.5714285714285714,XS,CONF_ONLY,0.52
OpenBMI_MI,0,1,2,0.78,0.78,0.79,0.86,1.0000000000000009,1.0000000000000009,7.9999999999999964,100,16,5,3,2,0,0.6,XS,CONF_ONLY,0.52
OpenBMI_MI,0,1,26,0.85,0.9,0.8999999999999999,0.94,4.999999999999993,-1.1102230246251565e-14,8.999999999999996,100,13,9,7,2,0,0.7777777777777778,XS,CONF_ONLY,0.52
OpenBMI_MI,0,1,28,0.9299999999999999,0.9099999999999999,0.9299999999999999,0.96,0.0,2.0000000000000018,3.0000000000000027,100,8,4,2,2,0,0.5,XS,CONF_ONLY,0.52
OpenBMI_MI,0,1,31,0.79,0.8300000000000001,0.82,0.8799999999999999,2.9999999999999916,-1.000000000000012,8.999999999999986,100,14,7,5,2,0,0.7142857142857143,XS,CONF_ONLY,0.52
OpenBMI_MI,0,1,35,0.8,0.8999999999999999,0.8300000000000001,0.94,3.0000000000000027,-6.999999999999984,13.99999999999999,100,18,5,4,1,0,0.8,XS,CONF_ONLY,0.52
OpenBMI_MI,0,1,40,0.81,0.78,0.8500000000000001,0.9299999999999999,4.0000000000000036,7.000000000000006,11.99999999999999,100,27,10,7,3,0,0.7,XS,CONF_ONLY,0.52
OpenBMI_MI,0,1,43,0.95,0.88,0.9299999999999999,0.99,-2.0000000000000018,4.999999999999993,4.0000000000000036,100,15,6,2,4,0,0.3333333333333333,XS,CONF_ONLY,0.52
OpenBMI_MI,1,1,14,0.75,0.77,0.75,0.87,0.0,-2.0000000000000018,12.0,100,22,10,5,5,0,0.5,XS,CONF_ONLY,0.52
OpenBMI_MI,1,1,2,0.78,0.84,0.79,0.9199999999999999,1.0000000000000009,-4.999999999999993,13.99999999999999,100,22,7,4,3,0,0.5714285714285714,XS,CONF_ONLY,0.52
OpenBMI_MI,1,1,26,0.85,0.85,0.88,0.94,3.0000000000000027,3.0000000000000027,8.999999999999996,100,18,11,7,4,0,0.6363636363636364,XS,CONF_ONLY,0.52
OpenBMI_MI,1,1,28,0.9299999999999999,0.9099999999999999,0.9299999999999999,0.95,0.0,2.0000000000000018,2.0000000000000018,100,6,4,2,2,0,0.5,XS,CONF_ONLY,0.52
OpenBMI_MI,1,1,31,0.79,0.79,0.79,0.88,0.0,0.0,8.999999999999996,100,18,10,5,5,0,0.5,XS,CONF_ONLY,0.52
OpenBMI_MI,1,1,35,0.8,0.74,0.78,0.8200000000000001,-2.0000000000000018,4.0000000000000036,2.0000000000000018,100,10,6,2,4,0,0.3333333333333333,XS,CONF_ONLY,0.52
OpenBMI_MI,1,1,40,0.81,0.69,0.77,0.85,-4.0000000000000036,8.000000000000007,3.9999999999999925,100,20,10,3,7,0,0.3,XS,CONF_ONLY,0.52
OpenBMI_MI,1,1,43,0.95,0.8,0.8999999999999999,0.99,-5.000000000000004,9.999999999999986,4.0000000000000036,100,23,9,2,7,0,0.2222222222222222,XS,CONF_ONLY,0.52
OpenBMI_MI,2,1,14,0.75,0.7,0.74,0.87,-1.0000000000000009,4.0000000000000036,12.0,100,29,13,6,7,0,0.46153846153846156,XS,CONF_ONLY,0.52
OpenBMI_MI,2,1,2,0.78,0.75,0.8,0.84,2.0000000000000018,5.000000000000004,5.999999999999995,100,15,6,4,2,0,0.6666666666666666,XS,CONF_ONLY,0.52
OpenBMI_MI,2,1,26,0.85,0.9299999999999999,0.9099999999999999,0.97,5.999999999999995,-2.0000000000000018,12.0,100,16,10,8,2,0,0.8,XS,CONF_ONLY,0.52
OpenBMI_MI,2,1,28,0.9299999999999999,0.9099999999999999,0.9299999999999999,0.95,0.0,2.0000000000000018,2.0000000000000018,100,6,4,2,2,0,0.5,XS,CONF_ONLY,0.52
OpenBMI_MI,2,1,31,0.79,0.8300000000000001,0.8500000000000001,0.9099999999999999,6.000000000000005,2.0000000000000018,11.99999999999999,100,20,10,8,2,0,0.8,XS,CONF_ONLY,0.52
OpenBMI_MI,2,1,35,0.8,0.8899999999999999,0.84,0.8999999999999999,3.9999999999999925,-4.999999999999993,9.999999999999986,100,11,4,4,0,0,1.0,XS,CONF_ONLY,0.52
OpenBMI_MI,2,1,40,0.81,0.72,0.8,0.89,-1.0000000000000009,8.000000000000007,7.9999999999999964,100,25,13,6,7,0,0.46153846153846156,XS,CONF_ONLY,0.52
OpenBMI_MI,2,1,43,0.95,0.86,0.9299999999999999,0.97,-2.0000000000000018,6.999999999999995,2.0000000000000018,100,13,4,1,3,0,0.25,XS,CONF_ONLY,0.52
OpenBMI_MI,0,2,1,0.65,0.6799999999999999,0.6699999999999999,0.74,1.9999999999999907,-1.0000000000000009,8.999999999999996,100,15,8,5,3,0,0.625,XS,CONF_ONLY,0.54
OpenBMI_MI,0,2,11,0.73,0.6599999999999999,0.71,0.76,-2.0000000000000018,5.000000000000004,3.0000000000000027,100,13,4,1,3,0,0.25,XS,CONF_ONLY,0.54
OpenBMI_MI,0,2,23,0.74,0.76,0.76,0.83,2.0000000000000018,0.0,8.999999999999996,100,16,8,5,3,0,0.625,XS,CONF_ONLY,0.54
OpenBMI_MI,0,2,30,0.75,0.77,0.75,0.87,0.0,-2.0000000000000018,12.0,100,22,6,3,3,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,0,2,48,0.66,0.61,0.6599999999999999,0.79,-1.1102230246251565e-14,4.999999999999993,13.0,100,31,14,7,7,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,0,2,50,0.63,0.61,0.62,0.8,-1.0000000000000009,1.0000000000000009,17.000000000000004,100,36,23,11,12,0,0.4782608695652174,XS,CONF_ONLY,0.54
OpenBMI_MI,0,2,52,0.81,0.8,0.81,0.9099999999999999,0.0,1.0000000000000009,9.999999999999986,100,21,16,8,8,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,0,2,8,0.8500000000000001,0.86,0.85,0.94,-1.1102230246251565e-14,-1.0000000000000009,8.999999999999986,100,17,12,6,6,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,1,2,1,0.65,0.68,0.66,0.75,1.0000000000000009,-2.0000000000000018,9.999999999999998,100,17,5,3,2,0,0.6,XS,CONF_ONLY,0.54
OpenBMI_MI,1,2,11,0.73,0.67,0.73,0.8,0.0,5.999999999999995,7.000000000000006,100,20,4,2,2,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,1,2,23,0.74,0.71,0.73,0.83,-1.0000000000000009,2.0000000000000018,8.999999999999996,100,21,7,3,4,0,0.42857142857142855,XS,CONF_ONLY,0.54
OpenBMI_MI,1,2,30,0.75,0.76,0.75,0.83,0.0,-1.0000000000000009,7.9999999999999964,100,15,6,3,3,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,1,2,48,0.66,0.63,0.6599999999999999,0.78,-1.1102230246251565e-14,2.9999999999999916,12.0,100,27,10,5,5,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,1,2,50,0.63,0.51,0.5900000000000001,0.88,-3.9999999999999925,8.000000000000007,25.0,100,62,32,14,18,0,0.4375,XS,CONF_ONLY,0.54
OpenBMI_MI,1,2,52,0.81,0.73,0.77,0.8500000000000001,-4.0000000000000036,4.0000000000000036,4.0000000000000036,100,16,8,2,6,0,0.25,XS,CONF_ONLY,0.54
OpenBMI_MI,1,2,8,0.8500000000000001,0.81,0.89,0.95,3.9999999999999925,7.9999999999999964,9.999999999999986,100,24,8,6,2,0,0.75,XS,CONF_ONLY,0.54
OpenBMI_MI,2,2,1,0.65,0.71,0.66,0.76,1.0000000000000009,-4.999999999999993,10.999999999999998,100,16,5,3,2,0,0.6,XS,CONF_ONLY,0.54
OpenBMI_MI,2,2,11,0.73,0.69,0.73,0.81,0.0,4.0000000000000036,8.000000000000007,100,20,8,4,4,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,2,2,23,0.74,0.73,0.78,0.8300000000000001,4.0000000000000036,5.000000000000004,9.000000000000007,100,19,4,4,0,0,1.0,XS,CONF_ONLY,0.54
OpenBMI_MI,2,2,30,0.75,0.73,0.75,0.86,0.0,2.0000000000000018,10.999999999999998,100,24,8,4,4,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,2,2,48,0.66,0.73,0.6599999999999999,0.84,-1.1102230246251565e-14,-7.000000000000006,17.999999999999993,100,29,12,6,6,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,2,2,50,0.63,0.6,0.61,0.8200000000000001,-2.0000000000000018,1.0000000000000009,19.000000000000007,100,41,16,7,9,0,0.4375,XS,CONF_ONLY,0.54
OpenBMI_MI,2,2,52,0.81,0.73,0.77,0.9,-4.0000000000000036,4.0000000000000036,8.999999999999996,100,26,10,3,7,0,0.3,XS,CONF_ONLY,0.54
OpenBMI_MI,2,2,8,0.8500000000000001,0.8,0.87,0.94,1.9999999999999907,6.999999999999995,8.999999999999986,100,23,6,4,2,0,0.6666666666666666,XS,CONF_ONLY,0.54
OpenBMI_MI,0,3,10,0.81,0.67,0.79,0.89,-2.0000000000000018,12.0,7.9999999999999964,100,30,12,5,7,0,0.4166666666666667,XS,CONF_ONLY,0.55
OpenBMI_MI,0,3,16,0.87,0.95,0.9299999999999999,0.97,5.999999999999995,-2.0000000000000018,9.999999999999998,100,12,6,6,0,0,1.0,XS,CONF_ONLY,0.55
OpenBMI_MI,0,3,19,0.78,0.69,0.77,0.8400000000000001,-1.0000000000000009,8.000000000000007,6.000000000000005,100,21,5,2,3,0,0.4,XS,CONF_ONLY,0.55
OpenBMI_MI,0,3,22,0.7,0.73,0.71,0.8200000000000001,1.0000000000000009,-2.0000000000000018,12.00000000000001,100,21,7,4,3,0,0.5714285714285714,XS,CONF_ONLY,0.55
OpenBMI_MI,0,3,27,0.95,0.86,0.95,0.96,0.0,8.999999999999996,1.0000000000000009,100,11,0,0,0,0,,XS,CONF_ONLY,0.55
OpenBMI_MI,0,3,34,0.61,0.64,0.63,0.76,2.0000000000000018,-1.0000000000000009,15.000000000000002,100,27,12,7,5,0,0.5833333333333334,XS,CONF_ONLY,0.55
OpenBMI_MI,0,3,45,0.74,0.75,0.76,0.87,2.0000000000000018,1.0000000000000009,13.0,100,25,2,2,0,0,1.0,XS,CONF_ONLY,0.55
OpenBMI_MI,0,3,49,0.84,0.76,0.83,0.86,-1.0000000000000009,6.999999999999995,2.0000000000000018,100,12,3,1,2,0,0.3333333333333333,XS,CONF_ONLY,0.55
OpenBMI_MI,1,3,10,0.81,0.71,0.8,0.9099999999999999,-1.0000000000000009,9.000000000000007,9.999999999999986,100,30,11,5,6,0,0.45454545454545453,XS,CONF_ONLY,0.55
OpenBMI_MI,1,3,16,0.87,0.9299999999999999,0.9,0.96,3.0000000000000027,-2.9999999999999916,8.999999999999996,100,12,3,3,0,0,1.0,XS,CONF_ONLY,0.55
OpenBMI_MI,1,3,19,0.78,0.67,0.75,0.8400000000000001,-3.0000000000000027,7.9999999999999964,6.000000000000005,100,23,5,1,4,0,0.2,XS,CONF_ONLY,0.55
OpenBMI_MI,1,3,22,0.7,0.6799999999999999,0.69,0.8,-1.0000000000000009,1.0000000000000009,10.000000000000009,100,22,5,2,3,0,0.4,XS,CONF_ONLY,0.55
OpenBMI_MI,1,3,27,0.95,0.9299999999999999,0.96,0.97,1.0000000000000009,3.0000000000000027,2.0000000000000018,100,6,1,1,0,0,1.0,XS,CONF_ONLY,0.55
OpenBMI_MI,1,3,34,0.61,0.64,0.66,0.72,5.000000000000004,2.0000000000000018,10.999999999999998,100,19,7,6,1,0,0.8571428571428571,XS,CONF_ONLY,0.55
OpenBMI_MI,1,3,45,0.74,0.6699999999999999,0.76,0.88,2.0000000000000018,9.000000000000007,14.000000000000002,100,35,4,3,1,0,0.75,XS,CONF_ONLY,0.55
OpenBMI_MI,1,3,49,0.84,0.78,0.85,0.87,1.0000000000000009,6.999999999999995,3.0000000000000027,100,12,3,2,1,0,0.6666666666666666,XS,CONF_ONLY,0.55
OpenBMI_MI,2,3,10,0.81,0.71,0.8200000000000001,0.9,1.0000000000000009,11.00000000000001,8.999999999999996,100,28,7,4,3,0,0.5714285714285714,XS,CONF_ONLY,0.55
OpenBMI_MI,2,3,16,0.87,0.94,0.89,0.96,2.0000000000000018,-4.999999999999993,8.999999999999996,100,11,2,2,0,0,1.0,XS,CONF_ONLY,0.55
OpenBMI_MI,2,3,19,0.78,0.67,0.73,0.8500000000000001,-5.000000000000004,5.999999999999995,7.000000000000006,100,25,11,3,8,0,0.2727272727272727,XS,CONF_ONLY,0.55
OpenBMI_MI,2,3,22,0.7,0.69,0.7,0.8200000000000001,0.0,1.0000000000000009,12.00000000000001,100,25,8,4,4,0,0.5,XS,CONF_ONLY,0.55
OpenBMI_MI,2,3,27,0.95,0.91,0.95,0.96,0.0,3.9999999999999925,1.0000000000000009,100,6,0,0,0,0,,XS,CONF_ONLY,0.55
OpenBMI_MI,2,3,34,0.61,0.66,0.63,0.78,2.0000000000000018,-3.0000000000000027,17.000000000000004,100,29,6,4,2,0,0.6666666666666666,XS,CONF_ONLY,0.55
OpenBMI_MI,2,3,45,0.74,0.73,0.75,0.8600000000000001,1.0000000000000009,2.0000000000000018,12.00000000000001,100,25,3,2,1,0,0.6666666666666666,XS,CONF_ONLY,0.55
OpenBMI_MI,2,3,49,0.84,0.81,0.83,0.9099999999999999,-1.0000000000000009,1.9999999999999907,6.999999999999995,100,17,5,2,3,0,0.4,XS,CONF_ONLY,0.55
OpenBMI_MI,0,4,20,0.9099999999999999,0.8999999999999999,0.9199999999999999,0.94,1.0000000000000009,2.0000000000000018,3.0000000000000027,100,7,3,2,1,0,0.6666666666666666,XS,CONF_ONLY,0.54
OpenBMI_MI,0,4,21,0.9099999999999999,0.96,0.95,0.98,4.0000000000000036,-1.0000000000000009,7.000000000000006,100,9,4,4,0,0,1.0,XS,CONF_ONLY,0.54
OpenBMI_MI,0,4,41,0.77,0.77,0.77,0.8899999999999999,0.0,0.0,11.99999999999999,100,24,8,4,4,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,0,4,44,0.84,0.85,0.86,0.9099999999999999,2.0000000000000018,1.0000000000000009,6.999999999999995,100,13,4,3,1,0,0.75,XS,CONF_ONLY,0.54
OpenBMI_MI,0,4,46,0.69,0.74,0.7,0.76,1.0000000000000009,-4.0000000000000036,7.000000000000006,100,9,5,3,2,0,0.6,XS,CONF_ONLY,0.54
OpenBMI_MI,0,4,53,0.8200000000000001,0.78,0.8400000000000001,0.8500000000000001,2.0000000000000018,6.000000000000005,3.0000000000000027,100,10,4,3,1,0,0.75,XS,CONF_ONLY,0.54
OpenBMI_MI,0,4,7,0.73,0.78,0.74,0.86,1.0000000000000009,-4.0000000000000036,13.0,100,21,9,5,4,0,0.5555555555555556,XS,CONF_ONLY,0.54
OpenBMI_MI,0,4,9,0.6,0.74,0.69,0.85,8.999999999999996,-5.000000000000004,25.0,100,36,17,13,4,0,0.7647058823529411,XS,CONF_ONLY,0.54
OpenBMI_MI,1,4,20,0.9099999999999999,0.85,0.9099999999999999,0.94,0.0,5.999999999999995,3.0000000000000027,100,12,2,1,1,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,1,4,21,0.9099999999999999,0.8300000000000001,0.9199999999999999,0.96,1.0000000000000009,8.999999999999986,5.000000000000004,100,18,7,4,3,0,0.5714285714285714,XS,CONF_ONLY,0.54
OpenBMI_MI,1,4,41,0.77,0.72,0.77,0.81,0.0,5.000000000000004,4.0000000000000036,100,13,2,1,1,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,1,4,44,0.84,0.6699999999999999,0.8200000000000001,0.86,-1.9999999999999907,15.000000000000014,2.0000000000000018,100,21,2,0,2,0,0.0,XS,CONF_ONLY,0.54
OpenBMI_MI,1,4,46,0.69,0.63,0.69,0.7,0.0,5.999999999999995,1.0000000000000009,100,8,2,1,1,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,1,4,53,0.8200000000000001,0.68,0.78,0.84,-4.0000000000000036,9.999999999999998,1.9999999999999907,100,18,4,0,4,0,0.0,XS,CONF_ONLY,0.54
OpenBMI_MI,1,4,7,0.73,0.71,0.72,0.8300000000000001,-1.0000000000000009,1.0000000000000009,10.000000000000009,100,22,7,3,4,0,0.42857142857142855,XS,CONF_ONLY,0.54
OpenBMI_MI,1,4,9,0.6,0.53,0.58,0.69,-2.0000000000000018,4.999999999999993,8.999999999999996,100,25,6,2,4,0,0.3333333333333333,XS,CONF_ONLY,0.54
OpenBMI_MI,2,4,20,0.9099999999999999,0.79,0.9099999999999999,0.94,0.0,11.99999999999999,3.0000000000000027,100,18,2,1,1,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,2,4,21,0.9099999999999999,0.96,0.94,0.96,3.0000000000000027,-2.0000000000000018,5.000000000000004,100,5,3,3,0,0,1.0,XS,CONF_ONLY,0.54
OpenBMI_MI,2,4,41,0.77,0.79,0.77,0.8899999999999999,0.0,-2.0000000000000018,11.99999999999999,100,22,12,6,6,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,2,4,44,0.84,0.8799999999999999,0.84,0.9299999999999999,0.0,-3.9999999999999925,8.999999999999996,100,14,6,3,3,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,2,4,46,0.69,0.6799999999999999,0.65,0.75,-3.9999999999999925,-2.9999999999999916,6.000000000000005,100,13,4,0,4,0,0.0,XS,CONF_ONLY,0.54
OpenBMI_MI,2,4,53,0.8200000000000001,0.76,0.8,0.87,-2.0000000000000018,4.0000000000000036,4.999999999999993,100,16,6,2,4,0,0.3333333333333333,XS,CONF_ONLY,0.54
OpenBMI_MI,2,4,7,0.73,0.79,0.73,0.87,0.0,-6.000000000000005,14.000000000000002,100,22,6,3,3,0,0.5,XS,CONF_ONLY,0.54
OpenBMI_MI,2,4,9,0.6,0.71,0.6399999999999999,0.84,3.9999999999999925,-7.000000000000006,24.0,100,37,14,9,5,0,0.6428571428571429,XS,CONF_ONLY,0.54
OpenBMI_MI,0,0,15,0.87,0.88,0.88,0.9299999999999999,1.0000000000000009,0.0,5.999999999999995,100,11,11,6,5,0,0.5454545454545454,XS,MECH,0.56
OpenBMI_MI,0,0,3,0.87,0.9299999999999999,0.9299999999999999,0.96,5.999999999999995,0.0,8.999999999999996,100,12,10,8,2,0,0.8,XS,MECH,0.56
OpenBMI_MI,0,0,32,0.7,0.73,0.73,0.85,3.0000000000000027,0.0,15.000000000000002,100,27,27,15,12,0,0.5555555555555556,XS,MECH,0.56
OpenBMI_MI,0,0,33,0.88,0.94,0.94,0.97,5.999999999999995,0.0,8.999999999999996,100,12,12,9,3,0,0.75,XS,MECH,0.56
OpenBMI_MI,0,0,38,0.77,0.77,0.76,0.87,-1.0000000000000009,-1.0000000000000009,9.999999999999998,100,20,15,7,8,0,0.4666666666666667,XS,MECH,0.56
OpenBMI_MI,0,0,47,0.86,0.8600000000000001,0.8600000000000001,0.9099999999999999,1.1102230246251565e-14,0.0,4.999999999999993,100,10,10,5,5,0,0.5,XS,MECH,0.56
OpenBMI_MI,0,0,5,0.75,0.75,0.76,0.86,1.0000000000000009,1.0000000000000009,10.999999999999998,100,22,21,11,10,0,0.5238095238095238,XS,MECH,0.56
OpenBMI_MI,0,0,6,0.9099999999999999,0.96,0.96,0.97,5.000000000000004,0.0,6.000000000000005,100,7,7,6,1,0,0.8571428571428571,XS,MECH,0.56
OpenBMI_MI,1,0,15,0.87,0.89,0.88,0.92,1.0000000000000009,-1.0000000000000009,5.000000000000004,100,8,1,1,0,0,1.0,XS,MECH,0.56
OpenBMI_MI,1,0,3,0.87,0.8500000000000001,0.89,0.9299999999999999,2.0000000000000018,3.9999999999999925,5.999999999999995,100,14,6,4,2,0,0.6666666666666666,XS,MECH,0.56
OpenBMI_MI,1,0,32,0.7,0.75,0.75,0.85,5.000000000000004,0.0,15.000000000000002,100,25,15,10,5,0,0.6666666666666666,XS,MECH,0.56
OpenBMI_MI,1,0,33,0.88,0.86,0.86,0.9299999999999999,-2.0000000000000018,0.0,4.999999999999993,100,12,2,0,2,0,0.0,XS,MECH,0.56
OpenBMI_MI,1,0,38,0.77,0.75,0.78,0.78,1.0000000000000009,3.0000000000000027,1.0000000000000009,100,4,1,1,0,0,1.0,XS,MECH,0.56
OpenBMI_MI,1,0,47,0.86,0.76,0.79,0.87,-6.999999999999995,3.0000000000000027,1.0000000000000009,100,12,9,1,8,0,0.1111111111111111,XS,MECH,0.56
OpenBMI_MI,1,0,5,0.75,0.77,0.76,0.87,1.0000000000000009,-1.0000000000000009,12.0,100,22,9,5,4,0,0.5555555555555556,XS,MECH,0.56
