task,fold,arm,epoch,trials,CE,weighted_KD,weighted_P,total_loss
OpenBMI_SSVEP,3,MARGIN_UPPER_DISTILL,3,5200,0.13626509859011723,0.18321721787636097,0.24827403595814337,0.3443097194341513
OpenBMI_SSVEP,3,MARGIN_UPPER_DISTILL,4,5200,0.13099478143912097,0.173952160019141,0.23732194166917067,0.32867913530423093
OpenBMI_SSVEP,3,MARGIN_UPPER_DISTILL,5,5200,0.1293741848720954,0.17755453093693807,0.2544222813844681,0.3323709459946706
OpenBMI_SSVEP,3,MARGIN_UPPER_DISTILL,6,5200,0.12379055599753673,0.16401718797592016,0.22764893825237567,0.31057263924525336
OpenBMI_SSVEP,3,MARGIN_UPPER_DISTILL,7,5200,0.11608605161165962,0.16008070090642343,0.2389970658834164,0.300066457757583
OpenBMI_SSVEP,3,MARGIN_UPPER_DISTILL,8,5200,0.12003976528461163,0.15872809373415434,0.2189430054792991,0.3006621608367333
OpenBMI_SSVEP,3,MARGIN_UPPER_DISTILL,9,5200,0.1176662504214507,0.15252672635591946,0.222840976531689,0.29247707513662485
OpenBMI_SSVEP,3,MARGIN_UPPER_DISTILL,10,5200,0.1076867416042548,0.14553097238907448,0.22988158349807447,0.2762058723889864
OpenBMI_SSVEP,3,CE_UPPER_LOGIT_ONLY,1,5200,0.1546648163634997,0.22789760910547696,0.0,0.38256242669545687
OpenBMI_SSVEP,3,CE_UPPER_LOGIT_ONLY,2,5200,0.14652952794845286,0.21288286071557266,0.0,0.35941238971856926
OpenBMI_SSVEP,3,CE_UPPER_LOGIT_ONLY,3,5200,0.1366958418717751,0.19828546542387743,0.0,0.3349813072498028
OpenBMI_SSVEP,3,CE_UPPER_LOGIT_ONLY,4,5200,0.13104471353384164,0.18759166144407713,0.0,0.3186363746569707
OpenBMI_SSVEP,3,CE_UPPER_LOGIT_ONLY,5,5200,0.12978857582578293,0.1918144873013863,0.0,0.3216030627030593
OpenBMI_SSVEP,3,CE_UPPER_LOGIT_ONLY,6,5200,0.12365403319780643,0.17782382236077235,0.0,0.30147785599415117
OpenBMI_SSVEP,3,CE_UPPER_LOGIT_ONLY,7,5200,0.11680928245330086,0.17284913347317624,0.0,0.289658417644409
OpenBMI_SSVEP,3,CE_UPPER_LOGIT_ONLY,8,5200,0.12009004659377612,0.1723217961879877,0.0,0.2924118413374974
OpenBMI_SSVEP,3,CE_UPPER_LOGIT_ONLY,9,5200,0.1178741222849259,0.16579701602458954,0.0,0.28367113791979276
OpenBMI_SSVEP,3,CE_UPPER_LOGIT_ONLY,10,5200,0.10763825411979969,0.158514084311632,0.0,0.266152337881235
OpenBMI_SSVEP,3,CE_UPPER_FULL,1,5200,0.15457884075549932,0.22754962843198043,0.2925284189444322,0.41138131049963145
OpenBMI_SSVEP,3,CE_UPPER_FULL,2,5200,0.14640239119529724,0.21275389368717487,0.2800434521528391,0.38716063141822815
OpenBMI_SSVEP,3,CE_UPPER_FULL,3,5200,0.13668239772319793,0.19802733989862295,0.2621262832329823,0.36092237179095926
OpenBMI_SSVEP,3,CE_UPPER_FULL,4,5200,0.1310114677135761,0.18737240988474627,0.2540756277396129,0.34379144191741945
OpenBMI_SSVEP,3,CE_UPPER_FULL,5,5200,0.1296398225426674,0.19159952351680168,0.2678306363179134,0.3480224082103142
OpenBMI_SSVEP,3,CE_UPPER_FULL,6,5200,0.12361026735259936,0.17749749298279102,0.2414177820774225,0.32524953869672923
OpenBMI_SSVEP,3,CE_UPPER_FULL,7,5200,0.11637339984998107,0.17201084698622043,0.25636706152787575,0.3140209533847295
OpenBMI_SSVEP,3,CE_UPPER_FULL,8,5200,0.11995639622211457,0.1718885651918558,0.23250630172399375,0.31509559081150934
OpenBMI_SSVEP,3,CE_UPPER_FULL,9,5200,0.1179072657915262,0.1655649440563642,0.23800640981930954,0.30727285055013803
OpenBMI_SSVEP,3,CE_UPPER_FULL,10,5200,0.10768304038506288,0.15780155250659356,0.24352990017487453,0.28983758302835316
OpenBMI_SSVEP,4,CE_ONLY_CONTINUATION,1,5200,0.17966293399150554,0.0,0.0,0.17966293399150554
OpenBMI_SSVEP,4,CE_ONLY_CONTINUATION,2,5200,0.16212874116805884,0.0,0.0,0.16212874116805884
OpenBMI_SSVEP,4,CE_ONLY_CONTINUATION,3,5200,0.15824765521746414,0.0,0.0,0.15824765521746414
OpenBMI_SSVEP,4,CE_ONLY_CONTINUATION,4,5200,0.15833217171522287,0.0,0.0,0.15833217171522287
OpenBMI_SSVEP,4,CE_ONLY_CONTINUATION,5,5200,0.14608472963938346,0.0,0.0,0.14608472963938346
OpenBMI_SSVEP,4,CE_ONLY_CONTINUATION,6,5200,0.1500729998258444,0.0,0.0,0.1500729998258444
OpenBMI_SSVEP,4,CE_ONLY_CONTINUATION,7,5200,0.14208210807580215,0.0,0.0,0.14208210807580215
OpenBMI_SSVEP,4,CE_ONLY_CONTINUATION,8,5200,0.14317850156472278,0.0,0.0,0.14317850156472278
OpenBMI_SSVEP,4,CE_ONLY_CONTINUATION,9,5200,0.13300593903431526,0.0,0.0,0.13300593903431526
OpenBMI_SSVEP,4,CE_ONLY_CONTINUATION,10,5200,0.13572767193500812,0.0,0.0,0.13572767193500812
OpenBMI_SSVEP,4,TOP3_DISTILL,1,5200,0.1785820480493399,0.10573181867599488,0.10681251988961146,0.29499511929658745
OpenBMI_SSVEP,4,TOP3_DISTILL,2,5200,0.1638315531840691,0.08938972117809149,0.10043635930006321,0.2632649106704272
OpenBMI_SSVEP,4,TOP3_DISTILL,3,5200,0.1607998483456098,0.09036975292059092,0.09228783146693156,0.2603983833698126
OpenBMI_SSVEP,4,TOP3_DISTILL,4,5200,0.16385913573778593,0.08798110521756686,0.09743504035931368,0.2615837468550755
OpenBMI_SSVEP,4,TOP3_DISTILL,5,5200,0.14948720411612437,0.08565112395928456,0.09617498654585618,0.24475582860983336
OpenBMI_SSVEP,4,TOP3_DISTILL,6,5200,0.15500733531438388,0.08652229338884354,0.09477879191820437,0.25100750813117395
OpenBMI_SSVEP,4,TOP3_DISTILL,7,5200,0.14852340762431804,0.08123153892847208,0.08783767920274001,0.23853871171291058
OpenBMI_SSVEP,4,TOP3_DISTILL,8,5200,0.14967185884714126,0.08253911882638931,0.09801514827288114,0.24201249361038207
OpenBMI_SSVEP,4,TOP3_DISTILL,9,5200,0.1388429527099316,0.07746562847724328,0.09403895103014433,0.22571247375928438
OpenBMI_SSVEP,4,TOP3_DISTILL,10,5200,0.14365234874762023,0.08033896208955692,0.09026499184278342,0.23301781113331135
OpenBMI_SSVEP,4,MARGIN_UPPER_DISTILL,1,5200,0.17849884335811322,0.19554480997415688,0.2851207405787248,0.40255572594129124
OpenBMI_SSVEP,4,MARGIN_UPPER_DISTILL,2,5200,0.16394264665933755,0.16848936025912944,0.2858136320572633,0.36101337102743297
OpenBMI_SSVEP,4,MARGIN_UPPER_DISTILL,3,5200,0.16086786430615646,0.17091005380337054,0.25831435242524514,0.3576093562749716
OpenBMI_SSVEP,4,MARGIN_UPPER_DISTILL,4,5200,0.16403338661560646,0.1651634399707501,0.2644182828297982,0.3556386591837956
OpenBMI_SSVEP,4,MARGIN_UPPER_DISTILL,5,5200,0.14945033490657805,0.15597475501207206,0.27173658137138074,0.33259874958258406
OpenBMI_SSVEP,4,MARGIN_UPPER_DISTILL,6,5200,0.15556361152575565,0.15873945699288294,0.26242072623509627,0.34054514123843266
OpenBMI_SSVEP,4,MARGIN_UPPER_DISTILL,7,5200,0.14843491467145772,0.1513364663032385,0.2680604818234077,0.3265774292212266
OpenBMI_SSVEP,4,MARGIN_UPPER_DISTILL,8,5200,0.14986314090398642,0.15314557089255407,0.2717195602563711,0.33018066718028144
OpenBMI_SSVEP,4,MARGIN_UPPER_DISTILL,9,5200,0.1384581179343737,0.14141426480733432,0.26146983073307917,0.3060193680799924
OpenBMI_SSVEP,4,MARGIN_UPPER_DISTILL,10,5200,0.14398115359819852,0.1456729110616904,0.2646797813819005,0.316122044141476
OpenBMI_SSVEP,4,CE_UPPER_LOGIT_ONLY,1,5200,0.1785986923254453,0.2044772912447269,0.0,0.38307598095673784
OpenBMI_SSVEP,4,CE_UPPER_LOGIT_ONLY,2,5200,0.16419454861145752,0.17668357686354563,0.0,0.3408781235493146
OpenBMI_SSVEP,4,CE_UPPER_LOGIT_ONLY,3,5200,0.16104839540444887,0.17799913170245976,0.0,0.33904752887212314
OpenBMI_SSVEP,4,CE_UPPER_LOGIT_ONLY,4,5200,0.16434096895731412,0.1733293800170605,0.0,0.33767035190875716
OpenBMI_SSVEP,4,CE_UPPER_LOGIT_ONLY,5,5200,0.1500327857870322,0.16418425504977888,0.0,0.31421703815460206
OpenBMI_SSVEP,4,CE_UPPER_LOGIT_ONLY,6,5200,0.15591462690096636,0.16758285517875965,0.0,0.3234974842805129
OpenBMI_SSVEP,4,CE_UPPER_LOGIT_ONLY,7,5200,0.14864297014016373,0.15831813963559957,0.0,0.3069611092714163
OpenBMI_SSVEP,4,CE_UPPER_LOGIT_ONLY,8,5200,0.15056897711295347,0.1603841128716102,0.0,0.3109530910161825
OpenBMI_SSVEP,4,CE_UPPER_LOGIT_ONLY,9,5200,0.13925200728269724,0.14809887629288893,0.0,0.28735088522617636
OpenBMI_SSVEP,4,CE_UPPER_LOGIT_ONLY,10,5200,0.14454377078093014,0.1529330046589558,0.0,0.297476773078625
OpenBMI_SSVEP,4,CE_UPPER_FULL,1,5200,0.17847942815377163,0.2041936544730113,0.31884760187222405,0.41455784054902883
OpenBMI_SSVEP,4,CE_UPPER_FULL,2,5200,0.16404146134853362,0.17618170169683603,0.31859369351313666,0.37208252893044397
OpenBMI_SSVEP,4,CE_UPPER_FULL,3,5200,0.16092775785006008,0.17768450998342955,0.2895130694371003,0.36756357092123765
OpenBMI_SSVEP,4,CE_UPPER_FULL,4,5200,0.164263756275177,0.17313918416316693,0.2905951954309757,0.36646245883061335
OpenBMI_SSVEP,4,CE_UPPER_FULL,5,5200,0.1496971696156722,0.16370994054354154,0.3008832054871779,0.34349543167994573
OpenBMI_SSVEP,4,CE_UPPER_FULL,6,5200,0.15566551969601558,0.16701412838238935,0.2920352772107491,0.3518831784908588
OpenBMI_SSVEP,4,CE_UPPER_FULL,7,5200,0.14883843522805434,0.1581935734473742,0.2989627262262198,0.3369282797666696
OpenBMI_SSVEP,4,CE_UPPER_FULL,8,5200,0.15018815503670618,0.15979918947586647,0.3014461000149067,0.3401319554218879
OpenBMI_SSVEP,4,CE_UPPER_FULL,9,5200,0.13872174322605133,0.14723416841947115,0.28829975770070004,0.31478588902033294
OpenBMI_SSVEP,4,CE_UPPER_FULL,10,5200,0.144402134510187,0.15231154959935408,0.29420999774566065,0.32613468426924486
