task,fold,subject,session,arm,label,trials,mean_P_distance,cosine_similarity,standardized_P_MSE,native_to_oracle_movement_recovery,movement_direction_agreement
OpenBMI_MI,4,15,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,1.000763177871704,0.9042331576347351,0.4546990990638733,0.004436780698597431,0.16406317055225372
OpenBMI_MI,4,34,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,1.5438909530639648,0.8770595788955688,0.9014047980308533,0.015363482758402824,0.13925199210643768
OpenBMI_MI,4,38,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5044973492622375,0.8862652778625488,0.07713942229747772,0.037423986941576004,0.0875338762998581
OpenBMI_MI,4,48,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7835878729820251,0.8597418069839478,0.2697352170944214,0.009160289540886879,0.04922151193022728
OpenBMI_MI,4,52,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5099512934684753,0.8956107497215271,0.08928414434194565,0.03141699358820915,0.12574410438537598
OpenBMI_MI,4,11,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6136155724525452,0.88078773021698,0.13881540298461914,0.04662937670946121,0.11988858133554459
OpenBMI_MI,4,15,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.9835586547851562,0.9043145775794983,0.43880417943000793,0.025443876162171364,0.23231267929077148
OpenBMI_MI,4,34,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,1.5459136962890625,0.8771278858184814,0.9050384759902954,0.01454858761280775,0.1456080973148346
OpenBMI_MI,4,38,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.49850142002105713,0.8871383666992188,0.07555198669433594,0.05222087725996971,0.1351621001958847
OpenBMI_MI,4,48,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7720156311988831,0.8639611601829529,0.26232481002807617,0.023277072235941887,0.10109590739011765
OpenBMI_MI,4,52,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.507951021194458,0.8939146995544434,0.08856384456157684,0.04200815409421921,0.1254529058933258
OpenBMI_MI,4,11,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6241902709007263,0.8770740628242493,0.1444038301706314,0.04105156287550926,0.10355577617883682
OpenBMI_MI,4,15,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.9917948842048645,0.9045391082763672,0.4459860920906067,0.01861616037786007,0.2047848105430603
OpenBMI_MI,4,34,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,1.5438108444213867,0.8775447010993958,0.9025295972824097,0.01737356185913086,0.14766211807727814
OpenBMI_MI,4,38,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5054687857627869,0.8848552107810974,0.07752282172441483,0.049153417348861694,0.10726417601108551
OpenBMI_MI,4,48,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7872247099876404,0.8577749729156494,0.27121320366859436,0.012911014258861542,0.04689047858119011
OpenBMI_MI,4,52,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.513871967792511,0.8931618332862854,0.09056847542524338,0.041279736906290054,0.12250429391860962
OpenBMI_MI,4,11,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6136152744293213,0.8807877898216248,0.13881538808345795,0.04662872478365898,0.11988596618175507
OpenBMI_MI,4,15,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.9835605025291443,0.904314398765564,0.43880677223205566,0.025441301986575127,0.2323106825351715
OpenBMI_MI,4,34,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,1.5459131002426147,0.8771277666091919,0.9050388932228088,0.014548879116773605,0.14561304450035095
OpenBMI_MI,4,38,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.49850162863731384,0.8871381878852844,0.0755520612001419,0.05222054943442345,0.13516025245189667
OpenBMI_MI,4,48,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7720162868499756,0.863960862159729,0.262325257062912,0.02327595092356205,0.10109543800354004
OpenBMI_MI,4,52,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5079508423805237,0.8939148187637329,0.08856384456157684,0.04200751706957817,0.12545496225357056
OpenBMI_SSVEP,0,8,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6665793061256409,0.8947784900665283,0.5097561478614807,-0.010696543380618095,-0.024732816964387894
OpenBMI_SSVEP,0,9,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4251316487789154,0.8634345531463623,0.202612042427063,-0.030550232157111168,-0.1975841373205185
OpenBMI_SSVEP,0,11,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.8668457269668579,0.7750903964042664,0.8273615837097168,-0.019815677776932716,-0.17004454135894775
OpenBMI_SSVEP,0,14,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6418506503105164,0.8006236553192139,2.4498748779296875,-0.08204369992017746,-0.05527469515800476
OpenBMI_SSVEP,0,19,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.37064987421035767,0.8958526849746704,0.16355563700199127,0.008150291629135609,0.04671690985560417
OpenBMI_SSVEP,0,26,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5075570940971375,0.8315677642822266,0.3418639004230499,-0.010303809307515621,-0.03543684631586075
OpenBMI_SSVEP,0,8,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6671082973480225,0.894460141658783,0.5106871128082275,-0.012504287995398045,-0.05111599341034889
OpenBMI_SSVEP,0,9,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.41944026947021484,0.8668809533119202,0.19605182111263275,-0.020148448646068573,-0.16392378509044647
OpenBMI_SSVEP,0,11,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.8559179902076721,0.7796894311904907,0.8029673099517822,-0.007258903700858355,-0.027127699926495552
OpenBMI_SSVEP,0,14,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6487307548522949,0.8021589517593384,2.6721696853637695,-0.11025974154472351,-0.03967065364122391
OpenBMI_SSVEP,0,19,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.3713396191596985,0.8959197998046875,0.16331273317337036,0.006653506774455309,0.04161563888192177
OpenBMI_SSVEP,0,26,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5057872533798218,0.8320839405059814,0.34049320220947266,-0.007952985353767872,-0.06020394712686539
OpenBMI_SSVEP,0,8,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6672506928443909,0.8949396014213562,0.5098142027854919,-0.011330204084515572,-0.04232652112841606
OpenBMI_SSVEP,0,9,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4207956790924072,0.8656889200210571,0.19796226918697357,-0.021141445264220238,-0.16007640957832336
OpenBMI_SSVEP,0,11,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.8569946885108948,0.7794348001480103,0.8060386776924133,-0.008299966342747211,-0.022915340960025787
OpenBMI_SSVEP,0,14,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6550179123878479,0.8022118210792542,2.7126777172088623,-0.13150520622730255,-0.03607727959752083
OpenBMI_SSVEP,0,19,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.3716832101345062,0.8951532244682312,0.16416268050670624,0.007141909096390009,0.04053789749741554
OpenBMI_SSVEP,0,26,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5070393085479736,0.8310602307319641,0.34294021129608154,-0.007958777248859406,-0.05800020694732666
OpenBMI_SSVEP,0,8,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6687620282173157,0.8949356079101562,0.5116452574729919,-0.014906341210007668,-0.05519706383347511
OpenBMI_SSVEP,0,9,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.42263373732566833,0.8652654886245728,0.1995060294866562,-0.02606572024524212,-0.1835370659828186
OpenBMI_SSVEP,0,11,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.8624576330184937,0.7775803208351135,0.8210083246231079,-0.01510099321603775,-0.10188514739274979
OpenBMI_SSVEP,0,14,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6460052728652954,0.8029568195343018,2.5958597660064697,-0.09913521260023117,-0.0387846864759922
OpenBMI_SSVEP,0,19,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.3718937635421753,0.8959059119224548,0.1637302041053772,0.005561868194490671,0.02456839010119438
OpenBMI_SSVEP,0,26,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5060594081878662,0.8337891101837158,0.33898794651031494,-0.006573548074811697,-0.040977153927087784
OpenBMI_SSVEP,0,8,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.666431188583374,0.8949029445648193,0.5071860551834106,-0.010689305141568184,-0.0374675877392292
OpenBMI_SSVEP,0,9,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.42094287276268005,0.865694522857666,0.1978825181722641,-0.02204028144478798,-0.16664475202560425
OpenBMI_SSVEP,0,11,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.8568823933601379,0.7798038721084595,0.8074182271957397,-0.008659763261675835,-0.023587167263031006
OpenBMI_SSVEP,0,14,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6541590094566345,0.8030673861503601,2.6943447589874268,-0.1306394338607788,-0.031471967697143555
OpenBMI_SSVEP,0,19,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.37105193734169006,0.8957837820053101,0.1634189933538437,0.007932396605610847,0.05168846249580383
OpenBMI_SSVEP,0,26,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5063430666923523,0.831657350063324,0.34068554639816284,-0.007181061897426844,-0.04786902293562889
OpenBMI_SSVEP,1,1,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4869033396244049,0.894711434841156,0.18121324479579926,0.0008118940750136971,0.0038536321371793747
OpenBMI_SSVEP,1,8,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6641278266906738,0.9013099670410156,0.35311073064804077,0.026047252118587494,0.0740426629781723
OpenBMI_SSVEP,1,11,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.8717303276062012,0.8714916110038757,0.6084027290344238,-0.004573953803628683,-0.03245098888874054
OpenBMI_SSVEP,1,15,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4559503197669983,0.9060171246528625,0.18072795867919922,-0.0884162187576294,-0.19779132306575775
OpenBMI_SSVEP,1,44,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5946643352508545,0.910011887550354,0.3089192509651184,-0.04414889216423035,-0.18712566792964935
OpenBMI_SSVEP,1,52,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5161603689193726,0.8960833549499512,0.1895178258419037,0.04707590118050575,0.16629083454608917
OpenBMI_SSVEP,1,1,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.48924362659454346,0.8958205580711365,0.18028771877288818,-0.006683770567178726,-0.03413979709148407
OpenBMI_SSVEP,1,8,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6739429235458374,0.9012091755867004,0.36174747347831726,0.0012119428720325232,-0.015871847048401833
OpenBMI_SSVEP,1,11,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.8775675296783447,0.8721542954444885,0.6238720417022705,-0.014247487299144268,-0.1115126833319664
OpenBMI_SSVEP,1,15,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4572063088417053,0.9086559414863586,0.18160991370677948,-0.09629346430301666,-0.228260800242424
OpenBMI_SSVEP,1,44,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5950762033462524,0.9124164581298828,0.3087792694568634,-0.04617105424404144,-0.22496065497398376
OpenBMI_SSVEP,1,52,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5228978395462036,0.8970612287521362,0.1952328085899353,0.027925852686166763,0.10828795284032822
OpenBMI_SSVEP,1,1,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4944583773612976,0.8939970135688782,0.18652263283729553,-0.0071772122755646706,-0.033524151891469955
OpenBMI_SSVEP,1,8,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.677787184715271,0.8994971513748169,0.36714431643486023,0.008968504145741463,0.0017476171487942338
OpenBMI_SSVEP,1,11,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.8776695132255554,0.871671736240387,0.617887020111084,-0.011327940039336681,-0.08214380592107773
OpenBMI_SSVEP,1,15,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4788397252559662,0.8984555006027222,0.21194292604923248,-0.11188904941082001,-0.20782586932182312
OpenBMI_SSVEP,1,44,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5987088084220886,0.9116851687431335,0.3074171841144562,-0.04777156561613083,-0.20902857184410095
OpenBMI_SSVEP,1,52,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.526395320892334,0.8947167992591858,0.19668880105018616,0.029993915930390358,0.08827125281095505
OpenBMI_SSVEP,1,1,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4905247390270233,0.8939189314842224,0.18417884409427643,-0.00388345867395401,-0.018898384645581245
OpenBMI_SSVEP,1,8,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6752002835273743,0.8986666798591614,0.3697839379310608,0.010205406695604324,0.015902291983366013
OpenBMI_SSVEP,1,11,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.8747751116752625,0.8716267347335815,0.6176408529281616,-0.009367940947413445,-0.0693916380405426
OpenBMI_SSVEP,1,15,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.46482524275779724,0.9036548137664795,0.19411079585552216,-0.09873780608177185,-0.20568247139453888
OpenBMI_SSVEP,1,44,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5954912900924683,0.9106606245040894,0.30953362584114075,-0.045636147260665894,-0.20521551370620728
OpenBMI_SSVEP,1,52,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5205993056297302,0.8958996534347534,0.19482898712158203,0.03755796700716019,0.13418063521385193
OpenBMI_SSVEP,1,1,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.49380332231521606,0.8943922519683838,0.18581724166870117,-0.006713138893246651,-0.03255277872085571
OpenBMI_SSVEP,1,8,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6778516173362732,0.8994745016098022,0.3658694922924042,0.007177234161645174,-0.0020650457590818405
OpenBMI_SSVEP,1,11,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.8768386840820312,0.8723813891410828,0.6146878004074097,-0.010115825571119785,-0.07398929446935654
OpenBMI_SSVEP,1,15,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4795144200325012,0.8979581594467163,0.21312709152698517,-0.11189379543066025,-0.20681321620941162
OpenBMI_SSVEP,1,44,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5978087186813354,0.9121295809745789,0.30511024594306946,-0.046006109565496445,-0.20202158391475677
OpenBMI_SSVEP,1,52,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5268568992614746,0.8943256139755249,0.19685977697372437,0.029623666778206825,0.08736259490251541
OpenBMI_SSVEP,2,5,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5350786447525024,0.857402503490448,0.3851723074913025,0.0017686726059764624,-0.04718746617436409
OpenBMI_SSVEP,2,6,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4146096110343933,0.8934651017189026,0.2351648509502411,-0.001295550842769444,0.010453831404447556
OpenBMI_SSVEP,2,14,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5119468569755554,0.8283286094665527,3.1634891033172607,0.009414996951818466,0.04638557881116867
OpenBMI_SSVEP,2,35,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.2972855269908905,0.9244414567947388,0.12128786742687225,0.018877709284424782,0.03804614767432213
OpenBMI_SSVEP,2,45,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.3279823958873749,0.9099681377410889,0.14324840903282166,0.03583622723817825,0.2516893446445465
OpenBMI_SSVEP,2,46,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6430789232254028,0.8949638605117798,0.5959740877151489,-0.012783098965883255,-0.043017543852329254
OpenBMI_SSVEP,2,5,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.530825138092041,0.8633529543876648,0.3780589997768402,0.009763574227690697,0.023468198254704475
OpenBMI_SSVEP,2,6,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.414448618888855,0.8961012363433838,0.23135513067245483,-0.002074899384751916,-0.028741613030433655
OpenBMI_SSVEP,2,14,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5140934586524963,0.8303897380828857,3.2187399864196777,0.001337811816483736,0.0006338765961118042
OpenBMI_SSVEP,2,35,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.296531081199646,0.9260385036468506,0.1194377914071083,0.017960799857974052,0.030378928408026695
OpenBMI_SSVEP,2,45,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.3319122791290283,0.9096929430961609,0.14592687785625458,0.023166073486208916,0.1927175521850586
OpenBMI_SSVEP,2,46,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6263887286186218,0.9019196033477783,0.5523600578308105,0.0040118214674293995,0.014044281095266342
OpenBMI_SSVEP,2,5,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5322875380516052,0.8644846081733704,0.37960800528526306,0.009363180957734585,0.010495784692466259
OpenBMI_SSVEP,2,6,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4160704016685486,0.8959473967552185,0.2328314185142517,-0.003992026671767235,-0.04770582169294357
OpenBMI_SSVEP,2,14,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5171545147895813,0.8288617730140686,3.253866672515869,-0.0031214605551213026,-0.03879645839333534
OpenBMI_SSVEP,2,35,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.2985691726207733,0.9262463450431824,0.12096193432807922,0.011768264696002007,0.008754853159189224
OpenBMI_SSVEP,2,45,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.3326440453529358,0.9099090099334717,0.14635637402534485,0.021445859223604202,0.17876698076725006
OpenBMI_SSVEP,2,46,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6305482387542725,0.9013888835906982,0.5604987144470215,-0.002059691585600376,-0.010969418101012707
OpenBMI_SSVEP,2,5,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5334048867225647,0.8635821342468262,0.38187652826309204,0.0063760895282030106,-0.005900089628994465
OpenBMI_SSVEP,2,6,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4163375496864319,0.8957960605621338,0.23437385261058807,-0.0056598554365336895,-0.05909092724323273
OpenBMI_SSVEP,2,14,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5166894793510437,0.8292888402938843,3.2435619831085205,-0.0019731586799025536,-0.04726067930459976
OpenBMI_SSVEP,2,35,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.29919594526290894,0.9263695478439331,0.1219344511628151,0.010332303121685982,0.012576678767800331
OpenBMI_SSVEP,2,45,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.3327895402908325,0.9097580909729004,0.14581790566444397,0.019435137510299683,0.17284640669822693
OpenBMI_SSVEP,2,46,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6337563991546631,0.9006214141845703,0.5701379179954529,-0.006819278001785278,-0.03374139219522476
OpenBMI_SSVEP,2,5,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5320901870727539,0.8647004961967468,0.3796527087688446,0.009606427513062954,0.012383613735437393
OpenBMI_SSVEP,2,6,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.41606974601745605,0.8960765600204468,0.23287174105644226,-0.004426456522196531,-0.05129279941320419
OpenBMI_SSVEP,2,14,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5169528126716614,0.8297491669654846,3.2523531913757324,-0.003190819174051285,-0.03793563321232796
OpenBMI_SSVEP,2,35,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.2988203167915344,0.9263289570808411,0.121063731610775,0.01081471610814333,0.008573677390813828
OpenBMI_SSVEP,2,45,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.3327718675136566,0.9099406599998474,0.1462422013282776,0.020718857645988464,0.17737281322479248
OpenBMI_SSVEP,2,46,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6311681866645813,0.9015078544616699,0.5615613460540771,-0.0034193885512650013,-0.017672814428806305
OpenBMI_SSVEP,3,8,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5895267724990845,0.9048574566841125,0.28301966190338135,0.013289923779666424,0.026346001774072647
OpenBMI_SSVEP,3,14,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7333407402038574,0.844958484172821,3.7020020484924316,-0.06811372935771942,-0.04893949627876282
OpenBMI_SSVEP,3,32,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4585740566253662,0.8480588793754578,0.16637440025806427,0.006885604467242956,0.010799717158079147
OpenBMI_SSVEP,3,35,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.3483559489250183,0.919543981552124,0.09123590588569641,0.004742680583149195,-0.017605839297175407
OpenBMI_SSVEP,3,43,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,1.1763533353805542,0.8524238467216492,1.310420274734497,-0.008575069718062878,-0.020305201411247253
OpenBMI_SSVEP,3,46,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7542225122451782,0.9254880547523499,0.46195441484451294,0.045509517192840576,0.1919887512922287
OpenBMI_SSVEP,3,8,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5986976027488708,0.9073189496994019,0.2852369248867035,-0.008280194364488125,-0.05949073284864426
OpenBMI_SSVEP,3,14,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7414224743843079,0.8483833074569702,3.917264461517334,-0.09777092188596725,-0.09053315967321396
OpenBMI_SSVEP,3,32,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.46023792028427124,0.8512578010559082,0.16334538161754608,-0.0030613187700510025,-0.04319712519645691
OpenBMI_SSVEP,3,35,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.35238683223724365,0.9215726256370544,0.08920595049858093,-0.017005592584609985,-0.09228436648845673
OpenBMI_SSVEP,3,43,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,1.1830251216888428,0.8528317213058472,1.3167567253112793,-0.014365886338055134,-0.06293939054012299
OpenBMI_SSVEP,3,46,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7702421545982361,0.9282525777816772,0.4774167537689209,0.025454169139266014,0.11001815646886826
OpenBMI_SSVEP,3,8,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5995894074440002,0.9055074453353882,0.2891051471233368,-0.0055700503289699554,-0.04429738223552704
OpenBMI_SSVEP,3,14,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7553848028182983,0.8477606177330017,4.049346923828125,-0.10168305784463882,-0.07659130543470383
OpenBMI_SSVEP,3,32,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.46088501811027527,0.8512404561042786,0.1635095179080963,-0.00040212736348621547,-0.02676672674715519
OpenBMI_SSVEP,3,35,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.35338374972343445,0.9231613874435425,0.09195338934659958,-0.012729952111840248,-0.06351146101951599
