family,fold,seed,subject_id,control_id,rank,dimensions,role,FR,ridge,outer_test_used
B_EEG_DG,1,0,40,76,4,"[4, 11, 16, 19]",I_invariant,-0.3127881080359216,1.0,False
B_EEG_DG,1,0,50,76,4,"[4, 11, 16, 19]",I_invariant,0.4262690968037868,1.0,False
B_EEG_DG,1,0,7,76,4,"[4, 11, 16, 19]",I_invariant,-0.36425184689077295,1.0,False
B_EEG_DG,1,0,11,77,4,"[0, 4, 5, 10]",T_replica,0.5414134974756901,1.0,False
B_EEG_DG,1,0,17,77,4,"[0, 4, 5, 10]",T_replica,0.32182552846979673,1.0,False
B_EEG_DG,1,0,19,77,4,"[0, 4, 5, 10]",T_replica,0.6250282530313298,1.0,False
B_EEG_DG,1,0,22,77,4,"[0, 4, 5, 10]",T_replica,0.4354493135616281,1.0,False
B_EEG_DG,1,0,3,77,4,"[0, 4, 5, 10]",T_replica,0.48239958527165316,1.0,False
B_EEG_DG,1,0,38,77,4,"[0, 4, 5, 10]",T_replica,0.7648119757753286,1.0,False
B_EEG_DG,1,0,40,77,4,"[0, 4, 5, 10]",T_replica,0.4557713103549381,1.0,False
B_EEG_DG,1,0,50,77,4,"[0, 4, 5, 10]",T_replica,0.35930814758686014,1.0,False
B_EEG_DG,1,0,7,77,4,"[0, 4, 5, 10]",T_replica,0.5795948406048805,1.0,False
B_EEG_DG,1,0,11,77,4,"[0, 4, 5, 10]",I_invariant,0.6274183272417142,1.0,False
B_EEG_DG,1,0,17,77,4,"[0, 4, 5, 10]",I_invariant,0.20616978971579347,1.0,False
B_EEG_DG,1,0,19,77,4,"[0, 4, 5, 10]",I_invariant,0.5440319917424565,1.0,False
B_EEG_DG,1,0,22,77,4,"[0, 4, 5, 10]",I_invariant,0.5739926511624093,1.0,False
B_EEG_DG,1,0,3,77,4,"[0, 4, 5, 10]",I_invariant,-0.49141725472963693,1.0,False
B_EEG_DG,1,0,38,77,4,"[0, 4, 5, 10]",I_invariant,0.7773188601721109,1.0,False
B_EEG_DG,1,0,40,77,4,"[0, 4, 5, 10]",I_invariant,0.562090521737709,1.0,False
B_EEG_DG,1,0,50,77,4,"[0, 4, 5, 10]",I_invariant,0.631915563515458,1.0,False
B_EEG_DG,1,0,7,77,4,"[0, 4, 5, 10]",I_invariant,0.4926720323867765,1.0,False
B_EEG_DG,1,0,11,78,4,"[2, 5, 8, 11]",T_replica,0.3968098586961205,1.0,False
B_EEG_DG,1,0,17,78,4,"[2, 5, 8, 11]",T_replica,0.5892816027413441,1.0,False
B_EEG_DG,1,0,19,78,4,"[2, 5, 8, 11]",T_replica,0.5240888281487172,1.0,False
B_EEG_DG,1,0,22,78,4,"[2, 5, 8, 11]",T_replica,0.20323336386452096,1.0,False
B_EEG_DG,1,0,3,78,4,"[2, 5, 8, 11]",T_replica,0.5343985053500813,1.0,False
B_EEG_DG,1,0,38,78,4,"[2, 5, 8, 11]",T_replica,0.7040088953945944,1.0,False
B_EEG_DG,1,0,40,78,4,"[2, 5, 8, 11]",T_replica,0.4171693561153268,1.0,False
B_EEG_DG,1,0,50,78,4,"[2, 5, 8, 11]",T_replica,0.3118420930790725,1.0,False
B_EEG_DG,1,0,7,78,4,"[2, 5, 8, 11]",T_replica,0.3037177623177928,1.0,False
B_EEG_DG,1,0,11,78,4,"[2, 5, 8, 11]",I_invariant,0.4755142436360176,1.0,False
B_EEG_DG,1,0,17,78,4,"[2, 5, 8, 11]",I_invariant,0.42886925541542664,1.0,False
B_EEG_DG,1,0,19,78,4,"[2, 5, 8, 11]",I_invariant,0.372632270633114,1.0,False
B_EEG_DG,1,0,22,78,4,"[2, 5, 8, 11]",I_invariant,0.07958308912006884,1.0,False
B_EEG_DG,1,0,3,78,4,"[2, 5, 8, 11]",I_invariant,0.16343812299763916,1.0,False
B_EEG_DG,1,0,38,78,4,"[2, 5, 8, 11]",I_invariant,0.5445828216179585,1.0,False
B_EEG_DG,1,0,40,78,4,"[2, 5, 8, 11]",I_invariant,0.27437528852281035,1.0,False
B_EEG_DG,1,0,50,78,4,"[2, 5, 8, 11]",I_invariant,-0.29661987507216714,1.0,False
B_EEG_DG,1,0,7,78,4,"[2, 5, 8, 11]",I_invariant,-0.13374690850887538,1.0,False
B_EEG_DG,1,0,11,79,4,"[6, 16, 17, 19]",T_replica,0.19298160761894356,1.0,False
B_EEG_DG,1,0,17,79,4,"[6, 16, 17, 19]",T_replica,0.3185860260092994,1.0,False
B_EEG_DG,1,0,19,79,4,"[6, 16, 17, 19]",T_replica,0.25848953404136443,1.0,False
B_EEG_DG,1,0,22,79,4,"[6, 16, 17, 19]",T_replica,-0.31333743815411585,1.0,False
B_EEG_DG,1,0,3,79,4,"[6, 16, 17, 19]",T_replica,0.45497274690345846,1.0,False
B_EEG_DG,1,0,38,79,4,"[6, 16, 17, 19]",T_replica,0.4853155048859318,1.0,False
B_EEG_DG,1,0,40,79,4,"[6, 16, 17, 19]",T_replica,0.18782459288761555,1.0,False
B_EEG_DG,1,0,50,79,4,"[6, 16, 17, 19]",T_replica,0.6958805218141402,1.0,False
B_EEG_DG,1,0,7,79,4,"[6, 16, 17, 19]",T_replica,-0.13098602582341012,1.0,False
B_EEG_DG,1,0,11,79,4,"[6, 16, 17, 19]",I_invariant,0.11962088256641379,1.0,False
B_EEG_DG,1,0,17,79,4,"[6, 16, 17, 19]",I_invariant,0.16954580054548185,1.0,False
B_EEG_DG,1,0,19,79,4,"[6, 16, 17, 19]",I_invariant,0.03419633876614636,1.0,False
B_EEG_DG,1,0,22,79,4,"[6, 16, 17, 19]",I_invariant,-0.47036506344522966,1.0,False
B_EEG_DG,1,0,3,79,4,"[6, 16, 17, 19]",I_invariant,0.3902974016279117,1.0,False
B_EEG_DG,1,0,38,79,4,"[6, 16, 17, 19]",I_invariant,0.49435726389743995,1.0,False
B_EEG_DG,1,0,40,79,4,"[6, 16, 17, 19]",I_invariant,-0.06332771777396506,1.0,False
B_EEG_DG,1,0,50,79,4,"[6, 16, 17, 19]",I_invariant,0.5898946996304912,1.0,False
B_EEG_DG,1,0,7,79,4,"[6, 16, 17, 19]",I_invariant,-0.7541806140968585,1.0,False
B_EEG_DG,1,0,11,80,4,"[0, 3, 9, 10]",T_replica,0.5091187984928163,1.0,False
B_EEG_DG,1,0,17,80,4,"[0, 3, 9, 10]",T_replica,0.038562487842128235,1.0,False
B_EEG_DG,1,0,19,80,4,"[0, 3, 9, 10]",T_replica,0.6628856406374491,1.0,False
B_EEG_DG,1,0,22,80,4,"[0, 3, 9, 10]",T_replica,-0.16669918035437314,1.0,False
B_EEG_DG,1,0,3,80,4,"[0, 3, 9, 10]",T_replica,0.2823099317397313,1.0,False
B_EEG_DG,1,0,38,80,4,"[0, 3, 9, 10]",T_replica,0.7929285186896275,1.0,False
B_EEG_DG,1,0,40,80,4,"[0, 3, 9, 10]",T_replica,0.26307088785234345,1.0,False
B_EEG_DG,1,0,50,80,4,"[0, 3, 9, 10]",T_replica,0.8175825700942302,1.0,False
B_EEG_DG,1,0,7,80,4,"[0, 3, 9, 10]",T_replica,0.06377459749030068,1.0,False
B_EEG_DG,1,0,11,80,4,"[0, 3, 9, 10]",I_invariant,0.5516557282765749,1.0,False
B_EEG_DG,1,0,17,80,4,"[0, 3, 9, 10]",I_invariant,-0.3789359596709576,1.0,False
B_EEG_DG,1,0,19,80,4,"[0, 3, 9, 10]",I_invariant,0.44238142942197745,1.0,False
B_EEG_DG,1,0,22,80,4,"[0, 3, 9, 10]",I_invariant,-0.21499763212115486,1.0,False
B_EEG_DG,1,0,3,80,4,"[0, 3, 9, 10]",I_invariant,-0.20235861008880196,1.0,False
B_EEG_DG,1,0,38,80,4,"[0, 3, 9, 10]",I_invariant,0.6510569352045295,1.0,False
B_EEG_DG,1,0,40,80,4,"[0, 3, 9, 10]",I_invariant,0.33104688071133537,1.0,False
B_EEG_DG,1,0,50,80,4,"[0, 3, 9, 10]",I_invariant,0.7017611746805261,1.0,False
B_EEG_DG,1,0,7,80,4,"[0, 3, 9, 10]",I_invariant,-0.2019014782760733,1.0,False
B_EEG_DG,1,0,11,81,4,"[4, 5, 16, 19]",T_replica,0.44192391178346935,1.0,False
B_EEG_DG,1,0,17,81,4,"[4, 5, 16, 19]",T_replica,0.18067013494186446,1.0,False
B_EEG_DG,1,0,19,81,4,"[4, 5, 16, 19]",T_replica,0.4412374710351541,1.0,False
B_EEG_DG,1,0,22,81,4,"[4, 5, 16, 19]",T_replica,-0.3207052383152047,1.0,False
B_EEG_DG,1,0,3,81,4,"[4, 5, 16, 19]",T_replica,0.586670541506187,1.0,False
B_EEG_DG,1,0,38,81,4,"[4, 5, 16, 19]",T_replica,0.5812478414607867,1.0,False
B_EEG_DG,1,0,40,81,4,"[4, 5, 16, 19]",T_replica,-0.02576142024696093,1.0,False
B_EEG_DG,1,0,50,81,4,"[4, 5, 16, 19]",T_replica,0.5386513749299846,1.0,False
B_EEG_DG,1,0,7,81,4,"[4, 5, 16, 19]",T_replica,-0.08339285478026226,1.0,False
B_EEG_DG,1,0,11,81,4,"[4, 5, 16, 19]",I_invariant,0.35592757062815406,1.0,False
B_EEG_DG,1,0,17,81,4,"[4, 5, 16, 19]",I_invariant,-0.08315923321892504,1.0,False
B_EEG_DG,1,0,19,81,4,"[4, 5, 16, 19]",I_invariant,0.36323249934797897,1.0,False
B_EEG_DG,1,0,22,81,4,"[4, 5, 16, 19]",I_invariant,-0.4874168039195863,1.0,False
B_EEG_DG,1,0,3,81,4,"[4, 5, 16, 19]",I_invariant,0.44625329176633466,1.0,False
B_EEG_DG,1,0,38,81,4,"[4, 5, 16, 19]",I_invariant,0.4156341829341835,1.0,False
B_EEG_DG,1,0,40,81,4,"[4, 5, 16, 19]",I_invariant,-0.2979366448606582,1.0,False
B_EEG_DG,1,0,50,81,4,"[4, 5, 16, 19]",I_invariant,0.4571622744332282,1.0,False
B_EEG_DG,1,0,7,81,4,"[4, 5, 16, 19]",I_invariant,-0.29405014563390464,1.0,False
B_EEG_DG,1,0,11,82,4,"[2, 4, 5, 9]",T_replica,0.33683851171840107,1.0,False
B_EEG_DG,1,0,17,82,4,"[2, 4, 5, 9]",T_replica,0.5188046677545077,1.0,False
B_EEG_DG,1,0,19,82,4,"[2, 4, 5, 9]",T_replica,0.612533060402116,1.0,False
B_EEG_DG,1,0,22,82,4,"[2, 4, 5, 9]",T_replica,0.1435745134075903,1.0,False
B_EEG_DG,1,0,3,82,4,"[2, 4, 5, 9]",T_replica,0.6310388455250489,1.0,False
B_EEG_DG,1,0,38,82,4,"[2, 4, 5, 9]",T_replica,0.8130239436045699,1.0,False
B_EEG_DG,1,0,40,82,4,"[2, 4, 5, 9]",T_replica,0.3168818238209735,1.0,False
B_EEG_DG,1,0,50,82,4,"[2, 4, 5, 9]",T_replica,0.16560675505632094,1.0,False
B_EEG_DG,1,0,7,82,4,"[2, 4, 5, 9]",T_replica,0.35167674141613015,1.0,False
B_EEG_DG,1,0,11,82,4,"[2, 4, 5, 9]",I_invariant,0.4575907053807545,1.0,False
B_EEG_DG,1,0,17,82,4,"[2, 4, 5, 9]",I_invariant,0.3041385651242915,1.0,False
B_EEG_DG,1,0,19,82,4,"[2, 4, 5, 9]",I_invariant,0.4972799173300628,1.0,False
B_EEG_DG,1,0,22,82,4,"[2, 4, 5, 9]",I_invariant,0.029550163109985705,1.0,False
B_EEG_DG,1,0,3,82,4,"[2, 4, 5, 9]",I_invariant,-0.11264169530605561,1.0,False
B_EEG_DG,1,0,38,82,4,"[2, 4, 5, 9]",I_invariant,0.5284502381412995,1.0,False
B_EEG_DG,1,0,40,82,4,"[2, 4, 5, 9]",I_invariant,0.0528991586042078,1.0,False
B_EEG_DG,1,0,50,82,4,"[2, 4, 5, 9]",I_invariant,-0.572412488845935,1.0,False
B_EEG_DG,1,0,7,82,4,"[2, 4, 5, 9]",I_invariant,0.05354275710167955,1.0,False
B_EEG_DG,1,0,11,83,4,"[4, 16, 18, 19]",T_replica,0.37768817419141054,1.0,False
B_EEG_DG,1,0,17,83,4,"[4, 16, 18, 19]",T_replica,0.19797508065362235,1.0,False
B_EEG_DG,1,0,19,83,4,"[4, 16, 18, 19]",T_replica,0.47342791687571706,1.0,False
B_EEG_DG,1,0,22,83,4,"[4, 16, 18, 19]",T_replica,-0.28104604248448717,1.0,False
B_EEG_DG,1,0,3,83,4,"[4, 16, 18, 19]",T_replica,0.5769663946701347,1.0,False
B_EEG_DG,1,0,38,83,4,"[4, 16, 18, 19]",T_replica,0.5049231132260402,1.0,False
B_EEG_DG,1,0,40,83,4,"[4, 16, 18, 19]",T_replica,-0.0755981324193935,1.0,False
B_EEG_DG,1,0,50,83,4,"[4, 16, 18, 19]",T_replica,0.5078682091351294,1.0,False
B_EEG_DG,1,0,7,83,4,"[4, 16, 18, 19]",T_replica,-0.0022203420919295613,1.0,False
B_EEG_DG,1,0,11,83,4,"[4, 16, 18, 19]",I_invariant,0.3139428103830443,1.0,False
B_EEG_DG,1,0,17,83,4,"[4, 16, 18, 19]",I_invariant,-0.02769141623971172,1.0,False
B_EEG_DG,1,0,19,83,4,"[4, 16, 18, 19]",I_invariant,0.40267045490839515,1.0,False
B_EEG_DG,1,0,22,83,4,"[4, 16, 18, 19]",I_invariant,-0.41294140572068105,1.0,False
B_EEG_DG,1,0,3,83,4,"[4, 16, 18, 19]",I_invariant,0.4569649537511148,1.0,False
B_EEG_DG,1,0,38,83,4,"[4, 16, 18, 19]",I_invariant,0.35168161116768204,1.0,False
B_EEG_DG,1,0,40,83,4,"[4, 16, 18, 19]",I_invariant,-0.38749767378512634,1.0,False
B_EEG_DG,1,0,50,83,4,"[4, 16, 18, 19]",I_invariant,0.4516071346593391,1.0,False
B_EEG_DG,1,0,7,83,4,"[4, 16, 18, 19]",I_invariant,-0.20555905360729487,1.0,False
B_EEG_DG,1,0,11,84,4,"[0, 4, 10, 18]",T_replica,0.5326646539583126,1.0,False
B_EEG_DG,1,0,17,84,4,"[0, 4, 10, 18]",T_replica,0.32441372138766267,1.0,False
B_EEG_DG,1,0,19,84,4,"[0, 4, 10, 18]",T_replica,0.624687452703123,1.0,False
B_EEG_DG,1,0,22,84,4,"[0, 4, 10, 18]",T_replica,0.4209208141197247,1.0,False
B_EEG_DG,1,0,3,84,4,"[0, 4, 10, 18]",T_replica,0.48274825052361114,1.0,False
B_EEG_DG,1,0,38,84,4,"[0, 4, 10, 18]",T_replica,0.7642797841433997,1.0,False
B_EEG_DG,1,0,40,84,4,"[0, 4, 10, 18]",T_replica,0.4467950694893731,1.0,False
B_EEG_DG,1,0,50,84,4,"[0, 4, 10, 18]",T_replica,0.34285603606208437,1.0,False
B_EEG_DG,1,0,7,84,4,"[0, 4, 10, 18]",T_replica,0.5758492394491446,1.0,False
B_EEG_DG,1,0,11,84,4,"[0, 4, 10, 18]",I_invariant,0.6228282654767724,1.0,False
B_EEG_DG,1,0,17,84,4,"[0, 4, 10, 18]",I_invariant,0.20948232784534593,1.0,False
B_EEG_DG,1,0,19,84,4,"[0, 4, 10, 18]",I_invariant,0.5437830073924206,1.0,False
B_EEG_DG,1,0,22,84,4,"[0, 4, 10, 18]",I_invariant,0.5640614415420846,1.0,False
B_EEG_DG,1,0,3,84,4,"[0, 4, 10, 18]",I_invariant,-0.48566840143053946,1.0,False
B_EEG_DG,1,0,38,84,4,"[0, 4, 10, 18]",I_invariant,0.7764382798388121,1.0,False
B_EEG_DG,1,0,40,84,4,"[0, 4, 10, 18]",I_invariant,0.553483054947985,1.0,False
B_EEG_DG,1,0,50,84,4,"[0, 4, 10, 18]",I_invariant,0.6158938723237181,1.0,False
B_EEG_DG,1,0,7,84,4,"[0, 4, 10, 18]",I_invariant,0.493062874947491,1.0,False
B_EEG_DG,1,0,11,85,4,"[1, 4, 9, 16]",T_replica,0.42145437380613093,1.0,False
B_EEG_DG,1,0,17,85,4,"[1, 4, 9, 16]",T_replica,0.2734940594125984,1.0,False
B_EEG_DG,1,0,19,85,4,"[1, 4, 9, 16]",T_replica,0.36135714838827826,1.0,False
B_EEG_DG,1,0,22,85,4,"[1, 4, 9, 16]",T_replica,-0.6929007162692067,1.0,False
B_EEG_DG,1,0,3,85,4,"[1, 4, 9, 16]",T_replica,0.6221242368333533,1.0,False
B_EEG_DG,1,0,38,85,4,"[1, 4, 9, 16]",T_replica,0.6264967276189586,1.0,False
B_EEG_DG,1,0,40,85,4,"[1, 4, 9, 16]",T_replica,0.003484056959877635,1.0,False
B_EEG_DG,1,0,50,85,4,"[1, 4, 9, 16]",T_replica,0.35598982765102594,1.0,False
B_EEG_DG,1,0,7,85,4,"[1, 4, 9, 16]",T_replica,-0.18537738620591804,1.0,False
B_EEG_DG,1,0,11,85,4,"[1, 4, 9, 16]",I_invariant,0.46200471517876596,1.0,False
B_EEG_DG,1,0,17,85,4,"[1, 4, 9, 16]",I_invariant,0.13672048199250608,1.0,False
B_EEG_DG,1,0,19,85,4,"[1, 4, 9, 16]",I_invariant,0.2812195063681655,1.0,False
B_EEG_DG,1,0,22,85,4,"[1, 4, 9, 16]",I_invariant,-0.7562833787427676,1.0,False
B_EEG_DG,1,0,3,85,4,"[1, 4, 9, 16]",I_invariant,0.4174100279037224,1.0,False
B_EEG_DG,1,0,38,85,4,"[1, 4, 9, 16]",I_invariant,0.5985131885963202,1.0,False
B_EEG_DG,1,0,40,85,4,"[1, 4, 9, 16]",I_invariant,-0.21873628190312444,1.0,False
B_EEG_DG,1,0,50,85,4,"[1, 4, 9, 16]",I_invariant,0.3896297924854488,1.0,False
B_EEG_DG,1,0,7,85,4,"[1, 4, 9, 16]",I_invariant,-0.6152918078937579,1.0,False
B_EEG_DG,1,0,11,86,4,"[9, 10, 16, 19]",T_replica,0.2576646458435703,1.0,False
B_EEG_DG,1,0,17,86,4,"[9, 10, 16, 19]",T_replica,0.2009458978758093,1.0,False
B_EEG_DG,1,0,19,86,4,"[9, 10, 16, 19]",T_replica,0.36005277488335186,1.0,False
B_EEG_DG,1,0,22,86,4,"[9, 10, 16, 19]",T_replica,0.027777169773890664,1.0,False
B_EEG_DG,1,0,3,86,4,"[9, 10, 16, 19]",T_replica,0.39277906437318044,1.0,False
B_EEG_DG,1,0,38,86,4,"[9, 10, 16, 19]",T_replica,0.5256994755780346,1.0,False
B_EEG_DG,1,0,40,86,4,"[9, 10, 16, 19]",T_replica,-0.29738422962337263,1.0,False
B_EEG_DG,1,0,50,86,4,"[9, 10, 16, 19]",T_replica,0.7146862370235517,1.0,False
B_EEG_DG,1,0,7,86,4,"[9, 10, 16, 19]",T_replica,0.07142515349585676,1.0,False
B_EEG_DG,1,0,11,86,4,"[9, 10, 16, 19]",I_invariant,0.15304264208619556,1.0,False
B_EEG_DG,1,0,17,86,4,"[9, 10, 16, 19]",I_invariant,-0.20573269314511444,1.0,False
B_EEG_DG,1,0,19,86,4,"[9, 10, 16, 19]",I_invariant,0.2751733695967983,1.0,False
B_EEG_DG,1,0,22,86,4,"[9, 10, 16, 19]",I_invariant,-0.3518014163778842,1.0,False
B_EEG_DG,1,0,3,86,4,"[9, 10, 16, 19]",I_invariant,0.33237939028947006,1.0,False
B_EEG_DG,1,0,38,86,4,"[9, 10, 16, 19]",I_invariant,0.4676488045544448,1.0,False
B_EEG_DG,1,0,40,86,4,"[9, 10, 16, 19]",I_invariant,-0.6361679658835531,1.0,False
B_EEG_DG,1,0,50,86,4,"[9, 10, 16, 19]",I_invariant,0.7170209391728598,1.0,False
B_EEG_DG,1,0,7,86,4,"[9, 10, 16, 19]",I_invariant,-0.024586098244422594,1.0,False
B_EEG_DG,1,0,11,87,4,"[4, 5, 16, 18]",T_replica,0.42896480269141224,1.0,False
B_EEG_DG,1,0,17,87,4,"[4, 5, 16, 18]",T_replica,0.24274026022722017,1.0,False
B_EEG_DG,1,0,19,87,4,"[4, 5, 16, 18]",T_replica,0.443952153128199,1.0,False
B_EEG_DG,1,0,22,87,4,"[4, 5, 16, 18]",T_replica,-0.4166114108014083,1.0,False
B_EEG_DG,1,0,3,87,4,"[4, 5, 16, 18]",T_replica,0.5665818068177046,1.0,False
B_EEG_DG,1,0,38,87,4,"[4, 5, 16, 18]",T_replica,0.5018280378234937,1.0,False
B_EEG_DG,1,0,40,87,4,"[4, 5, 16, 18]",T_replica,-0.06075319457448769,1.0,False
B_EEG_DG,1,0,50,87,4,"[4, 5, 16, 18]",T_replica,0.4882136080410562,1.0,False
B_EEG_DG,1,0,7,87,4,"[4, 5, 16, 18]",T_replica,-0.05168187179757133,1.0,False
B_EEG_DG,1,0,11,87,4,"[4, 5, 16, 18]",I_invariant,0.39193480880277665,1.0,False
B_EEG_DG,1,0,17,87,4,"[4, 5, 16, 18]",I_invariant,0.11803099656234539,1.0,False
B_EEG_DG,1,0,19,87,4,"[4, 5, 16, 18]",I_invariant,0.38115014744165565,1.0,False
B_EEG_DG,1,0,22,87,4,"[4, 5, 16, 18]",I_invariant,-0.47071156342274945,1.0,False
B_EEG_DG,1,0,3,87,4,"[4, 5, 16, 18]",I_invariant,0.46543470962148836,1.0,False
B_EEG_DG,1,0,38,87,4,"[4, 5, 16, 18]",I_invariant,0.3378474019831629,1.0,False
B_EEG_DG,1,0,40,87,4,"[4, 5, 16, 18]",I_invariant,-0.31268296234666404,1.0,False
B_EEG_DG,1,0,50,87,4,"[4, 5, 16, 18]",I_invariant,0.42967192166291013,1.0,False
B_EEG_DG,1,0,7,87,4,"[4, 5, 16, 18]",I_invariant,-0.27866371473498464,1.0,False
B_EEG_DG,1,0,11,88,4,"[4, 6, 7, 16]",T_replica,0.30406668592113606,1.0,False
B_EEG_DG,1,0,17,88,4,"[4, 6, 7, 16]",T_replica,0.24398615192312978,1.0,False
B_EEG_DG,1,0,19,88,4,"[4, 6, 7, 16]",T_replica,0.4107987122633898,1.0,False
B_EEG_DG,1,0,22,88,4,"[4, 6, 7, 16]",T_replica,-0.3599073539512663,1.0,False
B_EEG_DG,1,0,3,88,4,"[4, 6, 7, 16]",T_replica,0.46226663968731685,1.0,False
B_EEG_DG,1,0,38,88,4,"[4, 6, 7, 16]",T_replica,0.5043065052486558,1.0,False
B_EEG_DG,1,0,40,88,4,"[4, 6, 7, 16]",T_replica,0.13535693389912073,1.0,False
B_EEG_DG,1,0,50,88,4,"[4, 6, 7, 16]",T_replica,0.7275367278339153,1.0,False
B_EEG_DG,1,0,7,88,4,"[4, 6, 7, 16]",T_replica,-0.11285090331502712,1.0,False
B_EEG_DG,1,0,11,88,4,"[4, 6, 7, 16]",I_invariant,0.2763495684941598,1.0,False
B_EEG_DG,1,0,17,88,4,"[4, 6, 7, 16]",I_invariant,0.06186653833928413,1.0,False
B_EEG_DG,1,0,19,88,4,"[4, 6, 7, 16]",I_invariant,0.2478848497922661,1.0,False
B_EEG_DG,1,0,22,88,4,"[4, 6, 7, 16]",I_invariant,-0.3967400438094788,1.0,False
B_EEG_DG,1,0,3,88,4,"[4, 6, 7, 16]",I_invariant,0.2029827023860592,1.0,False
B_EEG_DG,1,0,38,88,4,"[4, 6, 7, 16]",I_invariant,0.4757711752071654,1.0,False
B_EEG_DG,1,0,40,88,4,"[4, 6, 7, 16]",I_invariant,0.014198597515903688,1.0,False
B_EEG_DG,1,0,50,88,4,"[4, 6, 7, 16]",I_invariant,0.4059067127535969,1.0,False
B_EEG_DG,1,0,7,88,4,"[4, 6, 7, 16]",I_invariant,-0.7026234779099934,1.0,False
B_EEG_DG,1,0,11,89,4,"[1, 2, 5, 10]",T_replica,0.5288834724221009,1.0,False
B_EEG_DG,1,0,17,89,4,"[1, 2, 5, 10]",T_replica,0.4877308349224486,1.0,False
B_EEG_DG,1,0,19,89,4,"[1, 2, 5, 10]",T_replica,0.6984201410560549,1.0,False
B_EEG_DG,1,0,22,89,4,"[1, 2, 5, 10]",T_replica,0.3194991989164686,1.0,False
B_EEG_DG,1,0,3,89,4,"[1, 2, 5, 10]",T_replica,0.6567613737936271,1.0,False
B_EEG_DG,1,0,38,89,4,"[1, 2, 5, 10]",T_replica,0.6994845069811173,1.0,False
B_EEG_DG,1,0,40,89,4,"[1, 2, 5, 10]",T_replica,0.29375715962057536,1.0,False
B_EEG_DG,1,0,50,89,4,"[1, 2, 5, 10]",T_replica,0.8251401287737252,1.0,False
B_EEG_DG,1,0,7,89,4,"[1, 2, 5, 10]",T_replica,0.5913377454877524,1.0,False
B_EEG_DG,1,0,11,89,4,"[1, 2, 5, 10]",I_invariant,0.5583811309895237,1.0,False
B_EEG_DG,1,0,17,89,4,"[1, 2, 5, 10]",I_invariant,0.3118562520765572,1.0,False
B_EEG_DG,1,0,19,89,4,"[1, 2, 5, 10]",I_invariant,0.27222736717673357,1.0,False
B_EEG_DG,1,0,22,89,4,"[1, 2, 5, 10]",I_invariant,0.09297984977299922,1.0,False
B_EEG_DG,1,0,3,89,4,"[1, 2, 5, 10]",I_invariant,0.17465412041990358,1.0,False
B_EEG_DG,1,0,38,89,4,"[1, 2, 5, 10]",I_invariant,0.013147175911106923,1.0,False
B_EEG_DG,1,0,40,89,4,"[1, 2, 5, 10]",I_invariant,0.0024187763508038973,1.0,False
B_EEG_DG,1,0,50,89,4,"[1, 2, 5, 10]",I_invariant,0.11626132928837618,1.0,False
B_EEG_DG,1,0,7,89,4,"[1, 2, 5, 10]",I_invariant,0.17395090547108338,1.0,False
B_EEG_DG,1,0,11,90,4,"[3, 9, 11, 18]",T_replica,0.4521295813927493,1.0,False
B_EEG_DG,1,0,17,90,4,"[3, 9, 11, 18]",T_replica,0.01778490927369647,1.0,False
B_EEG_DG,1,0,19,90,4,"[3, 9, 11, 18]",T_replica,0.6129522869367574,1.0,False
B_EEG_DG,1,0,22,90,4,"[3, 9, 11, 18]",T_replica,-0.06698425876229352,1.0,False
B_EEG_DG,1,0,3,90,4,"[3, 9, 11, 18]",T_replica,0.41515973851051424,1.0,False
B_EEG_DG,1,0,38,90,4,"[3, 9, 11, 18]",T_replica,0.764939234890964,1.0,False
B_EEG_DG,1,0,40,90,4,"[3, 9, 11, 18]",T_replica,0.34223185550081026,1.0,False
B_EEG_DG,1,0,50,90,4,"[3, 9, 11, 18]",T_replica,0.6859041078076088,1.0,False
B_EEG_DG,1,0,7,90,4,"[3, 9, 11, 18]",T_replica,0.031506709161214674,1.0,False
B_EEG_DG,1,0,11,90,4,"[3, 9, 11, 18]",I_invariant,0.607254682482282,1.0,False
B_EEG_DG,1,0,17,90,4,"[3, 9, 11, 18]",I_invariant,-0.19195195342569282,1.0,False
B_EEG_DG,1,0,19,90,4,"[3, 9, 11, 18]",I_invariant,0.40602315484079765,1.0,False
B_EEG_DG,1,0,22,90,4,"[3, 9, 11, 18]",I_invariant,-0.2089831947838514,1.0,False
B_EEG_DG,1,0,3,90,4,"[3, 9, 11, 18]",I_invariant,0.03685313777854193,1.0,False
B_EEG_DG,1,0,38,90,4,"[3, 9, 11, 18]",I_invariant,0.6309326282500841,1.0,False
B_EEG_DG,1,0,40,90,4,"[3, 9, 11, 18]",I_invariant,0.32633723068204534,1.0,False
B_EEG_DG,1,0,50,90,4,"[3, 9, 11, 18]",I_invariant,0.5767274479053902,1.0,False
B_EEG_DG,1,0,7,90,4,"[3, 9, 11, 18]",I_invariant,-0.18137939467147812,1.0,False
B_EEG_DG,1,0,11,91,4,"[1, 4, 7, 16]",T_replica,0.46446047132913737,1.0,False
B_EEG_DG,1,0,17,91,4,"[1, 4, 7, 16]",T_replica,0.21792457149713063,1.0,False
B_EEG_DG,1,0,19,91,4,"[1, 4, 7, 16]",T_replica,0.2819650051509731,1.0,False
B_EEG_DG,1,0,22,91,4,"[1, 4, 7, 16]",T_replica,-0.6630474363434486,1.0,False
B_EEG_DG,1,0,3,91,4,"[1, 4, 7, 16]",T_replica,0.5969189187882449,1.0,False
