task,fold,role,session,subject,direction,alpha,mean_true_class_margin,mean_CE,accuracy,mean_max_softmax,mean_native_predicted_probability,mean_entropy,mean_successor_P_movement,label_scope
OpenBMI_MI,4,inner_train,1,28,4,1.25,4.014044284820557,0.11333565413951874,0.94,0.9522342085838318,0.9522342085838318,0.1391262710094452,0.057622913271188736,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,4,1.5,4.011981010437012,0.11336924880743027,0.94,0.9521257281303406,0.9521257281303406,0.13936260342597961,0.11469564586877823,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,4,2.0,4.007447719573975,0.11349136382341385,0.94,0.9518974423408508,0.9518974423408508,0.13985446095466614,0.22713352739810944,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,5,0.0,4.021531581878662,0.1120460256934166,0.95,0.9525153636932373,0.9523937106132507,0.13797195255756378,0.21536293625831604,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,5,0.25,4.020252227783203,0.11235444992780685,0.94,0.9523894786834717,0.9523894786834717,0.13818880915641785,0.16110233962535858,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,5,0.5,4.018896102905273,0.11267036199569702,0.94,0.952379047870636,0.952379047870636,0.13841558992862701,0.10710136592388153,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,5,0.75,4.017461776733398,0.11299365758895874,0.94,0.9523624181747437,0.9523624181747437,0.1386520117521286,0.05339261144399643,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,5,1.0,4.01595401763916,0.11332409083843231,0.94,0.952339231967926,0.952339231967926,0.13889797031879425,5.5391884757119685e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,5,1.25,4.014373302459717,0.11366116255521774,0.94,0.9523097276687622,0.9523097276687622,0.13915325701236725,0.05306239053606987,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,5,1.5,4.012722969055176,0.11400485783815384,0.94,0.952273428440094,0.952273428440094,0.13941767811775208,0.10578802227973938,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,5,2.0,4.009209632873535,0.11471519619226456,0.94,0.952180027961731,0.952180027961731,0.13997410237789154,0.21018899977207184,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,6,0.0,4.008120536804199,0.11451071500778198,0.94,0.9518514275550842,0.9518514275550842,0.14009104669094086,0.21730776131153107,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,6,0.25,4.0101518630981445,0.11421475559473038,0.94,0.9519805908203125,0.9519805908203125,0.13978779315948486,0.1636720597743988,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,6,0.5,4.012144088745117,0.11391779035329819,0.94,0.9521061182022095,0.9521061182022095,0.13948532938957214,0.10962987691164017,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,6,0.75,4.014081001281738,0.1136208176612854,0.94,0.9522263407707214,0.9522263407707214,0.1391874998807907,0.05509820953011513,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,6,1.0,4.01595401763916,0.11332409083843231,0.94,0.952339231967926,0.952339231967926,0.13889797031879425,5.5391884757119685e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,6,1.25,4.017756462097168,0.11302647739648819,0.94,0.9524434804916382,0.9524434804916382,0.1386204957962036,0.05573664605617523,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,6,1.5,4.0194902420043945,0.11272716522216797,0.94,0.9525372982025146,0.9525372982025146,0.13835874199867249,0.11218864470720291,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,6,2.0,4.022747039794922,0.1121244877576828,0.94,0.9526883959770203,0.9526883959770203,0.13789264857769012,0.22751867771148682,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,7,0.0,4.012890338897705,0.11339198797941208,0.94,0.952396035194397,0.952396035194397,0.13860298693180084,0.191299170255661,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,7,0.25,4.013663291931152,0.11350338906049728,0.94,0.9524428844451904,0.9524428844451904,0.1386212259531021,0.14392602443695068,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,7,0.5,4.014438152313232,0.11352339386940002,0.94,0.952445924282074,0.952445924282074,0.1386783868074417,0.09631714224815369,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,7,0.75,4.015207290649414,0.11345874518156052,0.94,0.9524095058441162,0.9524095058441162,0.13877254724502563,0.048370733857154846,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,7,1.0,4.01595401763916,0.11332409083843231,0.94,0.952339231967926,0.952339231967926,0.13889797031879425,5.5391884757119685e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,7,1.25,4.016651630401611,0.1131415069103241,0.94,0.9522421956062317,0.9522421956062317,0.13904723525047302,0.04885050281882286,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,7,1.5,4.0172858238220215,0.112922802567482,0.94,0.9521217346191406,0.9521217346191406,0.13921679556369781,0.09827316552400589,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,7,2.0,4.018381595611572,0.11238020658493042,0.94,0.9518148303031921,0.9518148303031921,0.13960950076580048,0.19921714067459106,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,8,0.0,4.011534214019775,0.1123286634683609,0.94,0.9515382647514343,0.9515382647514343,0.14008478820323944,0.11913567781448364,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,8,0.25,4.012848854064941,0.112555593252182,0.94,0.9517481923103333,0.9517481923103333,0.13976463675498962,0.08998895436525345,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,8,0.5,4.014026165008545,0.1127965897321701,0.94,0.9519520401954651,0.9519520401954651,0.13945965468883514,0.060425661504268646,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,8,0.75,4.015061855316162,0.11305254697799683,0.94,0.9521491527557373,0.9521491527557373,0.1391706019639969,0.030437825247645378,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,8,1.0,4.01595401763916,0.11332409083843231,0.94,0.952339231967926,0.952339231967926,0.13889797031879425,5.5391884757119685e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,8,1.25,4.016697883605957,0.11361149698495865,0.94,0.952522337436676,0.952522337436676,0.1386425942182541,0.030891884118318558,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,8,1.5,4.017295837402344,0.1139143854379654,0.94,0.9526975154876709,0.9526975154876709,0.13840538263320923,0.0622418113052845,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,8,2.0,4.018042087554932,0.11456488817930222,0.94,0.9530230760574341,0.9530230760574341,0.13799011707305908,0.12632125616073608,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,9,0.0,4.016816139221191,0.11313217878341675,0.94,0.9523606896400452,0.9523606896400452,0.13879287242889404,0.16191214323043823,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,9,0.25,4.016694068908691,0.11317440122365952,0.94,0.9523601531982422,0.9523601531982422,0.13880902528762817,0.12155064940452576,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,9,0.5,4.016510486602783,0.11322001367807388,0.94,0.9523563981056213,0.9523563981056213,0.1388319879770279,0.08110311627388,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,9,0.75,4.016264915466309,0.11326971650123596,0.94,0.9523493051528931,0.9523493051528931,0.13886164128780365,0.0405820831656456,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,9,1.0,4.01595401763916,0.11332409083843231,0.94,0.952339231967926,0.952339231967926,0.13889797031879425,5.5391884757119685e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,9,1.25,4.0155744552612305,0.1133829802274704,0.94,0.9523263573646545,0.9523263573646545,0.13894087076187134,0.040629640221595764,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,9,1.5,4.015127182006836,0.1134461909532547,0.94,0.9523106217384338,0.9523106217384338,0.13899032771587372,0.08128094673156738,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,9,2.0,4.014034271240234,0.11358394473791122,0.94,0.9522705078125,0.9522705078125,0.13910818099975586,0.16258275508880615,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,10,0.0,4.02214241027832,0.11074908077716827,0.94,0.9517198801040649,0.9517198801040649,0.13920912146568298,0.22041796147823334,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,10,0.25,4.0207109451293945,0.11137108504772186,0.94,0.9518887996673584,0.9518887996673584,0.13913188874721527,0.1654720902442932,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,10,0.5,4.019201755523682,0.11200866848230362,0.94,0.9520487189292908,0.9520487189292908,0.13905350863933563,0.11041450500488281,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,10,0.75,4.017613887786865,0.11266165971755981,0.94,0.9521995782852173,0.9521995782852173,0.13897480070590973,0.05525490269064903,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,10,1.0,4.01595401763916,0.11332409083843231,0.94,0.952339231967926,0.952339231967926,0.13889797031879425,5.5391884757119685e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,10,1.25,4.014220714569092,0.11399587988853455,0.94,0.9524681568145752,0.9524681568145752,0.13882389664649963,0.05533815920352936,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,10,1.5,4.012427806854248,0.11466799676418304,0.94,0.9525843262672424,0.9525843262672424,0.13875555992126465,0.11075714230537415,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,10,2.0,4.008722305297852,0.1159697026014328,0.94,0.9527702331542969,0.9527702331542969,0.13864928483963013,0.22183890640735626,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,11,0.0,4.016338348388672,0.10982611030340195,0.95,0.951120913028717,0.950085461139679,0.14051812887191772,0.2202921360731125,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,11,0.25,4.016363620758057,0.11060434579849243,0.95,0.9513615369796753,0.9506689310073853,0.14015233516693115,0.16512201726436615,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,11,0.5,4.016305923461914,0.11144821345806122,0.95,0.9515811800956726,0.9512416124343872,0.13975918292999268,0.11002953350543976,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,11,0.75,4.016168117523193,0.11235581338405609,0.94,0.9517994523048401,0.9517994523048401,0.13934017717838287,0.054991573095321655,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,11,1.0,4.01595401763916,0.11332409083843231,0.94,0.952339231967926,0.952339231967926,0.13889797031879425,5.5391884757119685e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,11,1.25,4.0156731605529785,0.11434376984834671,0.94,0.9528558850288391,0.9528558850288391,0.1384371817111969,0.054944757372140884,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,11,1.5,4.015337944030762,0.11540747433900833,0.94,0.9533465504646301,0.9533465504646301,0.13796153664588928,0.10984696447849274,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,11,2.0,4.014523029327393,0.1176491230726242,0.94,0.9542432427406311,0.9542432427406311,0.13697977364063263,0.219594344496727,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,12,0.0,4.017836093902588,0.11145458370447159,0.95,0.9519323110580444,0.9518207311630249,0.13899947702884674,0.21365715563297272,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,12,0.25,4.017524719238281,0.11189398169517517,0.94,0.9519661664962769,0.9519661664962769,0.13895833492279053,0.16022267937660217,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,12,0.5,4.017106533050537,0.11235210299491882,0.94,0.9521009922027588,0.9521009922027588,0.13892784714698792,0.1067882850766182,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,12,0.75,4.0165839195251465,0.11282846331596375,0.94,0.9522255659103394,0.9522255659103394,0.13890758156776428,0.05337447300553322,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,12,1.0,4.01595401763916,0.11332409083843231,0.94,0.952339231967926,0.952339231967926,0.13889797031879425,5.5391884757119685e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,12,1.25,4.01521110534668,0.11383932083845139,0.94,0.9524410367012024,0.9524410367012024,0.13889990746974945,0.053317226469516754,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,12,1.5,4.014354705810547,0.11437464505434036,0.94,0.9525302648544312,0.9525302648544312,0.13891412317752838,0.1065593808889389,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,12,2.0,4.012295722961426,0.11550787836313248,0.94,0.952667236328125,0.952667236328125,0.13898199796676636,0.21272794902324677,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,13,0.0,4.016142845153809,0.11451414972543716,0.94,0.9526047706604004,0.9526047706604004,0.13838344812393188,0.21908403933048248,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,13,0.25,4.016262054443359,0.11419671028852463,0.94,0.952547013759613,0.952547013759613,0.13850003480911255,0.16431379318237305,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,13,0.5,4.016274929046631,0.11388996243476868,0.94,0.9524829983711243,0.9524829983711243,0.13862542808055878,0.10950397700071335,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,13,0.75,4.016172885894775,0.11359851807355881,0.94,0.9524132013320923,0.9524132013320923,0.1387585699558258,0.054715100675821304,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,13,1.0,4.01595401763916,0.11332409083843231,0.94,0.952339231967926,0.952339231967926,0.13889797031879425,5.5391884757119685e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,13,1.25,4.0156168937683105,0.11306622624397278,0.94,0.952262282371521,0.952262282371521,0.13904286921024323,0.054548874497413635,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,13,1.5,4.015192031860352,0.11281538754701614,0.94,0.9521854519844055,0.9521854519844055,0.13919025659561157,0.10886635631322861,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,13,2.0,4.014177322387695,0.11230363696813583,0.94,0.9520409107208252,0.9520409107208252,0.13948331773281097,0.21677155792713165,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,14,0.0,4.025469779968262,0.11402488499879837,0.94,0.9537535309791565,0.9537535309791565,0.13721483945846558,0.2255798727273941,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,14,0.25,4.023259162902832,0.11383314430713654,0.94,0.9534140229225159,0.9534140229225159,0.13761702179908752,0.1693452000617981,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,14,0.5,4.020936965942383,0.11365213245153427,0.94,0.9530651569366455,0.9530651569366455,0.13803167641162872,0.11298959702253342,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,14,0.75,4.018501281738281,0.11348236352205276,0.94,0.9527068138122559,0.9527068138122559,0.13845863938331604,0.05653468146920204,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,14,1.0,4.01595401763916,0.11332409083843231,0.94,0.952339231967926,0.952339231967926,0.13889797031879425,5.5391884757119685e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,14,1.25,4.013294219970703,0.11317736655473709,0.94,0.951961874961853,0.951961874961853,0.1393495798110962,0.05659632757306099,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,14,1.5,4.010522842407227,0.11304272711277008,0.94,0.9515751004219055,0.9515751004219055,0.1398133635520935,0.11323752254247665,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,14,2.0,4.004644393920898,0.11281225830316544,0.95,0.9510087370872498,0.9507730007171631,0.14077790081501007,0.22656327486038208,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,15,0.0,4.0108113288879395,0.11600443720817566,0.94,0.9529969096183777,0.9529969096183777,0.1383395940065384,0.08214688301086426,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,15,0.25,4.0121073722839355,0.11537285149097443,0.94,0.9528430104255676,0.9528430104255676,0.1384730041027069,0.061839427798986435,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,15,0.5,4.013416290283203,0.11470583826303482,0.94,0.9526813626289368,0.9526813626289368,0.13861188292503357,0.04134080559015274,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,15,0.75,4.014708995819092,0.11401765793561935,0.94,0.9525132179260254,0.9525132179260254,0.1387540102005005,0.02071443572640419,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,15,1.0,4.01595401763916,0.11332409083843231,0.94,0.952339231967926,0.952339231967926,0.13889797031879425,5.5391884757119685e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,15,1.25,4.0171098709106445,0.11264825612306595,0.94,0.9521642923355103,0.9521642923355103,0.13903874158859253,0.020724274218082428,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,15,1.5,4.018157005310059,0.11200187355279922,0.94,0.9519917368888855,0.9519917368888855,0.13917458057403564,0.04141409322619438,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,1,28,15,2.0,4.019802093505859,0.1108345240354538,0.94,0.9516502618789673,0.9516502618789673,0.13944517076015472,0.08246908336877823,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,0,0.0,3.7734475135803223,0.1567578911781311,0.92,0.9413208961486816,0.9413208961486816,0.1551358699798584,0.051157984882593155,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,0,0.25,3.7730894088745117,0.15679723024368286,0.92,0.9413790702819824,0.9413790702819824,0.15508940815925598,0.038522686809301376,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,0,0.5,3.772657871246338,0.1568497121334076,0.92,0.9414311051368713,0.9414311051368713,0.15504790842533112,0.025785300880670547,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,0,0.75,3.7721524238586426,0.15691545605659485,0.92,0.9414774179458618,0.9414774179458618,0.15501096844673157,0.012945001944899559,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,0,1.0,3.771573781967163,0.15699456632137299,0.92,0.9415183067321777,0.9415183067321777,0.15497860312461853,4.415871592271681e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,0,1.25,3.7709221839904785,0.15708686411380768,0.92,0.9415535926818848,0.9415535926818848,0.15495134890079498,0.013049477711319923,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,0,1.5,3.770192861557007,0.1571924090385437,0.92,0.9415827393531799,0.9415827393531799,0.15493005514144897,0.026200607419013977,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,0,2.0,3.768497943878174,0.15744316577911377,0.92,0.9416234493255615,0.9416234493255615,0.15490703284740448,0.0528024397790432,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,1,0.0,3.735968828201294,0.15312451124191284,0.93,0.9398751258850098,0.9362789988517761,0.15927599370479584,0.28040003776550293,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,1,0.25,3.746311664581299,0.1537070870399475,0.93,0.9397540092468262,0.9376977682113647,0.1582188457250595,0.20980346202850342,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,1,0.5,3.755711317062378,0.15454579889774323,0.93,0.9398400783538818,0.9390520453453064,0.15715055167675018,0.13942895829677582,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,1,0.75,3.7641379833221436,0.15564236044883728,0.93,0.9404631853103638,0.940329372882843,0.15606963634490967,0.0694541484117508,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,1,1.0,3.771573781967163,0.15699456632137299,0.92,0.9415183067321777,0.9415183067321777,0.15497860312461853,4.415871592271681e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,1,1.25,3.778019666671753,0.1585921049118042,0.92,0.9426085948944092,0.9426085948944092,0.15388378500938416,0.0688391849398613,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,1,1.5,3.783493995666504,0.16041810810565948,0.91,0.9436037540435791,0.9435921311378479,0.1527935266494751,0.1370081603527069,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,1,2.0,3.7916605472564697,0.1646748185157776,0.91,0.9459866285324097,0.9452168941497803,0.15067021548748016,0.2712460160255432,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,2,0.0,3.7691357135772705,0.15725253522396088,0.92,0.9414803981781006,0.9414803981781006,0.15506891906261444,0.31533414125442505,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,2,0.25,3.7698802947998047,0.15720659494400024,0.92,0.9415030479431152,0.9415030479431152,0.1550254076719284,0.23713688552379608,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,2,0.5,3.770536422729492,0.15714699029922485,0.92,0.9415162801742554,0.9415162801742554,0.1549963504076004,0.1585027277469635,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,2,0.75,3.7711026668548584,0.1570752114057541,0.92,0.9415209293365479,0.9415209293365479,0.15498103201389313,0.07945050299167633,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,2,1.0,3.771573781967163,0.15699456632137299,0.92,0.9415183067321777,0.9415183067321777,0.15497860312461853,4.415871592271681e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,2,1.25,3.7719452381134033,0.1569090336561203,0.92,0.9415095448493958,0.9415095448493958,0.154988095164299,0.07983370870351791,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,2,1.5,3.7722160816192627,0.15682058036327362,0.92,0.9414952993392944,0.9414952993392944,0.1550084948539734,0.16003777086734772,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,2,2.0,3.7724392414093018,0.1566430628299713,0.92,0.9414527416229248,0.9414527416229248,0.15508095920085907,0.32149216532707214,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,3,0.0,3.7800934314727783,0.15501166880130768,0.92,0.9416681528091431,0.9416681528091431,0.15467989444732666,0.1864490509033203,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,3,0.25,3.7783989906311035,0.15541787445545197,0.92,0.9416334629058838,0.9416334629058838,0.15474501252174377,0.1393253654241562,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,3,0.5,3.776412010192871,0.1558837741613388,0.92,0.9415975213050842,0.9415975213050842,0.15481537580490112,0.09252109378576279,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,3,0.75,3.7741360664367676,0.1564096212387085,0.92,0.9415596127510071,0.9415596127510071,0.1548924595117569,0.04607538878917694,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,3,1.0,3.771573781967163,0.15699456632137299,0.92,0.9415183067321777,0.9415183067321777,0.15497860312461853,4.415871592271681e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,inner_train,2,28,3,1.25,3.768723726272583,0.15764161944389343,0.92,0.9414729475975037,0.9414729475975037,0.15507447719573975,0.04570351913571358,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
