task,fold,role,session,subject,direction,U_P,D_margin,D_CE,U_P_positive_D_positive,U_P_positive_D_plateau,U_P_positive_D_negative,local_actionability,utility_action_quadrant,label_scope
OpenBMI_SSVEP,0,inner_train,1,16,10,0.03237581253051758,0.024272918701171875,-5.195196717977524e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,16,11,0.007952690124511719,0.007319450378417969,-2.276897430419922e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,16,12,0.006079196929931641,0.004364013671875,-1.6174279153347015e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,16,13,0.01939678192138672,0.018288612365722656,-4.1282735764980316e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,16,14,-0.0010418891906738281,-0.0031118392944335938,4.3502077460289e-06,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,16,15,-0.011749267578125,-0.012477874755859375,2.8260983526706696e-05,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,0,-0.003307819366455078,-0.003337860107421875,2.5248154997825623e-06,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,1,-9.1552734375e-05,-9.441375732421875e-05,2.461019903421402e-07,False,False,False,PLATEAU,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,2,-0.0005650520324707031,-0.0005702972412109375,4.3818727135658264e-07,False,False,False,PLATEAU,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,3,-0.0001659393310546875,-0.0001659393310546875,1.3830140233039856e-07,False,False,False,PLATEAU,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,4,0.06861686706542969,0.04999542236328125,-7.288646884262562e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,5,-0.02036285400390625,-0.027925491333007812,2.676434814929962e-05,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,6,0.09883499145507812,0.07186222076416016,-3.935513086616993e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,7,-0.0018439292907714844,-0.0018520355224609375,9.94885340332985e-07,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,8,0.0023865699768066406,0.0023698806762695312,3.306195139884949e-08,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,9,-0.017890453338623047,-0.026144027709960938,1.80897768586874e-05,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,10,-0.004893779754638672,-0.0054683685302734375,3.236345946788788e-06,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,11,-0.0017371177673339844,-0.0017843246459960938,6.66128471493721e-07,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,12,0.0028133392333984375,0.0030364990234375,-2.326909452676773e-06,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,13,0.0019421577453613281,0.001987457275390625,-2.1352898329496384e-06,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,14,-0.00121307373046875,-0.001186370849609375,9.380746632814407e-07,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,16,15,0.007014274597167969,0.006960868835449219,-4.752539098262787e-06,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,0,0.003208637237548828,0.0030727386474609375,-4.8420391976833344e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,1,0.0004315376281738281,0.0004215240478515625,-3.0761584639549255e-05,False,True,False,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,2,0.0014638900756835938,0.0014429092407226562,-1.7649494111537933e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,3,-0.0006303787231445312,-0.0006427764892578125,1.9334256649017334e-06,False,False,False,PLATEAU,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,4,0.08163928985595703,0.058060646057128906,-0.0002977857366204262,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,5,0.08395957946777344,0.04266643524169922,-0.00015095993876457214,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,6,0.1502523422241211,0.09756278991699219,-7.505342364311218e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,7,-0.00043010711669921875,-0.0004482269287109375,-6.888993084430695e-06,False,False,False,PLATEAU,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,8,0.006495952606201172,0.00634765625,-5.356781184673309e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,9,0.09586715698242188,0.08319282531738281,-0.0007132617756724358,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,10,0.02358245849609375,0.020697593688964844,-0.00019468646496534348,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,11,-0.0004267692565917969,-0.0007762908935546875,-2.8790906071662903e-05,False,False,False,PLATEAU,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,12,0.0029397010803222656,0.0031766891479492188,-5.039386451244354e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,13,-0.0017313957214355469,-0.0018491744995117188,-1.2819655239582062e-05,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,14,0.0022988319396972656,0.00218963623046875,2.6125460863113403e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,20,15,0.009235382080078125,0.006030082702636719,-0.00010755937546491623,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,0,-0.00826406478881836,-0.0088958740234375,0.0015138089656829834,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,1,0.0001888275146484375,0.00016498565673828125,-8.150935173034668e-05,False,True,False,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,2,-0.003841400146484375,-0.0038938522338867188,0.0006917715072631836,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,3,0.0002903938293457031,0.00015163421630859375,-0.00019353628158569336,False,True,False,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,4,0.07601451873779297,0.05897808074951172,-0.004691332578659058,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,5,0.09189033508300781,0.06409549713134766,0.0015201270580291748,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,6,0.20265817642211914,0.17630386352539062,-0.034760504961013794,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,7,0.0023741722106933594,0.0023212432861328125,-0.0005173385143280029,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,8,0.006420135498046875,0.005950927734375,-0.00040286779403686523,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,9,0.03203630447387695,0.012134552001953125,0.02469027042388916,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,10,0.003090381622314453,-0.0009126663208007812,0.0066378116607666016,False,True,False,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,11,-0.0026988983154296875,-0.0028514862060546875,0.00275576114654541,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,12,0.007616519927978516,0.0069427490234375,-0.0024115443229675293,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,13,-0.006181240081787109,-0.006188392639160156,0.0025537610054016113,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,14,0.0020537376403808594,0.0016641616821289062,-0.0010705888271331787,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,20,15,0.010663509368896484,0.008065223693847656,0.0017014741897583008,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,0,0.005737781524658203,0.005570411682128906,-8.819811046123505e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,1,0.0014872550964355469,0.001422882080078125,-8.697621524333954e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,2,0.0006017684936523438,-3.147125244140625e-05,-0.00034951232373714447,False,True,False,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,3,-0.0018658638000488281,-0.002086639404296875,0.00012652389705181122,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,4,0.07327508926391602,0.056115150451660156,-0.0006997324526309967,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,5,0.16162872314453125,0.11649799346923828,-0.0021327752619981766,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,6,0.13036251068115234,0.08628273010253906,-0.0009366404265165329,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,7,-0.00030517578125,-0.0007810592651367188,-2.948753535747528e-05,False,False,False,PLATEAU,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,8,0.004315376281738281,0.0030202865600585938,-0.0006517469882965088,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,9,0.017169475555419922,0.00409698486328125,0.0021885205060243607,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,10,0.0013241767883300781,-0.0020742416381835938,-0.0005252324044704437,False,False,True,SUPPRESS,C_USEFUL_AMPLIFY_HARM,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,11,0.005947589874267578,0.004520416259765625,-0.0004097800701856613,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,12,0.008020877838134766,0.0044918060302734375,-0.0003974512219429016,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,13,0.012722969055175781,0.009944915771484375,4.5102089643478394e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,14,0.011692523956298828,0.006651878356933594,-0.00025410763919353485,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,21,15,0.03666973114013672,0.002857208251953125,-0.0014431290328502655,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,0,0.0014119148254394531,0.001415252685546875,6.669014692306519e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,1,0.00031280517578125,0.0003185272216796875,1.1041760444641113e-05,False,True,False,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,2,-0.0005955696105957031,-0.0005979537963867188,2.65464186668396e-05,False,False,False,PLATEAU,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,3,0.0009918212890625,0.0009899139404296875,-1.3135373592376709e-05,False,True,False,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,4,0.09827089309692383,0.07963848114013672,-0.0015505552291870117,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,5,0.06359624862670898,0.014687538146972656,-0.0005982443690299988,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,6,0.20364952087402344,0.14345359802246094,-0.014487199485301971,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,7,0.004660606384277344,0.004672050476074219,-0.0004016086459159851,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,8,0.000789642333984375,0.0007781982421875,9.350478649139404e-06,False,True,False,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,9,0.054121971130371094,0.03825187683105469,-0.009622819721698761,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,10,0.019752979278564453,0.018527984619140625,-0.002825312316417694,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,11,0.0018019676208496094,0.0018310546875,-0.0010374337434768677,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,12,0.008350372314453125,0.008893966674804688,-0.00011810660362243652,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,13,0.0015935897827148438,0.0014925003051757812,0.0003197118639945984,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,14,-0.0032181739807128906,-0.0038900375366210938,-0.0002753809094429016,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,21,15,-0.012446403503417969,-0.013093948364257812,0.0005794763565063477,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,0,0.015472888946533203,0.014032363891601562,-0.0003383830189704895,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,1,0.0008511543273925781,0.0007867813110351562,-0.00012493133544921875,False,True,False,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,2,-0.0009241104125976562,-0.001186370849609375,6.0208141803741455e-05,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,3,0.0003185272216796875,0.00026798248291015625,-2.034008502960205e-06,False,True,False,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,4,0.09006977081298828,0.07216072082519531,-0.004212774336338043,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,5,0.040648460388183594,0.006983757019042969,-0.0011036694049835205,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,6,0.08842229843139648,0.04783916473388672,0.0021796077489852905,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,7,0.0023403167724609375,0.0021562576293945312,3.724545240402222e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,8,0.007317543029785156,0.005084991455078125,-0.0002559646964073181,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,9,0.12115621566772461,0.057704925537109375,0.00552329421043396,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,10,0.013181209564208984,0.006958961486816406,0.0009989440441131592,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,11,0.0011892318725585938,0.0009059906005859375,-0.000344693660736084,False,True,False,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,12,0.010773658752441406,0.009676933288574219,-0.0016673281788825989,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,13,0.010683536529541016,0.008989334106445312,-0.0004352480173110962,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,14,0.00835275650024414,0.005832672119140625,-0.000734478235244751,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,22,15,0.006618499755859375,-0.03415489196777344,-0.0014267563819885254,False,False,True,SUPPRESS,C_USEFUL_AMPLIFY_HARM,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,0,0.01902484893798828,0.018358707427978516,-0.0037626028060913086,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,1,0.00109100341796875,0.0010824203491210938,0.0003848075866699219,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,2,0.005671977996826172,0.005620002746582031,-0.0013155937194824219,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,3,-0.0007960796356201172,-0.00081634521484375,-0.0001481771469116211,False,False,False,PLATEAU,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,4,0.15013575553894043,0.13297367095947266,-0.013950943946838379,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,5,-0.07346105575561523,-0.09033870697021484,0.03018200397491455,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,6,0.02478814125061035,-0.011644840240478516,0.027628302574157715,False,False,True,SUPPRESS,C_USEFUL_AMPLIFY_HARM,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,7,-0.004362821578979492,-0.004634380340576172,0.0017282962799072266,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,8,0.0022118091583251953,0.0020432472229003906,0.0006968975067138672,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,9,0.10495543479919434,0.07766151428222656,-0.015111207962036133,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,10,0.03639650344848633,0.03149890899658203,0.002768993377685547,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,11,0.003977060317993164,0.00403594970703125,-0.0037889480590820312,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,12,-0.005536556243896484,-0.006237506866455078,0.0007464885711669922,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,13,0.0250246524810791,0.023643016815185547,-0.004033088684082031,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,14,0.002765655517578125,0.0013432502746582031,0.0001304149627685547,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,2,22,15,0.018843650817871094,0.008292198181152344,-0.004248976707458496,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,inner_train,1,23,0,0.01915574073791504,0.01803112030029297,-0.002094835042953491,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
