result_type,family,fold,seed,subject_id,task_method,invariant_method,task_only_BA,invariant_BA,delta_BA_INV,task_only_macro_f1,invariant_macro_f1,task_only_ID_accuracy,invariant_ID_accuracy,delta_ID,task_only_PRS,invariant_PRS,delta_PRS,outer_test_used,rescue_method,random_draw,balanced_accuracy,accuracy,macro_f1,subject_probe_accuracy
invariance_audit,C_SCLDGN,2,0,49,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.8,0.73,-0.07,0.7960016319869441,0.712,0.38,0.28,-0.0999999999999999,,,,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,1,5,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.78,0.76,-0.02,0.7796474358974359,0.7575757575757576,0.36,0.3,-0.06,0.9999999999999464,0.3164869467604332,-0.6835130532395132,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,1,6,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.94,0.98,0.04,0.9399038461538464,0.98,0.44,0.54,0.1,0.999999999999971,0.6703482603391491,-0.3296517396608219,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,1,9,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.54,0.55,0.01,0.5383380168606985,0.5422642660970399,0.4,0.33,-0.07,0.9999999999999368,0.1885879214393191,-0.8114120785606177,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,1,14,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.63,0.6699999999999999,0.0399999999999999,0.6254681647940075,0.667305171892328,0.22,0.21,-0.01,0.9999999999999472,0.1329574979717742,-0.867042502028173,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,1,16,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.72,0.76,0.04,0.7189883580891208,0.7599039615846339,0.09,0.2,0.11,0.9999999999999676,0.6662797239712056,-0.3337202760287618,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,1,17,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.53,0.59,0.0599999999999999,0.4725620020199753,0.5777983729790959,0.11,0.13,0.02,0.9999999999999496,0.5257737513665711,-0.4742262486333786,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,1,25,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.99,0.99,0.0,0.98999899989999,0.98999899989999,0.09,0.21,0.12,0.9999999999999826,0.8430748180048521,-0.1569251819951305,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,1,30,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.6699999999999999,0.7,0.03,0.6691729323308271,0.6940024479804162,0.3,0.27,-0.0299999999999999,0.9999999999999476,0.4226507763053451,-0.5773492236946025,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,1,49,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.81,0.8,-0.01,0.8095238095238095,0.7996794871794872,0.49,0.31,-0.18,0.999999999999947,0.4484582676600214,-0.5515417323399256,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,1,5,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.78,0.77,-0.01,0.7796474358974359,0.7660461804495982,0.36,0.25,-0.1099999999999999,0.9999999999999464,0.2995082576046887,-0.7004917423952577,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,1,6,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.94,0.91,-0.03,0.9399038461538464,0.9097744360902256,0.44,0.32,-0.12,0.999999999999971,0.6509803416971716,-0.3490196583027994,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,1,9,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.54,0.6000000000000001,0.06,0.5383380168606985,0.5985547972701726,0.4,0.44,0.0399999999999999,0.9999999999999368,0.1149284943428072,-0.8850715056571296,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,1,14,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.63,0.7,0.0699999999999999,0.6254681647940075,0.6989160979526294,0.22,0.15,-0.07,0.9999999999999472,0.1630395307460785,-0.8369604692538687,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,1,16,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.72,0.6799999999999999,-0.04,0.7189883580891208,0.677938808373591,0.09,0.28,0.19,0.9999999999999676,0.6179820561831506,-0.3820179438168168,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,1,17,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.53,0.53,0.0,0.4725620020199753,0.4868435418713833,0.11,0.32,0.21,0.9999999999999496,0.5591797091521988,-0.4408202908477509,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,1,25,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.99,1.0,0.01,0.98999899989999,1.0,0.09,0.11,0.02,0.9999999999999826,0.8633681549147354,-0.1366318450852471,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,1,30,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.6699999999999999,0.7,0.03,0.6691729323308271,0.6980676328502415,0.3,0.4,0.1,0.9999999999999476,0.2877181057327215,-0.7122818942672261,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,1,49,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.81,0.78,-0.03,0.8095238095238095,0.7796474358974359,0.49,0.3,-0.19,0.999999999999947,0.2773912923373874,-0.7226087076625596,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,1,5,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.78,0.6799999999999999,-0.1,0.7796474358974359,0.6767676767676767,0.36,0.25,-0.1099999999999999,0.9999999999999464,0.269207805038826,-0.7307921949611204,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,1,6,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.94,0.91,-0.03,0.9399038461538464,0.9097744360902256,0.44,0.48,0.0399999999999999,0.999999999999971,0.6497243601047358,-0.3502756398952352,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,1,9,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.54,0.45,-0.0899999999999999,0.5383380168606985,0.4432634882073084,0.4,0.58,0.1799999999999999,0.9999999999999368,0.1598644147099991,-0.8401355852899377,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,1,14,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.63,0.72,0.0899999999999999,0.6254681647940075,0.7198879551820727,0.22,0.22,0.0,0.9999999999999472,0.2462548843517625,-0.7537451156481847,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,1,16,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.72,0.76,0.04,0.7189883580891208,0.7596153846153846,0.09,0.34,0.25,0.9999999999999676,0.65959681581472,-0.3404031841852475,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,1,17,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.53,0.6,0.0699999999999999,0.4725620020199753,0.570999570999571,0.11,0.35,0.24,0.9999999999999496,0.5932980940396414,-0.4067019059603083,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,1,25,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.99,0.99,0.0,0.98999899989999,0.98999899989999,0.09,0.11,0.02,0.9999999999999826,0.8514440684477961,-0.1485559315521865,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,1,30,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.6699999999999999,0.64,-0.0299999999999999,0.6691729323308271,0.639423076923077,0.3,0.27,-0.0299999999999999,0.9999999999999476,0.3987310466035704,-0.6012689533963772,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,1,49,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.81,0.75,-0.06,0.8095238095238095,0.7457023700539112,0.49,0.51,0.02,0.999999999999947,0.3342641508549863,-0.6657358491449608,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,1,5,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.78,0.74,-0.04,0.7796474358974359,0.7362012987012987,0.36,0.22,-0.1399999999999999,0.9999999999999464,0.0994266588043426,-0.9005733411956037,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,1,6,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.94,0.92,-0.0199999999999999,0.9399038461538464,0.92,0.44,0.4,-0.0399999999999999,0.999999999999971,0.6470730540065304,-0.3529269459934406,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,1,9,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.54,0.49,-0.05,0.5383380168606985,0.4899489948994899,0.4,0.44,0.0399999999999999,0.9999999999999368,0.0653995490273328,-0.934600450972604,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,1,14,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.63,0.7,0.0699999999999999,0.6254681647940075,0.6989160979526294,0.22,0.27,0.05,0.9999999999999472,0.2285743614613319,-0.7714256385386153,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,1,16,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.72,0.76,0.04,0.7189883580891208,0.7596153846153846,0.09,0.28,0.19,0.9999999999999676,0.705856018195232,-0.2941439818047354,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,1,17,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.53,0.55,0.02,0.4725620020199753,0.5146154675870995,0.11,0.13,0.02,0.9999999999999496,0.549706293888703,-0.4502937061112467,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,1,25,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.99,1.0,0.01,0.98999899989999,1.0,0.09,0.53,0.44,0.9999999999999826,0.8642205504004318,-0.1357794495995508,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,1,30,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.6699999999999999,0.61,-0.0599999999999999,0.6691729323308271,0.5983935742971889,0.3,0.61,0.31,0.9999999999999476,0.4296982498101593,-0.5703017501897882,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,1,49,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.81,0.71,-0.1,0.8095238095238095,0.7097387648883996,0.49,0.58,0.0899999999999999,0.999999999999947,0.3486194513612786,-0.6513805486386685,False,,,,,,
invariance_audit,B_EEG_DG,2,1,5,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.8200000000000001,0.6799999999999999,-0.1400000000000001,0.8197115384615385,0.6794871794871795,0.16,0.17,0.01,0.9999999999416832,0.0531651599869748,-0.9468348399547084,False,,,,,,
invariance_audit,B_EEG_DG,2,1,6,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.99,0.92,-0.07,0.98999899989999,0.919967987194878,0.4,0.47,0.0699999999999999,0.999999999954778,0.0797277172198548,-0.9202722827349232,False,,,,,,
invariance_audit,B_EEG_DG,2,1,9,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.5900000000000001,0.55,-0.04,0.5746446726838883,0.5146154675870995,0.7,0.43,-0.2699999999999999,0.999999999947048,0.0343382101637793,-0.9656617897832688,False,,,,,,
invariance_audit,B_EEG_DG,2,1,14,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.71,0.5,-0.2099999999999999,0.69662098545873,0.4991987179487179,0.25,0.28,0.03,0.9999999999393197,0.0198902522235704,-0.9801097477157492,False,,,,,,
invariance_audit,B_EEG_DG,2,1,16,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.88,0.8600000000000001,-0.0199999999999999,0.879951980792317,0.8594941790445605,0.28,0.3,0.0199999999999999,0.999999999931646,0.0992221989477122,-0.9007778009839336,False,,,,,,
invariance_audit,B_EEG_DG,2,1,17,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.53,0.49,-0.04,0.4868435418713833,0.4498975299320462,0.08,0.22,0.14,0.9999999999096166,0.1483955240318634,-0.8516044758777532,False,,,,,,
invariance_audit,B_EEG_DG,2,1,25,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.99,0.99,0.0,0.98999899989999,0.98999899989999,0.07,0.07,0.0,0.9999999999323076,0.0797812370252025,-0.920218762907105,False,,,,,,
invariance_audit,B_EEG_DG,2,1,30,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.6799999999999999,0.63,-0.0499999999999999,0.6715927750410509,0.6281780725555222,0.36,0.54,0.18,0.9999999999385404,0.0925852121694291,-0.9074147877691112,False,,,,,,
invariance_audit,B_EEG_DG,2,1,49,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.86,0.73,-0.13,0.8590982286634461,0.7253585596582239,0.48,0.36,-0.12,0.9999999999324424,0.0077549848981058,-0.9922450150343364,False,,,,,,
invariance_audit,C_SCLDGN,2,1,5,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.75,0.78,0.03,0.7493734335839599,0.7796474358974359,0.17,0.19,0.0199999999999999,0.9999999999917976,0.0704321768426878,-0.9295678231491096,False,,,,,,
invariance_audit,C_SCLDGN,2,1,6,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.92,0.92,0.0,0.9198717948717948,0.9197109594540344,0.48,0.18,-0.3,0.9999999999949452,0.1430912855509079,-0.8569087144440374,False,,,,,,
invariance_audit,C_SCLDGN,2,1,9,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.5700000000000001,0.6799999999999999,0.1099999999999998,0.5689223057644109,0.6794871794871795,0.41,0.3,-0.1099999999999999,0.999999999993194,0.0637088955336804,-0.9362911044595136,False,,,,,,
invariance_audit,C_SCLDGN,2,1,14,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.6599999999999999,0.66,1.1102230246251563e-16,0.6587715776796468,0.6550324675324675,0.37,0.16,-0.21,0.9999999999948124,0.0750393053652903,-0.924960694629522,False,,,,,,
invariance_audit,C_SCLDGN,2,1,16,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.89,0.8200000000000001,-0.0699999999999999,0.8899009108197378,0.8193496587715776,0.29,0.12,-0.1699999999999999,0.9999999999959664,0.1947640408852542,-0.8052359591107122,False,,,,,,
invariance_audit,C_SCLDGN,2,1,17,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.52,0.53,0.01,0.5039272426622571,0.5160127690248172,0.32,0.1,-0.22,0.999999999995312,0.150502899039431,-0.849497100955881,False,,,,,,
invariance_audit,C_SCLDGN,2,1,25,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.97,0.96,-0.01,0.9699729756781104,0.96,0.1,0.09,-0.01,0.999999999996838,0.3793293018974636,-0.6206706980993745,False,,,,,,
invariance_audit,C_SCLDGN,2,1,30,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.6699999999999999,0.63,-0.0399999999999999,0.6683750376846548,0.5847828526540231,0.7,0.36,-0.3399999999999999,0.9999999999934084,0.0519821617054903,-0.948017838287918,False,,,,,,
invariance_audit,C_SCLDGN,2,1,49,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.8,0.74,-0.06,0.797979797979798,0.7241086587436332,0.52,0.34,-0.18,0.9999999999938028,0.0246648596581455,-0.9753351403356572,False,,,,,,
