family,fold,seed,subject_id,role,method_id,protected_rank,protected_retention_R2_subject,protected_retention_R2_run,canonical_correlation_run,cosine_geometry_run,outer_test_used
A_SUBJECT_GRL_EEGNET_L0300,0,1,28,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999231,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,28,invariant,A1_SUBJECT_GRL_EEGNET_L0300,10,0.27149543527548603,0.27109607250016476,0.5065998793647744,0.5048464446940182,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,45,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999263,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,45,invariant,A1_SUBJECT_GRL_EEGNET_L0300,10,0.2635324240255045,0.27109607250016476,0.5065998793647744,0.5048464446940182,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,48,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999287,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,48,invariant,A1_SUBJECT_GRL_EEGNET_L0300,10,0.22030460320517575,0.27109607250016476,0.5065998793647744,0.5048464446940182,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,54,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999213,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,54,invariant,A1_SUBJECT_GRL_EEGNET_L0300,10,0.11399380298091755,0.27109607250016476,0.5065998793647744,0.5048464446940182,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,1,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999227,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,1,invariant,A1_SUBJECT_GRL_EEGNET_L1000,10,0.2927815655004754,0.3154406884835168,0.5400735060006439,0.5442358616934813,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,3,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999215,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,3,invariant,A1_SUBJECT_GRL_EEGNET_L1000,10,0.3864378920491862,0.3154406884835168,0.5400735060006439,0.5442358616934813,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,6,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999373,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,6,invariant,A1_SUBJECT_GRL_EEGNET_L1000,10,0.48143327014160975,0.3154406884835168,0.5400735060006439,0.5442358616934813,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,10,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999093,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,10,invariant,A1_SUBJECT_GRL_EEGNET_L1000,10,0.10564065869967276,0.3154406884835168,0.5400735060006439,0.5442358616934813,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,17,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999214,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,17,invariant,A1_SUBJECT_GRL_EEGNET_L1000,10,0.4788292934647257,0.3154406884835168,0.5400735060006439,0.5442358616934813,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,28,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999231,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,28,invariant,A1_SUBJECT_GRL_EEGNET_L1000,10,0.3065127549263643,0.3154406884835168,0.5400735060006439,0.5442358616934813,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,45,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999263,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,45,invariant,A1_SUBJECT_GRL_EEGNET_L1000,10,0.2770071396994236,0.3154406884835168,0.5400735060006439,0.5442358616934813,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,48,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999287,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,48,invariant,A1_SUBJECT_GRL_EEGNET_L1000,10,0.26652713056606037,0.3154406884835168,0.5400735060006439,0.5442358616934813,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,54,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999213,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L1000,0,1,54,invariant,A1_SUBJECT_GRL_EEGNET_L1000,10,0.21887840759009947,0.3154406884835168,0.5400735060006439,0.5442358616934813,False
B_EEG_DG,0,1,1,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999838013,0.9999999999800275,0.999988481934986,0.9999999999892109,False
B_EEG_DG,0,1,1,invariant,B1_EEG_DG_FULL,4,0.019279865175035327,0.0534158088222223,0.252706507400654,0.2059461317591063,False
B_EEG_DG,0,1,3,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999780729,0.9999999999800275,0.999988481934986,0.9999999999892109,False
B_EEG_DG,0,1,3,invariant,B1_EEG_DG_FULL,4,0.003838757447371055,0.0534158088222223,0.252706507400654,0.2059461317591063,False
B_EEG_DG,0,1,6,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999867792,0.9999999999800275,0.999988481934986,0.9999999999892109,False
B_EEG_DG,0,1,6,invariant,B1_EEG_DG_FULL,4,0.2000876016378128,0.0534158088222223,0.252706507400654,0.2059461317591063,False
B_EEG_DG,0,1,10,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999801961,0.9999999999800275,0.999988481934986,0.9999999999892109,False
B_EEG_DG,0,1,10,invariant,B1_EEG_DG_FULL,4,-0.1509766270152244,0.0534158088222223,0.252706507400654,0.2059461317591063,False
B_EEG_DG,0,1,17,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999652309,0.9999999999800275,0.999988481934986,0.9999999999892109,False
B_EEG_DG,0,1,17,invariant,B1_EEG_DG_FULL,4,0.16192306595082384,0.0534158088222223,0.252706507400654,0.2059461317591063,False
B_EEG_DG,0,1,28,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999812399,0.9999999999800275,0.999988481934986,0.9999999999892109,False
B_EEG_DG,0,1,28,invariant,B1_EEG_DG_FULL,4,0.028680514230287057,0.0534158088222223,0.252706507400654,0.2059461317591063,False
B_EEG_DG,0,1,45,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999844902,0.9999999999800275,0.999988481934986,0.9999999999892109,False
B_EEG_DG,0,1,45,invariant,B1_EEG_DG_FULL,4,0.03771186957532824,0.0534158088222223,0.252706507400654,0.2059461317591063,False
B_EEG_DG,0,1,48,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999818686,0.9999999999800275,0.999988481934986,0.9999999999892109,False
B_EEG_DG,0,1,48,invariant,B1_EEG_DG_FULL,4,0.03280755945561964,0.0534158088222223,0.252706507400654,0.2059461317591063,False
B_EEG_DG,0,1,54,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999776071,0.9999999999800275,0.999988481934986,0.9999999999892109,False
B_EEG_DG,0,1,54,invariant,B1_EEG_DG_FULL,4,0.021259776900463767,0.0534158088222223,0.252706507400654,0.2059461317591063,False
C_SCLDGN,0,1,1,task_only,C0_SCLDGN_TASK_ONLY,4,0.9999999999955778,0.9999999999953277,0.9999899181560677,0.9999999999990272,False
C_SCLDGN,0,1,1,invariant,C1_SCLDGN_FULL,4,0.14722541939855927,0.0902028529060831,0.25998826596794833,0.31009683359074414,False
C_SCLDGN,0,1,3,task_only,C0_SCLDGN_TASK_ONLY,4,0.9999999999958727,0.9999999999953277,0.9999899181560677,0.9999999999990272,False
C_SCLDGN,0,1,3,invariant,C1_SCLDGN_FULL,4,0.18418100173144858,0.0902028529060831,0.25998826596794833,0.31009683359074414,False
C_SCLDGN,0,1,6,task_only,C0_SCLDGN_TASK_ONLY,4,0.9999999999952257,0.9999999999953277,0.9999899181560677,0.9999999999990272,False
C_SCLDGN,0,1,6,invariant,C1_SCLDGN_FULL,4,0.11838646368963734,0.0902028529060831,0.25998826596794833,0.31009683359074414,False
C_SCLDGN,0,1,10,task_only,C0_SCLDGN_TASK_ONLY,4,0.9999999999955597,0.9999999999953277,0.9999899181560677,0.9999999999990272,False
C_SCLDGN,0,1,10,invariant,C1_SCLDGN_FULL,4,0.0377982759379667,0.0902028529060831,0.25998826596794833,0.31009683359074414,False
C_SCLDGN,0,1,17,task_only,C0_SCLDGN_TASK_ONLY,4,0.9999999999950322,0.9999999999953277,0.9999899181560677,0.9999999999990272,False
C_SCLDGN,0,1,17,invariant,C1_SCLDGN_FULL,4,0.0464194597848584,0.0902028529060831,0.25998826596794833,0.31009683359074414,False
C_SCLDGN,0,1,28,task_only,C0_SCLDGN_TASK_ONLY,4,0.9999999999952878,0.9999999999953277,0.9999899181560677,0.9999999999990272,False
C_SCLDGN,0,1,28,invariant,C1_SCLDGN_FULL,4,0.13823823197814267,0.0902028529060831,0.25998826596794833,0.31009683359074414,False
C_SCLDGN,0,1,45,task_only,C0_SCLDGN_TASK_ONLY,4,0.9999999999937799,0.9999999999953277,0.9999899181560677,0.9999999999990272,False
C_SCLDGN,0,1,45,invariant,C1_SCLDGN_FULL,4,0.05276798466980115,0.0902028529060831,0.25998826596794833,0.31009683359074414,False
C_SCLDGN,0,1,48,task_only,C0_SCLDGN_TASK_ONLY,4,0.9999999999949649,0.9999999999953277,0.9999899181560677,0.9999999999990272,False
C_SCLDGN,0,1,48,invariant,C1_SCLDGN_FULL,4,0.020239935990563063,0.0902028529060831,0.25998826596794833,0.31009683359074414,False
C_SCLDGN,0,1,54,task_only,C0_SCLDGN_TASK_ONLY,4,0.9999999999958771,0.9999999999953277,0.9999899181560677,0.9999999999990272,False
C_SCLDGN,0,1,54,invariant,C1_SCLDGN_FULL,4,0.07920881265953073,0.0902028529060831,0.25998826596794833,0.31009683359074414,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,3,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999238,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,3,invariant,A1_SUBJECT_GRL_EEGNET_L0050,6,0.37097229873078674,0.2885743082446197,0.5387994062968385,0.5215776084916462,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,7,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999071,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,7,invariant,A1_SUBJECT_GRL_EEGNET_L0050,6,0.1431170711983678,0.2885743082446197,0.5387994062968385,0.5215776084916462,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,11,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999173,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,11,invariant,A1_SUBJECT_GRL_EEGNET_L0050,6,0.3150406566314621,0.2885743082446197,0.5387994062968385,0.5215776084916462,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,17,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999284,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,17,invariant,A1_SUBJECT_GRL_EEGNET_L0050,6,0.32382662336240686,0.2885743082446197,0.5387994062968385,0.5215776084916462,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,19,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999049,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,19,invariant,A1_SUBJECT_GRL_EEGNET_L0050,6,0.26724914195305727,0.2885743082446197,0.5387994062968385,0.5215776084916462,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,22,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999216,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,22,invariant,A1_SUBJECT_GRL_EEGNET_L0050,6,0.3706512780958855,0.2885743082446197,0.5387994062968385,0.5215776084916462,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,38,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999168,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,38,invariant,A1_SUBJECT_GRL_EEGNET_L0050,6,0.26823078509331655,0.2885743082446197,0.5387994062968385,0.5215776084916462,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,40,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999246,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,40,invariant,A1_SUBJECT_GRL_EEGNET_L0050,6,0.2851172358310343,0.2885743082446197,0.5387994062968385,0.5215776084916462,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,50,task_only,A0_TASK_ONLY_EEGNET,6,0.999999999999912,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0050,1,0,50,invariant,A1_SUBJECT_GRL_EEGNET_L0050,6,0.19180666793212797,0.2885743082446197,0.5387994062968385,0.5215776084916462,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,3,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999238,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,3,invariant,A1_SUBJECT_GRL_EEGNET_L0100,6,0.3371460444394375,0.25795260359207706,0.5069102022705675,0.48146460935497676,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,7,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999071,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,7,invariant,A1_SUBJECT_GRL_EEGNET_L0100,6,0.17076521387440213,0.25795260359207706,0.5069102022705675,0.48146460935497676,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,11,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999173,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,11,invariant,A1_SUBJECT_GRL_EEGNET_L0100,6,0.24269097240827298,0.25795260359207706,0.5069102022705675,0.48146460935497676,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,17,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999284,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,17,invariant,A1_SUBJECT_GRL_EEGNET_L0100,6,0.4863043412307336,0.25795260359207706,0.5069102022705675,0.48146460935497676,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,19,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999049,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,19,invariant,A1_SUBJECT_GRL_EEGNET_L0100,6,0.20059744379705702,0.25795260359207706,0.5069102022705675,0.48146460935497676,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,22,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999216,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,22,invariant,A1_SUBJECT_GRL_EEGNET_L0100,6,0.23811244491623906,0.25795260359207706,0.5069102022705675,0.48146460935497676,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,38,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999168,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,38,invariant,A1_SUBJECT_GRL_EEGNET_L0100,6,0.25572831138472596,0.25795260359207706,0.5069102022705675,0.48146460935497676,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,40,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999246,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,40,invariant,A1_SUBJECT_GRL_EEGNET_L0100,6,0.16190724473510476,0.25795260359207706,0.5069102022705675,0.48146460935497676,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,50,task_only,A0_TASK_ONLY_EEGNET,6,0.999999999999912,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0100,1,0,50,invariant,A1_SUBJECT_GRL_EEGNET_L0100,6,0.1280969480415315,0.25795260359207706,0.5069102022705675,0.48146460935497676,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,3,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999238,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,3,invariant,A1_SUBJECT_GRL_EEGNET_L0300,6,0.34133878471029633,0.29356051946380013,0.5355773527606112,0.5242475133477911,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,7,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999071,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,7,invariant,A1_SUBJECT_GRL_EEGNET_L0300,6,0.1377835081908998,0.29356051946380013,0.5355773527606112,0.5242475133477911,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,11,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999173,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,11,invariant,A1_SUBJECT_GRL_EEGNET_L0300,6,0.3297625195180619,0.29356051946380013,0.5355773527606112,0.5242475133477911,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,17,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999284,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,17,invariant,A1_SUBJECT_GRL_EEGNET_L0300,6,0.36901705724797684,0.29356051946380013,0.5355773527606112,0.5242475133477911,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,19,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999049,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,19,invariant,A1_SUBJECT_GRL_EEGNET_L0300,6,0.24666843979388586,0.29356051946380013,0.5355773527606112,0.5242475133477911,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,22,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999216,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,22,invariant,A1_SUBJECT_GRL_EEGNET_L0300,6,0.3374774978116786,0.29356051946380013,0.5355773527606112,0.5242475133477911,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,38,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999168,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,38,invariant,A1_SUBJECT_GRL_EEGNET_L0300,6,0.28566418253132586,0.29356051946380013,0.5355773527606112,0.5242475133477911,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,40,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999246,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,40,invariant,A1_SUBJECT_GRL_EEGNET_L0300,6,0.3112499147481569,0.29356051946380013,0.5355773527606112,0.5242475133477911,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,50,task_only,A0_TASK_ONLY_EEGNET,6,0.999999999999912,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L0300,1,0,50,invariant,A1_SUBJECT_GRL_EEGNET_L0300,6,0.23066940846069717,0.29356051946380013,0.5355773527606112,0.5242475133477911,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,3,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999238,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,3,invariant,A1_SUBJECT_GRL_EEGNET_L1000,6,0.32693041269412537,0.2690772256403533,0.5167184849746063,0.49833282145405255,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,7,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999071,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,7,invariant,A1_SUBJECT_GRL_EEGNET_L1000,6,0.1986464914962197,0.2690772256403533,0.5167184849746063,0.49833282145405255,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,11,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999173,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,11,invariant,A1_SUBJECT_GRL_EEGNET_L1000,6,0.25969428620923607,0.2690772256403533,0.5167184849746063,0.49833282145405255,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,17,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999284,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,17,invariant,A1_SUBJECT_GRL_EEGNET_L1000,6,0.36220872820408945,0.2690772256403533,0.5167184849746063,0.49833282145405255,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,19,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999049,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,19,invariant,A1_SUBJECT_GRL_EEGNET_L1000,6,0.23930197111245843,0.2690772256403533,0.5167184849746063,0.49833282145405255,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,22,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999216,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,22,invariant,A1_SUBJECT_GRL_EEGNET_L1000,6,0.2902216449414349,0.2690772256403533,0.5167184849746063,0.49833282145405255,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,38,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999168,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,38,invariant,A1_SUBJECT_GRL_EEGNET_L1000,6,0.3169588931926427,0.2690772256403533,0.5167184849746063,0.49833282145405255,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,40,task_only,A0_TASK_ONLY_EEGNET,6,0.9999999999999246,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,40,invariant,A1_SUBJECT_GRL_EEGNET_L1000,6,0.2954491810077462,0.2690772256403533,0.5167184849746063,0.49833282145405255,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,50,task_only,A0_TASK_ONLY_EEGNET,6,0.999999999999912,0.9999999999999183,0.9999894783945674,0.9999999999999843,False
A_SUBJECT_GRL_EEGNET_L1000,1,0,50,invariant,A1_SUBJECT_GRL_EEGNET_L1000,6,0.05932221323876585,0.2690772256403533,0.5167184849746063,0.49833282145405255,False
B_EEG_DG,1,0,3,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999435849,0.9999999999342669,0.9999895875367912,0.9999999999691083,False
B_EEG_DG,1,0,3,invariant,B1_EEG_DG_FULL,4,0.07906461540283649,0.12960663969732944,0.35188650536924776,0.25231375355332025,False
B_EEG_DG,1,0,7,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999550792,0.9999999999342669,0.9999895875367912,0.9999999999691083,False
B_EEG_DG,1,0,7,invariant,B1_EEG_DG_FULL,4,0.07472576505847739,0.12960663969732944,0.35188650536924776,0.25231375355332025,False
B_EEG_DG,1,0,11,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999178004,0.9999999999342669,0.9999895875367912,0.9999999999691083,False
B_EEG_DG,1,0,11,invariant,B1_EEG_DG_FULL,4,0.24148396900017421,0.12960663969732944,0.35188650536924776,0.25231375355332025,False
B_EEG_DG,1,0,17,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999137601,0.9999999999342669,0.9999895875367912,0.9999999999691083,False
B_EEG_DG,1,0,17,invariant,B1_EEG_DG_FULL,4,0.012391191269901403,0.12960663969732944,0.35188650536924776,0.25231375355332025,False
B_EEG_DG,1,0,19,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999521842,0.9999999999342669,0.9999895875367912,0.9999999999691083,False
B_EEG_DG,1,0,19,invariant,B1_EEG_DG_FULL,4,-0.15006853712808677,0.12960663969732944,0.35188650536924776,0.25231375355332025,False
B_EEG_DG,1,0,22,task_only,B0_EEG_DG_TASK_ONLY,4,0.999999999946048,0.9999999999342669,0.9999895875367912,0.9999999999691083,False
B_EEG_DG,1,0,22,invariant,B1_EEG_DG_FULL,4,0.10882319006824992,0.12960663969732944,0.35188650536924776,0.25231375355332025,False
B_EEG_DG,1,0,38,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999511363,0.9999999999342669,0.9999895875367912,0.9999999999691083,False
B_EEG_DG,1,0,38,invariant,B1_EEG_DG_FULL,4,0.05999581557854061,0.12960663969732944,0.35188650536924776,0.25231375355332025,False
B_EEG_DG,1,0,40,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999137086,0.9999999999342669,0.9999895875367912,0.9999999999691083,False
B_EEG_DG,1,0,40,invariant,B1_EEG_DG_FULL,4,0.28215364561902023,0.12960663969732944,0.35188650536924776,0.25231375355332025,False
B_EEG_DG,1,0,50,task_only,B0_EEG_DG_TASK_ONLY,4,0.9999999999507413,0.9999999999342669,0.9999895875367912,0.9999999999691083,False
B_EEG_DG,1,0,50,invariant,B1_EEG_DG_FULL,4,0.3011349263772437,0.12960663969732944,0.35188650536924776,0.25231375355332025,False
C_SCLDGN,1,0,3,task_only,C0_SCLDGN_TASK_ONLY,8,0.9999999999945202,0.9999999999941905,0.9999904918688859,0.9999999999987336,False
C_SCLDGN,1,0,3,invariant,C1_SCLDGN_FULL,8,0.12055012936593446,0.068741487987792,0.24990685405708513,0.27372305539246194,False
C_SCLDGN,1,0,7,task_only,C0_SCLDGN_TASK_ONLY,8,0.999999999992814,0.9999999999941905,0.9999904918688859,0.9999999999987336,False
C_SCLDGN,1,0,7,invariant,C1_SCLDGN_FULL,8,0.00982883237543497,0.068741487987792,0.24990685405708513,0.27372305539246194,False
C_SCLDGN,1,0,11,task_only,C0_SCLDGN_TASK_ONLY,8,0.9999999999933353,0.9999999999941905,0.9999904918688859,0.9999999999987336,False
C_SCLDGN,1,0,11,invariant,C1_SCLDGN_FULL,8,0.0872884569743726,0.068741487987792,0.24990685405708513,0.27372305539246194,False
C_SCLDGN,1,0,17,task_only,C0_SCLDGN_TASK_ONLY,8,0.9999999999961552,0.9999999999941905,0.9999904918688859,0.9999999999987336,False
C_SCLDGN,1,0,17,invariant,C1_SCLDGN_FULL,8,0.08251167593839015,0.068741487987792,0.24990685405708513,0.27372305539246194,False
