dataset,seed,outer_fold,alpha,policy,metric,value,global_index,fixed_action,threshold
eegmmidb,2,0,0.2,agreement_gate_policy_crc,csr,1.0,18,official_t3a,0.8
eegmmidb,2,0,0.2,agreement_gate_policy_crc,certified_only_violation,0.0,18,official_t3a,0.8
eegmmidb,2,0,0.2,agreement_gate_policy_crc,full_set_fallback,0.0,18,official_t3a,0.8
eegmmidb,2,0,0.2,agreement_gate_policy_crc,average_set_size,3.8685185185185187,18,official_t3a,0.8
eegmmidb,2,0,0.2,agreement_gate_policy_crc,singleton_rate,0.003703703703703704,18,official_t3a,0.8
eegmmidb,2,0,0.2,agreement_gate_policy_crc,argmax_error,0.6185185185185185,18,official_t3a,0.8
eegmmidb,2,0,0.2,agreement_gate_policy_crc,macro_f1,0.37846807089226264,18,official_t3a,0.8
eegmmidb,2,0,0.2,agreement_gate_policy_crc,balanced_accuracy,0.3826223544973545,18,official_t3a,0.8
eegmmidb,2,0,0.2,agreement_gate_policy_crc,cohen_kappa,0.17597568019543083,18,official_t3a,0.8
eegmmidb,2,0,0.2,agreement_gate_policy_crc,selected_vs_no_tta_gain,0.003703703703703715,18,official_t3a,0.8
eegmmidb,2,0,0.2,agreement_gate_policy_crc,nar,0.0,18,official_t3a,0.8
eegmmidb,2,0,0.2,agreement_gate_policy_crc,tta_selection_rate,1.0,18,official_t3a,0.8
eegmmidb,2,0,0.2,agreement_gate_policy_crc,safe_beneficial_selection_precision,0.2222222222222222,18,official_t3a,0.8
eegmmidb,2,0,0.2,agreement_gate_policy_crc,her,0.0,18,official_t3a,0.8
eegmmidb,2,1,0.1,no_tta_global_crc,marginal_violation,0.1111111111111111,16,no_tta,0.0
eegmmidb,2,1,0.1,no_tta_global_crc,csr,1.0,16,no_tta,0.0
eegmmidb,2,1,0.1,no_tta_global_crc,certified_only_violation,0.1111111111111111,16,no_tta,0.0
eegmmidb,2,1,0.1,no_tta_global_crc,full_set_fallback,0.0,16,no_tta,0.0
eegmmidb,2,1,0.1,no_tta_global_crc,average_set_size,3.585185185185185,16,no_tta,0.0
eegmmidb,2,1,0.1,no_tta_global_crc,singleton_rate,0.003703703703703704,16,no_tta,0.0
eegmmidb,2,1,0.1,no_tta_global_crc,argmax_error,0.6314814814814815,16,no_tta,0.0
eegmmidb,2,1,0.1,no_tta_global_crc,macro_f1,0.3608633938122481,16,no_tta,0.0
eegmmidb,2,1,0.1,no_tta_global_crc,balanced_accuracy,0.3715773809523809,16,no_tta,0.0
eegmmidb,2,1,0.1,no_tta_global_crc,cohen_kappa,0.15936310984973712,16,no_tta,0.0
eegmmidb,2,1,0.1,no_tta_global_crc,selected_vs_no_tta_gain,0.0,16,no_tta,0.0
eegmmidb,2,1,0.1,no_tta_global_crc,nar,,16,no_tta,0.0
eegmmidb,2,1,0.1,no_tta_global_crc,tta_selection_rate,0.0,16,no_tta,0.0
eegmmidb,2,1,0.1,no_tta_global_crc,safe_beneficial_selection_precision,,16,no_tta,0.0
eegmmidb,2,1,0.1,no_tta_global_crc,her,0.0,16,no_tta,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,marginal_violation,0.4444444444444444,18,official_t3a,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,csr,1.0,18,official_t3a,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,certified_only_violation,0.4444444444444444,18,official_t3a,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,full_set_fallback,0.0,18,official_t3a,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,average_set_size,3.446296296296296,18,official_t3a,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,singleton_rate,0.011111111111111112,18,official_t3a,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,argmax_error,0.6481481481481481,18,official_t3a,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,macro_f1,0.3442504842294343,18,official_t3a,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,balanced_accuracy,0.3538194444444444,18,official_t3a,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,cohen_kappa,0.136691405067818,18,official_t3a,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,selected_vs_no_tta_gain,-0.01666666666666665,18,official_t3a,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,nar,0.6666666666666666,18,official_t3a,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,tta_selection_rate,1.0,18,official_t3a,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,safe_beneficial_selection_precision,0.1111111111111111,18,official_t3a,0.0
eegmmidb,2,1,0.1,best_fixed_policy_crc,her,0.8571428571428571,18,official_t3a,0.0
eegmmidb,2,1,0.1,entropy_gate_policy_crc,marginal_violation,0.4444444444444444,18,official_t3a,0.25
eegmmidb,2,1,0.1,entropy_gate_policy_crc,csr,1.0,18,official_t3a,0.25
eegmmidb,2,1,0.1,entropy_gate_policy_crc,certified_only_violation,0.4444444444444444,18,official_t3a,0.25
eegmmidb,2,1,0.1,entropy_gate_policy_crc,full_set_fallback,0.0,18,official_t3a,0.25
eegmmidb,2,1,0.1,entropy_gate_policy_crc,average_set_size,3.446296296296296,18,official_t3a,0.25
eegmmidb,2,1,0.1,entropy_gate_policy_crc,singleton_rate,0.011111111111111112,18,official_t3a,0.25
eegmmidb,2,1,0.1,entropy_gate_policy_crc,argmax_error,0.6481481481481481,18,official_t3a,0.25
eegmmidb,2,1,0.1,entropy_gate_policy_crc,macro_f1,0.3442504842294343,18,official_t3a,0.25
eegmmidb,2,1,0.1,entropy_gate_policy_crc,balanced_accuracy,0.3538194444444444,18,official_t3a,0.25
eegmmidb,2,1,0.1,entropy_gate_policy_crc,cohen_kappa,0.136691405067818,18,official_t3a,0.25
eegmmidb,2,1,0.1,entropy_gate_policy_crc,selected_vs_no_tta_gain,-0.01666666666666665,18,official_t3a,0.25
eegmmidb,2,1,0.1,entropy_gate_policy_crc,nar,0.6666666666666666,18,official_t3a,0.25
eegmmidb,2,1,0.1,entropy_gate_policy_crc,tta_selection_rate,1.0,18,official_t3a,0.25
eegmmidb,2,1,0.1,entropy_gate_policy_crc,safe_beneficial_selection_precision,0.1111111111111111,18,official_t3a,0.25
eegmmidb,2,1,0.1,entropy_gate_policy_crc,her,0.8571428571428571,18,official_t3a,0.25
eegmmidb,2,1,0.1,agreement_gate_policy_crc,marginal_violation,0.2222222222222222,17,official_t3a,0.8
eegmmidb,2,1,0.1,agreement_gate_policy_crc,csr,1.0,17,official_t3a,0.8
eegmmidb,2,1,0.1,agreement_gate_policy_crc,certified_only_violation,0.2222222222222222,17,official_t3a,0.8
eegmmidb,2,1,0.1,agreement_gate_policy_crc,full_set_fallback,0.0,17,official_t3a,0.8
eegmmidb,2,1,0.1,agreement_gate_policy_crc,average_set_size,3.5444444444444447,17,official_t3a,0.8
eegmmidb,2,1,0.1,agreement_gate_policy_crc,singleton_rate,0.012962962962962963,17,official_t3a,0.8
eegmmidb,2,1,0.1,agreement_gate_policy_crc,argmax_error,0.6370370370370371,17,official_t3a,0.8
eegmmidb,2,1,0.1,agreement_gate_policy_crc,macro_f1,0.35488335211561944,17,official_t3a,0.8
eegmmidb,2,1,0.1,agreement_gate_policy_crc,balanced_accuracy,0.36587301587301585,17,official_t3a,0.8
eegmmidb,2,1,0.1,agreement_gate_policy_crc,cohen_kappa,0.15200461862054257,17,official_t3a,0.8
eegmmidb,2,1,0.1,agreement_gate_policy_crc,selected_vs_no_tta_gain,-0.005555555555555542,17,official_t3a,0.8
eegmmidb,2,1,0.1,agreement_gate_policy_crc,nar,0.2222222222222222,17,official_t3a,0.8
eegmmidb,2,1,0.1,agreement_gate_policy_crc,tta_selection_rate,1.0,17,official_t3a,0.8
eegmmidb,2,1,0.1,agreement_gate_policy_crc,safe_beneficial_selection_precision,0.0,17,official_t3a,0.8
eegmmidb,2,1,0.1,agreement_gate_policy_crc,her,0.2857142857142857,17,official_t3a,0.8
eegmmidb,2,1,0.2,no_tta_global_crc,marginal_violation,0.1111111111111111,14,no_tta,0.0
eegmmidb,2,1,0.2,no_tta_global_crc,csr,1.0,14,no_tta,0.0
eegmmidb,2,1,0.2,no_tta_global_crc,certified_only_violation,0.1111111111111111,14,no_tta,0.0
eegmmidb,2,1,0.2,no_tta_global_crc,full_set_fallback,0.0,14,no_tta,0.0
eegmmidb,2,1,0.2,no_tta_global_crc,average_set_size,3.0407407407407407,14,no_tta,0.0
eegmmidb,2,1,0.2,no_tta_global_crc,singleton_rate,0.020370370370370372,14,no_tta,0.0
eegmmidb,2,1,0.2,no_tta_global_crc,argmax_error,0.6314814814814815,14,no_tta,0.0
eegmmidb,2,1,0.2,no_tta_global_crc,macro_f1,0.3608633938122481,14,no_tta,0.0
eegmmidb,2,1,0.2,no_tta_global_crc,balanced_accuracy,0.3715773809523809,14,no_tta,0.0
eegmmidb,2,1,0.2,no_tta_global_crc,cohen_kappa,0.15936310984973712,14,no_tta,0.0
eegmmidb,2,1,0.2,no_tta_global_crc,selected_vs_no_tta_gain,0.0,14,no_tta,0.0
eegmmidb,2,1,0.2,no_tta_global_crc,nar,,14,no_tta,0.0
eegmmidb,2,1,0.2,no_tta_global_crc,tta_selection_rate,0.0,14,no_tta,0.0
eegmmidb,2,1,0.2,no_tta_global_crc,safe_beneficial_selection_precision,,14,no_tta,0.0
eegmmidb,2,1,0.2,no_tta_global_crc,her,0.0,14,no_tta,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,marginal_violation,0.1111111111111111,17,official_t3a,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,csr,1.0,17,official_t3a,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,certified_only_violation,0.1111111111111111,17,official_t3a,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,full_set_fallback,0.0,17,official_t3a,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,average_set_size,3.127777777777778,17,official_t3a,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,singleton_rate,0.027777777777777776,17,official_t3a,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,argmax_error,0.6481481481481481,17,official_t3a,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,macro_f1,0.3442504842294343,17,official_t3a,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,balanced_accuracy,0.3538194444444444,17,official_t3a,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,cohen_kappa,0.136691405067818,17,official_t3a,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,selected_vs_no_tta_gain,-0.01666666666666665,17,official_t3a,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,nar,0.6666666666666666,17,official_t3a,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,tta_selection_rate,1.0,17,official_t3a,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,safe_beneficial_selection_precision,0.2222222222222222,17,official_t3a,0.0
eegmmidb,2,1,0.2,best_fixed_policy_crc,her,0.8571428571428571,17,official_t3a,0.0
eegmmidb,2,1,0.2,entropy_gate_policy_crc,marginal_violation,0.1111111111111111,17,official_t3a,0.25
eegmmidb,2,1,0.2,entropy_gate_policy_crc,csr,1.0,17,official_t3a,0.25
eegmmidb,2,1,0.2,entropy_gate_policy_crc,certified_only_violation,0.1111111111111111,17,official_t3a,0.25
eegmmidb,2,1,0.2,entropy_gate_policy_crc,full_set_fallback,0.0,17,official_t3a,0.25
eegmmidb,2,1,0.2,entropy_gate_policy_crc,average_set_size,3.127777777777778,17,official_t3a,0.25
eegmmidb,2,1,0.2,entropy_gate_policy_crc,singleton_rate,0.027777777777777776,17,official_t3a,0.25
eegmmidb,2,1,0.2,entropy_gate_policy_crc,argmax_error,0.6481481481481481,17,official_t3a,0.25
eegmmidb,2,1,0.2,entropy_gate_policy_crc,macro_f1,0.3442504842294343,17,official_t3a,0.25
eegmmidb,2,1,0.2,entropy_gate_policy_crc,balanced_accuracy,0.3538194444444444,17,official_t3a,0.25
eegmmidb,2,1,0.2,entropy_gate_policy_crc,cohen_kappa,0.136691405067818,17,official_t3a,0.25
eegmmidb,2,1,0.2,entropy_gate_policy_crc,selected_vs_no_tta_gain,-0.01666666666666665,17,official_t3a,0.25
eegmmidb,2,1,0.2,entropy_gate_policy_crc,nar,0.6666666666666666,17,official_t3a,0.25
eegmmidb,2,1,0.2,entropy_gate_policy_crc,tta_selection_rate,1.0,17,official_t3a,0.25
eegmmidb,2,1,0.2,entropy_gate_policy_crc,safe_beneficial_selection_precision,0.2222222222222222,17,official_t3a,0.25
eegmmidb,2,1,0.2,entropy_gate_policy_crc,her,0.8571428571428571,17,official_t3a,0.25
eegmmidb,2,1,0.2,agreement_gate_policy_crc,marginal_violation,0.2222222222222222,15,official_t3a,0.8
eegmmidb,2,1,0.2,agreement_gate_policy_crc,csr,1.0,15,official_t3a,0.8
eegmmidb,2,1,0.2,agreement_gate_policy_crc,certified_only_violation,0.2222222222222222,15,official_t3a,0.8
eegmmidb,2,1,0.2,agreement_gate_policy_crc,full_set_fallback,0.0,15,official_t3a,0.8
eegmmidb,2,1,0.2,agreement_gate_policy_crc,average_set_size,3.085185185185185,15,official_t3a,0.8
eegmmidb,2,1,0.2,agreement_gate_policy_crc,singleton_rate,0.037037037037037035,15,official_t3a,0.8
eegmmidb,2,1,0.2,agreement_gate_policy_crc,argmax_error,0.6370370370370371,15,official_t3a,0.8
eegmmidb,2,1,0.2,agreement_gate_policy_crc,macro_f1,0.35488335211561944,15,official_t3a,0.8
eegmmidb,2,1,0.2,agreement_gate_policy_crc,balanced_accuracy,0.36587301587301585,15,official_t3a,0.8
eegmmidb,2,1,0.2,agreement_gate_policy_crc,cohen_kappa,0.15200461862054257,15,official_t3a,0.8
eegmmidb,2,1,0.2,agreement_gate_policy_crc,selected_vs_no_tta_gain,-0.005555555555555542,15,official_t3a,0.8
eegmmidb,2,1,0.2,agreement_gate_policy_crc,nar,0.2222222222222222,15,official_t3a,0.8
eegmmidb,2,1,0.2,agreement_gate_policy_crc,tta_selection_rate,1.0,15,official_t3a,0.8
eegmmidb,2,1,0.2,agreement_gate_policy_crc,safe_beneficial_selection_precision,0.0,15,official_t3a,0.8
eegmmidb,2,1,0.2,agreement_gate_policy_crc,her,0.2857142857142857,15,official_t3a,0.8
eegmmidb,2,2,0.1,no_tta_global_crc,marginal_violation,0.1111111111111111,17,no_tta,0.0
eegmmidb,2,2,0.1,no_tta_global_crc,csr,1.0,17,no_tta,0.0
eegmmidb,2,2,0.1,no_tta_global_crc,certified_only_violation,0.1111111111111111,17,no_tta,0.0
eegmmidb,2,2,0.1,no_tta_global_crc,full_set_fallback,0.0,17,no_tta,0.0
eegmmidb,2,2,0.1,no_tta_global_crc,average_set_size,3.7777777777777777,17,no_tta,0.0
eegmmidb,2,2,0.1,no_tta_global_crc,singleton_rate,0.0,17,no_tta,0.0
eegmmidb,2,2,0.1,no_tta_global_crc,argmax_error,0.6129629629629629,17,no_tta,0.0
eegmmidb,2,2,0.1,no_tta_global_crc,macro_f1,0.37298030232980756,17,no_tta,0.0
eegmmidb,2,2,0.1,no_tta_global_crc,balanced_accuracy,0.38749999999999996,17,no_tta,0.0
eegmmidb,2,2,0.1,no_tta_global_crc,cohen_kappa,0.18306238360820426,17,no_tta,0.0
eegmmidb,2,2,0.1,no_tta_global_crc,selected_vs_no_tta_gain,0.0,17,no_tta,0.0
eegmmidb,2,2,0.1,no_tta_global_crc,nar,,17,no_tta,0.0
eegmmidb,2,2,0.1,no_tta_global_crc,tta_selection_rate,0.0,17,no_tta,0.0
eegmmidb,2,2,0.1,no_tta_global_crc,safe_beneficial_selection_precision,,17,no_tta,0.0
eegmmidb,2,2,0.1,no_tta_global_crc,her,0.0,17,no_tta,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,marginal_violation,0.1111111111111111,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,csr,1.0,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,certified_only_violation,0.1111111111111111,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,full_set_fallback,0.0,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,average_set_size,3.775925925925926,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,singleton_rate,0.0,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,argmax_error,0.611111111111111,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,macro_f1,0.37453886083611215,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,balanced_accuracy,0.38935185185185184,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,cohen_kappa,0.18557201173102877,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,selected_vs_no_tta_gain,0.0018518518518518576,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,nar,0.0,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,tta_selection_rate,1.0,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,safe_beneficial_selection_precision,0.1111111111111111,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,best_fixed_policy_crc,her,0.0,17,robust_residual_adapter,0.0
eegmmidb,2,2,0.1,entropy_gate_policy_crc,marginal_violation,0.1111111111111111,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,entropy_gate_policy_crc,csr,1.0,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,entropy_gate_policy_crc,certified_only_violation,0.1111111111111111,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,entropy_gate_policy_crc,full_set_fallback,0.0,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,entropy_gate_policy_crc,average_set_size,3.775925925925926,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,entropy_gate_policy_crc,singleton_rate,0.0,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,entropy_gate_policy_crc,argmax_error,0.611111111111111,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,entropy_gate_policy_crc,macro_f1,0.37453886083611215,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,entropy_gate_policy_crc,balanced_accuracy,0.38935185185185184,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,entropy_gate_policy_crc,cohen_kappa,0.18557201173102877,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,entropy_gate_policy_crc,selected_vs_no_tta_gain,0.0018518518518518576,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,entropy_gate_policy_crc,nar,0.0,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,entropy_gate_policy_crc,tta_selection_rate,1.0,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,entropy_gate_policy_crc,safe_beneficial_selection_precision,0.1111111111111111,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,entropy_gate_policy_crc,her,0.0,17,robust_residual_adapter,0.25
eegmmidb,2,2,0.1,agreement_gate_policy_crc,marginal_violation,0.1111111111111111,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.1,agreement_gate_policy_crc,csr,1.0,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.1,agreement_gate_policy_crc,certified_only_violation,0.1111111111111111,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.1,agreement_gate_policy_crc,full_set_fallback,0.0,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.1,agreement_gate_policy_crc,average_set_size,3.927777777777778,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.1,agreement_gate_policy_crc,singleton_rate,0.0,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.1,agreement_gate_policy_crc,argmax_error,0.6166666666666667,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.1,agreement_gate_policy_crc,macro_f1,0.3659329547983807,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.1,agreement_gate_policy_crc,balanced_accuracy,0.3846395502645502,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.1,agreement_gate_policy_crc,cohen_kappa,0.1785767744400903,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.1,agreement_gate_policy_crc,selected_vs_no_tta_gain,-0.003703703703703703,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.1,agreement_gate_policy_crc,nar,0.1111111111111111,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.1,agreement_gate_policy_crc,tta_selection_rate,1.0,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.1,agreement_gate_policy_crc,safe_beneficial_selection_precision,0.0,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.1,agreement_gate_policy_crc,her,0.5,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,no_tta_global_crc,marginal_violation,0.0,16,no_tta,0.0
eegmmidb,2,2,0.2,no_tta_global_crc,csr,1.0,16,no_tta,0.0
eegmmidb,2,2,0.2,no_tta_global_crc,certified_only_violation,0.0,16,no_tta,0.0
eegmmidb,2,2,0.2,no_tta_global_crc,full_set_fallback,0.0,16,no_tta,0.0
eegmmidb,2,2,0.2,no_tta_global_crc,average_set_size,3.6074074074074076,16,no_tta,0.0
eegmmidb,2,2,0.2,no_tta_global_crc,singleton_rate,0.0,16,no_tta,0.0
eegmmidb,2,2,0.2,no_tta_global_crc,argmax_error,0.6129629629629629,16,no_tta,0.0
eegmmidb,2,2,0.2,no_tta_global_crc,macro_f1,0.37298030232980756,16,no_tta,0.0
eegmmidb,2,2,0.2,no_tta_global_crc,balanced_accuracy,0.38749999999999996,16,no_tta,0.0
eegmmidb,2,2,0.2,no_tta_global_crc,cohen_kappa,0.18306238360820426,16,no_tta,0.0
eegmmidb,2,2,0.2,no_tta_global_crc,selected_vs_no_tta_gain,0.0,16,no_tta,0.0
eegmmidb,2,2,0.2,no_tta_global_crc,nar,,16,no_tta,0.0
eegmmidb,2,2,0.2,no_tta_global_crc,tta_selection_rate,0.0,16,no_tta,0.0
eegmmidb,2,2,0.2,no_tta_global_crc,safe_beneficial_selection_precision,,16,no_tta,0.0
eegmmidb,2,2,0.2,no_tta_global_crc,her,0.0,16,no_tta,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,marginal_violation,0.0,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,csr,1.0,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,certified_only_violation,0.0,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,full_set_fallback,0.0,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,average_set_size,3.603703703703704,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,singleton_rate,0.001851851851851852,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,argmax_error,0.611111111111111,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,macro_f1,0.37453886083611215,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,balanced_accuracy,0.38935185185185184,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,cohen_kappa,0.18557201173102877,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,selected_vs_no_tta_gain,0.0018518518518518576,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,nar,0.0,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,tta_selection_rate,1.0,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,safe_beneficial_selection_precision,0.1111111111111111,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,best_fixed_policy_crc,her,0.0,16,robust_residual_adapter,0.0
eegmmidb,2,2,0.2,entropy_gate_policy_crc,marginal_violation,0.0,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,entropy_gate_policy_crc,csr,1.0,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,entropy_gate_policy_crc,certified_only_violation,0.0,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,entropy_gate_policy_crc,full_set_fallback,0.0,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,entropy_gate_policy_crc,average_set_size,3.603703703703704,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,entropy_gate_policy_crc,singleton_rate,0.001851851851851852,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,entropy_gate_policy_crc,argmax_error,0.611111111111111,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,entropy_gate_policy_crc,macro_f1,0.37453886083611215,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,entropy_gate_policy_crc,balanced_accuracy,0.38935185185185184,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,entropy_gate_policy_crc,cohen_kappa,0.18557201173102877,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,entropy_gate_policy_crc,selected_vs_no_tta_gain,0.0018518518518518576,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,entropy_gate_policy_crc,nar,0.0,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,entropy_gate_policy_crc,tta_selection_rate,1.0,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,entropy_gate_policy_crc,safe_beneficial_selection_precision,0.1111111111111111,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,entropy_gate_policy_crc,her,0.0,16,robust_residual_adapter,0.25
eegmmidb,2,2,0.2,agreement_gate_policy_crc,marginal_violation,0.0,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,agreement_gate_policy_crc,csr,1.0,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,agreement_gate_policy_crc,certified_only_violation,0.0,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,agreement_gate_policy_crc,full_set_fallback,0.0,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,agreement_gate_policy_crc,average_set_size,3.927777777777778,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,agreement_gate_policy_crc,singleton_rate,0.0,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,agreement_gate_policy_crc,argmax_error,0.6166666666666667,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,agreement_gate_policy_crc,macro_f1,0.3659329547983807,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,agreement_gate_policy_crc,balanced_accuracy,0.3846395502645502,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,agreement_gate_policy_crc,cohen_kappa,0.1785767744400903,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,agreement_gate_policy_crc,selected_vs_no_tta_gain,-0.003703703703703703,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,agreement_gate_policy_crc,nar,0.1111111111111111,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,agreement_gate_policy_crc,tta_selection_rate,1.0,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,agreement_gate_policy_crc,safe_beneficial_selection_precision,0.1111111111111111,19,robust_residual_adapter,0.8
eegmmidb,2,2,0.2,agreement_gate_policy_crc,her,0.5,19,robust_residual_adapter,0.8
eegmmidb,2,3,0.1,no_tta_global_crc,marginal_violation,0.0,17,no_tta,0.0
eegmmidb,2,3,0.1,no_tta_global_crc,csr,1.0,17,no_tta,0.0
