seed,fold,subject_id,task,condition,balanced_accuracy
4,0,47,ssvep,erase_PCA,0.635
4,0,50,ssvep,erase_PCA,0.96
4,0,53,ssvep,erase_PCA,0.99
4,0,13,ssvep,residualized_raw,0.935
4,0,14,ssvep,residualized_raw,0.82
4,0,19,ssvep,residualized_raw,0.995
4,0,2,ssvep,residualized_raw,1.0
4,0,32,ssvep,residualized_raw,0.97
4,0,33,ssvep,residualized_raw,0.98
4,0,36,ssvep,residualized_raw,1.0
4,0,40,ssvep,residualized_raw,0.945
4,0,47,ssvep,residualized_raw,0.66
4,0,50,ssvep,residualized_raw,1.0
4,0,53,ssvep,residualized_raw,1.0
4,0,13,ssvep,residualized_erase_UL,0.895
4,0,14,ssvep,residualized_erase_UL,0.815
4,0,19,ssvep,residualized_erase_UL,0.98
4,0,2,ssvep,residualized_erase_UL,0.995
4,0,32,ssvep,residualized_erase_UL,0.92
4,0,33,ssvep,residualized_erase_UL,0.96
4,0,36,ssvep,residualized_erase_UL,1.0
4,0,40,ssvep,residualized_erase_UL,0.935
4,0,47,ssvep,residualized_erase_UL,0.6300000000000001
4,0,50,ssvep,residualized_erase_UL,1.0
4,0,53,ssvep,residualized_erase_UL,1.0
4,0,13,ssvep,residualized_erase_UM,0.88
4,0,14,ssvep,residualized_erase_UM,0.7899999999999999
4,0,19,ssvep,residualized_erase_UM,0.98
4,0,2,ssvep,residualized_erase_UM,0.995
4,0,32,ssvep,residualized_erase_UM,0.92
4,0,33,ssvep,residualized_erase_UM,0.965
4,0,36,ssvep,residualized_erase_UM,1.0
4,0,40,ssvep,residualized_erase_UM,0.935
4,0,47,ssvep,residualized_erase_UM,0.625
4,0,50,ssvep,residualized_erase_UM,0.985
4,0,53,ssvep,residualized_erase_UM,1.0
4,1,1,mi,raw,0.7949999999999999
4,1,10,mi,raw,0.725
4,1,16,mi,raw,0.745
4,1,25,mi,raw,0.81
4,1,35,mi,raw,0.7849999999999999
4,1,42,mi,raw,0.755
4,1,43,mi,raw,0.855
4,1,45,mi,raw,0.76
4,1,48,mi,raw,0.5650000000000001
4,1,5,mi,raw,0.855
4,1,6,mi,raw,0.85
4,1,1,mi,erase_UL,0.75
4,1,10,mi,erase_UL,0.59
4,1,16,mi,erase_UL,0.71
4,1,25,mi,erase_UL,0.75
4,1,35,mi,erase_UL,0.745
4,1,42,mi,erase_UL,0.655
4,1,43,mi,erase_UL,0.85
4,1,45,mi,erase_UL,0.59
4,1,48,mi,erase_UL,0.53
4,1,5,mi,erase_UL,0.81
4,1,6,mi,erase_UL,0.715
4,1,1,mi,erase_UM,0.77
4,1,10,mi,erase_UM,0.64
4,1,16,mi,erase_UM,0.77
4,1,25,mi,erase_UM,0.765
4,1,35,mi,erase_UM,0.76
4,1,42,mi,erase_UM,0.72
4,1,43,mi,erase_UM,0.845
4,1,45,mi,erase_UM,0.71
4,1,48,mi,erase_UM,0.535
4,1,5,mi,erase_UM,0.865
4,1,6,mi,erase_UM,0.815
4,1,1,mi,erase_ULM,0.73
4,1,10,mi,erase_ULM,0.7050000000000001
4,1,16,mi,erase_ULM,0.705
4,1,25,mi,erase_ULM,0.745
4,1,35,mi,erase_ULM,0.6
4,1,42,mi,erase_ULM,0.5900000000000001
4,1,43,mi,erase_ULM,0.8
4,1,45,mi,erase_ULM,0.645
4,1,48,mi,erase_ULM,0.535
4,1,5,mi,erase_ULM,0.8400000000000001
4,1,6,mi,erase_ULM,0.675
4,1,1,mi,keep_UL,0.78
4,1,10,mi,keep_UL,0.78
4,1,16,mi,keep_UL,0.705
4,1,25,mi,keep_UL,0.815
4,1,35,mi,keep_UL,0.8049999999999999
4,1,42,mi,keep_UL,0.755
4,1,43,mi,keep_UL,0.8200000000000001
4,1,45,mi,keep_UL,0.715
4,1,48,mi,keep_UL,0.5900000000000001
4,1,5,mi,keep_UL,0.8300000000000001
4,1,6,mi,keep_UL,0.855
4,1,1,mi,keep_UM,0.76
4,1,10,mi,keep_UM,0.725
4,1,16,mi,keep_UM,0.735
4,1,25,mi,keep_UM,0.8200000000000001
4,1,35,mi,keep_UM,0.8049999999999999
4,1,42,mi,keep_UM,0.735
4,1,43,mi,keep_UM,0.8049999999999999
4,1,45,mi,keep_UM,0.745
4,1,48,mi,keep_UM,0.595
4,1,5,mi,keep_UM,0.815
4,1,6,mi,keep_UM,0.815
4,1,1,mi,erase_PCA,0.6599999999999999
4,1,10,mi,erase_PCA,0.5549999999999999
4,1,16,mi,erase_PCA,0.32
4,1,25,mi,erase_PCA,0.25
4,1,35,mi,erase_PCA,0.365
4,1,42,mi,erase_PCA,0.45
4,1,43,mi,erase_PCA,0.575
4,1,45,mi,erase_PCA,0.6699999999999999
4,1,48,mi,erase_PCA,0.4649999999999999
4,1,5,mi,erase_PCA,0.625
4,1,6,mi,erase_PCA,0.39
4,1,1,mi,residualized_raw,0.7949999999999999
4,1,10,mi,residualized_raw,0.725
4,1,16,mi,residualized_raw,0.745
4,1,25,mi,residualized_raw,0.81
4,1,35,mi,residualized_raw,0.7849999999999999
4,1,42,mi,residualized_raw,0.755
4,1,43,mi,residualized_raw,0.855
4,1,45,mi,residualized_raw,0.76
4,1,48,mi,residualized_raw,0.5650000000000001
4,1,5,mi,residualized_raw,0.855
4,1,6,mi,residualized_raw,0.85
4,1,1,mi,residualized_erase_UL,0.75
4,1,10,mi,residualized_erase_UL,0.59
4,1,16,mi,residualized_erase_UL,0.715
4,1,25,mi,residualized_erase_UL,0.745
4,1,35,mi,residualized_erase_UL,0.74
4,1,42,mi,residualized_erase_UL,0.655
4,1,43,mi,residualized_erase_UL,0.85
4,1,45,mi,residualized_erase_UL,0.585
4,1,48,mi,residualized_erase_UL,0.53
4,1,5,mi,residualized_erase_UL,0.81
4,1,6,mi,residualized_erase_UL,0.71
4,1,1,mi,residualized_erase_UM,0.77
4,1,10,mi,residualized_erase_UM,0.64
4,1,16,mi,residualized_erase_UM,0.77
4,1,25,mi,residualized_erase_UM,0.765
4,1,35,mi,residualized_erase_UM,0.76
4,1,42,mi,residualized_erase_UM,0.72
4,1,43,mi,residualized_erase_UM,0.845
4,1,45,mi,residualized_erase_UM,0.71
4,1,48,mi,residualized_erase_UM,0.535
4,1,5,mi,residualized_erase_UM,0.865
4,1,6,mi,residualized_erase_UM,0.815
4,1,1,erp,raw,0.6125757575757576
4,1,10,erp,raw,0.6165151515151515
4,1,16,erp,raw,0.6604545454545454
4,1,25,erp,raw,0.618030303030303
4,1,35,erp,raw,0.6587878787878788
4,1,42,erp,raw,0.7119696969696969
4,1,43,erp,raw,0.683939393939394
4,1,45,erp,raw,0.5636363636363636
4,1,48,erp,raw,0.6793939393939394
4,1,5,erp,raw,0.5903030303030303
4,1,6,erp,raw,0.646969696969697
4,1,1,erp,erase_UL,0.6078787878787879
4,1,10,erp,erase_UL,0.6166666666666667
4,1,16,erp,erase_UL,0.6559090909090909
4,1,25,erp,erase_UL,0.6346969696969698
4,1,35,erp,erase_UL,0.6537878787878788
4,1,42,erp,erase_UL,0.7
4,1,43,erp,erase_UL,0.6992424242424242
4,1,45,erp,erase_UL,0.561969696969697
4,1,48,erp,erase_UL,0.6843939393939393
4,1,5,erp,erase_UL,0.5871212121212122
4,1,6,erp,erase_UL,0.6477272727272727
4,1,1,erp,erase_UM,0.6043939393939394
4,1,10,erp,erase_UM,0.6196969696969696
4,1,16,erp,erase_UM,0.6554545454545455
4,1,25,erp,erase_UM,0.6365151515151515
4,1,35,erp,erase_UM,0.6492424242424242
4,1,42,erp,erase_UM,0.696060606060606
4,1,43,erp,erase_UM,0.6903030303030303
4,1,45,erp,erase_UM,0.5675757575757576
4,1,48,erp,erase_UM,0.6768181818181818
4,1,5,erp,erase_UM,0.5943939393939394
4,1,6,erp,erase_UM,0.6380303030303031
4,1,1,erp,erase_ULM,0.5966666666666667
4,1,10,erp,erase_ULM,0.6109090909090908
4,1,16,erp,erase_ULM,0.6362121212121212
4,1,25,erp,erase_ULM,0.6106060606060606
4,1,35,erp,erase_ULM,0.6463636363636364
4,1,42,erp,erase_ULM,0.6818181818181819
4,1,43,erp,erase_ULM,0.6662121212121213
4,1,45,erp,erase_ULM,0.5716666666666667
4,1,48,erp,erase_ULM,0.6633333333333333
4,1,5,erp,erase_ULM,0.5940909090909091
4,1,6,erp,erase_ULM,0.6304545454545455
4,1,1,erp,keep_UL,0.553939393939394
4,1,10,erp,keep_UL,0.5278787878787878
4,1,16,erp,keep_UL,0.6292424242424243
4,1,25,erp,keep_UL,0.5354545454545454
4,1,35,erp,keep_UL,0.5481818181818182
4,1,42,erp,keep_UL,0.6078787878787879
4,1,43,erp,keep_UL,0.5577272727272727
4,1,45,erp,keep_UL,0.55
4,1,48,erp,keep_UL,0.548939393939394
4,1,5,erp,keep_UL,0.543939393939394
4,1,6,erp,keep_UL,0.5840909090909091
4,1,1,erp,keep_UM,0.5609090909090909
4,1,10,erp,keep_UM,0.541969696969697
4,1,16,erp,keep_UM,0.6328787878787878
4,1,25,erp,keep_UM,0.5477272727272727
4,1,35,erp,keep_UM,0.5563636363636364
4,1,42,erp,keep_UM,0.6271212121212122
4,1,43,erp,keep_UM,0.5918181818181818
4,1,45,erp,keep_UM,0.5460606060606061
4,1,48,erp,keep_UM,0.5698484848484848
4,1,5,erp,keep_UM,0.5462121212121213
4,1,6,erp,keep_UM,0.616969696969697
4,1,1,erp,erase_PCA,0.6119696969696969
4,1,10,erp,erase_PCA,0.6069696969696969
4,1,16,erp,erase_PCA,0.6203030303030304
4,1,25,erp,erase_PCA,0.6313636363636363
4,1,35,erp,erase_PCA,0.6216666666666667
4,1,42,erp,erase_PCA,0.6918181818181819
4,1,43,erp,erase_PCA,0.677878787878788
4,1,45,erp,erase_PCA,0.571060606060606
4,1,48,erp,erase_PCA,0.6578787878787878
4,1,5,erp,erase_PCA,0.5868181818181818
4,1,6,erp,erase_PCA,0.6378787878787879
4,1,1,erp,residualized_raw,0.6121212121212121
4,1,10,erp,residualized_raw,0.6175757575757577
4,1,16,erp,residualized_raw,0.6599999999999999
4,1,25,erp,residualized_raw,0.6195454545454545
4,1,35,erp,residualized_raw,0.6565151515151515
4,1,42,erp,residualized_raw,0.7137878787878787
4,1,43,erp,residualized_raw,0.6874242424242425
4,1,45,erp,residualized_raw,0.5625757575757575
4,1,48,erp,residualized_raw,0.6806060606060607
4,1,5,erp,residualized_raw,0.5922727272727273
4,1,6,erp,residualized_raw,0.646969696969697
4,1,1,erp,residualized_erase_UL,0.6068181818181819
4,1,10,erp,residualized_erase_UL,0.6175757575757576
4,1,16,erp,residualized_erase_UL,0.6545454545454545
4,1,25,erp,residualized_erase_UL,0.6371212121212121
4,1,35,erp,residualized_erase_UL,0.6556060606060605
4,1,42,erp,residualized_erase_UL,0.7001515151515152
4,1,43,erp,residualized_erase_UL,0.7007575757575758
4,1,45,erp,residualized_erase_UL,0.5637878787878788
4,1,48,erp,residualized_erase_UL,0.6846969696969697
4,1,5,erp,residualized_erase_UL,0.5875757575757575
4,1,6,erp,residualized_erase_UL,0.6477272727272727
4,1,1,erp,residualized_erase_UM,0.6021212121212121
4,1,10,erp,residualized_erase_UM,0.6168181818181818
4,1,16,erp,residualized_erase_UM,0.6553030303030303
4,1,25,erp,residualized_erase_UM,0.6366666666666667
4,1,35,erp,residualized_erase_UM,0.651969696969697
4,1,42,erp,residualized_erase_UM,0.6943939393939393
4,1,43,erp,residualized_erase_UM,0.6901515151515152
4,1,45,erp,residualized_erase_UM,0.5675757575757576
4,1,48,erp,residualized_erase_UM,0.675
4,1,5,erp,residualized_erase_UM,0.595
4,1,6,erp,residualized_erase_UM,0.6384848484848484
4,1,1,ssvep,raw,0.96
4,1,10,ssvep,raw,1.0
4,1,16,ssvep,raw,1.0
4,1,25,ssvep,raw,1.0
4,1,35,ssvep,raw,0.72
4,1,42,ssvep,raw,0.8200000000000001
4,1,43,ssvep,raw,1.0
4,1,45,ssvep,raw,0.93
4,1,48,ssvep,raw,0.995
4,1,5,ssvep,raw,0.78
4,1,6,ssvep,raw,1.0
4,1,1,ssvep,erase_UL,0.955
4,1,10,ssvep,erase_UL,0.96
4,1,16,ssvep,erase_UL,1.0
4,1,25,ssvep,erase_UL,0.99
4,1,35,ssvep,erase_UL,0.82
4,1,42,ssvep,erase_UL,0.815
4,1,43,ssvep,erase_UL,1.0
4,1,45,ssvep,erase_UL,0.89
4,1,48,ssvep,erase_UL,0.99
4,1,5,ssvep,erase_UL,0.7549999999999999
4,1,6,ssvep,erase_UL,0.99
4,1,1,ssvep,erase_UM,0.94
4,1,10,ssvep,erase_UM,0.97
4,1,16,ssvep,erase_UM,1.0
4,1,25,ssvep,erase_UM,0.985
4,1,35,ssvep,erase_UM,0.84
4,1,42,ssvep,erase_UM,0.81
4,1,43,ssvep,erase_UM,1.0
4,1,45,ssvep,erase_UM,0.7949999999999999
4,1,48,ssvep,erase_UM,0.99
4,1,5,ssvep,erase_UM,0.7549999999999999
4,1,6,ssvep,erase_UM,0.99
4,1,1,ssvep,erase_ULM,0.935
4,1,10,ssvep,erase_ULM,0.955
4,1,16,ssvep,erase_ULM,0.995
4,1,25,ssvep,erase_ULM,0.99
4,1,35,ssvep,erase_ULM,0.8799999999999999
4,1,42,ssvep,erase_ULM,0.8
4,1,43,ssvep,erase_ULM,1.0
4,1,45,ssvep,erase_ULM,0.755
4,1,48,ssvep,erase_ULM,0.99
4,1,5,ssvep,erase_ULM,0.7999999999999999
4,1,6,ssvep,erase_ULM,0.97
4,1,1,ssvep,keep_UL,0.7799999999999999
4,1,10,ssvep,keep_UL,0.77
4,1,16,ssvep,keep_UL,0.965
4,1,25,ssvep,keep_UL,0.885
4,1,35,ssvep,keep_UL,0.465
4,1,42,ssvep,keep_UL,0.76
4,1,43,ssvep,keep_UL,0.875
4,1,45,ssvep,keep_UL,0.6749999999999999
4,1,48,ssvep,keep_UL,0.9
4,1,5,ssvep,keep_UL,0.6299999999999999
4,1,6,ssvep,keep_UL,0.755
4,1,1,ssvep,keep_UM,0.91
4,1,10,ssvep,keep_UM,0.935
4,1,16,ssvep,keep_UM,0.99
4,1,25,ssvep,keep_UM,0.98
4,1,35,ssvep,keep_UM,0.59
4,1,42,ssvep,keep_UM,0.825
4,1,43,ssvep,keep_UM,1.0
4,1,45,ssvep,keep_UM,0.8049999999999999
4,1,48,ssvep,keep_UM,0.995
4,1,5,ssvep,keep_UM,0.7200000000000001
4,1,6,ssvep,keep_UM,0.975
4,1,1,ssvep,erase_PCA,0.875
4,1,10,ssvep,erase_PCA,0.955
4,1,16,ssvep,erase_PCA,1.0
4,1,25,ssvep,erase_PCA,0.92
4,1,35,ssvep,erase_PCA,0.6000000000000001
4,1,42,ssvep,erase_PCA,0.78
4,1,43,ssvep,erase_PCA,1.0
4,1,45,ssvep,erase_PCA,0.62
4,1,48,ssvep,erase_PCA,0.995
4,1,5,ssvep,erase_PCA,0.67
4,1,6,ssvep,erase_PCA,0.865
4,1,1,ssvep,residualized_raw,0.96
4,1,10,ssvep,residualized_raw,1.0
4,1,16,ssvep,residualized_raw,1.0
4,1,25,ssvep,residualized_raw,1.0
4,1,35,ssvep,residualized_raw,0.72
4,1,42,ssvep,residualized_raw,0.815
4,1,43,ssvep,residualized_raw,1.0
4,1,45,ssvep,residualized_raw,0.94
4,1,48,ssvep,residualized_raw,0.995
4,1,5,ssvep,residualized_raw,0.7749999999999999
4,1,6,ssvep,residualized_raw,1.0
4,1,1,ssvep,residualized_erase_UL,0.95
4,1,10,ssvep,residualized_erase_UL,0.96
4,1,16,ssvep,residualized_erase_UL,1.0
4,1,25,ssvep,residualized_erase_UL,0.99
4,1,35,ssvep,residualized_erase_UL,0.825
4,1,42,ssvep,residualized_erase_UL,0.815
4,1,43,ssvep,residualized_erase_UL,1.0
4,1,45,ssvep,residualized_erase_UL,0.89
4,1,48,ssvep,residualized_erase_UL,0.99
4,1,5,ssvep,residualized_erase_UL,0.76
4,1,6,ssvep,residualized_erase_UL,0.99
4,1,1,ssvep,residualized_erase_UM,0.945
4,1,10,ssvep,residualized_erase_UM,0.975
4,1,16,ssvep,residualized_erase_UM,1.0
4,1,25,ssvep,residualized_erase_UM,0.985
4,1,35,ssvep,residualized_erase_UM,0.845
4,1,42,ssvep,residualized_erase_UM,0.8049999999999999
4,1,43,ssvep,residualized_erase_UM,1.0
4,1,45,ssvep,residualized_erase_UM,0.7949999999999999
4,1,48,ssvep,residualized_erase_UM,0.99
4,1,5,ssvep,residualized_erase_UM,0.7599999999999999
4,1,6,ssvep,residualized_erase_UM,0.99
4,2,18,mi,raw,0.77
4,2,22,mi,raw,0.75
4,2,26,mi,raw,0.815
4,2,29,mi,raw,0.7050000000000001
4,2,34,mi,raw,0.5650000000000001
4,2,4,mi,raw,0.595
4,2,44,mi,raw,0.85
4,2,51,mi,raw,0.6699999999999999
4,2,52,mi,raw,0.7
4,2,54,mi,raw,0.64
4,2,7,mi,raw,0.735
4,2,18,mi,erase_UL,0.8
4,2,22,mi,erase_UL,0.62
4,2,26,mi,erase_UL,0.7749999999999999
4,2,29,mi,erase_UL,0.6799999999999999
4,2,34,mi,erase_UL,0.555
4,2,4,mi,erase_UL,0.675
4,2,44,mi,erase_UL,0.7749999999999999
4,2,51,mi,erase_UL,0.675
4,2,52,mi,erase_UL,0.695
4,2,54,mi,erase_UL,0.625
4,2,7,mi,erase_UL,0.535
4,2,18,mi,erase_UM,0.795
4,2,22,mi,erase_UM,0.605
4,2,26,mi,erase_UM,0.77
4,2,29,mi,erase_UM,0.6799999999999999
4,2,34,mi,erase_UM,0.555
4,2,4,mi,erase_UM,0.56
4,2,44,mi,erase_UM,0.72
4,2,51,mi,erase_UM,0.7
4,2,52,mi,erase_UM,0.7
4,2,54,mi,erase_UM,0.58
4,2,7,mi,erase_UM,0.5549999999999999
4,2,18,mi,erase_ULM,0.64
4,2,22,mi,erase_ULM,0.555
4,2,26,mi,erase_ULM,0.7250000000000001
4,2,29,mi,erase_ULM,0.655
4,2,34,mi,erase_ULM,0.575
4,2,4,mi,erase_ULM,0.62
4,2,44,mi,erase_ULM,0.71
4,2,51,mi,erase_ULM,0.655
4,2,52,mi,erase_ULM,0.68
4,2,54,mi,erase_ULM,0.64
4,2,7,mi,erase_ULM,0.565
4,2,18,mi,keep_UL,0.78
4,2,22,mi,keep_UL,0.77
4,2,26,mi,keep_UL,0.8
4,2,29,mi,keep_UL,0.69
4,2,34,mi,keep_UL,0.5700000000000001
4,2,4,mi,keep_UL,0.605
4,2,44,mi,keep_UL,0.835
4,2,51,mi,keep_UL,0.675
4,2,52,mi,keep_UL,0.6849999999999999
4,2,54,mi,keep_UL,0.65
4,2,7,mi,keep_UL,0.6950000000000001
4,2,18,mi,keep_UM,0.78
4,2,22,mi,keep_UM,0.765
4,2,26,mi,keep_UM,0.8
4,2,29,mi,keep_UM,0.685
4,2,34,mi,keep_UM,0.5650000000000001
4,2,4,mi,keep_UM,0.61
4,2,44,mi,keep_UM,0.845
4,2,51,mi,keep_UM,0.67
4,2,52,mi,keep_UM,0.6799999999999999
4,2,54,mi,keep_UM,0.64
4,2,7,mi,keep_UM,0.705
4,2,18,mi,erase_PCA,0.685
4,2,22,mi,erase_PCA,0.5900000000000001
4,2,26,mi,erase_PCA,0.435
4,2,29,mi,erase_PCA,0.54
4,2,34,mi,erase_PCA,0.49
4,2,4,mi,erase_PCA,0.4599999999999999
4,2,44,mi,erase_PCA,0.71
4,2,51,mi,erase_PCA,0.5349999999999999
4,2,52,mi,erase_PCA,0.61
4,2,54,mi,erase_PCA,0.48
4,2,7,mi,erase_PCA,0.62
4,2,18,mi,residualized_raw,0.77
4,2,22,mi,residualized_raw,0.75
4,2,26,mi,residualized_raw,0.815
4,2,29,mi,residualized_raw,0.7050000000000001
4,2,34,mi,residualized_raw,0.5650000000000001
4,2,4,mi,residualized_raw,0.595
4,2,44,mi,residualized_raw,0.85
4,2,51,mi,residualized_raw,0.6699999999999999
4,2,52,mi,residualized_raw,0.7
4,2,54,mi,residualized_raw,0.64
4,2,7,mi,residualized_raw,0.735
4,2,18,mi,residualized_erase_UL,0.8
4,2,22,mi,residualized_erase_UL,0.62
4,2,26,mi,residualized_erase_UL,0.7749999999999999
4,2,29,mi,residualized_erase_UL,0.6799999999999999
4,2,34,mi,residualized_erase_UL,0.55
4,2,4,mi,residualized_erase_UL,0.675
4,2,44,mi,residualized_erase_UL,0.7749999999999999
4,2,51,mi,residualized_erase_UL,0.675
4,2,52,mi,residualized_erase_UL,0.695
4,2,54,mi,residualized_erase_UL,0.625
4,2,7,mi,residualized_erase_UL,0.535
4,2,18,mi,residualized_erase_UM,0.795
4,2,22,mi,residualized_erase_UM,0.605
4,2,26,mi,residualized_erase_UM,0.765
4,2,29,mi,residualized_erase_UM,0.6799999999999999
4,2,34,mi,residualized_erase_UM,0.555
4,2,4,mi,residualized_erase_UM,0.56
4,2,44,mi,residualized_erase_UM,0.725
4,2,51,mi,residualized_erase_UM,0.7
4,2,52,mi,residualized_erase_UM,0.695
4,2,54,mi,residualized_erase_UM,0.58
4,2,7,mi,residualized_erase_UM,0.5499999999999999
4,2,18,erp,raw,0.6355642664903047
4,2,22,erp,raw,0.7445454545454545
4,2,26,erp,raw,0.7122727272727272
4,2,29,erp,raw,0.6513636363636364
4,2,34,erp,raw,0.6531818181818182
4,2,4,erp,raw,0.615
4,2,44,erp,raw,0.7716666666666667
4,2,51,erp,raw,0.6378787878787879
4,2,52,erp,raw,0.6507575757575758
4,2,54,erp,raw,0.615909090909091
4,2,7,erp,raw,0.6492424242424243
4,2,18,erp,erase_UL,0.6346475515996584
4,2,22,erp,erase_UL,0.738939393939394
4,2,26,erp,erase_UL,0.7083333333333333
4,2,29,erp,erase_UL,0.6537878787878788
4,2,34,erp,erase_UL,0.6403030303030304
4,2,4,erp,erase_UL,0.6162121212121212
4,2,44,erp,erase_UL,0.751060606060606
4,2,51,erp,erase_UL,0.6357575757575757
4,2,52,erp,erase_UL,0.645909090909091
4,2,54,erp,erase_UL,0.6075757575757575
4,2,7,erp,erase_UL,0.6527272727272728
4,2,18,erp,erase_UM,0.6291959455114957
4,2,22,erp,erase_UM,0.7392424242424243
4,2,26,erp,erase_UM,0.7104545454545454
4,2,29,erp,erase_UM,0.6504545454545454
4,2,34,erp,erase_UM,0.6303030303030304
4,2,4,erp,erase_UM,0.6142424242424243
4,2,44,erp,erase_UM,0.7522727272727273
4,2,51,erp,erase_UM,0.638030303030303
4,2,52,erp,erase_UM,0.65
4,2,54,erp,erase_UM,0.6063636363636363
4,2,7,erp,erase_UM,0.6475757575757576
4,2,18,erp,erase_ULM,0.6231273021209366
4,2,22,erp,erase_ULM,0.7172727272727273
4,2,26,erp,erase_ULM,0.6909090909090909
4,2,29,erp,erase_ULM,0.6324242424242424
4,2,34,erp,erase_ULM,0.6116666666666667
4,2,4,erp,erase_ULM,0.6157575757575757
4,2,44,erp,erase_ULM,0.6790909090909091
4,2,51,erp,erase_ULM,0.6345454545454545
4,2,52,erp,erase_ULM,0.6280303030303029
4,2,54,erp,erase_ULM,0.608030303030303
4,2,7,erp,erase_ULM,0.6487878787878788
4,2,18,erp,keep_UL,0.5713299255054333
4,2,22,erp,keep_UL,0.6668181818181818
4,2,26,erp,keep_UL,0.6316666666666666
4,2,29,erp,keep_UL,0.5759090909090909
4,2,34,erp,keep_UL,0.5683333333333334
4,2,4,erp,keep_UL,0.5642424242424242
4,2,44,erp,keep_UL,0.6815151515151515
4,2,51,erp,keep_UL,0.5790909090909091
4,2,52,erp,keep_UL,0.5743939393939395
4,2,54,erp,keep_UL,0.5463636363636364
4,2,7,erp,keep_UL,0.5745454545454545
4,2,18,erp,keep_UM,0.6020835055618323
4,2,22,erp,keep_UM,0.6948484848484848
4,2,26,erp,keep_UM,0.6846969696969697
4,2,29,erp,keep_UM,0.6078787878787879
4,2,34,erp,keep_UM,0.5954545454545455
4,2,4,erp,keep_UM,0.5987878787878788
4,2,44,erp,keep_UM,0.6931818181818181
4,2,51,erp,keep_UM,0.6086363636363636
4,2,52,erp,keep_UM,0.6081818181818182
4,2,54,erp,keep_UM,0.5871212121212122
4,2,7,erp,keep_UM,0.5692424242424243
4,2,18,erp,erase_PCA,0.5928139381079667
4,2,22,erp,erase_PCA,0.6713636363636364
4,2,26,erp,erase_PCA,0.666969696969697
4,2,29,erp,erase_PCA,0.6196969696969696
4,2,34,erp,erase_PCA,0.5778787878787879
4,2,4,erp,erase_PCA,0.5918181818181818
4,2,44,erp,erase_PCA,0.7187878787878788
4,2,51,erp,erase_PCA,0.5974242424242424
4,2,52,erp,erase_PCA,0.5904545454545455
4,2,54,erp,erase_PCA,0.588030303030303
4,2,7,erp,erase_PCA,0.6037878787878788
4,2,18,erp,residualized_raw,0.6331383706724719
4,2,22,erp,residualized_raw,0.7434848484848484
4,2,26,erp,residualized_raw,0.7134848484848485
4,2,29,erp,residualized_raw,0.6577272727272727
4,2,34,erp,residualized_raw,0.6493939393939394
4,2,4,erp,residualized_raw,0.6148484848484849
4,2,44,erp,residualized_raw,0.7722727272727272
4,2,51,erp,residualized_raw,0.6362121212121212
4,2,52,erp,residualized_raw,0.6472727272727272
4,2,54,erp,residualized_raw,0.6121212121212121
4,2,7,erp,residualized_raw,0.6445454545454545
4,2,18,erp,residualized_erase_UL,0.6382834100324248
4,2,22,erp,residualized_erase_UL,0.7375757575757576
4,2,26,erp,residualized_erase_UL,0.7043939393939394
4,2,29,erp,residualized_erase_UL,0.6506060606060606
4,2,34,erp,residualized_erase_UL,0.6456060606060606
4,2,4,erp,residualized_erase_UL,0.6160606060606061
4,2,44,erp,residualized_erase_UL,0.7503030303030302
4,2,51,erp,residualized_erase_UL,0.6371212121212121
4,2,52,erp,residualized_erase_UL,0.6483333333333333
4,2,54,erp,residualized_erase_UL,0.6083333333333334
4,2,7,erp,residualized_erase_UL,0.6472727272727272
4,2,18,erp,residualized_erase_UM,0.6302568730652999
4,2,22,erp,residualized_erase_UM,0.7374242424242423
4,2,26,erp,residualized_erase_UM,0.7072727272727273
4,2,29,erp,residualized_erase_UM,0.6506060606060606
4,2,34,erp,residualized_erase_UM,0.6334848484848485
4,2,4,erp,residualized_erase_UM,0.6146969696969697
4,2,44,erp,residualized_erase_UM,0.7504545454545455
4,2,51,erp,residualized_erase_UM,0.636969696969697
4,2,52,erp,residualized_erase_UM,0.6503030303030303
4,2,54,erp,residualized_erase_UM,0.6074242424242424
4,2,7,erp,residualized_erase_UM,0.6446969696969698
4,2,18,ssvep,raw,0.985
4,2,22,ssvep,raw,0.92
4,2,26,ssvep,raw,0.99
4,2,29,ssvep,raw,0.975
4,2,34,ssvep,raw,0.8150000000000001
4,2,4,ssvep,raw,1.0
4,2,44,ssvep,raw,0.995
4,2,51,ssvep,raw,0.74
4,2,52,ssvep,raw,1.0
4,2,54,ssvep,raw,0.905
4,2,7,ssvep,raw,1.0
4,2,18,ssvep,erase_UL,0.98
4,2,22,ssvep,erase_UL,0.8099999999999999
4,2,26,ssvep,erase_UL,0.99
4,2,29,ssvep,erase_UL,0.945
4,2,34,ssvep,erase_UL,0.75
4,2,4,ssvep,erase_UL,1.0
4,2,44,ssvep,erase_UL,0.99
4,2,51,ssvep,erase_UL,0.71
4,2,52,ssvep,erase_UL,0.995
4,2,54,ssvep,erase_UL,0.85
4,2,7,ssvep,erase_UL,1.0
4,2,18,ssvep,erase_UM,0.98
4,2,22,ssvep,erase_UM,0.85
4,2,26,ssvep,erase_UM,0.985
4,2,29,ssvep,erase_UM,0.955
4,2,34,ssvep,erase_UM,0.7150000000000001
4,2,4,ssvep,erase_UM,1.0
4,2,44,ssvep,erase_UM,0.99
4,2,51,ssvep,erase_UM,0.6950000000000001
4,2,52,ssvep,erase_UM,0.975
