dataset,fold,seed,method,subject_id,BA,macro_F1,NLL,trials,inference_random_effect,backbone
WBCIC,3,2,ProspectiveOnly,38,0.6325000000000001,0.6324793269621416,0.583943742027185,400,False,EEGNeX
WBCIC,3,2,ProspectiveOnly,41,0.7725,0.7724644475699328,0.45297889752906173,400,False,EEGNeX
WBCIC,3,2,ProspectiveOnly,42,0.81,0.809995249881247,0.4232647848519788,400,False,EEGNeX
WBCIC,3,2,RandomEffectOnly,6,0.9275,0.9274959216455926,0.2877360850731072,400,False,EEGNeX
WBCIC,3,2,RandomEffectOnly,23,0.9347864321608039,0.9348039215686275,0.31345720884644623,399,False,EEGNeX
WBCIC,3,2,RandomEffectOnly,24,0.9348366834170855,0.9348366834170855,0.3599491300701503,399,False,EEGNeX
WBCIC,3,2,RandomEffectOnly,30,0.9325,0.9324286277380482,0.3166609143497607,400,False,EEGNeX
WBCIC,3,2,RandomEffectOnly,31,0.6775,0.6767707139232895,0.5751942921149703,400,False,EEGNeX
WBCIC,3,2,RandomEffectOnly,38,0.635,0.6349634963496349,0.5843201389393792,400,False,EEGNeX
WBCIC,3,2,RandomEffectOnly,41,0.775,0.7749493636068115,0.4538997122898368,400,False,EEGNeX
WBCIC,3,2,RandomEffectOnly,42,0.8075,0.8074891712658837,0.4251251430727994,400,False,EEGNeX
WBCIC,3,2,AdversarialMixed,6,0.93,0.9299982499562489,0.2837672593165185,400,False,EEGNeX
WBCIC,3,2,AdversarialMixed,23,0.9347864321608039,0.9348039215686275,0.3094557746249282,399,False,EEGNeX
WBCIC,3,2,AdversarialMixed,24,0.9348366834170855,0.9348366834170855,0.35594672154242124,399,False,EEGNeX
WBCIC,3,2,AdversarialMixed,30,0.9325,0.9324286277380482,0.3125332025995677,400,False,EEGNeX
WBCIC,3,2,AdversarialMixed,31,0.6775,0.6767707139232895,0.5743425603991585,400,False,EEGNeX
WBCIC,3,2,AdversarialMixed,38,0.6325000000000001,0.6324793269621416,0.5837947837933208,400,False,EEGNeX
WBCIC,3,2,AdversarialMixed,41,0.7725,0.7724644475699328,0.45231685736463434,400,False,EEGNeX
WBCIC,3,2,AdversarialMixed,42,0.8075,0.8074891712658837,0.4220276488364441,400,False,EEGNeX
WBCIC,3,2,PERSIST-RE,6,0.93,0.9299982499562489,0.2837791407850381,400,False,EEGNeX
WBCIC,3,2,PERSIST-RE,23,0.9347864321608039,0.9348039215686275,0.30936319843363413,399,False,EEGNeX
WBCIC,3,2,PERSIST-RE,24,0.9348366834170855,0.9348366834170855,0.3558971345175882,399,False,EEGNeX
WBCIC,3,2,PERSIST-RE,30,0.9299999999999999,0.9299369432489241,0.31228010095038783,400,False,EEGNeX
WBCIC,3,2,PERSIST-RE,31,0.6775,0.6767707139232895,0.5742354513512334,400,False,EEGNeX
WBCIC,3,2,PERSIST-RE,38,0.6325000000000001,0.6324793269621416,0.5838363586590423,400,False,EEGNeX
WBCIC,3,2,PERSIST-RE,41,0.7725,0.7724644475699328,0.45220127719394154,400,False,EEGNeX
WBCIC,3,2,PERSIST-RE,42,0.8075,0.8074891712658837,0.4220339858643704,400,False,EEGNeX
WBCIC,4,0,ERM,7,0.8125,0.8124894525317049,0.41212790018285445,400,False,EEGNeX
WBCIC,4,0,ERM,12,0.5475,0.5459989590583868,0.6968082979837132,400,False,EEGNeX
WBCIC,4,0,ERM,14,0.5700000000000001,0.567882624861823,0.6804301372155408,400,False,EEGNeX
WBCIC,4,0,ERM,17,0.8300000000000001,0.8299319727891157,0.43980558795780794,400,False,EEGNeX
WBCIC,4,0,ERM,32,0.5588819095477386,0.5588723051409619,0.6721718192472526,399,False,EEGNeX
WBCIC,4,0,ERM,47,0.8825000000000001,0.8824933902532017,0.3594014886639432,400,False,EEGNeX
WBCIC,4,0,ERM,48,0.8825000000000001,0.8824640046014092,0.39333666223512226,400,False,EEGNeX
WBCIC,4,0,ERM,50,0.9375,0.9374996093725585,0.24829367265857336,400,False,EEGNeX
WBCIC,4,0,SubjectBalancedERM,7,0.8125,0.8124894525317049,0.4121306303780085,400,False,EEGNeX
WBCIC,4,0,SubjectBalancedERM,12,0.5475,0.5459989590583868,0.6968181457153689,400,False,EEGNeX
WBCIC,4,0,SubjectBalancedERM,14,0.5700000000000001,0.567882624861823,0.680439362525532,400,False,EEGNeX
WBCIC,4,0,SubjectBalancedERM,17,0.8325,0.8324151601748385,0.43981214989947376,400,False,EEGNeX
WBCIC,4,0,SubjectBalancedERM,32,0.5588819095477386,0.5588723051409619,0.6721526678213897,399,False,EEGNeX
WBCIC,4,0,SubjectBalancedERM,47,0.88,0.8799969999249981,0.3594028262258202,400,False,EEGNeX
WBCIC,4,0,SubjectBalancedERM,48,0.8825000000000001,0.8824640046014092,0.393342124590092,400,False,EEGNeX
WBCIC,4,0,SubjectBalancedERM,50,0.9375,0.9374996093725585,0.24829605564677912,400,False,EEGNeX
WBCIC,4,0,Mixup,7,0.8075,0.8074699171745585,0.41586750283662816,400,False,EEGNeX
WBCIC,4,0,Mixup,12,0.5475,0.5462493497703045,0.6948397338949056,400,False,EEGNeX
WBCIC,4,0,Mixup,14,0.5725,0.5708235294117647,0.6798654157253143,400,False,EEGNeX
WBCIC,4,0,Mixup,17,0.8300000000000001,0.8299319727891157,0.4432854383404614,400,False,EEGNeX
WBCIC,4,0,Mixup,32,0.5538693467336684,0.5538594904266546,0.6710309305167417,399,False,EEGNeX
WBCIC,4,0,Mixup,47,0.875,0.8749968749218731,0.3633529393031323,400,False,EEGNeX
WBCIC,4,0,Mixup,48,0.8775,0.8774379529636878,0.39694254912723,400,False,EEGNeX
WBCIC,4,0,Mixup,50,0.9375,0.9374996093725585,0.25289281509061984,400,False,EEGNeX
WBCIC,4,0,GroupDRO,7,0.81,0.809995249881247,0.41562965507150024,400,False,EEGNeX
WBCIC,4,0,GroupDRO,12,0.55,0.5490869009744732,0.696568249914101,400,False,EEGNeX
WBCIC,4,0,GroupDRO,14,0.5725,0.5705432878552907,0.684221507493122,400,False,EEGNeX
WBCIC,4,0,GroupDRO,17,0.8275,0.8273694481451598,0.4417100290396674,400,False,EEGNeX
WBCIC,4,0,GroupDRO,32,0.5739070351758794,0.5738679197869025,0.6697427978440987,399,False,EEGNeX
WBCIC,4,0,GroupDRO,47,0.8775,0.8774931089873805,0.3606674482438022,400,False,EEGNeX
WBCIC,4,0,GroupDRO,48,0.8775,0.8774808563838099,0.39597432482867584,400,False,EEGNeX
WBCIC,4,0,GroupDRO,50,0.9424999999999999,0.9424996406227539,0.24928531274917007,400,False,EEGNeX
WBCIC,4,0,ProspectiveOnly,7,0.81,0.809995249881247,0.4108117750052319,400,False,EEGNeX
WBCIC,4,0,ProspectiveOnly,12,0.5449999999999999,0.543619448832719,0.6971745118191,400,False,EEGNeX
WBCIC,4,0,ProspectiveOnly,14,0.5725,0.5708235294117647,0.6805242401187377,400,False,EEGNeX
WBCIC,4,0,ProspectiveOnly,17,0.8325,0.8324151601748385,0.43842136617024235,400,False,EEGNeX
WBCIC,4,0,ProspectiveOnly,32,0.5563819095477387,0.5563798312782275,0.6724516051618741,399,False,EEGNeX
WBCIC,4,0,ProspectiveOnly,47,0.88,0.88,0.3576215086300931,400,False,EEGNeX
WBCIC,4,0,ProspectiveOnly,48,0.885,0.884953981592637,0.3916784808258777,400,False,EEGNeX
WBCIC,4,0,ProspectiveOnly,50,0.9375,0.9374996093725585,0.24592884410617397,400,False,EEGNeX
WBCIC,4,0,RandomEffectOnly,7,0.8075000000000001,0.8074987968674804,0.41256703360722247,400,False,EEGNeX
WBCIC,4,0,RandomEffectOnly,12,0.55,0.5480906831362506,0.6974709840735178,400,False,EEGNeX
WBCIC,4,0,RandomEffectOnly,14,0.5675,0.5652146595542822,0.6800168488594466,400,False,EEGNeX
WBCIC,4,0,RandomEffectOnly,17,0.835,0.8348968105065666,0.44038918008137073,400,False,EEGNeX
WBCIC,4,0,RandomEffectOnly,32,0.5588819095477386,0.5588723051409619,0.6716292350854761,399,False,EEGNeX
WBCIC,4,0,RandomEffectOnly,47,0.8775,0.8774992343702148,0.35994833198260356,400,False,EEGNeX
WBCIC,4,0,RandomEffectOnly,48,0.885,0.884953981592637,0.39371174248329566,400,False,EEGNeX
WBCIC,4,0,RandomEffectOnly,50,0.9375,0.9374996093725585,0.24872295927638402,400,False,EEGNeX
WBCIC,4,0,AdversarialMixed,7,0.8075000000000001,0.8074987968674804,0.4104737798558827,400,False,EEGNeX
WBCIC,4,0,AdversarialMixed,12,0.5449999999999999,0.5433560818948213,0.6976628135323943,400,False,EEGNeX
WBCIC,4,0,AdversarialMixed,14,0.5675,0.5655204023331304,0.680980038194187,400,False,EEGNeX
WBCIC,4,0,AdversarialMixed,17,0.8325,0.8324151601748385,0.43783541409588295,400,False,EEGNeX
WBCIC,4,0,AdversarialMixed,32,0.5588819095477386,0.5588723051409619,0.672599351382699,399,False,EEGNeX
WBCIC,4,0,AdversarialMixed,47,0.88,0.88,0.3570448613996493,400,False,EEGNeX
WBCIC,4,0,AdversarialMixed,48,0.885,0.884953981592637,0.3912203566582667,400,False,EEGNeX
WBCIC,4,0,AdversarialMixed,50,0.9375,0.9374996093725585,0.24534523425855417,400,False,EEGNeX
WBCIC,4,0,PERSIST-RE,7,0.8075000000000001,0.8074987968674804,0.41032435662745215,400,False,EEGNeX
WBCIC,4,0,PERSIST-RE,12,0.5475,0.5459989590583868,0.6974055814506124,400,False,EEGNeX
WBCIC,4,0,PERSIST-RE,14,0.5700000000000001,0.5681755416635283,0.6808933692689909,400,False,EEGNeX
WBCIC,4,0,PERSIST-RE,17,0.8325,0.8324151601748385,0.43787929796092745,400,False,EEGNeX
WBCIC,4,0,PERSIST-RE,32,0.5588819095477386,0.5588723051409619,0.6725606646180846,399,False,EEGNeX
WBCIC,4,0,PERSIST-RE,47,0.8825000000000001,0.88249926562041,0.3568953653191403,400,False,EEGNeX
WBCIC,4,0,PERSIST-RE,48,0.885,0.884953981592637,0.39103685528812404,400,False,EEGNeX
WBCIC,4,0,PERSIST-RE,50,0.9375,0.9374996093725585,0.2451536428394082,400,False,EEGNeX
WBCIC,4,1,ERM,7,0.8225,0.8224900150633473,0.4153750996796077,400,False,EEGNeX
WBCIC,4,1,ERM,12,0.5549999999999999,0.5528087629383982,0.7011362512535374,400,False,EEGNeX
WBCIC,4,1,ERM,14,0.565,0.563154327031709,0.6875104497312077,400,False,EEGNeX
WBCIC,4,1,ERM,17,0.8175,0.8173070305510195,0.4490276721875885,400,False,EEGNeX
WBCIC,4,1,ERM,32,0.5463442211055276,0.5463203191255457,0.6845040801436334,399,False,EEGNeX
WBCIC,4,1,ERM,47,0.87,0.869970743417269,0.3566663775495704,400,False,EEGNeX
WBCIC,4,1,ERM,48,0.8674999999999999,0.8673997210390358,0.39681774818221266,400,False,EEGNeX
WBCIC,4,1,ERM,50,0.9375,0.9374996093725585,0.24421413873903325,400,False,EEGNeX
WBCIC,4,1,SubjectBalancedERM,7,0.8225,0.8224900150633473,0.41537807999419857,400,False,EEGNeX
WBCIC,4,1,SubjectBalancedERM,12,0.5549999999999999,0.5528087629383982,0.7011430069487662,400,False,EEGNeX
WBCIC,4,1,SubjectBalancedERM,14,0.5625,0.56049751681097,0.6875199946243885,400,False,EEGNeX
WBCIC,4,1,SubjectBalancedERM,17,0.8175,0.8173070305510195,0.4490287619408349,400,False,EEGNeX
WBCIC,4,1,SubjectBalancedERM,32,0.5463442211055276,0.5463203191255457,0.6844955129298645,399,False,EEGNeX
WBCIC,4,1,SubjectBalancedERM,47,0.87,0.869970743417269,0.35666575244275406,400,False,EEGNeX
WBCIC,4,1,SubjectBalancedERM,48,0.8674999999999999,0.8673997210390358,0.3968262169362698,400,False,EEGNeX
WBCIC,4,1,SubjectBalancedERM,50,0.9375,0.9374996093725585,0.2442202319308408,400,False,EEGNeX
WBCIC,4,1,Mixup,7,0.8200000000000001,0.81998199819982,0.4218292845075203,400,False,EEGNeX
WBCIC,4,1,Mixup,12,0.56,0.5584102769971899,0.6979857720325504,400,False,EEGNeX
WBCIC,4,1,Mixup,14,0.56,0.5581331123998896,0.6857282914169909,400,False,EEGNeX
WBCIC,4,1,Mixup,17,0.8275,0.8273694481451598,0.45407270403897854,400,False,EEGNeX
WBCIC,4,1,Mixup,32,0.5614070351758794,0.5614035087719298,0.6828696584426313,399,False,EEGNeX
WBCIC,4,1,Mixup,47,0.87,0.869970743417269,0.364145201083493,400,False,EEGNeX
WBCIC,4,1,Mixup,48,0.8725,0.8723651857274246,0.4038723776251983,400,False,EEGNeX
WBCIC,4,1,Mixup,50,0.9375,0.9374996093725585,0.25296269842719615,400,False,EEGNeX
WBCIC,4,1,GroupDRO,7,0.8200000000000001,0.81998199819982,0.4174724339997822,400,False,EEGNeX
WBCIC,4,1,GroupDRO,12,0.5449999999999999,0.5430694685044313,0.70386068843814,400,False,EEGNeX
WBCIC,4,1,GroupDRO,14,0.55,0.5483741469289443,0.6915968993510347,400,False,EEGNeX
WBCIC,4,1,GroupDRO,17,0.825,0.8247853620685339,0.45070720410443177,400,False,EEGNeX
WBCIC,4,1,GroupDRO,32,0.5513693467336684,0.5513671740045353,0.6815341825772954,399,False,EEGNeX
WBCIC,4,1,GroupDRO,47,0.87,0.8699869986998701,0.3572452927852542,400,False,EEGNeX
WBCIC,4,1,GroupDRO,48,0.8674999999999999,0.8674328878994991,0.4003595689232508,400,False,EEGNeX
WBCIC,4,1,GroupDRO,50,0.935,0.935,0.24654285341843127,400,False,EEGNeX
WBCIC,4,1,ProspectiveOnly,7,0.8200000000000001,0.81998199819982,0.41399821379699037,400,False,EEGNeX
WBCIC,4,1,ProspectiveOnly,12,0.55,0.5474544311753614,0.701991024237941,400,False,EEGNeX
WBCIC,4,1,ProspectiveOnly,14,0.5625,0.56049751681097,0.6880632917907531,400,False,EEGNeX
WBCIC,4,1,ProspectiveOnly,17,0.8225,0.8223656640334253,0.4471240740232682,400,False,EEGNeX
WBCIC,4,1,ProspectiveOnly,32,0.5488442211055277,0.5488013268331909,0.6848589713705033,399,False,EEGNeX
WBCIC,4,1,ProspectiveOnly,47,0.8725,0.8724800750117205,0.35486886041378235,400,False,EEGNeX
WBCIC,4,1,ProspectiveOnly,48,0.8674999999999999,0.8674328878994991,0.39502105852033886,400,False,EEGNeX
WBCIC,4,1,ProspectiveOnly,50,0.9375,0.9374996093725585,0.24172113095924175,400,False,EEGNeX
WBCIC,4,1,RandomEffectOnly,7,0.8225,0.8224722612908267,0.4158360074463318,400,False,EEGNeX
WBCIC,4,1,RandomEffectOnly,12,0.5525,0.550135399192003,0.7015754928521605,400,False,EEGNeX
WBCIC,4,1,RandomEffectOnly,14,0.5625,0.5601882394335225,0.6877481614823872,400,False,EEGNeX
WBCIC,4,1,RandomEffectOnly,17,0.825,0.8248423581223101,0.44905672628038523,400,False,EEGNeX
WBCIC,4,1,RandomEffectOnly,32,0.5463316582914572,0.5462633116577137,0.6839597928675837,399,False,EEGNeX
WBCIC,4,1,RandomEffectOnly,47,0.8725,0.8724609411632313,0.35701030950907053,400,False,EEGNeX
WBCIC,4,1,RandomEffectOnly,48,0.865,0.8649155722326454,0.397242282725702,400,False,EEGNeX
WBCIC,4,1,RandomEffectOnly,50,0.9375,0.9374996093725585,0.2447598388450802,400,False,EEGNeX
WBCIC,4,1,AdversarialMixed,7,0.8200000000000001,0.81998199819982,0.41343575985585423,400,False,EEGNeX
WBCIC,4,1,AdversarialMixed,12,0.55,0.5474544311753614,0.7022856104878598,400,False,EEGNeX
WBCIC,4,1,AdversarialMixed,14,0.5625,0.5601882394335225,0.6883363236698804,400,False,EEGNeX
WBCIC,4,1,AdversarialMixed,17,0.8225,0.8223656640334253,0.44673190538573193,400,False,EEGNeX
WBCIC,4,1,AdversarialMixed,32,0.5488442211055277,0.5488013268331909,0.6849329766789869,399,False,EEGNeX
WBCIC,4,1,AdversarialMixed,47,0.875,0.8749718686704508,0.3541311307099056,400,False,EEGNeX
WBCIC,4,1,AdversarialMixed,48,0.865,0.8649155722326454,0.39428846303106707,400,False,EEGNeX
WBCIC,4,1,AdversarialMixed,50,0.9375,0.9374996093725585,0.24085451427509652,400,False,EEGNeX
WBCIC,4,1,PERSIST-RE,7,0.8225,0.8224900150633473,0.413220941533161,400,False,EEGNeX
WBCIC,4,1,PERSIST-RE,12,0.55,0.5474544311753614,0.7021633697578968,400,False,EEGNeX
WBCIC,4,1,PERSIST-RE,14,0.5625,0.56049751681097,0.6883913707063695,400,False,EEGNeX
WBCIC,4,1,PERSIST-RE,17,0.8225,0.8223656640334253,0.44649383187352,400,False,EEGNeX
WBCIC,4,1,PERSIST-RE,32,0.5463316582914572,0.5462633116577137,0.6850982747570912,399,False,EEGNeX
WBCIC,4,1,PERSIST-RE,47,0.8725,0.8724800750117205,0.3540483475779533,400,False,EEGNeX
WBCIC,4,1,PERSIST-RE,48,0.865,0.8649155722326454,0.3942442448217809,400,False,EEGNeX
WBCIC,4,1,PERSIST-RE,50,0.9375,0.9374996093725585,0.2406340711922056,400,False,EEGNeX
WBCIC,4,2,ERM,7,0.8025,0.8024987656172851,0.43960715270287465,400,False,EEGNeX
WBCIC,4,2,ERM,12,0.5475,0.5443990661439422,0.7081645483067583,400,False,EEGNeX
WBCIC,4,2,ERM,14,0.5475,0.5459989590583868,0.6936555718330254,400,False,EEGNeX
WBCIC,4,2,ERM,17,0.8049999999999999,0.8049561151259033,0.4744267240257245,400,False,EEGNeX
WBCIC,4,2,ERM,32,0.5463190954773869,0.5461834771297687,0.6968386299873108,399,False,EEGNeX
WBCIC,4,2,ERM,47,0.8825000000000001,0.8824110733742393,0.35107361946920157,400,False,EEGNeX
WBCIC,4,2,ERM,48,0.8825000000000001,0.8824640046014092,0.39362682107577657,400,False,EEGNeX
WBCIC,4,2,ERM,50,0.945,0.945,0.23954761892209875,400,False,EEGNeX
WBCIC,4,2,SubjectBalancedERM,7,0.8025,0.8024987656172851,0.4396081533236014,400,False,EEGNeX
WBCIC,4,2,SubjectBalancedERM,12,0.5475,0.5443990661439422,0.7081704535968857,400,False,EEGNeX
WBCIC,4,2,SubjectBalancedERM,14,0.5475,0.5459989590583868,0.6936643839259133,400,False,EEGNeX
WBCIC,4,2,SubjectBalancedERM,17,0.8049999999999999,0.8049561151259033,0.47442430803942526,400,False,EEGNeX
WBCIC,4,2,SubjectBalancedERM,32,0.5463190954773869,0.5461834771297687,0.6968309405395879,399,False,EEGNeX
WBCIC,4,2,SubjectBalancedERM,47,0.8825000000000001,0.8824110733742393,0.3510726329731838,400,False,EEGNeX
WBCIC,4,2,SubjectBalancedERM,48,0.8825000000000001,0.8824640046014092,0.39362787953468015,400,False,EEGNeX
WBCIC,4,2,SubjectBalancedERM,50,0.945,0.945,0.23954758919968058,400,False,EEGNeX
WBCIC,4,2,Mixup,7,0.805,0.804995124878122,0.44215508017467003,400,False,EEGNeX
WBCIC,4,2,Mixup,12,0.545,0.5416887008637405,0.7064714366017995,400,False,EEGNeX
WBCIC,4,2,Mixup,14,0.5549999999999999,0.553392211963067,0.6924594661081522,400,False,EEGNeX
WBCIC,4,2,Mixup,17,0.8,0.7999199679871949,0.47666442492657074,400,False,EEGNeX
WBCIC,4,2,Mixup,32,0.5463442211055276,0.5463203191255457,0.6937995712161384,399,False,EEGNeX
WBCIC,4,2,Mixup,47,0.8825000000000001,0.8824110733742393,0.3549167345210899,400,False,EEGNeX
WBCIC,4,2,Mixup,48,0.8875,0.8874655363204982,0.3981280619073327,400,False,EEGNeX
WBCIC,4,2,Mixup,50,0.9475,0.9474996718729491,0.24441426595468102,400,False,EEGNeX
WBCIC,4,2,GroupDRO,7,0.8125,0.8124706985466479,0.44251805825265833,400,False,EEGNeX
WBCIC,4,2,GroupDRO,12,0.5325,0.5314428178577917,0.7075646520720873,400,False,EEGNeX
WBCIC,4,2,GroupDRO,14,0.54,0.5392628205128205,0.6950677299282984,400,False,EEGNeX
WBCIC,4,2,GroupDRO,17,0.8025,0.8024691358024691,0.47460956512803476,400,False,EEGNeX
WBCIC,4,2,GroupDRO,32,0.5588316582914572,0.5585617299471963,0.6919113742395168,399,False,EEGNeX
WBCIC,4,2,GroupDRO,47,0.88,0.8799249530956847,0.3533356505662772,400,False,EEGNeX
WBCIC,4,2,GroupDRO,48,0.88,0.87998799879988,0.398560555493402,400,False,EEGNeX
WBCIC,4,2,GroupDRO,50,0.9524999999999999,0.9524997031231445,0.2426364145526886,400,False,EEGNeX
WBCIC,4,2,ProspectiveOnly,7,0.8075000000000001,0.8074987968674804,0.4387744430986561,400,False,EEGNeX
WBCIC,4,2,ProspectiveOnly,12,0.5475,0.5447657492816227,0.7083561908342966,400,False,EEGNeX
WBCIC,4,2,ProspectiveOnly,14,0.55,0.5483741469289443,0.693755035590773,400,False,EEGNeX
WBCIC,4,2,ProspectiveOnly,17,0.8025,0.8024394970959856,0.4735696905739754,400,False,EEGNeX
WBCIC,4,2,ProspectiveOnly,32,0.5438190954773869,0.5437192118226601,0.6974318223862154,399,False,EEGNeX
WBCIC,4,2,ProspectiveOnly,47,0.8825000000000001,0.8824110733742393,0.3500517765787613,400,False,EEGNeX
WBCIC,4,2,ProspectiveOnly,48,0.885,0.8849741191768148,0.3927325956821278,400,False,EEGNeX
WBCIC,4,2,ProspectiveOnly,50,0.945,0.945,0.23829660975513053,400,False,EEGNeX
WBCIC,4,2,RandomEffectOnly,7,0.8075000000000001,0.8074987968674804,0.4396978840090909,400,False,EEGNeX
WBCIC,4,2,RandomEffectOnly,12,0.5475,0.5447657492816227,0.7079640646622108,400,False,EEGNeX
WBCIC,4,2,RandomEffectOnly,14,0.55,0.5483741469289443,0.6935799134910334,400,False,EEGNeX
WBCIC,4,2,RandomEffectOnly,17,0.8,0.7999549898727214,0.47464599220897613,400,False,EEGNeX
WBCIC,4,2,RandomEffectOnly,32,0.5438190954773869,0.5437192118226601,0.6969103590152602,399,False,EEGNeX
WBCIC,4,2,RandomEffectOnly,47,0.8825000000000001,0.8824110733742393,0.3513857170542445,400,False,EEGNeX
WBCIC,4,2,RandomEffectOnly,48,0.885,0.8849741191768148,0.3941741506010981,400,False,EEGNeX
WBCIC,4,2,RandomEffectOnly,50,0.945,0.945,0.24010662806647118,400,False,EEGNeX
WBCIC,4,2,AdversarialMixed,7,0.805,0.805,0.4377435256688308,400,False,EEGNeX
WBCIC,4,2,AdversarialMixed,12,0.5475,0.5447657492816227,0.7090855185922377,400,False,EEGNeX
WBCIC,4,2,AdversarialMixed,14,0.5475,0.5457254901960784,0.6946373330779829,400,False,EEGNeX
WBCIC,4,2,AdversarialMixed,17,0.8025,0.8024394970959856,0.4726611214075917,400,False,EEGNeX
WBCIC,4,2,AdversarialMixed,32,0.5438190954773869,0.5437192118226601,0.6978856957108049,399,False,EEGNeX
WBCIC,4,2,AdversarialMixed,47,0.8825000000000001,0.8824110733742393,0.348762091469397,400,False,EEGNeX
WBCIC,4,2,AdversarialMixed,48,0.8875,0.8874824191279886,0.39125827835807697,400,False,EEGNeX
WBCIC,4,2,AdversarialMixed,50,0.945,0.945,0.23652416910100527,400,False,EEGNeX
WBCIC,4,2,PERSIST-RE,7,0.8075000000000001,0.8074987968674804,0.4377332790828688,400,False,EEGNeX
WBCIC,4,2,PERSIST-RE,12,0.5475,0.5447657492816227,0.7091033556954591,400,False,EEGNeX
WBCIC,4,2,PERSIST-RE,14,0.5475,0.5457254901960784,0.6946732303428661,400,False,EEGNeX
WBCIC,4,2,PERSIST-RE,17,0.8025,0.8024394970959856,0.4726160652654162,400,False,EEGNeX
WBCIC,4,2,PERSIST-RE,32,0.541319095477387,0.541249646593158,0.6978962897387059,399,False,EEGNeX
WBCIC,4,2,PERSIST-RE,47,0.8825000000000001,0.8824110733742393,0.3487211431399491,400,False,EEGNeX
WBCIC,4,2,PERSIST-RE,48,0.885,0.8849741191768148,0.3911228623534578,400,False,EEGNeX
WBCIC,4,2,PERSIST-RE,50,0.945,0.945,0.23643002779155153,400,False,EEGNeX
