task,variant,seed,subject_id,future_BA,future_macro_F1,WS_BA
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,2,42,0.5900000000000001,0.590857663546831,0.5900000000000001
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,2,51,0.78,0.777112676308133,0.708
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,2,54,0.834,0.8271223777989279,0.812
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,0,12,0.958,0.9580537907470681,0.958
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,0,13,0.8400000000000001,0.8362655401273711,0.8400000000000001
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,0,17,0.954,0.953958819947637,0.9199999999999999
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,0,18,1.0,1.0,0.976
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,0,24,0.874,0.873651756808127,0.874
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,0,25,0.93,0.9297344454946673,0.93
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,0,29,0.944,0.944068270333795,0.944
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,0,36,1.0,1.0,1.0
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,0,37,0.992,0.9919967987194879,0.9879999999999999
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,0,39,0.9960000000000001,0.995998399359744,0.99
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,0,4,1.0,1.0,1.0
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,0,42,0.62,0.6168087653057769,0.62
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,0,51,0.738,0.7124143500224878,0.738
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,0,54,0.858,0.8564124542714264,0.8559999999999999
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,1,12,0.96,0.9600595007233663,0.96
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,1,13,0.8039999999999999,0.7999412973887499,0.8039999999999999
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,1,17,0.944,0.944605850703503,0.8720000000000001
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,1,18,1.0,1.0,0.97
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,1,24,0.8880000000000001,0.8875957891092897,0.8880000000000001
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,1,25,0.954,0.9537768853151058,0.954
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,1,29,0.9400000000000001,0.9398927355396965,0.9400000000000001
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,1,36,1.0,1.0,1.0
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,1,37,0.994,0.9939975990396158,0.986
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,1,39,0.9960000000000001,0.9959983993597439,0.9719999999999999
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,1,4,1.0,1.0,1.0
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,1,42,0.5960000000000001,0.5935797139396404,0.5960000000000001
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,1,51,0.756,0.7457769516695859,0.754
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,1,54,0.844,0.8454772638903213,0.7939999999999999
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,2,12,0.968,0.9678930290610517,0.968
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,2,13,0.8240000000000001,0.8202039439296896,0.8240000000000001
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,2,17,0.9719999999999999,0.9721217277912617,0.876
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,2,18,1.0,1.0,0.978
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,2,24,0.9039999999999999,0.903110790699114,0.9039999999999999
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,2,25,0.962,0.9616125738213844,0.962
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,2,29,0.9359999999999999,0.9363885396490474,0.9359999999999999
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,2,36,1.0,1.0,1.0
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,2,37,0.9960000000000001,0.995998399359744,0.986
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,2,39,0.9960000000000001,0.995998399359744,0.9960000000000001
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,2,4,1.0,1.0,1.0
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,2,42,0.5940000000000001,0.5916466992690398,0.5940000000000001
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,2,51,0.806,0.8031727945569254,0.754
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,2,54,0.8160000000000001,0.8091519246727701,0.8160000000000001
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,0,12,0.958,0.958257308712874,0.958
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,0,13,0.746,0.7274632906895064,0.746
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,0,17,0.8560000000000001,0.8555004235453423,0.8560000000000001
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,0,18,1.0,1.0,0.9640000000000001
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,0,24,0.796,0.7948375868558812,0.796
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,0,25,0.9259999999999999,0.9260526847765277,0.9259999999999999
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,0,29,0.95,0.9500112177008037,0.95
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,0,36,0.998,0.997999199679872,0.998
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,0,37,0.9960000000000001,0.9959935897435898,0.952
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,0,39,0.97,0.9700802319538196,0.8939999999999999
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,0,4,1.0,1.0,1.0
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,0,42,0.5780000000000001,0.5774011059778481,0.5780000000000001
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,0,51,0.64,0.6170587419936384,0.524
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,0,54,0.8099999999999999,0.8084262450600634,0.772
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,1,12,0.938,0.9383003154529513,0.938
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,1,13,0.7060000000000001,0.6787205792563455,0.7060000000000001
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,1,17,0.8800000000000001,0.8709036599204966,0.8240000000000001
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,1,18,1.0,1.0,0.968
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,1,24,0.776,0.7722333546704705,0.708
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,1,25,0.9019999999999999,0.9020048142279886,0.9019999999999999
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,1,29,0.89,0.8906850329189664,0.882
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,1,36,1.0,1.0,1.0
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,1,37,0.992,0.9919967987194879,0.9719999999999999
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,1,39,0.976,0.9757442336749094,0.914
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,1,4,1.0,1.0,1.0
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,1,42,0.5680000000000001,0.5673646531647262,0.5680000000000001
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,1,51,0.728,0.7263312444972411,0.6279999999999999
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,1,54,0.766,0.7597661173205041,0.6900000000000001
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,2,12,0.942,0.9424105863541724,0.942
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,2,13,0.736,0.7304683129114299,0.736
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,2,17,0.868,0.863009273690143,0.804
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,2,18,1.0,1.0,0.966
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,2,24,0.682,0.6662650845426346,0.682
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,2,25,0.932,0.9317531093103885,0.932
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,2,29,0.9199999999999999,0.9181643593015352,0.9199999999999999
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,2,36,1.0,1.0,1.0
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,2,37,0.984,0.983976454739015,0.966
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,2,39,0.9800000000000001,0.9798268307322928,0.9
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,2,4,1.0,1.0,0.994
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,2,42,0.5880000000000001,0.587163787937661,0.5880000000000001
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,2,51,0.604,0.5562786913301079,0.556
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,2,54,0.766,0.7528556323738587,0.742
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,12,0.968,0.9679341581145616,0.968
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,13,0.8,0.798341604947649,0.8
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,17,0.9480000000000001,0.9478956921423626,0.9099999999999999
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,18,1.0,1.0,0.974
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,24,0.9039999999999999,0.903942568779357,0.9039999999999999
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,25,0.942,0.9411945241397129,0.942
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,29,0.954,0.9541231984650013,0.954
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,36,1.0,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,37,0.998,0.997999199679872,0.982
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,39,0.994,0.9939550820328131,0.984
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,4,1.0,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,42,0.5860000000000001,0.583800996706331,0.5860000000000001
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,51,0.706,0.6937109995656054,0.706
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,54,0.8979999999999999,0.8983750300611337,0.86
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,12,0.962,0.9619535814325729,0.962
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,13,0.834,0.831323318741331,0.834
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,17,0.954,0.9537749611275406,0.8619999999999999
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,18,1.0,1.0,0.97
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,24,0.858,0.85675947889356,0.858
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,25,0.946,0.945543704467757,0.946
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,29,0.95,0.9503613921521354,0.95
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,36,1.0,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,37,0.992,0.9919967987194879,0.9800000000000001
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,39,0.9960000000000001,0.9960361067503924,0.994
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,4,1.0,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,42,0.6060000000000001,0.6062979711365478,0.6060000000000001
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,51,0.79,0.7882952427412566,0.782
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,54,0.8699999999999999,0.8678883253328008,0.844
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,12,0.958,0.958148533221656,0.958
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,13,0.8019999999999999,0.7934401844431462,0.8019999999999999
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,17,0.97,0.9698304346535576,0.8899999999999999
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,18,1.0,1.0,0.978
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,24,0.914,0.9140821358216543,0.914
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,25,0.944,0.9435448646174587,0.944
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,29,0.9480000000000001,0.9484548357827451,0.9480000000000001
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,36,1.0,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,37,0.99,0.9899959983993598,0.986
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,39,0.9960000000000001,0.995998399359744,0.994
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,4,1.0,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,42,0.594,0.590820735034982,0.594
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,51,0.784,0.7750744909631623,0.734
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,54,0.874,0.8732788173979766,0.874
WBCIC_MI,B1_SAME_SCALE_63,0,sub-10,0.8240000000000001,0.82387093681718,0.6140000000000001
WBCIC_MI,B1_SAME_SCALE_63,0,sub-15,0.719,0.7182729101596634,0.719
WBCIC_MI,B1_SAME_SCALE_63,0,sub-20,0.484,0.4739762821473839,0.484
WBCIC_MI,B1_SAME_SCALE_63,0,sub-39,0.8310000000000001,0.8309133984018493,0.49000000000000005
WBCIC_MI,B1_SAME_SCALE_63,0,sub-4,0.651,0.6504127641740594,0.554
WBCIC_MI,B1_SAME_SCALE_63,0,sub-40,0.8539999999999999,0.8539206407137057,0.743
WBCIC_MI,B1_SAME_SCALE_63,0,sub-43,0.99,0.9899998999974999,0.99
WBCIC_MI,B1_SAME_SCALE_63,0,sub-46,0.969,0.9689557161840693,0.969
WBCIC_MI,B1_SAME_SCALE_63,0,sub-51,0.7929999999999999,0.7916918602181456,0.747
WBCIC_MI,B1_SAME_SCALE_63,0,sub-8,0.9339999999999999,0.9339907968738501,0.881
WBCIC_MI,B1_SAME_SCALE_63,1,sub-10,0.8089999999999999,0.8086927221516966,0.6439999999999999
WBCIC_MI,B1_SAME_SCALE_63,1,sub-15,0.717,0.7132303395791579,0.717
WBCIC_MI,B1_SAME_SCALE_63,1,sub-20,0.491,0.4723043414385037,0.491
WBCIC_MI,B1_SAME_SCALE_63,1,sub-39,0.8230000000000001,0.8216623542569664,0.523
WBCIC_MI,B1_SAME_SCALE_63,1,sub-4,0.6679999999999999,0.6661437977266568,0.5509999999999999
WBCIC_MI,B1_SAME_SCALE_63,1,sub-40,0.8220000000000001,0.8188813000408881,0.716
WBCIC_MI,B1_SAME_SCALE_63,1,sub-43,0.992,0.9919982993572438,0.992
WBCIC_MI,B1_SAME_SCALE_63,1,sub-46,0.959,0.958843363925582,0.959
WBCIC_MI,B1_SAME_SCALE_63,1,sub-51,0.8059999999999998,0.8040740402810297,0.757
WBCIC_MI,B1_SAME_SCALE_63,1,sub-8,0.9179999999999999,0.9177332900397024,0.869
WBCIC_MI,B1_SAME_SCALE_63,2,sub-10,0.8300000000000001,0.8296247112760966,0.647
WBCIC_MI,B1_SAME_SCALE_63,2,sub-15,0.751,0.7497741899599951,0.729
WBCIC_MI,B1_SAME_SCALE_63,2,sub-20,0.507,0.5028720334447071,0.507
WBCIC_MI,B1_SAME_SCALE_63,2,sub-39,0.759,0.758537705391536,0.518
WBCIC_MI,B1_SAME_SCALE_63,2,sub-4,0.65,0.649543899260062,0.554
WBCIC_MI,B1_SAME_SCALE_63,2,sub-40,0.817,0.8160380927717623,0.7529999999999999
WBCIC_MI,B1_SAME_SCALE_63,2,sub-43,0.9879999999999999,0.9879980993372417,0.9879999999999999
WBCIC_MI,B1_SAME_SCALE_63,2,sub-46,0.977,0.9769635229247957,0.977
WBCIC_MI,B1_SAME_SCALE_63,2,sub-51,0.7939999999999999,0.7928546992010382,0.748
WBCIC_MI,B1_SAME_SCALE_63,2,sub-8,0.925,0.9249846172759548,0.889
WBCIC_MI,B2_SCALE_COLLAPSE,0,sub-10,0.819,0.8184342634789636,0.641
WBCIC_MI,B2_SCALE_COLLAPSE,0,sub-15,0.73,0.7239725577990812,0.727
WBCIC_MI,B2_SCALE_COLLAPSE,0,sub-20,0.495,0.48005138671989045,0.495
WBCIC_MI,B2_SCALE_COLLAPSE,0,sub-39,0.8240000000000001,0.8225349719420573,0.481
WBCIC_MI,B2_SCALE_COLLAPSE,0,sub-4,0.65,0.6474303986156625,0.556
WBCIC_MI,B2_SCALE_COLLAPSE,0,sub-40,0.8220000000000001,0.8189403796645811,0.7190000000000001
WBCIC_MI,B2_SCALE_COLLAPSE,0,sub-43,0.9810000000000001,0.9809744623014793,0.9810000000000001
WBCIC_MI,B2_SCALE_COLLAPSE,0,sub-46,0.943,0.9423859490232889,0.943
WBCIC_MI,B2_SCALE_COLLAPSE,0,sub-51,0.7849999999999999,0.7832285616801051,0.718
WBCIC_MI,B2_SCALE_COLLAPSE,0,sub-8,0.916,0.9155321032226199,0.8699999999999999
WBCIC_MI,B2_SCALE_COLLAPSE,1,sub-10,0.8140000000000001,0.8133769283397111,0.63
WBCIC_MI,B2_SCALE_COLLAPSE,1,sub-15,0.701,0.6939199820147006,0.701
WBCIC_MI,B2_SCALE_COLLAPSE,1,sub-20,0.501,0.4867823198188458,0.501
WBCIC_MI,B2_SCALE_COLLAPSE,1,sub-39,0.8039999999999999,0.8026611137483979,0.485
WBCIC_MI,B2_SCALE_COLLAPSE,1,sub-4,0.655,0.6532820642928583,0.558
WBCIC_MI,B2_SCALE_COLLAPSE,1,sub-40,0.799,0.7959152635578339,0.726
WBCIC_MI,B2_SCALE_COLLAPSE,1,sub-43,0.985,0.9849930198111766,0.985
WBCIC_MI,B2_SCALE_COLLAPSE,1,sub-46,0.969,0.9689377330037889,0.969
WBCIC_MI,B2_SCALE_COLLAPSE,1,sub-51,0.799,0.7980475973206353,0.739
WBCIC_MI,B2_SCALE_COLLAPSE,1,sub-8,0.905,0.90479978841192,0.882
WBCIC_MI,B2_SCALE_COLLAPSE,2,sub-10,0.825,0.8249574615420296,0.61
WBCIC_MI,B2_SCALE_COLLAPSE,2,sub-15,0.73,0.7210032769291864,0.73
WBCIC_MI,B2_SCALE_COLLAPSE,2,sub-20,0.48200000000000004,0.469743394007443,0.48200000000000004
WBCIC_MI,B2_SCALE_COLLAPSE,2,sub-39,0.833,0.8320752677038648,0.49400000000000005
WBCIC_MI,B2_SCALE_COLLAPSE,2,sub-4,0.6639999999999999,0.6621737473254704,0.5559999999999999
WBCIC_MI,B2_SCALE_COLLAPSE,2,sub-40,0.8210000000000001,0.8190434908636938,0.717
WBCIC_MI,B2_SCALE_COLLAPSE,2,sub-43,0.985,0.9849967740340484,0.985
WBCIC_MI,B2_SCALE_COLLAPSE,2,sub-46,0.954,0.9538731279990345,0.954
WBCIC_MI,B2_SCALE_COLLAPSE,2,sub-51,0.7949999999999999,0.7937061790427075,0.757
WBCIC_MI,B2_SCALE_COLLAPSE,2,sub-8,0.905,0.9046523740010025,0.875
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,0,sub-10,0.8119999999999999,0.8118520541096645,0.641
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,0,sub-15,0.7550000000000001,0.7549306846631624,0.738
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,0,sub-20,0.506,0.5014407920532087,0.506
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,0,sub-39,0.794,0.7937851999392203,0.493
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,0,sub-4,0.671,0.670476830377314,0.557
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,0,sub-40,0.826,0.8255687606896899,0.729
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,0,sub-43,0.9879999999999999,0.9879965480225265,0.9879999999999999
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,0,sub-46,0.95,0.949931188774254,0.95
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,0,sub-51,0.8,0.798691844406443,0.745
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,0,sub-8,0.923,0.9229042393315299,0.8710000000000001
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,1,sub-10,0.82,0.8197178524434996,0.639
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,1,sub-15,0.738,0.7339221117849264,0.723
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,1,sub-20,0.511,0.4957350468861172,0.511
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,1,sub-39,0.7769999999999999,0.7764640710804182,0.502
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,1,sub-4,0.658,0.6570126537967067,0.5599999999999999
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,1,sub-40,0.819,0.8173140944476938,0.708
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,1,sub-43,0.9810000000000001,0.9809964242204522,0.9810000000000001
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,1,sub-46,0.9559999999999998,0.9559327586450802,0.9559999999999998
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,1,sub-51,0.778,0.7762512319709408,0.741
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,1,sub-8,0.9179999999999999,0.9179354640233267,0.8789999999999999
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,2,sub-10,0.818,0.8175315828524713,0.621
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,2,sub-15,0.754,0.7528290774249393,0.722
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,2,sub-20,0.524,0.5200290892611555,0.524
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,2,sub-39,0.8460000000000001,0.8457152046320005,0.449
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,2,sub-4,0.6639999999999999,0.6637722854592903,0.574
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,2,sub-40,0.8450000000000001,0.8445673895259114,0.754
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,2,sub-43,0.993,0.9929995249581209,0.9890000000000001
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,2,sub-46,0.9730000000000001,0.9729741327100164,0.9730000000000001
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,2,sub-51,0.7849999999999999,0.7832842968646646,0.721
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,2,sub-8,0.9339999999999999,0.9339929985646804,0.8859999999999999
WBCIC_MI,B4_ONE_STAGE_BACKEND,0,sub-10,0.818,0.817526141812545,0.6359999999999999
WBCIC_MI,B4_ONE_STAGE_BACKEND,0,sub-15,0.714,0.7086744704179699,0.714
WBCIC_MI,B4_ONE_STAGE_BACKEND,0,sub-20,0.495,0.48535972076489486,0.495
WBCIC_MI,B4_ONE_STAGE_BACKEND,0,sub-39,0.817,0.8162743809827833,0.508
WBCIC_MI,B4_ONE_STAGE_BACKEND,0,sub-4,0.645,0.6444018050301321,0.517
WBCIC_MI,B4_ONE_STAGE_BACKEND,0,sub-40,0.8,0.7983140960046983,0.7449999999999999
WBCIC_MI,B4_ONE_STAGE_BACKEND,0,sub-43,0.966,0.9659774774082546,0.966
WBCIC_MI,B4_ONE_STAGE_BACKEND,0,sub-46,0.925,0.9244540775603692,0.925
WBCIC_MI,B4_ONE_STAGE_BACKEND,0,sub-51,0.7949999999999999,0.7935248329650648,0.733
WBCIC_MI,B4_ONE_STAGE_BACKEND,0,sub-8,0.915,0.9148641422115584,0.884
WBCIC_MI,B4_ONE_STAGE_BACKEND,1,sub-10,0.8019999999999999,0.8015045068936557,0.6359999999999999
WBCIC_MI,B4_ONE_STAGE_BACKEND,1,sub-15,0.729,0.728778384200197,0.6950000000000001
WBCIC_MI,B4_ONE_STAGE_BACKEND,1,sub-20,0.488,0.4797166227278812,0.488
WBCIC_MI,B4_ONE_STAGE_BACKEND,1,sub-39,0.785,0.7830203940468768,0.476
WBCIC_MI,B4_ONE_STAGE_BACKEND,1,sub-4,0.672,0.6703355424367704,0.52
WBCIC_MI,B4_ONE_STAGE_BACKEND,1,sub-40,0.8019999999999999,0.7990351953995172,0.721
WBCIC_MI,B4_ONE_STAGE_BACKEND,1,sub-43,0.97,0.9699722139306353,0.97
WBCIC_MI,B4_ONE_STAGE_BACKEND,1,sub-46,0.9269999999999999,0.9265145163265738,0.9269999999999999
WBCIC_MI,B4_ONE_STAGE_BACKEND,1,sub-51,0.779,0.7770681750237586,0.7140000000000001
WBCIC_MI,B4_ONE_STAGE_BACKEND,1,sub-8,0.89,0.8897809334591015,0.884
WBCIC_MI,B4_ONE_STAGE_BACKEND,2,sub-10,0.8089999999999999,0.8087570449576488,0.637
WBCIC_MI,B4_ONE_STAGE_BACKEND,2,sub-15,0.729,0.7257645398637311,0.729
WBCIC_MI,B4_ONE_STAGE_BACKEND,2,sub-20,0.5109999999999999,0.4984586129630042,0.5109999999999999
WBCIC_MI,B4_ONE_STAGE_BACKEND,2,sub-39,0.8,0.7986847933987545,0.5149999999999999
WBCIC_MI,B4_ONE_STAGE_BACKEND,2,sub-4,0.642,0.6410351858983813,0.5279999999999999
WBCIC_MI,B4_ONE_STAGE_BACKEND,2,sub-40,0.77,0.7674386091025619,0.709
WBCIC_MI,B4_ONE_STAGE_BACKEND,2,sub-43,0.97,0.9699851791070977,0.97
WBCIC_MI,B4_ONE_STAGE_BACKEND,2,sub-46,0.931,0.9307795239563739,0.931
WBCIC_MI,B4_ONE_STAGE_BACKEND,2,sub-51,0.782,0.7799793827017627,0.724
WBCIC_MI,B4_ONE_STAGE_BACKEND,2,sub-8,0.899,0.8988617731637623,0.8779999999999999
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,sub-10,0.805,0.804085345595443,0.617
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,sub-15,0.745,0.7429645877287913,0.735
