task,variant,subject_id,seeds,future_BA,future_macro_F1,WS_BA
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-40,3,0.8300000000000001,0.8291500815544316,0.7303333333333333
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-43,3,0.9873333333333333,0.9873308324003665,0.9873333333333333
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-46,3,0.9596666666666667,0.9596126933764503,0.9596666666666667
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-51,3,0.7876666666666666,0.7860757910806827,0.7356666666666666
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-8,3,0.9249999999999999,0.924944233973179,0.8786666666666667
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-10,3,0.8096666666666666,0.8092625645546164,0.6363333333333333
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-15,3,0.7239999999999999,0.7210724648272994,0.7166666666666668
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-20,3,0.49799999999999994,0.48784498548526006,0.49799999999999994
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-39,3,0.8006666666666667,0.7993265228094716,0.49966666666666665
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-4,3,0.653,0.6519241777884279,0.5216666666666666
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-40,3,0.7906666666666666,0.7882626335022591,0.725
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-43,3,0.9686666666666666,0.9686449568153291,0.9686666666666666
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-46,3,0.9276666666666666,0.927249372614439,0.9276666666666666
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-51,3,0.7853333333333333,0.7835241302301954,0.7236666666666668
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-8,3,0.9013333333333334,0.9011689496114741,0.882
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-10,3,0.8109999999999999,0.8103672349351044,0.6303333333333333
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-15,3,0.7463333333333333,0.7435365211019965,0.7293333333333333
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-20,3,0.5053333333333333,0.49223553300682316,0.5053333333333333
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-39,3,0.8203333333333332,0.8189446994466514,0.5326666666666667
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-4,3,0.6523333333333333,0.6495234604060961,0.5673333333333334
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-40,3,0.848,0.8464449471382846,0.753
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-43,3,0.9899999999999999,0.9899951264107117,0.9899999999999999
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-46,3,0.9613333333333333,0.9611872390722258,0.9613333333333333
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-51,3,0.7996666666666666,0.7980279514383358,0.7416666666666667
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-8,3,0.9130000000000001,0.9127631382595197,0.875
