eligible,epoch,fold,inner_val_BA,model,seed,selected_at_epoch,task,train_loss,variant
True,12,0,0.8966666666666665,LiteBN,0,True,OpenBMI_SSVEP,0.2517272132198985,B1_SAME_SCALE_63
True,13,0,0.8933333333333334,LiteBN,0,False,OpenBMI_SSVEP,0.2331533017681866,B1_SAME_SCALE_63
True,14,0,0.9083333333333332,LiteBN,0,True,OpenBMI_SSVEP,0.20522785223111872,B1_SAME_SCALE_63
True,15,0,0.9083333333333335,LiteBN,0,False,OpenBMI_SSVEP,0.18454267884173045,B1_SAME_SCALE_63
True,16,0,0.9216666666666665,LiteBN,0,True,OpenBMI_SSVEP,0.16821151426652584,B1_SAME_SCALE_63
True,17,0,0.93,LiteBN,0,True,OpenBMI_SSVEP,0.1603211033635023,B1_SAME_SCALE_63
True,18,0,0.9233333333333335,LiteBN,0,False,OpenBMI_SSVEP,0.13143151616904794,B1_SAME_SCALE_63
True,19,0,0.9483333333333334,LiteBN,0,True,OpenBMI_SSVEP,0.12060905883951885,B1_SAME_SCALE_63
True,20,0,0.9466666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.10609287932151701,B1_SAME_SCALE_63
True,21,0,0.9366666666666665,LiteBN,0,False,OpenBMI_SSVEP,0.1055946533636349,B1_SAME_SCALE_63
True,22,0,0.9383333333333335,LiteBN,0,False,OpenBMI_SSVEP,0.09647507165990225,B1_SAME_SCALE_63
True,23,0,0.9400000000000001,LiteBN,0,False,OpenBMI_SSVEP,0.0956698732405174,B1_SAME_SCALE_63
True,24,0,0.945,LiteBN,0,False,OpenBMI_SSVEP,0.07773289084434509,B1_SAME_SCALE_63
True,25,0,0.9566666666666667,LiteBN,0,True,OpenBMI_SSVEP,0.08764661158003458,B1_SAME_SCALE_63
True,26,0,0.9500000000000001,LiteBN,0,False,OpenBMI_SSVEP,0.07649008121068884,B1_SAME_SCALE_63
True,27,0,0.9566666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.06504080762586943,B1_SAME_SCALE_63
True,28,0,0.9416666666666665,LiteBN,0,False,OpenBMI_SSVEP,0.0633917539039763,B1_SAME_SCALE_63
True,29,0,0.9516666666666665,LiteBN,0,False,OpenBMI_SSVEP,0.07592273848812754,B1_SAME_SCALE_63
True,30,0,0.9533333333333335,LiteBN,0,False,OpenBMI_SSVEP,0.06608927458888147,B1_SAME_SCALE_63
True,31,0,0.9583333333333334,LiteBN,0,True,OpenBMI_SSVEP,0.05924036181191119,B1_SAME_SCALE_63
True,32,0,0.9583333333333334,LiteBN,0,False,OpenBMI_SSVEP,0.06574056461089994,B1_SAME_SCALE_63
True,33,0,0.9483333333333334,LiteBN,0,False,OpenBMI_SSVEP,0.0516628992357632,B1_SAME_SCALE_63
True,34,0,0.9483333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.04542467193450869,B1_SAME_SCALE_63
True,35,0,0.9516666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.04784365652537927,B1_SAME_SCALE_63
True,36,0,0.945,LiteBN,0,False,OpenBMI_SSVEP,0.05411959494032511,B1_SAME_SCALE_63
True,37,0,0.9483333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.04373407184441642,B1_SAME_SCALE_63
True,38,0,0.9433333333333334,LiteBN,0,False,OpenBMI_SSVEP,0.04070320230249951,B1_SAME_SCALE_63
True,39,0,0.9500000000000002,LiteBN,0,False,OpenBMI_SSVEP,0.03906511602832413,B1_SAME_SCALE_63
False,1,0,0.3016666666666667,LiteBN,0,False,OpenBMI_SSVEP,1.4655356610693582,B2_SCALE_COLLAPSE
False,2,0,0.3016666666666667,LiteBN,0,False,OpenBMI_SSVEP,1.3714848960318216,B2_SCALE_COLLAPSE
False,3,0,0.35166666666666674,LiteBN,0,False,OpenBMI_SSVEP,1.3317129175837448,B2_SCALE_COLLAPSE
False,4,0,0.39999999999999997,LiteBN,0,False,OpenBMI_SSVEP,1.2491038543422048,B2_SCALE_COLLAPSE
False,5,0,0.5566666666666666,LiteBN,0,False,OpenBMI_SSVEP,1.0735740632545658,B2_SCALE_COLLAPSE
False,6,0,0.6683333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.8106579780578613,B2_SCALE_COLLAPSE
False,7,0,0.7766666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.5710288308015684,B2_SCALE_COLLAPSE
False,8,0,0.835,LiteBN,0,False,OpenBMI_SSVEP,0.43260255237904993,B2_SCALE_COLLAPSE
False,9,0,0.8633333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.35692138788176747,B2_SCALE_COLLAPSE
True,10,0,0.87,LiteBN,0,True,OpenBMI_SSVEP,0.3071760876876552,B2_SCALE_COLLAPSE
True,11,0,0.8916666666666666,LiteBN,0,True,OpenBMI_SSVEP,0.25316599156798386,B2_SCALE_COLLAPSE
True,12,0,0.9133333333333331,LiteBN,0,True,OpenBMI_SSVEP,0.21748062205023883,B2_SCALE_COLLAPSE
True,13,0,0.8983333333333334,LiteBN,0,False,OpenBMI_SSVEP,0.19710825783450428,B2_SCALE_COLLAPSE
True,14,0,0.9066666666666666,LiteBN,0,False,OpenBMI_SSVEP,0.18813668009711476,B2_SCALE_COLLAPSE
True,15,0,0.8983333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.16677337121672747,B2_SCALE_COLLAPSE
True,16,0,0.9066666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.15416084884143458,B2_SCALE_COLLAPSE
True,17,0,0.9033333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.14127971122904523,B2_SCALE_COLLAPSE
True,18,0,0.92,LiteBN,0,True,OpenBMI_SSVEP,0.1337993437560593,B2_SCALE_COLLAPSE
True,19,0,0.91,LiteBN,0,False,OpenBMI_SSVEP,0.12380698741209216,B2_SCALE_COLLAPSE
True,20,0,0.9216666666666665,LiteBN,0,True,OpenBMI_SSVEP,0.11518398908580221,B2_SCALE_COLLAPSE
True,21,0,0.9133333333333332,LiteBN,0,False,OpenBMI_SSVEP,0.1024141351624233,B2_SCALE_COLLAPSE
True,22,0,0.9116666666666666,LiteBN,0,False,OpenBMI_SSVEP,0.10671205346177264,B2_SCALE_COLLAPSE
True,23,0,0.9233333333333333,LiteBN,0,True,OpenBMI_SSVEP,0.09492317796116923,B2_SCALE_COLLAPSE
True,24,0,0.9299999999999998,LiteBN,0,True,OpenBMI_SSVEP,0.07826748235923488,B2_SCALE_COLLAPSE
True,25,0,0.92,LiteBN,0,False,OpenBMI_SSVEP,0.08596354777493127,B2_SCALE_COLLAPSE
True,26,0,0.9149999999999999,LiteBN,0,False,OpenBMI_SSVEP,0.07902210387514859,B2_SCALE_COLLAPSE
True,27,0,0.9216666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.0746581498987791,B2_SCALE_COLLAPSE
True,28,0,0.9133333333333332,LiteBN,0,False,OpenBMI_SSVEP,0.06351205293180012,B2_SCALE_COLLAPSE
True,29,0,0.9299999999999998,LiteBN,0,False,OpenBMI_SSVEP,0.06740697382426844,B2_SCALE_COLLAPSE
True,30,0,0.9316666666666666,LiteBN,0,True,OpenBMI_SSVEP,0.06703532369035047,B2_SCALE_COLLAPSE
True,31,0,0.9283333333333332,LiteBN,0,False,OpenBMI_SSVEP,0.0592036129588761,B2_SCALE_COLLAPSE
True,32,0,0.9333333333333332,LiteBN,0,True,OpenBMI_SSVEP,0.06488416280324866,B2_SCALE_COLLAPSE
True,33,0,0.935,LiteBN,0,True,OpenBMI_SSVEP,0.053210806964737616,B2_SCALE_COLLAPSE
True,34,0,0.9283333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.04819480847658181,B2_SCALE_COLLAPSE
True,35,0,0.9266666666666666,LiteBN,0,False,OpenBMI_SSVEP,0.04657356282014672,B2_SCALE_COLLAPSE
True,36,0,0.9233333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.047586472159842165,B2_SCALE_COLLAPSE
True,37,0,0.93,LiteBN,0,False,OpenBMI_SSVEP,0.05061258189380169,B2_SCALE_COLLAPSE
True,38,0,0.93,LiteBN,0,False,OpenBMI_SSVEP,0.03704753586250108,B2_SCALE_COLLAPSE
True,39,0,0.9333333333333332,LiteBN,0,False,OpenBMI_SSVEP,0.05082710789198556,B2_SCALE_COLLAPSE
True,40,0,0.93,LiteBN,0,False,OpenBMI_SSVEP,0.037526391128577835,B2_SCALE_COLLAPSE
True,41,0,0.9333333333333332,LiteBN,0,False,OpenBMI_SSVEP,0.031391111543265786,B2_SCALE_COLLAPSE
False,1,0,0.2833333333333334,LiteBN,0,False,OpenBMI_SSVEP,1.453626167483446,B3_SINGLE_SPATIAL_BASIS
False,2,0,0.315,LiteBN,0,False,OpenBMI_SSVEP,1.3633865350630225,B3_SINGLE_SPATIAL_BASIS
False,3,0,0.3866666666666667,LiteBN,0,False,OpenBMI_SSVEP,1.2901829684652932,B3_SINGLE_SPATIAL_BASIS
False,4,0,0.45333333333333337,LiteBN,0,False,OpenBMI_SSVEP,1.1398112832046137,B3_SINGLE_SPATIAL_BASIS
False,5,0,0.49666666666666665,LiteBN,0,False,OpenBMI_SSVEP,1.0138471737140562,B3_SINGLE_SPATIAL_BASIS
False,6,0,0.5683333333333334,LiteBN,0,False,OpenBMI_SSVEP,0.8493731734229297,B3_SINGLE_SPATIAL_BASIS
False,7,0,0.6916666666666668,LiteBN,0,False,OpenBMI_SSVEP,0.657091729524659,B3_SINGLE_SPATIAL_BASIS
False,8,0,0.745,LiteBN,0,False,OpenBMI_SSVEP,0.5159054878281384,B3_SINGLE_SPATIAL_BASIS
False,9,0,0.7966666666666665,LiteBN,0,False,OpenBMI_SSVEP,0.4107098056048882,B3_SINGLE_SPATIAL_BASIS
True,10,0,0.8316666666666667,LiteBN,0,True,OpenBMI_SSVEP,0.32847875429362783,B3_SINGLE_SPATIAL_BASIS
True,11,0,0.875,LiteBN,0,True,OpenBMI_SSVEP,0.2794566757795287,B3_SINGLE_SPATIAL_BASIS
True,12,0,0.8666666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.24033729441282226,B3_SINGLE_SPATIAL_BASIS
True,13,0,0.8799999999999999,LiteBN,0,True,OpenBMI_SSVEP,0.22218401657371986,B3_SINGLE_SPATIAL_BASIS
True,14,0,0.9033333333333333,LiteBN,0,True,OpenBMI_SSVEP,0.19045715978959712,B3_SINGLE_SPATIAL_BASIS
True,15,0,0.9016666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.16451685275973343,B3_SINGLE_SPATIAL_BASIS
True,16,0,0.895,LiteBN,0,False,OpenBMI_SSVEP,0.14453900587267993,B3_SINGLE_SPATIAL_BASIS
True,17,0,0.9216666666666665,LiteBN,0,True,OpenBMI_SSVEP,0.15413449795507803,B3_SINGLE_SPATIAL_BASIS
True,18,0,0.93,LiteBN,0,True,OpenBMI_SSVEP,0.12339522635064475,B3_SINGLE_SPATIAL_BASIS
True,19,0,0.9083333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.1259555235141661,B3_SINGLE_SPATIAL_BASIS
True,20,0,0.9283333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.1220758244758699,B3_SINGLE_SPATIAL_BASIS
True,21,0,0.9266666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.10451663630764658,B3_SINGLE_SPATIAL_BASIS
True,22,0,0.9183333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.10600826898362578,B3_SINGLE_SPATIAL_BASIS
True,23,0,0.9049999999999998,LiteBN,0,False,OpenBMI_SSVEP,0.10362262097073764,B3_SINGLE_SPATIAL_BASIS
True,24,0,0.9416666666666668,LiteBN,0,True,OpenBMI_SSVEP,0.08880831573794527,B3_SINGLE_SPATIAL_BASIS
True,25,0,0.9483333333333334,LiteBN,0,True,OpenBMI_SSVEP,0.08935387723329591,B3_SINGLE_SPATIAL_BASIS
True,26,0,0.9366666666666666,LiteBN,0,False,OpenBMI_SSVEP,0.07848437911853558,B3_SINGLE_SPATIAL_BASIS
True,27,0,0.9416666666666668,LiteBN,0,False,OpenBMI_SSVEP,0.07177791699040227,B3_SINGLE_SPATIAL_BASIS
True,28,0,0.9349999999999999,LiteBN,0,False,OpenBMI_SSVEP,0.06902536295536088,B3_SINGLE_SPATIAL_BASIS
True,29,0,0.9366666666666665,LiteBN,0,False,OpenBMI_SSVEP,0.060739762581339694,B3_SINGLE_SPATIAL_BASIS
True,30,0,0.9400000000000001,LiteBN,0,False,OpenBMI_SSVEP,0.06203640293239093,B3_SINGLE_SPATIAL_BASIS
True,31,0,0.9400000000000001,LiteBN,0,False,OpenBMI_SSVEP,0.052345978641291944,B3_SINGLE_SPATIAL_BASIS
True,32,0,0.9366666666666669,LiteBN,0,False,OpenBMI_SSVEP,0.05362157809843377,B3_SINGLE_SPATIAL_BASIS
True,33,0,0.9316666666666666,LiteBN,0,False,OpenBMI_SSVEP,0.060193443625438506,B3_SINGLE_SPATIAL_BASIS
False,1,0,0.28500000000000003,LiteBN,0,False,OpenBMI_SSVEP,1.4557290251662092,B4_ONE_STAGE_BACKEND
False,2,0,0.3116666666666667,LiteBN,0,False,OpenBMI_SSVEP,1.375546990371332,B4_ONE_STAGE_BACKEND
False,3,0,0.3166666666666667,LiteBN,0,False,OpenBMI_SSVEP,1.3191837973710967,B4_ONE_STAGE_BACKEND
False,4,0,0.3983333333333334,LiteBN,0,False,OpenBMI_SSVEP,1.2445640738417463,B4_ONE_STAGE_BACKEND
False,5,0,0.5449999999999999,LiteBN,0,False,OpenBMI_SSVEP,1.0346254575543288,B4_ONE_STAGE_BACKEND
False,6,0,0.6316666666666666,LiteBN,0,False,OpenBMI_SSVEP,0.7771436354009117,B4_ONE_STAGE_BACKEND
False,7,0,0.6949999999999998,LiteBN,0,False,OpenBMI_SSVEP,0.6043156966930483,B4_ONE_STAGE_BACKEND
False,8,0,0.7383333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.5081369062749351,B4_ONE_STAGE_BACKEND
False,9,0,0.7766666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.4407837812493487,B4_ONE_STAGE_BACKEND
True,10,0,0.7866666666666667,LiteBN,0,True,OpenBMI_SSVEP,0.37476277496756577,B4_ONE_STAGE_BACKEND
True,11,0,0.8133333333333334,LiteBN,0,True,OpenBMI_SSVEP,0.35996907295250313,B4_ONE_STAGE_BACKEND
True,12,0,0.8366666666666668,LiteBN,0,True,OpenBMI_SSVEP,0.3178817259102333,B4_ONE_STAGE_BACKEND
True,13,0,0.8333333333333335,LiteBN,0,False,OpenBMI_SSVEP,0.2941455390395188,B4_ONE_STAGE_BACKEND
True,14,0,0.8450000000000001,LiteBN,0,True,OpenBMI_SSVEP,0.25915897910187885,B4_ONE_STAGE_BACKEND
True,15,0,0.835,LiteBN,0,False,OpenBMI_SSVEP,0.2460835765047771,B4_ONE_STAGE_BACKEND
True,16,0,0.8366666666666666,LiteBN,0,False,OpenBMI_SSVEP,0.22079306332076468,B4_ONE_STAGE_BACKEND
True,17,0,0.8466666666666667,LiteBN,0,True,OpenBMI_SSVEP,0.21136763582869275,B4_ONE_STAGE_BACKEND
True,18,0,0.8516666666666669,LiteBN,0,True,OpenBMI_SSVEP,0.20258215651279543,B4_ONE_STAGE_BACKEND
True,19,0,0.8583333333333334,LiteBN,0,True,OpenBMI_SSVEP,0.2000512840544305,B4_ONE_STAGE_BACKEND
True,20,0,0.8466666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.17641946964147615,B4_ONE_STAGE_BACKEND
True,21,0,0.8616666666666667,LiteBN,0,True,OpenBMI_SSVEP,0.1673973607944279,B4_ONE_STAGE_BACKEND
True,22,0,0.855,LiteBN,0,False,OpenBMI_SSVEP,0.1483810445884379,B4_ONE_STAGE_BACKEND
True,23,0,0.8649999999999999,LiteBN,0,True,OpenBMI_SSVEP,0.15173588275182537,B4_ONE_STAGE_BACKEND
True,24,0,0.8666666666666666,LiteBN,0,True,OpenBMI_SSVEP,0.13589093452546655,B4_ONE_STAGE_BACKEND
True,25,0,0.8683333333333333,LiteBN,0,True,OpenBMI_SSVEP,0.14070210024351026,B4_ONE_STAGE_BACKEND
True,26,0,0.8766666666666666,LiteBN,0,True,OpenBMI_SSVEP,0.11888348956297083,B4_ONE_STAGE_BACKEND
True,27,0,0.8783333333333334,LiteBN,0,True,OpenBMI_SSVEP,0.123128414063192,B4_ONE_STAGE_BACKEND
True,28,0,0.8816666666666667,LiteBN,0,True,OpenBMI_SSVEP,0.11441370508656269,B4_ONE_STAGE_BACKEND
True,29,0,0.8716666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.1112248701293294,B4_ONE_STAGE_BACKEND
True,30,0,0.8833333333333333,LiteBN,0,True,OpenBMI_SSVEP,0.11622045389035852,B4_ONE_STAGE_BACKEND
True,31,0,0.8850000000000001,LiteBN,0,True,OpenBMI_SSVEP,0.09346583485603333,B4_ONE_STAGE_BACKEND
True,32,0,0.8716666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.10952772381829053,B4_ONE_STAGE_BACKEND
True,33,0,0.8783333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.09852702815721674,B4_ONE_STAGE_BACKEND
True,34,0,0.875,LiteBN,0,False,OpenBMI_SSVEP,0.09716656140801383,B4_ONE_STAGE_BACKEND
True,35,0,0.8866666666666667,LiteBN,0,True,OpenBMI_SSVEP,0.08242138370689822,B4_ONE_STAGE_BACKEND
True,36,0,0.89,LiteBN,0,True,OpenBMI_SSVEP,0.08646281885846359,B4_ONE_STAGE_BACKEND
True,37,0,0.8616666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.08899479959069229,B4_ONE_STAGE_BACKEND
True,38,0,0.8616666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.0861930974827307,B4_ONE_STAGE_BACKEND
True,39,0,0.8666666666666666,LiteBN,0,False,OpenBMI_SSVEP,0.08291586252247415,B4_ONE_STAGE_BACKEND
True,40,0,0.8783333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.07807710171654457,B4_ONE_STAGE_BACKEND
True,41,0,0.8850000000000001,LiteBN,0,False,OpenBMI_SSVEP,0.06583455086844724,B4_ONE_STAGE_BACKEND
True,42,0,0.8833333333333332,LiteBN,0,False,OpenBMI_SSVEP,0.07295016930779306,B4_ONE_STAGE_BACKEND
True,43,0,0.8733333333333334,LiteBN,0,False,OpenBMI_SSVEP,0.06074607676667411,B4_ONE_STAGE_BACKEND
True,44,0,0.8783333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.058235395699739456,B4_ONE_STAGE_BACKEND
False,1,1,0.26,LiteBN,0,False,OpenBMI_SSVEP,1.494605756387478,B1_SAME_SCALE_63
False,2,1,0.29,LiteBN,0,False,OpenBMI_SSVEP,1.3965092344981869,B1_SAME_SCALE_63
False,3,1,0.2933333333333334,LiteBN,0,False,OpenBMI_SSVEP,1.3572881570676478,B1_SAME_SCALE_63
False,4,1,0.32833333333333337,LiteBN,0,False,OpenBMI_SSVEP,1.321025261064855,B1_SAME_SCALE_63
False,5,1,0.3516666666666666,LiteBN,0,False,OpenBMI_SSVEP,1.2982607876382224,B1_SAME_SCALE_63
False,6,1,0.4000000000000001,LiteBN,0,False,OpenBMI_SSVEP,1.2306491950663125,B1_SAME_SCALE_63
False,7,1,0.4766666666666666,LiteBN,0,False,OpenBMI_SSVEP,1.1274066000449947,B1_SAME_SCALE_63
False,8,1,0.6683333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.941637199099471,B1_SAME_SCALE_63
False,9,1,0.7366666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.6873841474695903,B1_SAME_SCALE_63
True,10,1,0.8066666666666666,LiteBN,0,True,OpenBMI_SSVEP,0.5061695503025521,B1_SAME_SCALE_63
True,11,1,0.8533333333333334,LiteBN,0,True,OpenBMI_SSVEP,0.4306814656025026,B1_SAME_SCALE_63
True,12,1,0.8283333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.34967092188393195,B1_SAME_SCALE_63
True,13,1,0.8766666666666668,LiteBN,0,True,OpenBMI_SSVEP,0.30368025201122933,B1_SAME_SCALE_63
True,14,1,0.89,LiteBN,0,True,OpenBMI_SSVEP,0.2601518049472716,B1_SAME_SCALE_63
True,15,1,0.8866666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.25134172926588755,B1_SAME_SCALE_63
True,16,1,0.9149999999999999,LiteBN,0,True,OpenBMI_SSVEP,0.23342765976743,B1_SAME_SCALE_63
True,17,1,0.9116666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.20991913974285126,B1_SAME_SCALE_63
True,18,1,0.9216666666666665,LiteBN,0,True,OpenBMI_SSVEP,0.20866176376982434,B1_SAME_SCALE_63
True,19,1,0.9183333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.1958542517045649,B1_SAME_SCALE_63
True,20,1,0.9249999999999999,LiteBN,0,True,OpenBMI_SSVEP,0.16858290281237626,B1_SAME_SCALE_63
True,21,1,0.9366666666666666,LiteBN,0,True,OpenBMI_SSVEP,0.15977929605216515,B1_SAME_SCALE_63
True,22,1,0.9433333333333334,LiteBN,0,True,OpenBMI_SSVEP,0.14635449066394712,B1_SAME_SCALE_63
True,23,1,0.9333333333333335,LiteBN,0,False,OpenBMI_SSVEP,0.16078369628365446,B1_SAME_SCALE_63
True,24,1,0.9366666666666666,LiteBN,0,False,OpenBMI_SSVEP,0.15323630429622603,B1_SAME_SCALE_63
True,25,1,0.9316666666666666,LiteBN,0,False,OpenBMI_SSVEP,0.13648653375666317,B1_SAME_SCALE_63
True,26,1,0.9316666666666666,LiteBN,0,False,OpenBMI_SSVEP,0.12397903985366589,B1_SAME_SCALE_63
True,27,1,0.9383333333333335,LiteBN,0,False,OpenBMI_SSVEP,0.11906433977731844,B1_SAME_SCALE_63
True,28,1,0.9316666666666666,LiteBN,0,False,OpenBMI_SSVEP,0.12692711556830058,B1_SAME_SCALE_63
True,29,1,0.9366666666666665,LiteBN,0,False,OpenBMI_SSVEP,0.11252970175772178,B1_SAME_SCALE_63
True,30,1,0.9316666666666666,LiteBN,0,False,OpenBMI_SSVEP,0.10521388317390186,B1_SAME_SCALE_63
False,1,1,0.3116666666666667,LiteBN,0,False,OpenBMI_SSVEP,1.4418245641196645,B2_SCALE_COLLAPSE
False,2,1,0.295,LiteBN,0,False,OpenBMI_SSVEP,1.3743592239007718,B2_SCALE_COLLAPSE
False,3,1,0.3116666666666667,LiteBN,0,False,OpenBMI_SSVEP,1.3419321193927671,B2_SCALE_COLLAPSE
False,4,1,0.3433333333333333,LiteBN,0,False,OpenBMI_SSVEP,1.2976926012736996,B2_SCALE_COLLAPSE
False,5,1,0.4666666666666666,LiteBN,0,False,OpenBMI_SSVEP,1.217438511732148,B2_SCALE_COLLAPSE
False,6,1,0.5833333333333334,LiteBN,0,False,OpenBMI_SSVEP,1.0137397138083852,B2_SCALE_COLLAPSE
False,7,1,0.7016666666666668,LiteBN,0,False,OpenBMI_SSVEP,0.7925540092514782,B2_SCALE_COLLAPSE
False,8,1,0.7850000000000001,LiteBN,0,False,OpenBMI_SSVEP,0.5798803902253872,B2_SCALE_COLLAPSE
False,9,1,0.87,LiteBN,0,False,OpenBMI_SSVEP,0.45355776751913673,B2_SCALE_COLLAPSE
True,10,1,0.8550000000000001,LiteBN,0,True,OpenBMI_SSVEP,0.3608602169083386,B2_SCALE_COLLAPSE
True,11,1,0.8966666666666666,LiteBN,0,True,OpenBMI_SSVEP,0.3271413663538491,B2_SCALE_COLLAPSE
True,12,1,0.8883333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.2981007971414706,B2_SCALE_COLLAPSE
True,13,1,0.8833333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.2749645215709035,B2_SCALE_COLLAPSE
True,14,1,0.89,LiteBN,0,False,OpenBMI_SSVEP,0.25733686511109516,B2_SCALE_COLLAPSE
True,15,1,0.8883333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.23353002456630148,B2_SCALE_COLLAPSE
True,16,1,0.8849999999999999,LiteBN,0,False,OpenBMI_SSVEP,0.22054560627879166,B2_SCALE_COLLAPSE
True,17,1,0.8849999999999998,LiteBN,0,False,OpenBMI_SSVEP,0.21428564917750476,B2_SCALE_COLLAPSE
True,18,1,0.89,LiteBN,0,False,OpenBMI_SSVEP,0.20022630000986705,B2_SCALE_COLLAPSE
True,19,1,0.8866666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.18698222244658122,B2_SCALE_COLLAPSE
False,1,1,0.2783333333333333,LiteBN,0,False,OpenBMI_SSVEP,1.4498808500243396,B3_SINGLE_SPATIAL_BASIS
False,2,1,0.30833333333333335,LiteBN,0,False,OpenBMI_SSVEP,1.372541325848277,B3_SINGLE_SPATIAL_BASIS
False,3,1,0.33499999999999996,LiteBN,0,False,OpenBMI_SSVEP,1.3256377417866776,B3_SINGLE_SPATIAL_BASIS
False,4,1,0.4083333333333334,LiteBN,0,False,OpenBMI_SSVEP,1.2607380558804768,B3_SINGLE_SPATIAL_BASIS
False,5,1,0.4616666666666666,LiteBN,0,False,OpenBMI_SSVEP,1.1775693718979998,B3_SINGLE_SPATIAL_BASIS
False,6,1,0.5449999999999999,LiteBN,0,False,OpenBMI_SSVEP,1.0407543327750228,B3_SINGLE_SPATIAL_BASIS
False,7,1,0.6233333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.9368660420906253,B3_SINGLE_SPATIAL_BASIS
False,8,1,0.67,LiteBN,0,False,OpenBMI_SSVEP,0.7410807304266023,B3_SINGLE_SPATIAL_BASIS
False,9,1,0.735,LiteBN,0,False,OpenBMI_SSVEP,0.576346912035128,B3_SINGLE_SPATIAL_BASIS
True,10,1,0.7816666666666666,LiteBN,0,True,OpenBMI_SSVEP,0.44957255444875577,B3_SINGLE_SPATIAL_BASIS
True,11,1,0.8366666666666666,LiteBN,0,True,OpenBMI_SSVEP,0.3873148894891506,B3_SINGLE_SPATIAL_BASIS
True,12,1,0.8866666666666667,LiteBN,0,True,OpenBMI_SSVEP,0.3281540318233211,B3_SINGLE_SPATIAL_BASIS
True,13,1,0.8966666666666668,LiteBN,0,True,OpenBMI_SSVEP,0.29172476689989973,B3_SINGLE_SPATIAL_BASIS
True,14,1,0.9249999999999999,LiteBN,0,True,OpenBMI_SSVEP,0.24853020470316817,B3_SINGLE_SPATIAL_BASIS
True,15,1,0.91,LiteBN,0,False,OpenBMI_SSVEP,0.23749681216914478,B3_SINGLE_SPATIAL_BASIS
True,16,1,0.9249999999999999,LiteBN,0,False,OpenBMI_SSVEP,0.2258737821404527,B3_SINGLE_SPATIAL_BASIS
True,17,1,0.9416666666666665,LiteBN,0,True,OpenBMI_SSVEP,0.20272988080978394,B3_SINGLE_SPATIAL_BASIS
True,18,1,0.9483333333333333,LiteBN,0,True,OpenBMI_SSVEP,0.19000126966616002,B3_SINGLE_SPATIAL_BASIS
True,19,1,0.955,LiteBN,0,True,OpenBMI_SSVEP,0.19738262855425115,B3_SINGLE_SPATIAL_BASIS
True,20,1,0.9483333333333333,LiteBN,0,False,OpenBMI_SSVEP,0.17967624235443952,B3_SINGLE_SPATIAL_BASIS
True,21,1,0.9683333333333333,LiteBN,0,True,OpenBMI_SSVEP,0.15906728913144366,B3_SINGLE_SPATIAL_BASIS
True,22,1,0.9633333333333334,LiteBN,0,False,OpenBMI_SSVEP,0.1593300543907212,B3_SINGLE_SPATIAL_BASIS
True,23,1,0.9600000000000001,LiteBN,0,False,OpenBMI_SSVEP,0.16960657896792017,B3_SINGLE_SPATIAL_BASIS
True,24,1,0.9666666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.16085460981944713,B3_SINGLE_SPATIAL_BASIS
True,25,1,0.9666666666666667,LiteBN,0,False,OpenBMI_SSVEP,0.1366694022606059,B3_SINGLE_SPATIAL_BASIS
