fold,seed,protected_block_id,group_id,dose,target_identity_drop_train,alpha,drop_train,train_max_drop,eligible,outer_test_used,outer_membership_enumerated
1,1,4,N_B4_007,MEDIUM,0.013823529411764734,0.0,0.0,0.043823529411764706,True,False,False
1,1,4,N_B4_008,MEDIUM,0.013823529411764734,0.0,0.0,0.06000000000000005,True,False,False
1,1,4,N_B4_009,MEDIUM,0.013823529411764734,0.0,0.0,0.06544117647058822,True,False,False
1,1,4,N_B4_010,MEDIUM,0.013823529411764734,0.0,0.0,0.04132352941176465,True,False,False
1,1,4,N_B4_011,MEDIUM,0.013823529411764734,0.0,0.0,0.07250000000000001,True,False,False
1,1,4,N_B4_012,MEDIUM,0.013823529411764734,0.0,0.0,0.038970588235294146,True,False,False
1,1,4,N_B4_013,MEDIUM,0.013823529411764734,0.0,0.0,0.043823529411764706,True,False,False
1,1,4,N_B4_014,MEDIUM,0.013823529411764734,0.0,0.0,0.05102941176470588,True,False,False
1,1,4,N_B4_015,MEDIUM,0.013823529411764734,0.0,0.0,0.06485294117647061,True,False,False
1,1,4,N_B4_016,MEDIUM,0.013823529411764734,0.0,0.0,0.06632352941176473,True,False,False
1,1,4,N_B4_017,MEDIUM,0.013823529411764734,0.0,0.0,0.06970588235294117,True,False,False
1,1,4,N_B4_018,MEDIUM,0.013823529411764734,0.0,0.0,0.045882352941176485,True,False,False
1,1,4,N_B4_019,MEDIUM,0.013823529411764734,0.0,0.0,0.03985294117647059,True,False,False
1,1,4,N_B4_020,MEDIUM,0.013823529411764734,0.0,0.0,0.04102941176470587,True,False,False
1,1,4,N_B4_021,MEDIUM,0.013823529411764734,0.0,0.0,0.06220588235294111,True,False,False
1,1,4,N_B4_022,MEDIUM,0.013823529411764734,0.0,0.0,0.05867647058823533,True,False,False
1,1,4,N_B4_023,MEDIUM,0.013823529411764734,0.0,0.0,0.055441176470588216,True,False,False
1,1,4,N_B4_024,MEDIUM,0.013823529411764734,0.0,0.0,0.05867647058823533,True,False,False
1,1,4,N_B4_025,MEDIUM,0.013823529411764734,0.0,0.0,0.08308823529411768,True,False,False
1,1,4,N_B4_026,MEDIUM,0.013823529411764734,0.0,0.0,0.04161764705882354,True,False,False
1,1,4,N_B4_027,MEDIUM,0.013823529411764734,0.0,0.0,0.0658823529411765,True,False,False
1,1,4,N_B4_028,MEDIUM,0.013823529411764734,0.0,0.0,0.06382352941176472,True,False,False
1,1,4,N_B4_029,MEDIUM,0.013823529411764734,0.0,0.0,0.06661764705882356,True,False,False
1,1,4,N_B4_030,MEDIUM,0.013823529411764734,0.0,0.0,0.07470588235294118,True,False,False
1,1,4,N_B4_031,MEDIUM,0.013823529411764734,0.0,0.0,0.06352941176470583,True,False,False
1,1,4,N_B4_032,MEDIUM,0.013823529411764734,0.0,0.0,0.07808823529411768,True,False,False
1,1,4,N_B4_033,MEDIUM,0.013823529411764734,0.0,0.0,0.05852941176470583,True,False,False
1,1,4,N_B4_034,MEDIUM,0.013823529411764734,0.0,0.0,0.05220588235294116,True,False,False
1,1,4,N_B4_035,MEDIUM,0.013823529411764734,0.0,0.0,0.0641176470588235,True,False,False
1,1,4,N_B4_036,MEDIUM,0.013823529411764734,0.0,0.0,0.08147058823529418,True,False,False
1,1,4,N_B4_037,MEDIUM,0.013823529411764734,0.0,0.0,0.06102941176470589,True,False,False
1,1,4,N_B4_038,MEDIUM,0.013823529411764734,0.0,0.0,0.06911764705882356,True,False,False
1,1,4,N_B4_039,MEDIUM,0.013823529411764734,0.0,0.0,0.038088235294117645,True,False,False
1,1,4,N_B4_040,MEDIUM,0.013823529411764734,0.0,0.0,0.04264705882352948,True,False,False
1,1,4,N_B4_041,MEDIUM,0.013823529411764734,0.0,0.0,0.06897058823529412,True,False,False
1,1,4,N_B4_042,MEDIUM,0.013823529411764734,0.0,0.0,0.07750000000000001,True,False,False
1,1,4,N_B4_043,MEDIUM,0.013823529411764734,0.0,0.0,0.0666176470588235,True,False,False
1,1,4,N_B4_044,MEDIUM,0.013823529411764734,0.0,0.0,0.09102941176470586,True,False,False
1,1,4,N_B4_045,MEDIUM,0.013823529411764734,0.0,0.0,0.045882352941176485,True,False,False
1,1,4,N_B4_046,MEDIUM,0.013823529411764734,0.0,0.0,0.056764705882352995,True,False,False
1,1,4,N_B4_047,MEDIUM,0.013823529411764734,0.0,0.0,0.07338235294117645,True,False,False
1,1,4,N_B4_048,MEDIUM,0.013823529411764734,0.0,0.0,0.029852941176470582,True,False,False
1,1,4,N_B4_049,MEDIUM,0.013823529411764734,0.0,0.0,0.039117647058823535,True,False,False
1,1,4,N_B4_050,MEDIUM,0.013823529411764734,0.0,0.0,0.07588235294117646,True,False,False
1,1,4,P_B4,HIGH,0.0207352941176471,1.0,0.02764705882352947,0.02764705882352947,True,False,False
1,1,4,N_B4_001,HIGH,0.0207352941176471,0.0,0.0,0.05308823529411766,True,False,False
1,1,4,N_B4_002,HIGH,0.0207352941176471,0.0,0.0,0.06970588235294117,True,False,False
1,1,4,N_B4_003,HIGH,0.0207352941176471,0.0,0.0,0.06014705882352939,True,False,False
1,1,4,N_B4_004,HIGH,0.0207352941176471,1.0,0.04117647058823526,0.04117647058823526,True,False,False
1,1,4,N_B4_005,HIGH,0.0207352941176471,0.0,0.0,0.043823529411764706,True,False,False
1,1,4,N_B4_006,HIGH,0.0207352941176471,0.0,0.0,0.043823529411764706,True,False,False
1,1,4,N_B4_007,HIGH,0.0207352941176471,0.0,0.0,0.043823529411764706,True,False,False
1,1,4,N_B4_008,HIGH,0.0207352941176471,0.0,0.0,0.06000000000000005,True,False,False
1,1,4,N_B4_009,HIGH,0.0207352941176471,0.0,0.0,0.06544117647058822,True,False,False
1,1,4,N_B4_010,HIGH,0.0207352941176471,1.0,0.04132352941176465,0.04132352941176465,True,False,False
1,1,4,N_B4_011,HIGH,0.0207352941176471,0.0,0.0,0.07250000000000001,True,False,False
1,1,4,N_B4_012,HIGH,0.0207352941176471,1.0,0.038970588235294146,0.038970588235294146,True,False,False
1,1,4,N_B4_013,HIGH,0.0207352941176471,0.0,0.0,0.043823529411764706,True,False,False
1,1,4,N_B4_014,HIGH,0.0207352941176471,0.0,0.0,0.05102941176470588,True,False,False
1,1,4,N_B4_015,HIGH,0.0207352941176471,0.0,0.0,0.06485294117647061,True,False,False
1,1,4,N_B4_016,HIGH,0.0207352941176471,0.0,0.0,0.06632352941176473,True,False,False
1,1,4,N_B4_017,HIGH,0.0207352941176471,0.0,0.0,0.06970588235294117,True,False,False
1,1,4,N_B4_018,HIGH,0.0207352941176471,0.0,0.0,0.045882352941176485,True,False,False
1,1,4,N_B4_019,HIGH,0.0207352941176471,1.0,0.03985294117647059,0.03985294117647059,True,False,False
1,1,4,N_B4_020,HIGH,0.0207352941176471,1.0,0.04102941176470587,0.04102941176470587,True,False,False
1,1,4,N_B4_021,HIGH,0.0207352941176471,0.0,0.0,0.06220588235294111,True,False,False
1,1,4,N_B4_022,HIGH,0.0207352941176471,0.0,0.0,0.05867647058823533,True,False,False
1,1,4,N_B4_023,HIGH,0.0207352941176471,0.0,0.0,0.055441176470588216,True,False,False
1,1,4,N_B4_024,HIGH,0.0207352941176471,0.0,0.0,0.05867647058823533,True,False,False
1,1,4,N_B4_025,HIGH,0.0207352941176471,0.0,0.0,0.08308823529411768,True,False,False
1,1,4,N_B4_026,HIGH,0.0207352941176471,0.0,0.0,0.04161764705882354,True,False,False
1,1,4,N_B4_027,HIGH,0.0207352941176471,0.0,0.0,0.0658823529411765,True,False,False
1,1,4,N_B4_028,HIGH,0.0207352941176471,0.0,0.0,0.06382352941176472,True,False,False
1,1,4,N_B4_029,HIGH,0.0207352941176471,0.0,0.0,0.06661764705882356,True,False,False
1,1,4,N_B4_030,HIGH,0.0207352941176471,0.0,0.0,0.07470588235294118,True,False,False
1,1,4,N_B4_031,HIGH,0.0207352941176471,0.0,0.0,0.06352941176470583,True,False,False
1,1,4,N_B4_032,HIGH,0.0207352941176471,0.0,0.0,0.07808823529411768,True,False,False
1,1,4,N_B4_033,HIGH,0.0207352941176471,0.0,0.0,0.05852941176470583,True,False,False
1,1,4,N_B4_034,HIGH,0.0207352941176471,0.0,0.0,0.05220588235294116,True,False,False
1,1,4,N_B4_035,HIGH,0.0207352941176471,0.0,0.0,0.0641176470588235,True,False,False
1,1,4,N_B4_036,HIGH,0.0207352941176471,0.0,0.0,0.08147058823529418,True,False,False
1,1,4,N_B4_037,HIGH,0.0207352941176471,0.0,0.0,0.06102941176470589,True,False,False
1,1,4,N_B4_038,HIGH,0.0207352941176471,0.0,0.0,0.06911764705882356,True,False,False
1,1,4,N_B4_039,HIGH,0.0207352941176471,1.0,0.038088235294117645,0.038088235294117645,True,False,False
1,1,4,N_B4_040,HIGH,0.0207352941176471,0.0,0.0,0.04264705882352948,True,False,False
1,1,4,N_B4_041,HIGH,0.0207352941176471,0.0,0.0,0.06897058823529412,True,False,False
1,1,4,N_B4_042,HIGH,0.0207352941176471,0.0,0.0,0.07750000000000001,True,False,False
1,1,4,N_B4_043,HIGH,0.0207352941176471,0.0,0.0,0.0666176470588235,True,False,False
1,1,4,N_B4_044,HIGH,0.0207352941176471,0.0,0.0,0.09102941176470586,True,False,False
1,1,4,N_B4_045,HIGH,0.0207352941176471,0.0,0.0,0.045882352941176485,True,False,False
1,1,4,N_B4_046,HIGH,0.0207352941176471,0.0,0.0,0.056764705882352995,True,False,False
1,1,4,N_B4_047,HIGH,0.0207352941176471,0.0,0.0,0.07338235294117645,True,False,False
1,1,4,N_B4_048,HIGH,0.0207352941176471,1.0,0.029852941176470582,0.029852941176470582,True,False,False
1,1,4,N_B4_049,HIGH,0.0207352941176471,1.0,0.039117647058823535,0.039117647058823535,True,False,False
1,1,4,N_B4_050,HIGH,0.0207352941176471,0.0,0.0,0.07588235294117646,True,False,False
2,0,5,P_B5,LOW,0.01275735294117647,0.0,0.0,0.05102941176470588,True,False,False
2,0,5,N_B5_001,LOW,0.01275735294117647,0.0,0.0,0.04749999999999999,True,False,False
2,0,5,N_B5_002,LOW,0.01275735294117647,0.0,0.0,0.04338235294117654,True,False,False
2,0,5,N_B5_003,LOW,0.01275735294117647,0.0,0.0,0.0404411764705882,True,False,False
2,0,5,N_B5_004,LOW,0.01275735294117647,0.0,0.0,0.0523529411764706,True,False,False
2,0,5,N_B5_005,LOW,0.01275735294117647,0.0,0.0,0.04676470588235293,True,False,False
2,0,5,N_B5_006,LOW,0.01275735294117647,0.0,0.0,0.050882352941176545,True,False,False
2,0,5,N_B5_007,LOW,0.01275735294117647,0.0,0.0,0.049705882352941155,True,False,False
2,0,5,N_B5_008,LOW,0.01275735294117647,0.0,0.0,0.04235294117647059,True,False,False
2,0,5,N_B5_009,LOW,0.01275735294117647,0.0,0.0,0.0523529411764706,True,False,False
2,0,5,N_B5_010,LOW,0.01275735294117647,0.0,0.0,0.04514705882352943,True,False,False
2,0,5,N_B5_011,LOW,0.01275735294117647,0.0,0.0,0.06867647058823523,True,False,False
2,0,5,N_B5_012,LOW,0.01275735294117647,0.0,0.0,0.059705882352941164,True,False,False
2,0,5,N_B5_013,LOW,0.01275735294117647,0.0,0.0,0.06000000000000005,True,False,False
2,0,5,N_B5_014,LOW,0.01275735294117647,0.0,0.0,0.057499999999999996,True,False,False
2,0,5,N_B5_015,LOW,0.01275735294117647,0.0,0.0,0.0363235294117647,True,False,False
2,0,5,N_B5_016,LOW,0.01275735294117647,0.0,0.0,0.06514705882352945,True,False,False
2,0,5,N_B5_017,LOW,0.01275735294117647,0.0,0.0,0.045882352941176485,True,False,False
2,0,5,N_B5_018,LOW,0.01275735294117647,0.0,0.0,0.06382352941176472,True,False,False
2,0,5,N_B5_019,LOW,0.01275735294117647,0.0,0.0,0.03838235294117642,True,False,False
2,0,5,N_B5_020,LOW,0.01275735294117647,0.0,0.0,0.05176470588235299,True,False,False
2,0,5,N_B5_021,LOW,0.01275735294117647,0.0,0.0,0.04411764705882354,True,False,False
2,0,5,N_B5_022,LOW,0.01275735294117647,0.0,0.0,0.05176470588235299,True,False,False
2,0,5,N_B5_023,LOW,0.01275735294117647,0.0,0.0,0.04514705882352943,True,False,False
2,0,5,N_B5_024,LOW,0.01275735294117647,0.0,0.0,0.04058823529411759,True,False,False
2,0,5,N_B5_025,LOW,0.01275735294117647,0.0,0.0,0.04691176470588243,True,False,False
2,0,5,N_B5_026,LOW,0.01275735294117647,0.0,0.0,0.05323529411764705,True,False,False
2,0,5,N_B5_027,LOW,0.01275735294117647,0.0,0.0,0.06367647058823528,True,False,False
2,0,5,N_B5_028,LOW,0.01275735294117647,0.0,0.0,0.04632352941176471,True,False,False
2,0,5,N_B5_029,LOW,0.01275735294117647,0.0,0.0,0.046911764705882375,True,False,False
2,0,5,N_B5_030,LOW,0.01275735294117647,0.0,0.0,0.04941176470588238,True,False,False
2,0,5,N_B5_031,LOW,0.01275735294117647,0.0,0.0,0.06647058823529417,True,False,False
2,0,5,N_B5_032,LOW,0.01275735294117647,0.0,0.0,0.07558823529411768,True,False,False
2,0,5,N_B5_033,LOW,0.01275735294117647,0.0,0.0,0.06367647058823528,True,False,False
2,0,5,N_B5_034,LOW,0.01275735294117647,0.0,0.0,0.0608823529411765,True,False,False
2,0,5,N_B5_035,LOW,0.01275735294117647,0.0,0.0,0.04514705882352943,True,False,False
2,0,5,N_B5_036,LOW,0.01275735294117647,0.0,0.0,0.05220588235294121,True,False,False
2,0,5,N_B5_037,LOW,0.01275735294117647,0.0,0.0,0.06058823529411761,True,False,False
2,0,5,N_B5_038,LOW,0.01275735294117647,0.0,0.0,0.07411764705882351,True,False,False
2,0,5,N_B5_039,LOW,0.01275735294117647,0.0,0.0,0.040000000000000036,True,False,False
2,0,5,N_B5_040,LOW,0.01275735294117647,0.0,0.0,0.057941176470588274,True,False,False
2,0,5,N_B5_041,LOW,0.01275735294117647,0.0,0.0,0.049558823529411766,True,False,False
2,0,5,N_B5_042,LOW,0.01275735294117647,0.0,0.0,0.07514705882352946,True,False,False
2,0,5,N_B5_043,LOW,0.01275735294117647,0.0,0.0,0.06632352941176467,True,False,False
2,0,5,N_B5_044,LOW,0.01275735294117647,0.0,0.0,0.05191176470588238,True,False,False
2,0,5,N_B5_045,LOW,0.01275735294117647,0.0,0.0,0.05764705882352944,True,False,False
2,0,5,N_B5_046,LOW,0.01275735294117647,0.0,0.0,0.06735294117647062,True,False,False
2,0,5,N_B5_047,LOW,0.01275735294117647,0.0,0.0,0.0691176470588235,True,False,False
2,0,5,N_B5_048,LOW,0.01275735294117647,0.0,0.0,0.07161764705882356,True,False,False
2,0,5,N_B5_049,LOW,0.01275735294117647,0.0,0.0,0.057647058823529385,True,False,False
2,0,5,N_B5_050,LOW,0.01275735294117647,0.0,0.0,0.06102941176470589,True,False,False
2,0,5,P_B5,MEDIUM,0.02551470588235294,0.0,0.0,0.05102941176470588,True,False,False
2,0,5,N_B5_001,MEDIUM,0.02551470588235294,1.0,0.04749999999999999,0.04749999999999999,True,False,False
2,0,5,N_B5_002,MEDIUM,0.02551470588235294,1.0,0.04338235294117654,0.04338235294117654,True,False,False
2,0,5,N_B5_003,MEDIUM,0.02551470588235294,1.0,0.0404411764705882,0.0404411764705882,True,False,False
2,0,5,N_B5_004,MEDIUM,0.02551470588235294,0.0,0.0,0.0523529411764706,True,False,False
2,0,5,N_B5_005,MEDIUM,0.02551470588235294,1.0,0.04676470588235293,0.04676470588235293,True,False,False
2,0,5,N_B5_006,MEDIUM,0.02551470588235294,1.0,0.050882352941176545,0.050882352941176545,True,False,False
2,0,5,N_B5_007,MEDIUM,0.02551470588235294,1.0,0.049705882352941155,0.049705882352941155,True,False,False
2,0,5,N_B5_008,MEDIUM,0.02551470588235294,1.0,0.04235294117647059,0.04235294117647059,True,False,False
2,0,5,N_B5_009,MEDIUM,0.02551470588235294,0.0,0.0,0.0523529411764706,True,False,False
2,0,5,N_B5_010,MEDIUM,0.02551470588235294,1.0,0.04514705882352943,0.04514705882352943,True,False,False
2,0,5,N_B5_011,MEDIUM,0.02551470588235294,0.0,0.0,0.06867647058823523,True,False,False
2,0,5,N_B5_012,MEDIUM,0.02551470588235294,0.0,0.0,0.059705882352941164,True,False,False
2,0,5,N_B5_013,MEDIUM,0.02551470588235294,0.0,0.0,0.06000000000000005,True,False,False
2,0,5,N_B5_014,MEDIUM,0.02551470588235294,0.0,0.0,0.057499999999999996,True,False,False
2,0,5,N_B5_015,MEDIUM,0.02551470588235294,1.0,0.0363235294117647,0.0363235294117647,True,False,False
2,0,5,N_B5_016,MEDIUM,0.02551470588235294,0.0,0.0,0.06514705882352945,True,False,False
2,0,5,N_B5_017,MEDIUM,0.02551470588235294,1.0,0.045882352941176485,0.045882352941176485,True,False,False
2,0,5,N_B5_018,MEDIUM,0.02551470588235294,0.0,0.0,0.06382352941176472,True,False,False
2,0,5,N_B5_019,MEDIUM,0.02551470588235294,1.0,0.03838235294117642,0.03838235294117642,True,False,False
2,0,5,N_B5_020,MEDIUM,0.02551470588235294,0.0,0.0,0.05176470588235299,True,False,False
2,0,5,N_B5_021,MEDIUM,0.02551470588235294,1.0,0.04411764705882354,0.04411764705882354,True,False,False
2,0,5,N_B5_022,MEDIUM,0.02551470588235294,0.0,0.0,0.05176470588235299,True,False,False
2,0,5,N_B5_023,MEDIUM,0.02551470588235294,1.0,0.04514705882352943,0.04514705882352943,True,False,False
2,0,5,N_B5_024,MEDIUM,0.02551470588235294,1.0,0.04058823529411759,0.04058823529411759,True,False,False
2,0,5,N_B5_025,MEDIUM,0.02551470588235294,1.0,0.04691176470588243,0.04691176470588243,True,False,False
2,0,5,N_B5_026,MEDIUM,0.02551470588235294,0.0,0.0,0.05323529411764705,True,False,False
2,0,5,N_B5_027,MEDIUM,0.02551470588235294,0.0,0.0,0.06367647058823528,True,False,False
2,0,5,N_B5_028,MEDIUM,0.02551470588235294,1.0,0.04632352941176471,0.04632352941176471,True,False,False
2,0,5,N_B5_029,MEDIUM,0.02551470588235294,1.0,0.046911764705882375,0.046911764705882375,True,False,False
2,0,5,N_B5_030,MEDIUM,0.02551470588235294,1.0,0.04941176470588238,0.04941176470588238,True,False,False
2,0,5,N_B5_031,MEDIUM,0.02551470588235294,0.0,0.0,0.06647058823529417,True,False,False
2,0,5,N_B5_032,MEDIUM,0.02551470588235294,0.0,0.0,0.07558823529411768,True,False,False
2,0,5,N_B5_033,MEDIUM,0.02551470588235294,0.0,0.0,0.06367647058823528,True,False,False
2,0,5,N_B5_034,MEDIUM,0.02551470588235294,0.0,0.0,0.0608823529411765,True,False,False
2,0,5,N_B5_035,MEDIUM,0.02551470588235294,1.0,0.04514705882352943,0.04514705882352943,True,False,False
2,0,5,N_B5_036,MEDIUM,0.02551470588235294,0.0,0.0,0.05220588235294121,True,False,False
2,0,5,N_B5_037,MEDIUM,0.02551470588235294,0.0,0.0,0.06058823529411761,True,False,False
2,0,5,N_B5_038,MEDIUM,0.02551470588235294,0.0,0.0,0.07411764705882351,True,False,False
2,0,5,N_B5_039,MEDIUM,0.02551470588235294,1.0,0.040000000000000036,0.040000000000000036,True,False,False
2,0,5,N_B5_040,MEDIUM,0.02551470588235294,0.0,0.0,0.057941176470588274,True,False,False
2,0,5,N_B5_041,MEDIUM,0.02551470588235294,1.0,0.049558823529411766,0.049558823529411766,True,False,False
2,0,5,N_B5_042,MEDIUM,0.02551470588235294,0.0,0.0,0.07514705882352946,True,False,False
2,0,5,N_B5_043,MEDIUM,0.02551470588235294,0.0,0.0,0.06632352941176467,True,False,False
2,0,5,N_B5_044,MEDIUM,0.02551470588235294,0.0,0.0,0.05191176470588238,True,False,False
2,0,5,N_B5_045,MEDIUM,0.02551470588235294,0.0,0.0,0.05764705882352944,True,False,False
2,0,5,N_B5_046,MEDIUM,0.02551470588235294,0.0,0.0,0.06735294117647062,True,False,False
2,0,5,N_B5_047,MEDIUM,0.02551470588235294,0.0,0.0,0.0691176470588235,True,False,False
2,0,5,N_B5_048,MEDIUM,0.02551470588235294,0.0,0.0,0.07161764705882356,True,False,False
2,0,5,N_B5_049,MEDIUM,0.02551470588235294,0.0,0.0,0.057647058823529385,True,False,False
2,0,5,N_B5_050,MEDIUM,0.02551470588235294,0.0,0.0,0.06102941176470589,True,False,False
2,0,5,P_B5,HIGH,0.03827205882352941,1.0,0.05102941176470588,0.05102941176470588,True,False,False
2,0,5,N_B5_001,HIGH,0.03827205882352941,1.0,0.04749999999999999,0.04749999999999999,True,False,False
2,0,5,N_B5_002,HIGH,0.03827205882352941,1.0,0.04338235294117654,0.04338235294117654,True,False,False
2,0,5,N_B5_003,HIGH,0.03827205882352941,1.0,0.0404411764705882,0.0404411764705882,True,False,False
2,0,5,N_B5_004,HIGH,0.03827205882352941,1.0,0.0523529411764706,0.0523529411764706,True,False,False
2,0,5,N_B5_005,HIGH,0.03827205882352941,1.0,0.04676470588235293,0.04676470588235293,True,False,False
2,0,5,N_B5_006,HIGH,0.03827205882352941,1.0,0.050882352941176545,0.050882352941176545,True,False,False
2,0,5,N_B5_007,HIGH,0.03827205882352941,1.0,0.049705882352941155,0.049705882352941155,True,False,False
2,0,5,N_B5_008,HIGH,0.03827205882352941,1.0,0.04235294117647059,0.04235294117647059,True,False,False
2,0,5,N_B5_009,HIGH,0.03827205882352941,1.0,0.0523529411764706,0.0523529411764706,True,False,False
2,0,5,N_B5_010,HIGH,0.03827205882352941,1.0,0.04514705882352943,0.04514705882352943,True,False,False
2,0,5,N_B5_011,HIGH,0.03827205882352941,1.0,0.06867647058823523,0.06867647058823523,True,False,False
2,0,5,N_B5_012,HIGH,0.03827205882352941,1.0,0.059705882352941164,0.059705882352941164,True,False,False
2,0,5,N_B5_013,HIGH,0.03827205882352941,1.0,0.06000000000000005,0.06000000000000005,True,False,False
2,0,5,N_B5_014,HIGH,0.03827205882352941,1.0,0.057499999999999996,0.057499999999999996,True,False,False
2,0,5,N_B5_015,HIGH,0.03827205882352941,,,0.0363235294117647,False,False,False
2,0,5,N_B5_016,HIGH,0.03827205882352941,1.0,0.06514705882352945,0.06514705882352945,True,False,False
2,0,5,N_B5_017,HIGH,0.03827205882352941,1.0,0.045882352941176485,0.045882352941176485,True,False,False
2,0,5,N_B5_018,HIGH,0.03827205882352941,1.0,0.06382352941176472,0.06382352941176472,True,False,False
2,0,5,N_B5_019,HIGH,0.03827205882352941,1.0,0.03838235294117642,0.03838235294117642,True,False,False
2,0,5,N_B5_020,HIGH,0.03827205882352941,1.0,0.05176470588235299,0.05176470588235299,True,False,False
2,0,5,N_B5_021,HIGH,0.03827205882352941,1.0,0.04411764705882354,0.04411764705882354,True,False,False
2,0,5,N_B5_022,HIGH,0.03827205882352941,1.0,0.05176470588235299,0.05176470588235299,True,False,False
2,0,5,N_B5_023,HIGH,0.03827205882352941,1.0,0.04514705882352943,0.04514705882352943,True,False,False
2,0,5,N_B5_024,HIGH,0.03827205882352941,1.0,0.04058823529411759,0.04058823529411759,True,False,False
2,0,5,N_B5_025,HIGH,0.03827205882352941,1.0,0.04691176470588243,0.04691176470588243,True,False,False
2,0,5,N_B5_026,HIGH,0.03827205882352941,1.0,0.05323529411764705,0.05323529411764705,True,False,False
2,0,5,N_B5_027,HIGH,0.03827205882352941,1.0,0.06367647058823528,0.06367647058823528,True,False,False
2,0,5,N_B5_028,HIGH,0.03827205882352941,1.0,0.04632352941176471,0.04632352941176471,True,False,False
2,0,5,N_B5_029,HIGH,0.03827205882352941,1.0,0.046911764705882375,0.046911764705882375,True,False,False
2,0,5,N_B5_030,HIGH,0.03827205882352941,1.0,0.04941176470588238,0.04941176470588238,True,False,False
2,0,5,N_B5_031,HIGH,0.03827205882352941,1.0,0.06647058823529417,0.06647058823529417,True,False,False
2,0,5,N_B5_032,HIGH,0.03827205882352941,1.0,0.07558823529411768,0.07558823529411768,True,False,False
2,0,5,N_B5_033,HIGH,0.03827205882352941,1.0,0.06367647058823528,0.06367647058823528,True,False,False
2,0,5,N_B5_034,HIGH,0.03827205882352941,1.0,0.0608823529411765,0.0608823529411765,True,False,False
2,0,5,N_B5_035,HIGH,0.03827205882352941,1.0,0.04514705882352943,0.04514705882352943,True,False,False
2,0,5,N_B5_036,HIGH,0.03827205882352941,1.0,0.05220588235294121,0.05220588235294121,True,False,False
2,0,5,N_B5_037,HIGH,0.03827205882352941,1.0,0.06058823529411761,0.06058823529411761,True,False,False
2,0,5,N_B5_038,HIGH,0.03827205882352941,1.0,0.07411764705882351,0.07411764705882351,True,False,False
2,0,5,N_B5_039,HIGH,0.03827205882352941,1.0,0.040000000000000036,0.040000000000000036,True,False,False
2,0,5,N_B5_040,HIGH,0.03827205882352941,1.0,0.057941176470588274,0.057941176470588274,True,False,False
2,0,5,N_B5_041,HIGH,0.03827205882352941,1.0,0.049558823529411766,0.049558823529411766,True,False,False
2,0,5,N_B5_042,HIGH,0.03827205882352941,1.0,0.07514705882352946,0.07514705882352946,True,False,False
2,0,5,N_B5_043,HIGH,0.03827205882352941,1.0,0.06632352941176467,0.06632352941176467,True,False,False
2,0,5,N_B5_044,HIGH,0.03827205882352941,1.0,0.05191176470588238,0.05191176470588238,True,False,False
2,0,5,N_B5_045,HIGH,0.03827205882352941,1.0,0.05764705882352944,0.05764705882352944,True,False,False
2,0,5,N_B5_046,HIGH,0.03827205882352941,1.0,0.06735294117647062,0.06735294117647062,True,False,False
2,0,5,N_B5_047,HIGH,0.03827205882352941,1.0,0.0691176470588235,0.0691176470588235,True,False,False
2,0,5,N_B5_048,HIGH,0.03827205882352941,1.0,0.07161764705882356,0.07161764705882356,True,False,False
2,0,5,N_B5_049,HIGH,0.03827205882352941,1.0,0.057647058823529385,0.057647058823529385,True,False,False
2,0,5,N_B5_050,HIGH,0.03827205882352941,1.0,0.06102941176470589,0.06102941176470589,True,False,False
2,0,6,P_B6,LOW,0.0034926470588235448,0.0,0.0,0.013970588235294179,True,False,False
2,0,6,N_B6_001,LOW,0.0034926470588235448,0.0,0.0,0.04338235294117654,True,False,False
2,0,6,N_B6_002,LOW,0.0034926470588235448,0.0,0.0,0.049705882352941155,True,False,False
2,0,6,N_B6_003,LOW,0.0034926470588235448,0.0,0.0,0.0404411764705882,True,False,False
2,0,6,N_B6_004,LOW,0.0034926470588235448,0.0,0.0,0.0523529411764706,True,False,False
2,0,6,N_B6_005,LOW,0.0034926470588235448,0.0,0.0,0.04749999999999999,True,False,False
2,0,6,N_B6_006,LOW,0.0034926470588235448,0.0,0.0,0.04235294117647059,True,False,False
2,0,6,N_B6_007,LOW,0.0034926470588235448,0.0,0.0,0.05176470588235299,True,False,False
2,0,6,N_B6_008,LOW,0.0034926470588235448,0.0,0.0,0.04676470588235293,True,False,False
2,0,6,N_B6_009,LOW,0.0034926470588235448,0.0,0.0,0.0523529411764706,True,False,False
2,0,6,N_B6_010,LOW,0.0034926470588235448,0.0,0.0,0.045882352941176485,True,False,False
2,0,6,N_B6_011,LOW,0.0034926470588235448,0.0,0.0,0.057499999999999996,True,False,False
2,0,6,N_B6_012,LOW,0.0034926470588235448,0.0,0.0,0.050882352941176545,True,False,False
2,0,6,N_B6_013,LOW,0.0034926470588235448,0.0,0.0,0.04514705882352943,True,False,False
2,0,6,N_B6_014,LOW,0.0034926470588235448,0.0,0.0,0.04941176470588238,True,False,False
2,0,6,N_B6_015,LOW,0.0034926470588235448,0.0,0.0,0.0363235294117647,True,False,False
2,0,6,N_B6_016,LOW,0.0034926470588235448,0.0,0.0,0.059705882352941164,True,False,False
2,0,6,N_B6_017,LOW,0.0034926470588235448,0.0,0.0,0.04411764705882354,True,False,False
2,0,6,N_B6_018,LOW,0.0034926470588235448,0.0,0.0,0.04632352941176471,True,False,False
2,0,6,N_B6_019,LOW,0.0034926470588235448,0.0,0.0,0.05323529411764705,True,False,False
