invariant,regime,task,dataset,fold,split,source_x_checkpoint,source_x_sha256,normalizer_sha256,train_subjects,val_subjects,epoch,BA,macro_F1,accuracy
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 3, 'split': 2, 'seed': 0, 'source_x_sha256': '7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d', 'split_seed': 5303493, 'train_subjects': ['sub-6', 'sub-7', 'sub-9', 'sub-14', 'sub-16', 'sub-18', 'sub-23', 'sub-27', 'sub-28', 'sub-32', 'sub-34', 'sub-35', 'sub-36', 'sub-37', 'sub-41', 'sub-44', 'sub-45', 'sub-48', 'sub-50'], 'val_subjects': ['sub-1', 'sub-5', 'sub-12', 'sub-22', 'sub-30', 'sub-49'], 'normalizer_sha256': 'c58bf4d30fd4b8e8945ce660fbefd31645cbde9bfa16236603aaf4acacf99376', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,3,2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold3_litebn_x/selected_best.pt,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,c58bf4d30fd4b8e8945ce660fbefd31645cbde9bfa16236603aaf4acacf99376,"['sub-6', 'sub-7', 'sub-9', 'sub-14', 'sub-16', 'sub-18', 'sub-23', 'sub-27', 'sub-28', 'sub-32', 'sub-34', 'sub-35', 'sub-36', 'sub-37', 'sub-41', 'sub-44', 'sub-45', 'sub-48', 'sub-50']","['sub-1', 'sub-5', 'sub-12', 'sub-22', 'sub-30', 'sub-49']",19,0.51,0.35380039071870567,0.51
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 3, 'split': 2, 'seed': 0, 'source_x_sha256': '7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d', 'split_seed': 5303493, 'train_subjects': ['sub-6', 'sub-7', 'sub-9', 'sub-14', 'sub-16', 'sub-18', 'sub-23', 'sub-27', 'sub-28', 'sub-32', 'sub-34', 'sub-35', 'sub-36', 'sub-37', 'sub-41', 'sub-44', 'sub-45', 'sub-48', 'sub-50'], 'val_subjects': ['sub-1', 'sub-5', 'sub-12', 'sub-22', 'sub-30', 'sub-49'], 'normalizer_sha256': 'c58bf4d30fd4b8e8945ce660fbefd31645cbde9bfa16236603aaf4acacf99376', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,3,2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold3_litebn_x/selected_best.pt,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,c58bf4d30fd4b8e8945ce660fbefd31645cbde9bfa16236603aaf4acacf99376,"['sub-6', 'sub-7', 'sub-9', 'sub-14', 'sub-16', 'sub-18', 'sub-23', 'sub-27', 'sub-28', 'sub-32', 'sub-34', 'sub-35', 'sub-36', 'sub-37', 'sub-41', 'sub-44', 'sub-45', 'sub-48', 'sub-50']","['sub-1', 'sub-5', 'sub-12', 'sub-22', 'sub-30', 'sub-49']",20,0.51,0.35380039071870567,0.51
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 4, 'split': 0, 'seed': 0, 'source_x_sha256': '9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6', 'split_seed': 5304296, 'train_subjects': ['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50'], 'val_subjects': ['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45'], 'normalizer_sha256': '3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7,"['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50']","['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45']",0,0.5,0.3333333333333333,0.5
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 4, 'split': 0, 'seed': 0, 'source_x_sha256': '9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6', 'split_seed': 5304296, 'train_subjects': ['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50'], 'val_subjects': ['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45'], 'normalizer_sha256': '3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7,"['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50']","['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45']",1,0.5,0.3333333333333333,0.5
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 4, 'split': 0, 'seed': 0, 'source_x_sha256': '9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6', 'split_seed': 5304296, 'train_subjects': ['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50'], 'val_subjects': ['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45'], 'normalizer_sha256': '3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7,"['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50']","['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45']",2,0.5,0.3333333333333333,0.5
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 4, 'split': 0, 'seed': 0, 'source_x_sha256': '9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6', 'split_seed': 5304296, 'train_subjects': ['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50'], 'val_subjects': ['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45'], 'normalizer_sha256': '3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7,"['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50']","['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45']",3,0.5,0.3333333333333333,0.5
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 4, 'split': 0, 'seed': 0, 'source_x_sha256': '9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6', 'split_seed': 5304296, 'train_subjects': ['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50'], 'val_subjects': ['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45'], 'normalizer_sha256': '3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7,"['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50']","['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45']",4,0.5,0.3333333333333333,0.5
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 4, 'split': 0, 'seed': 0, 'source_x_sha256': '9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6', 'split_seed': 5304296, 'train_subjects': ['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50'], 'val_subjects': ['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45'], 'normalizer_sha256': '3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7,"['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50']","['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45']",5,0.5,0.3333333333333333,0.5
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 4, 'split': 0, 'seed': 0, 'source_x_sha256': '9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6', 'split_seed': 5304296, 'train_subjects': ['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50'], 'val_subjects': ['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45'], 'normalizer_sha256': '3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7,"['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50']","['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45']",6,0.5,0.3333333333333333,0.5
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 4, 'split': 0, 'seed': 0, 'source_x_sha256': '9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6', 'split_seed': 5304296, 'train_subjects': ['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50'], 'val_subjects': ['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45'], 'normalizer_sha256': '3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7,"['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50']","['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45']",7,0.5,0.3333333333333333,0.5
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 4, 'split': 0, 'seed': 0, 'source_x_sha256': '9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6', 'split_seed': 5304296, 'train_subjects': ['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50'], 'val_subjects': ['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45'], 'normalizer_sha256': '3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7,"['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50']","['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45']",8,0.5,0.3333333333333333,0.5
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 4, 'split': 0, 'seed': 0, 'source_x_sha256': '9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6', 'split_seed': 5304296, 'train_subjects': ['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50'], 'val_subjects': ['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45'], 'normalizer_sha256': '3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7,"['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50']","['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45']",9,0.5,0.3333333333333333,0.5
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 4, 'split': 0, 'seed': 0, 'source_x_sha256': '9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6', 'split_seed': 5304296, 'train_subjects': ['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50'], 'val_subjects': ['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45'], 'normalizer_sha256': '3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7,"['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50']","['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45']",10,0.5,0.3333333333333333,0.5
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 4, 'split': 0, 'seed': 0, 'source_x_sha256': '9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6', 'split_seed': 5304296, 'train_subjects': ['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50'], 'val_subjects': ['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45'], 'normalizer_sha256': '3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7,"['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50']","['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45']",11,0.5,0.3333333333333333,0.5
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 4, 'split': 0, 'seed': 0, 'source_x_sha256': '9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6', 'split_seed': 5304296, 'train_subjects': ['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50'], 'val_subjects': ['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45'], 'normalizer_sha256': '3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7,"['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50']","['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45']",12,0.5,0.3333333333333333,0.5
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'WBCIC_MI', 'fold': 4, 'split': 0, 'seed': 0, 'source_x_sha256': '9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6', 'split_seed': 5304296, 'train_subjects': ['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50'], 'val_subjects': ['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45'], 'normalizer_sha256': '3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,WBCIC_MI,WBCIC,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,3e85707ff3515d03c39c2021cf49fa0d3705e7da5f3b2f7bf43e0c55501f5da7,"['sub-1', 'sub-6', 'sub-7', 'sub-13', 'sub-18', 'sub-22', 'sub-23', 'sub-24', 'sub-26', 'sub-28', 'sub-29', 'sub-30', 'sub-32', 'sub-35', 'sub-37', 'sub-44', 'sub-47', 'sub-49', 'sub-50']","['sub-9', 'sub-11', 'sub-12', 'sub-14', 'sub-34', 'sub-45']",13,0.5,0.3333333333333333,0.5
