dataset,fold,sentinel_meta_fold,seed,step,task_gradient_norm,task_clip_scale,step_delta_norm,bn_max_displacement
WBCIC,3,0,0,44,1.1783802509307861,1.0,0.001368295750580728,0.0
WBCIC,3,0,0,45,1.4839385747909546,1.0,0.0013789684744551778,0.0
WBCIC,3,0,0,46,1.697272539138794,1.0,0.0014365541283041239,0.0
WBCIC,3,0,0,47,1.4540042877197266,1.0,0.0014507159357890487,0.0
WBCIC,3,0,0,48,1.1497042179107666,1.0,0.001403406378813088,0.0
WBCIC,3,0,0,49,1.8746225833892822,1.0,0.0013762041926383972,0.0
WBCIC,3,0,0,50,1.5170087814331055,1.0,0.0013786167837679386,0.0
WBCIC,3,0,0,51,1.244545578956604,1.0,0.001341397874057293,0.0
WBCIC,3,0,0,52,1.4972294569015503,1.0,0.001379614695906639,0.0
WBCIC,3,0,0,53,1.1518648862838745,1.0,0.001354448264464736,0.0
WBCIC,3,0,0,54,1.2659608125686646,1.0,0.00139308487996459,0.0
WBCIC,3,0,0,55,1.8362520933151245,1.0,0.0014475982170552015,0.0
WBCIC,3,0,0,56,1.2043282985687256,1.0,0.0013485887320712209,0.0
WBCIC,3,0,0,57,1.0353940725326538,1.0,0.0013311459915712476,0.0
WBCIC,3,0,0,58,1.6144044399261475,1.0,0.001291602267883718,0.0
WBCIC,3,0,0,59,1.1036145687103271,1.0,0.0012803669087588787,0.0
WBCIC,3,0,0,60,1.147669792175293,1.0,0.0012561739422380924,0.0
WBCIC,3,0,0,61,1.733849287033081,1.0,0.0013439302565529943,0.0
WBCIC,3,0,0,62,1.5346534252166748,1.0,0.0013680118136107922,0.0
WBCIC,3,0,0,63,0.9394603967666626,1.0,0.0013553914614021778,0.0
WBCIC,3,0,0,64,1.1339900493621826,1.0,0.0013687585014849901,0.0
WBCIC,3,0,0,65,1.341601848602295,1.0,0.0013958221534267068,0.0
WBCIC,3,0,0,66,1.175749659538269,1.0,0.0014281078474596143,0.0
WBCIC,3,0,0,67,1.4944058656692505,1.0,0.0014390245778486133,0.0
WBCIC,3,0,0,68,1.3506743907928467,1.0,0.0014514656504616141,0.0
WBCIC,3,0,0,69,1.0735071897506714,1.0,0.0014424114488065243,0.0
WBCIC,3,0,0,70,1.778418779373169,1.0,0.0015807553427293897,0.0
WBCIC,3,0,0,71,1.5872057676315308,1.0,0.001597643131390214,0.0
WBCIC,3,0,0,72,1.109601616859436,1.0,0.0015129242092370987,0.0
WBCIC,3,0,0,73,1.2305872440338135,1.0,0.0014408722054213285,0.0
WBCIC,3,0,0,74,1.4677934646606445,1.0,0.0013586393324658275,0.0
WBCIC,3,0,0,75,1.3807843923568726,1.0,0.0013298415578901768,0.0
WBCIC,3,0,0,76,1.3042725324630737,1.0,0.0013197121443226933,0.0
WBCIC,3,0,0,77,0.9758842587471008,1.0,0.00127427838742733,0.0
WBCIC,3,0,0,78,1.3857181072235107,1.0,0.0012404625304043293,0.0
WBCIC,3,0,0,79,1.455157995223999,1.0,0.0012694619363173842,0.0
WBCIC,3,0,0,80,1.0505751371383667,1.0,0.0012146340450271964,0.0
WBCIC,3,0,0,81,2.037381887435913,1.0,0.0012921070447191596,0.0
WBCIC,3,0,0,82,1.5733301639556885,1.0,0.0013115005567669868,0.0
WBCIC,3,1,0,1,1.6489304304122925,1.0,0.005539268720895052,0.0
WBCIC,3,1,0,2,1.2546690702438354,1.0,0.004004436079412699,0.0
WBCIC,3,1,0,3,1.7967053651809692,1.0,0.003312758170068264,0.0
WBCIC,3,1,0,4,1.4819608926773071,1.0,0.0028791262302547693,0.0
WBCIC,3,1,0,5,1.0561226606369019,1.0,0.002554630860686302,0.0
WBCIC,3,1,0,6,1.6778457164764404,1.0,0.002368248999118805,0.0
WBCIC,3,1,0,7,1.2921186685562134,1.0,0.002242646412923932,0.0
WBCIC,3,1,0,8,1.2975157499313354,1.0,0.002156465779989958,0.0
WBCIC,3,1,0,9,1.90142023563385,1.0,0.002022647298872471,0.0
WBCIC,3,1,0,10,1.4972145557403564,1.0,0.0018901710864156485,0.0
WBCIC,3,1,0,11,1.7316536903381348,1.0,0.00181162531953305,0.0
WBCIC,3,1,0,12,1.015770673751831,1.0,0.0016909774858504534,0.0
WBCIC,3,1,0,13,1.2404475212097168,1.0,0.0016220776597037911,0.0
WBCIC,3,1,0,14,1.7627975940704346,1.0,0.001703629968687892,0.0
WBCIC,3,1,0,15,1.3831042051315308,1.0,0.0016660281689837575,0.0
WBCIC,3,1,0,16,2.3607449531555176,1.0,0.001670059864409268,0.0
WBCIC,3,1,0,17,1.1597527265548706,1.0,0.0016053359722718596,0.0
WBCIC,3,1,0,18,1.3019570112228394,1.0,0.0015623654471710324,0.0
WBCIC,3,1,0,19,1.5273503065109253,1.0,0.0015527373179793358,0.0
WBCIC,3,1,0,20,1.4925904273986816,1.0,0.0015514176338911057,0.0
WBCIC,3,1,0,21,1.5563572645187378,1.0,0.0015618755714967847,0.0
WBCIC,3,1,0,22,1.3595718145370483,1.0,0.0015339545207098126,0.0
WBCIC,3,1,0,23,1.3895848989486694,1.0,0.0014681777684018016,0.0
WBCIC,3,1,0,24,1.5375902652740479,1.0,0.0015687554841861129,0.0
WBCIC,3,1,0,25,1.5932674407958984,1.0,0.00159442366566509,0.0
WBCIC,3,1,0,26,1.1341817378997803,1.0,0.0015266588889062405,0.0
WBCIC,3,1,0,27,1.5534586906433105,1.0,0.0015140649629756808,0.0
WBCIC,3,1,0,28,1.9564566612243652,1.0,0.0015369146130979061,0.0
WBCIC,3,1,0,29,1.2096322774887085,1.0,0.0014940607361495495,0.0
WBCIC,3,1,0,30,1.3976134061813354,1.0,0.001498683588579297,0.0
WBCIC,3,1,0,31,2.1190552711486816,1.0,0.0014466301072388887,0.0
WBCIC,3,1,0,32,1.366939663887024,1.0,0.001408679410815239,0.0
WBCIC,3,1,0,33,1.283433198928833,1.0,0.0014008131111040711,0.0
WBCIC,3,1,0,34,1.6913647651672363,1.0,0.00137139402795583,0.0
WBCIC,3,1,0,35,1.2658109664916992,1.0,0.0014180932193994522,0.0
WBCIC,3,1,0,36,1.4995442628860474,1.0,0.0014621213776990771,0.0
WBCIC,3,1,0,37,1.366715669631958,1.0,0.001396175124682486,0.0
WBCIC,3,1,0,38,1.4952480792999268,1.0,0.0013888988178223372,0.0
WBCIC,3,1,0,39,1.4633677005767822,1.0,0.0013740285066887736,0.0
WBCIC,3,1,0,40,1.2113070487976074,1.0,0.0013383866753429174,0.0
WBCIC,3,1,0,41,1.439983606338501,1.0,0.001303106895647943,0.0
WBCIC,3,1,0,42,1.2387043237686157,1.0,0.0012534901034086943,0.0
WBCIC,3,1,0,43,1.6760057210922241,1.0,0.0012802531709894538,0.0
WBCIC,3,1,0,44,1.2754477262496948,1.0,0.0012886942131444812,0.0
WBCIC,3,1,0,45,1.3436893224716187,1.0,0.0012439634883776307,0.0
WBCIC,3,1,0,46,1.1236462593078613,1.0,0.0012216853210702538,0.0
WBCIC,3,1,0,47,1.9224281311035156,1.0,0.0013137783389538527,0.0
WBCIC,3,1,0,48,1.8433669805526733,1.0,0.0013705181190744042,0.0
WBCIC,3,1,0,49,1.5234339237213135,1.0,0.0014209701912477612,0.0
WBCIC,3,1,0,50,1.2453770637512207,1.0,0.0013719768030568957,0.0
WBCIC,3,1,0,51,1.2603689432144165,1.0,0.0013333943206816912,0.0
WBCIC,3,1,0,52,1.3807753324508667,1.0,0.0012592864222824574,0.0
WBCIC,3,1,0,53,1.5507071018218994,1.0,0.001279298565350473,0.0
WBCIC,3,1,0,54,1.7043999433517456,1.0,0.0013376557035371661,0.0
WBCIC,3,1,0,55,1.7117565870285034,1.0,0.0013026875676587224,0.0
WBCIC,3,1,0,56,1.1303179264068604,1.0,0.0012644187081605196,0.0
WBCIC,3,1,0,57,2.6222894191741943,1.0,0.00133307627402246,0.0
WBCIC,3,1,0,58,1.6324414014816284,1.0,0.0013358333380892873,0.0
WBCIC,3,1,0,59,1.6005475521087646,1.0,0.001363191637210548,0.0
WBCIC,3,1,0,60,1.1662876605987549,1.0,0.0013187543954700232,0.0
WBCIC,3,1,0,61,1.5720515251159668,1.0,0.0013054799055680633,0.0
WBCIC,3,1,0,62,1.3012828826904297,1.0,0.0012450098292902112,0.0
WBCIC,3,1,0,63,0.9332482814788818,1.0,0.0011986048193648458,0.0
WBCIC,3,1,0,64,2.7769672870635986,1.0,0.0012474569957703352,0.0
WBCIC,3,1,0,65,1.3854870796203613,1.0,0.0012460961006581783,0.0
WBCIC,3,1,0,66,1.7591930627822876,1.0,0.001274557551369071,0.0
WBCIC,3,1,0,67,1.3442171812057495,1.0,0.0012793842470273376,0.0
WBCIC,3,1,0,68,1.3595006465911865,1.0,0.001296630478464067,0.0
WBCIC,3,1,0,69,1.5042909383773804,1.0,0.0013237993698567152,0.0
WBCIC,3,1,0,70,1.1973814964294434,1.0,0.001255786744877696,0.0
WBCIC,3,1,0,71,1.6027120351791382,1.0,0.0012810657499358058,0.0
WBCIC,3,1,0,72,2.952280282974243,1.0,0.0013722018338739872,0.0
WBCIC,3,1,0,73,1.7845183610916138,1.0,0.0013714877422899008,0.0
WBCIC,3,1,0,74,1.215273141860962,1.0,0.0013579495716840029,0.0
WBCIC,3,1,0,75,1.7484066486358643,1.0,0.0013362184399738908,0.0
WBCIC,3,1,0,76,1.5374016761779785,1.0,0.0013472584541887045,0.0
WBCIC,3,1,0,77,1.4911930561065674,1.0,0.001318633439950645,0.0
WBCIC,3,1,0,78,1.404630422592163,1.0,0.0012889845529571176,0.0
WBCIC,3,1,0,79,1.40830397605896,1.0,0.0012658352497965097,0.0
WBCIC,3,1,0,80,1.1147547960281372,1.0,0.001221738406457007,0.0
WBCIC,3,1,0,81,1.5478599071502686,1.0,0.0012752835173159838,0.0
WBCIC,3,1,0,82,2.0669822692871094,1.0,0.0013526123948395252,0.0
WBCIC,3,2,0,1,1.479773998260498,1.0,0.005539292935281992,0.0
WBCIC,3,2,0,2,1.793513298034668,1.0,0.0040133120492100716,0.0
WBCIC,3,2,0,3,1.8992087841033936,1.0,0.0033672661520540714,0.0
WBCIC,3,2,0,4,1.3204832077026367,1.0,0.0028555707540363073,0.0
WBCIC,3,2,0,5,1.402329683303833,1.0,0.0025064609944820404,0.0
WBCIC,3,2,0,6,1.1912047863006592,1.0,0.002228726865723729,0.0
WBCIC,3,2,0,7,1.8431764841079712,1.0,0.0021654674783349037,0.0
WBCIC,3,2,0,8,1.4599757194519043,1.0,0.002110821893438697,0.0
WBCIC,3,2,0,9,1.2069898843765259,1.0,0.0020136740058660507,0.0
WBCIC,3,2,0,10,1.2153494358062744,1.0,0.0018227847758680582,0.0
WBCIC,3,2,0,11,2.006561279296875,1.0,0.001765532768331468,0.0
WBCIC,3,2,0,12,1.2251094579696655,1.0,0.0016705102752894163,0.0
WBCIC,3,2,0,13,1.3651721477508545,1.0,0.0016488656401634216,0.0
WBCIC,3,2,0,14,1.4117804765701294,1.0,0.001633632811717689,0.0
WBCIC,3,2,0,15,1.6677029132843018,1.0,0.0016248682513833046,0.0
WBCIC,3,2,0,16,2.3282041549682617,1.0,0.0016279426636174321,0.0
WBCIC,3,2,0,17,1.41498601436615,1.0,0.001600718474946916,0.0
WBCIC,3,2,0,18,1.8082126379013062,1.0,0.0015710677253082395,0.0
WBCIC,3,2,0,19,1.3200838565826416,1.0,0.0015414300141856074,0.0
WBCIC,3,2,0,20,1.3976256847381592,1.0,0.0014956372324377298,0.0
WBCIC,3,2,0,21,1.3117644786834717,1.0,0.0014736050507053733,0.0
WBCIC,3,2,0,22,1.8097790479660034,1.0,0.0015205144882202148,0.0
WBCIC,3,2,0,23,1.3374643325805664,1.0,0.001453999662771821,0.0
WBCIC,3,2,0,24,1.8562208414077759,1.0,0.0014800841454416513,0.0
WBCIC,3,2,0,25,1.071089506149292,1.0,0.001435264595784247,0.0
WBCIC,3,2,0,26,1.296480417251587,1.0,0.0014039999805390835,0.0
WBCIC,3,2,0,27,1.3856408596038818,1.0,0.0014268297236412764,0.0
WBCIC,3,2,0,28,1.1618032455444336,1.0,0.0014171900693327188,0.0
WBCIC,3,2,0,29,1.1097495555877686,1.0,0.0013934941962361336,0.0
WBCIC,3,2,0,30,1.159685492515564,1.0,0.0013938982738181949,0.0
WBCIC,3,2,0,31,1.3841577768325806,1.0,0.0013732606312260032,0.0
WBCIC,3,2,0,32,1.1882826089859009,1.0,0.001369908219203353,0.0
WBCIC,3,2,0,33,1.1878776550292969,1.0,0.0013532298617064953,0.0
WBCIC,3,2,0,34,2.048793077468872,1.0,0.0014200902078300714,0.0
WBCIC,3,2,0,35,1.2532745599746704,1.0,0.0013661507982760668,0.0
WBCIC,3,2,0,36,1.098718523979187,1.0,0.0013390958774834871,0.0
WBCIC,3,2,0,37,1.2106468677520752,1.0,0.001334496890194714,0.0
WBCIC,3,2,0,38,2.2263903617858887,1.0,0.0012755772331729531,0.0
WBCIC,3,2,0,39,1.4859400987625122,1.0,0.0012782185804098845,0.0
WBCIC,3,2,0,40,2.315898895263672,1.0,0.0013733396772295237,0.0
WBCIC,3,2,0,41,1.6117706298828125,1.0,0.0014128584880381823,0.0
WBCIC,3,2,0,42,1.2509784698486328,1.0,0.001407636096701026,0.0
WBCIC,3,2,0,43,1.3893672227859497,1.0,0.0013666036538779736,0.0
WBCIC,3,2,0,44,1.672424554824829,1.0,0.0013449223479256034,0.0
WBCIC,3,2,0,45,1.6104099750518799,1.0,0.001376484171487391,0.0
WBCIC,3,2,0,46,1.3735305070877075,1.0,0.0013358499854803085,0.0
WBCIC,3,2,0,47,1.4197754859924316,1.0,0.0013032120186835527,0.0
WBCIC,3,2,0,48,1.4005732536315918,1.0,0.001320390496402979,0.0
WBCIC,3,2,0,49,1.1873667240142822,1.0,0.0013278847327455878,0.0
WBCIC,3,2,0,50,1.374720573425293,1.0,0.0013544525718316436,0.0
WBCIC,3,2,0,51,1.1264393329620361,1.0,0.0012553497217595577,0.0
WBCIC,3,2,0,52,1.5483602285385132,1.0,0.0012914586113765836,0.0
WBCIC,3,2,0,53,2.016603946685791,1.0,0.0013141408562660217,0.0
WBCIC,3,2,0,54,1.2457213401794434,1.0,0.001248341635800898,0.0
WBCIC,3,2,0,55,1.0667661428451538,1.0,0.001231469213962555,0.0
WBCIC,3,2,0,56,1.5648764371871948,1.0,0.0013080132193863392,0.0
WBCIC,3,2,0,57,1.0647073984146118,1.0,0.0012772016925737262,0.0
WBCIC,3,2,0,58,1.5259989500045776,1.0,0.0012838285183534026,0.0
WBCIC,3,2,0,59,1.759953498840332,1.0,0.0013529150746762753,0.0
WBCIC,3,2,0,60,1.1141912937164307,1.0,0.0013527462724596262,0.0
WBCIC,3,2,0,61,1.9399871826171875,1.0,0.001416913466528058,0.0
WBCIC,3,2,0,62,2.0894758701324463,1.0,0.0015207784017547965,0.0
WBCIC,3,2,0,63,1.3265373706817627,1.0,0.0014042803086340427,0.0
WBCIC,3,2,0,64,1.7349237203598022,1.0,0.001422283472493291,0.0
WBCIC,3,2,0,65,1.6618998050689697,1.0,0.001332422369159758,0.0
WBCIC,3,2,0,66,1.1004540920257568,1.0,0.0012838380644097924,0.0
WBCIC,3,2,0,67,1.6572513580322266,1.0,0.0012654401361942291,0.0
WBCIC,3,2,0,68,1.6715449094772339,1.0,0.0012530494714155793,0.0
WBCIC,3,2,0,69,1.4961940050125122,1.0,0.0011964772129431367,0.0
WBCIC,3,2,0,70,1.0995912551879883,1.0,0.0011507639428600669,0.0
WBCIC,3,2,0,71,1.3301901817321777,1.0,0.001130139920860529,0.0
WBCIC,3,2,0,72,1.4257525205612183,1.0,0.001167153473943472,0.0
WBCIC,3,2,0,73,1.1572444438934326,1.0,0.0011831203009933233,0.0
WBCIC,3,2,0,74,1.3687454462051392,1.0,0.0011827225098386407,0.0
WBCIC,3,2,0,75,1.6130191087722778,1.0,0.0012775608338415623,0.0
WBCIC,3,2,0,76,2.11566424369812,1.0,0.0013858332531526685,0.0
WBCIC,3,2,0,77,1.9470465183258057,1.0,0.0013834974961355329,0.0
WBCIC,3,2,0,78,1.4540311098098755,1.0,0.0014500700635835528,0.0
WBCIC,3,2,0,79,1.2955626249313354,1.0,0.0013656987575814128,0.0
WBCIC,3,2,0,80,1.2999777793884277,1.0,0.0013317738194018602,0.0
WBCIC,3,2,0,81,1.0494017601013184,1.0,0.0012976436410099268,0.0
WBCIC,3,2,0,82,2.18399977684021,1.0,0.0013518711784854531,0.0
WBCIC,3,3,0,1,1.193386197090149,1.0,0.005539178382605314,0.0
WBCIC,3,3,0,2,1.5291999578475952,1.0,0.003980907145887613,0.0
WBCIC,3,3,0,3,1.4762394428253174,1.0,0.003284909762442112,0.0
WBCIC,3,3,0,4,1.745910882949829,1.0,0.0028726067394018173,0.0
WBCIC,3,3,0,5,1.8421839475631714,1.0,0.0027036990504711866,0.0
WBCIC,3,3,0,6,1.3473882675170898,1.0,0.002517346292734146,0.0
WBCIC,3,3,0,7,1.21138334274292,1.0,0.0023287315852940083,0.0
WBCIC,3,3,0,8,1.5882452726364136,1.0,0.0022191954776644707,0.0
WBCIC,3,3,0,9,1.5261777639389038,1.0,0.002060109516605735,0.0
WBCIC,3,3,0,10,1.1445139646530151,1.0,0.0019291358767077327,0.0
WBCIC,3,3,0,11,2.272500514984131,1.0,0.0018721520900726318,0.0
WBCIC,3,3,0,12,1.9568729400634766,1.0,0.0018547227373346686,0.0
WBCIC,3,3,0,13,1.607764720916748,1.0,0.0017760893097147346,0.0
WBCIC,3,3,0,14,1.1434133052825928,1.0,0.0017016127239912748,0.0
WBCIC,3,3,0,15,1.313617467880249,1.0,0.0017275898717343807,0.0
WBCIC,3,3,0,16,0.9434351325035095,1.0,0.0016653172206133604,0.0
WBCIC,3,3,0,17,1.62924063205719,1.0,0.0016585355624556541,0.0
WBCIC,3,3,0,18,1.3957289457321167,1.0,0.001664870884269476,0.0
WBCIC,3,3,0,19,1.391619324684143,1.0,0.0017808570992201567,0.0
WBCIC,3,3,0,20,1.5521516799926758,1.0,0.001658787252381444,0.0
WBCIC,3,3,0,21,0.9578304290771484,1.0,0.0016370909288525581,0.0
WBCIC,3,3,0,22,1.4159594774246216,1.0,0.001530631328932941,0.0
WBCIC,3,3,0,23,1.425592303276062,1.0,0.0015199958579614758,0.0
WBCIC,3,3,0,24,1.7496576309204102,1.0,0.0014979997649788857,0.0
WBCIC,3,3,0,25,1.5642775297164917,1.0,0.0014636428095400333,0.0
WBCIC,3,3,0,26,1.5118097066879272,1.0,0.0014990461058914661,0.0
WBCIC,3,3,0,27,1.5181236267089844,1.0,0.0014766788808628917,0.0
WBCIC,3,3,0,28,1.5575189590454102,1.0,0.0014275627909228206,0.0
WBCIC,3,3,0,29,1.6596442461013794,1.0,0.0014082730049267411,0.0
WBCIC,3,3,0,30,1.250795841217041,1.0,0.001397096086293459,0.0
WBCIC,3,3,0,31,1.2668342590332031,1.0,0.0013909937115386128,0.0
WBCIC,3,3,0,32,1.7092883586883545,1.0,0.0013872669078409672,0.0
WBCIC,3,3,0,33,1.5155529975891113,1.0,0.0013843298656865954,0.0
WBCIC,3,3,0,34,1.0854922533035278,1.0,0.0013738642446696758,0.0
WBCIC,3,3,0,35,1.620173692703247,1.0,0.0014248129446059465,0.0
WBCIC,3,3,0,36,1.1350362300872803,1.0,0.0013806767528876662,0.0
WBCIC,3,3,0,37,1.3161790370941162,1.0,0.0013561559608206153,0.0
WBCIC,3,3,0,38,1.5487391948699951,1.0,0.0013584336265921593,0.0
WBCIC,3,3,0,39,1.5175045728683472,1.0,0.0013771681115031242,0.0
WBCIC,3,3,0,40,2.5627810955047607,1.0,0.0013491662684828043,0.0
WBCIC,3,3,0,41,1.8983967304229736,1.0,0.0013797698775306344,0.0
WBCIC,3,3,0,42,1.1798151731491089,1.0,0.0012846660101786256,0.0
WBCIC,3,3,0,43,1.1830989122390747,1.0,0.0012850163038820028,0.0
WBCIC,3,3,0,44,1.3682893514633179,1.0,0.0013125737896189094,0.0
WBCIC,3,3,0,45,1.4642431735992432,1.0,0.0012779213720932603,0.0
WBCIC,3,3,0,46,1.5504685640335083,1.0,0.001264654565602541,0.0
WBCIC,3,3,0,47,1.219551682472229,1.0,0.0012411331990733743,0.0
WBCIC,3,3,0,48,1.6315492391586304,1.0,0.001291995751671493,0.0
WBCIC,3,3,0,49,1.2565481662750244,1.0,0.0012711031595245004,0.0
WBCIC,3,3,0,50,1.2823536396026611,1.0,0.0012274772161617875,0.0
WBCIC,3,3,0,51,1.565530776977539,1.0,0.0012078923173248768,0.0
WBCIC,3,3,0,52,1.5055286884307861,1.0,0.0012586150551214814,0.0
WBCIC,3,3,0,53,1.813101887702942,1.0,0.001342159928753972,0.0
WBCIC,3,3,0,54,1.1242539882659912,1.0,0.001301387557759881,0.0
WBCIC,3,3,0,55,1.6007096767425537,1.0,0.0013510031858459115,0.0
WBCIC,3,3,0,56,1.1249518394470215,1.0,0.0013316493714228272,0.0
WBCIC,3,3,0,57,1.1697019338607788,1.0,0.001285987556912005,0.0
WBCIC,3,3,0,58,1.710266351699829,1.0,0.0013174432097002864,0.0
WBCIC,3,3,0,59,1.9570232629776,1.0,0.0014039537636563182,0.0
WBCIC,3,3,0,60,1.3400599956512451,1.0,0.0013234171783551574,0.0
WBCIC,3,3,0,61,2.244203567504883,1.0,0.0013585161650553346,0.0
WBCIC,3,3,0,62,1.479640007019043,1.0,0.0013920300407335162,0.0
WBCIC,3,3,0,63,1.083397626876831,1.0,0.0013122552772983909,0.0
WBCIC,3,3,0,64,1.3760992288589478,1.0,0.0013290941715240479,0.0
WBCIC,3,3,0,65,1.5355249643325806,1.0,0.0013255506055429578,0.0
WBCIC,3,3,0,66,1.348076343536377,1.0,0.0012638019397854805,0.0
WBCIC,3,3,0,67,2.01725172996521,1.0,0.0012848523911088705,0.0
WBCIC,3,3,0,68,1.5341854095458984,1.0,0.0012447175104171038,0.0
WBCIC,3,3,0,69,1.6409481763839722,1.0,0.0013163016410544515,0.0
WBCIC,3,3,0,70,1.2604366540908813,1.0,0.0013556824997067451,0.0
WBCIC,3,3,0,71,1.254036545753479,1.0,0.0013381956377997994,0.0
WBCIC,3,3,0,72,1.5863758325576782,1.0,0.0012940479209646583,0.0
WBCIC,3,3,0,73,1.2658941745758057,1.0,0.0013227412709966302,0.0
WBCIC,3,3,0,74,1.6052219867706299,1.0,0.0012674711178988218,0.0
WBCIC,3,3,0,75,2.0407872200012207,1.0,0.0013061867794021964,0.0
WBCIC,3,3,0,76,1.443912148475647,1.0,0.0012806141749024391,0.0
WBCIC,3,3,0,77,1.111425518989563,1.0,0.0012335646897554398,0.0
WBCIC,3,3,0,78,1.8414607048034668,1.0,0.0012635611928999424,0.0
WBCIC,3,3,0,79,0.9997603893280029,1.0,0.0012288533616811037,0.0
WBCIC,3,3,0,80,1.768849492073059,1.0,0.0012621500063687563,0.0
WBCIC,3,3,0,81,1.0075056552886963,1.0,0.001233488554134965,0.0
WBCIC,3,3,0,82,1.5432907342910767,1.0,0.0012284154072403908,0.0
WBCIC,3,3,0,83,1.556490421295166,1.0,0.0012112800031900406,0.0
WBCIC,3,3,0,84,1.5870002508163452,1.0,0.0012972638942301273,0.0
WBCIC,3,3,0,85,1.2511886358261108,1.0,0.0012905829353258014,0.0
WBCIC,3,4,0,1,1.4297122955322266,1.0,0.005539205390959978,0.0
WBCIC,3,4,0,2,1.4766584634780884,1.0,0.0040119788609445095,0.0
WBCIC,3,4,0,3,1.3417295217514038,1.0,0.003235077951103449,0.0
WBCIC,3,4,0,4,1.3897103071212769,1.0,0.0028494764119386673,0.0
WBCIC,3,4,0,5,1.602701187133789,1.0,0.0025936237070709467,0.0
WBCIC,3,4,0,6,2.009746789932251,1.0,0.0024314303882420063,0.0
WBCIC,3,4,0,7,1.67742919921875,1.0,0.0021960686426609755,0.0
WBCIC,3,4,0,8,1.42578125,1.0,0.002051060553640127,0.0
WBCIC,3,4,0,9,1.3461836576461792,1.0,0.00194311304949224,0.0
WBCIC,3,4,0,10,1.2998613119125366,1.0,0.0018530809320509434,0.0
WBCIC,3,4,0,11,1.3504652976989746,1.0,0.0017634029500186443,0.0
WBCIC,3,4,0,12,1.0354644060134888,1.0,0.0016871042316779494,0.0
WBCIC,3,4,0,13,1.6908899545669556,1.0,0.0015841401182115078,0.0
WBCIC,3,4,0,14,1.607161283493042,1.0,0.001613921718671918,0.0
WBCIC,3,4,0,15,0.9962571859359741,1.0,0.0015505467308685184,0.0
WBCIC,3,4,0,16,1.4847149848937988,1.0,0.001531757414340973,0.0
WBCIC,3,4,0,17,1.3751590251922607,1.0,0.0015566322254016995,0.0
WBCIC,3,4,0,18,1.0075738430023193,1.0,0.0015039591817185283,0.0
WBCIC,3,4,0,19,1.4526578187942505,1.0,0.0015232076402753592,0.0
WBCIC,3,4,0,20,1.4322881698608398,1.0,0.0015551588730886579,0.0
WBCIC,3,4,0,21,1.2872976064682007,1.0,0.0015172124840319157,0.0
WBCIC,3,4,0,22,1.7940447330474854,1.0,0.0014869702281430364,0.0
WBCIC,3,4,0,23,1.380440592765808,1.0,0.001476741279475391,0.0
WBCIC,3,4,0,24,1.396584153175354,1.0,0.0014394241152331233,0.0
WBCIC,3,4,0,25,1.1822935342788696,1.0,0.0014188627246767282,0.0
WBCIC,3,4,0,26,1.0822101831436157,1.0,0.0013221661793068051,0.0
WBCIC,3,4,0,27,1.5272725820541382,1.0,0.0013318539131432772,0.0
WBCIC,3,4,0,28,1.2274943590164185,1.0,0.0013124706456437707,0.0
WBCIC,3,4,0,29,1.335182547569275,1.0,0.0012498561991378665,0.0
WBCIC,3,4,0,30,1.855460286140442,1.0,0.001260260702110827,0.0
WBCIC,3,4,0,31,1.2389636039733887,1.0,0.001240258920006454,0.0
WBCIC,3,4,0,32,1.4884229898452759,1.0,0.0012891642982140183,0.0
WBCIC,3,4,0,33,1.558739185333252,1.0,0.0012596470769494772,0.0
WBCIC,3,4,0,34,0.936029851436615,1.0,0.0011992999352514744,0.0
WBCIC,3,4,0,35,1.8018971681594849,1.0,0.0012433871161192656,0.0
WBCIC,3,4,0,36,1.6640846729278564,1.0,0.0012964842608198524,0.0
WBCIC,3,4,0,37,1.2217001914978027,1.0,0.0013070208951830864,0.0
WBCIC,3,4,0,38,1.4742019176483154,1.0,0.0013140866067260504,0.0
WBCIC,3,4,0,39,1.3814634084701538,1.0,0.0013678763061761856,0.0
WBCIC,3,4,0,40,1.164643406867981,1.0,0.0013251472264528275,0.0
WBCIC,3,4,0,41,2.0230836868286133,1.0,0.0014574015513062477,0.0
WBCIC,3,4,0,42,1.6814161539077759,1.0,0.001495586708188057,0.0
WBCIC,3,4,0,43,1.0147440433502197,1.0,0.001380310975946486,0.0
WBCIC,3,4,0,44,1.1540687084197998,1.0,0.0013220771215856075,0.0
WBCIC,3,4,0,45,1.2175941467285156,1.0,0.0012214004527777433,0.0
WBCIC,3,4,0,46,1.7517507076263428,1.0,0.0013689791085198522,0.0
WBCIC,3,4,0,47,1.6727111339569092,1.0,0.0013779933797195554,0.0
WBCIC,3,4,0,48,1.255117654800415,1.0,0.0013987795682623982,0.0
WBCIC,3,4,0,49,1.1439757347106934,1.0,0.0013436966110020876,0.0
WBCIC,3,4,0,50,1.2954908609390259,1.0,0.0013535198522731662,0.0
WBCIC,3,4,0,51,1.3071459531784058,1.0,0.001283559249714017,0.0
WBCIC,3,4,0,52,0.9472910165786743,1.0,0.001228755689226091,0.0
WBCIC,3,4,0,53,1.1684455871582031,1.0,0.0012473025126382709,0.0
WBCIC,3,4,0,54,1.0190339088439941,1.0,0.001232523238286376,0.0
WBCIC,3,4,0,55,1.0439358949661255,1.0,0.0012048796052113175,0.0
WBCIC,3,4,0,56,1.4504330158233643,1.0,0.0012378013925626874,0.0
