dataset,fold,sentinel_meta_fold,seed,subject_id,partner_subject,certificate_BBR,certificate_CE,certificate_BBR_different,certificate_CE_different,certificate_BBR_random,certificate_CE_random,certificate_BBR_norm,certificate_CE_norm,BBR_random_norm_error,CE_random_norm_error,tau,tau_source,schedule_sha256,window_steps,delta_epoch_norm,displacement_sum_max_abs_error,trajectory_sha256,B_out_trial_count,B_out_class0_count,B_out_class1_count,bn_max_displacement,H_BBR_epoch,H_CE_epoch,BA_before,BA_after,H_BER_epoch,margin_drift,correct_to_wrong,wrong_to_correct,correct_to_correct,wrong_to_wrong,harmful_flip_rate,beneficial_flip_rate,net_flip_harm,class_balanced_harmful_flip_rate,class_balanced_beneficial_flip_rate,class_balanced_net_flip_harm,correct_before,correct_after
OpenBMI,4,4,0,21,4,-0.0022062519565224648,-0.0008585939649492502,-0.00297873024828732,-0.00285471067763865,0.0003366738383192569,-0.00023818657791707665,0.8821215033531189,1.5483938455581665,0.0,0.0,2.343686819076538,previous_decision_audit_legal_source_refit_anchor,45b5131ba0be7003f615ebe304d9a35823b8d307280663acef0607907393757c,57,0.04902595157237653,9.094947017729282e-13,518a8f34224251b61edd6c780ac4f39a5e6fdb29242b863b7e5defb48798cfca,72,36,36,0.0,-0.0016119331121444702,0.000825047492980957,0.9861111111111112,0.9861111111111112,0.0,0.03148508071899414,0,0,71,1,0.0,0.0,0.0,0.0,0.0,0.0,71,71
OpenBMI,4,4,0,27,33,-0.004076071083545685,-0.003208465874195099,-0.004749009385704994,-0.0065667699091136456,0.00016401622269768268,0.00012055423576384783,0.7642172574996948,1.9409918785095215,1.7881393432617188e-07,2.384185791015625e-07,2.343686819076538,previous_decision_audit_legal_source_refit_anchor,45b5131ba0be7003f615ebe304d9a35823b8d307280663acef0607907393757c,57,0.04902595157237653,9.094947017729282e-13,518a8f34224251b61edd6c780ac4f39a5e6fdb29242b863b7e5defb48798cfca,72,36,36,0.0,-0.0025404542684555054,0.0062685757875442505,0.9861111111111112,0.9583333333333333,0.0277777777777779,0.050383567810058594,2,0,69,1,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,71,69
OpenBMI,4,4,0,33,41,-0.004749009385704994,-0.0065667699091136456,-0.0009975503198802471,0.015616655349731445,8.154253009706736e-05,-0.00024034104717429727,0.8101094365119934,1.1738933324813843,1.1920928955078125e-07,0.0,2.343686819076538,previous_decision_audit_legal_source_refit_anchor,45b5131ba0be7003f615ebe304d9a35823b8d307280663acef0607907393757c,57,0.04902595157237653,9.094947017729282e-13,518a8f34224251b61edd6c780ac4f39a5e6fdb29242b863b7e5defb48798cfca,72,36,36,0.0,-0.0026834607124328613,-0.00305137038230896,0.9305555555555556,0.9444444444444444,-0.01388888888888884,0.036346435546875,0,1,67,4,0.0,0.013888888888888888,-0.013888888888888888,0.0,0.013888888888888888,-0.013888888888888888,67,68
OpenBMI,4,4,0,4,27,-0.00297873024828732,-0.00285471067763865,-0.004076071083545685,-0.003208465874195099,-0.00038768036756664515,-0.0012542656622827053,0.7264463901519775,2.430755376815796,1.1920928955078125e-07,0.0,2.343686819076538,previous_decision_audit_legal_source_refit_anchor,45b5131ba0be7003f615ebe304d9a35823b8d307280663acef0607907393757c,57,0.04902595157237653,9.094947017729282e-13,518a8f34224251b61edd6c780ac4f39a5e6fdb29242b863b7e5defb48798cfca,72,36,36,0.0,-0.0035770833492279053,-0.009533554315567017,0.875,0.9027777777777777,-0.02777777777777768,0.0421445369720459,0,2,63,7,0.0,0.027777777777777776,-0.027777777777777776,0.0,0.027777777777777776,-0.027777777777777776,63,65
OpenBMI,4,4,0,40,13,-0.006010109558701515,-0.007590627763420343,-0.001312296837568283,-0.0018511455273255706,0.00033113628160208464,-0.0006777367671020329,1.4339308738708496,3.496340751647949,2.384185791015625e-07,1.1920928955078125e-06,2.343686819076538,previous_decision_audit_legal_source_refit_anchor,45b5131ba0be7003f615ebe304d9a35823b8d307280663acef0607907393757c,57,0.04902595157237653,9.094947017729282e-13,518a8f34224251b61edd6c780ac4f39a5e6fdb29242b863b7e5defb48798cfca,72,36,36,0.0,-0.0007230043411254883,0.013051211833953857,0.9305555555555556,0.8888888888888888,0.04166666666666674,0.02813863754272461,3,0,64,5,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,67,64
OpenBMI,4,4,0,41,40,-0.0009975503198802471,0.015616655349731445,-0.006010109558701515,-0.007590627763420343,0.0004017166211269796,0.0005630220985040069,0.7784494757652283,3.8913915157318115,1.1920928955078125e-07,2.384185791015625e-07,2.343686819076538,previous_decision_audit_legal_source_refit_anchor,45b5131ba0be7003f615ebe304d9a35823b8d307280663acef0607907393757c,57,0.04902595157237653,9.094947017729282e-13,518a8f34224251b61edd6c780ac4f39a5e6fdb29242b863b7e5defb48798cfca,72,36,36,0.0,-0.0014142394065856934,0.004296451807022095,0.8194444444444444,0.8194444444444444,0.0,0.018579840660095215,0,0,59,13,0.0,0.0,0.0,0.0,0.0,0.0,59,59
OpenBMI,4,4,0,54,21,-0.00462539866566658,-0.007502256892621517,-0.0022062519565224648,-0.0008585939649492502,5.5922473620739765e-06,-0.0006572820711880922,0.7882410287857056,3.065401077270508,2.980232238769531e-07,2.384185791015625e-07,2.343686819076538,previous_decision_audit_legal_source_refit_anchor,45b5131ba0be7003f615ebe304d9a35823b8d307280663acef0607907393757c,57,0.04902595157237653,9.094947017729282e-13,518a8f34224251b61edd6c780ac4f39a5e6fdb29242b863b7e5defb48798cfca,72,36,36,0.0,-0.002647578716278076,-0.007515609264373779,0.8194444444444444,0.8333333333333334,-0.01388888888888895,0.030101418495178223,0,1,59,12,0.0,0.013888888888888888,-0.013888888888888888,0.0,0.013888888888888888,-0.013888888888888888,59,60
WBCIC,0,0,0,11,47,-0.025901449844241142,-0.02509044110774994,-0.0322563573718071,-0.032591722905635834,-0.00038045141263864934,-0.00016531891014892608,1.1846706867218018,1.418745517730713,3.5762786865234375e-07,0.0,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,bb43f87dbf5b9adf875f721071b2bbdc176a88156520f55e09b1daf023f638ae,79,0.09970912972436399,1.1368683772161603e-12,40000619e1b72f227be9fa4b18691604efce7256c6cbb888c0e80519c4d424de,272,136,136,0.0,-0.026348382234573364,-0.02502685785293579,0.8823529411764706,0.8823529411764706,0.0,0.2925584316253662,1,1,239,31,0.003676470588235294,0.003676470588235294,0.0,0.003676470588235294,0.003676470588235294,0.0,240,240
WBCIC,0,0,0,27,42,-0.0008306649979203939,0.009233497083187103,-0.031196800991892815,-0.03156842291355133,0.00022399518638849258,-0.0008772700093686581,0.30861783027648926,1.385095238685608,2.9802322387695312e-08,2.384185791015625e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,bb43f87dbf5b9adf875f721071b2bbdc176a88156520f55e09b1daf023f638ae,79,0.09970912972436399,1.1368683772161603e-12,40000619e1b72f227be9fa4b18691604efce7256c6cbb888c0e80519c4d424de,272,136,136,0.0,-0.0009722113609313965,0.0078029632568359375,0.5294117647058824,0.5330882352941176,-0.003676470588235281,0.005792513489723206,8,9,136,119,0.029411764705882353,0.03308823529411765,-0.003676470588235295,0.029411764705882353,0.03308823529411765,-0.003676470588235295,144,145
WBCIC,0,0,0,34,11,0.0019323155283927917,0.027678649872541428,-0.025901449844241142,-0.02509044110774994,-0.00016491528367623687,-0.0004421002231538296,0.3929973542690277,1.8094381093978882,0.0,4.76837158203125e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,bb43f87dbf5b9adf875f721071b2bbdc176a88156520f55e09b1daf023f638ae,79,0.09970912972436399,1.1368683772161603e-12,40000619e1b72f227be9fa4b18691604efce7256c6cbb888c0e80519c4d424de,272,136,136,0.0,-0.0020144879817962646,0.015551090240478516,0.5404411764705882,0.5588235294117647,-0.018382352941176516,0.02148716151714325,0,5,147,120,0.0,0.01838235294117647,-0.01838235294117647,0.0,0.01838235294117647,-0.01838235294117647,147,152
WBCIC,0,0,0,41,9,-0.012940125539898872,0.00022985378745943308,-0.016333037987351418,-0.009923774749040604,-0.0006601592758670449,-0.00010377145372331142,0.5021812319755554,0.8302263021469116,1.7881393432617188e-07,2.384185791015625e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,bb43f87dbf5b9adf875f721071b2bbdc176a88156520f55e09b1daf023f638ae,79,0.09970912972436399,1.1368683772161603e-12,40000619e1b72f227be9fa4b18691604efce7256c6cbb888c0e80519c4d424de,272,136,136,0.0,-0.011163562536239624,0.00030410289764404297,0.7904411764705883,0.7904411764705883,0.0,0.20954561233520508,2,2,213,55,0.007352941176470588,0.007352941176470588,0.0,0.007352941176470588,0.007352941176470588,0.0,215,215
WBCIC,0,0,0,42,34,-0.031196800991892815,-0.03156842291355133,0.0019323155283927917,0.027678649872541428,0.0006952621624805033,-0.0007210824405774474,1.2045092582702637,1.4008398056030273,1.1920928955078125e-07,0.0,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,bb43f87dbf5b9adf875f721071b2bbdc176a88156520f55e09b1daf023f638ae,79,0.09970912972436399,1.1368683772161603e-12,40000619e1b72f227be9fa4b18691604efce7256c6cbb888c0e80519c4d424de,272,136,136,0.0,-0.025915861129760742,-0.024077504873275757,0.7977941176470589,0.8014705882352942,-0.003676470588235281,0.27771520614624023,4,5,213,50,0.014705882352941176,0.01838235294117647,-0.003676470588235295,0.014705882352941176,0.01838235294117647,-0.003676470588235295,217,218
WBCIC,0,0,0,47,41,-0.0322563573718071,-0.032591722905635834,-0.012940125539898872,0.00022985378745943308,0.0011369887506589293,0.0008681317558512092,1.4438129663467407,1.6463325023651123,1.1920928955078125e-07,1.1920928955078125e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,bb43f87dbf5b9adf875f721071b2bbdc176a88156520f55e09b1daf023f638ae,79,0.09970912972436399,1.1368683772161603e-12,40000619e1b72f227be9fa4b18691604efce7256c6cbb888c0e80519c4d424de,272,136,136,0.0,-0.030222296714782715,-0.02833014726638794,0.9044117647058824,0.9117647058823529,-0.007352941176470562,0.36247706413269043,1,3,245,23,0.003676470588235294,0.011029411764705883,-0.007352941176470589,0.003676470588235294,0.011029411764705883,-0.007352941176470589,246,248
WBCIC,0,0,0,9,27,-0.016333037987351418,-0.009923774749040604,-0.0008306649979203939,0.009233497083187103,-0.000847751391120255,-0.00103510613553226,0.863368570804596,1.4323245286941528,5.960464477539063e-08,1.1920928955078125e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,bb43f87dbf5b9adf875f721071b2bbdc176a88156520f55e09b1daf023f638ae,79,0.09970912972436399,1.1368683772161603e-12,40000619e1b72f227be9fa4b18691604efce7256c6cbb888c0e80519c4d424de,272,136,136,0.0,-0.01614883542060852,-0.0015643835067749023,0.7058823529411764,0.7279411764705883,-0.02205882352941191,0.16323834657669067,2,8,190,72,0.007352941176470588,0.029411764705882353,-0.022058823529411763,0.007352941176470588,0.029411764705882353,-0.022058823529411763,192,198
WBCIC,0,1,0,12,18,-0.002873324789106846,0.01767629012465477,-0.006591899786144495,0.002703869715332985,0.00021672552975360304,-0.00031342601869255304,0.32045650482177734,1.1258074045181274,2.9802322387695312e-08,1.1920928955078125e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,938ad270c07dd13bd24404ab30089b987e5c1f3d05c5bb783a049549679c2270,79,0.10534987884420005,9.094947017729282e-13,b60faea4a147c2e0837b7084f0022491881486cbbdd1d8f34e08b1818320aa6a,272,136,136,0.0,-0.005399912595748901,0.009187459945678711,0.5661764705882353,0.5441176470588235,0.022058823529411797,0.04492215812206268,8,2,146,116,0.029411764705882353,0.007352941176470588,0.022058823529411763,0.029411764705882353,0.007352941176470588,0.022058823529411763,154,148
WBCIC,0,1,0,18,50,-0.006591899786144495,0.002703869715332985,-0.03286151960492134,-0.027701731771230698,0.00017328158719465137,0.0005212810938246548,0.3771771490573883,1.4108409881591797,2.9802322387695312e-08,3.5762786865234375e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,938ad270c07dd13bd24404ab30089b987e5c1f3d05c5bb783a049549679c2270,79,0.10534987884420005,9.094947017729282e-13,b60faea4a147c2e0837b7084f0022491881486cbbdd1d8f34e08b1818320aa6a,272,136,136,0.0,-0.009819567203521729,0.002021610736846924,0.6764705882352942,0.6580882352941176,0.018382352941176516,0.09611088037490845,6,1,178,87,0.022058823529411766,0.003676470588235294,0.01838235294117647,0.022058823529411766,0.003676470588235294,0.01838235294117647,184,179
WBCIC,0,1,0,24,12,-0.01994893327355385,-0.015316057950258255,-0.002873324789106846,0.01767629012465477,-0.00039931474020704627,0.00019731925567612052,0.9112251996994019,1.0434147119522095,2.384185791015625e-07,1.1920928955078125e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,938ad270c07dd13bd24404ab30089b987e5c1f3d05c5bb783a049549679c2270,79,0.10534987884420005,9.094947017729282e-13,b60faea4a147c2e0837b7084f0022491881486cbbdd1d8f34e08b1818320aa6a,271,135,136,0.0,-0.020624995231628418,-0.018705517053604126,0.9483932461873639,0.9446895424836601,0.0037037037037037646,0.3087761402130127,1,0,256,14,0.0036900369003690036,0.0,0.0036900369003690036,0.003703703703703704,0.0,0.003703703703703704,257,256
WBCIC,0,1,0,26,24,-0.01748192496597767,-0.01112431287765503,-0.01994893327355385,-0.015316057950258255,8.367559348698705e-05,-0.0013254517689347267,0.7693060040473938,1.1113972663879395,0.0,0.0,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,938ad270c07dd13bd24404ab30089b987e5c1f3d05c5bb783a049549679c2270,79,0.10534987884420005,9.094947017729282e-13,b60faea4a147c2e0837b7084f0022491881486cbbdd1d8f34e08b1818320aa6a,271,135,136,0.0,-0.019392207264900208,-0.015911251306533813,0.9077886710239651,0.911437908496732,-0.0036492374727669086,0.26361536979675293,1,2,245,23,0.0036900369003690036,0.007380073800738007,-0.0036900369003690036,0.003703703703703704,0.007352941176470588,-0.0036492374727668843,246,247
WBCIC,0,1,0,29,6,-0.011350772343575954,0.005261386279016733,-0.010437805205583572,-0.0035512838512659073,-0.0008532538777217269,-0.0005864421837031841,0.6596461534500122,1.2582327127456665,1.1920928955078125e-07,0.0,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,938ad270c07dd13bd24404ab30089b987e5c1f3d05c5bb783a049549679c2270,79,0.10534987884420005,9.094947017729282e-13,b60faea4a147c2e0837b7084f0022491881486cbbdd1d8f34e08b1818320aa6a,272,136,136,0.0,-0.009997844696044922,0.0014043748378753662,0.75,0.7463235294117647,0.003676470588235281,0.16388392448425293,3,2,201,66,0.011029411764705883,0.007352941176470588,0.003676470588235295,0.011029411764705883,0.007352941176470588,0.003676470588235295,204,203
WBCIC,0,1,0,50,29,-0.03286151960492134,-0.027701731771230698,-0.011350772343575954,0.005261386279016733,-5.452577897813171e-05,-0.00043961440678685904,1.1290394067764282,1.0502784252166748,3.5762786865234375e-07,3.5762786865234375e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,938ad270c07dd13bd24404ab30089b987e5c1f3d05c5bb783a049549679c2270,79,0.10534987884420005,9.094947017729282e-13,b60faea4a147c2e0837b7084f0022491881486cbbdd1d8f34e08b1818320aa6a,272,136,136,0.0,-0.02955913543701172,-0.024904698133468628,0.9375,0.9338235294117647,0.003676470588235281,0.5375971794128418,1,0,254,17,0.003676470588235294,0.0,0.003676470588235294,0.003676470588235294,0.0,0.003676470588235294,255,254
WBCIC,0,1,0,6,26,-0.010437805205583572,-0.0035512838512659073,-0.01748192496597767,-0.01112431287765503,-0.0002376102638663724,0.00013970020518172532,0.5475751757621765,0.9771690368652344,5.960464477539063e-08,1.7881393432617188e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,938ad270c07dd13bd24404ab30089b987e5c1f3d05c5bb783a049549679c2270,79,0.10534987884420005,9.094947017729282e-13,b60faea4a147c2e0837b7084f0022491881486cbbdd1d8f34e08b1818320aa6a,272,136,136,0.0,-0.009519383311271667,-0.003833487629890442,0.9007352941176471,0.8897058823529411,0.011029411764705954,0.2054126262664795,3,0,242,27,0.011029411764705883,0.0,0.011029411764705883,0.011029411764705881,0.0,0.011029411764705881,245,242
WBCIC,0,2,0,2,22,-0.008038800209760666,0.01942126825451851,-0.014065622352063656,-0.007932109758257866,-1.182768028229475e-05,0.0007582693942822516,0.520038902759552,1.232269525527954,2.980232238769531e-07,3.5762786865234375e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,987ee153c31da99a8171cfee8fb5966e55019d9eb9a6c10a6b6beab39999d344,82,0.10327102569186668,1.3642420526593924e-12,3d0af490027d640db494b3731278d091ea5327f359cf8d35f46da598d4ac8a58,272,136,136,0.0,-0.01068928837776184,0.00452578067779541,0.6691176470588236,0.6654411764705882,0.003676470588235392,0.1350734829902649,5,4,177,86,0.01838235294117647,0.014705882352941176,0.003676470588235295,0.01838235294117647,0.014705882352941176,0.003676470588235295,182,181
WBCIC,0,2,0,22,38,-0.014065622352063656,-0.007932109758257866,-0.01618800312280655,-0.01866214908659458,0.00035695050610229373,0.0003852149238809943,1.040915608406067,2.0432188510894775,0.0,2.384185791015625e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,987ee153c31da99a8171cfee8fb5966e55019d9eb9a6c10a6b6beab39999d344,82,0.10327102569186668,1.3642420526593924e-12,3d0af490027d640db494b3731278d091ea5327f359cf8d35f46da598d4ac8a58,272,136,136,0.0,-0.01589837670326233,-0.009690403938293457,0.7389705882352942,0.724264705882353,0.014705882352941124,0.1525920033454895,7,3,194,68,0.025735294117647058,0.011029411764705883,0.014705882352941175,0.025735294117647058,0.011029411764705883,0.014705882352941175,201,197
WBCIC,0,2,0,23,45,-0.033641085028648376,-0.03441406041383743,-0.01601082645356655,-0.008020464330911636,-0.0013752981321886182,0.0003129604156129062,1.213061809539795,1.3183773756027222,2.384185791015625e-07,4.76837158203125e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,987ee153c31da99a8171cfee8fb5966e55019d9eb9a6c10a6b6beab39999d344,82,0.10327102569186668,1.3642420526593924e-12,3d0af490027d640db494b3731278d091ea5327f359cf8d35f46da598d4ac8a58,271,135,136,0.0,-0.030142635107040405,-0.029225200414657593,0.9483660130718954,0.948338779956427,2.7233115468372482e-05,0.4364299774169922,1,1,256,13,0.0036900369003690036,0.0036900369003690036,0.0,0.003703703703703704,0.003676470588235294,2.723311546840978e-05,257,257
WBCIC,0,2,0,35,23,-0.014673566445708275,-0.011786023154854774,-0.033641085028648376,-0.03441406041383743,0.0002615093835629523,-9.391820640303195e-06,0.6292267441749573,0.5528769493103027,1.7881393432617188e-07,5.960464477539063e-08,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,987ee153c31da99a8171cfee8fb5966e55019d9eb9a6c10a6b6beab39999d344,82,0.10327102569186668,1.3642420526593924e-12,3d0af490027d640db494b3731278d091ea5327f359cf8d35f46da598d4ac8a58,272,136,136,0.0,-0.012572504580020905,-0.008054003119468689,0.974264705882353,0.9779411764705883,-0.003676470588235281,0.3348851203918457,0,1,265,6,0.0,0.003676470588235294,-0.003676470588235294,0.0,0.003676470588235294,-0.003676470588235294,265,266
WBCIC,0,2,0,38,35,-0.01618800312280655,-0.01866214908659458,-0.014673566445708275,-0.011786023154854774,0.00031127288821153343,-0.0002778669004328549,0.6943363547325134,1.4255831241607666,1.7881393432617188e-07,2.384185791015625e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,987ee153c31da99a8171cfee8fb5966e55019d9eb9a6c10a6b6beab39999d344,82,0.10327102569186668,1.3642420526593924e-12,3d0af490027d640db494b3731278d091ea5327f359cf8d35f46da598d4ac8a58,272,136,136,0.0,-0.012711375951766968,-0.008363425731658936,0.6727941176470589,0.6764705882352942,-0.003676470588235281,0.15270167589187622,5,6,178,83,0.01838235294117647,0.022058823529411766,-0.003676470588235295,0.01838235294117647,0.022058823529411766,-0.003676470588235295,183,184
WBCIC,0,2,0,45,2,-0.01601082645356655,-0.008020464330911636,-0.008038800209760666,0.01942126825451851,-0.0003466763882897794,-8.09268094599247e-05,0.6617255210876465,0.8368426561355591,0.0,5.960464477539063e-08,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,987ee153c31da99a8171cfee8fb5966e55019d9eb9a6c10a6b6beab39999d344,82,0.10327102569186668,1.3642420526593924e-12,3d0af490027d640db494b3731278d091ea5327f359cf8d35f46da598d4ac8a58,272,136,136,0.0,-0.01837557554244995,-0.01570771634578705,0.8860294117647058,0.8933823529411764,-0.007352941176470562,0.2981910705566406,1,3,240,28,0.003676470588235294,0.011029411764705883,-0.007352941176470589,0.003676470588235294,0.011029411764705883,-0.007352941176470589,241,243
WBCIC,0,3,0,13,25,-0.01197989471256733,-0.016438502818346024,-0.009054059162735939,-0.0036339331418275833,0.000712154374923557,-5.1642658945638686e-05,0.7264105081558228,1.0840389728546143,1.7881393432617188e-07,3.5762786865234375e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,1474fe9d4828ea45750ea70cfd58da293a981d83f5f6b99650eee1e6dc947792,82,0.0826973516457052,9.094947017729282e-13,53e0357f14f961bdbcf0ba6070b6290a3b4e6a8db8564dba32fbf9a0e42ed763,272,136,136,0.0,-0.010520607233047485,-0.004907101392745972,0.7536764705882353,0.75,0.003676470588235281,0.1318359375,4,3,201,64,0.014705882352941176,0.011029411764705883,0.003676470588235293,0.014705882352941176,0.011029411764705883,0.003676470588235293,205,204
WBCIC,0,3,0,25,30,-0.009054059162735939,-0.0036339331418275833,-0.004617592785507441,-0.0050414991565048695,-0.0001108358264900744,-0.0005887852748855948,1.1739931106567383,1.2663254737854004,2.384185791015625e-07,5.960464477539062e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,1474fe9d4828ea45750ea70cfd58da293a981d83f5f6b99650eee1e6dc947792,82,0.0826973516457052,9.094947017729282e-13,53e0357f14f961bdbcf0ba6070b6290a3b4e6a8db8564dba32fbf9a0e42ed763,272,136,136,0.0,-0.010979697108268738,-0.009417414665222168,0.9485294117647058,0.9448529411764706,0.003676470588235281,0.2328484058380127,1,0,257,14,0.003676470588235294,0.0,0.003676470588235294,0.003676470588235294,0.0,0.003676470588235294,258,257
WBCIC,0,3,0,30,49,-0.004617592785507441,-0.0050414991565048695,-0.014873849228024483,-0.015720264986157417,-0.00016195056377910078,-1.712001539999619e-05,0.7313781380653381,0.805799663066864,0.0,1.1920928955078125e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,1474fe9d4828ea45750ea70cfd58da293a981d83f5f6b99650eee1e6dc947792,82,0.0826973516457052,9.094947017729282e-13,53e0357f14f961bdbcf0ba6070b6290a3b4e6a8db8564dba32fbf9a0e42ed763,272,136,136,0.0,-0.0034023746848106384,0.0007648766040802002,0.9595588235294118,0.9558823529411765,0.003676470588235281,0.09162497520446777,1,0,260,11,0.003676470588235294,0.0,0.003676470588235294,0.003676470588235294,0.0,0.003676470588235294,261,260
WBCIC,0,3,0,31,13,-0.009797303937375546,-0.010466075502336025,-0.01197989471256733,-0.016438502818346024,4.625215660780668e-05,-0.0009263662504963577,0.696729838848114,1.0222479104995728,2.384185791015625e-07,1.1920928955078125e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,1474fe9d4828ea45750ea70cfd58da293a981d83f5f6b99650eee1e6dc947792,82,0.0826973516457052,9.094947017729282e-13,53e0357f14f961bdbcf0ba6070b6290a3b4e6a8db8564dba32fbf9a0e42ed763,272,136,136,0.0,-0.008754998445510864,-0.0021612048149108887,0.6948529411764706,0.6838235294117647,0.011029411764705843,0.08028459548950195,6,3,183,80,0.022058823529411766,0.011029411764705883,0.011029411764705883,0.022058823529411766,0.011029411764705883,0.011029411764705883,189,186
WBCIC,0,3,0,36,31,-0.02110636793076992,-0.017983634024858475,-0.009797303937375546,-0.010466075502336025,0.00044007188989780843,0.0008770202985033393,1.543697476387024,1.3296658992767334,1.1920928955078125e-07,2.384185791015625e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,1474fe9d4828ea45750ea70cfd58da293a981d83f5f6b99650eee1e6dc947792,82,0.0826973516457052,9.094947017729282e-13,53e0357f14f961bdbcf0ba6070b6290a3b4e6a8db8564dba32fbf9a0e42ed763,272,136,136,0.0,-0.02219812572002411,-0.020877808332443237,0.9264705882352942,0.9375,-0.011029411764705843,0.34450793266296387,2,5,250,15,0.007352941176470588,0.01838235294117647,-0.011029411764705883,0.007352941176470588,0.01838235294117647,-0.011029411764705883,252,255
WBCIC,0,3,0,49,36,-0.014873849228024483,-0.015720264986157417,-0.02110636793076992,-0.017983634024858475,-0.0006152416463010013,-0.00016890157712623477,1.2243258953094482,1.7708158493041992,1.1920928955078125e-07,2.384185791015625e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,1474fe9d4828ea45750ea70cfd58da293a981d83f5f6b99650eee1e6dc947792,82,0.0826973516457052,9.094947017729282e-13,53e0357f14f961bdbcf0ba6070b6290a3b4e6a8db8564dba32fbf9a0e42ed763,272,136,136,0.0,-0.012106895446777344,-0.012397289276123047,0.9411764705882353,0.9411764705882353,0.0,0.17479896545410156,0,0,256,16,0.0,0.0,0.0,0.0,0.0,0.0,256,256
WBCIC,0,4,0,14,44,-0.002188195241615176,0.00588687788695097,-0.016587594524025917,-0.003142912872135639,-3.296316208434291e-05,-3.6591620300896466e-05,0.25726765394210815,0.995730996131897,2.9802322387695312e-08,0.0,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,697b557fcf081e10cfeb5d823b1c4eac7caa24c363746ad24cf69d24faf09d4f,82,0.117267713171342,1.1368683772161603e-12,73832d0a91349c446dca42e70de40c30a575127d130113170c91c35a38686925,272,136,136,0.0,-0.002895534038543701,0.010048449039459229,0.5257352941176471,0.5477941176470588,-0.022058823529411686,0.03345084190368652,4,10,139,119,0.014705882352941176,0.03676470588235294,-0.022058823529411766,0.014705882352941176,0.03676470588235294,-0.022058823529411766,143,149
WBCIC,0,4,0,17,14,-0.028445113450288773,-0.031905196607112885,-0.002188195241615176,0.00588687788695097,0.0002557170228101313,-0.0005253097624517977,0.8520688414573669,1.1833815574645996,5.960464477539063e-08,2.384185791015625e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,697b557fcf081e10cfeb5d823b1c4eac7caa24c363746ad24cf69d24faf09d4f,82,0.117267713171342,1.1368683772161603e-12,73832d0a91349c446dca42e70de40c30a575127d130113170c91c35a38686925,272,136,136,0.0,-0.02896183729171753,-0.026414334774017334,0.8198529411764706,0.8125,0.007352941176470562,0.3211488723754883,8,6,215,43,0.029411764705882353,0.022058823529411766,0.007352941176470586,0.029411764705882353,0.022058823529411766,0.007352941176470586,223,221
WBCIC,0,4,0,32,48,0.0020303709898144007,0.028296077623963356,-0.027072342112660408,-0.01815935969352722,-8.871131285559386e-05,0.0025347303599119186,0.40363171696662903,1.41058349609375,8.940696716308594e-08,5.960464477539062e-07,1.2805280685424805,previous_decision_audit_legal_source_refit_anchor,697b557fcf081e10cfeb5d823b1c4eac7caa24c363746ad24cf69d24faf09d4f,82,0.117267713171342,1.1368683772161603e-12,73832d0a91349c446dca42e70de40c30a575127d130113170c91c35a38686925,271,135,136,0.0,-0.003262430429458618,0.02416408061981201,0.5979302832244009,0.5940631808278867,0.0038671023965142215,0.04198375344276428,7,6,155,103,0.025830258302583026,0.02214022140221402,0.0036900369003690058,0.025925925925925925,0.022058823529411766,0.003867102396514159,162,161
