model,task,fold,seed,status,selector,subject_id,future_BA,worst_BA
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,PU,12,0.90625,0.90625
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,PU,13,0.828125,0.828125
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,PU,17,0.578125,0.578125
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,PU,18,0.65625,0.515625
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,PU,24,0.734375,0.734375
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,PU,25,0.59375,0.59375
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,PU,29,0.78125,0.65625
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,PU,36,0.96875,0.921875
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,PU,37,0.875,0.71875
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,PU,39,0.578125,0.578125
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,PU,42,0.75,0.75
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,PU,51,0.71875,0.71875
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,PU,54,0.609375,0.609375
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,U_only,4,0.84375,0.6875
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,U_only,12,0.90625,0.90625
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,U_only,13,0.828125,0.828125
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,U_only,17,0.578125,0.578125
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,U_only,18,0.65625,0.515625
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,U_only,24,0.734375,0.734375
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,U_only,25,0.59375,0.59375
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,U_only,29,0.78125,0.65625
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,U_only,36,0.96875,0.921875
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,U_only,37,0.875,0.71875
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,U_only,39,0.578125,0.578125
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,U_only,42,0.75,0.75
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,U_only,51,0.71875,0.71875
ModernTCN,OpenBMI_ERP,4,1,ESTIMABLE,U_only,54,0.609375,0.609375
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,PU,4,0.84375,0.671875
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,PU,12,0.90625,0.84375
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,PU,13,0.859375,0.8125
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,PU,17,0.515625,0.515625
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,PU,18,0.5625,0.53125
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,PU,24,0.625,0.625
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,PU,25,0.53125,0.53125
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,PU,29,0.703125,0.625
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,PU,36,0.8125,0.8125
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,PU,37,0.828125,0.65625
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,PU,39,0.515625,0.515625
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,PU,42,0.8125,0.8125
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,PU,51,0.671875,0.671875
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,PU,54,0.546875,0.546875
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,U_only,4,0.84375,0.671875
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,U_only,12,0.90625,0.84375
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,U_only,13,0.859375,0.8125
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,U_only,17,0.515625,0.515625
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,U_only,18,0.5625,0.53125
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,U_only,24,0.625,0.625
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,U_only,25,0.53125,0.53125
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,U_only,29,0.703125,0.625
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,U_only,36,0.8125,0.8125
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,U_only,37,0.828125,0.65625
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,U_only,39,0.515625,0.515625
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,U_only,42,0.8125,0.8125
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,U_only,51,0.671875,0.671875
ModernTCN,OpenBMI_ERP,4,2,ESTIMABLE,U_only,54,0.546875,0.546875
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,4,1.0,0.96
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,12,0.85,0.85
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,13,0.28,0.28
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,17,0.7,0.68
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,18,0.94,0.94
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,24,0.53,0.48000000000000004
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,25,0.81,0.81
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,29,0.62,0.62
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,36,0.99,0.99
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,37,0.67,0.6000000000000001
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,39,0.77,0.74
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,42,0.33999999999999997,0.33999999999999997
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,51,0.27,0.21
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,PU,54,0.5700000000000001,0.52
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,4,1.0,0.96
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,12,0.85,0.85
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,13,0.28,0.28
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,17,0.7,0.68
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,18,0.94,0.94
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,24,0.53,0.48000000000000004
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,25,0.81,0.81
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,29,0.62,0.62
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,36,0.99,0.99
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,37,0.67,0.6000000000000001
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,39,0.77,0.74
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,42,0.33999999999999997,0.33999999999999997
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,51,0.27,0.21
ModernTCN,OpenBMI_SSVEP,0,0,ESTIMABLE,U_only,54,0.5700000000000001,0.52
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,4,1.0,0.98
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,12,0.87,0.87
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,13,0.3,0.3
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,17,0.73,0.73
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,18,0.9199999999999999,0.9199999999999999
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,24,0.53,0.53
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,25,0.8200000000000001,0.8200000000000001
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,29,0.63,0.63
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,36,1.0,1.0
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,37,0.63,0.5900000000000001
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,39,0.77,0.77
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,42,0.36,0.36
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,51,0.27,0.24000000000000002
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,PU,54,0.6100000000000001,0.55
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,4,1.0,0.98
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,12,0.87,0.87
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,13,0.3,0.3
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,17,0.73,0.73
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,18,0.9199999999999999,0.9199999999999999
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,24,0.53,0.53
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,25,0.8200000000000001,0.8200000000000001
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,29,0.63,0.63
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,36,1.0,1.0
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,37,0.63,0.5900000000000001
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,39,0.77,0.77
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,42,0.36,0.36
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,51,0.27,0.24000000000000002
ModernTCN,OpenBMI_SSVEP,0,1,ESTIMABLE,U_only,54,0.6100000000000001,0.55
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,4,0.97,0.94
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,12,0.88,0.88
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,13,0.36,0.36
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,17,0.68,0.68
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,18,0.94,0.9
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,24,0.5,0.5
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,25,0.8200000000000001,0.78
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,29,0.65,0.65
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,36,0.98,0.96
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,37,0.58,0.49
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,39,0.76,0.76
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,42,0.37,0.37
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,51,0.28,0.19
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,PU,54,0.6200000000000001,0.51
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,4,0.97,0.94
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,12,0.88,0.88
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,13,0.36,0.36
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,17,0.68,0.68
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,18,0.94,0.9
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,24,0.5,0.5
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,25,0.8200000000000001,0.78
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,29,0.65,0.65
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,36,0.98,0.96
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,37,0.58,0.49
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,39,0.76,0.76
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,42,0.37,0.37
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,51,0.28,0.19
ModernTCN,OpenBMI_SSVEP,0,2,ESTIMABLE,U_only,54,0.6200000000000001,0.51
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,4,0.63,0.63
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,12,0.64,0.64
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,13,0.22999999999999998,0.22999999999999998
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,17,0.44000000000000006,0.44000000000000006
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,18,0.69,0.6699999999999999
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,24,0.4,0.4
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,25,0.62,0.5800000000000001
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,29,0.52,0.47000000000000003
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,36,0.75,0.73
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,37,0.37999999999999995,0.37999999999999995
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,39,0.64,0.53
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,42,0.33,0.33
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,51,0.31,0.15
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,PU,54,0.54,0.45999999999999996
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,4,0.63,0.63
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,12,0.64,0.64
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,13,0.22999999999999998,0.22999999999999998
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,17,0.44000000000000006,0.44000000000000006
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,18,0.69,0.6699999999999999
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,24,0.4,0.4
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,25,0.62,0.5800000000000001
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,29,0.52,0.47000000000000003
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,36,0.75,0.73
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,37,0.37999999999999995,0.37999999999999995
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,39,0.64,0.53
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,42,0.33,0.33
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,51,0.31,0.15
ModernTCN,OpenBMI_SSVEP,1,0,ESTIMABLE,U_only,54,0.54,0.45999999999999996
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,4,0.68,0.66
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,12,0.6200000000000001,0.6200000000000001
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,13,0.27,0.25
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,17,0.45,0.45
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,18,0.6900000000000001,0.69
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,24,0.4700000000000001,0.38000000000000006
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,25,0.59,0.59
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,29,0.51,0.46
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,36,0.73,0.73
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,37,0.41000000000000003,0.41000000000000003
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,39,0.64,0.53
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,42,0.32,0.32
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,51,0.3,0.18000000000000002
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,PU,54,0.51,0.51
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,4,0.68,0.66
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,12,0.6200000000000001,0.6200000000000001
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,13,0.27,0.25
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,17,0.45,0.45
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,18,0.6900000000000001,0.69
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,24,0.4700000000000001,0.38000000000000006
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,25,0.59,0.59
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,29,0.51,0.46
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,36,0.73,0.73
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,37,0.41000000000000003,0.41000000000000003
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,39,0.64,0.53
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,42,0.32,0.32
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,51,0.3,0.18000000000000002
ModernTCN,OpenBMI_SSVEP,1,1,ESTIMABLE,U_only,54,0.51,0.51
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,4,0.6799999999999999,0.6699999999999999
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,12,0.6000000000000001,0.6000000000000001
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,13,0.30000000000000004,0.30000000000000004
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,17,0.43,0.43
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,18,0.65,0.65
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,24,0.41000000000000003,0.35000000000000003
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,25,0.6,0.6
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,29,0.5,0.44
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,36,0.72,0.72
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,37,0.42000000000000004,0.41
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,39,0.55,0.55
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,42,0.35,0.35
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,51,0.28,0.18
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,PU,54,0.49000000000000005,0.43
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,4,0.6799999999999999,0.6699999999999999
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,12,0.6000000000000001,0.6000000000000001
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,13,0.30000000000000004,0.30000000000000004
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,17,0.43,0.43
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,18,0.65,0.65
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,24,0.41000000000000003,0.35000000000000003
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,25,0.6,0.6
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,29,0.5,0.44
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,36,0.72,0.72
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,37,0.42000000000000004,0.41
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,39,0.55,0.55
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,42,0.35,0.35
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,51,0.28,0.18
ModernTCN,OpenBMI_SSVEP,1,2,ESTIMABLE,U_only,54,0.49000000000000005,0.43
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,4,1.0,0.95
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,12,0.89,0.89
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,13,0.32,0.32
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,17,0.6699999999999999,0.65
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,18,0.9299999999999999,0.9299999999999999
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,24,0.54,0.51
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,25,0.84,0.84
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,29,0.69,0.63
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,36,1.0,1.0
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,37,0.63,0.63
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,39,0.7899999999999999,0.7899999999999999
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,42,0.37,0.37
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,51,0.32,0.19
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,PU,54,0.5700000000000001,0.53
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,4,1.0,0.95
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,12,0.89,0.89
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,13,0.32,0.32
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,17,0.6699999999999999,0.65
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,18,0.9299999999999999,0.9299999999999999
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,24,0.54,0.51
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,25,0.84,0.84
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,29,0.69,0.63
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,36,1.0,1.0
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,37,0.63,0.63
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,39,0.7899999999999999,0.7899999999999999
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,42,0.37,0.37
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,51,0.32,0.19
ModernTCN,OpenBMI_SSVEP,2,0,ESTIMABLE,U_only,54,0.5700000000000001,0.53
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,4,0.97,0.92
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,12,0.87,0.87
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,13,0.33,0.33
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,17,0.6799999999999999,0.6799999999999999
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,18,0.9299999999999999,0.9299999999999999
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,24,0.58,0.57
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,25,0.85,0.85
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,29,0.6599999999999999,0.6599999999999999
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,36,1.0,1.0
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,37,0.65,0.65
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,39,0.75,0.75
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,42,0.37,0.37
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,51,0.26,0.19
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,PU,54,0.6,0.57
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,4,0.97,0.92
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,12,0.87,0.87
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,13,0.33,0.33
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,17,0.6799999999999999,0.6799999999999999
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,18,0.9299999999999999,0.9299999999999999
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,24,0.58,0.57
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,25,0.85,0.85
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,29,0.6599999999999999,0.6599999999999999
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,36,1.0,1.0
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,37,0.65,0.65
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,39,0.75,0.75
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,42,0.37,0.37
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,51,0.26,0.19
ModernTCN,OpenBMI_SSVEP,2,1,ESTIMABLE,U_only,54,0.6,0.57
ModernTCN,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,4,0.99,0.95
ModernTCN,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,12,0.8600000000000001,0.8600000000000001
ModernTCN,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,13,0.31999999999999995,0.31999999999999995
ModernTCN,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,17,0.6200000000000001,0.5800000000000001
ModernTCN,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,18,0.9299999999999999,0.9099999999999999
ModernTCN,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,24,0.48,0.48
ModernTCN,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,25,0.83,0.83
ModernTCN,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,29,0.5800000000000001,0.5800000000000001
ModernTCN,OpenBMI_SSVEP,2,2,ESTIMABLE,PU,36,0.99,0.99
