model,task,fold,seed,block,rank,rho,null_p95,persistence_supported,absolute_CI_low,excess_CI_low,PU_protected,utility_score,persistence_score
ModernTCN,OpenBMI_SSVEP,2,2,5,4,0.028213346377015114,0.012081522680819032,True,0.012462868394229719,-0.0800543851809831,False,-0.0800543851809831,0.016131823696196083
ModernTCN,OpenBMI_SSVEP,2,2,6,4,-0.0027513080276548862,0.013848464516922775,False,-0.0007396955636163274,-0.10358468875932778,False,-0.10358468875932778,-0.01659977254457766
ModernTCN,OpenBMI_SSVEP,2,2,7,3,-0.02442069910466671,0.028873579949140544,False,-0.0014669886443022893,-0.06762880783013267,False,-0.06762880783013267,-0.05329427905380725
ModernTCN,OpenBMI_SSVEP,3,0,0,1,0.678672194480896,0.21283239424228656,True,-0.0001406956229019183,-0.039320374848234044,False,-0.039320374848234044,0.46583980023860944
ModernTCN,OpenBMI_SSVEP,3,0,1,1,0.3753877580165863,0.16204380020499215,True,-8.234909796761947e-05,-0.0344888099814729,False,-0.0344888099814729,0.21334395781159415
ModernTCN,OpenBMI_SSVEP,3,0,2,1,0.23181264102458954,0.0741313558071851,True,0.03847117966865996,0.027117537874978226,True,0.027117537874978226,0.15768128521740443
ModernTCN,OpenBMI_SSVEP,3,0,3,2,0.168930321931839,0.046182570233941074,True,0.1252812450638519,0.11138818479585365,True,0.11138818479585365,0.12274775169789792
ModernTCN,OpenBMI_SSVEP,3,0,4,4,0.07229766249656677,0.024324631318449964,True,0.09363102039870487,0.012866357662718118,True,0.012866357662718118,0.04797303117811681
ModernTCN,OpenBMI_SSVEP,3,0,5,4,0.010670389980077744,0.006893897964619093,True,0.0060229880618484465,-0.11566994684494791,False,-0.11566994684494791,0.00377649201545865
ModernTCN,OpenBMI_SSVEP,3,0,6,4,-0.0008399561629630625,0.0021216053981333964,False,-0.00378243681806275,-0.13314285815351473,False,-0.13314285815351473,-0.002961561561096459
ModernTCN,OpenBMI_SSVEP,3,0,7,3,-0.019026314839720726,0.019207494426518625,False,-0.0001250535900100912,-0.10310723730100341,False,-0.10310723730100341,-0.03823380926623935
ModernTCN,OpenBMI_SSVEP,3,1,0,1,0.683475911617279,0.22160860523581494,True,0.00015157616211444277,-0.03173774865508313,False,-0.03173774865508313,0.4618673063814641
ModernTCN,OpenBMI_SSVEP,3,1,1,1,0.34281617403030396,0.15740630775690076,True,-0.001974467554413713,-0.03824280307858039,False,-0.03824280307858039,0.1854098662734032
ModernTCN,OpenBMI_SSVEP,3,1,2,1,0.2238689363002777,0.07465957738459102,True,0.03510965218991246,0.023762716728589168,True,0.023762716728589168,0.1492093589156867
ModernTCN,OpenBMI_SSVEP,3,1,3,4,0.1138218343257904,0.03475312981754541,True,0.16974418705815938,0.15273712006215892,True,0.15273712006215892,0.07906870450824499
ModernTCN,OpenBMI_SSVEP,3,1,4,4,0.029812991619110107,0.010421541845425963,True,0.005940200894881076,-0.09844726934609578,False,-0.09844726934609578,0.019391449773684143
ModernTCN,OpenBMI_SSVEP,3,1,5,4,0.0021591391414403915,0.002227411582134662,False,0.0021704666740859084,-0.11739216826892243,False,-0.11739216826892243,-6.827244069427044e-05
ModernTCN,OpenBMI_SSVEP,3,1,6,4,-0.009314075112342834,0.00532158282585442,False,-0.001324123039360585,-0.12570647844699762,False,-0.12570647844699762,-0.014635657938197254
ModernTCN,OpenBMI_SSVEP,3,1,7,1,-0.027202274650335312,0.033779027685523016,False,0.00042230789130621885,-0.03369079823381804,False,-0.03369079823381804,-0.06098130233585833
ModernTCN,OpenBMI_SSVEP,3,2,0,1,0.6754376888275146,0.2202669434249399,True,-0.00035450508442337906,-0.04164219252739843,False,-0.04164219252739843,0.45517074540257474
ModernTCN,OpenBMI_SSVEP,3,2,1,1,0.37195104360580444,0.16282412186264986,True,-0.0006495229557574789,-0.04394892824904999,False,-0.04394892824904999,0.2091269217431546
ModernTCN,OpenBMI_SSVEP,3,2,2,1,0.24392804503440857,0.07571059241890901,True,0.04305640314711798,0.030336167760353944,True,0.030336167760353944,0.16821745261549956
ModernTCN,OpenBMI_SSVEP,3,2,3,2,0.17240922152996063,0.05379483494907615,True,0.12699376586179223,0.11221512205999293,True,0.11221512205999293,0.11861438658088448
ModernTCN,OpenBMI_SSVEP,3,2,4,4,0.07355037331581116,0.02409587688744068,True,0.10495041260487299,0.03324334525831596,True,0.03324334525831596,0.04945449642837048
ModernTCN,OpenBMI_SSVEP,3,2,5,4,0.011618501506745815,0.004647245979867874,True,0.013314257787506644,-0.13176624672593562,False,-0.13176624672593562,0.0069712555268779414
ModernTCN,OpenBMI_SSVEP,3,2,6,4,-0.0004511928418651223,0.004062415147200225,False,-0.0019901168047020495,-0.1623226633382654,False,-0.1623226633382654,-0.004513607989065347
ModernTCN,OpenBMI_SSVEP,3,2,7,3,-0.01726408302783966,0.018014641106128645,False,-0.0006824160657004578,-0.11962135593338147,False,-0.11962135593338147,-0.035278724133968306
ModernTCN,OpenBMI_SSVEP,4,0,0,1,0.6952532529830933,0.25897128134965897,True,0.0013834815022754391,-0.0198365452139391,False,-0.0198365452139391,0.4362819716334343
ModernTCN,OpenBMI_SSVEP,4,0,1,1,0.41046154499053955,0.15183846279978747,True,0.044376274939286045,0.03287535456810093,True,0.03287535456810093,0.2586230821907521
ModernTCN,OpenBMI_SSVEP,4,0,2,1,0.3037605583667755,0.13937929198145854,True,0.008763266712894692,-0.007067040489482496,False,-0.007067040489482496,0.16438126638531697
ModernTCN,OpenBMI_SSVEP,4,0,3,1,0.16442804038524628,0.05741947200149298,True,0.08244042428242357,0.0737652300687249,True,0.0737652300687249,0.1070085683837533
ModernTCN,OpenBMI_SSVEP,4,0,4,1,0.12606021761894226,0.03805126845836637,True,0.020259073002897365,0.008477891166278638,True,0.008477891166278638,0.08800894916057589
ModernTCN,OpenBMI_SSVEP,4,0,5,1,0.08677046746015549,0.025168254505842896,True,0.012798422703814658,0.004221875988721594,True,0.004221875988721594,0.06160221295431259
ModernTCN,OpenBMI_SSVEP,4,0,6,4,0.029894396662712097,0.012725076917558906,True,0.0024381579342933036,-0.08926789052592156,False,-0.08926789052592156,0.01716931974515319
ModernTCN,OpenBMI_SSVEP,4,0,7,4,0.0033805686980485916,0.003313513693865384,True,0.00021354791660758746,-0.09035497500845462,False,-0.09035497500845462,6.705500418320749e-05
ModernTCN,OpenBMI_SSVEP,4,0,8,4,-0.004507888108491898,0.004232148150913416,False,0.004210103038679103,-0.07746112534305734,False,-0.07746112534305734,-0.008740036259405313
ModernTCN,OpenBMI_SSVEP,4,0,9,2,-0.02047821320593357,0.009866632940247654,False,-0.0029833181467141374,-0.041815890001327724,False,-0.041815890001327724,-0.030344846146181225
ModernTCN,OpenBMI_SSVEP,4,1,0,1,0.7096912860870361,0.26196364909410463,True,0.001394618398262884,-0.019672741686019263,False,-0.019672741686019263,0.4477276369929315
ModernTCN,OpenBMI_SSVEP,4,1,1,1,0.4086761772632599,0.1406068950891493,True,0.03606822523740397,0.02396032992070676,True,0.02396032992070676,0.2680692821741106
ModernTCN,OpenBMI_SSVEP,4,1,2,1,0.2788623571395874,0.13433653712272642,True,0.015488118974739673,0.001192230216716804,True,0.001192230216716804,0.14452582001686098
ModernTCN,OpenBMI_SSVEP,4,1,3,1,0.16373124718666077,0.05067377053201198,True,0.0871563805808982,0.07874193245270018,True,0.07874193245270018,0.11305747665464878
ModernTCN,OpenBMI_SSVEP,4,1,4,1,0.1108146533370018,0.03583500664681195,True,0.012221167984174587,-0.0025768437085316735,False,-0.0025768437085316735,0.07497964669018986
ModernTCN,OpenBMI_SSVEP,4,1,5,4,0.03651334345340729,0.01567255230620503,True,0.035486355845667714,-0.02973125067563155,False,-0.02973125067563155,0.020840791147202258
ModernTCN,OpenBMI_SSVEP,4,1,6,4,0.005973207764327526,0.004421579558402299,True,0.000926738453554269,-0.09082040483037312,False,-0.09082040483037312,0.0015516282059252267
ModernTCN,OpenBMI_SSVEP,4,1,7,4,-0.0019158897921442986,0.003287438210099932,False,-0.000269785948010223,-0.09244817583049156,False,-0.09244817583049156,-0.005203328002244231
ModernTCN,OpenBMI_SSVEP,4,1,8,3,-0.01127889659255743,0.008020859444513917,False,-0.0007502912574290351,-0.05606276893726693,False,-0.05606276893726693,-0.019299756037071347
ModernTCN,OpenBMI_SSVEP,4,2,0,1,0.690979540348053,0.2545383185148239,True,0.0012766229011673663,-0.022479340969918934,False,-0.022479340969918934,0.4364412218332291
ModernTCN,OpenBMI_SSVEP,4,2,1,1,0.431270569562912,0.15806082412600514,True,0.04628136009173659,0.032578492720652524,True,0.032578492720652524,0.27320974543690685
ModernTCN,OpenBMI_SSVEP,4,2,2,1,0.3057803213596344,0.14074335247278189,True,0.010329594377616717,-0.007487741898970405,False,-0.007487741898970405,0.16503696888685251
ModernTCN,OpenBMI_SSVEP,4,2,3,2,0.18226560950279236,0.052887743525207004,True,0.14138652240060362,0.13033512325056482,True,0.13033512325056482,0.12937786597758535
ModernTCN,OpenBMI_SSVEP,4,2,4,1,0.0720517560839653,0.04795778095722196,True,0.00020583616909285705,-0.021678629055940417,False,-0.021678629055940417,0.02409397512674334
ModernTCN,OpenBMI_SSVEP,4,2,5,4,0.024031709879636765,0.01622331580147147,True,0.002801580558344404,-0.10699013782425044,False,-0.10699013782425044,0.0078083940781652934
ModernTCN,OpenBMI_SSVEP,4,2,6,4,0.002352391602471471,0.0024554202798753953,False,-0.0007879998569059018,-0.10458490183306082,False,-0.10458490183306082,-0.00010302867740392442
ModernTCN,OpenBMI_SSVEP,4,2,7,4,-0.0031723720021545887,0.006062385858967896,False,-0.00017830337626925346,-0.09741671669633825,False,-0.09741671669633825,-0.009234757861122486
ModernTCN,OpenBMI_SSVEP,4,2,8,2,-0.01539510115981102,0.007662799372337756,False,1.5892164752596202e-05,-0.03870039417911609,False,-0.03870039417911609,-0.023057900532148776
ModernTCN,WBCIC_MI,1,0,0,1,0.557830810546875,0.22526185885071734,True,-0.001430482280077848,-0.004987815558781675,False,-0.004987815558781675,0.33256895169615763
ModernTCN,WBCIC_MI,1,0,1,1,0.21691890060901642,0.1160357382148504,True,-0.0046302793829145995,-0.007745392287531645,False,-0.007745392287531645,0.10088316239416602
ModernTCN,WBCIC_MI,1,0,2,2,0.039238251745700836,0.015732884965836993,True,-0.0014590013980121663,-0.0066103543764489524,False,-0.0066103543764489524,0.023505366779863843
ModernTCN,WBCIC_MI,1,0,3,4,0.0031893569976091385,0.0018763082101941105,True,0.0034451848025674977,0.0024052339515344243,True,0.0024052339515344243,0.001313048787415028
ModernTCN,WBCIC_MI,1,0,4,4,0.00020843509992118925,0.0001176887326437281,True,-0.008788637532358066,-0.010600448880018166,False,-0.010600448880018166,9.074636727746114e-05
ModernTCN,WBCIC_MI,1,0,5,4,-0.00044432852882891893,0.0009317159594502296,False,-0.009656859370221977,-0.007987741006359109,False,-0.009656859370221977,-0.0013760444882791485
ModernTCN,WBCIC_MI,1,0,6,4,-0.01611417531967163,0.00878426898270845,False,-0.006413273231289968,-0.00467990594678068,False,-0.006413273231289968,-0.02489844430238008
ModernTCN,WBCIC_MI,2,0,0,1,0.6338222026824951,0.28495850116014476,True,-0.0002034298571696847,-0.01074678809966287,False,-0.01074678809966287,0.34886370152235036
ModernTCN,WBCIC_MI,2,0,1,1,0.3902924358844757,0.1907262600958347,True,8.933191097385384e-06,-0.012251809204321815,False,-0.012251809204321815,0.199566175788641
ModernTCN,WBCIC_MI,2,0,2,1,0.1965472549200058,0.08690472282469272,True,0.016757254874132543,0.01611134456739876,True,0.01611134456739876,0.10964253209531308
ModernTCN,WBCIC_MI,2,0,3,2,0.07208237797021866,0.03749192152172323,True,0.0015398932292561094,-0.002280069948326571,False,-0.002280069948326571,0.03459045644849543
ModernTCN,WBCIC_MI,2,0,4,4,0.0077029005624353886,0.006563259544782336,True,0.0020952756867780075,-0.02428766522809136,False,-0.02428766522809136,0.001139641017653053
ModernTCN,WBCIC_MI,2,0,5,4,0.00029018695931881666,0.0008717406162759289,False,-0.0025441584756069075,-0.06761755880582065,False,-0.06761755880582065,-0.0005815536569571123
ModernTCN,WBCIC_MI,2,0,6,4,-0.001441884320229292,0.0013516008621081708,False,-0.00010311913787217375,-0.06024076810881112,False,-0.06024076810881112,-0.002793485182337463
ModernTCN,WBCIC_MI,2,0,7,3,-0.02218877337872982,0.022647377289831638,False,-0.0030066022012589285,-0.04704931430086497,False,-0.04704931430086497,-0.04483615066856146
ModernTCN,WBCIC_MI,2,1,0,1,0.6598076224327087,0.2813907042145726,True,-0.00032761436059168146,-0.013522829495180355,False,-0.013522829495180355,0.37841691821813617
ModernTCN,WBCIC_MI,2,1,1,1,0.42239636182785034,0.20696886703372,True,0.0002556423447113642,-0.010883861435082123,False,-0.010883861435082123,0.21542749479413034
ModernTCN,WBCIC_MI,2,1,2,1,0.21163752675056458,0.07591455727815627,True,0.02485530926616989,0.023848322052885538,True,0.023848322052885538,0.1357229694724083
ModernTCN,WBCIC_MI,2,1,3,1,0.16125676035881042,0.0649898249655962,True,0.002940591441368358,-0.0008252500373809598,False,-0.0008252500373809598,0.09626693539321422
ModernTCN,WBCIC_MI,2,1,4,1,0.09698393940925598,0.05491414815187452,True,0.0038576983384320486,0.0020729064900694805,True,0.0020729064900694805,0.04206979125738146
ModernTCN,WBCIC_MI,2,1,5,4,0.007865145802497864,0.008606098312884565,False,0.00040022444864054726,-0.03757435798567763,False,-0.03757435798567763,-0.0007409525103867012
ModernTCN,WBCIC_MI,2,1,6,4,0.00034149602288380265,0.0009344980993773785,False,-0.0042443997436812245,-0.07031150887560414,False,-0.07031150887560414,-0.0005930020764935758
ModernTCN,WBCIC_MI,2,1,7,4,-0.0020217320416122675,0.0016619132366031406,False,-0.0037406784360946503,-0.07179427460962154,False,-0.07179427460962154,-0.0036836452782154083
ModernTCN,WBCIC_MI,2,1,8,3,-0.024602806195616722,0.035899975895881654,False,-0.00429190832137368,-0.057074633215449186,False,-0.057074633215449186,-0.060502782091498376
ModernTCN,WBCIC_MI,2,2,0,1,0.6388221383094788,0.27683350294828374,True,-0.0004989694904747165,-0.003787025606269162,False,-0.003787025606269162,0.361988635361195
ModernTCN,WBCIC_MI,2,2,1,1,0.3983156383037567,0.17663395032286636,True,0.0003920995958822481,-0.003349322376571446,False,-0.003349322376571446,0.22168168798089036
ModernTCN,WBCIC_MI,2,2,2,1,0.19154076278209686,0.0949648588895797,True,0.0034187271765390905,0.0019839504479978037,True,0.0019839504479978037,0.09657590389251716
ModernTCN,WBCIC_MI,2,2,3,1,0.12079914659261703,0.07091476656496525,True,-0.00015978129900343018,-0.002421861009200323,False,-0.002421861009200323,0.04988438002765179
ModernTCN,WBCIC_MI,2,2,4,4,0.01763092912733555,0.011636500572785731,True,0.000578058817644463,-0.005897002779129805,False,-0.005897002779129805,0.005994428554549817
ModernTCN,WBCIC_MI,2,2,5,4,0.0009061540476977825,0.004115630220621818,False,-0.00022570430004217133,-0.022396265289758428,False,-0.022396265289758428,-0.0032094761729240355
ModernTCN,WBCIC_MI,2,2,6,4,-0.0010640483815222979,0.0017707971157506094,False,-0.0013514248625116567,-0.030024293185525564,False,-0.030024293185525564,-0.002834845497272907
ModernTCN,WBCIC_MI,2,2,7,3,-0.011905424296855927,0.02439424507319926,False,-0.002586546662337791,-0.026764044088717128,False,-0.026764044088717128,-0.03629966937005519
ModernTCN,WBCIC_MI,2,2,8,1,-0.0536123663187027,0.07540991716086862,False,-0.0012585173947553233,-0.00838890166745471,False,-0.00838890166745471,-0.12902228347957131
ModernTCN,WBCIC_MI,4,0,0,1,0.5842178463935852,0.27057703137397765,True,-0.0011524174204705338,-0.011018284924948451,False,-0.011018284924948451,0.31364081501960756
ModernTCN,WBCIC_MI,4,0,1,2,0.32482078671455383,0.09020151831209658,True,-2.618614580019695e-05,-0.028158025441125993,False,-0.028158025441125993,0.23461926840245725
ModernTCN,WBCIC_MI,4,0,2,1,0.14100691676139832,0.05141032524406909,True,0.045163482635000106,0.04110584742936396,True,0.04110584742936396,0.08959659151732922
ModernTCN,WBCIC_MI,4,0,3,1,0.11031926423311234,0.08110637031495571,True,-0.001151542723008016,-0.010640764586678371,False,-0.010640764586678371,0.029212893918156624
ModernTCN,WBCIC_MI,4,0,4,4,0.014172330498695374,0.006829251768067478,True,-0.004307340743755065,-0.08230252763645893,False,-0.08230252763645893,0.007343078730627895
ModernTCN,WBCIC_MI,4,0,5,4,0.0005819812649860978,0.0005889284366276115,False,0.009786201899037034,-0.06485855611179761,False,-0.06485855611179761,-6.947171641513705e-06
ModernTCN,WBCIC_MI,4,0,6,4,-0.002022776287049055,0.0019506698648910931,False,-0.00637377886031389,-0.10988598268591117,False,-0.10988598268591117,-0.003973446151940148
ModernTCN,WBCIC_MI,4,0,7,2,-0.012149589136242867,0.010348209040239453,False,0.0088342783580202,-0.008211278957436197,False,-0.008211278957436197,-0.02249779817648232
ModernTCN,WBCIC_MI,4,0,8,1,-0.12309102714061737,0.05633476227521894,False,-0.0014719099307331416,-0.01264898225499205,False,-0.01264898225499205,-0.1794257894158363
ModernTCN,WBCIC_MI,4,1,0,1,0.6394810080528259,0.305431880056858,True,-0.0013788140612598777,-0.009373386265890227,False,-0.009373386265890227,0.3340491279959679
ModernTCN,WBCIC_MI,4,1,1,1,0.3273104429244995,0.15346865132451046,True,2.8631762817268455e-05,-0.009382371194217889,False,-0.009382371194217889,0.17384179159998905
ModernTCN,WBCIC_MI,4,1,2,1,0.2570630609989166,0.12519066929817194,True,0.0008183157434472577,-0.0062397146378137085,False,-0.0062397146378137085,0.1318723917007447
ModernTCN,WBCIC_MI,4,1,3,2,0.11927114427089691,0.04196230173110961,True,0.013226558943207175,0.006785201194569723,True,0.006785201194569723,0.0773088425397873
ModernTCN,WBCIC_MI,4,1,4,1,0.07014457881450653,0.030396305769681897,True,0.00046150131213385014,-0.0031877818223257524,False,-0.0031877818223257524,0.03974827304482463
ModernTCN,WBCIC_MI,4,1,5,4,0.011027504689991474,0.005033910367637871,True,0.010045996782406552,-0.012493837186487448,False,-0.012493837186487448,0.0059935943223536035
ModernTCN,WBCIC_MI,4,1,6,4,0.00010371288226451725,0.00025417593278689296,False,-0.0037306008329446847,-0.04448004565753484,False,-0.04448004565753484,-0.0001504630505223757
ModernTCN,WBCIC_MI,4,1,7,4,-0.0036605186760425568,0.0022737672086805103,False,-0.015425747224649575,-0.047742214937318415,False,-0.047742214937318415,-0.005934285884723067
ModernTCN,WBCIC_MI,4,1,8,1,-0.02496975101530552,0.013733684737235307,False,-0.0008066643867320053,-0.004962430245013765,False,-0.004962430245013765,-0.03870343575254083
ModernTCN,WBCIC_MI,4,1,9,1,-0.11281558871269226,0.04319031611084936,False,-0.002392685961212143,-0.009486030190434572,False,-0.009486030190434572,-0.15600590482354162
ModernTCN,WBCIC_MI,4,2,0,1,0.6209539771080017,0.28302475363016094,True,-0.0014245602024922862,-0.009302238147140651,False,-0.009302238147140651,0.33792922347784077
ModernTCN,WBCIC_MI,4,2,1,1,0.3105197250843048,0.12242526449263083,True,-0.0004618975571274144,-0.008992649283346312,False,-0.008992649283346312,0.18809446059167398
ModernTCN,WBCIC_MI,4,2,2,1,0.2736351191997528,0.11732288673520083,True,0.0006037326954704023,-0.005571390023152478,False,-0.005571390023152478,0.15631223246455198
ModernTCN,WBCIC_MI,4,2,3,1,0.1554398238658905,0.07167401313781732,True,0.006798503652205007,0.0005171060034093769,True,0.0005171060034093769,0.08376581072807318
ModernTCN,WBCIC_MI,4,2,4,1,0.1106223613023758,0.07361323721706867,True,0.0022463506752995552,-0.0023065385120683386,False,-0.0023065385120683386,0.03700912408530713
ModernTCN,WBCIC_MI,4,2,5,4,0.025463907048106194,0.006813942082226267,True,0.03438984003986936,0.0145567951877619,True,0.0145567951877619,0.018649964965879926
ModernTCN,WBCIC_MI,4,2,6,4,0.000893773278221488,0.0007737844280200066,True,-0.00388155652194787,-0.051289810727740866,False,-0.051289810727740866,0.00011998885020148139
ModernTCN,WBCIC_MI,4,2,7,4,-0.0012695456389337778,0.0008935632184147831,False,0.001672394827061522,-0.04779326616932382,False,-0.04779326616932382,-0.002163108857348561
ModernTCN,WBCIC_MI,4,2,8,2,-0.01658070832490921,0.010913614928722361,False,0.007486348866341996,-0.004600729397218124,False,-0.004600729397218124,-0.02749432325363157
ModernTCN,WBCIC_MI,4,2,9,1,-0.11917059123516083,0.051544778794050214,False,-0.00022241423824313956,-0.011073147704441701,False,-0.011073147704441701,-0.17071537002921106
Medformer,OpenBMI_MI,0,0,0,1,0.623712420463562,0.25652685314416884,True,-0.0005704057558471739,-0.015640545915478223,False,-0.015640545915478223,0.36718556731939317
Medformer,OpenBMI_MI,0,0,1,1,0.4775221347808838,0.21158055663108796,True,-0.0005598126164092996,-0.02041241016093149,False,-0.02041241016093149,0.2659415781497958
Medformer,OpenBMI_MI,0,0,2,1,0.3495572507381439,0.12884068042039856,True,-0.0005053066842440042,-0.01593277115726522,False,-0.01593277115726522,0.22071657031774536
Medformer,OpenBMI_MI,0,0,3,1,0.2895455062389374,0.11932769753038878,True,0.014218608346100774,-4.8490503199278996e-05,False,-4.8490503199278996e-05,0.17021780870854858
Medformer,OpenBMI_MI,0,0,4,4,0.13437743484973907,0.02577722119167444,True,0.10579789257873327,0.08904742608855702,True,0.08904742608855702,0.10860021365806463
Medformer,OpenBMI_MI,0,0,5,4,0.02387666516005993,0.00940142818726598,True,0.012713745616425237,-0.05605917674784336,False,-0.05605917674784336,0.014475236972793949
Medformer,OpenBMI_MI,0,0,6,4,0.002643531421199441,0.00562577296514064,False,0.007972857609749721,-0.05948146818582187,False,-0.05948146818582187,-0.0029822415439411994
Medformer,OpenBMI_MI,0,0,7,4,-0.0277849268168211,0.013336887769401073,False,0.01918163793074987,-0.04111283884728091,False,-0.04111283884728091,-0.041121814586222175
Medformer,OpenBMI_MI,0,1,0,1,0.6287676095962524,0.2526389330625533,True,-0.00040784213901279417,-0.013270501361800352,False,-0.013270501361800352,0.37612867653369914
Medformer,OpenBMI_MI,0,1,1,1,0.4661637544631958,0.21202491149306285,True,-4.577377894025113e-05,-0.017185647952257688,False,-0.017185647952257688,0.25413884297013295
Medformer,OpenBMI_MI,0,1,2,1,0.3334540128707886,0.12369351610541339,True,-0.0006656469815863095,-0.013075384739000712,False,-0.013075384739000712,0.20976049676537517
Medformer,OpenBMI_MI,0,1,3,1,0.2697180509567261,0.11245257891714572,True,0.0020965113437208718,-0.013070806881511556,False,-0.013070806881511556,0.15726547203958036
Medformer,OpenBMI_MI,0,1,4,1,0.20528268814086914,0.08589141629636278,True,-0.0004930891054763634,-0.016706880702329337,False,-0.016706880702329337,0.11939127184450636
Medformer,OpenBMI_MI,0,1,5,3,0.124850332736969,0.02595945512875914,True,0.08053467174731523,0.07068114391050215,True,0.07068114391050215,0.09889087760820986
Medformer,OpenBMI_MI,0,1,6,4,0.024467013776302338,0.010811453545466063,True,0.012651145894396974,-0.03724631407989415,False,-0.03724631407989415,0.013655560230836274
Medformer,OpenBMI_MI,0,1,7,4,0.0020224980544298887,0.004132926906459013,False,0.0004979321439487495,-0.06500961661361696,False,-0.06500961661361696,-0.0021104288520291245
Medformer,OpenBMI_MI,0,1,8,4,-0.02675073780119419,0.011840564664453261,False,0.023875985977298432,-0.01656598466227082,False,-0.01656598466227082,-0.03859130246564745
Medformer,OpenBMI_MI,0,2,0,1,0.6190657019615173,0.24175977632403373,True,-0.000319151219832497,-0.014629331819837294,False,-0.014629331819837294,0.3773059256374836
Medformer,OpenBMI_MI,0,2,1,1,0.4546504020690918,0.23018932715058324,True,-0.0006034646142481206,-0.019762316030894633,False,-0.019762316030894633,0.22446107491850856
Medformer,OpenBMI_MI,0,2,2,1,0.32789525389671326,0.13118602111935612,True,0.002211970881383446,-0.011328021874187572,False,-0.011328021874187572,0.19670923277735713
Medformer,OpenBMI_MI,0,2,3,1,0.27497202157974243,0.10662351474165915,True,0.014102035880952636,0.002645794069779914,True,0.002645794069779914,0.16834850683808328
Medformer,OpenBMI_MI,0,2,4,2,0.17800769209861755,0.05774727724492542,True,0.07729760189615857,0.06862914772465578,True,0.06862914772465578,0.12026041485369213
Medformer,OpenBMI_MI,0,2,5,1,0.109278604388237,0.058802359178662215,True,-0.00017015051684741487,-0.016355349824943022,False,-0.016355349824943022,0.050476245209574784
Medformer,OpenBMI_MI,0,2,6,4,0.036202091723680496,0.01180689316242933,True,0.0237129643029212,-0.027970261516790964,False,-0.027970261516790964,0.024395198561251167
Medformer,OpenBMI_MI,0,2,7,4,0.00590874720364809,0.004711327468976377,True,0.0011480585558732393,-0.0753611191906726,False,-0.0753611191906726,0.0011974197346717131
Medformer,OpenBMI_MI,0,2,8,4,-0.015445329248905182,0.006462207622826094,False,0.02386242382980797,-0.02909549568895087,False,-0.02909549568895087,-0.021907536871731276
Medformer,OpenBMI_MI,0,2,9,1,-0.05291561037302017,0.04106652289628979,False,0.002398076150078874,-0.01238160087665887,False,-0.01238160087665887,-0.09398213326930996
Medformer,OpenBMI_MI,1,0,0,1,0.6676918268203735,0.23653696924447992,True,-7.99928745992291e-06,-0.013057755692525297,False,-0.013057755692525297,0.4311548575758936
Medformer,OpenBMI_MI,1,0,1,1,0.6055433750152588,0.22608808577060682,True,-0.0007224763502599316,-0.01388159517114177,False,-0.01388159517114177,0.379455289244652
Medformer,OpenBMI_MI,1,0,2,1,0.3130978047847748,0.11979772374033924,True,0.0021632095404985397,-0.006054550290654883,False,-0.006054550290654883,0.19330008104443552
Medformer,OpenBMI_MI,1,0,3,1,0.23423205316066742,0.10395435281097885,True,-4.4199543128358355e-06,-0.011916855635082501,False,-0.011916855635082501,0.13027770034968855
Medformer,OpenBMI_MI,1,0,4,1,0.1605558842420578,0.05548955295234918,True,0.0008592467393471019,-0.011774603563477475,False,-0.011774603563477475,0.10506633128970862
Medformer,OpenBMI_MI,1,0,5,3,0.09415826201438904,0.03186724632978438,True,0.10796355244448375,0.1001704327644139,True,0.1001704327644139,0.062291015684604656
Medformer,OpenBMI_MI,1,0,6,4,0.022581925615668297,0.006085546687245365,True,0.009699168846831195,-0.04302357659417236,False,-0.04302357659417236,0.01649637892842293
Medformer,OpenBMI_MI,1,0,7,4,0.0030815615318715572,0.006826905300840735,False,0.015244177569522014,-0.03545850391279163,False,-0.03545850391279163,-0.0037453437689691773
Medformer,OpenBMI_MI,1,0,8,4,-0.01824413612484932,0.0063594878884032325,False,0.003971699133556459,-0.05825677095659816,False,-0.05825677095659816,-0.024603624013252553
Medformer,OpenBMI_MI,1,1,0,1,0.6682592630386353,0.24314511343836775,True,-0.00016003913201898177,-0.013720875621967268,False,-0.013720875621967268,0.4251141496002675
Medformer,OpenBMI_MI,1,1,1,1,0.6117092967033386,0.24059549793600996,True,-0.000612836158935186,-0.014741399858305472,False,-0.014741399858305472,0.37111379876732864
Medformer,OpenBMI_MI,1,1,2,1,0.2639472186565399,0.11369113400578496,True,0.005866385197404589,-0.002448534887055203,False,-0.002448534887055203,0.15025608465075496
Medformer,OpenBMI_MI,1,1,3,1,0.1954457014799118,0.08018313869833933,True,-1.5744856963547183e-05,-0.012299604796178474,False,-0.012299604796178474,0.11526256278157247
Medformer,OpenBMI_MI,1,1,4,1,0.15959595143795013,0.0714810121804475,True,-0.0004422654681227527,-0.015312454851292935,False,-0.015312454851292935,0.08811493925750263
Medformer,OpenBMI_MI,1,1,5,2,0.10795358568429947,0.04420662801712742,True,0.10613753706998957,0.09983391762476344,True,0.09983391762476344,0.06374695766717205
Medformer,OpenBMI_MI,1,1,6,4,0.029440756887197495,0.008126472821459172,True,0.017576901788229574,-0.03059159737001073,False,-0.03059159737001073,0.02131428406573832
