fold,seed,task,metric,subject,session_or_direction,protected,random_mean,delta,representation,n_controls
2,0,mi,cross_session,20,1->2,0.94482810702106,0.7530305069819799,0.19179760003908009,random,100
2,0,mi,cross_session,20,2->1,0.7937366276188871,0.6902390436016707,0.10349758401721643,random,100
2,0,mi,cross_session,21,1->2,0.7639758278176558,0.8566808162888347,-0.09270498847117892,random,100
2,0,mi,cross_session,21,2->1,0.919479881985865,0.8465032070593667,0.0729766749264984,random,100
2,0,mi,cross_session,23,1->2,0.8757177898095361,0.8371524733494735,0.03856531646006256,random,100
2,0,mi,cross_session,23,2->1,0.8057867677659871,0.7786648205896232,0.02712194717636396,random,100
2,0,mi,cross_session,24,1->2,0.5904354307013318,0.1492291617783061,0.4412062689230256,random,100
2,0,mi,cross_session,24,2->1,0.7806130939954797,0.4027066928633273,0.37790640113215246,random,100
2,0,mi,cross_session,27,1->2,0.6976071382015342,0.18651071213666373,0.5110964260648705,random,100
2,0,mi,cross_session,27,2->1,0.8036475735119157,0.11517148703330397,0.6884760864786118,random,100
2,0,mi,cross_session,28,1->2,0.979645069274032,0.8918378847511157,0.08780718452291636,random,100
2,0,mi,cross_session,28,2->1,0.9655032051515506,0.8703564521307454,0.09514675302080522,random,100
2,0,mi,cross_session,3,1->2,0.8811121514199025,0.9268137287907876,-0.045701577370885094,random,100
2,0,mi,cross_session,3,2->1,0.8627127928926057,0.7193491505114844,0.14336364238112131,random,100
2,0,mi,cross_session,31,1->2,0.8323231880757072,0.27063123284723056,0.5616919552284766,random,100
2,0,mi,cross_session,31,2->1,0.8158202108412668,0.48297087111532216,0.3328493397259446,random,100
2,0,mi,cross_session,32,1->2,0.8250478212799097,0.8821653656193625,-0.05711754433945282,random,100
2,0,mi,cross_session,32,2->1,0.9532767341904371,0.8425076810871274,0.11076905310330976,random,100
2,0,mi,cross_session,33,1->2,0.9339126547924282,0.8841113405648562,0.04980131422757206,random,100
2,0,mi,cross_session,33,2->1,0.9313550160625672,0.6356104482687455,0.29574456779382174,random,100
2,0,mi,cross_session,35,1->2,0.794937390326244,0.15029043278810897,0.6446469575381351,random,100
2,0,mi,cross_session,35,2->1,0.6183021787085866,-0.0066357080308031904,0.6249378867393898,random,100
2,0,mi,cross_session,36,1->2,0.8991886348734289,0.8561606327101066,0.043028002163322365,random,100
2,0,mi,cross_session,36,2->1,0.8720550087972324,0.7800998756641658,0.09195513313306658,random,100
2,0,mi,cross_session,37,1->2,0.9329734784961385,0.716615955838913,0.21635752265722552,random,100
2,0,mi,cross_session,37,2->1,0.9087971294115199,0.8287152719296919,0.08008185748182806,random,100
2,0,mi,cross_session,38,1->2,0.927147632218729,0.3012175284983109,0.6259301037204181,random,100
2,0,mi,cross_session,38,2->1,0.8164397665235184,0.2251225988982738,0.5913171676252446,random,100
2,0,mi,cross_session,39,1->2,0.9023623849514937,0.7809232498468265,0.1214391351046672,random,100
2,0,mi,cross_session,39,2->1,0.9230843495273016,0.5973429166882722,0.32574143283902934,random,100
2,0,mi,cross_session,40,1->2,0.804265585203735,0.16596523612631875,0.6383003490774163,random,100
2,0,mi,cross_session,40,2->1,0.7137526295215592,0.5861100153390035,0.12764261418255562,random,100
2,0,mi,cross_session,41,1->2,0.7583168741292325,-0.20656313012219563,0.9648800042514282,random,100
2,0,mi,cross_session,41,2->1,0.20041236622109587,0.003473084635940708,0.19693928158515517,random,100
2,0,mi,cross_session,42,1->2,0.620964522075476,0.4701132899978853,0.1508512320775907,random,100
2,0,mi,cross_session,42,2->1,0.4492421997614102,0.5280076196427751,-0.07876541988136487,random,100
2,0,mi,cross_session,43,1->2,0.9341119800677486,0.7636090796714585,0.17050290039629012,random,100
2,0,mi,cross_session,43,2->1,0.7699057181371971,0.7096411875840473,0.06026453055314984,random,100
2,0,mi,cross_session,45,1->2,0.7000988604733758,0.681738267040344,0.018360593433031758,random,100
2,0,mi,cross_session,45,2->1,0.856629152535103,0.6335531858377529,0.22307596669735008,random,100
2,0,mi,cross_session,46,1->2,0.7090094573619635,0.7334383305103555,-0.024428873148391927,random,100
2,0,mi,cross_session,46,2->1,0.7104990877015877,0.39815992538490425,0.3123391623166834,random,100
2,0,mi,cross_session,47,1->2,0.9306325888462363,0.5111159322861577,0.41951665656007864,random,100
2,0,mi,cross_session,47,2->1,0.5493891534907436,0.44809818238717825,0.10129097110356533,random,100
2,0,mi,cross_session,48,1->2,0.7122064254772791,0.613497147135988,0.09870927834129106,random,100
2,0,mi,cross_session,48,2->1,0.6708352362683004,0.2910880620860713,0.37974717418222914,random,100
2,0,mi,cross_session,50,1->2,0.5177762440352275,0.03857187952287568,0.4792043645123518,random,100
2,0,mi,cross_session,50,2->1,0.4685994161399152,0.17271938035142453,0.29588003578849065,random,100
2,0,mi,cross_session,53,1->2,0.71437533297645,0.5177915165164958,0.19658381645995415,random,100
2,0,mi,cross_session,53,2->1,0.8358357442456689,0.0974185373894641,0.7384172068562047,random,100
2,0,mi,cross_session,8,1->2,0.8357320103615137,0.8437022601271993,-0.00797024976568561,random,100
2,0,mi,cross_session,8,2->1,0.8712561212211444,0.832577391141239,0.03867873007990541,random,100
2,0,erp,alignment,1,1,0.8388329648265617,-0.11937599126737944,0.9582089560939411,random,100
2,0,erp,alignment,1,2,0.49697864974622996,0.6027462806613687,-0.10576763091513874,random,100
2,0,erp,alignment,10,1,0.5807659870838866,0.07601237064855886,0.5047536164353278,random,100
2,0,erp,alignment,10,2,0.8443502728581271,0.28700450817555895,0.5573457646825681,random,100
2,0,erp,alignment,11,1,0.8886451466224566,0.27273146198684506,0.6159136846356116,random,100
2,0,erp,alignment,11,2,0.4867556668301424,-0.021176322734877275,0.5079319895650196,random,100
2,0,erp,alignment,12,1,0.9020629227670899,0.49662264393121375,0.40544027883587613,random,100
2,0,erp,alignment,12,2,0.9144555700385072,0.49561530640737717,0.41884026363113,random,100
2,0,erp,alignment,13,1,0.8318156827100742,0.2811297833875255,0.5506858993225487,random,100
2,0,erp,alignment,13,2,0.9587938825561257,0.1627812553515019,0.7960126272046238,random,100
2,0,erp,alignment,15,1,0.8658606176380699,0.24447312838828789,0.6213874892497819,random,100
2,0,erp,alignment,15,2,0.21143894976718744,0.16094811443426432,0.05049083533292312,random,100
2,0,erp,alignment,19,1,0.9414410033155273,0.04532948371374156,0.8961115196017857,random,100
2,0,erp,alignment,19,2,0.7917450345249775,0.44889885362986937,0.3428461808951081,random,100
2,0,erp,alignment,2,1,0.9247402728041424,0.5416167932457685,0.3831234795583739,random,100
2,0,erp,alignment,2,2,0.953201481227566,0.4315218289424367,0.5216796522851292,random,100
2,0,erp,alignment,20,1,0.9558202592339428,0.5632077202628432,0.3926125389710996,random,100
2,0,erp,alignment,20,2,0.8896806740748946,0.34056768852413166,0.5491129855507629,random,100
2,0,erp,alignment,21,1,0.7261998691912991,-0.07331546581511195,0.799515335006411,random,100
2,0,erp,alignment,21,2,0.866607112049649,0.1410239495526415,0.7255831624970075,random,100
2,0,erp,alignment,23,1,0.22547154024906219,0.35474795984762614,-0.12927641959856395,random,100
2,0,erp,alignment,23,2,-0.006191294093500109,0.39279458338439754,-0.39898587747789765,random,100
2,0,erp,alignment,24,1,0.8442722972014373,0.5510832832488878,0.2931890139525495,random,100
2,0,erp,alignment,24,2,0.07968106638515571,-0.026457991006006102,0.1061390573911618,random,100
2,0,erp,alignment,27,1,0.8184757279885472,-0.00873969831380621,0.8272154263023533,random,100
2,0,erp,alignment,27,2,0.8878247533135234,0.3084797050669357,0.5793450482465876,random,100
2,0,erp,alignment,28,1,0.8904088755890022,0.38084290763637696,0.5095659679526252,random,100
2,0,erp,alignment,28,2,0.9800698328687174,0.325100696331929,0.6549691365367885,random,100
2,0,erp,alignment,3,1,0.5194686017076746,0.605599058138205,-0.08613045643053041,random,100
2,0,erp,alignment,3,2,0.7934858824986983,0.19444469165232742,0.5990411908463709,random,100
2,0,erp,alignment,31,1,0.8526509375074258,0.8669983389331714,-0.014347401425745532,random,100
2,0,erp,alignment,31,2,0.981062935775755,0.6716382754432878,0.3094246603324672,random,100
2,0,erp,alignment,32,1,0.9308659732368514,0.4021651432619848,0.5287008299748666,random,100
2,0,erp,alignment,32,2,0.9813812808888132,0.43952507529923635,0.5418562055895768,random,100
2,0,erp,alignment,33,1,-0.6122262336305442,0.11244230826859138,-0.7246685418991355,random,100
2,0,erp,alignment,33,2,0.658862269832541,-0.008686314784940448,0.6675485846174815,random,100
2,0,erp,alignment,35,1,0.8975582788883897,0.38643191632666396,0.5111263625617257,random,100
2,0,erp,alignment,35,2,0.805206865594121,0.5911618161092709,0.21404504948485015,random,100
2,0,erp,alignment,36,1,0.9297077938510935,0.45408092535339134,0.47562686849770214,random,100
2,0,erp,alignment,36,2,0.9895803620712111,0.39502079177686544,0.5945595702943457,random,100
2,0,erp,alignment,37,1,0.8322325994222015,0.2577994222947302,0.5744331771274713,random,100
2,0,erp,alignment,37,2,0.8828466109276796,0.18434842478936095,0.6984981861383186,random,100
2,0,erp,alignment,38,1,0.6457663772475519,0.4032564318141538,0.2425099454333981,random,100
2,0,erp,alignment,38,2,0.694374674606712,0.37011915047883853,0.32425552412787345,random,100
2,0,erp,alignment,39,1,0.7780313230196608,-0.16708798229787533,0.9451193053175362,random,100
2,0,erp,alignment,39,2,0.8163487791587436,0.24623229274721134,0.5701164864115322,random,100
2,0,erp,alignment,40,1,0.9289122484502683,0.0379862594784468,0.8909259889718215,random,100
2,0,erp,alignment,40,2,0.7906879458588698,0.6321430111763209,0.15854493468254893,random,100
2,0,erp,alignment,41,1,0.8824390188952614,0.6093230627577125,0.2731159561375489,random,100
2,0,erp,alignment,41,2,0.7814790809372801,0.23672395277531993,0.5447551281619603,random,100
2,0,erp,alignment,42,1,0.9774386216514175,0.7403755677948031,0.23706305385661441,random,100
2,0,erp,alignment,42,2,0.9386519068669934,0.18021049035506995,0.7584414165119234,random,100
2,0,erp,alignment,43,1,0.9722619749546073,0.4071783582939033,0.5650836166607041,random,100
2,0,erp,alignment,43,2,0.9184060142119381,0.24771546046727053,0.6706905537446676,random,100
2,0,erp,alignment,45,1,0.8973564324219641,0.4776673911279174,0.41968904129404666,random,100
2,0,erp,alignment,45,2,0.8560169212980684,0.5126574556801446,0.34335946561792374,random,100
2,0,erp,alignment,46,1,0.9361733297201339,0.19002925968936388,0.74614407003077,random,100
2,0,erp,alignment,46,2,0.9098727330799503,0.29937345543645316,0.6104992776434972,random,100
2,0,erp,alignment,47,1,0.9774710133819823,0.38456858941874117,0.5929024239632411,random,100
2,0,erp,alignment,47,2,0.9606077569139927,-0.12951711938025134,1.0901248762942441,random,100
2,0,erp,alignment,48,1,0.8778029460400492,-0.07789601674669408,0.9556989627867433,random,100
2,0,erp,alignment,48,2,0.9440337977287002,0.28813562942140997,0.6558981683072902,random,100
2,0,erp,alignment,50,1,0.6684386108027813,0.4419889081768042,0.22644970262597713,random,100
2,0,erp,alignment,50,2,0.9847675517126638,0.12824649247270029,0.8565210592399636,random,100
2,0,erp,alignment,53,1,0.3838604639632323,-0.007095438582192962,0.3909559025454253,random,100
2,0,erp,alignment,53,2,0.7473325117968326,-0.18703223658801324,0.9343647483848458,random,100
2,0,erp,alignment,8,1,0.7908573772167643,0.1711844914610048,0.6196728857557595,random,100
2,0,erp,alignment,8,2,0.8481596339355545,0.44301585649222297,0.4051437774433315,random,100
2,0,erp,cross_session,1,1->2,0.5654359202466298,0.5611823323646028,0.00425358788202701,random,100
2,0,erp,cross_session,1,2->1,0.8190703538188678,-0.06843534022260683,0.8875056940414747,random,100
2,0,erp,cross_session,10,1->2,0.8515196219428189,0.2326842717027459,0.6188353502400731,random,100
2,0,erp,cross_session,10,2->1,0.5290119782592384,0.0581883691143779,0.4708236091448605,random,100
2,0,erp,cross_session,11,1->2,0.522857662706043,0.03588313504050862,0.48697452766553434,random,100
2,0,erp,cross_session,11,2->1,0.872341771577753,0.3383601759373871,0.5339815956403658,random,100
2,0,erp,cross_session,12,1->2,0.9245498459485842,0.5059803135754448,0.41856953237313943,random,100
2,0,erp,cross_session,12,2->1,0.9011207488668768,0.4700372064373153,0.4310835424295615,random,100
2,0,erp,cross_session,13,1->2,0.961493435893128,0.2424795728771296,0.7190138630159983,random,100
2,0,erp,cross_session,13,2->1,0.8718144001806006,0.2802036055756091,0.5916107946049916,random,100
2,0,erp,cross_session,15,1->2,0.23848956293241452,0.1476410835098921,0.09084847942252242,random,100
2,0,erp,cross_session,15,2->1,0.8821845983621531,0.21927856674868068,0.6629060316134725,random,100
2,0,erp,cross_session,19,1->2,0.7575675043780719,0.5775579058565803,0.18000959852149157,random,100
2,0,erp,cross_session,19,2->1,0.9446837665771078,0.056097092553359464,0.8885866740237484,random,100
2,0,erp,cross_session,2,1->2,0.9386953249293502,0.4736068271922771,0.46508849773707306,random,100
2,0,erp,cross_session,2,2->1,0.9439730067518626,0.6003025566119681,0.3436704501398945,random,100
2,0,erp,cross_session,20,1->2,0.8772717951436747,0.4881001407387305,0.3891716544049442,random,100
2,0,erp,cross_session,20,2->1,0.9422545981481031,0.5966757618216583,0.3455788363264448,random,100
2,0,erp,cross_session,21,1->2,0.8346995782093074,0.22828704054405555,0.6064125376652518,random,100
2,0,erp,cross_session,21,2->1,0.7661508208523488,0.04650752021027217,0.7196433006420766,random,100
2,0,erp,cross_session,23,1->2,-0.007123438859356574,0.4728762516684957,-0.47999969052785224,random,100
2,0,erp,cross_session,23,2->1,0.23226123916273145,0.3823975568783227,-0.15013631771559127,random,100
2,0,erp,cross_session,24,1->2,0.12286702459641408,-0.017842320378913264,0.14070934497532733,random,100
2,0,erp,cross_session,24,2->1,0.8409480697467504,0.6234351447051667,0.2175129250415837,random,100
2,0,erp,cross_session,27,1->2,0.9253019166891648,0.254906139354403,0.6703957773347619,random,100
2,0,erp,cross_session,27,2->1,0.8173841167372049,0.035034645860719006,0.7823494708764859,random,100
2,0,erp,cross_session,28,1->2,0.9673381822564887,0.3718847741147526,0.5954534081417361,random,100
2,0,erp,cross_session,28,2->1,0.8993122154582418,0.46497464662088883,0.43433756883735297,random,100
2,0,erp,cross_session,3,1->2,0.7865860750731031,0.2632247352691614,0.5233613398039416,random,100
2,0,erp,cross_session,3,2->1,0.5621608578084761,0.5635520074562498,-0.0013911496477736485,random,100
2,0,erp,cross_session,31,1->2,0.984182998862991,0.5989646286185135,0.38521837024447747,random,100
2,0,erp,cross_session,31,2->1,0.8743939550245028,0.8485359710328971,0.02585798399160566,random,100
2,0,erp,cross_session,32,1->2,0.9928317974618774,0.5790757975960023,0.4137559998658752,random,100
2,0,erp,cross_session,32,2->1,0.9613856916836476,0.49064737526645485,0.47073831641719277,random,100
2,0,erp,cross_session,33,1->2,0.6540996611707218,0.05562180916347479,0.598477852007247,random,100
2,0,erp,cross_session,33,2->1,-0.5817183065084968,0.25287856549439885,-0.8345968720028956,random,100
2,0,erp,cross_session,35,1->2,0.7896919221875905,0.7133449376858289,0.0763469845017617,random,100
2,0,erp,cross_session,35,2->1,0.891391331476493,0.46400476388097517,0.4273865675955178,random,100
2,0,erp,cross_session,36,1->2,0.9960932794797214,0.3554846350490498,0.6406086444306716,random,100
2,0,erp,cross_session,36,2->1,0.9336268708493368,0.3865105050869096,0.5471163657624272,random,100
2,0,erp,cross_session,37,1->2,0.9144195511720491,0.28117069065281247,0.6332488605192366,random,100
2,0,erp,cross_session,37,2->1,0.861947412618586,0.2535176221168211,0.6084297905017648,random,100
2,0,erp,cross_session,38,1->2,0.6327253367869525,0.4550572365960952,0.17766810019085733,random,100
2,0,erp,cross_session,38,2->1,0.6877567676807644,0.4398632137286249,0.24789355395213952,random,100
2,0,erp,cross_session,39,1->2,0.8443793785500187,0.2761757314960883,0.5682036470539303,random,100
2,0,erp,cross_session,39,2->1,0.7546329419513188,-0.09002109788799512,0.8446540398393139,random,100
2,0,erp,cross_session,40,1->2,0.7874402415008457,0.5276560629578975,0.2597841785429482,random,100
2,0,erp,cross_session,40,2->1,0.953816310293253,0.12977772073098456,0.8240385895622684,random,100
2,0,erp,cross_session,41,1->2,0.7916148873352293,0.2416106955740495,0.5500041917611799,random,100
2,0,erp,cross_session,41,2->1,0.8456526507749336,0.6807693782866977,0.16488327248823587,random,100
2,0,erp,cross_session,42,1->2,0.9731624383149318,0.21670709072301225,0.7564553475919196,random,100
2,0,erp,cross_session,42,2->1,0.990614624395934,0.8354833738553559,0.15513125054057808,random,100
2,0,erp,cross_session,43,1->2,0.9198366345162937,0.34380261787378424,0.5760340166425095,random,100
2,0,erp,cross_session,43,2->1,0.9822477291984643,0.468041309390577,0.5142064198078873,random,100
2,0,erp,cross_session,45,1->2,0.8255147540707142,0.5858309521167255,0.23968380195398864,random,100
2,0,erp,cross_session,45,2->1,0.9069086722575443,0.46814139767996354,0.4387672745775808,random,100
2,0,erp,cross_session,46,1->2,0.9384589578175113,0.28724531804428716,0.6512136397732242,random,100
2,0,erp,cross_session,46,2->1,0.9063103450397234,0.2968573544799109,0.6094529905598125,random,100
2,0,erp,cross_session,47,1->2,0.9444145052533429,-0.06071284361428558,1.0051273488676284,random,100
2,0,erp,cross_session,47,2->1,0.967592504956043,0.34924950678425404,0.618342998171789,random,100
2,0,erp,cross_session,48,1->2,0.9229127237267433,0.25829716797186975,0.6646155557548735,random,100
2,0,erp,cross_session,48,2->1,0.8695866539789163,-0.008012909906864934,0.8775995638857813,random,100
2,0,erp,cross_session,50,1->2,0.9841248370150647,0.2901633588685245,0.6939614781465402,random,100
2,0,erp,cross_session,50,2->1,0.7266787490908085,0.2949462654145736,0.43173248367623496,random,100
2,0,erp,cross_session,53,1->2,0.8067538299029338,-0.20258391561636085,1.0093377455192947,random,100
2,0,erp,cross_session,53,2->1,0.44439392663764626,0.06780006379054447,0.3765938628471018,random,100
2,0,erp,cross_session,8,1->2,0.8243291619961581,0.4930338171480699,0.33129534484808826,random,100
2,0,erp,cross_session,8,2->1,0.7892710444398712,0.2401867506069633,0.5490842938329079,random,100
2,0,ssvep,alignment,1,1,0.9778542218129987,0.9628978016690717,0.014956420143927063,random,100
2,0,ssvep,alignment,1,2,0.9869526551445442,0.9099749941054359,0.0769776610391083,random,100
2,0,ssvep,alignment,10,1,0.9469919043995197,0.8646331472774458,0.08235875712207397,random,100
2,0,ssvep,alignment,10,2,0.930858549742536,0.8541123005931933,0.0767462491493427,random,100
2,0,ssvep,alignment,11,1,0.9889855919767662,0.9569155862760717,0.032070005700694515,random,100
2,0,ssvep,alignment,11,2,0.9893759451296784,0.9568768014130289,0.032499143716649526,random,100
2,0,ssvep,alignment,12,1,0.9764497585567452,0.9059159132360404,0.07053384532070484,random,100
2,0,ssvep,alignment,12,2,0.9857886049461828,0.955284102028519,0.030504502917663823,random,100
2,0,ssvep,alignment,13,1,0.9258208841719664,0.879154520034806,0.04666636413716041,random,100
2,0,ssvep,alignment,13,2,0.9354918476434946,0.8727084721218716,0.06278337552162294,random,100
2,0,ssvep,alignment,15,1,0.9207561732253241,0.7799199917936959,0.14083618143162824,random,100
2,0,ssvep,alignment,15,2,0.8709048800213477,0.7195936141352931,0.1513112658860546,random,100
2,0,ssvep,alignment,19,1,0.9550238038439934,0.8970522385719367,0.05797156527205671,random,100
2,0,ssvep,alignment,19,2,0.9687229327289546,0.8927187141372147,0.07600421859173989,random,100
2,0,ssvep,alignment,2,1,0.9922579304178059,0.9526552321192499,0.039602698298556005,random,100
2,0,ssvep,alignment,2,2,0.9621944154733509,0.9245241520879621,0.037670263385388814,random,100
2,0,ssvep,alignment,20,1,0.9727522761793765,0.8031195592997388,0.16963271687963777,random,100
2,0,ssvep,alignment,20,2,0.9771481928223975,0.8470932254842894,0.13005496733810806,random,100
2,0,ssvep,alignment,21,1,0.9442678493689468,0.7873879388678052,0.15687991050114158,random,100
2,0,ssvep,alignment,21,2,0.9548381320040445,0.7996339206631926,0.15520421134085194,random,100
2,0,ssvep,alignment,23,1,0.8401134454842087,0.6044247432162215,0.23568870226798722,random,100
2,0,ssvep,alignment,23,2,0.7520148648486444,0.5268703742835831,0.22514449056506136,random,100
2,0,ssvep,alignment,24,1,0.9174238723189189,0.8903130063573778,0.02711086596154111,random,100
2,0,ssvep,alignment,24,2,0.9280803247278463,0.854255312381683,0.07382501234616334,random,100
2,0,ssvep,alignment,27,1,0.9946117093805742,0.9714125347893712,0.02319917459120302,random,100
2,0,ssvep,alignment,27,2,0.9936143121911737,0.9719078968790882,0.021706415312085503,random,100
2,0,ssvep,alignment,28,1,0.9708957806480079,0.8956307694442844,0.07526501120372342,random,100
2,0,ssvep,alignment,28,2,0.9602243921410428,0.9197996181095338,0.040424774031509014,random,100
2,0,ssvep,alignment,3,1,0.9812412554898341,0.9489036573341995,0.03233759815563464,random,100
2,0,ssvep,alignment,3,2,0.9749897137428211,0.9375597928586784,0.03742992088414265,random,100
2,0,ssvep,alignment,31,1,0.9708073453066517,0.9640832456806794,0.006724099625972313,random,100
2,0,ssvep,alignment,31,2,0.971381321434246,0.9583835090836921,0.012997812350553972,random,100
2,0,ssvep,alignment,32,1,0.9682404460730404,0.7264716869024127,0.24176875917062768,random,100
2,0,ssvep,alignment,32,2,0.9181804491633432,0.5671921549569309,0.3509882942064123,random,100
2,0,ssvep,alignment,33,1,0.9546927280858043,0.8942198376521101,0.06047289043369419,random,100
2,0,ssvep,alignment,33,2,0.9629510313971871,0.8923425029938765,0.07060852840331056,random,100
2,0,ssvep,alignment,35,1,0.9702224066013599,0.9412597303915572,0.02896267620980275,random,100
2,0,ssvep,alignment,35,2,0.9210390324527428,0.9121305162707141,0.008908516182028703,random,100
2,0,ssvep,alignment,36,1,0.9542357036066772,0.9383616662285025,0.01587403737817472,random,100
2,0,ssvep,alignment,36,2,0.972516140480733,0.9379666725133453,0.03454946796738767,random,100
2,0,ssvep,alignment,37,1,0.9844077004752015,0.962706235764619,0.02170146471058254,random,100
2,0,ssvep,alignment,37,2,0.9835809243468308,0.9584159019857403,0.025165022361090417,random,100
2,0,ssvep,alignment,38,1,0.9833407253451947,0.8776440720701928,0.10569665327500188,random,100
2,0,ssvep,alignment,38,2,0.9875623602906449,0.922630321830329,0.06493203846031592,random,100
2,0,ssvep,alignment,39,1,0.991600478136659,0.9448810579776961,0.04671942015896291,random,100
2,0,ssvep,alignment,39,2,0.9945073635999927,0.9467941345072685,0.04771322909272424,random,100
2,0,ssvep,alignment,40,1,0.9794105054473103,0.9140968201000855,0.06531368534722481,random,100
2,0,ssvep,alignment,40,2,0.983206323686982,0.8970908734105112,0.08611545027647083,random,100
2,0,ssvep,alignment,41,1,0.9776051750406758,0.9162172221554546,0.06138795288522114,random,100
2,0,ssvep,alignment,41,2,0.9765552158395803,0.9153212628438802,0.061233952995700114,random,100
2,0,ssvep,alignment,42,1,0.993840575716344,0.9632974616563726,0.030543114059971344,random,100
2,0,ssvep,alignment,42,2,0.9329185632808333,0.9361602518790363,-0.003241688598202952,random,100
2,0,ssvep,alignment,43,1,0.9787273452938179,0.9600724011790811,0.018654944114736782,random,100
2,0,ssvep,alignment,43,2,0.9687016597989424,0.9579026765602096,0.010798983238732851,random,100
2,0,ssvep,alignment,45,1,0.9427059618973825,0.8244325024413801,0.11827345945600243,random,100
2,0,ssvep,alignment,45,2,0.9362000588153335,0.8226684499228241,0.11353160889250946,random,100
2,0,ssvep,alignment,46,1,0.9665510169863695,0.912426458799862,0.05412455818650752,random,100
2,0,ssvep,alignment,46,2,0.9839160182451007,0.8793007910587073,0.10461522718639338,random,100
2,0,ssvep,alignment,47,1,0.16903747511985387,0.2247241013761217,-0.05568662625626783,random,100
2,0,ssvep,alignment,47,2,0.9798639290388487,0.9459265447365184,0.03393738430233029,random,100
2,0,ssvep,alignment,48,1,0.9248220854340533,0.9142185986861253,0.010603486747927993,random,100
2,0,ssvep,alignment,48,2,0.9392787876018726,0.922076469958756,0.017202317643116527,random,100
2,0,ssvep,alignment,50,1,0.9778910880245821,0.9389718639758169,0.038919224048765244,random,100
2,0,ssvep,alignment,50,2,0.9707573612501134,0.8546289458732536,0.1161284153768598,random,100
2,0,ssvep,alignment,53,1,0.9671019382535833,0.8814262458376514,0.08567569241593187,random,100
2,0,ssvep,alignment,53,2,0.9506835931165813,0.8935588591364022,0.05712473398017914,random,100
2,0,ssvep,alignment,8,1,0.9584781042241614,0.8172365157861889,0.1412415884379724,random,100
2,0,ssvep,alignment,8,2,0.9460322463266437,0.8713267763908209,0.07470546993582283,random,100
2,0,ssvep,rdm,1,1,0.6,0.8377142857142857,-0.23771428571428577,random,100
2,0,ssvep,rdm,1,2,1.0,0.7360000000000001,0.2639999999999999,random,100
2,0,ssvep,rdm,10,1,0.4285714285714286,0.6314285714285716,-0.20285714285714296,random,100
2,0,ssvep,rdm,10,2,0.7142857142857143,0.578857142857143,0.13542857142857134,random,100
2,0,ssvep,rdm,11,1,0.8857142857142858,0.828,0.05771428571428583,random,100
2,0,ssvep,rdm,11,2,0.942857142857143,0.8005714285714286,0.14228571428571435,random,100
2,0,ssvep,rdm,12,1,0.7714285714285715,0.6817142857142856,0.08971428571428586,random,100
2,0,ssvep,rdm,12,2,0.8857142857142858,0.8268571428571428,0.05885714285714294,random,100
2,0,ssvep,rdm,13,1,0.6,0.7011428571428572,-0.1011428571428572,random,100
2,0,ssvep,rdm,13,2,0.3142857142857143,0.6828571428571428,-0.36857142857142855,random,100
2,0,ssvep,rdm,15,1,0.2571428571428572,0.5645714285714287,-0.30742857142857155,random,100
2,0,ssvep,rdm,15,2,0.4285714285714286,0.4354285714285716,-0.006857142857143006,random,100
2,0,ssvep,rdm,19,1,0.6571428571428573,0.7291428571428571,-0.07199999999999984,random,100
2,0,ssvep,rdm,19,2,0.942857142857143,0.6737142857142857,0.26914285714285724,random,100
2,0,ssvep,rdm,2,1,1.0,0.8245714285714287,0.17542857142857127,random,100
2,0,ssvep,rdm,2,2,0.8285714285714287,0.7737142857142857,0.05485714285714305,random,100
2,0,ssvep,rdm,20,1,0.8857142857142858,0.5228571428571428,0.362857142857143,random,100
2,0,ssvep,rdm,20,2,0.7714285714285715,0.6131428571428572,0.15828571428571425,random,100
2,0,ssvep,rdm,21,1,0.6,0.5308571428571429,0.06914285714285706,random,100
2,0,ssvep,rdm,21,2,0.8285714285714287,0.5028571428571429,0.32571428571428584,random,100
2,0,ssvep,rdm,23,1,0.6571428571428573,0.26685714285714296,0.3902857142857143,random,100
2,0,ssvep,rdm,23,2,0.2571428571428572,0.3411428571428572,-0.08400000000000002,random,100
2,0,ssvep,rdm,24,1,0.2571428571428572,0.6817142857142856,-0.42457142857142843,random,100
2,0,ssvep,rdm,24,2,0.028571428571428574,0.6434285714285716,-0.614857142857143,random,100
2,0,ssvep,rdm,27,1,0.942857142857143,0.8542857142857143,0.08857142857142863,random,100
2,0,ssvep,rdm,27,2,0.942857142857143,0.84,0.10285714285714298,random,100
2,0,ssvep,rdm,28,1,0.7142857142857143,0.6954285714285714,0.018857142857142906,random,100
2,0,ssvep,rdm,28,2,0.5428571428571429,0.7205714285714285,-0.1777142857142856,random,100
2,0,ssvep,rdm,3,1,0.942857142857143,0.7885714285714286,0.15428571428571436,random,100
2,0,ssvep,rdm,3,2,1.0,0.7554285714285714,0.24457142857142855,random,100
2,0,ssvep,rdm,31,1,0.6,0.8399999999999999,-0.23999999999999988,random,100
2,0,ssvep,rdm,31,2,0.48571428571428577,0.8474285714285713,-0.36171428571428554,random,100
2,0,ssvep,rdm,32,1,0.7714285714285715,0.23371428571428576,0.5377142857142857,random,100
2,0,ssvep,rdm,32,2,0.6571428571428573,0.13142857142857142,0.5257142857142858,random,100
2,0,ssvep,rdm,33,1,0.6,0.7154285714285714,-0.11542857142857144,random,100
2,0,ssvep,rdm,33,2,0.8285714285714287,0.6377142857142858,0.19085714285714295,random,100
