observation_id,task,dataset,fold,seed,space,round,K,subject_A,subject_B,different_subjects,global_subjects,m_per_class,B_blocks_disjoint,A_B_disjoint,controls_exclude_A_B,gradient_mode,c_same,c_different,c_global,g_B_norm,g_different_norm,g_global_norm,future_harm,harm_label,loss_B_future_before,loss_B_future_after,checkpoint_sha256,normalizer_sha256
OpenBMI_MI:f0:C:r0:B=41:A=43,OpenBMI_MI,OpenBMI,0,0,C,0,4,43,41,10;16;20;21,21;22;23;27,8,True,True,True,eval_dropout_disabled,-3.550438123056665e-06,-8.198070645448752e-06,5.516646979231155e-07,0.011834800243377686,0.0273269172757864,0.0018388833850622177,-1.817941665649414e-06,0,0.4273463487625122,0.42734453082084656,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=43:A=44,OpenBMI_MI,OpenBMI,0,0,C,0,1,44,43,45,45,8,True,True,True,eval_dropout_disabled,-6.0622437558777165e-06,-5.072456133348169e-06,-1.1033716873498634e-05,0.02020750194787979,0.016908206045627594,0.036779098212718964,-1.341104507446289e-06,0,0.12475083023309708,0.12474948912858963,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=43:A=44,OpenBMI_MI,OpenBMI,0,0,C,0,2,44,43,45;46,45;46,8,True,True,True,eval_dropout_disabled,-2.0068978301424067e-06,1.6644730749248993e-06,-5.023961762162799e-07,0.006689666770398617,0.005548249930143356,0.0016746558248996735,-1.341104507446289e-06,0,0.12475083023309708,0.12474948912858963,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=43:A=44,OpenBMI_MI,OpenBMI,0,0,C,0,4,44,43,45;46;48;49,45;46;48;49,8,True,True,True,eval_dropout_disabled,-1.3168322539058863e-06,-2.0539762317639543e-06,1.569869994000328e-07,0.004389445763081312,0.006846595089882612,0.0005232905969023705,-1.341104507446289e-06,0,0.12475083023309708,0.12474948912858963,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=44:A=45,OpenBMI_MI,OpenBMI,0,0,C,0,1,45,44,46,46,8,True,True,True,eval_dropout_disabled,-3.1188774300972e-06,8.401406375924125e-06,1.0028929864347447e-05,0.010396264493465424,0.028004705905914307,0.03342978656291962,6.67572021484375e-06,1,0.3415451943874359,0.34155187010765076,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=44:A=45,OpenBMI_MI,OpenBMI,0,0,C,0,2,45,44,46;48,46;48,8,True,True,True,eval_dropout_disabled,-5.2276232054282445e-06,1.7430318166589132e-06,9.73877922660904e-06,0.017425421625375748,0.00581010989844799,0.03246261924505234,6.67572021484375e-06,1,0.3415451943874359,0.34155187010765076,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=44:A=45,OpenBMI_MI,OpenBMI,0,0,C,0,4,45,44,46;48;49;50,46;48;49;50,8,True,True,True,eval_dropout_disabled,-8.306429890581057e-07,2.228247012681095e-06,3.2722284686315106e-06,0.002768811769783497,0.007427494507282972,0.010907434858381748,6.67572021484375e-06,1,0.3415451943874359,0.34155187010765076,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=45:A=46,OpenBMI_MI,OpenBMI,0,0,C,0,1,46,45,43,31,8,True,True,True,eval_dropout_disabled,5.072459771326976e-06,6.0622478486038744e-06,5.744464488088852e-06,0.016908206045627594,0.02020750194787979,0.019148223102092743,-6.318092346191406e-06,0,0.6883114576339722,0.688305139541626,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=45:A=46,OpenBMI_MI,OpenBMI,0,0,C,0,2,46,45,43;44,31;34,8,True,True,True,eval_dropout_disabled,8.053091733017936e-06,4.590563094097888e-06,3.189937388015096e-06,0.02684365212917328,0.015301883220672607,0.010633129626512527,-6.318092346191406e-06,0,0.6883114576339722,0.688305139541626,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=45:A=46,OpenBMI_MI,OpenBMI,0,0,C,0,4,46,45,43;44;48;49,31;34;35;40,8,True,True,True,eval_dropout_disabled,5.5107871048676316e-06,5.181496362638427e-06,3.538530108926352e-06,0.018369298428297043,0.01727166213095188,0.011795105412602425,-6.318092346191406e-06,0,0.6883114576339722,0.688305139541626,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=46:A=48,OpenBMI_MI,OpenBMI,0,0,C,0,1,48,46,1,21,8,True,True,True,eval_dropout_disabled,8.401406375924125e-06,-1.5844960898903082e-06,-1.8755938526737737e-06,0.028004705905914307,0.005281656980514526,0.006251983344554901,-2.5331974029541016e-05,0,0.9087362289428711,0.9087108969688416,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=46:A=48,OpenBMI_MI,OpenBMI,0,0,C,0,2,48,46,1;2,21;22,8,True,True,True,eval_dropout_disabled,9.215167665388435e-06,1.5188328461590572e-06,5.063664502813481e-06,0.03071724623441696,0.005062779411673546,0.016878891736268997,-2.5331974029541016e-05,0,0.9087362289428711,0.9087108969688416,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=46:A=48,OpenBMI_MI,OpenBMI,0,0,C,0,4,48,46,1;2;7;10,21;22;23;27,8,True,True,True,eval_dropout_disabled,1.576613158249529e-06,6.569563737457429e-08,5.516646410796966e-07,0.005255380645394325,0.00021898560225963593,0.0018388833850622177,-2.5331974029541016e-05,0,0.9087362289428711,0.9087108969688416,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=48:A=49,OpenBMI_MI,OpenBMI,0,0,C,0,1,49,48,44,20,8,True,True,True,eval_dropout_disabled,-4.91534319735365e-06,-3.1188776574708754e-06,1.3571388990385458e-06,0.016384486109018326,0.010396264493465424,0.004523798823356628,-6.556510925292969e-07,0,0.2530885934829712,0.25308793783187866,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=48:A=49,OpenBMI_MI,OpenBMI,0,0,C,0,2,49,48,44;45,20;21,8,True,True,True,eval_dropout_disabled,2.2666436052531935e-06,-4.0956683733384125e-06,-2.592275336610328e-07,0.007555482909083366,0.013652235269546509,0.0008640922605991364,-6.556510925292969e-07,0,0.2530885934829712,0.25308793783187866,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=48:A=49,OpenBMI_MI,OpenBMI,0,0,C,0,4,49,48,44;45;46;50,20;21;22;23,8,True,True,True,eval_dropout_disabled,-1.0688345497555929e-07,3.066627414227696e-06,2.5121564704022603e-06,0.0003562783822417259,0.010222096927464008,0.008373859338462353,-6.556510925292969e-07,0,0.2530885934829712,0.25308793783187866,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=49:A=50,OpenBMI_MI,OpenBMI,0,0,C,0,1,50,49,31,41,8,True,True,True,eval_dropout_disabled,6.629516065004282e-06,5.984082235954702e-06,9.566841981722973e-06,0.022098394110798836,0.019946947693824768,0.03188948333263397,6.407499313354492e-07,1,0.10328646004199982,0.10328710079193115,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=49:A=50,OpenBMI_MI,OpenBMI,0,0,C,0,2,50,49,31;34,41;43,8,True,True,True,eval_dropout_disabled,7.222703516163165e-06,5.143482667335775e-06,3.7591960335703334e-06,0.024075686931610107,0.01714494824409485,0.012530657462775707,6.407499313354492e-07,1,0.10328646004199982,0.10328710079193115,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=49:A=50,OpenBMI_MI,OpenBMI,0,0,C,0,4,50,49,31;34;35;40,41;43;44;45,8,True,True,True,eval_dropout_disabled,6.010189281369094e-06,2.168992068618536e-06,6.472122549894266e-06,0.02003397047519684,0.0072299763560295105,0.0215737484395504,6.407499313354492e-07,1,0.10328646004199982,0.10328710079193115,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=50:A=52,OpenBMI_MI,OpenBMI,0,0,C,0,1,52,50,20,1,8,True,True,True,eval_dropout_disabled,1.2056088053213898e-05,-1.3685138583241496e-05,-2.699786637094803e-05,0.040188152343034744,0.04561848193407059,0.08999555557966232,-7.092952728271484e-06,0,0.5254297852516174,0.5254226922988892,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=50:A=52,OpenBMI_MI,OpenBMI,0,0,C,0,2,52,50,20;21,1;2,8,True,True,True,eval_dropout_disabled,6.741644938301761e-06,-5.683361905539641e-06,-8.156052899721544e-06,0.022472815588116646,0.018945101648569107,0.0271876472979784,-7.092952728271484e-06,0,0.5254297852516174,0.5254226922988892,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=50:A=52,OpenBMI_MI,OpenBMI,0,0,C,0,4,52,50,20;21;22;23,1;2;7;10,8,True,True,True,eval_dropout_disabled,5.712384790967917e-06,-5.541221526073059e-06,-3.041278432647232e-06,0.019041847437620163,0.018471285700798035,0.010137895122170448,-7.092952728271484e-06,0,0.5254297852516174,0.5254226922988892,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=52:A=53,OpenBMI_MI,OpenBMI,0,0,C,0,1,53,52,2,34,8,True,True,True,eval_dropout_disabled,1.0168022157586165e-07,-4.622160759026883e-06,6.354103447847592e-07,0.00033893436193466187,0.015407215803861618,0.002118036150932312,-3.0100345611572266e-06,0,0.4654146432876587,0.46541163325309753,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=52:A=53,OpenBMI_MI,OpenBMI,0,0,C,0,2,53,52,2;7,34;35,8,True,True,True,eval_dropout_disabled,1.1249044291616883e-06,-8.820519724395126e-06,-8.661884862704028e-07,0.0037496844306588173,0.029401756823062897,0.002887297421693802,-3.0100345611572266e-06,0,0.4654146432876587,0.46541163325309753,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=52:A=53,OpenBMI_MI,OpenBMI,0,0,C,0,4,53,52,2;7;10;16,34;35;40;41,8,True,True,True,eval_dropout_disabled,1.7997183476836653e-06,9.460456453780353e-07,4.494122549658641e-06,0.005999065935611725,0.003153488039970398,0.014980420470237732,-3.0100345611572266e-06,0,0.4654146432876587,0.46541163325309753,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=53:A=1,OpenBMI_MI,OpenBMI,0,0,C,0,1,1,53,40,48,8,True,True,True,eval_dropout_disabled,4.075719516549725e-06,1.7524762370157987e-06,9.448618584428914e-06,0.013585755601525307,0.00584159791469574,0.03149545192718506,3.203749656677246e-06,1,0.2488596886396408,0.24886289238929749,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=53:A=1,OpenBMI_MI,OpenBMI,0,0,C,0,2,1,53,40;41,48;49,8,True,True,True,eval_dropout_disabled,7.629691026522778e-06,2.5742294837982627e-06,8.163696634255757e-07,0.025432348251342773,0.00858078058809042,0.0027212370187044144,3.203749656677246e-06,1,0.2488596886396408,0.24886289238929749,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r0:B=53:A=1,OpenBMI_MI,OpenBMI,0,0,C,0,4,1,53,40;41;43;44,48;49;50;52,8,True,True,True,eval_dropout_disabled,5.577091997110983e-06,-1.0081636219183565e-06,2.279634685464771e-07,0.01859034039080143,0.003360551316291094,0.0007598795928061008,3.203749656677246e-06,1,0.2488596886396408,0.24886289238929749,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=1:A=7,OpenBMI_MI,OpenBMI,0,0,C,1,1,7,1,43,10,8,True,True,True,eval_dropout_disabled,1.584496544637659e-06,6.062248303351225e-06,-2.9348173029575264e-06,0.005281656980514526,0.02020750194787979,0.009782727807760239,5.364418029785156e-07,1,0.5119907855987549,0.5119913220405579,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=1:A=7,OpenBMI_MI,OpenBMI,0,0,C,1,2,7,1,43;44,10;16,8,True,True,True,eval_dropout_disabled,1.429157691745786e-05,4.590563548845239e-06,-2.8213537461851956e-06,0.047638606280088425,0.015301883220672607,0.009404515847563744,5.364418029785156e-07,1,0.5119907855987549,0.5119913220405579,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=1:A=7,OpenBMI_MI,OpenBMI,0,0,C,1,4,7,1,43;44;45;46,10;16;20;21,8,True,True,True,eval_dropout_disabled,6.801942163292551e-06,1.4630444411523058e-06,-1.281063077840372e-06,0.022673148661851883,0.0048768166452646255,0.004270211793482304,5.364418029785156e-07,1,0.5119907855987549,0.5119913220405579,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=2:A=10,OpenBMI_MI,OpenBMI,0,0,C,1,1,10,2,41,49,8,True,True,True,eval_dropout_disabled,4.6221634875109885e-06,3.3959881875489373e-06,-7.81589187681675e-06,0.015407215803861618,0.0113199632614851,0.02605297788977623,-1.6838312149047852e-06,0,0.23373165726661682,0.23372997343540192,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=2:A=10,OpenBMI_MI,OpenBMI,0,0,C,1,2,10,2,41;43,49;50,8,True,True,True,eval_dropout_disabled,7.654120054212399e-06,-1.333130512648495e-06,-3.1943241083354224e-06,0.02551373839378357,0.004443769343197346,0.010647749528288841,-1.6838312149047852e-06,0,0.23373165726661682,0.23372997343540192,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=2:A=10,OpenBMI_MI,OpenBMI,0,0,C,1,4,10,2,41;43;44;45,49;50;52;53,8,True,True,True,eval_dropout_disabled,3.922671112377429e-06,-2.7143998977408046e-06,6.617255507990194e-07,0.013075573369860649,0.00904800184071064,0.0022057523019611835,-1.6838312149047852e-06,0,0.23373165726661682,0.23372997343540192,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=7:A=16,OpenBMI_MI,OpenBMI,0,0,C,1,1,16,7,28,34,8,True,True,True,eval_dropout_disabled,1.3018882782489527e-05,3.447643621257157e-06,-6.354105153150158e-07,0.043396297842264175,0.011492151767015457,0.002118036150932312,-2.175569534301758e-06,0,0.28147512674331665,0.28147295117378235,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=7:A=16,OpenBMI_MI,OpenBMI,0,0,C,1,2,16,7,28;30,34;35,8,True,True,True,eval_dropout_disabled,7.11558868715656e-06,-1.1072499546571635e-05,8.661887704874971e-07,0.023718642070889473,0.0369083508849144,0.002887297421693802,-2.175569534301758e-06,0,0.28147512674331665,0.28147295117378235,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=7:A=16,OpenBMI_MI,OpenBMI,0,0,C,1,4,16,7,28;30;31;34,34;35;40;41,8,True,True,True,eval_dropout_disabled,1.039466314978199e-05,-8.107990652206354e-06,-4.494123913900694e-06,0.034648895263671875,0.027026649564504623,0.014980420470237732,-2.175569534301758e-06,0,0.28147512674331665,0.28147295117378235,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=10:A=20,OpenBMI_MI,OpenBMI,0,0,C,1,1,20,10,46,23,8,True,True,True,eval_dropout_disabled,-1.5793770216987468e-05,8.401410013902932e-06,-1.4358431599248433e-06,0.05264591425657272,0.028004705905914307,0.004786144942045212,-5.662441253662109e-06,0,0.6512323617935181,0.6512266993522644,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=10:A=20,OpenBMI_MI,OpenBMI,0,0,C,1,2,20,10,46;48,23;27,8,True,True,True,eval_dropout_disabled,-6.429476343328133e-06,1.7430324987799395e-06,-3.9603364712093025e-06,0.021431593224406242,0.00581010989844799,0.013201124966144562,-5.662441253662109e-06,0,0.6512323617935181,0.6512266993522644,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=10:A=20,OpenBMI_MI,OpenBMI,0,0,C,1,4,20,10,46;48;49;50,23;27;28;30,8,True,True,True,eval_dropout_disabled,-5.260479611024493e-06,2.2282479221757967e-06,4.193194058643712e-07,0.017534935846924782,0.007427494507282972,0.001397731713950634,-5.662441253662109e-06,0,0.6512323617935181,0.6512266993522644,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=16:A=21,OpenBMI_MI,OpenBMI,0,0,C,1,1,21,16,23,35,8,True,True,True,eval_dropout_disabled,5.631457952404162e-06,1.0044959708466195e-06,-2.3677862373006064e-06,0.018771551549434662,0.0033483244478702545,0.007892630994319916,-7.569789886474609e-06,0,0.5397751331329346,0.5397675633430481,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=16:A=21,OpenBMI_MI,OpenBMI,0,0,C,1,2,21,16,23;27,35;40,8,True,True,True,eval_dropout_disabled,1.461785359424539e-06,4.305127731640823e-06,3.8871194192324765e-06,0.004872624296694994,0.01435044500976801,0.012957081198692322,-7.569789886474609e-06,0,0.5397751331329346,0.5397675633430481,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=16:A=21,OpenBMI_MI,OpenBMI,0,0,C,1,4,21,16,23;27;28;30,35;40;41;43,8,True,True,True,eval_dropout_disabled,1.1165301430082764e-06,7.688810001127422e-06,3.823156021098839e-06,0.0037217719946056604,0.025629399344325066,0.012743869796395302,-7.569789886474609e-06,0,0.5397751331329346,0.5397675633430481,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=20:A=22,OpenBMI_MI,OpenBMI,0,0,C,1,1,22,20,43,2,8,True,True,True,eval_dropout_disabled,-1.3685538760910276e-05,-6.0622478486038744e-06,1.0686073437682353e-05,0.04561848193407059,0.02020750194787979,0.03562026098370552,-3.4421682357788086e-06,0,0.19912554323673248,0.1991221010684967,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=20:A=22,OpenBMI_MI,OpenBMI,0,0,C,1,2,22,20,43;44,2;7,8,True,True,True,eval_dropout_disabled,-6.164199930935865e-06,-4.590563094097888e-06,5.949184469500324e-06,0.02054734155535698,0.015301883220672607,0.019830623641610146,-3.4421682357788086e-06,0,0.19912554323673248,0.1991221010684967,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=20:A=22,OpenBMI_MI,OpenBMI,0,0,C,1,4,22,20,43;44;45;46,2;7;10;16,8,True,True,True,eval_dropout_disabled,-4.055782483192161e-06,-1.463044327465468e-06,4.385269221529597e-06,0.013519281521439552,0.0048768166452646255,0.014617569744586945,-3.4421682357788086e-06,0,0.19912554323673248,0.1991221010684967,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=21:A=23,OpenBMI_MI,OpenBMI,0,0,C,1,1,23,21,48,30,8,True,True,True,eval_dropout_disabled,2.3184757083072327e-06,-4.915330464427825e-06,5.418266482593026e-06,0.007728276774287224,0.016384486109018326,0.018060944974422455,-7.0035457611083984e-06,0,0.13538822531700134,0.13538122177124023,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=21:A=23,OpenBMI_MI,OpenBMI,0,0,C,1,2,23,21,48;49,30;31,8,True,True,True,eval_dropout_disabled,2.2144331524032168e-07,-5.772414169769036e-06,-1.6309120098867425e-07,0.0007381467148661613,0.019241441041231155,0.000543639063835144,-7.0035457611083984e-06,0,0.13538822531700134,0.13538122177124023,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=21:A=23,OpenBMI_MI,OpenBMI,0,0,C,1,4,23,21,48;49;50;52,30;31;34;35,8,True,True,True,eval_dropout_disabled,-2.5144054234260693e-06,1.0247487125525367e-07,3.5154764077560685e-07,0.008381377905607224,0.0003415839746594429,0.001171829178929329,-7.0035457611083984e-06,0,0.13538822531700134,0.13538122177124023,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=22:A=27,OpenBMI_MI,OpenBMI,0,0,C,1,1,27,22,10,21,8,True,True,True,eval_dropout_disabled,-9.79398191702785e-06,-1.5793768397998065e-05,-1.8755944211079623e-06,0.03264661878347397,0.05264591425657272,0.006251983344554901,-6.735324859619141e-06,0,0.6307278275489807,0.6307210922241211,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:C:r1:B=22:A=27,OpenBMI_MI,OpenBMI,0,0,C,1,2,27,22,10;16,21;23,8,True,True,True,eval_dropout_disabled,1.1044718348784954e-06,-1.0712616131058894e-05,-1.655718733672984e-06,0.0036815740168094635,0.03570873290300369,0.0055190641433000565,-6.735324859619141e-06,0,0.6307278275489807,0.6307210922241211,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
