observation_id,task,dataset,fold,seed,space,round,subject_A,subject_B,optimizer,learning_rate,weight_decay,global_grad_clip,gradient_mode,delta_norm,g_A_norm,g_A_delta_dot,g_A_delta_cosine,preclip_global_grad_norm,loss_A,checkpoint_sha256,normalizer_sha256
OpenBMI_MI:f0:M:r0:B=21:A=22,OpenBMI_MI,OpenBMI,0,0,M,0,22,21,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299171075225,0.03964497521519661,-1.7962907804758288e-05,-0.8719554543495178,0.03964497521519661,0.4995426535606384,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=22:A=23,OpenBMI_MI,OpenBMI,0,0,M,0,23,22,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196301499381661,0.05242953822016716,-2.5782272132346407e-05,-0.9463478326797485,0.05242953822016716,0.2942391633987427,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=23:A=27,OpenBMI_MI,OpenBMI,0,0,M,0,27,23,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300917305052,0.04291919991374016,-2.0534647774184123e-05,-0.9207491278648376,0.04291919991374016,0.1494126319885254,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=27:A=28,OpenBMI_MI,OpenBMI,0,0,M,0,28,27,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196282872930169,0.009560322389006615,-4.352003998064902e-06,-0.8760399222373962,0.009560322389006615,0.06413612514734268,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=28:A=30,OpenBMI_MI,OpenBMI,0,0,M,0,30,28,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196296842768788,0.06250125169754028,-2.294233490829356e-05,-0.7064068913459778,0.06250125169754028,0.3990698456764221,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=30:A=31,OpenBMI_MI,OpenBMI,0,0,M,0,31,30,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299171075225,0.040420498698949814,-1.7906902940012515e-05,-0.8525593876838684,0.040420498698949814,0.08527784049510956,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=31:A=34,OpenBMI_MI,OpenBMI,0,0,M,0,34,31,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300917305052,0.054664574563503265,-2.5360875952173956e-05,-0.8928200602531433,0.054664574563503265,0.6960628032684326,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=34:A=35,OpenBMI_MI,OpenBMI,0,0,M,0,35,34,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196264246478677,0.007151209283620119,-3.1355714327219175e-06,-0.8438123464584351,0.007151209283620119,0.015410047024488449,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=35:A=40,OpenBMI_MI,OpenBMI,0,0,M,0,40,35,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300335228443,0.031424641609191895,-1.558386065880768e-05,-0.9543560147285461,0.031424641609191895,0.3824455142021179,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=40:A=41,OpenBMI_MI,OpenBMI,0,0,M,0,41,40,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196297424845397,0.036788105964660645,-1.50182477227645e-05,-0.7856295108795166,0.036788105964660645,0.44141072034835815,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=41:A=43,OpenBMI_MI,OpenBMI,0,0,M,0,43,41,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300335228443,0.06936348974704742,-2.8551838113344274e-05,-0.7921527028083801,0.06936348974704742,0.33245763182640076,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=43:A=44,OpenBMI_MI,OpenBMI,0,0,M,0,44,43,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196257261559367,0.03410250321030617,-1.4583223673980683e-05,-0.8229559063911438,0.03410250321030617,0.27634793519973755,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=44:A=45,OpenBMI_MI,OpenBMI,0,0,M,0,45,44,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196301499381661,0.05978665128350258,-2.9764356440864503e-05,-0.9580715298652649,0.05978665128350258,0.442710816860199,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=45:A=46,OpenBMI_MI,OpenBMI,0,0,M,0,46,45,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300917305052,0.04356048256158829,-2.1183708668104373e-05,-0.9358688592910767,0.04356048256158829,0.5659642815589905,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=46:A=48,OpenBMI_MI,OpenBMI,0,0,M,0,48,46,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000519628229085356,0.060421012341976166,-2.415293056401424e-05,-0.7692882418632507,0.060421012341976166,0.2789170742034912,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=48:A=49,OpenBMI_MI,OpenBMI,0,0,M,0,49,48,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196298006922007,0.02755548246204853,-1.2374732250464149e-05,-0.8642387390136719,0.02755548246204853,0.11695888638496399,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=49:A=50,OpenBMI_MI,OpenBMI,0,0,M,0,50,49,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000519630266353488,0.10461293905973434,-5.235439311945811e-05,-0.9631041884422302,0.10461293905973434,0.7775076031684875,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=50:A=52,OpenBMI_MI,OpenBMI,0,0,M,0,52,50,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196291022002697,0.03271172568202019,-1.1924424143217038e-05,-0.7015206217765808,0.03271172568202019,0.13932150602340698,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=52:A=53,OpenBMI_MI,OpenBMI,0,0,M,0,53,52,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000519629567861557,0.013781308196485043,-6.649954229942523e-06,-0.9286119937896729,0.013781308196485043,0.19741420447826385,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r0:B=53:A=1,OpenBMI_MI,OpenBMI,0,0,M,0,1,53,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196298006922007,0.025691978633403778,-1.1440035450505093e-05,-0.8569110035896301,0.025691978633403778,0.3548806309700012,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=1:A=7,OpenBMI_MI,OpenBMI,0,0,M,1,7,1,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196292186155915,0.010227142833173275,-4.88442037749337e-06,-0.9191048741340637,0.010227142833173275,0.5382481217384338,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=2:A=10,OpenBMI_MI,OpenBMI,0,0,M,1,10,2,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000519629567861557,0.08219567686319351,-3.309465682832524e-05,-0.7748453617095947,0.08219567686319351,0.4617423713207245,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=7:A=16,OpenBMI_MI,OpenBMI,0,0,M,1,16,7,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299171075225,0.028354482725262642,-1.3112829037709162e-05,-0.8899804949760437,0.028354482725262642,0.42508208751678467,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=10:A=20,OpenBMI_MI,OpenBMI,0,0,M,1,20,10,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299753151834,0.06562399864196777,-2.9277047360665165e-05,-0.8585594296455383,0.06562399864196777,0.599004864692688,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=16:A=21,OpenBMI_MI,OpenBMI,0,0,M,1,21,16,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196291022002697,0.02504913881421089,-1.0324103641323745e-05,-0.7931696176528931,0.02504913881421089,0.1286448836326599,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=20:A=22,OpenBMI_MI,OpenBMI,0,0,M,1,22,20,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299171075225,0.03964497521519661,-1.7962907804758288e-05,-0.8719554543495178,0.03964497521519661,0.4995426535606384,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=21:A=23,OpenBMI_MI,OpenBMI,0,0,M,1,23,21,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196301499381661,0.05242953822016716,-2.5782272132346407e-05,-0.9463478326797485,0.05242953822016716,0.2942391633987427,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=22:A=27,OpenBMI_MI,OpenBMI,0,0,M,1,27,22,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300917305052,0.04291919991374016,-2.0534647774184123e-05,-0.9207491278648376,0.04291919991374016,0.1494126319885254,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=23:A=28,OpenBMI_MI,OpenBMI,0,0,M,1,28,23,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196282872930169,0.009560322389006615,-4.352003998064902e-06,-0.8760399222373962,0.009560322389006615,0.06413612514734268,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=27:A=30,OpenBMI_MI,OpenBMI,0,0,M,1,30,27,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196296842768788,0.06250125169754028,-2.294233490829356e-05,-0.7064068913459778,0.06250125169754028,0.3990698456764221,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=28:A=31,OpenBMI_MI,OpenBMI,0,0,M,1,31,28,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299171075225,0.040420498698949814,-1.7906902940012515e-05,-0.8525593876838684,0.040420498698949814,0.08527784049510956,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=30:A=34,OpenBMI_MI,OpenBMI,0,0,M,1,34,30,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300917305052,0.054664574563503265,-2.5360875952173956e-05,-0.8928200602531433,0.054664574563503265,0.6960628032684326,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=31:A=35,OpenBMI_MI,OpenBMI,0,0,M,1,35,31,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196264246478677,0.007151209283620119,-3.1355714327219175e-06,-0.8438123464584351,0.007151209283620119,0.015410047024488449,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=34:A=40,OpenBMI_MI,OpenBMI,0,0,M,1,40,34,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300335228443,0.031424641609191895,-1.558386065880768e-05,-0.9543560147285461,0.031424641609191895,0.3824455142021179,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=35:A=41,OpenBMI_MI,OpenBMI,0,0,M,1,41,35,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196297424845397,0.036788105964660645,-1.50182477227645e-05,-0.7856295108795166,0.036788105964660645,0.44141072034835815,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=40:A=43,OpenBMI_MI,OpenBMI,0,0,M,1,43,40,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300335228443,0.06936348974704742,-2.8551838113344274e-05,-0.7921527028083801,0.06936348974704742,0.33245763182640076,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=41:A=44,OpenBMI_MI,OpenBMI,0,0,M,1,44,41,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196257261559367,0.03410250321030617,-1.4583223673980683e-05,-0.8229559063911438,0.03410250321030617,0.27634793519973755,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=43:A=45,OpenBMI_MI,OpenBMI,0,0,M,1,45,43,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196301499381661,0.05978665128350258,-2.9764356440864503e-05,-0.9580715298652649,0.05978665128350258,0.442710816860199,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=44:A=46,OpenBMI_MI,OpenBMI,0,0,M,1,46,44,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300917305052,0.04356048256158829,-2.1183708668104373e-05,-0.9358688592910767,0.04356048256158829,0.5659642815589905,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=45:A=48,OpenBMI_MI,OpenBMI,0,0,M,1,48,45,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000519628229085356,0.060421012341976166,-2.415293056401424e-05,-0.7692882418632507,0.060421012341976166,0.2789170742034912,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=46:A=49,OpenBMI_MI,OpenBMI,0,0,M,1,49,46,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196298006922007,0.02755548246204853,-1.2374732250464149e-05,-0.8642387390136719,0.02755548246204853,0.11695888638496399,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=48:A=50,OpenBMI_MI,OpenBMI,0,0,M,1,50,48,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000519630266353488,0.10461293905973434,-5.235439311945811e-05,-0.9631041884422302,0.10461293905973434,0.7775076031684875,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=49:A=52,OpenBMI_MI,OpenBMI,0,0,M,1,52,49,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196291022002697,0.03271172568202019,-1.1924424143217038e-05,-0.7015206217765808,0.03271172568202019,0.13932150602340698,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=50:A=53,OpenBMI_MI,OpenBMI,0,0,M,1,53,50,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000519629567861557,0.013781308196485043,-6.649954229942523e-06,-0.9286119937896729,0.013781308196485043,0.19741420447826385,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=52:A=1,OpenBMI_MI,OpenBMI,0,0,M,1,1,52,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196298006922007,0.025691978633403778,-1.1440035450505093e-05,-0.8569110035896301,0.025691978633403778,0.3548806309700012,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:M:r1:B=53:A=2,OpenBMI_MI,OpenBMI,0,0,M,1,2,53,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299171075225,0.060313135385513306,-2.6875437470152974e-05,-0.8575302958488464,0.060313135385513306,0.2895403504371643,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:CM:r0:B=1:A=2,OpenBMI_MI,OpenBMI,0,0,CM,0,2,1,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000127177685499,0.06224995106458664,-3.149759868392721e-05,-0.8432919979095459,0.06224995106458664,0.2895403504371643,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:CM:r0:B=2:A=7,OpenBMI_MI,OpenBMI,0,0,CM,0,7,2,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000121938996017,0.04458511993288994,-1.79033049789723e-05,-0.6692419648170471,0.04458512365818024,0.5382481217384338,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:CM:r0:B=7:A=10,OpenBMI_MI,OpenBMI,0,0,CM,0,10,7,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000125431455672,0.09761004894971848,-4.8888428864302114e-05,-0.8347399830818176,0.09761004894971848,0.4617423713207245,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:CM:r0:B=10:A=16,OpenBMI_MI,OpenBMI,0,0,CM,0,16,10,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000127177685499,0.03400511294603348,-1.8744292901828885e-05,-0.9186801910400391,0.03400511294603348,0.42508208751678467,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:CM:r0:B=16:A=20,OpenBMI_MI,OpenBMI,0,0,CM,0,20,16,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000128923915327,0.07992218434810638,-4.296258703107014e-05,-0.8959060907363892,0.07992218434810638,0.599004864692688,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:CM:r0:B=20:A=21,OpenBMI_MI,OpenBMI,0,0,CM,0,21,20,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000600011961068958,0.026214225217700005,-1.2642583897104487e-05,-0.8037830591201782,0.026214225217700005,0.1286448836326599,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:CM:r0:B=21:A=22,OpenBMI_MI,OpenBMI,0,0,CM,0,22,21,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000127759762108,0.05135684460401535,-2.7756888812291436e-05,-0.9007658958435059,0.05135684832930565,0.4995426535606384,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:CM:r0:B=22:A=23,OpenBMI_MI,OpenBMI,0,0,CM,0,23,22,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000126013532281,0.05253634601831436,-2.678676537470892e-05,-0.8497673869132996,0.05253634601831436,0.2942391633987427,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:CM:r0:B=23:A=27,OpenBMI_MI,OpenBMI,0,0,CM,0,27,23,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000129505991936,0.04984787106513977,-2.8140413633082062e-05,-0.9408560991287231,0.04984787106513977,0.1494126319885254,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:CM:r0:B=27:A=28,OpenBMI_MI,OpenBMI,0,0,CM,0,28,27,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000600011320784688,0.014948890544474125,-7.799646482453682e-06,-0.8695738911628723,0.014948890544474125,0.06413612514734268,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:CM:r0:B=28:A=30,OpenBMI_MI,OpenBMI,0,0,CM,0,30,28,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000600012659560889,0.10575447231531143,-4.853498830925673e-05,-0.764884352684021,0.10575447231531143,0.3990698456764221,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:CM:r0:B=30:A=31,OpenBMI_MI,OpenBMI,0,0,CM,0,31,30,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000127759762108,0.045074354857206345,-2.389098153798841e-05,-0.8833726048469543,0.045074354857206345,0.08527784049510956,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI:f0:CM:r0:B=31:A=34,OpenBMI_MI,OpenBMI,0,0,CM,0,34,31,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000128923915327,0.0565149188041687,-2.96637572319014e-05,-0.8747872710227966,0.0565149188041687,0.6960628032684326,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
