task,model,fold,seed,absolute_CE_harm_CI95,absolute_CE_harm_mean,block,coordinates,excess_CE_harm_CI95,excess_CE_harm_mean,persistence_supported,protected,rank,rho_G,rho_null_p95,selection_subjects
WBCIC_MI,LiteBN,0,2,"[0.0005332745430330647, 0.0019879650883182776]",0.0012596570174080032,8,[19],"[-0.009653852233504671, -0.004748981629318493]",-0.007178790196371734,False,False,1,-0.0532926729418487,0.19542585222432798,19
WBCIC_MI,LiteBN,1,0,"[-0.0008814033436523286, 0.0007621805538709038]",-9.719129034627995e-05,0,"[0, 1]","[-0.02804347856586578, -0.01723727088108146]",-0.022774281995190607,True,False,2,0.5099753389216207,0.1693174636223038,19
WBCIC_MI,LiteBN,1,0,"[0.00013293908150173775, 0.0005347714129876578]",0.00030585515784050207,1,[2],"[-0.01815214541665985, -0.011186069737735494]",-0.014720441799392615,True,False,1,0.3668858401457328,0.14939779588088198,19
WBCIC_MI,LiteBN,1,0,"[0.1652814298745294, 0.2702710478619961]",0.218335129466236,2,"[3, 4, 5, 6]","[0.1607916453749793, 0.26509370115912095]",0.21455119964081187,True,True,4,0.1433287985705289,0.04034516153984228,19
WBCIC_MI,LiteBN,1,0,"[0.010366738532959194, 0.017627418292529885]",0.013877227917210922,3,"[7, 8, 9, 10]","[-0.05226044409949617, -0.02679712479873218]",-0.0396488215051239,True,False,4,0.04350821961393384,0.019722620285452186,19
WBCIC_MI,LiteBN,1,0,"[0.0005639423183165139, 0.0036323419339465363]",0.0019830733119665725,4,"[11, 12, 13, 14]","[-0.06765153752334822, -0.04048379515224737]",-0.05441371647439475,False,False,4,0.0069583406938420874,0.009143521025131275,19
WBCIC_MI,LiteBN,1,0,"[-0.0008269695847749499, 0.001930173693375625]",0.0005838287078077125,5,"[15, 16, 17, 18]","[-0.06906437516661158, -0.04291951303614124]",-0.05624195912036037,False,False,4,-0.018122717679857035,0.010423355951227533,19
WBCIC_MI,LiteBN,1,0,"[-0.0003144551265614889, 0.0007703848535531326]",0.00022570795324194286,6,[19],"[-0.017759070427601494, -0.010997294033252152]",-0.014386637107882114,False,False,1,-0.16139929635917188,0.08589526709252855,19
WBCIC_MI,LiteBN,1,1,"[-0.0006252631739039997, 0.0003379341413949255]",-0.00014521694837320813,0,"[0, 1]","[-0.02615456537960742, -0.015669524036379893]",-0.02101886854556286,True,False,2,0.5355496577566856,0.16228380272935405,19
WBCIC_MI,LiteBN,1,1,"[-0.00018005353874974735, 0.00024128334051711604]",3.151791311247044e-05,1,[2],"[-0.0189516807153298, -0.01099041082602496]",-0.01509357806719554,True,False,1,0.4086966217921558,0.1645850053924329,19
WBCIC_MI,LiteBN,1,1,"[0.10954439257754678, 0.20625461030162978]",0.1575465743950539,2,[3],"[0.10700629415054164, 0.20099639800658534]",0.15455036182227053,True,True,1,0.19977531965054088,0.09117044441953215,19
WBCIC_MI,LiteBN,1,1,"[0.021871108589855352, 0.03722891797474592]",0.02937366838546412,3,[4],"[0.013459558552324767, 0.025386173813623944]",0.019110340824834465,True,True,1,0.14223249065265886,0.07228379304743551,19
WBCIC_MI,LiteBN,1,1,"[-0.0012050438043517658, 0.0032242819238755076]",0.0008505469286531694,4,"[5, 6, 7, 8]","[-0.06808609819123267, -0.04005702477812495]",-0.05424957884889645,True,False,4,0.06135582576428655,0.02286093990333056,19
WBCIC_MI,LiteBN,1,1,"[0.011903175407005251, 0.017924832510848122]",0.014926111176169493,5,"[9, 10, 11, 12]","[-0.0506827909565738, -0.022622973054370582]",-0.0367827434832681,True,False,4,0.014762692324026409,0.007429470402765947,19
WBCIC_MI,LiteBN,1,1,"[0.005495446945628275, 0.010582201850816483]",0.008103804012209725,6,"[13, 14, 15, 16]","[-0.06070085624694242, -0.029886744730843972]",-0.04531431931751169,False,False,4,-0.0027630417442772595,0.008256164727141163,19
WBCIC_MI,LiteBN,1,1,"[0.0004564599299254395, 0.003421691478480588]",0.0019605729512097198,7,"[17, 18]","[-0.026767557424329735, -0.014436211488718351]",-0.02066063292872162,False,False,2,-0.025820453466923084,0.019997400598315857,19
WBCIC_MI,LiteBN,1,1,"[-0.00014557767127384836, 0.0007016588670520363]",0.0002946418285283977,8,[19],"[-0.014399815033343708, -0.00808778904864198]",-0.011279589707040013,False,False,1,-0.22136977277163503,0.11143056196491892,19
WBCIC_MI,LiteBN,1,2,"[-0.0014438015681229111, 2.739143599364645e-05]",-0.0007181430552031406,0,"[0, 1]","[-0.027435346808485275, -0.017125801707542448]",-0.022305516505662017,True,False,2,0.3720968632954633,0.12906763724604636,19
WBCIC_MI,LiteBN,1,2,"[0.1391243870276073, 0.24161961819065395]",0.19055974453566438,1,"[2, 3, 4, 5]","[0.13587190163197244, 0.23996362236794494]",0.18829471619198004,True,True,4,0.15628633624806984,0.04269634552117262,19
WBCIC_MI,LiteBN,1,2,"[-0.0003514744062007819, 0.005575881095230824]",0.0026062734906800926,2,"[6, 7, 8, 9]","[-0.05944987079047487, -0.03488420359313265]",-0.047333703913240294,True,False,4,0.036904431747322324,0.014178171098751198,19
WBCIC_MI,LiteBN,1,2,"[0.00015755421840350604, 0.0017804061876285626]",0.0009713930100913867,3,"[10, 11, 12, 13]","[-0.06095492216955202, -0.03763096797506638]",-0.04934942512822865,True,False,4,0.006860915005814596,0.005867706501914339,19
WBCIC_MI,LiteBN,1,2,"[0.004064675488228325, 0.007482520664083794]",0.005736834625466011,4,"[14, 15, 16, 17]","[-0.0557335767429419, -0.030061471105673677]",-0.04315092718411442,False,False,4,-0.011879055752118742,0.007936060266146185,19
WBCIC_MI,LiteBN,1,2,"[-0.0009536423573416924, 0.0013479590384155831]",0.00018862675033463316,5,"[18, 19]","[-0.02756170649030517, -0.016996169122688094]",-0.02239831457185684,False,False,2,-0.07608393830058688,0.047229636174705075,19
WBCIC_MI,LiteBN,2,0,"[-0.0003444015487658236, 0.0001043841433838085]",-9.22833495801689e-05,0,[0],"[-0.015950542096691105, -0.010335304690867]",-0.013167941662574883,True,False,1,0.573957813664766,0.2178976151584816,20
WBCIC_MI,LiteBN,2,0,"[-0.000602576229161786, 4.792695178618205e-05]",-0.0002883013474537515,1,[1],"[-0.016268246409701585, -0.010516891581867891]",-0.01337704711363057,True,False,1,0.31967206416163535,0.14389485058323334,20
WBCIC_MI,LiteBN,2,0,"[0.15388480444452368, 0.24474560408468682]",0.19982749944025344,2,"[2, 3, 4, 5]","[0.15049312002535575, 0.24038355583803966]",0.19647046723779726,True,True,4,0.15665496426228553,0.03915419595982117,20
WBCIC_MI,LiteBN,2,0,"[0.007241477914958994, 0.01180161898801614]",0.009525144108737577,3,"[6, 7, 8, 9]","[-0.052353851469644844, -0.030541573673438478]",-0.04134415524396438,True,False,4,0.06082411878538365,0.017277075922830676,20
WBCIC_MI,LiteBN,2,0,"[0.0023728364083601557, 0.006225468770806063]",0.004350679287514065,4,"[10, 11, 12, 13]","[-0.05889773491712675, -0.037010037264654246]",-0.04793598877133388,True,False,4,0.012585614905860338,0.006572487711712874,20
WBCIC_MI,LiteBN,2,0,"[-0.001383948017874842, 0.0005717320643433501]",-0.0004913801061898984,5,"[14, 15, 16, 17]","[-0.06475862999796243, -0.042557098192898435]",-0.05391936163989221,False,False,4,-0.009410251437783637,0.007157464013956806,20
WBCIC_MI,LiteBN,2,0,"[-0.00022948936179416295, 0.0004412872845586707]",0.00010350706187005763,6,[18],"[-0.01662763066125429, -0.01137391833038233]",-0.014049405884656635,False,False,1,-0.031566321272346966,0.0443561825053171,20
WBCIC_MI,LiteBN,2,0,"[-0.0005157999075872186, 0.0001934633082619497]",-0.00012005297910475561,7,[19],"[-0.017165016837304176, -0.011304320729655166]",-0.014275699354784063,False,False,1,-0.10199437682815372,0.0871541449436946,20
WBCIC_MI,LiteBN,2,1,"[5.600689721130709e-05, 0.0004469531281064498]",0.00024225090112047566,0,[0],"[-0.01503596375745634, -0.009628784705337292]",-0.012344427620904796,True,False,1,0.5104606699908656,0.22469551769202747,20
WBCIC_MI,LiteBN,2,1,"[-0.00027297120566712265, 0.00031224431532059487]",2.1625627610124096e-05,1,"[1, 2]","[-0.03188634800578637, -0.020777136462699408]",-0.0263455067876108,True,False,2,0.315325624524476,0.10044609925175073,20
WBCIC_MI,LiteBN,2,1,"[0.15440340698067567, 0.24480355022490585]",0.200281281848615,2,"[3, 4, 5, 6]","[0.1499359924750844, 0.24255536722500287]",0.19739358376221874,True,True,4,0.11500946477940455,0.03700863625719441,20
WBCIC_MI,LiteBN,2,1,"[0.002258225683224718, 0.006146615138000531]",0.004150013883328209,3,"[7, 8, 9, 10]","[-0.05581652514222023, -0.03436429549655615]",-0.045174013980178715,True,False,4,0.0378681670691031,0.013554339163192847,20
WBCIC_MI,LiteBN,2,1,"[0.0003233772448405725, 0.003105059454715509]",0.0017121214164400708,4,"[11, 12, 13, 14]","[-0.058694314802242534, -0.037209907106291816]",-0.048209201376930175,False,False,4,0.0023554800895226203,0.004821853038780765,20
WBCIC_MI,LiteBN,2,1,"[0.0030090228799465476, 0.005907481237494842]",0.004367297448226,5,"[15, 16, 17, 18]","[-0.05500974484675763, -0.034621741013250704]",-0.0448565874016122,False,False,4,-0.02654671129437022,0.01321681413867907,20
WBCIC_MI,LiteBN,2,1,"[-0.0002827672620235331, 0.0011072976063229679]",0.0004029035012363784,6,[19],"[-0.013588569748132892, -0.008308016662053289]",-0.010825272937013682,False,False,1,-0.16171772825765449,0.09658762668364015,20
WBCIC_MI,LiteBN,2,2,"[-0.0002937962017224642, 0.0004998943065114778]",0.00011186941109946635,0,[0],"[-0.011507244942988602, -0.007474609270319461]",-0.009504739248340487,True,False,1,0.4697599050952024,0.19496725466852946,20
WBCIC_MI,LiteBN,2,2,"[0.0003923058957878784, 0.0017565618311072542]",0.0010887790123325796,1,[1],"[-0.010333372039992903, -0.0067223174075752064]",-0.00848096419220607,True,False,1,0.3739645397353388,0.16267087754994936,20
WBCIC_MI,LiteBN,2,2,"[-0.00024401765664042112, 0.00036360635371830875]",1.8352703444617416e-05,2,[2],"[-0.011491398863793805, -0.007598874949512049]",-0.009622695898106394,True,False,1,0.23177720355392747,0.11773931592906402,20
WBCIC_MI,LiteBN,2,2,"[0.14700846937161657, 0.240178591013209]",0.19474326801907732,3,"[3, 4, 5, 6]","[0.14413878185769619, 0.23732435909102548]",0.1917261431714994,True,True,4,0.10620779772653248,0.03204620067579818,20
WBCIC_MI,LiteBN,2,2,"[0.003853044862343191, 0.011109240217473672]",0.00691884040596249,4,"[7, 8, 9, 10]","[-0.053366740261758513, -0.03140315356239422]",-0.04244566078760686,True,False,4,0.022866060964197053,0.009018962443817002,20
WBCIC_MI,LiteBN,2,2,"[0.0002586691631549485, 0.0028231275857908697]",0.0015748918576704474,5,"[11, 12, 13, 14]","[-0.06049449498969605, -0.03769004709854773]",-0.04902803118947513,False,False,4,0.002038406984699704,0.00469337870683848,20
WBCIC_MI,LiteBN,2,2,"[0.0005803384299594754, 0.0032721931102745448]",0.0018982857629495254,6,"[15, 16, 17, 18]","[-0.05943393581735004, -0.037612606437744174]",-0.04855928347741496,False,False,4,-0.01955405055379561,0.012001164424512434,20
WBCIC_MI,LiteBN,2,2,"[1.9236837386149825e-05, 0.00048805861899378763]",0.0002531682154667082,7,[19],"[-0.011156784967475984, -0.0069015670455166]",-0.009014911495471135,False,False,1,-0.0865044247082548,0.06149240726905486,20
WBCIC_MI,LiteBN,3,0,"[-0.0011751555147032115, 0.0001482034965767925]",-0.0004953665173016012,0,"[0, 1]","[-0.0217439400349284, -0.013053225995541989]",-0.0175606082598994,True,False,2,0.5135355076493249,0.16537583649614992,20
WBCIC_MI,LiteBN,3,0,"[0.1380550772872505, 0.23964384822929308]",0.19026806090625242,1,"[2, 3, 4, 5]","[0.1358251087751733, 0.23886667684504367]",0.18834373569994192,True,True,4,0.19399916516287644,0.049873546496206844,20
WBCIC_MI,LiteBN,3,0,"[0.006540417469384619, 0.010323054750586804]",0.008393902819547222,2,"[6, 7, 8, 9]","[-0.05652149975396987, -0.031025754260171692]",-0.04405288746180957,True,False,4,0.07009740932128276,0.023695489030284487,20
WBCIC_MI,LiteBN,3,0,"[-0.0007018000739393446, 0.0013664195433069303]",0.00035377400306106687,3,"[10, 11, 12, 13]","[-0.06787706716108291, -0.040062301212361505]",-0.054229076490332914,True,False,4,0.012903671634391534,0.008361516608328609,20
WBCIC_MI,LiteBN,3,0,"[-0.0010069468965836124, 0.0005204149016927256]",-0.00030920451877705543,4,"[14, 15, 16, 17]","[-0.0681084781509246, -0.041300375284460185]",-0.055059495787568045,False,False,4,-0.009636603184213112,0.006686007051050432,20
WBCIC_MI,LiteBN,3,0,"[-0.00011872761101109026, 0.0008871833472095087]",0.00037941900870509294,5,[18],"[-0.011276515795486736, -0.0063438433717800955]",-0.008876967862919666,False,False,1,-0.04290744503271729,0.03827741174980565,20
WBCIC_MI,LiteBN,3,0,"[-8.992467198147489e-05, 0.00023171981426215623]",6.638042616216183e-05,6,[19],"[-0.01149820319683186, -0.006870957917201957]",-0.009208486864455908,False,False,1,-0.15085092681169077,0.10989109967720068,20
WBCIC_MI,LiteBN,3,1,"[-0.0002083658258940316, 0.00011995072184885208]",-4.66097650177764e-05,0,[0],"[-0.018706920483256017, -0.010012265885361537]",-0.014061193090865348,True,False,1,0.486979534649045,0.19286946618407166,19
WBCIC_MI,LiteBN,3,1,"[-0.00036340165556186197, 0.00036260207494526306]",1.2206363973293673e-06,1,[1],"[-0.018773015556072234, -0.009889681866311735]",-0.014017304830998232,True,False,1,0.31745177860903284,0.13920513950622346,19
WBCIC_MI,LiteBN,3,1,"[0.0004963767963458045, 0.0020660440956377806]",0.0012397321327393212,2,[2],"[-0.016826127963232424, -0.009055050731723174]",-0.0127124327231118,True,False,1,0.2542258702639229,0.11433553939225805,19
WBCIC_MI,LiteBN,3,1,"[0.15107433883825944, 0.24955751267537976]",0.20141905281055442,3,"[3, 4, 5]","[0.14833528204575241, 0.24947705205163231]",0.20008809541230588,True,True,3,0.17407270668298,0.047031396615899466,19
WBCIC_MI,LiteBN,3,1,"[0.0007691723584390109, 0.003811604292118071]",0.0022769318112413925,4,"[6, 7, 8, 9]","[-0.06087512798743404, -0.036767497751918676]",-0.048683803204981266,True,False,4,0.06593197805901878,0.022337033755072115,19
WBCIC_MI,LiteBN,3,1,"[-6.732574749752987e-05, 0.0012485783407482313]",0.0005854585616199599,5,"[10, 11, 12, 13]","[-0.06215184956692196, -0.038765267894191144]",-0.050556924402056634,True,False,4,0.010215812089129703,0.0072187561328124475,19
WBCIC_MI,LiteBN,3,1,"[0.0009282569898206728, 0.0023100967901124084]",0.0016075094776966648,6,"[14, 15, 16, 17]","[-0.06078557004709469, -0.037493240814096586]",-0.04937469846980715,False,False,4,-0.004541660957423033,0.009637424509701686,19
WBCIC_MI,LiteBN,3,1,"[0.00040623851342637575, 0.0018560419242591101]",0.001012386138405641,7,"[18, 19]","[-0.02789043498671366, -0.016964581480054114]",-0.0225511052545873,False,False,2,-0.0315183682167868,0.02481749189109811,19
WBCIC_MI,LiteBN,3,2,"[-0.0007186506264058062, 0.0006737551179484542]",-5.865279558704258e-05,0,[0],"[-0.014734557030272715, -0.008712299570013108]",-0.01178631561169046,True,False,1,0.494947394315034,0.2528270847854849,17
WBCIC_MI,LiteBN,3,2,"[-0.00021453586253041682, 0.00023108289476083305]",7.232759733385778e-06,1,[1],"[-0.014498665791624534, -0.008952975888770663]",-0.011721093178523549,True,False,1,0.42156032136614136,0.18232494973097285,17
WBCIC_MI,LiteBN,3,2,"[5.5399114943550476e-05, 0.003313609862456519]",0.0016750324678635917,2,[2],"[-0.01289056404287685, -0.006841494137972032]",-0.009928947431071054,True,False,1,0.33311674093574883,0.15185967186384952,17
WBCIC_MI,LiteBN,3,2,"[0.15449351802688063, 0.24694689547739143]",0.20196098881091828,3,"[3, 4]","[0.15238981799189558, 0.24376351651010691]",0.20074653958447436,True,True,2,0.1849779097845648,0.052076792443950734,17
WBCIC_MI,LiteBN,3,2,"[-0.0005083892661411317, 0.0007078958626619794]",0.0001063750268052982,4,[5],"[-0.012291187140617197, -0.0077096303665590196]",-0.010090480046780662,True,False,1,0.1353952774508187,0.07462660771920016,17
WBCIC_MI,LiteBN,3,2,"[-0.000421257223974021, 0.00017440198292946438]",-0.00013477391652558465,5,[6],"[-0.012479521508682053, -0.007965377563573814]",-0.010342831384508068,True,False,1,0.09678723841212922,0.0457179049362685,17
WBCIC_MI,LiteBN,3,2,"[0.00527624525759022, 0.00965207663354825]",0.0075089560037828185,6,"[7, 8, 9, 10]","[-0.053850685442767894, -0.030092333317941124]",-0.042330305838662007,True,False,4,0.03341299584908927,0.014597658793001404,17
WBCIC_MI,LiteBN,3,2,"[0.00036150612423055303, 0.002509335705405784]",0.0013963703041317713,7,"[11, 12, 13, 14]","[-0.061397389489505266, -0.03792796727540223]",-0.049862353074764755,True,False,4,0.009079364750106955,0.006406461216093622,17
WBCIC_MI,LiteBN,3,2,"[-0.0004338625782775525, 0.0020881207198712704]",0.0007926089094781835,8,"[15, 16, 17, 18]","[-0.06207708041257736, -0.038610388274263545]",-0.050688140160279185,False,False,4,-0.008852379691544014,0.0062044990685151576,17
WBCIC_MI,LiteBN,3,2,"[-0.0003673968888467506, 0.0008537152632701834]",0.00020382387179749333,9,[19],"[-0.012527393917124069, -0.007412960308876711]",-0.010044885817910099,False,False,1,-0.08822544868260573,0.05290924312803185,17
WBCIC_MI,LiteBN,4,0,"[-0.00043741999957115933, 0.0007956463218897891]",0.00017719009214495202,0,[0],"[-0.013717738886010421, -0.009707203443705207]",-0.011804634259750955,True,False,1,0.4860044082251933,0.24136232869078655,20
WBCIC_MI,LiteBN,4,0,"[-0.0011952644734785705, -4.535860601924415e-05]",-0.0005952675015850784,1,[1],"[-0.014708680166083857, -0.010340213367781606]",-0.012610766102487837,True,False,1,0.4031538968571884,0.18517318951468337,20
WBCIC_MI,LiteBN,4,0,"[0.0008982780832758135, 0.0072732422997728915]",0.004159100803771614,2,[2],"[-0.01080299963687332, -0.004605039902581859]",-0.007574643741394725,True,False,1,0.2570828276090335,0.13942240868160138,20
WBCIC_MI,LiteBN,4,0,"[0.17457734079322457, 0.2567143218051119]",0.21674453165514346,3,"[3, 4, 5, 6]","[0.1693102339435582, 0.24918089444638059]",0.21049708516875704,True,True,4,0.1466861603654987,0.037439306162136005,20
WBCIC_MI,LiteBN,4,0,"[0.005635990840361872, 0.0113937547214714]",0.008386813133956755,4,"[7, 8, 9, 10]","[-0.05618167495343606, -0.0380147037204215]",-0.047244208607699664,True,False,4,0.03536831061486248,0.013900474686404683,20
WBCIC_MI,LiteBN,4,0,"[0.010215951013212718, 0.01906083804130827]",0.014380911742778033,5,"[11, 12, 13, 14]","[-0.05033870749185686, -0.029839342778954045]",-0.04004364998174349,False,False,4,0.0059307345975925935,0.00653277192169536,20
WBCIC_MI,LiteBN,4,0,"[-0.0007134910944086641, 0.0012428367500769521]",0.0002543068562463263,6,"[15, 16, 17, 18]","[-0.06738972815662339, -0.04726033290090919]",-0.05781356397007127,False,False,4,-0.01278094611234045,0.00673639230704573,20
WBCIC_MI,LiteBN,4,0,"[-0.0005349227192914924, 0.0005546545420055253]",1.344135798536433e-06,7,[19],"[-0.01885836236640961, -0.01327271511124433]",-0.016162185994464204,False,False,1,-0.08278123545136476,0.06300340022217026,20
WBCIC_MI,LiteBN,4,1,"[-0.0001520878737258037, 0.0004745415043769202]",0.00013549067915382654,0,[0],"[-0.012329919919666622, -0.008501472861564429]",-0.01045176999694995,True,False,1,0.5142505080402259,0.22510500783555046,19
WBCIC_MI,LiteBN,4,1,"[-0.0010422895357641876, 0.0003325920954731315]",-0.0003227826893115456,1,"[1, 2]","[-0.026249026415349524, -0.01845019139663435]",-0.022527237600126877,True,False,2,0.326260426186227,0.09944567147966399,19
WBCIC_MI,LiteBN,4,1,"[0.16029322043947686, 0.2458869897749532]",0.20378475407638993,2,"[3, 4, 5, 6]","[0.1543381792263029, 0.23935745729358932]",0.19700031626137218,True,True,4,0.11287445338709161,0.03545973300166281,19
WBCIC_MI,LiteBN,4,1,"[0.017707878753741413, 0.026856006397455917]",0.022236392869583278,3,"[7, 8, 9, 10]","[-0.044935292460873175, -0.02430315706230567]",-0.034603958116056745,True,False,4,0.042522105729909596,0.017541513965703033,19
WBCIC_MI,LiteBN,4,1,"[0.00035911935943530127, 0.001670857074946329]",0.0010265026145876,4,"[11, 12, 13, 14]","[-0.07188102499415375, -0.049377144408459986]",-0.060941592350043865,True,False,4,0.007844250907632034,0.006057024509890072,19
WBCIC_MI,LiteBN,4,1,"[0.0029416991062387035, 0.005482426647182797]",0.004199345106696028,5,"[15, 16, 17, 18]","[-0.06744319236432424, -0.04587641879990055]",-0.05693215878078155,False,False,4,-0.026979905457096783,0.012642781712227677,19
WBCIC_MI,LiteBN,4,1,"[-0.00042296081118315326, 0.00096322503381792]",0.0002397495490169831,6,[19],"[-0.01459638104074196, -0.009855177598242035]",-0.012265135724389642,False,False,1,-0.10412928576556967,0.10121649845937374,19
WBCIC_MI,LiteBN,4,2,"[-0.00043687980962820697, 8.565861568949204e-08]",-0.0002098582339028694,0,[0],"[-0.010913763560510896, -0.007924721197075518]",-0.00948930758543906,True,False,1,0.41005691099269903,0.1886187796604881,18
WBCIC_MI,LiteBN,4,2,"[-0.0006577217658352316, 0.0004447146229166203]",-0.00011292614387510895,1,[1],"[-0.011015185767702102, -0.007600137447812297]",-0.009391019986147248,True,False,1,0.23264066953647083,0.10861626366604504,18
WBCIC_MI,LiteBN,4,2,"[0.00014207049722386579, 0.00249789658625872]",0.0012798029060641205,2,[2],"[-0.01005575049620097, -0.006012980136202266]",-0.007940338585512898,True,False,1,0.18284755974404174,0.0843096693160823,18
WBCIC_MI,LiteBN,4,2,"[0.16581201714869576, 0.2556736476940871]",0.21150450124650416,3,"[3, 4, 5, 6]","[0.1615015923625452, 0.25159518704297656]",0.20697924987903016,True,True,4,0.09519241320020759,0.022913302444839433,18
WBCIC_MI,LiteBN,4,2,"[0.002943535684955073, 0.006635921540108203]",0.004841589389481402,4,"[7, 8, 9, 10]","[-0.05837665715510226, -0.038444546029722006]",-0.04862198055674352,True,False,4,0.022833282169058194,0.009300133505662441,18
WBCIC_MI,LiteBN,4,2,"[0.0003352517528984541, 0.002722532160582643]",0.0015647762737366568,5,"[11, 12, 13, 14]","[-0.0629704237887878, -0.042085721710085164]",-0.052707277285825874,False,False,4,0.0005087673908190642,0.0035467726390057248,18
WBCIC_MI,LiteBN,4,2,"[0.007165789333416087, 0.011147909179725949]",0.009085872722937914,6,"[15, 16, 17, 18]","[-0.05321587062953524, -0.03237613374700439]",-0.043082938717974,False,False,4,-0.018427210472080922,0.009146615094062937,18
WBCIC_MI,LiteBN,4,2,"[0.00010065774824229683, 0.001170734650164378]",0.0006594691650070605,7,[19],"[-0.016536269303376046, -0.009476213731775115]",-0.013009226804816245,False,False,1,-0.06517409473256952,0.04748711963513529,18
WBCIC_MI,TFFormer,0,0,"[-0.00012149613082664916, 0.00046417773248260254]",0.00015432018656829174,0,[0],"[-0.017321442111217313, -0.010998490408623891]",-0.014267259653768353,True,False,1,0.5895088467787244,0.2699027525054994,18
WBCIC_MI,TFFormer,0,0,"[-0.00015352007601173286, 0.0019207154032170526]",0.0008682797773148433,1,[1],"[-0.016244709186276234, -0.010683811012935]",-0.01351310623449718,True,False,1,0.36199251539879534,0.19269753579333562,18
WBCIC_MI,TFFormer,0,0,"[-0.0006143468339261901, 0.0007409118154374195]",7.226857096206451e-05,2,[2],"[-0.017504036805130515, -0.010877932148213193]",-0.01434407779392943,True,False,1,0.27177380431429005,0.1385462755629918,18
WBCIC_MI,TFFormer,0,0,"[0.12374357017189362, 0.21849225294985725]",0.17283683976249942,3,"[3, 4]","[0.11777625796887028, 0.2109730908668347]",0.16647765858239738,True,True,2,0.1500861010731569,0.055596185313514394,18
WBCIC_MI,TFFormer,0,0,"[0.023856826250326233, 0.042284657392678775]",0.03245875014092677,4,"[5, 6, 7, 8]","[-0.028869891919061925, -0.003451981473542461]",-0.016539675112916766,True,False,4,0.06072189746624341,0.02268625930951888,18
WBCIC_MI,TFFormer,0,0,"[0.007650047297534693, 0.014791055150762246]",0.011292261704703467,5,"[9, 10, 11, 12]","[-0.05463310675700938, -0.028919230482433573]",-0.042423215350719454,True,False,4,0.014391810771587816,0.007078730931164953,18
WBCIC_MI,TFFormer,0,0,"[0.0011747911647260302, 0.0037249747386295493]",0.0023980473748161212,6,"[13, 14, 15, 16]","[-0.06451934273412926, -0.04151609981494642]",-0.05347185253549949,False,False,4,-0.002096286535652918,0.004780622158144651,18
WBCIC_MI,TFFormer,0,0,"[0.0062244573466516545, 0.011814029122148243]",0.008898225502635219,7,"[17, 18, 19]","[-0.03890477093344249, -0.020400038320813815]",-0.029871630862459878,False,False,3,-0.026819513308724705,0.01679250989174427,18
WBCIC_MI,TFFormer,0,1,"[-0.0007345793849938714, -9.598018063430414e-05]",-0.0004092313144225883,0,[0],"[-0.0180320685312731, -0.012087195459823247]",-0.015204622713875085,True,False,1,0.49451100008354887,0.2588009245633467,19
WBCIC_MI,TFFormer,0,1,"[-0.0006399096431375132, -2.1476777282049084e-05]",-0.0003628762522694133,1,[1],"[-0.018071611046303164, -0.01208053482097691]",-0.01515675303836296,True,False,1,0.3050514473568989,0.18478828010374976,19
WBCIC_MI,TFFormer,0,1,"[-8.254425039302917e-05, 0.00019026118246914038]",5.3279722589532354e-05,2,[2],"[-0.01750597575458618, -0.011772842424122252]",-0.014709669655966873,True,False,1,0.254574298203563,0.12435294514218437,19
WBCIC_MI,TFFormer,0,1,"[0.16144054649268513, 0.26067646253393784]",0.2121052967378889,3,"[3, 4, 5]","[0.15721855012692068, 0.25682818443834543]",0.2079293825557973,True,True,3,0.12885317754965753,0.05411840813550909,19
WBCIC_MI,TFFormer,0,1,"[0.011179580609848189, 0.021652605191385284]",0.01646408102826384,4,"[6, 7, 8, 9]","[-0.05101559050141284, -0.025052933787096273]",-0.036742265814394465,True,False,4,0.03214209946565066,0.012178032141108174,19
WBCIC_MI,TFFormer,0,1,"[0.0022039408352715287, 0.007421073496509516]",0.004787062122805895,5,"[10, 11, 12, 13]","[-0.06348343613117442, -0.03807210825844783]",-0.05094512961427464,True,False,4,0.008914413333334818,0.005683046014897868,19
WBCIC_MI,TFFormer,0,1,"[-0.0002581577048711893, 0.0024302245681505565]",0.000995555086633814,6,"[14, 15, 16, 17]","[-0.06783888344718705, -0.04330619753199342]",-0.05562839320923513,False,False,4,-0.016748929862362597,0.010774534090868104,19
WBCIC_MI,TFFormer,0,1,"[0.00048281802514354245, 0.0015552920536239037]",0.0010237328708318115,7,"[18, 19]","[-0.036206682329025665, -0.022093989575255366]",-0.029033553733249888,False,False,2,-0.05889071837270403,0.031579074643431154,19
WBCIC_MI,TFFormer,0,2,"[5.3490928261965976e-05, 0.0008929980081792373]",0.0004749615554171093,0,[0],"[-0.007545159943157453, -0.004635357016729936]",-0.006173563345324116,True,False,1,0.5117535052419145,0.2519199302617306,19
WBCIC_MI,TFFormer,0,2,"[-0.00035440216858086533, 0.00038699446605748556]",-2.754489570837172e-06,1,[1],"[-0.008202046963953677, -0.005111960399362142]",-0.0066769752885808935,True,False,1,0.41864163633891555,0.2693412881504739,19
WBCIC_MI,TFFormer,0,2,"[0.0004812004108849409, 0.0013714610855214482]",0.0009216158536586499,2,[2],"[-0.007249867919770361, -0.004112257015523405]",-0.005711441489266523,True,False,1,0.23637114149246594,0.12931768240387498,19
WBCIC_MI,TFFormer,0,2,"[0.12776537453302672, 0.21521793676191855]",0.1723164210418481,3,[3],"[0.12814025989021932, 0.2157308145478683]",0.17143841035465054,True,True,1,0.12262859025477295,0.07115091770035636,19
