task,model,fold,seed,subject_id,trials,BA,Macro_F1,evaluation_scope,prediction_source
OpenBMI_MI,LiteBN,0,0,4,100,0.8,0.797077922077922,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,1,13,100,0.89,0.8888082957231894,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,1,17,100,0.95,0.9500836866259953,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,1,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,1,24,100,0.8699999999999999,0.8677978883861237,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,1,25,100,0.9299999999999999,0.9292533119229226,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,1,29,100,0.96,0.9599679487179487,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,1,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,1,37,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,1,39,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,1,42,100,0.62,0.6186609686609686,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,1,51,100,0.81,0.8078591192320145,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,1,54,100,0.84,0.8358663447641571,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,2,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,2,12,100,0.96,0.9599879951980792,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,2,13,100,0.86,0.8574436676774887,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,2,17,100,0.96,0.9598876081946228,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,2,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,2,24,100,0.8999999999999999,0.8991409272739197,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,2,25,100,0.96,0.9601137624861266,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,2,29,100,0.97,0.9699679487179487,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,2,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,2,37,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,2,39,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,2,42,100,0.6,0.5956803345573235,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,2,51,100,0.8,0.7959763981254545,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,1,2,54,100,0.8799999999999999,0.8792319471308834,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,0,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,0,12,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,0,13,100,0.81,0.80957233436853,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,0,17,100,0.98,0.9801805337519622,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,0,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,0,24,100,0.9099999999999999,0.9107221350078494,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,0,25,100,0.9299999999999999,0.9295730344892422,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,0,29,100,0.96,0.9599679487179487,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,0,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,0,37,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,0,39,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,0,42,100,0.6400000000000001,0.6390056022408963,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,0,51,100,0.72,0.7123294346978557,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,0,54,100,0.8899999999999999,0.8894751082251081,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,1,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,1,12,100,0.96,0.9599879951980792,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,1,13,100,0.72,0.7207687338501292,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,1,17,100,0.95,0.9503610675039246,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,1,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,1,24,100,0.79,0.7890379278445885,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,1,25,100,0.9199999999999999,0.9199358974358973,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,1,29,100,0.94,0.9404576475311119,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,1,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,1,37,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,1,39,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,1,42,100,0.5900000000000001,0.5901010101010101,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,1,51,100,0.8500000000000001,0.8493788819875776,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,1,54,100,0.8599999999999999,0.8581560283687943,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,2,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,2,12,100,0.97,0.9699679487179487,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,2,13,100,0.83,0.824244982341287,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,2,17,100,0.98,0.9801805337519622,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,2,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,2,24,100,0.9299999999999999,0.9314624245924784,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,2,25,100,0.8999999999999999,0.8993399955253933,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,2,29,100,0.96,0.9599679487179487,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,2,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,2,37,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,2,39,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,2,42,100,0.6,0.5936085377854694,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,2,51,100,0.77,0.7656635535570161,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,2,2,54,100,0.83,0.8274851139682179,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,0,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,0,12,100,0.95,0.9493925007372799,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,0,13,100,0.76,0.7589458413926499,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,0,17,100,0.98,0.9799959983993597,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,0,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,0,24,100,0.9099999999999999,0.9106871345029239,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,0,25,100,0.94,0.9392337202439504,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,0,29,100,0.97,0.9699639471173085,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,0,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,0,37,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,0,39,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,0,42,100,0.6,0.5895929339477726,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,0,51,100,0.76,0.7527299744280876,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,0,54,100,0.9099999999999999,0.9102564102564102,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,1,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,1,12,100,0.96,0.9597919167667066,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,1,13,100,0.76,0.7514445143206481,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,1,17,100,0.95,0.9497212862231637,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,1,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,1,24,100,0.8499999999999999,0.8485607196401799,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,1,25,100,0.9299999999999999,0.9294949494949495,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,1,29,100,0.97,0.9699679487179487,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,1,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,1,37,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,1,39,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,1,42,100,0.6000000000000001,0.5987421383647797,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,1,51,100,0.77,0.7761174336137227,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,1,54,100,0.82,0.8151665841992413,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,2,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,2,12,100,0.96,0.959891609795263,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,2,13,100,0.74,0.7258147649451998,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,2,17,100,0.96,0.9598876081946228,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,2,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,2,24,100,0.9099999999999999,0.9091810517864312,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,2,25,100,0.95,0.9497096008214607,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,2,29,100,0.97,0.9699639471173085,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,2,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,2,37,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,2,39,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,2,42,100,0.5800000000000001,0.5784126984126984,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,2,51,100,0.73,0.7067674291938999,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,3,2,54,100,0.8699999999999999,0.8692466348241424,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,0,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,0,12,100,0.98,0.9801805337519622,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,0,13,100,0.84,0.8405285927997923,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,0,17,100,0.97,0.97,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,0,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,0,24,100,0.8999999999999999,0.8999346405228759,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,0,25,100,0.9299999999999999,0.92880174291939,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,0,29,100,0.94,0.9404525699168557,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,0,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,0,37,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,0,39,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,0,42,100,0.55,0.5513156098559825,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,0,51,100,0.6900000000000001,0.6774231318414746,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,0,54,100,0.9299999999999999,0.9303078500903909,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,1,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,1,12,100,0.96,0.96,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,1,13,100,0.85,0.8473704102101927,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,1,17,100,0.96,0.959891609795263,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,1,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,1,24,100,0.8799999999999999,0.879757282278628,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,1,25,100,0.98,0.9799959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,1,29,100,0.96,0.9608607331821618,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,1,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,1,37,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,1,39,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,1,42,100,0.6000000000000001,0.6023674445854896,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,1,51,100,0.8,0.8008721676728345,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,1,54,100,0.8899999999999999,0.8894751082251083,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,2,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,2,12,100,0.96,0.959891609795263,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,2,13,100,0.74,0.7246597635881162,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,2,17,100,0.97,0.9699639471173085,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,2,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,2,24,100,0.94,0.9403019800391514,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,2,25,100,0.95,0.9502054072219904,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,2,29,100,0.91,0.9116322444309533,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,2,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,2,37,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,2,39,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,2,42,100,0.6,0.5961566521873612,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,2,51,100,0.81,0.8059804530459056,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,TFFormer,4,2,54,100,0.8899999999999999,0.8902835070198293,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
WBCIC_MI,LiteBN,0,0,sub-4,200,0.625,0.6199741582427606,true-outer S2 (already accessed),cached 64-d h + frozen final Linear readout; no neural inference
WBCIC_MI,LiteBN,0,0,sub-8,200,0.87,0.8693598633303186,true-outer S2 (already accessed),cached 64-d h + frozen final Linear readout; no neural inference
WBCIC_MI,LiteBN,0,0,sub-10,200,0.765,0.7628598097832942,true-outer S2 (already accessed),cached 64-d h + frozen final Linear readout; no neural inference
WBCIC_MI,LiteBN,0,0,sub-15,200,0.745,0.7421572840567254,true-outer S2 (already accessed),cached 64-d h + frozen final Linear readout; no neural inference
WBCIC_MI,LiteBN,0,0,sub-20,200,0.56,0.5555555555555556,true-outer S2 (already accessed),cached 64-d h + frozen final Linear readout; no neural inference
WBCIC_MI,LiteBN,0,0,sub-39,200,0.8300000000000001,0.8282828282828283,true-outer S2 (already accessed),cached 64-d h + frozen final Linear readout; no neural inference
WBCIC_MI,LiteBN,0,0,sub-40,200,0.86,0.859775641025641,true-outer S2 (already accessed),cached 64-d h + frozen final Linear readout; no neural inference
WBCIC_MI,LiteBN,0,0,sub-43,200,0.995,0.9949998749968749,true-outer S2 (already accessed),cached 64-d h + frozen final Linear readout; no neural inference
WBCIC_MI,LiteBN,0,0,sub-46,200,0.97,0.96999699969997,true-outer S2 (already accessed),cached 64-d h + frozen final Linear readout; no neural inference
