task,dataset,fold,seed,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256,posthoc_exploratory
OpenBMI_ERP,OpenBMI,3,0,45,LiteBN_XS,0.7142424242424242,0.717121664303375,0.8449494949494949,1980,1230cf93472f7bb3f81a4c38e1ca3c3463be40d50e8a18d7be07a2ffbfcdf823,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,49,LiteBN_BASELINE,0.8693939393939394,0.7801412411498223,0.8449494949494949,1980,116e47d97d6b3c9e5e55bc077a0ba3ce8d06c99f4b575aebcbd42cef2363dca6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,49,LiteBN_RG,0.9072727272727272,0.8076823456278492,0.8636363636363636,1980,47fcd4928d3422e88c4eda63f44c53e992e02f5787d275ce6bd34c051229a7fb,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,49,LiteBN_XS,0.8984848484848484,0.8069760419682703,0.8651515151515151,1980,1230cf93472f7bb3f81a4c38e1ca3c3463be40d50e8a18d7be07a2ffbfcdf823,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,4,0,20,LiteBN_BASELINE,0.8845454545454545,0.8185645933014354,0.8803030303030303,1980,4caeea4ba87063b74c542024a30a05d044454583c0d10a10dccb5228513f421b,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,20,LiteBN_RG,0.8824242424242424,0.8227433783987536,0.8848484848484849,1980,41697fb37a9ed53c1df7542530b4307555bb559c27c71f3792b7c9f1d7f12003,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,20,LiteBN_XS,0.886969696969697,0.8277091474638502,0.8883838383838384,1980,ea1b30eee85289707c1151d2380f683c7d617a435c313470a2b989d94c3da2f1,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,21,LiteBN_BASELINE,0.8636363636363636,0.7883021102497847,0.8555555555555555,1980,4caeea4ba87063b74c542024a30a05d044454583c0d10a10dccb5228513f421b,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,21,LiteBN_RG,0.8575757575757575,0.8021654333148187,0.8717171717171717,1980,41697fb37a9ed53c1df7542530b4307555bb559c27c71f3792b7c9f1d7f12003,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,21,LiteBN_XS,0.8433333333333333,0.7788324331825309,0.852020202020202,1980,ea1b30eee85289707c1151d2380f683c7d617a435c313470a2b989d94c3da2f1,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,41,LiteBN_BASELINE,0.8906060606060606,0.8419770091659493,0.9005050505050505,1980,4caeea4ba87063b74c542024a30a05d044454583c0d10a10dccb5228513f421b,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,41,LiteBN_RG,0.8833333333333333,0.8378159640308263,0.8984848484848484,1980,41697fb37a9ed53c1df7542530b4307555bb559c27c71f3792b7c9f1d7f12003,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,41,LiteBN_XS,0.896969696969697,0.8202383204085493,0.8787878787878788,1980,ea1b30eee85289707c1151d2380f683c7d617a435c313470a2b989d94c3da2f1,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,44,LiteBN_BASELINE,0.8993939393939394,0.7932432947299054,0.8505050505050505,1980,4caeea4ba87063b74c542024a30a05d044454583c0d10a10dccb5228513f421b,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,44,LiteBN_RG,0.9184848484848485,0.8333153116816596,0.8863636363636364,1980,41697fb37a9ed53c1df7542530b4307555bb559c27c71f3792b7c9f1d7f12003,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,44,LiteBN_XS,0.9166666666666666,0.8361075215089507,0.8893939393939394,1980,ea1b30eee85289707c1151d2380f683c7d617a435c313470a2b989d94c3da2f1,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,46,LiteBN_BASELINE,0.7048484848484848,0.6499009820959463,0.7525252525252525,1980,4caeea4ba87063b74c542024a30a05d044454583c0d10a10dccb5228513f421b,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,46,LiteBN_RG,0.6763636363636364,0.6380988634509761,0.7555555555555555,1980,41697fb37a9ed53c1df7542530b4307555bb559c27c71f3792b7c9f1d7f12003,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,46,LiteBN_XS,0.7003030303030303,0.6604874740263484,0.7732323232323233,1980,ea1b30eee85289707c1151d2380f683c7d617a435c313470a2b989d94c3da2f1,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,53,LiteBN_BASELINE,0.6563636363636364,0.6507379337854009,0.798989898989899,1980,4caeea4ba87063b74c542024a30a05d044454583c0d10a10dccb5228513f421b,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,53,LiteBN_RG,0.7251515151515151,0.7216374469916385,0.842929292929293,1980,41697fb37a9ed53c1df7542530b4307555bb559c27c71f3792b7c9f1d7f12003,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,53,LiteBN_XS,0.6966666666666667,0.6871256115512885,0.8176767676767677,1980,ea1b30eee85289707c1151d2380f683c7d617a435c313470a2b989d94c3da2f1,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,7,LiteBN_BASELINE,0.8815151515151516,0.8085114371654687,0.8712121212121212,1980,4caeea4ba87063b74c542024a30a05d044454583c0d10a10dccb5228513f421b,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,7,LiteBN_RG,0.8851515151515151,0.8261499542282289,0.8873737373737374,1980,41697fb37a9ed53c1df7542530b4307555bb559c27c71f3792b7c9f1d7f12003,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,7,LiteBN_XS,0.8548484848484849,0.7909621155785627,0.8611111111111112,1980,ea1b30eee85289707c1151d2380f683c7d617a435c313470a2b989d94c3da2f1,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,9,LiteBN_BASELINE,0.8333333333333334,0.8005640612409348,0.8777777777777778,1980,4caeea4ba87063b74c542024a30a05d044454583c0d10a10dccb5228513f421b,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,9,LiteBN_RG,0.8057575757575758,0.7830368277993924,0.8702020202020202,1980,41697fb37a9ed53c1df7542530b4307555bb559c27c71f3792b7c9f1d7f12003,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
OpenBMI_ERP,OpenBMI,4,0,9,LiteBN_XS,0.7875757575757576,0.7737944172157515,0.8681818181818182,1980,ea1b30eee85289707c1151d2380f683c7d617a435c313470a2b989d94c3da2f1,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
