path,bytes,status,sha256,depth1,point1,head
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_FBCVARIANCE_FOLD_2.pt,310549,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_FBCVARIANCE_FOLD_3.pt,310549,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_FBCVARIANCE_FOLD_4.pt,310549,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_FBCVARIANCE_NORM_FOLD_0.pt,315477,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_FBCVARIANCE_NORM_FOLD_1.pt,315477,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_FBCVARIANCE_NORM_FOLD_2.pt,315477,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_FBCVARIANCE_NORM_FOLD_3.pt,315477,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_FBCVARIANCE_NORM_FOLD_4.pt,315477,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_HISTORY_EA_EEGNET_FOLD_0.pt,981365,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_HISTORY_EA_EEGNET_FOLD_1.pt,981365,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_HISTORY_EA_EEGNET_FOLD_2.pt,981365,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_HISTORY_EA_EEGNET_FOLD_3.pt,981365,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_HISTORY_EA_EEGNET_FOLD_4.pt,981365,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_META_GENERIC_HYPER_FOLD_0.pt,79420,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_META_GENERIC_HYPER_FOLD_1.pt,79420,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_META_GENERIC_HYPER_FOLD_2.pt,79420,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_META_GENERIC_HYPER_FOLD_3.pt,79420,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_META_GENERIC_HYPER_FOLD_4.pt,79420,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_PERSIST_META_HYPER_FOLD_0.pt,79420,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_PERSIST_META_HYPER_FOLD_1.pt,79420,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_PERSIST_META_HYPER_FOLD_2.pt,79420,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_PERSIST_META_HYPER_FOLD_3.pt,79420,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\OPENBMI_PERSIST_META_HYPER_FOLD_4.pt,79420,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CAPACITY_MATCHED_EEGNET_FOLD_0.pt,702389,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CAPACITY_MATCHED_EEGNET_FOLD_1.pt,702389,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CAPACITY_MATCHED_EEGNET_FOLD_2.pt,702389,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CAPACITY_MATCHED_EEGNET_FOLD_3.pt,702389,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CAPACITY_MATCHED_EEGNET_FOLD_4.pt,702389,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CONFORMER_CCALIGN_FOLD_0.pt,578421,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CONFORMER_CCALIGN_FOLD_1.pt,578421,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CONFORMER_CCALIGN_FOLD_2.pt,578421,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CONFORMER_CCALIGN_FOLD_3.pt,578421,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CONFORMER_CCALIGN_FOLD_4.pt,578421,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CONFORMER_NORM_FOLD_0.pt,578277,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CONFORMER_NORM_FOLD_1.pt,578277,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CONFORMER_NORM_FOLD_2.pt,578277,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CONFORMER_NORM_FOLD_3.pt,578277,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_CONFORMER_NORM_FOLD_4.pt,578277,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_HISTORY_EA_EEGNET_FOLD_0.pt,702197,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_HISTORY_EA_EEGNET_FOLD_1.pt,702197,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_HISTORY_EA_EEGNET_FOLD_2.pt,702197,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_HISTORY_EA_EEGNET_FOLD_3.pt,702197,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_HISTORY_EA_EEGNET_FOLD_4.pt,702197,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_META_GENERIC_HYPER_FOLD_0.pt,79386,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_META_GENERIC_HYPER_FOLD_1.pt,79386,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_META_GENERIC_HYPER_FOLD_2.pt,79386,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_META_GENERIC_HYPER_FOLD_3.pt,79386,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_META_GENERIC_HYPER_FOLD_4.pt,79386,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_PERSIST_META_HYPER_FOLD_0.pt,79386,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_PERSIST_META_HYPER_FOLD_1.pt,79386,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_PERSIST_META_HYPER_FOLD_2.pt,79386,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_PERSIST_META_HYPER_FOLD_3.pt,79386,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_final_model_v7\outputs\cache\WBCIC_PERSIST_META_HYPER_FOLD_4.pt,79386,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\controls\CONTINUED_TRAINING\fold-0\seed-0\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\controls\CONTINUED_TRAINING\fold-0\seed-1\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\controls\CONTINUED_TRAINING\fold-1\seed-0\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\controls\CONTINUED_TRAINING\fold-1\seed-1\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\controls\CONTINUED_TRAINING\fold-2\seed-0\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\controls\CONTINUED_TRAINING\fold-2\seed-1\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\development\CT_V0\fold-0\seed-0\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\development\CT_V0\fold-0\seed-1\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\development\CT_V0\fold-1\seed-0\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\development\CT_V0\fold-1\seed-1\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\development\CT_V0\fold-2\seed-0\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\development\CT_V0\fold-2\seed-1\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\development\CT_V1\fold-0\seed-0\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\development\CT_V1\fold-0\seed-1\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\development\CT_V1\fold-1\seed-0\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\development\CT_V1\fold-1\seed-1\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\development\CT_V1\fold-2\seed-0\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p4_ct_audit_v2\outputs\persist_eeg_p4_ct_v2\development\CT_V1\fold-2\seed-1\best.pt,7025,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V0\fold-0\seed-0\best_control.pt,17107,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V0\fold-0\seed-0\best_method.pt,17093,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V0\fold-0\seed-1\best_control.pt,17235,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V0\fold-0\seed-1\best_method.pt,17221,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V0\fold-1\seed-0\best_control.pt,17235,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V0\fold-1\seed-0\best_method.pt,17221,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V0\fold-1\seed-1\best_control.pt,17107,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V0\fold-1\seed-1\best_method.pt,17093,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V0\fold-2\seed-0\best_control.pt,17363,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V0\fold-2\seed-0\best_method.pt,17349,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V0\fold-2\seed-1\best_control.pt,17363,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V0\fold-2\seed-1\best_method.pt,17349,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V1\fold-0\seed-0\best_control.pt,17107,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V1\fold-0\seed-0\best_method.pt,17093,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V1\fold-0\seed-1\best_control.pt,17235,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V1\fold-0\seed-1\best_method.pt,17221,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V1\fold-1\seed-0\best_control.pt,17235,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V1\fold-1\seed-0\best_method.pt,17221,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V1\fold-1\seed-1\best_control.pt,17107,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V1\fold-1\seed-1\best_method.pt,17093,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V1\fold-2\seed-0\best_control.pt,17363,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V1\fold-2\seed-0\best_method.pt,17349,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V1\fold-2\seed-1\best_control.pt,17363,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V1\fold-2\seed-1\best_method.pt,17349,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V2\fold-0\seed-0\best_control.pt,17364,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V2\fold-0\seed-0\best_method.pt,17349,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V2\fold-0\seed-1\best_control.pt,18973,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V2\fold-0\seed-1\best_method.pt,18953,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V2\fold-1\seed-0\best_control.pt,18973,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V2\fold-1\seed-0\best_method.pt,18953,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V2\fold-1\seed-1\best_control.pt,17364,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V2\fold-1\seed-1\best_method.pt,17349,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V2\fold-2\seed-0\best_control.pt,19037,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V2\fold-2\seed-0\best_method.pt,19017,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V2\fold-2\seed-1\best_control.pt,19037,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V7_FUTURE_UTILITY_META\experiments\persist_eeg_p5_1_p6\outputs\V2\fold-2\seed-1\best_method.pt,19017,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V8_HEADROOM_FIRST\experiments\persist_eeg_external_actionability_v1\outputs\model\eegmmidb_feature_net.pt,934613,LOAD_ERROR,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V8_HEADROOM_FIRST\experiments\persist_eeg_final_model_v8\outputs\cache\OPENBMI_LR_COVERAGE_CONFORMER_NORM_K4_R4_FOLD_0.pt,14698,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V8_HEADROOM_FIRST\experiments\persist_eeg_final_model_v8\outputs\cache\OPENBMI_LR_COVERAGE_CONFORMER_NORM_K4_R4_FOLD_1.pt,14698,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V8_HEADROOM_FIRST\experiments\persist_eeg_final_model_v8\outputs\cache\OPENBMI_META_SGD_CONFORMER_NORM_K4_FOLD_0.pt,5489,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V8_HEADROOM_FIRST\experiments\persist_eeg_final_model_v8\outputs\cache\OPENBMI_META_SGD_CONFORMER_NORM_K4_FOLD_1.pt,5489,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V8_HEADROOM_FIRST\experiments\persist_eeg_final_model_v8\outputs\cache\OPENBMI_META_SGD_MI_SPECIFIC_K4_FOLD_0.pt,5459,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V8_HEADROOM_FIRST\experiments\persist_eeg_final_model_v8\outputs\cache\OPENBMI_META_SGD_MI_SPECIFIC_K4_FOLD_1.pt,5459,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V8_HEADROOM_FIRST\experiments\persist_eeg_final_model_v8\outputs\cache\OPENBMI_METRIC_TRANSPORT_CONFORMER_NORM_K4_D16_FOLD_0.pt,20307,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V8_HEADROOM_FIRST\experiments\persist_eeg_final_model_v8\outputs\cache\OPENBMI_METRIC_TRANSPORT_CONFORMER_NORM_K4_D16_FOLD_1.pt,20307,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V8_HEADROOM_FIRST\experiments\persist_eeg_final_model_v8\outputs\cache\OPENBMI_METRIC_TRANSPORT_MI_SPECIFIC_K4_D16_FOLD_0.pt,20274,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V8_HEADROOM_FIRST\experiments\persist_eeg_final_model_v8\outputs\cache\OPENBMI_METRIC_TRANSPORT_MI_SPECIFIC_K4_D16_FOLD_1.pt,20274,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V8_HEADROOM_FIRST\experiments\persist_eeg_final_model_v8\outputs\cache\OPENBMI_NORM_HYPER_MI_SPECIFIC_K4_R4_FOLD_0.pt,18150,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V8_HEADROOM_FIRST\experiments\persist_eeg_final_model_v8\outputs\cache\OPENBMI_NORM_HYPER_MI_SPECIFIC_K4_R4_FOLD_1.pt,18150,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_V8_HEADROOM_FIRST\experiments\persist_eeg_final_model_v8\outputs\cache\OPENBMI_SPD_TRANSPORT_K4_P8_D16_FOLD_0.pt,11822,LOAD_ERROR,,,,
