task,fold,seed,population,subject_id,trials,original_BA,preciseBN_BA,delta_BA_pp,original_macro_F1,preciseBN_macro_F1,delta_macro_F1_pp,original_accuracy,preciseBN_accuracy,delta_accuracy_pp
OpenBMI_SSVEP,4,0,outer,21,100,0.95,0.95,0.0,0.9504315560216181,0.9504315560216181,0.0,0.95,0.95,0.0
OpenBMI_SSVEP,4,0,outer,44,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,4,0,heldout,4,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,4,0,heldout,12,100,0.97,0.97,0.0,0.970542934154794,0.970542934154794,0.0,0.97,0.97,0.0
OpenBMI_SSVEP,4,0,heldout,13,100,0.81,0.81,0.0,0.8064341939721879,0.8068910256410257,0.045683166883780935,0.81,0.81,0.0
OpenBMI_SSVEP,4,0,heldout,17,100,0.97,0.97,0.0,0.97,0.97,0.0,0.97,0.97,0.0
OpenBMI_SSVEP,4,0,heldout,18,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,4,0,heldout,24,100,0.8999999999999999,0.8899999999999999,-1.0000000000000009,0.8999346405228758,0.8892851592851593,-1.0649481237716474,0.9,0.89,-1.0000000000000009
OpenBMI_SSVEP,4,0,heldout,25,100,0.94,0.94,0.0,0.9395342678134055,0.9395342678134055,0.0,0.94,0.94,0.0
OpenBMI_SSVEP,4,0,heldout,29,100,0.9400000000000001,0.93,-1.0000000000000009,0.9406481481481482,0.93089861379755,-0.9749534350598221,0.94,0.93,-0.9999999999999898
OpenBMI_SSVEP,4,0,heldout,36,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,4,0,heldout,37,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,4,0,heldout,39,100,0.98,0.99,1.0000000000000009,0.979779411764706,0.9899959983993598,1.0216586634653857,0.98,0.99,1.0000000000000009
OpenBMI_SSVEP,4,0,heldout,42,100,0.54,0.56,2.0000000000000018,0.5417527173913044,0.5561718917374848,1.4419174346180452,0.54,0.56,2.0000000000000018
OpenBMI_SSVEP,4,0,heldout,51,100,0.7000000000000001,0.7100000000000001,1.0000000000000009,0.6878394822424673,0.6912896549999374,0.3450172757470171,0.7,0.71,1.0000000000000009
OpenBMI_SSVEP,4,0,heldout,54,100,0.9299999999999999,0.94,1.0000000000000009,0.9303078500903907,0.9394560606566686,0.9148210566277903,0.93,0.94,0.9999999999999898
WBCIC_MI,0,0,outer,sub-6,200,0.935,0.5,-43.50000000000001,0.934998374959374,0.3333333333333333,-60.16650416260407,0.935,0.5,-43.50000000000001
WBCIC_MI,0,0,outer,sub-22,200,0.78,0.5,-28.000000000000004,0.7794486215538847,0.3333333333333333,-44.61152882205514,0.78,0.5,-28.000000000000004
WBCIC_MI,0,0,outer,sub-44,200,0.785,0.5,-28.500000000000004,0.7826032002831214,0.3333333333333333,-44.9269866949788,0.785,0.5,-28.500000000000004
WBCIC_MI,0,0,outer,sub-35,200,0.885,0.5,-38.5,0.8841630782402861,0.3333333333333333,-55.08297449069528,0.885,0.5,-38.5
WBCIC_MI,0,0,outer,sub-18,200,0.645,0.5,-14.500000000000002,0.6410424934907354,0.3333333333333333,-30.77091601574021,0.645,0.5,-14.500000000000002
WBCIC_MI,0,0,outer,sub-9,200,0.55,0.5,-5.000000000000004,0.5471014492753623,0.3333333333333333,-21.3768115942029,0.55,0.5,-5.000000000000004
WBCIC_MI,0,0,outer,sub-49,200,0.875,0.5,-37.5,0.8744696342045141,0.3333333333333333,-54.11363008711807,0.875,0.5,-37.5
WBCIC_MI,0,0,heldout,sub-2,200,0.72,0.5,-21.999999999999996,0.7199719971997199,0.3333333333333333,-38.66386638663866,0.72,0.5,-21.999999999999996
WBCIC_MI,0,0,heldout,sub-3,200,0.78,0.5,-28.000000000000004,0.7789166917897699,0.3333333333333333,-44.558335845643654,0.78,0.5,-28.000000000000004
WBCIC_MI,0,0,heldout,sub-17,200,0.8500000000000001,0.5,-35.00000000000001,0.849624060150376,0.3333333333333333,-51.62907268170427,0.85,0.5,-35.0
WBCIC_MI,0,0,heldout,sub-19,200,0.94,0.5,-43.99999999999999,0.9399038461538461,0.3333333333333333,-60.65705128205128,0.94,0.5,-43.99999999999999
WBCIC_MI,0,0,heldout,sub-21,200,0.8799999999999999,0.5,-37.999999999999986,0.8795664391810518,0.3333333333333333,-54.62331058477186,0.88,0.5,-38.0
WBCIC_MI,0,0,heldout,sub-25,200,0.95,0.5,-44.99999999999999,0.95,0.3333333333333333,-61.66666666666667,0.95,0.5,-44.99999999999999
WBCIC_MI,0,0,heldout,sub-31,200,0.61,0.5,-10.999999999999998,0.568536342515765,0.3333333333333333,-23.52030091824317,0.61,0.5,-10.999999999999998
WBCIC_MI,0,0,heldout,sub-33,200,0.975,0.5,-47.5,0.9749943737340903,0.3333333333333333,-64.1661040400757,0.975,0.5,-47.5
WBCIC_MI,0,0,heldout,sub-38,200,0.45999999999999996,0.5,4.0000000000000036,0.44757033248081846,0.3333333333333333,-11.423699914748514,0.46,0.5,3.9999999999999982
WBCIC_MI,0,0,heldout,sub-42,200,0.6950000000000001,0.5,-19.500000000000007,0.6949313595559001,0.3333333333333333,-36.159802622256684,0.695,0.5,-19.499999999999996
WBCIC_MI,1,0,outer,sub-28,200,0.545,0.565,1.9999999999999907,0.4326506437233081,0.4744948808553049,4.184423713199681,0.545,0.565,1.9999999999999907
WBCIC_MI,1,0,outer,sub-37,200,0.855,0.845,-1.0000000000000009,0.8547057792028858,0.8441231929604023,-1.0582586242483538,0.855,0.845,-1.0000000000000009
WBCIC_MI,1,0,outer,sub-12,200,0.75,0.73,-2.0000000000000018,0.74997499749975,0.7295673076923077,-2.040768980744234,0.75,0.73,-2.0000000000000018
WBCIC_MI,1,0,outer,sub-30,200,0.77,0.78,1.0000000000000009,0.7622984704423315,0.7742200328407225,1.192156239839104,0.77,0.78,1.0000000000000009
WBCIC_MI,1,0,outer,sub-45,200,0.925,0.92,-0.5000000000000004,0.9249981249531238,0.91999199919992,-0.5006125753203805,0.925,0.92,-0.5000000000000004
WBCIC_MI,1,0,outer,sub-7,200,0.795,0.8049999999999999,0.9999999999999898,0.7949538646195394,0.8044083352140223,0.94544705944829,0.795,0.805,1.0000000000000009
WBCIC_MI,1,0,heldout,sub-2,200,0.78,0.77,-1.0000000000000009,0.77997799779978,0.7696314102564102,-1.0346587543369812,0.78,0.77,-1.0000000000000009
WBCIC_MI,1,0,heldout,sub-3,200,0.7849999999999999,0.78,-0.49999999999998934,0.7843476516462298,0.7773053952829234,-0.7042256363306354,0.785,0.78,-0.5000000000000004
WBCIC_MI,1,0,heldout,sub-17,200,0.8300000000000001,0.825,-0.5000000000000115,0.8299319727891157,0.8247853620685339,-0.5146610720581757,0.83,0.825,-0.5000000000000004
WBCIC_MI,1,0,heldout,sub-19,200,0.9299999999999999,0.94,1.0000000000000009,0.9299369432489241,0.9399038461538461,0.9966902904922081,0.93,0.94,0.9999999999999898
WBCIC_MI,1,0,heldout,sub-21,200,0.9,0.9,0.0,0.8999599839935974,0.8999099189270343,-0.005006506656313192,0.9,0.9,0.0
WBCIC_MI,1,0,heldout,sub-25,200,0.97,0.98,1.0000000000000009,0.96999699969997,0.9799919967987194,0.9994997098749403,0.97,0.98,1.0000000000000009
WBCIC_MI,1,0,heldout,sub-31,200,0.615,0.6000000000000001,-1.4999999999999902,0.562984193649082,0.554367201426025,-0.8616992223057007,0.615,0.6,-1.5000000000000013
WBCIC_MI,1,0,heldout,sub-33,200,0.985,0.97,-1.5000000000000013,0.9849966242404541,0.9699729756781104,-1.5023648562343728,0.985,0.97,-1.5000000000000013
WBCIC_MI,1,0,heldout,sub-38,200,0.505,0.49,-1.5000000000000013,0.4612391499551033,0.40392706872370265,-5.731208123140064,0.505,0.49,-1.5000000000000013
WBCIC_MI,1,0,heldout,sub-42,200,0.665,0.6799999999999999,1.4999999999999902,0.6619490905421428,0.6726342710997443,1.0685180557601481,0.665,0.68,1.5000000000000013
WBCIC_MI,2,0,outer,sub-50,200,0.94,0.94,0.0,0.9399038461538461,0.9399038461538461,0.0,0.94,0.94,0.0
WBCIC_MI,2,0,outer,sub-14,200,0.515,0.525,1.0000000000000009,0.5144051463042227,0.5197047448115473,0.5299598507324532,0.515,0.525,1.0000000000000009
WBCIC_MI,2,0,outer,sub-1,200,0.905,0.915,1.0000000000000009,0.9045969219954307,0.9148275257396228,1.0230603744192046,0.905,0.915,1.0000000000000009
WBCIC_MI,2,0,outer,sub-32,200,0.605,0.6,-0.5000000000000004,0.6005965772643393,0.5931237920862578,-0.7472785178081587,0.605,0.6,-0.5000000000000004
WBCIC_MI,2,0,outer,sub-23,200,0.97,0.97,0.0,0.9699729756781104,0.9699879951980792,0.0015019519968850759,0.97,0.97,0.0
WBCIC_MI,2,0,outer,sub-34,200,0.6000000000000001,0.555,-4.5000000000000036,0.5980303487086724,0.5549888747218681,-4.304147398680436,0.6,0.555,-4.499999999999993
WBCIC_MI,2,0,heldout,sub-2,200,0.755,0.755,0.0,0.7549938748468712,0.7549448625940837,-0.004901225278752808,0.755,0.755,0.0
WBCIC_MI,2,0,heldout,sub-3,200,0.85,0.855,0.5000000000000004,0.8499399759903962,0.8547057792028858,0.476580321248965,0.85,0.855,0.5000000000000004
WBCIC_MI,2,0,heldout,sub-17,200,0.825,0.8300000000000001,0.5000000000000115,0.8249606161386311,0.8298468621759583,0.48862460373271244,0.825,0.83,0.5000000000000004
WBCIC_MI,2,0,heldout,sub-19,200,0.95,0.9450000000000001,-0.49999999999998934,0.9499949994999499,0.9449876222149984,-0.5007377284951486,0.95,0.945,-0.5000000000000004
WBCIC_MI,2,0,heldout,sub-21,200,0.875,0.87,-0.5000000000000004,0.8749718686704508,0.87,-0.4971868670450852,0.875,0.87,-0.5000000000000004
WBCIC_MI,2,0,heldout,sub-25,200,0.97,0.97,0.0,0.9699879951980792,0.9699879951980792,0.0,0.97,0.97,0.0
WBCIC_MI,2,0,heldout,sub-31,200,0.625,0.63,0.5000000000000004,0.5892549084038445,0.5960257670051315,0.6770858601287011,0.625,0.63,0.5000000000000004
WBCIC_MI,2,0,heldout,sub-33,200,0.965,0.975,1.0000000000000009,0.9649991249781245,0.9749943737340903,0.9995248755965802,0.965,0.975,1.0000000000000009
WBCIC_MI,2,0,heldout,sub-38,200,0.52,0.54,2.0000000000000018,0.47916666666666663,0.4875222816399287,0.8355614973262093,0.52,0.54,2.0000000000000018
WBCIC_MI,2,0,heldout,sub-42,200,0.655,0.665,1.0000000000000009,0.6547842401500938,0.6639835502394744,0.9199310089380575,0.655,0.665,1.0000000000000009
WBCIC_MI,3,0,outer,sub-24,195,0.9182449494949495,0.9169823232323232,-0.12626262626262985,0.9179465600673259,0.9174603174603175,-0.04862426070083581,0.9179487179487179,0.9179487179487179,0.0
WBCIC_MI,3,0,outer,sub-13,200,0.89,0.81,-7.9999999999999964,0.89,0.8084484323016433,-8.15515676983567,0.89,0.81,-7.9999999999999964
WBCIC_MI,3,0,outer,sub-11,200,0.6950000000000001,0.625,-7.000000000000006,0.6940745755911633,0.6190476190476191,-7.502695654354419,0.695,0.625,-6.999999999999995
WBCIC_MI,3,0,outer,sub-29,200,0.895,0.775,-12.0,0.8944060339409177,0.7714285714285715,-12.29774625123462,0.895,0.775,-12.0
WBCIC_MI,3,0,outer,sub-26,200,0.73,0.6,-13.0,0.7282608695652174,0.5941558441558441,-13.41050254093733,0.73,0.6,-13.0
WBCIC_MI,3,0,outer,sub-47,200,0.915,0.755,-16.000000000000004,0.9148957472904308,0.7442521986481901,-17.064354864224065,0.915,0.755,-16.000000000000004
WBCIC_MI,3,0,heldout,sub-2,200,0.755,0.71,-4.5000000000000036,0.7542566262945409,0.7002893757751136,-5.39672505194273,0.755,0.71,-4.5000000000000036
WBCIC_MI,3,0,heldout,sub-3,200,0.845,0.77,-7.499999999999996,0.8445297023496076,0.7647058823529411,-7.982381999666643,0.845,0.77,-7.499999999999996
WBCIC_MI,3,0,heldout,sub-17,200,0.83,0.815,-1.5000000000000013,0.83,0.8142150586226808,-1.5784941377319117,0.83,0.815,-1.5000000000000013
WBCIC_MI,3,0,heldout,sub-19,200,0.94,0.905,-3.499999999999992,0.93999399939994,0.9043086298506711,-3.568536954926893,0.94,0.905,-3.499999999999992
WBCIC_MI,3,0,heldout,sub-21,200,0.865,0.8200000000000001,-4.499999999999993,0.8649696181640869,0.8177953234133009,-4.717429475078605,0.865,0.82,-4.5000000000000036
WBCIC_MI,3,0,heldout,sub-25,200,0.965,0.9299999999999999,-3.500000000000003,0.9649781113195748,0.9298245614035088,-3.5153549916066007,0.965,0.93,-3.499999999999992
WBCIC_MI,3,0,heldout,sub-31,200,0.55,0.565,1.4999999999999902,0.5434253246753247,0.5569249573476611,1.3499632672336448,0.55,0.565,1.4999999999999902
WBCIC_MI,3,0,heldout,sub-33,200,0.955,0.925,-2.9999999999999916,0.9549988749718743,0.9247724366207779,-3.0226438351096396,0.955,0.925,-2.9999999999999916
WBCIC_MI,3,0,heldout,sub-38,200,0.49,0.48,-1.0000000000000009,0.4895405865278751,0.3686255463817387,-12.091504014613635,0.49,0.48,-1.0000000000000009
WBCIC_MI,3,0,heldout,sub-42,200,0.725,0.6950000000000001,-2.9999999999999916,0.7246627118219819,0.6864639819074299,-3.8198729914552088,0.725,0.695,-3.0000000000000027
WBCIC_MI,4,0,outer,sub-36,200,0.965,0.965,0.0,0.9649781113195748,0.9649781113195748,0.0,0.965,0.965,0.0
WBCIC_MI,4,0,outer,sub-16,200,0.575,0.5449999999999999,-3.0000000000000027,0.5658724686534385,0.5306254029658285,-3.5247065687610046,0.575,0.545,-2.9999999999999916
WBCIC_MI,4,0,outer,sub-48,200,0.865,0.865,0.0,0.8649696181640869,0.8649966249156229,0.0027006751535996187,0.865,0.865,0.0
WBCIC_MI,4,0,outer,sub-41,200,0.87,0.87,0.0,0.8699869986998701,0.8699869986998701,0.0,0.87,0.87,0.0
WBCIC_MI,4,0,outer,sub-5,200,0.78,0.78,0.0,0.7794486215538847,0.7796474358974359,0.01988143435511791,0.78,0.78,0.0
WBCIC_MI,4,0,outer,sub-27,200,0.6699999999999999,0.6699999999999999,0.0,0.6683750376846548,0.6666666666666666,-0.17083710179881528,0.67,0.67,0.0
WBCIC_MI,4,0,heldout,sub-2,200,0.765,0.76,-0.5000000000000004,0.7645231593977806,0.7596153846153846,-0.4907774782396013,0.765,0.76,-0.5000000000000004
WBCIC_MI,4,0,heldout,sub-3,200,0.775,0.77,-0.5000000000000004,0.7694613079228464,0.7639573070607553,-0.550400086209113,0.775,0.77,-0.5000000000000004
WBCIC_MI,4,0,heldout,sub-17,200,0.815,0.8200000000000001,0.5000000000000115,0.8146246148450612,0.8195488721804511,0.49242573353899255,0.815,0.82,0.5000000000000004
WBCIC_MI,4,0,heldout,sub-19,200,0.955,0.955,0.0,0.9549988749718743,0.9549988749718743,0.0,0.955,0.955,0.0
WBCIC_MI,4,0,heldout,sub-21,200,0.865,0.865,0.0,0.8649155722326454,0.8649155722326454,0.0,0.865,0.865,0.0
WBCIC_MI,4,0,heldout,sub-25,200,0.95,0.95,0.0,0.9499549594635172,0.9499549594635172,0.0,0.95,0.95,0.0
WBCIC_MI,4,0,heldout,sub-31,200,0.635,0.65,1.5000000000000013,0.6309310144341364,0.6471418489767113,1.6210834542574992,0.635,0.65,1.5000000000000013
WBCIC_MI,4,0,heldout,sub-33,200,0.96,0.955,-0.5000000000000004,0.96,0.9549988749718743,-0.5001125028125664,0.96,0.955,-0.5000000000000004
WBCIC_MI,4,0,heldout,sub-38,200,0.47,0.455,-1.4999999999999958,0.468671679197995,0.4500365801357249,-1.8635099062270122,0.47,0.455,-1.4999999999999958
WBCIC_MI,4,0,heldout,sub-42,200,0.685,0.685,0.0,0.6849921248031201,0.6849921248031201,0.0,0.685,0.685,0.0
