fold,seed,protected_block_id,group_id,control_id,coordinate_ids,alpha,identity_ce,identity_skill,continuous_ID_drop,top1_ID_BA,correct_subject_margin,retrieval_margin,drop_se,drop_lcb95,drop_ucb95,n_subjects,outer_test_used,outer_membership_enumerated
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.48,3.3838977933569625,0.14246273125919906,-7.714340277686915e-11,0.3835294117647059,0.1500307671056792,0.5867983784054809,0.012486094633645207,-0.02447274555908801,0.024472745404801204,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.5,3.3838977933666388,0.14246273124952313,-6.746747605035353e-11,0.3835294117647059,0.1500307670956625,0.5869921843691186,0.01248609463486384,-0.024472745551800602,0.02447274541686565,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.52,3.3838977934409593,0.1424627311752018,6.853850820220941e-12,0.3835294117647059,0.15003076701699053,0.5871766799408138,0.012486094620823495,-0.024472745449960198,0.0244727454636679,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.54,3.383897793390657,0.14246273122550474,-4.344907766906658e-11,0.3835294117647059,0.15003076706844584,0.5873519446588178,0.012486094643875938,-0.024472745545445915,0.02447274545854776,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.56,3.383897793314043,0.14246273130211834,-1.200626820185846e-10,0.3835294117647059,0.15003076715118924,0.5875180734964969,0.012486094644146732,-0.024472745622590275,0.02447274538246491,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.58,3.3838977933584715,0.14246273125769,-7.563433213064741e-11,0.3835294117647059,0.15003076709957264,0.5876751761351504,0.012486094632329466,-0.024472745555000085,0.02447274540373142,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.6,3.383897793341413,0.14246273127474846,-9.269279788171048e-11,0.3835294117647059,0.1500307671216634,0.5878233760591535,0.01248609463020276,-0.024472745567890204,0.02447274538250461,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.62,3.3838977934104157,0.14246273120574626,-2.3690605033266365e-11,0.3835294117647059,0.15003076705007806,0.5879628094716695,0.01248609463651199,-0.024472745511254106,0.024472745463872896,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.64,3.383897793373831,0.1424627312423308,-6.027514598549999e-11,0.3835294117647059,0.15003076708599516,0.5880936240321023,0.012486094636527223,-0.0244727455478685,0.02447274542731821,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.66,3.3838977932984964,0.14246273131766501,-1.356093570770156e-10,0.3835294117647059,0.1500307671676982,0.588215977419715,0.012486094622333289,-0.0244727455953826,0.024472745324163887,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.68,3.3838977933516157,0.14246273126454595,-8.249029237461514e-11,0.3835294117647059,0.15003076711106222,0.5883300357313394,0.012486094621488256,-0.024472745540607275,0.02447274537562669,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.7000000000000001,3.3838977934355414,0.14246273118062028,1.4353795929622493e-12,0.3835294117647059,0.15003076702039186,0.5884359717248298,0.01248609461976388,-0.024472745453301827,0.024472745456172586,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.72,3.3838977933993046,0.14246273121685676,-3.480110644105139e-11,0.3835294117647059,0.15003076706059093,0.5885339629237337,0.012486094624849984,-0.024472745499507075,0.024472745429904862,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.74,3.3838977933569625,0.14246273125919906,-7.714340277686915e-11,0.3835294117647059,0.1500307671056792,0.5886241896025135,0.012486094633645207,-0.02447274555908801,0.024472745404801204,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.76,3.3838977934409593,0.1424627311752018,6.853850820220941e-12,0.3835294117647059,0.15003076701699053,0.5887068326754025,0.012486094620823495,-0.024472745449960198,0.0244727454636679,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.78,3.383897793314043,0.14246273130211834,-1.200626820185846e-10,0.3835294117647059,0.15003076715118924,0.5887820715155255,0.012486094644146732,-0.024472745622590275,0.02447274538246491,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.8,3.383897793341413,0.14246273127474846,-9.269279788171048e-11,0.3835294117647059,0.1500307671216634,0.588850081734102,0.01248609463020276,-0.024472745567890204,0.02447274538250461,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.8200000000000001,3.383897793373831,0.1424627312423308,-6.027514598549999e-11,0.3835294117647059,0.15003076708599516,0.5889110329522711,0.012486094636527223,-0.0244727455478685,0.02447274542731821,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.84,3.3838977933516157,0.14246273126454595,-8.249029237461514e-11,0.3835294117647059,0.15003076711106222,0.5889650866001845,0.012486094621488256,-0.024472745540607275,0.02447274537562669,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.86,3.3838977933993046,0.14246273121685676,-3.480110644105139e-11,0.3835294117647059,0.15003076706059093,0.589012393779404,0.012486094624849984,-0.024472745499507075,0.024472745429904862,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.88,3.3838977934409593,0.1424627311752018,6.853850820220941e-12,0.3835294117647059,0.15003076701699053,0.5890530932252037,0.012486094620823495,-0.024472745449960198,0.0244727454636679,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.9,3.383897793341413,0.14246273127474846,-9.269279788171048e-11,0.3835294117647059,0.1500307671216634,0.5890873094050579,0.01248609463020276,-0.024472745567890204,0.02447274538250461,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.92,3.3838977933516157,0.14246273126454595,-8.249029237461514e-11,0.3835294117647059,0.15003076711106222,0.5891151507883086,0.012486094621488256,-0.024472745540607275,0.02447274537562669,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.9400000000000001,3.3838977934409593,0.1424627311752018,6.853850820220941e-12,0.3835294117647059,0.15003076701699053,0.5891367083197918,0.012486094620823495,-0.024472745449960198,0.0244727454636679,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.96,3.3838977933516157,0.14246273126454595,-8.249029237461514e-11,0.3835294117647059,0.15003076711106222,0.5891520541270303,0.012486094621488256,-0.024472745540607275,0.02447274537562669,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",0.98,3.3838977933516157,0.14246273126454595,-8.249029237461514e-11,0.3835294117647059,0.15003076711106222,0.5891612404865695,0.012486094621488256,-0.024472745540607275,0.02447274537562669,34,False,False
2,0,6,N,N_B6_049,"[5, 7, 9, 11]",1.0,3.413182110494656,0.11317841412150537,0.02928431706055029,0.3255882352941176,0.11920898334486685,0.5891642990702258,0.011629653179062631,0.006490196829587534,0.05207843729151305,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.0,3.3838977934341057,0.14246273118205566,0.0,0.3835294117647059,0.15003076702883897,0.5794220226536468,0.0124860945948678,-0.02447274540594089,0.02447274540594089,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.02,3.3838977934752728,0.1424627311408888,4.116684770849588e-11,0.3835294117647059,0.1500307669804951,0.5793147894762921,0.012486094633483612,-0.024472745440461033,0.024472745522794728,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.04,3.3838977934223804,0.1424627311937809,-1.1725231896519972e-11,0.3835294117647059,0.15003076703696527,0.5792013138922891,0.012486094621633038,-0.024472745470125987,0.024472745446675524,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.06,3.383897793433457,0.14246273118270436,-6.48703313288479e-13,0.3835294117647059,0.15003076702486717,0.5790816509709381,0.012486094627618669,-0.024472745470781293,0.024472745469483886,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.08,3.38389779341365,0.14246273120251146,-2.0455803717567278e-11,0.3835294117647059,0.15003076704545093,0.5789558707808914,0.012486094645380193,-0.024472745525400984,0.024472745484489376,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.1,3.383897793526233,0.14246273108992843,9.21272225173908e-11,0.3835294117647059,0.15003076692870798,0.5788240592342393,0.012486094632880931,-0.0244727453883194,0.024472745572573847,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.12,3.383897793359474,0.14246273125668746,-7.463180073941089e-11,0.3835294117647059,0.15003076710276145,0.5786863189403608,0.012486094636427929,-0.02447274556203054,0.02447274541276694,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.14,3.3838977934442394,0.14246273117192215,1.0133505146114885e-11,0.3835294117647059,0.15003076701273188,0.5785427700652594,0.01248609463177358,-0.02447274546814271,0.02447274548840972,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.16,3.383897793390797,0.14246273122536438,-4.330871772317835e-11,0.3835294117647059,0.15003076706665902,0.5783935511913886,0.012486094633665559,-0.024472745525293212,0.024472745438675777,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.18,3.383897793380245,0.14246273123591602,-5.386036061594268e-11,0.3835294117647059,0.1500307670795372,0.5782388201721821,0.012486094632756144,-0.024472745534062403,0.02447274542634168,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.2,3.3838977933946253,0.14246273122153613,-3.94804744452415e-11,0.3835294117647059,0.1500307670667676,0.578078754974649,0.012486094621165213,-0.02447274549696429,0.02447274541800334,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.22,3.3838977935044996,0.14246273111166202,7.039363536520682e-11,0.3835294117647059,0.1500307669501213,0.5779135545024515,0.012486094627726149,-0.024472745399949616,0.024472745540736886,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.24,3.3838977933728622,0.14246273124329922,-6.12435657743049e-11,0.3835294117647059,0.15003076708977947,0.5777434393908838,0.012486094637776175,-0.02447274555128487,0.024472745428797738,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.26,3.383897793404184,0.14246273121197806,-2.992239789278983e-11,0.3835294117647059,0.1500307670562961,0.5775686527640888,0.012486094643440205,-0.0244727455310652,0.024472745471220404,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.28,3.3838977933753416,0.14246273124082,-5.876435449359008e-11,0.3835294117647059,0.15003076708464086,0.577389460943711,0.012486094639624442,-0.02447274555242826,0.02447274543489955,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.3,3.3838977934407932,0.14246273117536812,6.687539411132093e-12,0.3835294117647059,0.15003076702010446,0.5772061540969959,0.012486094625786297,-0.024472745459853604,0.024472745473228683,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.32,3.383897793398627,0.14246273121753494,-3.5479286175643665e-11,0.3835294117647059,0.150030767062645,0.577019046811103,0.01248609462350868,-0.0244727454975563,0.024472745426597727,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.34,3.383897793448315,0.14246273116784602,1.4209633469874916e-11,0.3835294117647059,0.1500307670118241,0.5768284785791614,0.012486094639977045,-0.024472745480145375,0.024472745508564642,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.36,3.383897793383939,0.14246273123222236,-5.016670412416602e-11,0.3835294117647059,0.15003076707753987,0.576634814182338,0.012486094624803457,-0.02447274551478148,0.02447274541444807,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.38,3.3838977933847785,0.14246273123138326,-4.9327597562154324e-11,0.3835294117647059,0.1500307670766795,0.5764384439509759,0.012486094639687115,-0.024472745543114342,0.024472745444459147,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.4,3.3838977934468772,0.1424627311692842,1.2771450563775488e-11,0.3835294117647059,0.15003076701045315,0.5762397838867298,0.012486094624923927,-0.024472745452079444,0.024472745477622345,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.42,3.383897793481003,0.14246273113515848,4.689718058337178e-11,0.3835294117647059,0.150030766974936,0.576039275626589,0.012486094616023038,-0.024472745400507975,0.024472745494302336,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.44,3.3838977934724785,0.1424627311436827,3.837294371145106e-11,0.3835294117647059,0.150030766984674,0.5758373862288464,0.01248609461582571,-0.024472745408645448,0.024472745485391335,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.46,3.383897793382128,0.14246273123403297,-5.1977311343875954e-11,0.3835294117647059,0.15003076708104385,0.5756346077604464,0.012486094632641042,-0.024472745531953752,0.02447274542799913,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.48,3.3838977934644903,0.14246273115167116,3.038450047121444e-11,0.3835294117647059,0.15003076699359572,0.5754314566648444,0.012486094634260921,-0.024472745452766904,0.024472745513535905,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.5,3.3838977933666388,0.14246273124952313,-6.746747605035353e-11,0.3835294117647059,0.1500307670956625,0.5752284728895818,0.01248609463486384,-0.024472745551800602,0.02447274541686565,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.52,3.3838977934223804,0.1424627311937809,-1.1725231896519972e-11,0.3835294117647059,0.15003076703696527,0.5750262187533136,0.012486094621633038,-0.024472745470125987,0.024472745446675524,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.54,3.38389779341365,0.14246273120251146,-2.0455803717567278e-11,0.3835294117647059,0.15003076704545093,0.5748252775331212,0.012486094645380193,-0.024472745525400984,0.024472745484489376,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.56,3.383897793359474,0.14246273125668746,-7.463180073941089e-11,0.3835294117647059,0.15003076710276145,0.5746262517546519,0.012486094636427929,-0.02447274556203054,0.02447274541276694,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.58,3.383897793390797,0.14246273122536438,-4.330871772317835e-11,0.3835294117647059,0.15003076706665902,0.57442976117007,0.012486094633665559,-0.024472745525293212,0.024472745438675777,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.6,3.3838977933946253,0.14246273122153613,-3.94804744452415e-11,0.3835294117647059,0.1500307670667676,0.5742364404120196,0.012486094621165213,-0.02447274549696429,0.02447274541800334,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.62,3.3838977933728622,0.14246273124329922,-6.12435657743049e-11,0.3835294117647059,0.15003076708977947,0.5740469363158589,0.012486094637776175,-0.02447274555128487,0.024472745428797738,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.64,3.3838977933753416,0.14246273124082,-5.876435449359008e-11,0.3835294117647059,0.15003076708464086,0.5738619049073733,0.012486094639624442,-0.02447274555242826,0.02447274543489955,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.66,3.383897793398627,0.14246273121753494,-3.5479286175643665e-11,0.3835294117647059,0.150030767062645,0.5736820080589743,0.01248609462350868,-0.0244727454975563,0.024472745426597727,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.68,3.383897793383939,0.14246273123222236,-5.016670412416602e-11,0.3835294117647059,0.15003076707753987,0.573507909824069,0.012486094624803457,-0.02447274551478148,0.02447274541444807,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.7000000000000001,3.3838977934468772,0.1424627311692842,1.2771450563775488e-11,0.3835294117647059,0.15003076701045315,0.5733402724667137,0.012486094624923927,-0.024472745452079444,0.024472745477622345,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.72,3.3838977934724785,0.1424627311436827,3.837294371145106e-11,0.3835294117647059,0.150030766984674,0.5731797522117429,0.01248609461582571,-0.024472745408645448,0.024472745485391335,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.74,3.3838977934644903,0.14246273115167116,3.038450047121444e-11,0.3835294117647059,0.15003076699359572,0.5730269947491162,0.012486094634260921,-0.024472745452766904,0.024472745513535905,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.76,3.3838977934223804,0.1424627311937809,-1.1725231896519972e-11,0.3835294117647059,0.15003076703696527,0.5728826305350145,0.012486094621633038,-0.024472745470125987,0.024472745446675524,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.78,3.383897793359474,0.14246273125668746,-7.463180073941089e-11,0.3835294117647059,0.15003076710276145,0.5727472699409465,0.012486094636427929,-0.02447274556203054,0.02447274541276694,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.8,3.3838977933946253,0.14246273122153613,-3.94804744452415e-11,0.3835294117647059,0.1500307670667676,0.5726214983104961,0.012486094621165213,-0.02447274549696429,0.02447274541800334,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.8200000000000001,3.3838977933753416,0.14246273124082,-5.876435449359008e-11,0.3835294117647059,0.15003076708464086,0.5725058709909701,0.012486094639624442,-0.02447274555242826,0.02447274543489955,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.84,3.383897793383939,0.14246273123222236,-5.016670412416602e-11,0.3835294117647059,0.15003076707753987,0.5724009084137033,0.012486094624803457,-0.02447274551478148,0.02447274541444807,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.86,3.3838977934724785,0.1424627311436827,3.837294371145106e-11,0.3835294117647059,0.150030766984674,0.5723070913018077,0.01248609461582571,-0.024472745408645448,0.024472745485391335,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.88,3.3838977934223804,0.1424627311937809,-1.1725231896519972e-11,0.3835294117647059,0.15003076703696527,0.5722248560872922,0.012486094621633038,-0.024472745470125987,0.024472745446675524,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.9,3.3838977933946253,0.14246273122153613,-3.94804744452415e-11,0.3835294117647059,0.1500307670667676,0.5721545906204913,0.012486094621165213,-0.02447274549696429,0.02447274541800334,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.92,3.383897793383939,0.14246273123222236,-5.016670412416602e-11,0.3835294117647059,0.15003076707753987,0.5720966302533328,0.012486094624803457,-0.02447274551478148,0.02447274541444807,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.9400000000000001,3.3838977934223804,0.1424627311937809,-1.1725231896519972e-11,0.3835294117647059,0.15003076703696527,0.5720512543740446,0.012486094621633038,-0.024472745470125987,0.024472745446675524,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.96,3.383897793383939,0.14246273123222236,-5.016670412416602e-11,0.3835294117647059,0.15003076707753987,0.5720186834644017,0.012486094624803457,-0.02447274551478148,0.02447274541444807,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",0.98,3.383897793383939,0.14246273123222236,-5.016670412416602e-11,0.3835294117647059,0.15003076707753987,0.5719990767416434,0.012486094624803457,-0.02447274551478148,0.02447274541444807,34,False,False
2,0,6,N,N_B6_050,"[4, 6, 7, 9]",1.0,3.41546488647994,0.11089563813622158,0.03156709304583408,0.3179411764705883,0.1167918196711795,0.5719925304359983,0.011139610667478969,0.009733456137575296,0.053400729954092854,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.0,3.380236032609666,0.14612449200649552,0.0,0.42117647058823526,0.15391129991701397,0.5742021939164864,0.013654138138607243,-0.026762110751670197,0.026762110751670197,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.02,3.3802360328069194,0.14612449180924214,1.972533802963028e-10,0.42117647058823526,0.15391129971487513,0.5743992915339197,0.013654138116138668,-0.02676211051037841,0.02676211090488517,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.04,3.3802360328380554,0.1461244917781061,2.2838941848846162e-10,0.42117647058823526,0.15391129968002148,0.5745924956287513,0.013654138104256197,-0.02676211045595273,0.026762110912731566,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.06,3.3802360328438055,0.14612449177235626,2.341392635329953e-10,0.42117647058823526,0.1539112996743737,0.5747817501673513,0.013654138109285074,-0.026762110460059482,0.02676211092833801,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.08,3.380236032791271,0.14612449182489035,1.8160517534226983e-10,0.42117647058823526,0.1539112997301556,0.5749670015461142,0.013654138112372354,-0.02676211051864464,0.02676211088185499,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.1,3.3802360328895835,0.14612449172657752,2.799180054413597e-10,0.42117647058823526,0.1539112996253148,0.5751481987566547,0.013654138123258032,-0.026762110441667736,0.026762111001503747,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.12,3.380236032770194,0.1461244918459676,1.6052792428666862e-10,0.42117647058823526,0.15391129975226214,0.5753252935518652,0.013654138110668571,-0.026762110536382475,0.026762110857438324,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.14,3.3802360328682584,0.1461244917479032,2.58592314228423e-10,0.42117647058823526,0.15391129964941302,0.5754982406119711,0.01365413812427114,-0.02676211046497912,0.02676211098216375,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.16,3.3802360327997985,0.146124491816363,1.901325208386595e-10,0.42117647058823526,0.15391129971921128,0.5756669977096032,0.0136541381052518,-0.026762110496161007,0.02676211087642605,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.18,3.3802360327278036,0.14612449188835805,1.1813747202715774e-10,0.42117647058823526,0.1539112997972197,0.5758315258727889,0.013654138110179074,-0.02676211057781351,0.026762110814088455,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.2,3.3802360328145653,0.14612449180159598,2.0489954177804748e-10,0.42117647058823526,0.15391129970569134,0.5759917895446263,0.013654138097315065,-0.026762110465837985,0.02676211087563707,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.22,3.3802360328305054,0.14612449178565629,2.2083923578719578e-10,0.42117647058823526,0.15391129968873302,0.5761477567382822,0.013654138109286399,-0.026762110473362105,0.026762110915040577,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.24,3.3802360327880905,0.14612449182807097,1.7842455291017245e-10,0.42117647058823526,0.15391129973288015,0.5762993991858077,0.013654138124019081,-0.026762110544652846,0.02676211090150195,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.26,3.380236032783674,0.14612449183248738,1.740081412293648e-10,0.42117647058823526,0.1539112997383483,0.5764466924791354,0.013654138118122371,-0.026762110537511704,0.026762110885527986,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.28,3.380236032653463,0.146124491962698,4.379752116534519e-11,0.42117647058823526,0.15391129987361918,0.5765896162014769,0.013654138108007292,-0.02676211064789677,0.026762110735491812,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.3,3.380236032739211,0.14612449187695065,1.2954487482730315e-10,0.42117647058823526,0.1539112997849834,0.576728154047216,0.013654138121777095,-0.02676211058913823,0.02676211084822798,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.32,3.3802360327728493,0.14612449184331222,1.6318330020581584e-10,0.42117647058823526,0.15391129974849255,0.5768622939282544,0.01365413810254069,-0.02676211051779645,0.02676211084416305,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.34,3.380236032842049,0.1461244917741123,2.323832237749457e-10,0.42117647058823526,0.15391129967599157,0.5769920280646659,0.013654138111349528,-0.02676211046586185,0.0267621109306283,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.36,3.380236032756954,0.1461244918592074,1.47288126139955e-10,0.42117647058823526,0.15391129976554144,0.5771173530574087,0.01365413809723656,-0.02676211052329553,0.026762110817871783,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.38,3.3802360327802634,0.14612449183589818,1.7059734180868702e-10,0.42117647058823526,0.1539112997412551,0.5772382699407734,0.013654138106527831,-0.026762110518197206,0.02676211085939189,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.4,3.3802360328293624,0.14612449178679932,2.1969620567219295e-10,0.42117647058823526,0.153911299690075,0.5773547842121916,0.013654138112363918,-0.026762110480537074,0.026762110919929485,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.42,3.3802360328788668,0.14612449173729528,2.692002454285358e-10,0.42117647058823526,0.15391129963820283,0.5774669058370192,0.013654138106452197,-0.02676211041944606,0.02676211095784655,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.44,3.3802360328534444,0.14612449176271725,2.4377827534394214e-10,0.42117647058823526,0.15391129966624653,0.5775746492259264,0.013654138104245168,-0.026762110440542254,0.026762110928098805,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.46,3.3802360328402763,0.146124491775885,2.306105306715267e-10,0.42117647058823526,0.15391129967883538,0.5776780331825973,0.013654138102323651,-0.026762110449943824,0.026762110911164885,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.48,3.3802360327532863,0.1461244918628753,1.4362022682234965e-10,0.42117647058823526,0.15391129977136936,0.5777770808195613,0.013654138102512552,-0.026762110537304373,0.026762110824544827,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.5,3.3802360328055157,0.14612449181064568,1.9584983634857167e-10,0.42117647058823526,0.1539112997153465,0.5778718194401603,0.013654138101448622,-0.026762110482989463,0.026762110874689136,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.52,3.3802360328380554,0.1461244917781061,2.2838941848846162e-10,0.42117647058823526,0.15391129968002148,0.5779622803848871,0.013654138104256197,-0.02676211045595273,0.026762110912731566,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.54,3.380236032791271,0.14612449182489035,1.8160517534226983e-10,0.42117647058823526,0.1539112997301556,0.5780484988406471,0.013654138112372354,-0.02676211051864464,0.02676211088185499,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.56,3.380236032770194,0.1461244918459676,1.6052792428666862e-10,0.42117647058823526,0.15391129975226214,0.5781305136118677,0.013654138110668571,-0.026762110536382475,0.026762110857438324,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.58,3.3802360327997985,0.146124491816363,1.901325208386595e-10,0.42117647058823526,0.15391129971921128,0.5782083668528248,0.0136541381052518,-0.026762110496161007,0.02676211087642605,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.6,3.3802360328145653,0.14612449180159598,2.0489954177804748e-10,0.42117647058823526,0.15391129970569134,0.5782821037610791,0.013654138097315065,-0.026762110465837985,0.02676211087563707,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.62,3.3802360327880905,0.14612449182807097,1.7842455291017245e-10,0.42117647058823526,0.15391129973288015,0.5783517722324919,0.013654138124019081,-0.026762110544652846,0.02676211090150195,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.64,3.380236032653463,0.146124491962698,4.379752116534519e-11,0.42117647058823526,0.15391129987361918,0.578417422478938,0.013654138108007292,-0.02676211064789677,0.026762110735491812,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.66,3.3802360327728493,0.14612449184331222,1.6318330020581584e-10,0.42117647058823526,0.15391129974849255,0.5784791066105284,0.01365413810254069,-0.02676211051779645,0.02676211084416305,34,False,False
2,1,5,P,P,"[8, 9, 10, 11]",0.68,3.380236032756954,0.1461244918592074,1.47288126139955e-10,0.42117647058823526,0.15391129976554144,0.5785368781848886,0.01365413809723656,-0.02676211052329553,0.026762110817871783,34,False,False
