family_id,dataset_id,backbone_id,fold_id,seed_id,subject_id,block_id,action,noop_BA,action_BA,delta_BA,pair_oracle_BA,pair_oracle_gain,all_action_oracle_gain,decision_units,outer_test_used,best_nontrivial_fixed_gain,best_fixed_including_noop_gain,selection_value,audit_fold_id
openbmi_sample_router,OpenBMI,EEGNet,1,1,39,PROTECTED_UNION,ERASE,0.835,0.745,-0.09,0.905,0.07,0.105,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,39,PROTECTED_UNION,AMPLIFY,0.835,0.83,-0.005,0.86,0.025,0.105,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,39,PROTECTED_UNION,GEOMETRY,0.835,0.795,-0.04,0.875,0.04,0.105,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,39,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.835,0.94,0.105,0.94,0.105,0.105,200,False,-0.005,0,0.105,
openbmi_sample_router,OpenBMI,EEGNet,1,1,4,PROTECTED_UNION,ERASE,0.7,0.565,-0.135,0.75,0.05,0.14,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,4,PROTECTED_UNION,AMPLIFY,0.7,0.71,0.01,0.74,0.04,0.14,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,4,PROTECTED_UNION,GEOMETRY,0.7,0.665,-0.035,0.78,0.08,0.14,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,4,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.7,0.84,0.14,0.84,0.14,0.14,200,False,0.01,0.01,0.13,
openbmi_sample_router,OpenBMI,EEGNet,1,1,41,PROTECTED_UNION,ERASE,0.69,0.565,-0.125,0.81,0.12,0.215,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,41,PROTECTED_UNION,AMPLIFY,0.69,0.675,-0.015,0.73,0.04,0.215,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,41,PROTECTED_UNION,GEOMETRY,0.69,0.655,-0.035,0.795,0.105,0.215,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,41,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.69,0.905,0.215,0.905,0.215,0.215,200,False,-0.015,0,0.215,
openbmi_sample_router,OpenBMI,EEGNet,1,1,44,PROTECTED_UNION,ERASE,0.925,0.87,-0.055,0.96,0.035,0.035,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,44,PROTECTED_UNION,AMPLIFY,0.925,0.91,-0.015,0.925,0,0.035,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,44,PROTECTED_UNION,GEOMETRY,0.925,0.91,-0.015,0.925,0,0.035,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,44,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.925,0.96,0.035,0.96,0.035,0.035,200,False,-0.015,0,0.035,
openbmi_sample_router,OpenBMI,EEGNet,1,1,46,PROTECTED_UNION,ERASE,0.75,0.695,-0.055,0.87,0.12,0.19,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,46,PROTECTED_UNION,AMPLIFY,0.75,0.71,-0.04,0.78,0.03,0.19,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,46,PROTECTED_UNION,GEOMETRY,0.75,0.655,-0.095,0.83,0.08,0.19,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,46,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.75,0.94,0.19,0.94,0.19,0.19,200,False,-0.04,0,0.19,
openbmi_sample_router,OpenBMI,EEGNet,1,1,47,PROTECTED_UNION,ERASE,0.9,0.675,-0.225,0.935,0.035,0.085,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,47,PROTECTED_UNION,AMPLIFY,0.9,0.91,0.01,0.945,0.045,0.085,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,47,PROTECTED_UNION,GEOMETRY,0.9,0.765,-0.135,0.95,0.05,0.085,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,47,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.9,0.985,0.085,0.985,0.085,0.085,200,False,0.01,0.01,0.075,
openbmi_sample_router,OpenBMI,EEGNet,1,1,49,PROTECTED_UNION,ERASE,0.79,0.555,-0.235,0.825,0.035,0.155,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,49,PROTECTED_UNION,AMPLIFY,0.79,0.83,0.04,0.88,0.09,0.155,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,49,PROTECTED_UNION,GEOMETRY,0.79,0.775,-0.015,0.91,0.12,0.155,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,49,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.79,0.945,0.155,0.945,0.155,0.155,200,False,0.04,0.04,0.115,
openbmi_sample_router,OpenBMI,EEGNet,1,1,51,PROTECTED_UNION,ERASE,0.705,0.67,-0.035,0.8,0.095,0.145,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,51,PROTECTED_UNION,AMPLIFY,0.705,0.675,-0.03,0.74,0.035,0.145,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,51,PROTECTED_UNION,GEOMETRY,0.705,0.605,-0.1,0.755,0.05,0.145,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,51,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.705,0.85,0.145,0.85,0.145,0.145,200,False,-0.03,0,0.145,
openbmi_sample_router,OpenBMI,EEGNet,1,1,52,PROTECTED_UNION,ERASE,0.8,0.645,-0.155,0.885,0.085,0.15,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,52,PROTECTED_UNION,AMPLIFY,0.8,0.78,-0.02,0.855,0.055,0.15,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,52,PROTECTED_UNION,GEOMETRY,0.8,0.69,-0.11,0.86,0.06,0.15,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,52,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.8,0.95,0.15,0.95,0.15,0.15,200,False,-0.02,0,0.15,
openbmi_sample_router,OpenBMI,EEGNet,1,1,53,PROTECTED_UNION,ERASE,0.73,0.69,-0.04,0.855,0.125,0.21,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,53,PROTECTED_UNION,AMPLIFY,0.73,0.695,-0.035,0.775,0.045,0.21,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,53,PROTECTED_UNION,GEOMETRY,0.73,0.67,-0.06,0.82,0.09,0.21,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,53,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.73,0.94,0.21,0.94,0.21,0.21,200,False,-0.035,0,0.21,
openbmi_sample_router,OpenBMI,EEGNet,1,1,54,PROTECTED_UNION,ERASE,0.655,0.615,-0.04,0.765,0.11,0.21,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,54,PROTECTED_UNION,AMPLIFY,0.655,0.63,-0.025,0.695,0.04,0.21,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,54,PROTECTED_UNION,GEOMETRY,0.655,0.545,-0.11,0.75,0.095,0.21,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,54,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.655,0.865,0.21,0.865,0.21,0.21,200,False,-0.025,0,0.21,
openbmi_sample_router,OpenBMI,EEGNet,1,1,8,PROTECTED_UNION,ERASE,0.785,0.705,-0.08,0.91,0.125,0.13,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,8,PROTECTED_UNION,AMPLIFY,0.785,0.745,-0.04,0.79,0.005,0.13,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,8,PROTECTED_UNION,GEOMETRY,0.785,0.715,-0.07,0.79,0.005,0.13,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,8,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.785,0.915,0.13,0.915,0.13,0.13,200,False,-0.04,0,0.13,
openbmi_sample_router,OpenBMI,EEGNet,1,1,9,PROTECTED_UNION,ERASE,0.865,0.61,-0.255,0.9,0.035,0.09,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,9,PROTECTED_UNION,AMPLIFY,0.865,0.85,-0.015,0.9,0.035,0.09,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,9,PROTECTED_UNION,GEOMETRY,0.865,0.82,-0.045,0.915,0.05,0.09,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,9,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.865,0.955,0.09,0.955,0.09,0.09,200,False,-0.015,0,0.09,
openbmi_sample_router,OpenBMI,EEGNet,2,0,1,PROTECTED_UNION,ERASE,0.77,0.72,-0.05,0.87,0.1,0.14,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,1,PROTECTED_UNION,AMPLIFY,0.77,0.77,0,0.81,0.04,0.14,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,1,PROTECTED_UNION,GEOMETRY,0.77,0.665,-0.105,0.805,0.035,0.14,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,1,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.77,0.91,0.14,0.91,0.14,0.14,200,False,0,0,0.14,
openbmi_sample_router,OpenBMI,EEGNet,2,0,10,PROTECTED_UNION,ERASE,0.755,0.675,-0.08,0.89,0.135,0.175,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,10,PROTECTED_UNION,AMPLIFY,0.755,0.76,0.005,0.78,0.025,0.175,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,10,PROTECTED_UNION,GEOMETRY,0.755,0.725,-0.03,0.805,0.05,0.175,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,10,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.755,0.93,0.175,0.93,0.175,0.175,200,False,0.005,0.005,0.17,
openbmi_sample_router,OpenBMI,EEGNet,2,0,11,PROTECTED_UNION,ERASE,0.675,0.53,-0.145,0.785,0.11,0.21,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,11,PROTECTED_UNION,AMPLIFY,0.675,0.69,0.015,0.75,0.075,0.21,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,11,PROTECTED_UNION,GEOMETRY,0.675,0.645,-0.03,0.76,0.085,0.21,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,11,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.675,0.885,0.21,0.885,0.21,0.21,200,False,0.015,0.015,0.195,
openbmi_sample_router,OpenBMI,EEGNet,2,0,12,PROTECTED_UNION,ERASE,0.735,0.605,-0.13,0.895,0.16,0.215,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,12,PROTECTED_UNION,AMPLIFY,0.735,0.705,-0.03,0.77,0.035,0.215,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,12,PROTECTED_UNION,GEOMETRY,0.735,0.69,-0.045,0.795,0.06,0.215,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,12,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.735,0.95,0.215,0.95,0.215,0.215,200,False,-0.03,0,0.215,
openbmi_sample_router,OpenBMI,EEGNet,2,0,13,PROTECTED_UNION,ERASE,0.645,0.505,-0.14,0.855,0.21,0.275,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,13,PROTECTED_UNION,AMPLIFY,0.645,0.585,-0.06,0.685,0.04,0.275,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,13,PROTECTED_UNION,GEOMETRY,0.645,0.555,-0.09,0.705,0.06,0.275,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,13,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.645,0.92,0.275,0.92,0.275,0.275,200,False,-0.06,0,0.275,
openbmi_sample_router,OpenBMI,EEGNet,2,0,15,PROTECTED_UNION,ERASE,0.835,0.635,-0.2,0.94,0.105,0.13,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,15,PROTECTED_UNION,AMPLIFY,0.835,0.78,-0.055,0.855,0.02,0.13,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,15,PROTECTED_UNION,GEOMETRY,0.835,0.745,-0.09,0.855,0.02,0.13,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,15,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.835,0.965,0.13,0.965,0.13,0.13,200,False,-0.055,0,0.13,
openbmi_sample_router,OpenBMI,EEGNet,2,0,19,PROTECTED_UNION,ERASE,0.81,0.715,-0.095,0.88,0.07,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,19,PROTECTED_UNION,AMPLIFY,0.81,0.825,0.015,0.86,0.05,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,19,PROTECTED_UNION,GEOMETRY,0.81,0.735,-0.075,0.87,0.06,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,19,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.81,0.945,0.135,0.945,0.135,0.135,200,False,0.015,0.015,0.12,
openbmi_sample_router,OpenBMI,EEGNet,2,0,2,PROTECTED_UNION,ERASE,0.715,0.53,-0.185,0.8,0.085,0.165,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,2,PROTECTED_UNION,AMPLIFY,0.715,0.715,0,0.75,0.035,0.165,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,2,PROTECTED_UNION,GEOMETRY,0.715,0.675,-0.04,0.8,0.085,0.165,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,2,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.715,0.88,0.165,0.88,0.165,0.165,200,False,0,0,0.165,
openbmi_sample_router,OpenBMI,EEGNet,2,0,20,PROTECTED_UNION,ERASE,0.87,0.67,-0.2,0.945,0.075,0.095,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,20,PROTECTED_UNION,AMPLIFY,0.87,0.82,-0.05,0.89,0.02,0.095,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,20,PROTECTED_UNION,GEOMETRY,0.87,0.76,-0.11,0.895,0.025,0.095,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,20,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.87,0.965,0.095,0.965,0.095,0.095,200,False,-0.05,0,0.095,
openbmi_sample_router,OpenBMI,EEGNet,2,0,21,PROTECTED_UNION,ERASE,0.96,0.975,0.015,0.98,0.02,0.03,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,21,PROTECTED_UNION,AMPLIFY,0.96,0.96,0,0.96,0,0.03,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,21,PROTECTED_UNION,GEOMETRY,0.96,0.955,-0.005,0.97,0.01,0.03,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,21,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.96,0.99,0.03,0.99,0.03,0.03,200,False,0.015,0.015,0.015,
openbmi_sample_router,OpenBMI,EEGNet,2,0,23,PROTECTED_UNION,ERASE,0.84,0.705,-0.135,0.9,0.06,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,23,PROTECTED_UNION,AMPLIFY,0.84,0.815,-0.025,0.86,0.02,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,23,PROTECTED_UNION,GEOMETRY,0.84,0.75,-0.09,0.875,0.035,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,23,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.84,0.94,0.1,0.94,0.1,0.1,200,False,-0.025,0,0.1,
openbmi_sample_router,OpenBMI,EEGNet,2,0,24,PROTECTED_UNION,ERASE,0.71,0.555,-0.155,0.78,0.07,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,24,PROTECTED_UNION,AMPLIFY,0.71,0.7,-0.01,0.725,0.015,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,24,PROTECTED_UNION,GEOMETRY,0.71,0.61,-0.1,0.725,0.015,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,24,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.71,0.81,0.1,0.81,0.1,0.1,200,False,-0.01,0,0.1,
openbmi_sample_router,OpenBMI,EEGNet,2,0,27,PROTECTED_UNION,ERASE,0.84,0.535,-0.305,0.9,0.06,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,27,PROTECTED_UNION,AMPLIFY,0.84,0.85,0.01,0.865,0.025,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,27,PROTECTED_UNION,GEOMETRY,0.84,0.8,-0.04,0.89,0.05,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,27,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.84,0.94,0.1,0.94,0.1,0.1,200,False,0.01,0.01,0.09,
openbmi_sample_router,OpenBMI,EEGNet,2,0,28,PROTECTED_UNION,ERASE,0.98,0.805,-0.175,0.99,0.01,0.02,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,28,PROTECTED_UNION,AMPLIFY,0.98,0.945,-0.035,0.985,0.005,0.02,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,28,PROTECTED_UNION,GEOMETRY,0.98,0.895,-0.085,0.99,0.01,0.02,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,28,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.98,1,0.02,1,0.02,0.02,200,False,-0.035,0,0.02,
openbmi_sample_router,OpenBMI,EEGNet,2,0,3,PROTECTED_UNION,ERASE,0.91,0.76,-0.15,0.955,0.045,0.08,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,3,PROTECTED_UNION,AMPLIFY,0.91,0.875,-0.035,0.945,0.035,0.08,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,3,PROTECTED_UNION,GEOMETRY,0.91,0.845,-0.065,0.94,0.03,0.08,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,3,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.91,0.99,0.08,0.99,0.08,0.08,200,False,-0.035,0,0.08,
openbmi_sample_router,OpenBMI,EEGNet,2,0,31,PROTECTED_UNION,ERASE,0.795,0.61,-0.185,0.885,0.09,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,31,PROTECTED_UNION,AMPLIFY,0.795,0.795,0,0.815,0.02,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,31,PROTECTED_UNION,GEOMETRY,0.795,0.755,-0.04,0.84,0.045,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,31,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.795,0.92,0.125,0.92,0.125,0.125,200,False,0,0,0.125,
openbmi_sample_router,OpenBMI,EEGNet,2,0,32,PROTECTED_UNION,ERASE,0.93,0.855,-0.075,0.965,0.035,0.055,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,32,PROTECTED_UNION,AMPLIFY,0.93,0.895,-0.035,0.94,0.01,0.055,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,32,PROTECTED_UNION,GEOMETRY,0.93,0.795,-0.135,0.95,0.02,0.055,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,32,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.93,0.985,0.055,0.985,0.055,0.055,200,False,-0.035,0,0.055,
openbmi_sample_router,OpenBMI,EEGNet,2,0,33,PROTECTED_UNION,ERASE,0.965,0.925,-0.04,0.985,0.02,0.03,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,33,PROTECTED_UNION,AMPLIFY,0.965,0.965,0,0.97,0.005,0.03,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,33,PROTECTED_UNION,GEOMETRY,0.965,0.905,-0.06,0.975,0.01,0.03,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,33,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.965,0.995,0.03,0.995,0.03,0.03,200,False,0,0,0.03,
openbmi_sample_router,OpenBMI,EEGNet,2,0,35,PROTECTED_UNION,ERASE,0.94,0.605,-0.335,0.955,0.015,0.03,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,35,PROTECTED_UNION,AMPLIFY,0.94,0.945,0.005,0.955,0.015,0.03,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,35,PROTECTED_UNION,GEOMETRY,0.94,0.925,-0.015,0.96,0.02,0.03,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,35,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.94,0.97,0.03,0.97,0.03,0.03,200,False,0.005,0.005,0.025,
openbmi_sample_router,OpenBMI,EEGNet,2,0,36,PROTECTED_UNION,ERASE,0.975,0.89,-0.085,0.99,0.015,0.015,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,36,PROTECTED_UNION,AMPLIFY,0.975,0.96,-0.015,0.975,0,0.015,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,36,PROTECTED_UNION,GEOMETRY,0.975,0.895,-0.08,0.975,0,0.015,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,36,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.975,0.99,0.015,0.99,0.015,0.015,200,False,-0.015,0,0.015,
openbmi_sample_router,OpenBMI,EEGNet,2,0,37,PROTECTED_UNION,ERASE,0.96,0.765,-0.195,0.985,0.025,0.035,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,37,PROTECTED_UNION,AMPLIFY,0.96,0.905,-0.055,0.97,0.01,0.035,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,37,PROTECTED_UNION,GEOMETRY,0.96,0.85,-0.11,0.97,0.01,0.035,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,37,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.96,0.995,0.035,0.995,0.035,0.035,200,False,-0.055,0,0.035,
openbmi_sample_router,OpenBMI,EEGNet,2,0,38,PROTECTED_UNION,ERASE,0.66,0.555,-0.105,0.725,0.065,0.26,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,38,PROTECTED_UNION,AMPLIFY,0.66,0.675,0.015,0.715,0.055,0.26,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,38,PROTECTED_UNION,GEOMETRY,0.66,0.725,0.065,0.865,0.205,0.26,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,38,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.66,0.92,0.26,0.92,0.26,0.26,200,False,0.065,0.065,0.195,
openbmi_sample_router,OpenBMI,EEGNet,2,0,39,PROTECTED_UNION,ERASE,0.83,0.64,-0.19,0.91,0.08,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,39,PROTECTED_UNION,AMPLIFY,0.83,0.825,-0.005,0.835,0.005,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,39,PROTECTED_UNION,GEOMETRY,0.83,0.81,-0.02,0.855,0.025,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,39,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.83,0.93,0.1,0.93,0.1,0.1,200,False,-0.005,0,0.1,
openbmi_sample_router,OpenBMI,EEGNet,2,0,40,PROTECTED_UNION,ERASE,0.785,0.53,-0.255,0.925,0.14,0.175,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,40,PROTECTED_UNION,AMPLIFY,0.785,0.71,-0.075,0.815,0.03,0.175,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,40,PROTECTED_UNION,GEOMETRY,0.785,0.615,-0.17,0.82,0.035,0.175,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,40,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.785,0.96,0.175,0.96,0.175,0.175,200,False,-0.075,0,0.175,
openbmi_sample_router,OpenBMI,EEGNet,2,0,41,PROTECTED_UNION,ERASE,0.625,0.54,-0.085,0.865,0.24,0.335,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,41,PROTECTED_UNION,AMPLIFY,0.625,0.61,-0.015,0.67,0.045,0.335,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,41,PROTECTED_UNION,GEOMETRY,0.625,0.55,-0.075,0.725,0.1,0.335,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,41,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.625,0.96,0.335,0.96,0.335,0.335,200,False,-0.015,0,0.335,
openbmi_sample_router,OpenBMI,EEGNet,2,0,42,PROTECTED_UNION,ERASE,0.735,0.545,-0.19,0.88,0.145,0.205,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,42,PROTECTED_UNION,AMPLIFY,0.735,0.675,-0.06,0.79,0.055,0.205,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,42,PROTECTED_UNION,GEOMETRY,0.735,0.615,-0.12,0.785,0.05,0.205,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,42,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.735,0.94,0.205,0.94,0.205,0.205,200,False,-0.06,0,0.205,
openbmi_sample_router,OpenBMI,EEGNet,2,0,43,PROTECTED_UNION,ERASE,0.82,0.675,-0.145,0.895,0.075,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,43,PROTECTED_UNION,AMPLIFY,0.82,0.805,-0.015,0.85,0.03,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,43,PROTECTED_UNION,GEOMETRY,0.82,0.8,-0.02,0.885,0.065,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,43,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.82,0.955,0.135,0.955,0.135,0.135,200,False,-0.015,0,0.135,
openbmi_sample_router,OpenBMI,EEGNet,2,0,45,PROTECTED_UNION,ERASE,0.835,0.735,-0.1,0.94,0.105,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,45,PROTECTED_UNION,AMPLIFY,0.835,0.82,-0.015,0.845,0.01,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,45,PROTECTED_UNION,GEOMETRY,0.835,0.725,-0.11,0.86,0.025,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,2,0,45,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.835,0.96,0.125,0.96,0.125,0.125,200,False,-0.015,0,0.125,
openbmi_sample_router,OpenBMI,EEGNet,2,0,46,PROTECTED_UNION,ERASE,0.615,0.605,-0.01,0.775,0.16,0.215,200,False,,,,
