model,task,fold,seed,checkpoint_path,checkpoint_hash,normalizer_hash,status,reason
ModernTCN,OpenBMI_SSVEP,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold3_seed0\selected.pt,8f76fb436e3bca8f6e3eedcc9af2baa167beb68ef490beb382ab2cd2f562d052,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_SSVEP,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold3_seed1\selected.pt,dee3c168eb9a26bd6b95fbbedf17365864459772b35c8b277f5010ff0625ee2e,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_SSVEP,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold3_seed2\selected.pt,271929985e72f638a885f55d9dc48921e652e6abbf88651c6d0d8884000f6d8d,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_SSVEP,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold4_seed0\selected.pt,09c102eafd5298b4c98bfc9fe29f3a00441e8e00f81b15cb5f59d9dcdcfc548b,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_SSVEP,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold4_seed1\selected.pt,41e5d29aa59c20ad9c96b06b5183ac77a88d49700950219eba578151e2145bbb,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_SSVEP,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold4_seed2\selected.pt,f7bd019b3cfd4b671e8a1e4384303af7ed4d868c574c1f13e9a91838f182921b,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold0_seed0\selected.pt,01d00fb9d9520385ec5ad4740c888be10df68b39da40917c224dbe38658b694e,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold0_seed1\selected.pt,e777856335a33460020a0f99bdd04e54c69e4436b18fc3c215fb36df401c469d,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold0_seed2\selected.pt,fa516442c57566ba91ed71c8c7c2ed4507f0c2eaac81f8258d4bf21a65017062,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold1_seed0\selected.pt,c092de14384290e16635bccd1ae2e3c56ca2fa1ff2ccf4edc1478725a4c81f8e,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold1_seed1\selected.pt,4a506e86c36478236063a0f5b5cfdf3432f2f618833d5623c69a3e808727901b,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold1_seed2\selected.pt,8f3f5ecb99409df8d648a5baca8e7bfdec28773555aa1d6a1fa58ae6e5867ee9,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold2_seed0\selected.pt,4f1dcadd5e880263c3f40ae0090d58004179340104f0c51d74367161e449ce9f,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold2_seed1\selected.pt,64b24d5204c3861d7a7ba8515d7e2c3ff9bfe00ebadb0ef6048634769957de8c,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold2_seed2\selected.pt,c43275f370eaa3098457219e69256a8340564f4a17564eb335d380124a3f095d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold3_seed0\selected.pt,397481566e444b2f9fea0e3b6c2cfcea94ab061f38923e6fa68bb71bd0a29eed,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold3_seed1\selected.pt,790e78c56ed1ba3a1e546cb9a902931d9cabdf5cbd92dff14f85f762c78c2e12,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold3_seed2\selected.pt,292da25307172d7e9c010f7c3426249aba32b886e7f57c9c0de17aabe85fc787,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold4_seed0\selected.pt,8f801072a96ac081aa30c871e44c9b43ee3de4e95dd2dec0a30120256065a45a,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold4_seed1\selected.pt,254c197d3c9668192adf55865d5709f987db66611b4f90c65a95fca980e3cac3,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PRESENT_HASH_VERIFIED,
ModernTCN,WBCIC_MI,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\wbcic_mi\fold4_seed2\selected.pt,db091aad26fcacd19fda0411ecd3475eab2513500627f492f544ad0e47330677,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold0_seed0\selected.pt,be2b88f47edc4392bf4ee2cf2de555829357d6a0e45a4c094568f72d8ef65802,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold0_seed1\selected.pt,25b2d3ae767ae075026ac230870096c8a3bc1d35a8d914dae188bea8d7e93f31,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold0_seed2\selected.pt,8ece119b3c16b2b56f7069dfdeb6a77fd84bd30ebeba87ccc6064d06031c9750,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold1_seed0\selected.pt,e849f5b40529d9515609aebd6b4d052520e05fddfcdf6623de33e45e49c2ae41,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold1_seed1\selected.pt,310e54bf8a79871ff6041ada0ef33f33b32b2eb112c8eea33c882e906fe3d451,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold1_seed2\selected.pt,895698b6ec8cb537ee1aeb74626910f85175b26a22918da6d3a2f99b83432646,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold2_seed0\selected.pt,cce9d893fb6ae4de5994a1781f1e971775ba6cd0efdcbb7cfa1bf7052d0ed697,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold2_seed1\selected.pt,e18a12294019d153cd7683a66d6ef624351f47bbeb392f63afda193cd2e52b4c,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold2_seed2\selected.pt,9da96da1ec116dc9665c47518423b531421c6afc4e882bdcf5e669539eb318d4,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold3_seed0\selected.pt,d847a60e8a1ee21169ae77fe584b681b0c66936cecc0245220399b88f7028ff1,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold3_seed1\selected.pt,c718ff02f573feb39a36ca52aff695e63df90d1b64158c677332ae4a47f728a5,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold3_seed2\selected.pt,447eccc97c1be71fc9b52acfb9e9433df49cadc5abeadc9604bafe6c6ffece09,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold4_seed0\selected.pt,29d14b036444f0da26bce223d2b2e2e2895bf68c3f847202d69ae7013608f9c7,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold4_seed1\selected.pt,2d40da8f0602216646d293af6e0fb1f1177246aea8fea8c8780e3816e3a0b167,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_MI,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_mi\fold4_seed2\selected.pt,f85727d933bf4b7ee2bb8ed497a646f5c2b4a194f8f6ea322db33098a28f92d8,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold0_seed0\selected.pt,3d2e15f241118f7800dd527969a4b2596079e0692cf8c68f09c04b50a486af1f,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold0_seed1\selected.pt,63991eca5a6699027ef6f8b71c8a781dc4b6f6a4c2e1ad863fb7082785a987c9,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold0_seed2\selected.pt,9c2d63686e73253af34353cce5acf11bf897eaeb0d85a1cbab8ef41b20db2971,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold1_seed0\selected.pt,b870436e0756e92c5c4950205b46de2c1ed0e50d9b91fd4fb91e0bc55d78af4d,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold1_seed1\selected.pt,e7ba841928cd9c77196773c1878f7d4a1b75d96a2756d8f64153eae1312cfb8e,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold1_seed2\selected.pt,f2cd0941f00ab6dc9908c9c53a0db5fc67223d70c14b087aac217e597ba58d47,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold2_seed0\selected.pt,cbd138c3ac541b4ad0b0753b9de0a4667f05c39313bb84506f379e1135dffbe6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold2_seed1\selected.pt,e26c944cbe0b342465425dd2619200f9a039d94ab201c7d91ca8ce7391520667,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold2_seed2\selected.pt,313c640729124c5784ef0209d03201f9f59579ddca3f6c00a4d0628d55d4d9e8,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold3_seed0\selected.pt,35050b20bdcce32353ae3ef5744ff62a8cbc3de9216b28dbc7114ec7da1a8342,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold3_seed1\selected.pt,e34352cff6d8285a22b2c39b7ccf4e0f2164b19e2f4e2f8aac543c68b2e00dcd,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold3_seed2\selected.pt,f183e59dbb881386854317db6e022ca9b6307e9966cdb466c68eba870c06d460,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold4_seed0\selected.pt,dba8c5e285041cd23155deddf13e5fe697253ca92dc1e1bfec9d9f46793c2708,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold4_seed1\selected.pt,f6363d233468f49df4486a808ced6c4e952f119ac2670273bbe30bb553d21b47,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_ERP,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_erp\fold4_seed2\selected.pt,95b5680992dd703bfe9b692bc96067fff97470131fcdc099c47fd4bb3ec3eaf3,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold0_seed0\selected.pt,332771bae8301c5e8b1e77fde8382148dd2912cca680c5f9487ef30f6f227573,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold0_seed1\selected.pt,ad62cf13e4b24bbc23f9dd40f46905e802335a34d85f5fd311910a01216b6ad2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold0_seed2\selected.pt,0dff1a6e5bf0aad20b7204084dc22f3d844ea3d84d5f744132e710e57779ef59,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold1_seed0\selected.pt,42be7c6c4810b8dc8a0072cc61cfbd44c8b91d496c8bc10bad3cbee558621d6d,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold1_seed1\selected.pt,fb561fd898a4d62fae869cbf44521862de1565e695eafc9595f3a27061c9f94d,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold1_seed2\selected.pt,4da5aa01d398f928b27d47641d27f4c1d528eed72cebca5285dcb07871115d8a,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold2_seed0\selected.pt,b47ad5e9fe0949d3e2c03726f446b9d3022109973a579051d285ff2d3c1a623b,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold2_seed1\selected.pt,ca6fde55481a448ac8df18ced847fdc9cd3d3cabbdff5b309c9a78a71c81797f,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold2_seed2\selected.pt,f1870fb8349757dd36a179ad9328c389284060ff9efa291a2fb9fbab5f5ac3b0,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold3_seed0\selected.pt,e777253c9e896b2e05a81cf390a68d6a26b4310aeff830be0d08d93d7f5059ff,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold3_seed1\selected.pt,351e7f67d076800713db615de049f21ee570823ec0e62bea66eb1251b32f5dd5,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold3_seed2\selected.pt,8d79f975eb02937359805f76b318cbaa57e0f986a7347a2bd71a6167e71db346,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold4_seed0\selected.pt,b84bdd5e29a4faecd4b54ecc8e0a7135732db82bbb4ea0b21e8b6e63edfc6522,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold4_seed1\selected.pt,e053ace9f9287ac2a91a7be373811de1cf90b6fc2092656c0d2463cd979a8008,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,PRESENT_HASH_VERIFIED,
Medformer,OpenBMI_SSVEP,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\openbmi_ssvep\fold4_seed2\selected.pt,f66ff628160e52cae13e39e432a3406a3c3d89206500e57ce84294fca1ca7d12,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,PRESENT_HASH_VERIFIED,
Medformer,WBCIC_MI,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold0_seed0\selected.pt,2306902d947cc2351fc19219c0b78229e92047e109d85215428e4956efbe3c7c,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,PRESENT_HASH_VERIFIED,
Medformer,WBCIC_MI,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold0_seed1\selected.pt,870d997de1b91732c8bd34aacf5c6d39a1190e228e18cb5f9d8d7e23feb9ffe1,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,PRESENT_HASH_VERIFIED,
Medformer,WBCIC_MI,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold0_seed2\selected.pt,050f47fe64725736065fe7b18f7e0618df3540c4c603a289d2a0f913fd760e84,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,PRESENT_HASH_VERIFIED,
Medformer,WBCIC_MI,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold1_seed0\selected.pt,1b589e58878b2c624bfecf3872d4862f6987b34bce1fa294a18c8cf610accc94,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,PRESENT_HASH_VERIFIED,
Medformer,WBCIC_MI,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold1_seed1\selected.pt,19957a0956c4d071998c3153e458573bfb750bcb8a0fbf75bbcf7d2dc70652a3,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,PRESENT_HASH_VERIFIED,
Medformer,WBCIC_MI,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold1_seed2\selected.pt,2944f35a764efc3731f753cb79061160ab0a03c58dada1856741fc9966620e57,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,PRESENT_HASH_VERIFIED,
Medformer,WBCIC_MI,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold2_seed0\selected.pt,7b98d5d2b0dea3da4cfbb5c8fdb2c69fa94f389af580f0f6a745b3cf93be6dec,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PRESENT_HASH_VERIFIED,
Medformer,WBCIC_MI,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold2_seed1\selected.pt,6ca875401800e4ccd9903da547cb26b8a3e057bfadbaac5e79d223d0ad43ae2d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PRESENT_HASH_VERIFIED,
Medformer,WBCIC_MI,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold2_seed2\selected.pt,23635e1994eb28e9dd9f8a49ac8e14d250bd51902ac28cba8c314d367cd5249f,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PRESENT_HASH_VERIFIED,
Medformer,WBCIC_MI,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold3_seed0\selected.pt,d53e9b3c4d93437e1a5da8ddd24b84def2be148ba8894db648b8fc725aadd6dc,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PRESENT_HASH_VERIFIED,
Medformer,WBCIC_MI,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold3_seed1\selected.pt,6e55d74f731c6729f92f0ec402c9d86e6a3858cc627bc502c7f9c074b2d10692,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PRESENT_HASH_VERIFIED,
Medformer,WBCIC_MI,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\medformer\cells\wbcic_mi\fold3_seed2\selected.pt,f2d093b7de36301bc39d107ec0ad8fbe905ce5c464d7b8dda49122f6f962f23a,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PRESENT_HASH_VERIFIED,
