model,task,fold,seed,subject_id,paper_future_session,reference,new_BA,old_BA,BA_difference,new_macro_F1,old_macro_F1,macro_F1_difference,accuracy_difference,trials,status
Medformer,OpenBMI_MI,0,1,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6,0.6,0.0,0.570999570999571,0.570999570999571,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,1,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.96,0.96,0.0,0.959983993597439,0.959983993597439,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,1,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.62,0.62,0.0,0.6193910256410255,0.6193910256410255,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,1,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8200000000000001,0.8200000000000001,0.0,0.8164014687882497,0.8164014687882497,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,1,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.64,0.64,0.0,0.6398559423769508,0.6398559423769508,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,1,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.61,0.61,0.0,0.6068152031454783,0.6068152031454783,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,1,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.69,0.69,0.0,0.6846709388668497,0.6846709388668497,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,1,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6000000000000001,0.6000000000000001,0.0,0.5993589743589745,0.5993589743589745,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,1,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7,0.7,0.0,0.6980676328502415,0.6980676328502415,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,2,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7,0.7,0.0,0.6875,0.6875,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,2,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.66,0.66,0.0,0.6598639455782312,0.6598639455782312,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,2,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6699999999999999,0.6699999999999999,0.0,0.6673051718923279,0.6673051718923279,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,2,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.55,0.55,0.0,0.5463252343986289,0.5463252343986289,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,2,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.5800000000000001,0.5800000000000001,0.0,0.5798319327731092,0.5798319327731092,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,2,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.58,0.58,0.0,0.5543293718166383,0.5543293718166383,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,2,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.96,0.96,0.0,0.959983993597439,0.959983993597439,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,2,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.5800000000000001,0.5800000000000001,0.0,0.5793269230769231,0.5793269230769231,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,2,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.81,0.81,0.0,0.8095238095238095,0.8095238095238095,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,2,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.5900000000000001,0.5900000000000001,0.0,0.5866518802298619,0.5866518802298619,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,2,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6,0.6,0.0,0.5941558441558441,0.5941558441558441,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,2,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.69,0.69,0.0,0.6874684948079444,0.6874684948079444,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,2,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6100000000000001,0.6100000000000001,0.0,0.6090225563909775,0.6090225563909775,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,0,2,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.69,0.69,0.0,0.6899689968996899,0.6899689968996899,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,0,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.75,0.75,0.0,0.7457023700539112,0.7457023700539112,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,0,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6799999999999999,0.6799999999999999,0.0,0.6788438378161381,0.6788438378161381,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,0,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.75,0.75,0.0,0.7493734335839599,0.7493734335839599,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,0,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.51,0.51,0.0,0.4987212276214834,0.4987212276214834,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,0,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.63,0.63,0.0,0.6290726817042607,0.6290726817042607,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,0,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.59,0.59,0.0,0.5805626598465473,0.5805626598465473,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,0,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.98,0.98,0.0,0.9799919967987194,0.9799919967987194,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,0,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6000000000000001,0.6000000000000001,0.0,0.5985547972701726,0.5985547972701726,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,0,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8600000000000001,0.8600000000000001,0.0,0.8594941790445605,0.8594941790445605,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,0,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6799999999999999,0.6799999999999999,0.0,0.677938808373591,0.677938808373591,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,0,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.62,0.62,0.0,0.6041666666666667,0.6041666666666667,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,0,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6799999999999999,0.6799999999999999,0.0,0.677938808373591,0.677938808373591,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,0,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.65,0.65,0.0,0.6471418489767113,0.6471418489767113,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,0,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.64,0.64,0.0,0.6347402597402598,0.6347402597402598,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,1,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.71,0.71,0.0,0.6991389148251893,0.6991389148251893,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,1,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.71,0.71,0.0,0.7097387648883995,0.7097387648883995,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,1,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.74,0.74,0.0,0.7390606182256123,0.7390606182256123,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,1,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6,0.6,0.0,0.5894909688013137,0.5894909688013137,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,1,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.62,0.62,0.0,0.6198479391756703,0.6198479391756703,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,1,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.66,0.66,0.0,0.6532027743778049,0.6532027743778049,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,1,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.98,0.98,0.0,0.9799919967987194,0.9799919967987194,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,1,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.55,0.55,0.0,0.5444883085332524,0.5444883085332524,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,1,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.81,0.81,0.0,0.8090644156366193,0.8090644156366193,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,1,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.63,0.63,0.0,0.6290726817042607,0.6290726817042607,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,1,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.59,0.59,0.0,0.5670995670995671,0.5670995670995671,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,1,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7,0.7,0.0,0.6980676328502415,0.6980676328502415,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,1,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6499999999999999,0.6499999999999999,0.0,0.6491228070175439,0.6491228070175439,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,1,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.74,0.74,0.0,0.7398959583833533,0.7398959583833533,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,2,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.69,0.69,0.0,0.6756982948007113,0.6756982948007113,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,2,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.68,0.68,0.0,0.6753246753246753,0.6753246753246753,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,2,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.69,0.69,0.0,0.6846709388668497,0.6846709388668497,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,2,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.56,0.56,0.0,0.5571658615136876,0.5571658615136876,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,2,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.62,0.62,0.0,0.6072757337742869,0.6072757337742869,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,2,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.5900000000000001,0.5900000000000001,0.0,0.5896306676008407,0.5896306676008407,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,2,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.97,0.97,0.0,0.96999699969997,0.96999699969997,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,2,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.56,0.56,0.0,0.5416666666666666,0.5416666666666666,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,2,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8200000000000001,0.8200000000000001,0.0,0.8199279711884754,0.8199279711884754,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,2,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.63,0.63,0.0,0.6161427533976553,0.6161427533976553,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,2,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.61,0.61,0.0,0.584,0.584,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,2,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.69,0.69,0.0,0.6892230576441103,0.6892230576441103,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,2,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.66,0.66,0.0,0.6532027743778049,0.6532027743778049,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,1,2,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.71,0.71,0.0,0.7050147492625369,0.7050147492625369,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,0,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7,0.7,0.0,0.6875,0.6875,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,0,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.66,0.66,0.0,0.66,0.66,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,0,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7,0.7,0.0,0.6989160979526294,0.6989160979526294,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,0,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.64,0.64,0.0,0.6363636363636364,0.6363636363636364,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,0,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.55,0.55,0.0,0.5463252343986289,0.5463252343986289,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,0,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6799999999999999,0.6799999999999999,0.0,0.6736026111791106,0.6736026111791106,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,0,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.99,0.99,0.0,0.9899989998999901,0.9899989998999901,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,0,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.54,0.54,0.0,0.537037037037037,0.537037037037037,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,0,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.79,0.79,0.0,0.7889659330720531,0.7889659330720531,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,0,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.64,0.64,0.0,0.6363636363636364,0.6363636363636364,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,0,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.61,0.61,0.0,0.6010230179028133,0.6010230179028133,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,0,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6699999999999999,0.6699999999999999,0.0,0.6673051718923279,0.6673051718923279,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,0,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6000000000000001,0.6000000000000001,0.0,0.5985547972701726,0.5985547972701726,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,0,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.73,0.73,0.0,0.72997299729973,0.72997299729973,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,1,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.66,0.66,0.0,0.6392190152801358,0.6392190152801358,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,1,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.69,0.69,0.0,0.6884735202492211,0.6884735202492211,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,1,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.64,0.64,0.0,0.6328029375764994,0.6328029375764994,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,1,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.55,0.55,0.0,0.5488721804511278,0.5488721804511278,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,1,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.5599999999999999,0.5599999999999999,0.0,0.5512035903712771,0.5512035903712771,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,1,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.69,0.69,0.0,0.6862030569895738,0.6862030569895738,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,1,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.98,0.98,0.0,0.98,0.98,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,1,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.54,0.54,0.0,0.5353535353535354,0.5353535353535354,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,1,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8300000000000001,0.8300000000000001,0.0,0.8295739348370927,0.8295739348370927,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,1,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.61,0.61,0.0,0.5953937130407718,0.5953937130407718,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,1,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.56,0.56,0.0,0.5416666666666666,0.5416666666666666,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,1,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6699999999999999,0.6699999999999999,0.0,0.6691729323308271,0.6691729323308271,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,1,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.61,0.61,0.0,0.6052232007288187,0.6052232007288187,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,1,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.73,0.73,0.0,0.7286704853783539,0.7286704853783539,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,2,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7,0.7,0.0,0.6899545266639107,0.6899545266639107,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,2,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6799999999999999,0.6799999999999999,0.0,0.6794871794871795,0.6794871794871795,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,2,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.64,0.64,0.0,0.6363636363636364,0.6363636363636364,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,2,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.54,0.54,0.0,0.5279146141215106,0.5279146141215106,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,2,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6100000000000001,0.6100000000000001,0.0,0.6080795899909557,0.6080795899909557,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,2,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.62,0.62,0.0,0.5924495924495925,0.5924495924495925,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,2,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.98,0.98,0.0,0.9799919967987194,0.9799919967987194,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,2,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.5700000000000001,0.5700000000000001,0.0,0.568922305764411,0.568922305764411,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,2,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.74,0.74,0.0,0.7267759562841529,0.7267759562841529,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,2,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6799999999999999,0.6799999999999999,0.0,0.6798719487795117,0.6798719487795117,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,2,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.5700000000000001,0.5700000000000001,0.0,0.5699569956995699,0.5699569956995699,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,2,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6699999999999999,0.6699999999999999,0.0,0.6624040920716112,0.6624040920716112,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,2,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.71,0.71,0.0,0.7092731829573935,0.7092731829573935,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,2,2,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.73,0.73,0.0,0.7297567811029927,0.7297567811029927,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,0,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.75,0.75,0.0,0.7406369955389562,0.7406369955389562,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,0,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6699999999999999,0.6699999999999999,0.0,0.6673051718923279,0.6673051718923279,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,0,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.71,0.71,0.0,0.7097387648883995,0.7097387648883995,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,0,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.58,0.58,0.0,0.5689655172413793,0.5689655172413793,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,0,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.53,0.53,0.0,0.52995299529953,0.52995299529953,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,0,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.5700000000000001,0.5700000000000001,0.0,0.557203171661003,0.557203171661003,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,0,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.99,0.99,0.0,0.9899989998999901,0.9899989998999901,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,0,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.5900000000000001,0.5900000000000001,0.0,0.5896306676008407,0.5896306676008407,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,0,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.77,0.77,0.0,0.769792813532179,0.769792813532179,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,0,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.63,0.63,0.0,0.6290726817042607,0.6290726817042607,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,0,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.57,0.57,0.0,0.5601023017902813,0.5601023017902813,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,0,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7,0.7,0.0,0.696969696969697,0.696969696969697,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,0,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6599999999999999,0.6599999999999999,0.0,0.6594551282051282,0.6594551282051282,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,0,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.66,0.66,0.0,0.66,0.66,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,1,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7,0.7,0.0,0.6847414880201765,0.6847414880201765,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,1,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.66,0.66,0.0,0.66,0.66,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,1,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6699999999999999,0.6699999999999999,0.0,0.6691729323308271,0.6691729323308271,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,1,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.5700000000000001,0.5700000000000001,0.0,0.5699569956995699,0.5699569956995699,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,1,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.5800000000000001,0.5800000000000001,0.0,0.5798319327731092,0.5798319327731092,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,1,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.53,0.53,0.0,0.5261619114830124,0.5261619114830124,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,1,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.99,0.99,0.0,0.9899989998999901,0.9899989998999901,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,1,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6100000000000001,0.6100000000000001,0.0,0.6090225563909775,0.6090225563909775,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,1,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.78,0.78,0.0,0.7799119647859143,0.7799119647859143,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,1,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.53,0.53,0.0,0.5242433444680635,0.5242433444680635,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,1,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.57,0.57,0.0,0.5601023017902813,0.5601023017902813,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,1,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.65,0.65,0.0,0.6439833180754755,0.6439833180754755,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,1,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.61,0.61,0.0,0.6068152031454783,0.6068152031454783,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,1,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.71,0.71,0.0,0.7099709970997099,0.7099709970997099,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,2,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.65,0.65,0.0,0.612789025334661,0.612789025334661,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,2,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.63,0.63,0.0,0.6254681647940075,0.6254681647940075,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,2,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.66,0.66,0.0,0.6532027743778049,0.6532027743778049,0.0,0.0,100,EXACT
Medformer,OpenBMI_MI,3,2,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.62,0.62,0.0,0.62,0.62,0.0,0.0,100,EXACT
