dataset,fold,seed,control,subject_id,BA,accuracy,macro_F1,NLL,trials,alpha_inv,alpha_geo
WBCIC,3,0,B1_INV_ONLY_DIAGNOSTIC,6,0.915,0.915,0.9149808706959066,0.18498665377334447,200,1.0,0.0
WBCIC,3,0,B2_GEO_ONLY_DIAGNOSTIC,23,0.96,0.96,0.9599639675708138,0.07123121176973121,200,0.0,1.0
WBCIC,3,0,B2_GEO_ONLY_DIAGNOSTIC,24,0.9076704545454546,0.9076923076923077,0.9076704545454546,0.2512497054164854,195,0.0,1.0
WBCIC,3,0,B2_GEO_ONLY_DIAGNOSTIC,30,0.825,0.825,0.8249606161386311,0.3780187725366671,200,0.0,1.0
WBCIC,3,0,B2_GEO_ONLY_DIAGNOSTIC,31,0.55,0.55,0.5463252343986289,0.9777884307395093,200,0.0,1.0
WBCIC,3,0,B2_GEO_ONLY_DIAGNOSTIC,38,0.45999999999999996,0.46,0.4591346153846154,0.7714661922305549,200,0.0,1.0
WBCIC,3,0,B2_GEO_ONLY_DIAGNOSTIC,41,0.8400000000000001,0.84,0.8392121394834691,0.29484400106133535,200,0.0,1.0
WBCIC,3,0,B2_GEO_ONLY_DIAGNOSTIC,42,0.675,0.675,0.6743405395926751,0.558737083207026,200,0.0,1.0
WBCIC,3,0,B2_GEO_ONLY_DIAGNOSTIC,6,0.915,0.915,0.9149808706959066,0.17491312441116197,200,0.0,1.0
WBCIC,3,0,B3_EQUAL_CONSERVATIVE,23,0.965,0.965,0.9649921232277263,0.0814032202267935,200,0.1,0.1
WBCIC,3,0,B3_EQUAL_CONSERVATIVE,24,0.922979797979798,0.9230769230769231,0.9230445420821385,0.23667830341142815,195,0.1,0.1
WBCIC,3,0,B3_EQUAL_CONSERVATIVE,30,0.85,0.85,0.8498648783905515,0.36035600789053795,200,0.1,0.1
WBCIC,3,0,B3_EQUAL_CONSERVATIVE,31,0.555,0.555,0.5509472993768763,0.8713603373028224,200,0.1,0.1
WBCIC,3,0,B3_EQUAL_CONSERVATIVE,38,0.49,0.49,0.4897959183673469,0.7539060849380845,200,0.1,0.1
WBCIC,3,0,B3_EQUAL_CONSERVATIVE,41,0.8400000000000001,0.84,0.838693416675068,0.29693898276020747,200,0.1,0.1
WBCIC,3,0,B3_EQUAL_CONSERVATIVE,42,0.71,0.71,0.7098839535814325,0.5286641044897488,200,0.1,0.1
WBCIC,3,0,B3_EQUAL_CONSERVATIVE,6,0.915,0.915,0.9149978749468737,0.16249069425842458,200,0.1,0.1
WBCIC,3,0,B4_SELECTED_CDE,23,0.965,0.965,0.9649781113195748,0.08623720955715777,200,0.0,0.0
WBCIC,3,0,B4_SELECTED_CDE,24,0.9332386363636365,0.9333333333333333,0.93330526980452,0.23687901432527161,195,0.0,0.0
WBCIC,3,0,B4_SELECTED_CDE,30,0.855,0.855,0.8549093183239524,0.3564787546441808,200,0.0,0.0
WBCIC,3,0,B4_SELECTED_CDE,31,0.545,0.545,0.5408562274527612,0.8448288889485469,200,0.0,0.0
WBCIC,3,0,B4_SELECTED_CDE,38,0.515,0.515,0.5144051463042227,0.7474792009369069,200,0.0,0.0
WBCIC,3,0,B4_SELECTED_CDE,41,0.845,0.845,0.8435883851762154,0.29723370306124064,200,0.0,0.0
WBCIC,3,0,B4_SELECTED_CDE,42,0.71,0.71,0.7098839535814325,0.5252336014942112,200,0.0,0.0
WBCIC,3,0,B4_SELECTED_CDE,6,0.915,0.915,0.9149978749468737,0.15991335468446255,200,0.0,0.0
WBCIC,4,0,B0_CANONICAL_SEED0,12,0.765,0.765,0.7628598097832942,0.4391899888779578,200,0.0,0.0
WBCIC,4,0,B0_CANONICAL_SEED0,14,0.585,0.585,0.5819798040845106,0.7832170146052942,200,0.0,0.0
WBCIC,4,0,B0_CANONICAL_SEED0,17,0.835,0.835,0.8348968105065666,0.3243158057974974,200,0.0,0.0
WBCIC,4,0,B0_CANONICAL_SEED0,32,0.615,0.615,0.613831841319993,0.7758346376191344,200,0.0,0.0
WBCIC,4,0,B0_CANONICAL_SEED0,47,0.9299999999999999,0.93,0.9299929992999301,0.1954900863091817,200,0.0,0.0
WBCIC,4,0,B0_CANONICAL_SEED0,48,0.79,0.79,0.788647342995169,0.456918386903657,200,0.0,0.0
WBCIC,4,0,B0_CANONICAL_SEED0,50,0.9450000000000001,0.945,0.9449876222149984,0.10894044740448167,200,0.0,0.0
WBCIC,4,0,B0_CANONICAL_SEED0,7,0.8200000000000001,0.82,0.8197115384615384,0.39971029213438386,200,0.0,0.0
WBCIC,4,0,B1_INV_ONLY_DIAGNOSTIC,12,0.75,0.75,0.748389694041868,0.46708846768581636,200,1.0,0.0
WBCIC,4,0,B1_INV_ONLY_DIAGNOSTIC,14,0.575,0.575,0.569304046008462,0.8322002606548757,200,1.0,0.0
WBCIC,4,0,B1_INV_ONLY_DIAGNOSTIC,17,0.835,0.835,0.8347976270931892,0.33317753683569706,200,1.0,0.0
WBCIC,4,0,B1_INV_ONLY_DIAGNOSTIC,32,0.62,0.62,0.6175523349436394,0.7704336217966072,200,1.0,0.0
WBCIC,4,0,B1_INV_ONLY_DIAGNOSTIC,47,0.925,0.925,0.9249981249531238,0.1787644237194552,200,1.0,0.0
WBCIC,4,0,B1_INV_ONLY_DIAGNOSTIC,48,0.7949999999999999,0.795,0.794377993430126,0.44617303165243155,200,1.0,0.0
WBCIC,4,0,B1_INV_ONLY_DIAGNOSTIC,50,0.965,0.965,0.9649781113195748,0.100392438100328,200,1.0,0.0
WBCIC,4,0,B1_INV_ONLY_DIAGNOSTIC,7,0.815,0.815,0.8144386769979186,0.38708276597568436,200,1.0,0.0
WBCIC,4,0,B2_GEO_ONLY_DIAGNOSTIC,12,0.7649999999999999,0.765,0.7642869680784372,0.45085051302988477,200,0.0,1.0
WBCIC,4,0,B2_GEO_ONLY_DIAGNOSTIC,14,0.56,0.56,0.5598239295718287,0.8214514886691575,200,0.0,1.0
WBCIC,4,0,B2_GEO_ONLY_DIAGNOSTIC,17,0.83,0.83,0.83,0.32740402370969607,200,0.0,1.0
WBCIC,4,0,B2_GEO_ONLY_DIAGNOSTIC,32,0.62,0.62,0.6193910256410255,0.7858650620160779,200,0.0,1.0
WBCIC,4,0,B2_GEO_ONLY_DIAGNOSTIC,47,0.925,0.925,0.9249981249531238,0.17511415436442618,200,0.0,1.0
WBCIC,4,0,B2_GEO_ONLY_DIAGNOSTIC,48,0.81,0.81,0.809313528703332,0.453454142605826,200,0.0,1.0
WBCIC,4,0,B2_GEO_ONLY_DIAGNOSTIC,50,0.955,0.955,0.9549988749718743,0.09625239936630367,200,0.0,1.0
WBCIC,4,0,B2_GEO_ONLY_DIAGNOSTIC,7,0.825,0.825,0.8240100565681961,0.4053883744188326,200,0.0,1.0
WBCIC,4,0,B3_EQUAL_CONSERVATIVE,12,0.77,0.77,0.7685185185185186,0.4402629539766689,200,0.1,0.1
WBCIC,4,0,B3_EQUAL_CONSERVATIVE,14,0.5900000000000001,0.59,0.5879811074263892,0.7892623682456894,200,0.1,0.1
WBCIC,4,0,B3_EQUAL_CONSERVATIVE,17,0.8400000000000001,0.84,0.8398558702832549,0.32209510276304437,200,0.1,0.1
WBCIC,4,0,B3_EQUAL_CONSERVATIVE,32,0.63,0.63,0.6290726817042607,0.7735074076852746,200,0.1,0.1
WBCIC,4,0,B3_EQUAL_CONSERVATIVE,47,0.925,0.925,0.9249981249531238,0.18875629814122788,200,0.1,0.1
WBCIC,4,0,B3_EQUAL_CONSERVATIVE,48,0.79,0.79,0.788647342995169,0.4513349939353137,200,0.1,0.1
WBCIC,4,0,B3_EQUAL_CONSERVATIVE,50,0.9450000000000001,0.945,0.9449876222149984,0.10541139490578448,200,0.1,0.1
WBCIC,4,0,B3_EQUAL_CONSERVATIVE,7,0.8200000000000001,0.82,0.8197115384615384,0.39615112276691256,200,0.1,0.1
WBCIC,4,0,B4_SELECTED_CDE,12,0.765,0.765,0.7628598097832942,0.4391899888779578,200,0.0,0.0
WBCIC,4,0,B4_SELECTED_CDE,14,0.585,0.585,0.5819798040845106,0.7832170146052942,200,0.0,0.0
WBCIC,4,0,B4_SELECTED_CDE,17,0.835,0.835,0.8348968105065666,0.3243158057974974,200,0.0,0.0
WBCIC,4,0,B4_SELECTED_CDE,32,0.615,0.615,0.613831841319993,0.7758346376191344,200,0.0,0.0
WBCIC,4,0,B4_SELECTED_CDE,47,0.9299999999999999,0.93,0.9299929992999301,0.1954900863091817,200,0.0,0.0
WBCIC,4,0,B4_SELECTED_CDE,48,0.79,0.79,0.788647342995169,0.456918386903657,200,0.0,0.0
WBCIC,4,0,B4_SELECTED_CDE,50,0.9450000000000001,0.945,0.9449876222149984,0.10894044740448167,200,0.0,0.0
WBCIC,4,0,B4_SELECTED_CDE,7,0.8200000000000001,0.82,0.8197115384615384,0.39971029213438386,200,0.0,0.0
