outer_fold,subject_id,configuration,history_cv_BA,history_cv_NLL,history_cv_worst_delta_vs_anchor,selected_generic,selected_persist,anchor_history_cv_BA,selected_improvement,persist_accept,OUTER_TEST_USED
1,sub-11,"{""C"": 0.1, ""alpha"": 0.25}",0.7575,0.5227032695013709,0.25,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 0.1, ""alpha"": 0.5}",0.825,0.44323585368437257,0.29000000000000004,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 0.1, ""alpha"": 0.75}",0.8300000000000001,0.4198155201365355,0.29000000000000004,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 0.1, ""alpha"": 1.0}",0.8300000000000001,0.42937117079431025,0.29500000000000004,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 1.0, ""alpha"": 0.25}",0.7575,0.5087865606218314,0.24,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 1.0, ""alpha"": 0.5}",0.8174999999999999,0.46595972208652514,0.29499999999999993,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 1.0, ""alpha"": 0.75}",0.8225,0.4897971112271945,0.29500000000000004,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 1.0, ""alpha"": 1.0}",0.825,0.5470723727494904,0.29500000000000004,False,False,0.5,0.345,True,False
1,sub-13,"{""C"": 0.0, ""alpha"": 0.0}",0.495,0.7224825570552875,0.0,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 0.001, ""alpha"": 0.25}",0.49,0.7216966524160264,-0.010000000000000009,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 0.001, ""alpha"": 0.5}",0.5125,0.7319888797365884,0.0,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 0.001, ""alpha"": 0.75}",0.53,0.7522478986514676,0.0,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 0.001, ""alpha"": 1.0}",0.5325,0.7819276039841159,0.0,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 0.01, ""alpha"": 0.25}",0.51,0.7370209216836723,0.0,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 0.01, ""alpha"": 0.5}",0.535,0.7786750251693915,0.0,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 0.01, ""alpha"": 0.75}",0.5725,0.8396443558693434,0.06999999999999995,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 0.01, ""alpha"": 1.0}",0.6525,0.9154654917855882,0.08499999999999996,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 0.1, ""alpha"": 0.25}",0.5025,0.7466343803068185,0.0,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 0.1, ""alpha"": 0.5}",0.5225,0.8187847857725761,0.015000000000000013,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 0.1, ""alpha"": 0.75}",0.605,0.9174514339115839,0.04500000000000004,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 0.1, ""alpha"": 1.0}",0.6575,1.0332862438332169,0.09499999999999997,True,True,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 1.0, ""alpha"": 0.25}",0.52,0.7385235188463175,0.020000000000000018,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 1.0, ""alpha"": 0.5}",0.585,0.835955405564873,0.06000000000000005,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 1.0, ""alpha"": 0.75}",0.63,0.9682810797570929,0.050000000000000044,False,False,0.495,0.16249999999999998,True,False
1,sub-13,"{""C"": 1.0, ""alpha"": 1.0}",0.6225,1.1209126166047345,0.050000000000000044,False,False,0.495,0.16249999999999998,True,False
1,sub-18,"{""C"": 0.0, ""alpha"": 0.0}",0.495,0.7252223474174183,0.0,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 0.001, ""alpha"": 0.25}",0.4975,0.7079996236417466,0.0,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 0.001, ""alpha"": 0.5}",0.4975,0.6999465785031509,0.0,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 0.001, ""alpha"": 0.75}",0.5125,0.6984844057345336,0.015000000000000013,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 0.001, ""alpha"": 1.0}",0.6025,0.7028030865246463,0.040000000000000036,True,True,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 0.01, ""alpha"": 0.25}",0.4975,0.7086541448752395,0.0,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 0.01, ""alpha"": 0.5}",0.505,0.7072540444670635,0.0,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 0.01, ""alpha"": 0.75}",0.5525,0.7143295228893765,0.025000000000000022,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 0.01, ""alpha"": 1.0}",0.5825,0.7293044449149393,0.010000000000000009,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 0.1, ""alpha"": 0.25}",0.5025,0.708717699772037,0.0050000000000000044,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 0.1, ""alpha"": 0.5}",0.5525,0.7176789693658092,0.025000000000000022,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 0.1, ""alpha"": 0.75}",0.5575,0.7438232078517228,0.010000000000000009,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 0.1, ""alpha"": 1.0}",0.575,0.7844884580860926,0.03500000000000003,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 1.0, ""alpha"": 0.25}",0.5225,0.7114482384315333,0.020000000000000018,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 1.0, ""alpha"": 0.5}",0.55,0.7371486417297453,0.010000000000000009,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 1.0, ""alpha"": 0.75}",0.5475000000000001,0.7919703558790273,0.0,False,False,0.495,0.10750000000000004,True,False
1,sub-18,"{""C"": 1.0, ""alpha"": 1.0}",0.5525,0.8683517993779648,0.0050000000000000044,False,False,0.495,0.10750000000000004,True,False
1,sub-27,"{""C"": 0.0, ""alpha"": 0.0}",0.5,0.7377052239832453,0.0,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 0.001, ""alpha"": 0.25}",0.5,0.7185239903238327,0.0,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 0.001, ""alpha"": 0.5}",0.5,0.7050179798539459,0.0,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 0.001, ""alpha"": 0.75}",0.505,0.6973791584832061,0.0,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 0.001, ""alpha"": 1.0}",0.505,0.6957258547143863,0.0,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 0.01, ""alpha"": 0.25}",0.5,0.7197873980341378,0.0,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 0.01, ""alpha"": 0.5}",0.4975,0.7107887027916889,-0.0050000000000000044,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 0.01, ""alpha"": 0.75}",0.5025000000000001,0.7101908253465926,-0.02999999999999997,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 0.01, ""alpha"": 1.0}",0.53,0.7177092925848352,0.015000000000000013,True,True,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 0.1, ""alpha"": 0.25}",0.495,0.7355167682354156,-0.010000000000000009,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 0.1, ""alpha"": 0.5}",0.495,0.7561253523851794,-0.010000000000000009,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 0.1, ""alpha"": 0.75}",0.4875,0.7939441481960354,-0.020000000000000018,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 0.1, ""alpha"": 1.0}",0.5,0.8453612001341851,-0.0050000000000000044,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 1.0, ""alpha"": 0.25}",0.505,0.7872718936001405,0.0,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 1.0, ""alpha"": 0.5}",0.48,0.8873122502216183,-0.024999999999999967,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 1.0, ""alpha"": 0.75}",0.45999999999999996,1.015049230592348,-0.040000000000000036,False,False,0.5,0.030000000000000027,True,False
1,sub-27,"{""C"": 1.0, ""alpha"": 1.0}",0.48,1.1602949063584762,-0.025000000000000022,False,False,0.5,0.030000000000000027,True,False
1,sub-36,"{""C"": 0.0, ""alpha"": 0.0}",0.4975,0.6811826781457566,0.0,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 0.001, ""alpha"": 0.25}",0.53,0.618145961539424,0.0050000000000000044,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 0.001, ""alpha"": 0.5}",0.775,0.5658917099326483,0.24,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 0.001, ""alpha"": 0.75}",0.86,0.5240283077816268,0.36,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 0.001, ""alpha"": 1.0}",0.905,0.4919886634738858,0.395,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 0.01, ""alpha"": 0.25}",0.75,0.5372845649638294,0.22999999999999998,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 0.01, ""alpha"": 0.5}",0.86,0.4399578230351281,0.35,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 0.01, ""alpha"": 0.75}",0.89,0.3799067634731621,0.365,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 0.01, ""alpha"": 1.0}",0.8925000000000001,0.34694819451904657,0.37,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 0.1, ""alpha"": 0.25}",0.8250000000000001,0.45946517652139174,0.32000000000000006,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 0.1, ""alpha"": 0.5}",0.885,0.34829454170349816,0.365,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 0.1, ""alpha"": 0.75}",0.89,0.3028424815528211,0.365,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 0.1, ""alpha"": 1.0}",0.8875,0.29239508427572225,0.365,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 1.0, ""alpha"": 0.25}",0.8600000000000001,0.3978023033970054,0.3450000000000001,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 1.0, ""alpha"": 0.5}",0.8899999999999999,0.3036557354968306,0.365,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 1.0, ""alpha"": 0.75}",0.9,0.2902353598229803,0.38,False,False,0.4975,0.40750000000000003,True,False
1,sub-36,"{""C"": 1.0, ""alpha"": 1.0}",0.905,0.30983593249985475,0.39,True,True,0.4975,0.40750000000000003,True,False
1,sub-44,"{""C"": 0.0, ""alpha"": 0.0}",0.5,0.7052523870921903,0.0,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 0.001, ""alpha"": 0.25}",0.505,0.6864238046413813,0.0,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 0.001, ""alpha"": 0.5}",0.53,0.6725145829167152,0.030000000000000027,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 0.001, ""alpha"": 0.75}",0.5800000000000001,0.6636170268537491,0.050000000000000044,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 0.001, ""alpha"": 1.0}",0.63,0.6597428393989937,0.050000000000000044,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 0.01, ""alpha"": 0.25}",0.53,0.6743869413204928,0.015000000000000013,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 0.01, ""alpha"": 0.5}",0.605,0.654906383740672,0.03500000000000003,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 0.01, ""alpha"": 0.75}",0.655,0.6460874340491688,0.08000000000000007,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 0.01, ""alpha"": 1.0}",0.655,0.6468143119513701,0.06499999999999995,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 0.1, ""alpha"": 0.25}",0.5625,0.6658133023337174,0.03500000000000003,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 0.1, ""alpha"": 0.5}",0.6225,0.6502618459576448,0.07999999999999996,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 0.1, ""alpha"": 0.75}",0.655,0.6541847324327086,0.09499999999999997,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 0.1, ""alpha"": 1.0}",0.6625,0.6732656176608891,0.07999999999999996,True,True,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 1.0, ""alpha"": 0.25}",0.5775,0.6667615233199545,0.025000000000000022,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 1.0, ""alpha"": 0.5}",0.6075,0.6722321426129156,0.05500000000000005,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 1.0, ""alpha"": 0.75}",0.615,0.7087245020763093,0.04499999999999993,False,False,0.5,0.16249999999999998,True,False
1,sub-44,"{""C"": 1.0, ""alpha"": 1.0}",0.6175,0.7664878010753671,0.07000000000000006,False,False,0.5,0.16249999999999998,True,False
1,sub-45,"{""C"": 0.0, ""alpha"": 0.0}",0.5025,0.6588476511557637,0.0,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 0.001, ""alpha"": 0.25}",0.56,0.6295462112360013,0.025000000000000022,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 0.001, ""alpha"": 0.5}",0.6675,0.609322910438957,0.14,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 0.001, ""alpha"": 0.75}",0.78,0.5977900550037902,0.22999999999999998,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 0.001, ""alpha"": 1.0}",0.8075,0.5944816773557521,0.25,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 0.01, ""alpha"": 0.25}",0.6725,0.5794392545232265,0.16999999999999993,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 0.01, ""alpha"": 0.5}",0.7875000000000001,0.5326001937418261,0.24,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 0.01, ""alpha"": 0.75}",0.8125,0.5090025733286254,0.255,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 0.01, ""alpha"": 1.0}",0.8175,0.5023427182755833,0.265,True,True,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 0.1, ""alpha"": 0.25}",0.7424999999999999,0.5403443140787318,0.18999999999999995,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 0.1, ""alpha"": 0.5}",0.8,0.49928898744394945,0.245,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 0.1, ""alpha"": 0.75}",0.8049999999999999,0.4998441761350594,0.255,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 0.1, ""alpha"": 1.0}",0.8025,0.5244182395482317,0.26,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 1.0, ""alpha"": 0.25}",0.7825,0.5140446965925063,0.235,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 1.0, ""alpha"": 0.5}",0.8049999999999999,0.504077094874752,0.25,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 1.0, ""alpha"": 0.75}",0.805,0.5489408479251143,0.255,False,False,0.5025,0.31500000000000006,True,False
1,sub-45,"{""C"": 1.0, ""alpha"": 1.0}",0.795,0.6202674305541293,0.255,False,False,0.5025,0.31500000000000006,True,False
2,sub-9,"{""C"": 0.0, ""alpha"": 0.0}",0.6925,0.6399601526697573,0.0,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 0.001, ""alpha"": 0.25}",0.695,0.5891750116661791,0.0,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 0.001, ""alpha"": 0.5}",0.695,0.5551499163607081,0.0,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 0.001, ""alpha"": 0.75}",0.695,0.5523130974905157,0.0,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 0.001, ""alpha"": 1.0}",0.6950000000000001,0.6075103556796652,0.0,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 0.01, ""alpha"": 0.25}",0.7025,0.6011476873477201,0.0,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 0.01, ""alpha"": 0.5}",0.705,0.5716746687970626,0.010000000000000009,True,True,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 0.01, ""alpha"": 0.75}",0.6975,0.557073761046504,-0.010000000000000009,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 0.01, ""alpha"": 1.0}",0.695,0.5667182157731143,-0.0050000000000001155,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 0.1, ""alpha"": 0.25}",0.7024999999999999,0.6098658905974221,0.004999999999999893,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 0.1, ""alpha"": 0.5}",0.6925,0.5909345984485033,-0.015000000000000013,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 0.1, ""alpha"": 0.75}",0.6875,0.5881664688742165,-0.015000000000000124,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 0.1, ""alpha"": 1.0}",0.6675,0.608314574323712,-0.03500000000000014,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 1.0, ""alpha"": 0.25}",0.69,0.6210916373720223,-0.010000000000000009,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 1.0, ""alpha"": 0.5}",0.6849999999999999,0.6303399734182599,-0.015000000000000124,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 1.0, ""alpha"": 0.75}",0.6625000000000001,0.6749796676111719,-0.03499999999999992,False,False,0.6925,0.012499999999999956,True,False
2,sub-9,"{""C"": 1.0, ""alpha"": 1.0}",0.6475,0.7563272145412281,-0.06000000000000005,False,False,0.6925,0.012499999999999956,True,False
2,sub-22,"{""C"": 0.0, ""alpha"": 0.0}",0.7250000000000001,0.6879848689584849,0.0,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 0.001, ""alpha"": 0.25}",0.7225,0.6250251091370309,-0.0050000000000000044,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 0.001, ""alpha"": 0.5}",0.725,0.5798744531056778,-0.0050000000000000044,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 0.001, ""alpha"": 0.75}",0.73,0.5706671445053673,-0.010000000000000009,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 0.001, ""alpha"": 1.0}",0.725,0.6332650380706861,-0.0050000000000000044,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 0.01, ""alpha"": 0.25}",0.7225,0.6337221924941363,-0.0050000000000000044,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 0.01, ""alpha"": 0.5}",0.745,0.5920322736308041,0.0050000000000000044,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 0.01, ""alpha"": 0.75}",0.7375,0.572895479245202,-0.0050000000000000044,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 0.01, ""alpha"": 1.0}",0.7224999999999999,0.5954908976745947,-0.020000000000000018,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 0.1, ""alpha"": 0.25}",0.74,0.632464222023563,0.010000000000000009,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 0.1, ""alpha"": 0.5}",0.745,0.596615896847231,0.0050000000000000044,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 0.1, ""alpha"": 0.75}",0.7324999999999999,0.5883126442624509,0.004999999999999893,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 0.1, ""alpha"": 1.0}",0.705,0.6215813492907376,-0.03500000000000014,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 1.0, ""alpha"": 0.25}",0.7525,0.6483089481943844,0.025000000000000022,True,True,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 1.0, ""alpha"": 0.5}",0.7424999999999999,0.6663391797409577,0.014999999999999902,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 1.0, ""alpha"": 0.75}",0.71,0.739949141838631,-0.03500000000000014,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-22,"{""C"": 1.0, ""alpha"": 1.0}",0.6825,0.8746045022283848,-0.09000000000000008,False,False,0.7250000000000001,0.027499999999999858,True,False
2,sub-25,"{""C"": 0.0, ""alpha"": 0.0}",0.9225,0.161547632901093,0.0,False,True,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 0.001, ""alpha"": 0.25}",0.9225,0.17197784268465913,0.0,False,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 0.001, ""alpha"": 0.5}",0.9225,0.19668649443692598,0.0,False,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 0.001, ""alpha"": 0.75}",0.9275,0.254582244509451,0.0,True,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 0.001, ""alpha"": 1.0}",0.915,0.38950588579474066,-0.010000000000000009,False,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 0.01, ""alpha"": 0.25}",0.9225,0.16704297288245895,0.0,False,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 0.01, ""alpha"": 0.5}",0.925,0.17677142366516455,0.0,False,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 0.01, ""alpha"": 0.75}",0.925,0.19329995109607495,0.0,False,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 0.01, ""alpha"": 1.0}",0.9175,0.22109399995880946,-0.0050000000000000044,False,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 0.1, ""alpha"": 0.25}",0.9225,0.16502907866907704,0.0,False,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 0.1, ""alpha"": 0.5}",0.9225,0.17248039045112398,0.0,False,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 0.1, ""alpha"": 0.75}",0.9125000000000001,0.1834665116752534,-0.014999999999999902,False,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 0.1, ""alpha"": 1.0}",0.905,0.19781388593512447,-0.02499999999999991,False,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 1.0, ""alpha"": 0.25}",0.9199999999999999,0.17195203416222896,-0.0050000000000000044,False,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 1.0, ""alpha"": 0.5}",0.9075,0.2002361654131728,-0.02499999999999991,False,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 1.0, ""alpha"": 0.75}",0.905,0.23787513901004698,-0.030000000000000027,False,False,0.9225,0.0050000000000000044,False,False
2,sub-25,"{""C"": 1.0, ""alpha"": 1.0}",0.9,0.2815115150267203,-0.030000000000000027,False,False,0.9225,0.0050000000000000044,False,False
2,sub-26,"{""C"": 0.0, ""alpha"": 0.0}",0.8823737373737374,0.28870239945442555,0.0,False,True,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 0.001, ""alpha"": 0.25}",0.8722727272727273,0.2867587685462087,-0.02020202020202022,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 0.001, ""alpha"": 0.5}",0.8697222222222222,0.30027227233929277,-0.030303030303030387,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 0.001, ""alpha"": 0.75}",0.8771969696969697,0.3469590402596766,-0.020353535353535346,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 0.001, ""alpha"": 1.0}",0.8744949494949495,0.4648550957970773,-0.03075757575757565,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 0.01, ""alpha"": 0.25}",0.8697222222222223,0.28489612813500254,-0.02530303030303027,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 0.01, ""alpha"": 0.5}",0.8821969696969697,0.28703140316879794,-0.015353535353535341,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 0.01, ""alpha"": 0.75}",0.8896717171717172,0.2982498044212297,-0.0004040404040402956,True,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 0.01, ""alpha"": 1.0}",0.8745202020202021,0.32371180718517734,-0.02570707070707068,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 0.1, ""alpha"": 0.25}",0.8772222222222222,0.2862954233310603,-0.015303030303030263,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 0.1, ""alpha"": 0.5}",0.8771717171717173,0.2939891702540531,-0.020404040404040313,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 0.1, ""alpha"": 0.75}",0.8695959595959596,0.31292406216575464,-0.03555555555555556,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 0.1, ""alpha"": 1.0}",0.8594949494949495,0.34423743899359144,-0.06575757575757579,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 1.0, ""alpha"": 0.25}",0.8696212121212121,0.3095297416859102,-0.035505050505050484,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 1.0, ""alpha"": 0.5}",0.841919191919192,0.3792240100937206,-0.08090909090909093,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 1.0, ""alpha"": 0.75}",0.8217676767676767,0.4864330700936145,-0.13121212121212122,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-26,"{""C"": 1.0, ""alpha"": 1.0}",0.8092171717171717,0.6205315385208094,-0.1563131313131313,False,False,0.8823737373737374,0.007297979797979859,False,False
2,sub-29,"{""C"": 0.0, ""alpha"": 0.0}",0.6425,0.7103426676746125,0.0,False,False,0.6425,0.010000000000000009,True,False
2,sub-29,"{""C"": 0.001, ""alpha"": 0.25}",0.64,0.6660371735700704,-0.004999999999999949,False,False,0.6425,0.010000000000000009,True,False
2,sub-29,"{""C"": 0.001, ""alpha"": 0.5}",0.645,0.6395509698531371,-5.551115123125783e-17,False,False,0.6425,0.010000000000000009,True,False
2,sub-29,"{""C"": 0.001, ""alpha"": 0.75}",0.6399999999999999,0.6461332055083409,-0.015000000000000069,False,False,0.6425,0.010000000000000009,True,False
2,sub-29,"{""C"": 0.001, ""alpha"": 1.0}",0.4175,0.7098986289406491,-0.45499999999999996,False,False,0.6425,0.010000000000000009,True,False
2,sub-29,"{""C"": 0.01, ""alpha"": 0.25}",0.6525,0.6951875262776901,0.009999999999999953,True,True,0.6425,0.010000000000000009,True,False
