task,fold,direction,U_P_subject_equal_mean,CI95_lower,CI95_upper,biological_subjects,bootstrap_draws,bootstrap_seed,class,PCA_explained_variance_fraction,primary_r,positive_only_r,utility_scale_S
WBCIC_MI,3,11,-0.0001315044728960524,-0.00028145837131887674,-4.292346420697868e-05,31,20000,2606791093,C_MINUS,0.00014205028128344566,0.9062126874923706,1.0,0.0007010780125280582
WBCIC_MI,3,12,0.0007010780125280582,0.00042253712308593094,0.0009744210401549935,31,20000,2606791093,C_PLUS,0.0001322295720456168,1.5,1.5,0.0007010780125280582
WBCIC_MI,3,13,2.8046596420980317e-05,-3.511024624458514e-05,9.043620229931548e-05,31,20000,2606791093,C_ZERO,0.00012034237443003803,1.0,1.0,0.0007010780125280582
WBCIC_MI,3,14,0.00012280919718837287,4.5670734834857285e-05,0.00019982026424258947,31,20000,2606791093,C_PLUS,0.00011907856242032722,1.0875859260559082,1.0875859260559082,0.0007010780125280582
WBCIC_MI,3,15,-6.0925876425088025e-05,-9.882383164949715e-05,-2.037672675214708e-05,31,20000,2606791093,C_MINUS,0.00011263552005402744,0.9565484523773193,1.0,0.0007010780125280582
WBCIC_MI,4,0,6.859549479466743e-06,6.405721819646715e-07,1.4652794561698101e-05,31,20000,1894297923,C_PLUS,0.9818700551986694,1.0132802724838257,1.0132802724838257,0.000258261475508295
WBCIC_MI,4,1,1.739577860413407e-05,-2.978700024414138e-07,4.237411849317141e-05,31,20000,1894297923,C_ZERO,0.0030168488156050444,1.0,1.0,0.000258261475508295
WBCIC_MI,4,2,-4.485695242920891e-06,-1.455239180359058e-05,9.210168059325952e-07,31,20000,1894297923,C_ZERO,0.0028827066998928785,1.0,1.0,0.000258261475508295
WBCIC_MI,4,3,-1.761046397033531e-05,-6.150886474642903e-05,5.864568720426178e-06,31,20000,1894297923,C_ZERO,0.0019476996967568994,1.0,1.0,0.000258261475508295
WBCIC_MI,4,4,4.527204605963522e-05,9.282883183914237e-06,0.00010670594201656058,31,20000,1894297923,C_PLUS,0.0004938393249176443,1.0876476764678955,1.0876476764678955,0.000258261475508295
WBCIC_MI,4,5,2.5056030518613328e-05,-1.7990218111663125e-05,7.694813393754885e-05,31,20000,1894297923,C_ZERO,0.000470676546683535,1.0,1.0,0.000258261475508295
WBCIC_MI,4,6,-2.333355428209327e-05,-7.579230441479012e-05,1.836669798649382e-05,31,20000,1894297923,C_ZERO,0.00044743859325535595,1.0,1.0,0.000258261475508295
WBCIC_MI,4,7,8.44727013468865e-06,-5.684909865522059e-06,2.821798625518568e-05,31,20000,1894297923,C_ZERO,0.0004112623573746532,1.0,1.0,0.000258261475508295
WBCIC_MI,4,8,1.4483645808619776e-07,-2.29301458603004e-05,1.4602953342546243e-05,31,20000,1894297923,C_ZERO,0.0002725468948483467,1.0,1.0,0.000258261475508295
WBCIC_MI,4,9,3.728285108959475e-06,-2.6943787815980613e-05,2.252281228720676e-05,31,20000,1894297923,C_ZERO,0.00020832875452470034,1.0,1.0,0.000258261475508295
WBCIC_MI,4,10,2.477354449046709e-06,-5.91820196405024e-07,5.258058536128374e-06,31,20000,1894297923,C_ZERO,0.00015074976545292884,1.0,1.0,0.000258261475508295
WBCIC_MI,4,11,0.000258261475508295,0.00014952023047953844,0.0003719569940585643,31,20000,1894297923,C_PLUS,0.00011506316513987258,1.5,1.5,0.000258261475508295
WBCIC_MI,4,12,1.6082295192845973e-05,-3.82943017029902e-06,3.758484672289342e-05,31,20000,1894297923,C_ZERO,9.881351434160024e-05,1.0,1.0,0.000258261475508295
WBCIC_MI,4,13,4.7511706713426216e-05,7.969459147716407e-06,0.00011060027463827282,31,20000,1894297923,C_PLUS,9.106850484386086e-05,1.091983675956726,1.091983675956726,0.000258261475508295
WBCIC_MI,4,14,-9.661879386708129e-06,-1.5908755813143216e-05,-3.3894082207552856e-06,31,20000,1894297923,C_MINUS,8.804697426967323e-05,0.9812943935394287,1.0,0.000258261475508295
WBCIC_MI,4,15,-3.156034590045859e-06,-1.3574597687693313e-05,6.322625722532393e-06,31,20000,1894297923,C_ZERO,8.330100536113605e-05,1.0,1.0,0.000258261475508295
