task,subject,session,variant,baseline_errors_rescued,baseline_correct_damaged,trials,label,Cplus_energy_fraction_rescued_mean,Cplus_energy_fraction_damaged_mean,Cminus_energy_fraction_rescued_mean,Cminus_energy_fraction_damaged_mean,high_abs_utility_energy_fraction_rescued_mean,high_abs_utility_energy_fraction_damaged_mean,p_movement_relative_rescued_mean,p_movement_relative_damaged_mean,c_preservation_max_abs_rescued_mean,c_preservation_max_abs_damaged_mean
OpenBMI_ERP,29,S1,RANDOM_BASIS_2,2,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.10538818687200546,0.1859578639268875,0.0014581111026927829,0.011770726181566715,0.03656906634569168,0.021773215383291245,0.017775174230337143,0.013550634495913982,6.258487417198921e-08,7.152557657263969e-08
OpenBMI_ERP,29,S1,RANDOM_BASIS_3,0,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,0.18243587017059326,,0.002518282039090991,,0.028478041291236877,,0.017898034304380417,,6.258487417198921e-08
OpenBMI_ERP,29,S1,RANDOM_BASIS_4,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.09836965799331665,,0.0007068898412398994,,0.043517135083675385,,0.018229890614748,,8.34465012644614e-08,
OpenBMI_ERP,36,S1,PCA_POSITIVE_ONLY_ROUTING,6,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.22583778202533722,0.15279723703861237,0.005203180480748415,0.0017056867945939302,0.06994069367647171,0.053282707929611206,0.15551547706127167,0.0643029510974884,1.0132789185490765e-07,1.668930025289228e-07
OpenBMI_ERP,36,S1,SHUFFLED_UTILITY_ROUTING,3,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.22067677974700928,0.15279723703861237,0.0019756266847252846,0.0017056867945939302,0.07446040958166122,0.053282707929611206,0.11381762474775314,0.06335568428039551,1.2020269934964745e-07,2.74181360282455e-07
OpenBMI_ERP,36,S1,PCA_SIGNED_UTILITY_ROUTING,6,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.22583778202533722,0.15279723703861237,0.005203180480748415,0.0017056867945939302,0.06994069367647171,0.053282707929611206,0.1554417461156845,0.06431472301483154,9.834766245830906e-08,1.9073486612342094e-07
OpenBMI_ERP,36,S1,RANDOM_BASIS_0,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,36,S1,RANDOM_BASIS_1,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,36,S1,RANDOM_BASIS_2,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,36,S1,RANDOM_BASIS_3,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,36,S1,RANDOM_BASIS_4,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,37,S1,PCA_POSITIVE_ONLY_ROUTING,16,8,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.3136007487773895,0.2450086921453476,0.01116864662617445,0.008480444550514221,0.10458522289991379,0.08449627459049225,0.15960732102394104,0.1741999387741089,1.7182901501655579e-07,8.884818214482948e-08
OpenBMI_ERP,37,S1,SHUFFLED_UTILITY_ROUTING,10,11,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.25929054617881775,0.40696489810943604,0.007551819086074829,0.01566493697464466,0.07093692570924759,0.1443287432193756,0.13224676251411438,0.18107038736343384,1.190975353893009e-07,2.9294326964190986e-07
OpenBMI_ERP,37,S1,PCA_SIGNED_UTILITY_ROUTING,16,8,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.3136007487773895,0.2450086921453476,0.01116864662617445,0.008480444550514221,0.10458522289991379,0.08449627459049225,0.1593398153781891,0.17404615879058838,1.735054127038893e-07,8.866191336664997e-08
OpenBMI_ERP,37,S1,RANDOM_BASIS_0,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.302794486284256,,0.008500774390995502,,0.11734314262866974,,0.012370215728878975,,2.1457671550706436e-07,
OpenBMI_ERP,37,S1,RANDOM_BASIS_1,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,37,S1,RANDOM_BASIS_2,1,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.302794486284256,0.17874369025230408,0.008500774390995502,0.0020867909770458937,0.11734314262866974,0.04611874371767044,0.013044403865933418,0.022304173558950424,2.0414590551354195e-07,4.7683716530855236e-08
OpenBMI_ERP,37,S1,RANDOM_BASIS_3,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,37,S1,RANDOM_BASIS_4,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.302794486284256,,0.008500774390995502,,0.11734314262866974,,0.015078348107635975,,2.2649764730431343e-07,
OpenBMI_ERP,39,S1,PCA_POSITIVE_ONLY_ROUTING,20,5,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.15972618758678436,0.2711520195007324,0.0048574423417449,0.01019820012152195,0.04994797706604004,0.1205468401312828,0.15793637931346893,0.2174079865217209,1.0009855344605967e-07,1.4841556605915684e-07
OpenBMI_ERP,39,S1,SHUFFLED_UTILITY_ROUTING,16,2,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.16100706160068512,0.16707372665405273,0.005073049105703831,0.0011079199612140656,0.05006955564022064,0.0731438398361206,0.1512891799211502,0.1906851828098297,1.0747461942628433e-07,1.1250376985572075e-07
OpenBMI_ERP,39,S1,PCA_SIGNED_UTILITY_ROUTING,20,5,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.15972618758678436,0.2711520195007324,0.0048574423417449,0.01019820012152195,0.04994797706604004,0.1205468401312828,0.15802018344402313,0.21707448363304138,1.0330230537647367e-07,1.5258788721439487e-07
OpenBMI_ERP,39,S1,RANDOM_BASIS_0,3,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.18765051662921906,0.15449535846710205,0.018727175891399384,0.0026456876657903194,0.056798893958330154,0.02956140600144863,0.01796126179397106,0.02276095189154148,1.5894570992713852e-07,7.748603536583687e-08
OpenBMI_ERP,39,S1,RANDOM_BASIS_1,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.16112467646598816,,0.006512773223221302,,0.04258548468351364,,0.00862417183816433,,1.4901161193847656e-07,
OpenBMI_ERP,39,S1,RANDOM_BASIS_2,2,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.22313687205314636,0.07467243075370789,0.025143248960375786,0.0032711990643292665,0.058599527925252914,0.017074337229132652,0.01664438098669052,0.01532297395169735,1.6093254373572563e-07,8.046627186786282e-08
OpenBMI_ERP,39,S1,RANDOM_BASIS_3,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.2570163905620575,,0.02626900002360344,,0.07885102927684784,,0.0163594838231802,,2.384185791015625e-07,
OpenBMI_ERP,39,S1,RANDOM_BASIS_4,1,2,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.18925733864307404,0.3269868493080139,0.024017497897148132,0.015847425907850266,0.03834802657365799,0.1354609727859497,0.01587419956922531,0.01807842031121254,1.5497207073167374e-07,1.5795231433912704e-07
OpenBMI_ERP,42,S1,PCA_POSITIVE_ONLY_ROUTING,18,3,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.20345444977283478,0.2563856840133667,0.008084812201559544,0.006114723160862923,0.06667883694171906,0.0913691520690918,0.16315189003944397,0.17851245403289795,7.780683120017784e-08,7.028381077134327e-08
OpenBMI_ERP,42,S1,SHUFFLED_UTILITY_ROUTING,12,4,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.18769915401935577,0.2506636381149292,0.009032792411744595,0.004734308924525976,0.06085848808288574,0.08053171634674072,0.1499200165271759,0.15813404321670532,7.214645592057423e-08,8.456409261725639e-08
OpenBMI_ERP,42,S1,PCA_SIGNED_UTILITY_ROUTING,18,3,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.20345444977283478,0.2563856840133667,0.008084812201559544,0.006114723160862923,0.06667883694171906,0.0913691520690918,0.16304093599319458,0.1788966804742813,7.967982185164146e-08,6.382663997328564e-08
OpenBMI_ERP,42,S1,RANDOM_BASIS_0,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,42,S1,RANDOM_BASIS_1,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,42,S1,RANDOM_BASIS_2,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,42,S1,RANDOM_BASIS_3,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,42,S1,RANDOM_BASIS_4,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,51,S1,PCA_POSITIVE_ONLY_ROUTING,14,6,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.18742135167121887,0.24165065586566925,0.009652667678892612,0.01145101711153984,0.05898737162351608,0.06202097237110138,0.15068738162517548,0.15940852463245392,8.051949151877125e-08,7.996956696842972e-08
OpenBMI_ERP,51,S1,SHUFFLED_UTILITY_ROUTING,11,5,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.16729970276355743,0.24875660240650177,0.004094982054084539,0.01300455629825592,0.05038430914282799,0.06733603030443192,0.13940899074077606,0.1535649299621582,8.317557131931608e-08,9.477138718239075e-08
OpenBMI_ERP,51,S1,PCA_SIGNED_UTILITY_ROUTING,14,6,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.18742135167121887,0.24165065586566925,0.009652667678892612,0.01145101711153984,0.05898737162351608,0.06202097237110138,0.15073487162590027,0.15883871912956238,8.33400690680719e-08,8.791685246478664e-08
OpenBMI_ERP,51,S1,RANDOM_BASIS_0,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.17286333441734314,,0.0019006707007065415,,0.07215239107608795,,0.017455454915761948,,4.3213368883243675e-08,
OpenBMI_ERP,51,S1,RANDOM_BASIS_1,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.17286333441734314,,0.0019006707007065415,,0.07215239107608795,,0.013749366626143456,,6.034970567725395e-08,
OpenBMI_ERP,51,S1,RANDOM_BASIS_2,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,51,S1,RANDOM_BASIS_3,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,51,S1,RANDOM_BASIS_4,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,54,S1,PCA_POSITIVE_ONLY_ROUTING,22,9,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.2603558301925659,0.2628239393234253,0.011917558498680592,0.005407893564552069,0.07264251261949539,0.083368681371212,0.1624811291694641,0.1593002825975418,8.100813175815347e-08,8.543332796762115e-08
OpenBMI_ERP,54,S1,SHUFFLED_UTILITY_ROUTING,18,10,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.251862496137619,0.3223286271095276,0.014353821985423565,0.00931501667946577,0.06757600605487823,0.10280855000019073,0.13810093700885773,0.1225987896323204,8.34465012644614e-08,1.1324882365215672e-07
OpenBMI_ERP,54,S1,PCA_SIGNED_UTILITY_ROUTING,22,9,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.2603558301925659,0.2628239393234253,0.011917558498680592,0.005407893564552069,0.07264251261949539,0.083368681371212,0.16235752403736115,0.15903297066688538,8.283690533517074e-08,8.377764260103504e-08
OpenBMI_ERP,54,S1,RANDOM_BASIS_0,1,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.5797519087791443,0.35159748792648315,0.005898553878068924,0.006276910193264484,0.2514541745185852,0.0929591953754425,0.018544435501098633,0.027831971645355225,1.668930025289228e-07,5.662441182607836e-08
OpenBMI_ERP,54,S1,RANDOM_BASIS_1,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,54,S1,RANDOM_BASIS_2,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.38398903608322144,,0.011501913890242577,,0.05268735811114311,,0.015545004978775978,,2.74181360282455e-07,
OpenBMI_ERP,54,S1,RANDOM_BASIS_3,2,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.48187047243118286,0.28755730390548706,0.00870023388415575,0.00597999757155776,0.1520707607269287,0.08398151397705078,0.01477560494095087,0.013668304309248924,2.123415470123291e-07,1.5497207073167374e-07
OpenBMI_ERP,54,S1,RANDOM_BASIS_4,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,4,S2,PCA_POSITIVE_ONLY_ROUTING,20,5,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.22641459107398987,0.24555604159832,0.006190131418406963,0.01478289533406496,0.07258778065443039,0.05842820554971695,0.15148180723190308,0.14188191294670105,6.414949638156031e-08,8.910895132885344e-08
OpenBMI_ERP,4,S2,SHUFFLED_UTILITY_ROUTING,16,6,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.23359888792037964,0.2475866675376892,0.0055307685397565365,0.012586422264575958,0.07309935241937637,0.062372837215662,0.1377677023410797,0.11431213468313217,6.398185803391243e-08,8.071462076486569e-08
OpenBMI_ERP,4,S2,PCA_SIGNED_UTILITY_ROUTING,20,5,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.22641459107398987,0.24555604159832,0.006190131418406963,0.01478289533406496,0.07258778065443039,0.05842820554971695,0.15141074359416962,0.14202967286109924,6.455927348270052e-08,9.29087420331598e-08
OpenBMI_ERP,4,S2,RANDOM_BASIS_0,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,4,S2,RANDOM_BASIS_1,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,4,S2,RANDOM_BASIS_2,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,4,S2,RANDOM_BASIS_3,0,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,0.23730114102363586,,0.0033526786137372255,,0.07970567047595978,,0.010929053649306297,,7.152557657263969e-08
OpenBMI_ERP,4,S2,RANDOM_BASIS_4,0,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,0.2786288857460022,,0.042996447533369064,,0.053413111716508865,,0.01462746411561966,,1.4305115314527939e-07
OpenBMI_ERP,12,S2,PCA_POSITIVE_ONLY_ROUTING,9,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.18349598348140717,,0.006883212365210056,,0.049807529896497726,,0.12464014440774918,,9.255276722797134e-08,
OpenBMI_ERP,12,S2,SHUFFLED_UTILITY_ROUTING,6,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.19212962687015533,,0.009447910822927952,,0.05681157112121582,,0.12915004789829254,,8.692344266592045e-08,
OpenBMI_ERP,12,S2,PCA_SIGNED_UTILITY_ROUTING,9,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.18349598348140717,,0.006883212365210056,,0.049807529896497726,,0.12428630888462067,,8.626116709820053e-08,
OpenBMI_ERP,12,S2,RANDOM_BASIS_0,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,12,S2,RANDOM_BASIS_1,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,12,S2,RANDOM_BASIS_2,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,12,S2,RANDOM_BASIS_3,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.09852689504623413,,0.010686768218874931,,0.03531549125909805,,0.017567062750458717,,7.748603536583687e-08,
OpenBMI_ERP,12,S2,RANDOM_BASIS_4,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,13,S2,PCA_POSITIVE_ONLY_ROUTING,18,4,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.27906545996665955,0.18842799961566925,0.005063153803348541,0.014625589363276958,0.07690198719501495,0.06669093668460846,0.16764777898788452,0.16588221490383148,1.7968316967653664e-07,2.5331974029541016e-07
OpenBMI_ERP,13,S2,SHUFFLED_UTILITY_ROUTING,14,4,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.3075452148914337,0.18842799961566925,0.005447854287922382,0.014625589363276958,0.08245860040187836,0.06669093668460846,0.17860376834869385,0.1528579294681549,1.792396773225846e-07,2.384185791015625e-07
OpenBMI_ERP,13,S2,PCA_SIGNED_UTILITY_ROUTING,18,4,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.27906545996665955,0.18842799961566925,0.005063153803348541,0.014625589363276958,0.07690198719501495,0.06669093668460846,0.1674840748310089,0.16581568121910095,1.7935204255081771e-07,2.518296184916835e-07
OpenBMI_ERP,13,S2,RANDOM_BASIS_0,1,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.3872293531894684,0.20130014419555664,0.007708313874900341,0.005523852072656155,0.07757624238729477,0.09124545753002167,0.008264502510428429,0.013636229559779167,1.728534755329747e-07,3.337860050578456e-07
OpenBMI_ERP,13,S2,RANDOM_BASIS_1,0,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,0.20130014419555664,,0.005523852072656155,,0.09124545753002167,,0.012314649298787117,,2.980232238769531e-07
OpenBMI_ERP,13,S2,RANDOM_BASIS_2,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.3872293531894684,,0.007708313874900341,,0.07757624238729477,,0.010872690007090569,,2.086162567138672e-07,
OpenBMI_ERP,13,S2,RANDOM_BASIS_3,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.301260769367218,,0.00281823193654418,,0.06908504664897919,,0.010343005880713463,,2.1457671550706436e-07,
OpenBMI_ERP,13,S2,RANDOM_BASIS_4,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.3872293531894684,,0.007708313874900341,,0.07757624238729477,,0.010890836827456951,,1.9669532491661812e-07,
OpenBMI_ERP,17,S2,PCA_POSITIVE_ONLY_ROUTING,13,5,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.1624283641576767,0.15816810727119446,0.010957637801766396,0.013507919386029243,0.05380163714289665,0.05194155499339104,0.1570371687412262,0.11858099699020386,1.2711835495338164e-07,1.2814999195143173e-07
OpenBMI_ERP,17,S2,SHUFFLED_UTILITY_ROUTING,10,5,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.1644899696111679,0.16557122766971588,0.009908793494105339,0.013302644714713097,0.05234833434224129,0.043198343366384506,0.15494053065776825,0.10832734405994415,1.3083220551379782e-07,1.0818242657251176e-07
OpenBMI_ERP,17,S2,PCA_SIGNED_UTILITY_ROUTING,13,5,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.1624283641576767,0.15816810727119446,0.010957637801766396,0.013507919386029243,0.05380163714289665,0.05194155499339104,0.15705643594264984,0.1187179684638977,1.298693490525693e-07,1.1920930376163597e-07
OpenBMI_ERP,17,S2,RANDOM_BASIS_0,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.12899553775787354,,0.006091342773288488,,0.029256287962198257,,0.01695265807211399,,1.01327898960335e-07,
OpenBMI_ERP,17,S2,RANDOM_BASIS_1,0,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,0.07416657358407974,,0.002637465950101614,,0.021741468459367752,,0.013031786307692528,,9.536743306171047e-08
OpenBMI_ERP,17,S2,RANDOM_BASIS_2,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.12899553775787354,,0.006091342773288488,,0.029256287962198257,,0.010461143217980862,,9.760260866187309e-08,
OpenBMI_ERP,17,S2,RANDOM_BASIS_3,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.12899553775787354,,0.006091342773288488,,0.029256287962198257,,0.014234954491257668,,1.1473893835045601e-07,
OpenBMI_ERP,17,S2,RANDOM_BASIS_4,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.12899553775787354,,0.006091342773288488,,0.029256287962198257,,0.011879937723279,,1.0579824305523289e-07,
OpenBMI_ERP,18,S2,PCA_POSITIVE_ONLY_ROUTING,10,6,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.22515439987182617,0.20959289371967316,0.006661976687610149,0.005482189357280731,0.0673084706068039,0.05089050903916359,0.1435791254043579,0.14410658180713654,6.988643974636943e-08,7.053215966834614e-08
OpenBMI_ERP,18,S2,SHUFFLED_UTILITY_ROUTING,6,4,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.20113933086395264,0.2222716510295868,0.004407812841236591,0.00619666650891304,0.06316486746072769,0.05387186259031296,0.1288856416940689,0.16222725808620453,7.301568416551163e-08,6.966292431798138e-08
OpenBMI_ERP,18,S2,PCA_SIGNED_UTILITY_ROUTING,10,6,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.22515439987182617,0.20959289371967316,0.006661976687610149,0.005482189357280731,0.0673084706068039,0.05089050903916359,0.1436765491962433,0.1434813290834427,6.929040097247707e-08,6.655852047288136e-08
OpenBMI_ERP,18,S2,RANDOM_BASIS_0,0,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,0.2278279960155487,,0.005710183642804623,,0.04299851506948471,,0.010983754880726337,,7.152557657263969e-08
OpenBMI_ERP,18,S2,RANDOM_BASIS_1,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,18,S2,RANDOM_BASIS_2,0,2,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,0.2292150855064392,,0.019483784213662148,,0.0471237413585186,,0.010641215369105339,,8.791684535935929e-08
OpenBMI_ERP,18,S2,RANDOM_BASIS_3,0,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,0.2278279960155487,,0.005710183642804623,,0.04299851506948471,,0.006833498831838369,,8.046627186786282e-08
OpenBMI_ERP,18,S2,RANDOM_BASIS_4,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.19851303100585938,,0.0093312943354249,,0.0370662622153759,,0.015215346589684486,,6.556511067401516e-08,
OpenBMI_ERP,24,S2,PCA_POSITIVE_ONLY_ROUTING,22,4,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.3818470239639282,0.32383888959884644,0.007057941984385252,0.00595711637288332,0.09589242935180664,0.1008610874414444,0.1382046341896057,0.12700852751731873,1.8023632719632587e-07,1.2535601001673058e-07
OpenBMI_ERP,24,S2,SHUFFLED_UTILITY_ROUTING,26,6,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.39460617303848267,0.3557984530925751,0.007913099601864815,0.005915624555200338,0.09107010066509247,0.09983351081609726,0.12524829804897308,0.1318492293357849,2.157516121314984e-07,1.8080073971304955e-07
OpenBMI_ERP,24,S2,PCA_SIGNED_UTILITY_ROUTING,22,4,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.3818470239639282,0.32383888959884644,0.007057941984385252,0.00595711637288332,0.09589242935180664,0.1008610874414444,0.13786481320858002,0.12670251727104187,1.7708676125494094e-07,1.1660158349968697e-07
OpenBMI_ERP,24,S2,RANDOM_BASIS_0,0,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,0.29505038261413574,,0.01098339632153511,,0.06905238330364227,,0.01334331650286913,,1.370906801412275e-07
OpenBMI_ERP,24,S2,RANDOM_BASIS_1,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.2461133748292923,,0.004712334834039211,,0.09020975977182388,,0.024758383631706238,,6.556511067401516e-08,
OpenBMI_ERP,24,S2,RANDOM_BASIS_2,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,24,S2,RANDOM_BASIS_3,0,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,0.29505038261413574,,0.01098339632153511,,0.06905238330364227,,0.014641093090176582,,1.4305115314527939e-07
OpenBMI_ERP,24,S2,RANDOM_BASIS_4,3,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.304175466299057,,0.004008774179965258,,0.12784814834594727,,0.01765243150293827,,8.34465012644614e-08,
OpenBMI_ERP,25,S2,PCA_POSITIVE_ONLY_ROUTING,21,9,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.1829201877117157,0.16774170100688934,0.005083698779344559,0.0041307201609015465,0.058367177844047546,0.05820629373192787,0.18937763571739197,0.14482536911964417,6.510388317337856e-08,6.622738624173508e-08
OpenBMI_ERP,25,S2,SHUFFLED_UTILITY_ROUTING,17,7,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.1816142499446869,0.17225725948810577,0.005551283247768879,0.004217658657580614,0.05928859859704971,0.0585349015891552,0.1695977747440338,0.1324160397052765,6.74496618557896e-08,6.790672557599464e-08
OpenBMI_ERP,25,S2,PCA_SIGNED_UTILITY_ROUTING,21,9,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.1829201877117157,0.16774170100688934,0.005083698779344559,0.0041307201609015465,0.058367177844047546,0.05820629373192787,0.18925689160823822,0.1444341540336609,6.482004977215183e-08,6.655852047288136e-08
OpenBMI_ERP,25,S2,RANDOM_BASIS_0,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,25,S2,RANDOM_BASIS_1,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.15840941667556763,,0.001265677041374147,,0.07283712178468704,,0.016768071800470352,,5.662441182607836e-08,
OpenBMI_ERP,25,S2,RANDOM_BASIS_2,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.15840941667556763,,0.001265677041374147,,0.07283712178468704,,0.01561063714325428,,5.06639494801675e-08,
OpenBMI_ERP,25,S2,RANDOM_BASIS_3,0,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,0.16525939106941223,,0.0014493338530883193,,0.08079036325216293,,0.014779603108763695,,6.556511067401516e-08
OpenBMI_ERP,25,S2,RANDOM_BASIS_4,0,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,0.16525939106941223,,0.0014493338530883193,,0.08079036325216293,,0.01482224278151989,,5.662441182607836e-08
OpenBMI_ERP,29,S2,PCA_POSITIVE_ONLY_ROUTING,19,4,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.1941838264465332,0.24865105748176575,0.004233483225107193,0.0022702489513903856,0.06567832082509995,0.07997219264507294,0.19686484336853027,0.2095562368631363,6.54866738614146e-08,7.078051567077637e-08
OpenBMI_ERP,29,S2,SHUFFLED_UTILITY_ROUTING,13,3,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.19208964705467224,0.18189167976379395,0.003642429830506444,0.003551175119355321,0.06296621263027191,0.06446105986833572,0.18506795167922974,0.1348528116941452,6.373112171331741e-08,6.953874986947994e-08
OpenBMI_ERP,29,S2,PCA_SIGNED_UTILITY_ROUTING,19,4,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.1941838264465332,0.24865105748176575,0.004233483225107193,0.0022702489513903856,0.06567832082509995,0.07997219264507294,0.19664184749126434,0.20941844582557678,6.73297222419933e-08,6.482005687757919e-08
